just in time for the party
Basic
0.8 0.8
575.9999 172.8
Moved 295.684 154.8844 379.9229 -0.3561034 -0.04674241
Moved 295.7002 150.7677 378.5892 -0.3632504 -0.05446028
Moved 295.716 149.2001 377.2001 -0.365972 -0.06249958
Moved 295.7301 146.6319 375.816 -0.3704306 -0.07050938
Moved 295.7452 145.5 376 -0.3723958 -0.06944462
Moved 295.7611 144.3632 375 -0.3743695 -0.07523149
Stationary 295.7771 144 375 -0.375 -0.07523149
Moved 295.7917 142.6027 375 -0.3774258 -0.07523149
Moved 295.8109 142 375 -0.3784722 -0.07523149
Moved 295.8229 140.847 375 -0.380474 -0.07523149
Stationary 295.8377 141 375 -0.3802083 -0.07523149
Moved 295.8523 139.5 375 -0.3828125 -0.07523149
Stationary 295.8687 139.5 375 -0.3828125 -0.07523149
Moved 295.8841 140 375 -0.3819444 -0.07523149
Moved 295.9001 149.295 383.5204 -0.3658073 -0.02592352
Moved 295.9156 162.3213 392.8809 -0.3431922 0.02824571
Moved 295.9322 176 401 -0.3194444 0.0752314
Moved 295.9464 193.0656 410.4903 -0.2898167 0.1301523
Moved 295.9627 209.6323 418.8162 -0.261055 0.1783343
Moved 295.9774 219.5 423 -0.2439236 0.2025463
Moved 295.9923 234.5643 430.5276 -0.2177702 0.2461086
Moved 296.0071 250.5123 438.8249 -0.1900827 0.2941255
Moved 296.0229 262.702 445.0898 -0.1689202 0.3303808
Moved 296.0384 271.5121 449.7073 -0.1536248 0.3571022
Moved 296.0578 277.1418 452.5709 -0.1438511 0.3736742
Moved 296.0681 281.0097 454.6699 -0.137136 0.385821
Moved 296.0846 284.1108 457.1108 -0.1317521 0.3999466
Moved 296.1002 286.1524 458.0762 -0.1282076 0.4055334
Moved 296.1161 287.4854 458 -0.1258934 0.4050925
Moved 296.1308 289.8786 459.8786 -0.1217385 0.4159642
Moved 296.1461 291.2601 460 -0.1193401 0.4166667
Moved 296.1626 293.2887 461.6443 -0.1158183 0.4261826
Moved 296.1777 295.0085 463.0085 -0.1128324 0.4340769
Moved 296.1924 296.4116 464.4116 -0.1103965 0.4421969
Moved 296.208 297.5 464 -0.1085069 0.4398149
Moved 296.2255 298.883 465 -0.106106 0.4456019
Moved 296.2395 300.2697 466.2697 -0.1036984 0.4529498
Moved 296.255 301.6544 466.6544 -0.1012945 0.4551758
Moved 296.2706 304.0777 467 -0.09708728 0.4571759
Moved 296.291 311.2391 468.8098 -0.08465439 0.467649
