watch out for low flying objects
Basic
0.8 0.8
575.9999 518.4
Moved 327.2341 299 462.5 -0.1059028 0.1437113
Moved 327.2495 282.487 468.2742 -0.1345712 0.1548499
Moved 327.2648 267.0109 474.3956 -0.1614395 0.1666582
Moved 327.2804 256 478.5 -0.1805555 0.1745755
Moved 327.2953 246.1797 483.9102 -0.1976047 0.1850118
Moved 327.3109 240.3324 488.2507 -0.2077563 0.1933848
Moved 327.3263 236.4571 489.8477 -0.2144842 0.1964653
Moved 327.341 234.7137 492.5727 -0.217511 0.201722
Moved 327.3568 232.39 493.305 -0.2215451 0.2031345
Moved 327.3773 229.7128 494 -0.226193 0.2044753
Stationary 327.3888 229.7128 494 -0.226193 0.2044753
Stationary 327.4022 229.7128 494 -0.226193 0.2044753
Moved 327.4178 229 484.6212 -0.2274305 0.1863834
Moved 327.4339 229 446.0322 -0.2274305 0.1119447
Moved 327.4493 239.4427 399.4947 -0.2093008 0.02217337
Moved 327.4643 244.5257 362.3198 -0.2004761 -0.04953755
Moved 327.4797 249.7101 327.599 -0.1914754 -0.1165143
Moved 327.4953 254.0649 309.8053 -0.1839151 -0.1508386
Moved 327.5113 256.9036 292.5782 -0.1789867 -0.1840698
Moved 327.5272 262.55 270.4626 -0.1691841 -0.2267312
Moved 327.5407 268.3507 251.6101 -0.1591133 -0.2630978
Moved 327.5559 274.3359 239.771 -0.1487224 -0.2859356
Moved 327.5734 277.7882 232.4236 -0.1427288 -0.3001088
Moved 327.5878 280.6924 225.269 -0.1376868 -0.31391
Moved 327.6028 282.7833 220.65 -0.1340567 -0.3228202
Moved 327.6194 284.2314 218.7687 -0.1315428 -0.3264493
Moved 327.6349 285.5 216 -0.1293403 -0.3317901
Moved 327.6497 286.0596 215.9404 -0.1283688 -0.331905
Moved 327.6655 288.6454 220.3878 -0.1238795 -0.3233261
Moved 327.6863 303.8334 274.1486 -0.09751141 -0.2196209
Stationary 327.6972 303.8334 274.1486 -0.09751141 -0.2196209
Moved 327.7113 309.5895 301.9473 -0.08751828 -0.1659967
Moved 327.7264 313.9185 323.5926 -0.08000258 -0.1242427
Moved 327.7415 318.2718 341.0871 -0.07244482 -0.09049562
Moved 327.7579 327.1003 369.0012 -0.05711745 -0.03664905
Moved 327.7736 334.4274 391.2821 -0.04439693 0.00633119
Moved 327.7882 340.5 411 -0.03385417 0.04436722
Moved 327.8033 344.4146 430.8777 -0.02705801 0.08271152
Moved 327.8188 347.4873 447.6804 -0.02172336 0.1151243
Moved 327.8339 348.6843 462.5276 -0.01964528 0.1437647
Moved 327.8491 350.1176 473.8231 -0.01715697 0.1655538
Moved 327.8654 350 485.9389 -0.01736112 0.1889253
Moved 327.8811 350 494.0073 -0.01736112 0.2044893
Moved 327.8962 350 501.2216 -0.01736112 0.2184059
Moved 327.9118 345.4983 507.939 -0.02517663 0.2313638
Moved 327.926 339.0294 513.9705 -0.03640718 0.2429986
Moved 327.9415 334.7012 518.2988 -0.04392147 0.2513478
Moved 327.9651 321.4071 523.6371 -0.06700154 0.2616457
Stationary 327.976 321.4071 523.6371 -0.06700154 0.2616457
Moved 327.9884 314.2213 524 -0.07947698 0.2623456
Moved 328.0038 305.8291 524 -0.09404674 0.2623456
