the dow jones index has risen
Basic
0.6 0.6
432 388.8
Moved 327.5656 275.3758 515 -0.1958893 0.326646
Moved 327.5807 272.4995 515 -0.2025475 0.326646
Moved 327.5952 270.3167 515 -0.2076003 0.326646
Moved 327.6113 268.3417 515 -0.2121721 0.326646
Moved 327.6269 265.5917 515 -0.2185377 0.326646
Moved 327.6421 262.0782 515 -0.2266707 0.326646
Moved 327.663 256.9695 515 -0.2384964 0.326646
Stationary 327.6742 256.9695 515 -0.2384964 0.326646
Moved 327.6877 255.0487 515 -0.2429427 0.326646
Moved 327.7029 253.6102 515 -0.2462728 0.326646
Moved 327.7175 251 515 -0.2523148 0.326646
Moved 327.7341 249.0374 515 -0.2568579 0.326646
Moved 327.7518 246.2054 515 -0.2634135 0.326646
Moved 327.7657 244.3362 515 -0.2677403 0.326646
Moved 327.7808 242.7369 515 -0.2714423 0.326646
Moved 327.7961 240.5861 515 -0.2764211 0.326646
Moved 327.8114 236.5655 515 -0.2857279 0.326646
Moved 327.8269 234 515 -0.2916667 0.326646
Moved 327.8426 230.6259 515 -0.299477 0.326646
Moved 327.8592 226.6254 515 -0.3087375 0.326646
Moved 327.8735 223.309 518.9456 -0.3164143 0.3367942
Moved 327.8882 218.9929 522 -0.3264053 0.3446501
Moved 327.9044 213.2352 523.4412 -0.3397333 0.3483571
Moved 327.9201 210.2452 523 -0.3466547 0.3472221
Moved 327.9348 206.0413 523 -0.356386 0.3472221
Moved 327.9565 202.1714 523 -0.365344 0.3472221
Stationary 327.9673 202.1714 523 -0.365344 0.3472221
Moved 327.9805 199.4724 523 -0.3715916 0.3472221
Moved 327.9964 198.2947 523 -0.3743177 0.3472221
Moved 328.0124 196.8552 523 -0.3776501 0.3472221
Moved 328.0285 195.4164 523 -0.3809806 0.3472221
Moved 328.042 194.5 523 -0.3831018 0.3472221
Moved 328.0588 193.9413 523 -0.384395 0.3472221
Moved 328.0729 192.5 523 -0.3877315 0.3472221
Moved 328.0884 191.9931 523 -0.3889049 0.3472221
Stationary 328.1064 192 523 -0.3888888 0.3472221
Ended 328.1194 192 523 -0.3888888 0.3472221
Began 328.7011 423 351 0.1458333 -0.09516476
Stationary 328.7208 423 351 0.1458333 -0.09516476
Stationary 328.7352 423 351 0.1458333 -0.09516476
Stationary 328.7515 423 351 0.1458333 -0.09516476
Stationary 328.7661 423 351 0.1458333 -0.09516476
Stationary 328.7807 423 351 0.1458333 -0.09516476
Stationary 328.8005 423 351 0.1458333 -0.09516476
Stationary 328.8131 423 351 0.1458333 -0.09516476
Stationary 328.829 423 351 0.1458333 -0.09516476
Stationary 328.843 423 351 0.1458333 -0.09516476
Stationary 328.8593 423 351 0.1458333 -0.09516476
Stationary 328.8751 423 351 0.1458333 -0.09516476
Stationary 328.8904 423 351 0.1458333 -0.09516476
Stationary 328.9056 423 351 0.1458333 -0.09516476
Stationary 328.9211 423 351 0.1458333 -0.09516476
Stationary 328.9361 423 351 0.1458333 -0.09516476
