my bare face in the wind
Basic
0.6 0.6
432 129.6
Stationary 242.3809 477 341 0.2708333 -0.3626543
Stationary 242.3984 477 341 0.2708333 -0.3626543
Stationary 242.4114 477 341 0.2708333 -0.3626543
Stationary 242.4267 477 341 0.2708333 -0.3626543
Stationary 242.4437 477 341 0.2708333 -0.3626543
Stationary 242.4584 477 341 0.2708333 -0.3626543
Stationary 242.4731 477 341 0.2708333 -0.3626543
Stationary 242.4886 477 341 0.2708333 -0.3626543
Stationary 242.5089 477 341 0.2708333 -0.3626543
Stationary 242.5206 477 341 0.2708333 -0.3626543
Stationary 242.5358 477 341 0.2708333 -0.3626543
Stationary 242.5527 477 341 0.2708333 -0.3626543
Stationary 242.567 477 341 0.2708333 -0.3626543
Stationary 242.5827 477 341 0.2708333 -0.3626543
Stationary 242.5986 477 341 0.2708333 -0.3626543
Stationary 242.6131 477 341 0.2708333 -0.3626543
Stationary 242.6288 477 341 0.2708333 -0.3626543
Stationary 242.6449 477 341 0.2708333 -0.3626543
Stationary 242.6603 477 341 0.2708333 -0.3626543
Stationary 242.6761 477 341 0.2708333 -0.3626543
Moved 242.6898 467.6515 341 0.2491932 -0.3626543
Stationary 242.7052 467.6515 341 0.2491932 -0.3626543
Moved 242.7222 468 331.3822 0.25 -0.4368655
Moved 242.7403 466.626 334 0.2468195 -0.4166664
Stationary 242.7526 466.626 334 0.2468195 -0.4166664
Moved 242.7661 467 332.8966 0.2476852 -0.4251803
Moved 242.7816 465.5 333 0.244213 -0.4243827
Stationary 242.798 465.5 333 0.244213 -0.4243827
Stationary 242.8119 465.5 333 0.244213 -0.4243827
Moved 242.8372 464.8131 333 0.242623 -0.4243827
Stationary 242.8476 464.8131 333 0.242623 -0.4243827
Moved 242.858 463.7508 333 0.2401639 -0.4243827
Stationary 242.8746 463.7508 333 0.2401639 -0.4243827
Moved 242.8908 462.8369 333 0.2380484 -0.4243827
Stationary 242.9067 462.8369 333 0.2380484 -0.4243827
Moved 242.9204 461.8602 333 0.2357875 -0.4243827
Moved 242.9363 462 331.5 0.2361111 -0.4359568
Moved 242.9561 460.853 332 0.233456 -0.4320988
Stationary 242.9676 461 332 0.2337964 -0.4320988
Stationary 242.9825 461 332 0.2337964 -0.4320988
Moved 242.9973 459.6826 332 0.2307468 -0.4320988
Stationary 243.0134 459.6826 332 0.2307468 -0.4320988
Moved 243.0284 459 332 0.2291666 -0.4320988
Stationary 243.0451 459 332 0.2291666 -0.4320988
Moved 243.0592 457.9824 332 0.2268112 -0.4320988
Stationary 243.0743 457.9824 332 0.2268112 -0.4320988
Stationary 243.0922 457.9824 332 0.2268112 -0.4320988
Moved 243.1061 456.9926 332 0.22452 -0.4320988
Stationary 243.121 457 332 0.2245371 -0.4320988
Stationary 243.1383 457 332 0.2245371 -0.4320988
Moved 243.1515 455.6529 332 0.2214186 -0.4320988
Stationary 243.1721 456 332 0.2222222 -0.4320988
Stationary 243.1846 456 332 0.2222222 -0.4320988
Stationary 243.1982 456 332 0.2222222 -0.4320988
Moved 243.213 455 332 0.2199073 -0.4320988
Stationary 243.2297 455 332 0.2199073 -0.4320988
Stationary 243.2443 455 332 0.2199073 -0.4320988
Moved 243.26 453.751 332 0.2170163 -0.4320988
Moved 243.2765 452.733 332 0.2146598 -0.4320988
Stationary 243.2915 452.733 332 0.2146598 -0.4320988
Moved 243.3065 451.6266 332 0.2120985 -0.4320988
Moved 243.3232 450.7964 332 0.2101769 -0.4320988
Moved 243.3379 450.0819 339 0.2085229 -0.3780862
Moved 243.3536 448.6395 340.3605 0.2051839 -0.3675885
Moved 243.3728 448.1989 341.8011 0.2041642 -0.3564731
Moved 243.3851 446.7602 343.2398 0.2008339 -0.3453716
Moved 243.3994 445.3214 344.6786 0.1975033 -0.3342701
Moved 243.4148 443.8795 347.241 0.1941655 -0.3144983
Moved 243.4306 442.8233 348.1767 0.1917205 -0.3072786
Moved 243.4461 441.3271 349.6729 0.1882572 -0.2957342
Moved 243.4602 439.8852 351.1148 0.1849193 -0.284608
Moved 243.4766 438.4483 353.1033 0.1815934 -0.2692642
Moved 243.4932 437.0109 354.9891 0.178266 -0.2547137
Moved 243.5067 434.1281 356.436 0.1715927 -0.2435496
Moved 243.5229 433.1334 358.8666 0.1692903 -0.2247947
Moved 243.5386 431.0627 360.9373 0.164497 -0.208817
Moved 243.5539 428.2068 363.7932 0.1578863 -0.1867812
Moved 243.5692 426.3238 366.8381 0.1535272 -0.1632858
Moved 243.5836 424.7267 368.2733 0.1498304 -0.1522125
Moved 243.6024 422.5745 371.4255 0.1448484 -0.1278899
Moved 243.6146 420.8484 373.1516 0.1408529 -0.1145714
Moved 243.6289 419.4081 375.592 0.1375186 -0.0957409
Moved 243.6463 418.2075 376.7925 0.1347396 -0.08647777
Moved 243.6611 416.8314 379.3373 0.1315541 -0.06684197
Moved 243.6765 414.3892 382.2216 0.1259009 -0.04458628
Moved 243.6925 412.9541 385.0917 0.122579 -0.02244031
Moved 243.7069 411.0275 386.9725 0.1181193 -0.007928448
Moved 243.7228 409.0762 390.7715 0.1136023 0.02138562
Moved 243.7384 406.2832 393.7168 0.1071371 0.04411132
Moved 243.7533 402.5 397.5 0.09837966 0.07330247
Moved 243.769 400.1813 399.8187 0.09301226 0.091194
Moved 243.7845 397.3039 402.6961 0.08635164 0.1133961
Moved 243.7998 394.4207 405.5793 0.07967751 0.1356429
Moved 243.8209 392.7715 407.2285 0.07586003 0.148368
Moved 243.8325 389.6771 410.3229 0.06869693 0.1722451
Moved 243.8469 386.7995 413.2005 0.06203582 0.1944483
Moved 243.8609 384 416 0.0555556 0.2160493
Moved 243.8768 382.3806 417.6194 0.05180686 0.2285451
Moved 243.8922 379.8914 420.1086 0.04604489 0.2477519
Moved 243.909 377 423 0.03935188 0.2700617
Moved 243.9233 375.0626 424.8749 0.03486703 0.2845284
Moved 243.9388 372.239 426.3805 0.02833098 0.2961459
Moved 243.9534 370.3636 428.8182 0.02398988 0.3149551
Moved 243.9691 368.7431 430.2569 0.02023866 0.3260562
Moved 243.9855 367.7173 432.5654 0.01786411 0.3438691
Moved 244.0015 365.1875 433.8125 0.01200815 0.3534915
Moved 244.0154 362.4905 435.2548 0.00576516 0.36462
Moved 244.0381 359.8652 439.1348 -0.0003120303 0.3945589
Stationary 244.0495 359.8652 439.1348 -0.0003120303 0.3945589
