my bare face in the wind
Basic
0.6 0.6
432 388.8
Moved 379.7404 310.6982 530.1782 -0.1141247 0.3656844
Moved 379.7555 304.0861 531.9713 -0.1294304 0.3702965
Moved 379.7709 299.9202 533.3599 -0.1390736 0.373868
Moved 379.7862 296.5 534.5 -0.1469907 0.3768003
Moved 379.8014 290.8329 534.7917 -0.1601089 0.3775507
Moved 379.8169 286.4699 535 -0.1702085 0.3780863
Moved 379.8322 281 535 -0.1828704 0.3780863
Moved 379.8481 276.1602 535 -0.1940737 0.3780863
Moved 379.8625 270.6739 535 -0.2067735 0.3780863
Moved 379.8796 267.8423 535 -0.2133279 0.3780863
Moved 379.8946 263.6875 535 -0.2229455 0.3780863
Moved 379.9102 261.6921 535 -0.2275646 0.3780863
Moved 379.9248 257.8328 535 -0.2364981 0.3780863
Moved 379.94 255.0576 535 -0.2429222 0.3780863
Moved 379.9561 250.9314 535 -0.2524737 0.3780863
Moved 379.9711 248.5177 527.2589 -0.2580608 0.3581759
Moved 379.9875 245.7479 525.874 -0.2644724 0.354614
Moved 380.0121 239.5 524.5 -0.2789352 0.3510802
Moved 380.0253 238.037 523.037 -0.2823218 0.3473172
Stationary 380.0362 238.037 523.037 -0.2823218 0.3473172
Moved 380.0484 235.2966 521.6483 -0.2886652 0.3437456
Moved 380.0638 233.2644 521.2643 -0.2933695 0.342758
Moved 380.0795 231.8794 521 -0.2965754 0.3420781
Moved 380.095 230.5 519.5 -0.2997685 0.3382201
Moved 380.1115 229.5 520 -0.3020833 0.3395061
Moved 380.124 228.8623 518.8624 -0.3035594 0.3365801
Stationary 380.14 228.8623 518.8624 -0.3035594 0.3365801
Stationary 380.1573 229 519 -0.3032407 0.3369341
Stationary 380.1725 229 519 -0.3032407 0.3369341
Stationary 380.1875 229 519 -0.3032407 0.3369341
Ended 380.2024 229 519 -0.3032407 0.3369341
Began 382.1351 301 431 -0.1365741 0.1105966
Stationary 382.1629 301 431 -0.1365741 0.1105966
Stationary 382.1768 301 431 -0.1365741 0.1105966
Stationary 382.1921 301 431 -0.1365741 0.1105966
Stationary 382.2081 301 431 -0.1365741 0.1105966
Stationary 382.2224 301 431 -0.1365741 0.1105966
Stationary 382.2377 301 431 -0.1365741 0.1105966
Stationary 382.2522 301 431 -0.1365741 0.1105966
Stationary 382.2693 301 431 -0.1365741 0.1105966
Stationary 382.2846 301 431 -0.1365741 0.1105966
Stationary 382.2983 301 431 -0.1365741 0.1105966
Stationary 382.3137 301 431 -0.1365741 0.1105966
Moved 382.3305 290.4958 419.4958 -0.1608892 0.08100776
Moved 382.3495 287.726 418.363 -0.1673009 0.07809399
Moved 382.3637 283.9342 415.9562 -0.1760782 0.07190371
Moved 382.3855 275.6355 412.0903 -0.1952882 0.06196069
Stationary 382.3972 275.6355 412.0903 -0.1952882 0.06196069
Moved 382.4091 272.3251 412.1626 -0.2029511 0.06214648
Moved 382.4232 268.3343 409.5562 -0.2121891 0.05544285
Moved 382.4394 265.1643 408.3881 -0.2195271 0.05243858
Moved 382.4561 261 406 -0.2291666 0.04629618
Moved 382.4696 258.2602 404.6301 -0.2355089 0.04277268
Moved 382.4854 255.816 403.408 -0.2411666 0.03962956
Moved 382.502 253.2877 403 -0.2470194 0.03858017
Moved 382.5162 249.2457 401.7486 -0.2563757 0.03536154
Moved 382.531 244.1055 401 -0.2682742 0.03343609
Moved 382.5483 238.923 399.9808 -0.2802708 0.03081467
Moved 382.5627 231.9794 400 -0.2963439 0.03086416
Moved 382.5771 220.1213 400 -0.3237934 0.03086416
Moved 382.593 208.5822 400 -0.3505043 0.03086416
Moved 382.608 201.7902 400 -0.3662263 0.03086416
Moved 382.6237 192.3094 400 -0.3881727 0.03086416
Moved 382.6394 186.9998 400 -0.4004633 0.03086416
Moved 382.6556 181.4755 400 -0.4132513 0.03086416
Moved 382.6702 178.6922 400 -0.4196939 0.03086416
Moved 382.6854 175.6904 400 -0.4266427 0.03086416
Moved 382.7003 173 400 -0.4328704 0.03086416
Moved 382.7164 172.5 400 -0.4340278 0.03086416
Stationary 382.7321 172.5 400 -0.4340278 0.03086416
Moved 382.7465 170.6579 400 -0.4382919 0.03086416
Stationary 382.7625 170.6579 400 -0.4382919 0.03086416
Stationary 382.7778 171 400 -0.4375 0.03086416
Stationary 382.7929 171 400 -0.4375 0.03086416
Stationary 382.8124 171 400 -0.4375 0.03086416
Moved 382.8248 171 409.5171 -0.4375 0.05534227
Moved 382.8405 171 408.1487 -0.4375 0.0518227
Moved 382.856 178.2478 409 -0.4207228 0.05401234
Moved 382.871 186.5871 409 -0.4014187 0.05401234
Moved 382.8869 197.9455 409 -0.3751261 0.05401234
Moved 382.9021 208.0465 398.4767 -0.3517442 0.02694628
Moved 382.9175 216.574 394.213 -0.3320046 0.01597997
Moved 382.9335 225.915 388.0425 -0.3103819 0.0001092212
Moved 382.9501 233.4255 383.8997 -0.2929966 -0.01054607
Moved 382.9633 245.8357 375.415 -0.2642691 -0.03236896
Moved 382.9776 255.0749 368.8036 -0.2428821 -0.04937349
Moved 382.9943 266.5241 359.2914 -0.2163794 -0.07383911
Moved 383.0107 274.0047 351.9952 -0.1990631 -0.09260491
Moved 383.0256 279.9567 347.6346 -0.1852854 -0.1038204
Moved 383.04 285.9051 342.0949 -0.171516 -0.1180686
Moved 383.057 290.0726 337.9274 -0.161869 -0.1287875
Moved 383.0715 294.4042 333.5958 -0.1518422 -0.1399286
Moved 383.0876 301.348 327.652 -0.1357685 -0.1552162
Moved 383.1024 305.6906 322.0792 -0.1257162 -0.1695494
Moved 383.1168 309.2211 316.9473 -0.1175438 -0.1827489
Moved 383.1325 311.9801 312.0299 -0.1111572 -0.1953963
Moved 383.1525 314.7424 309.2576 -0.1047629 -0.2025268
Moved 383.1649 317.521 305.479 -0.09833103 -0.2122454
Moved 383.1791 318.8669 303.2662 -0.09521549 -0.2179369
Moved 383.1945 320.2058 299.3826 -0.0921162 -0.2279256
Moved 383.2106 321.593 297.8141 -0.0889052 -0.2319596
Moved 383.2333 323 294.6425 -0.08564815 -0.240117
Stationary 383.2455 323 294.6425 -0.08564815 -0.240117
Moved 383.2579 324 293.2586 -0.08333336 -0.2436765
Moved 383.2722 325.1225 293 -0.08073494 -0.2443416
Moved 383.2879 325 291.5 -0.08101851 -0.2481996
Moved 383.3028 326 291.4662 -0.07870371 -0.2482866
Moved 383.3184 326 290.5 -0.07870371 -0.2507717
Moved 383.3331 327.1519 289.8481 -0.07603735 -0.2524483
Stationary 383.3471 327.1519 289.8481 -0.07603735 -0.2524483
