what goes up must come down
Ended 340.5573 447 661 0.2013889 0.7021603
Accept 340.6038 0 must
Began 341.1909 480 622 0.2777778 0.6018518
Stationary 341.2084 480 622 0.2777778 0.6018518
Stationary 341.2216 480 622 0.2777778 0.6018518
Stationary 341.2377 480 622 0.2777778 0.6018518
Stationary 341.251 480 622 0.2777778 0.6018518
Stationary 341.2671 480 622 0.2777778 0.6018518
Stationary 341.2819 480 622 0.2777778 0.6018518
Stationary 341.2984 480 622 0.2777778 0.6018518
Stationary 341.315 480 622 0.2777778 0.6018518
Moved 341.3297 480 612.5939 0.2777778 0.5776591
Moved 341.344 474.9806 605.8629 0.2661588 0.5603468
Moved 341.3599 469.974 596.9089 0.2545694 0.537317
Moved 341.3759 467.1993 588.598 0.2481466 0.5159411
Moved 341.396 463.4342 577.7368 0.2394311 0.4880061
Moved 341.4088 459.4814 567.7899 0.230281 0.4624224
Moved 341.4214 455.5 558.5 0.2210648 0.4385287
Moved 341.438 452.4534 547.6335 0.2140125 0.4105801
Moved 341.4531 446.9261 530.7599 0.2012179 0.3671809
Moved 341.469 444.1959 519.7834 0.1948978 0.3389491
Moved 341.4847 440.4296 507.7185 0.1861797 0.3079179
Moved 341.4994 436.4813 497.7896 0.17704 0.2823806
Moved 341.5151 432.3574 486.0721 0.1674939 0.2522429
Moved 341.5303 429.1328 474.5314 0.1600297 0.22256
Moved 341.5461 426.9927 465.9707 0.1550756 0.2005418
Moved 341.5606 422.8349 454.8932 0.1454512 0.1720503
Moved 341.5774 419.7046 444.8788 0.138205 0.1462932
Moved 341.5991 415.5 428.5 0.1284723 0.1041665
Stationary 341.6102 415.5 428.5 0.1284723 0.1041665
Moved 341.6225 413.0776 422.233 0.1228649 0.08804772
Moved 341.639 413 418.0817 0.1226852 0.07737046
Moved 341.6549 411.5 416 0.119213 0.07201634
Moved 341.6694 412 414.2755 0.1203704 0.06758077
Moved 341.6854 412 412.8911 0.1203704 0.06402031
Stationary 341.6998 412 413 0.1203704 0.06430033
Stationary 341.7149 412 413 0.1203704 0.06430033
Stationary 341.7307 412 413 0.1203704 0.06430033
Stationary 341.7449 412 413 0.1203704 0.06430033
Moved 341.7613 412 427.1288 0.1203704 0.1006398
Moved 341.7773 425.7736 440.7736 0.1522537 0.1357345
Moved 341.8 447.7417 479.798 0.2031058 0.236106
Stationary 341.8113 447.7417 479.798 0.2031058 0.236106
Moved 341.8229 457.6577 496.8417 0.2260594 0.2799426
Moved 341.8389 467.2453 514.4905 0.248253 0.3253357
Moved 341.8541 479.8836 534.8254 0.2775084 0.3776374
Moved 341.87 489.6561 551.5532 0.3001297 0.4206614
Moved 341.8853 500.5 565 0.3252315 0.4552468
Moved 341.9004 513.4669 583.9893 0.3552474 0.5040877
Moved 341.9164 525.4531 602.1796 0.3829932 0.5508735
Moved 341.9325 535.3089 615.4119 0.4058076 0.5849069
Moved 341.9467 544.5723 627.4501 0.4272506 0.6158695
Moved 341.9622 554.2584 641.2262 0.4496722 0.6513019
Moved 341.9776 562.2532 651.962 0.4681787 0.6789147
Moved 341.9968 570.5545 662.7393 0.4873948 0.706634
Moved 342.0087 575.6951 669.9732 0.4992943 0.7252397
Moved 342.0227 583.8399 679.4079 0.5181479 0.7495057
Moved 342.0385 590.7766 688.6872 0.5342049 0.7733724
Moved 342.0544 596.3564 695.6955 0.5471213 0.7913978
Moved 342.0695 601.1737 701.8983 0.5582725 0.8073516
Moved 342.0853 604.2177 706.3266 0.5653187 0.8187411
Moved 342.1014 605.9904 708.9904 0.5694222 0.8255925
Moved 342.1167 608 711 0.5740741 0.8307611
Stationary 342.1312 608 711 0.5740741 0.8307611
Moved 342.1465 609.3236 712.3236 0.5771379 0.8341655
Moved 342.162 610.5 713.5 0.5798612 0.8371912
Moved 342.1852 611.158 713 0.5813843 0.8359053
Stationary 342.1959 611.158 713 0.5813843 0.8359053
Moved 342.2082 611.8564 713 0.5830011 0.8359053
Moved 342.2242 613.2473 713 0.5862205 0.8359053
Stationary 342.2395 613.2473 713 0.5862205 0.8359053
Moved 342.2548 614 698.3318 0.5879629 0.7981783
Moved 342.27 614 689.6747 0.5879629 0.7759123
Moved 342.2865 614 678.4991 0.5879629 0.7471682
Moved 342.3009 614 667.4379 0.5879629 0.7187188
Moved 342.3165 614 653.8856 0.5879629 0.6838621
Moved 342.3322 604.2006 637.0019 0.5652791 0.6404368
Moved 342.3481 600.7374 625.4581 0.5572626 0.610746
Moved 342.3633 595.7967 609.3392 0.5458257 0.5692879
Moved 342.3849 584.701 574.9279 0.5201413 0.4807814
Stationary 342.3963 584.701 574.9279 0.5201413 0.4807814
Moved 342.4082 579.1855 558.5565 0.5073738 0.4386741
Moved 342.426 574.6842 539.3158 0.4969542 0.3891866
Moved 342.4409 570.0931 522.3412 0.4863266 0.3455278
Moved 342.4552 565.9528 505.8112 0.4767427 0.3030123
Moved 342.4708 564.433 495.8817 0.4732246 0.2774733
Moved 342.4862 559.4587 471.2933 0.4617099 0.2142317
Moved 342.5018 556.708 458.6859 0.4553427 0.1818052
Moved 342.5169 553.9355 441.0808 0.4489247 0.1365247
Moved 342.532 552.0829 426.7461 0.4446364 0.09965554
Moved 342.5468 549.3844 412.9219 0.4383898 0.06409939
Moved 342.567 548.3141 405.5704 0.4359123 0.04519121
Moved 342.5782 547.176 399.8799 0.4332777 0.03055537
Moved 342.5935 545.8508 395.5524 0.4302101 0.01942478
Moved 342.6096 543.9413 392.9413 0.4257901 0.01270902
Moved 342.6245 540.2875 390.1917 0.4173321 0.005636922
Moved 342.64 534.894 390 0.4048472 0.005143954
Moved 342.6548 524.3638 394.6362 0.3804716 0.01706845
Moved 342.6707 515.6902 404.3614 0.3603941 0.04208168
Moved 342.6883 503.2258 416.7742 0.3315413 0.07400756
Moved 342.7021 496.1154 429.798 0.3150821 0.107505
Moved 342.718 485.9393 446.5239 0.2915262 0.1505245
Moved 342.7332 477.4465 461.848 0.271867 0.1899383
Moved 342.7528 469.7844 480.7176 0.2541305 0.2384711
Moved 342.7652 463.8707 495.3234 0.2404414 0.2760374
Moved 342.7819 459.7989 506.2029 0.231016 0.3040198
Moved 342.7929 453.8663 520.8344 0.2172831 0.341652
Moved 342.8093 449.5457 531.6356 0.2072818 0.3694331
Moved 342.826 444.2029 544.9927 0.1949141 0.4037878
Moved 342.8419 437.6622 557.2601 0.1797736 0.4353396
Moved 342.8558 432.1125 567.803 0.1669272 0.4624563
Moved 342.8714 427.9776 577.3857 0.1573555 0.487103
Moved 342.8875 421.8173 590.8205 0.1430957 0.5216575
Moved 342.9018 415.5006 603.9987 0.1284737 0.5555522
Moved 342.9184 410.0141 613.4753 0.1157735 0.579926
Moved 342.9396 394.3669 633.572 0.07955302 0.631615
Stationary 342.9507 394.3669 633.572 0.07955302 0.631615
Moved 342.9635 384.7669 649.8282 0.05733072 0.6734263
Moved 342.9797 380.1755 656.9428 0.04670252 0.6917253
Moved 342.9952 375.7488 663.335 0.03645549 0.7081659
Moved 343.0113 374.5362 667.3914 0.03364861 0.7185993
Moved 343.0262 372.1439 670.7122 0.02811094 0.7271401
Moved 343.0419 371.076 671.924 0.02563904 0.730257
Moved 343.0564 369.7115 673.2885 0.02248019 0.7337666
Ended 343.0718 369 675 0.02083332 0.7381686
Candidates 343.2719 12 china come bombs cover convert bonds coins concert bond comes bind binds
Began 344.0872 498 528 0.3194444 0.3600822
Stationary 344.1118 498 528 0.3194444 0.3600822
Stationary 344.1225 498 528 0.3194444 0.3600822
Moved 344.1356 485.7392 528 0.291063 0.3600822
Moved 344.1518 477.8697 528 0.2728465 0.3600822
Moved 344.1665 465.9847 528 0.245335 0.3600822
Moved 344.181 449 528 0.2060185 0.3600822
Moved 344.1974 427.5237 528 0.1563048 0.3600822
Moved 344.2124 410.2642 528 0.1163522 0.3600822
Moved 344.2315 385.682 528 0.05944917 0.3600822
Moved 344.244 366.1504 533.0631 0.01423707 0.3731047
Moved 344.26 346.3647 535 -0.0315631 0.3780863
Moved 344.2806 311.3022 535 -0.1127263 0.3780863
Stationary 344.2924 311.3022 535 -0.1127263 0.3780863
Moved 344.3047 298.498 535 -0.1423656 0.3780863
Ended 344.3285 283 535 -0.1782407 0.3780863
Accept 344.3618 1 come
Began 345.2947 505 455 0.3356481 0.172325
Stationary 345.306 505 455 0.3356481 0.172325
Stationary 345.321 505 455 0.3356481 0.172325
Stationary 345.3366 505 455 0.3356481 0.172325
Stationary 345.3513 505 455 0.3356481 0.172325
Stationary 345.3669 505 455 0.3356481 0.172325
Stationary 345.3859 505 455 0.3356481 0.172325
Moved 345.405 490 455 0.300926 0.172325
Stationary 345.4152 490 455 0.300926 0.172325
Moved 345.4318 488.998 455 0.2986065 0.172325
Moved 345.4464 482.3263 455 0.2831627 0.172325
Moved 345.462 477 465.5 0.2708333 0.1993312
Moved 345.4779 468.4768 465.8093 0.2511038 0.2001266
Moved 345.4917 461.577 467.2846 0.2351319 0.2039213
Moved 345.5073 454.6179 469.6764 0.2190229 0.2100729
Moved 345.523 447.6823 471.0635 0.2029682 0.2136407
Moved 345.5384 442.5322 473.1871 0.1910467 0.2191027
Moved 345.5533 435.9762 474.506 0.1758707 0.2224948
Moved 345.573 430.4474 475.8881 0.1630728 0.2260496
Moved 345.5853 426.2057 477.2648 0.153254 0.2295904
Moved 345.5997 423.7168 477.6416 0.1474927 0.2305596
Moved 345.6144 420.927 478 0.1410347 0.2314814
Moved 345.6308 419.5919 478 0.1379441 0.2314814
Moved 345.6474 418.5 479.5 0.1354167 0.2353394
Stationary 345.663 418.5 479.5 0.1354167 0.2353394
Moved 345.6767 417.8065 480 0.1338114 0.2366254
Moved 345.6941 418 481.5719 0.1342593 0.2406683
Moved 345.708 418 482.954 0.1342593 0.2442232
Moved 345.7245 418 484.3339 0.1342593 0.2477722
Moved 345.7426 418 487.1525 0.1342593 0.2550218
Moved 345.7543 429.4567 492.5827 0.1607794 0.2689883
Moved 345.7699 437.4805 497.9253 0.179353 0.2827296
Moved 345.7853 450.6572 507.1429 0.2098546 0.3064373
Moved 345.8012 463.0778 514.0432 0.2386059 0.3241851
Moved 345.8156 478.1487 522.2629 0.2734924 0.3453264
Moved 345.8331 494.4438 531.6057 0.3112126 0.3693562
Moved 345.8472 510.7757 539.8879 0.3490179 0.390658
Moved 345.8621 526.9143 549.226 0.3863757 0.4146759
Moved 345.8782 538.296 555.4977 0.4127221 0.4308069
Moved 345.8995 564.2484 568.4437 0.4727971 0.4641041
Stationary 345.91 564.2484 568.4437 0.4727971 0.4641041
Moved 345.9239 575.9492 574.9746 0.4998823 0.4809017
Moved 345.9393 584.7963 579.3981 0.5203618 0.492279
Moved 345.9541 593.0932 583.5466 0.5395676 0.5029491
Moved 345.9701 602.2936 588.5963 0.5608648 0.5159369
Moved 345.9864 609.4132 591.5652 0.5773454 0.5235731
Moved 346.0001 615.3869 597.1558 0.5911734 0.5379519
Moved 346.0167 621.7931 600.3965 0.6060026 0.5462873
Moved 346.033 626.2479 604.2479 0.6163145 0.556193
Moved 346.0469 631.849 608.3867 0.6292801 0.5668382
Moved 346.0664 633.6904 610.6904 0.6335425 0.5727632
Moved 346.0794 636.476 612.238 0.6399907 0.5767438
Moved 346.0924 637.6187 614.2373 0.6426357 0.5818859
Moved 346.1096 638 615.7645 0.6435185 0.5858139
Moved 346.1248 639.0745 617.0745 0.6460057 0.5891832
Moved 346.1409 639 618.462 0.6458333 0.5927519
Moved 346.1551 639 619.8449 0.6458333 0.5963088
Moved 346.1701 639 621.2306 0.6458333 0.5998728
Moved 346.1866 639 624.2318 0.6458333 0.6075918
Moved 346.2018 632.0914 626.9739 0.6298411 0.6146446
Moved 346.217 626.5034 629.7483 0.6169061 0.6217805
Moved 346.2381 606.9626 635.6075 0.5716728 0.6368504
Stationary 346.2488 606.9626 635.6075 0.5716728 0.6368504
Moved 346.2626 594.3184 639.5605 0.5424038 0.6470178
Moved 346.2788 574.094 642.151 0.495588 0.6536805
Moved 346.2934 553.5619 644.9297 0.4480599 0.6608273
Moved 346.3094 532.7735 645 0.3999386 0.6610081
Moved 346.3243 509.0202 647.732 0.3449542 0.668035
Moved 346.3399 492.8973 648.8645 0.3076327 0.6709478
Moved 346.3549 468.0353 649 0.2500818 0.6712963
Moved 346.3703 449.8867 649 0.2080712 0.6712963
Moved 346.3933 412.6506 649 0.1218764 0.6712963
Stationary 346.4041 412.6506 649 0.1218764 0.6712963
Moved 346.4161 397.7978 649 0.08749486 0.6712963
Moved 346.433 384.8372 649 0.05749345 0.6712963
Moved 346.4477 375.5 637 0.03587961 0.6404321
Moved 346.4627 368.0184 638.8624 0.01856108 0.6452221
Moved 346.4785 360.2312 636.0925 0.0005351503 0.6380978
Moved 346.4938 353.2941 633.3176 -0.01552284 0.6309609
Moved 346.5104 348.0968 632.2742 -0.02755364 0.6282773
Moved 346.5257 342.5596 630.8899 -0.04037137 0.6247167
Moved 346.5464 337.2353 630 -0.05269607 0.6224279
Stationary 346.5565 337.2353 630 -0.05269607 0.6224279
Moved 346.5704 336.0644 629.0645 -0.05540644 0.6200216
Moved 346.5863 334.6965 627.6965 -0.05857288 0.6165034
Moved 346.6029 333.3146 626.3146 -0.06177167 0.612949
Moved 346.6171 331.9281 623.8562 -0.06498123 0.6066259
Moved 346.6345 332 619.6342 -0.06481484 0.5957669
Moved 346.6487 332 613.8333 -0.06481484 0.5808469
Moved 346.6641 332 605.597 -0.06481484 0.5596629
Moved 346.6816 344 598 -0.03703703 0.5401233
Moved 346.6983 351.3302 584.3373 -0.02006898 0.5049826
Moved 346.7101 363.4484 570.5018 0.007982453 0.4693975
Moved 346.7249 371.6235 558.0648 0.02690623 0.4374093
Moved 346.7405 382.7097 547.4747 0.05256871 0.4101714
Moved 346.7558 394.7802 532.8242 0.08050978 0.37249
Moved 346.7715 407.8725 519.5403 0.1108159 0.3383237
Moved 346.7871 420.7575 506.2425 0.1406424 0.3041216
Moved 346.802 430.0396 496.9603 0.1621288 0.2802477
Moved 346.8175 445.3271 481.6729 0.1975166 0.240928
Moved 346.8333 456.9631 468.4895 0.2244517 0.2070202
Moved 346.8545 467.2322 458.9438 0.2482228 0.1824687
Moved 346.866 475 449.5 0.2662037 0.158179
Moved 346.8796 485.4724 438.603 0.2904453 0.1301517
Moved 346.8954 493.8441 428.8486 0.3098243 0.1050631
Moved 346.9099 502.5 419 0.3298611 0.07973251
Moved 346.9263 511.5339 408.6755 0.3507729 0.05317774
Moved 346.941 518.8472 399.9834 0.3677018 0.03082146
Moved 346.956 525.5 392 0.3831019 0.01028803
Moved 346.9729 531.6041 383.5543 0.3972317 -0.01143444
Moved 346.9895 537.2471 373.8176 0.4102941 -0.03647729
Moved 347.0085 544.0892 360.8216 0.4261324 -0.0699033
Moved 347.019 549.2963 350.4075 0.4381858 -0.0966886
Moved 347.0339 553.3981 340.0049 0.4476807 -0.1234443
Moved 347.0514 559 312.5 0.4606481 -0.1941873
Moved 347.0638 559.8864 299.3638 0.4626999 -0.2279737
Moved 347.0811 561.2552 282.9373 0.4658686 -0.2702229
Moved 347.0957 561 269.5843 0.4652777 -0.3045672
Moved 347.1109 561 259.798 0.4652777 -0.3297375
Moved 347.1258 561 251.5447 0.4652777 -0.3509653
Moved 347.1413 561 248 0.4652777 -0.3600824
Ended 347.1624 561 244 0.4652777 -0.3703704
Candidates 347.2314 12 down town grown own shown owen doesn open gotten item turn firm
Began 347.8003 489 341 0.2986111 -0.1208849
Stationary 347.8202 489 341 0.2986111 -0.1208849
Stationary 347.8357 489 341 0.2986111 -0.1208849
Moved 347.8495 482.4469 353.9319 0.2834418 -0.08762375
Moved 347.866 473.8661 365.241 0.263579 -0.05853661
Moved 347.8816 461.2254 390.5493 0.234318 0.006556609
Moved 347.8975 452.7208 408.9131 0.2146315 0.05378872
Moved 347.9121 444.0163 436.2791 0.1944821 0.1241746
Moved 347.9343 433.5486 476.6439 0.1702515 0.2279935
Stationary 347.9452 433.5486 476.6439 0.1702515 0.2279935
Moved 347.9579 431.0086 497.8798 0.1643717 0.2826127
Moved 347.9739 429.6316 523.9991 0.1611843 0.3497919
Ended 347.9895 430 551.5 0.162037 0.4205247
Accept 348.0484 0 down
PhraseEnd 348.9734
