the price of gas is high
Moved 651.8395 459.482 486 0.2302824 0.2520575
Moved 651.855 455.1453 483.4302 0.2202436 0.2454479
Moved 651.8712 450.9735 482.7433 0.2105868 0.2436814
Moved 651.8868 445.0334 479.4133 0.1968365 0.2351165
Moved 651.9023 439.0718 476.5359 0.1830365 0.2277156
Moved 651.9167 429.2911 470.3092 0.1603961 0.2117006
Moved 651.9321 420.3259 465.663 0.1396433 0.1997503
Moved 651.9484 410.2285 459.7828 0.1162697 0.1846264
Moved 651.9673 403.0078 456.0031 0.09955515 0.174905
Moved 651.9851 384.1599 442.8057 0.05592565 0.140961
Stationary 651.996 384.1599 442.8057 0.05592565 0.140961
Moved 652.0093 372.0403 435.0269 0.02787094 0.1209538
Moved 652.0256 359.1277 426.4185 -0.002019107 0.09881301
Moved 652.0407 343.1165 413.8684 -0.03908222 0.06653389
Moved 652.0557 328.8154 403.7708 -0.07218663 0.04056259
Moved 652.0715 317.9612 394.4709 -0.09731203 0.01664327
Moved 652.0867 309.8184 387.7015 -0.1161611 -0.0007677274
Moved 652.1021 297.4432 379.2955 -0.1448074 -0.02238827
Moved 652.1172 286.9055 369.6333 -0.1692002 -0.04723953
Moved 652.1339 278.0011 362.1676 -0.1898123 -0.06644143
Moved 652.1488 270.5606 355.5606 -0.2070356 -0.08343472
Moved 652.1695 264.8251 350.8688 -0.2203123 -0.09550227
Moved 652.1802 260.0575 346.0575 -0.2313484 -0.1078768
Moved 652.1945 255.8654 342.5769 -0.2410524 -0.116829
Moved 652.2092 251.7991 338.7991 -0.250465 -0.1265455
Moved 652.2266 247.5 336 -0.2604167 -0.1337449
Moved 652.2409 245.1151 333.1151 -0.2659373 -0.1411648
Moved 652.256 240.8358 330.2239 -0.2758431 -0.1486012
Moved 652.2712 238.3451 328.1725 -0.2816086 -0.1538773
Moved 652.288 235.4674 325.4674 -0.2882698 -0.1608348
Moved 652.3018 233 324.5 -0.2939815 -0.163323
Moved 652.3174 231.1844 322.1844 -0.2981842 -0.1692787
Moved 652.3326 229.7487 320.7487 -0.3015076 -0.1729715
Moved 652.3486 228.3044 320.3044 -0.3048509 -0.1741143
Moved 652.3677 226.8648 318.8648 -0.3081833 -0.1778168
Moved 652.3783 226 318.4232 -0.3101852 -0.1789527
Moved 652.3937 224.9816 318 -0.3125426 -0.1800412
Stationary 652.4094 224.9816 318 -0.3125426 -0.1800412
Stationary 652.425 224.9816 318 -0.3125426 -0.1800412
Stationary 652.44 224.9816 318 -0.3125426 -0.1800412
Stationary 652.455 225 318 -0.3125 -0.1800412
Ended 652.4704 225 318 -0.3125 -0.1800412
Candidates 652.7772 12 odds odd ps of psa pigs pa pass is oz pd off
Began 653.5613 378 361 0.04166663 -0.06944452
Stationary 653.5736 378 361 0.04166663 -0.06944452
Stationary 653.5833 378 361 0.04166663 -0.06944452
Stationary 653.5997 378 361 0.04166663 -0.06944452
Stationary 653.6107 378 361 0.04166663 -0.06944452
Moved 653.6267 378 346.8322 0.04166663 -0.1058843
Moved 653.6433 378 324.6086 0.04166663 -0.1630438
Moved 653.6592 378 303.8785 0.04166663 -0.2163618
Moved 653.6748 378 271.1648 0.04166663 -0.3005022
Moved 653.689 378 233.4459 0.04166663 -0.3975156
Moved 653.7043 378 182.8801 0.04166663 -0.5275717
Moved 653.7194 378 160.3069 0.04166663 -0.5856305
Ended 653.7365 378 139 0.04166663 -0.6404321
Accept 653.9971 3 of
Began 654.7814 328 430 -0.07407407 0.1080246
Stationary 654.8068 328 430 -0.07407407 0.1080246
Stationary 654.8182 328 430 -0.07407407 0.1080246
Stationary 654.8322 328 430 -0.07407407 0.1080246
Stationary 654.8474 328 430 -0.07407407 0.1080246
Stationary 654.8613 328 430 -0.07407407 0.1080246
Stationary 654.8746 328 430 -0.07407407 0.1080246
Stationary 654.8934 328 430 -0.07407407 0.1080246
Stationary 654.9055 328 430 -0.07407407 0.1080246
Stationary 654.9211 328 430 -0.07407407 0.1080246
Stationary 654.9363 328 430 -0.07407407 0.1080246
Stationary 654.952 328 430 -0.07407407 0.1080246
Stationary 654.9675 328 430 -0.07407407 0.1080246
Stationary 654.9877 328 430 -0.07407407 0.1080246
Stationary 654.9983 328 430 -0.07407407 0.1080246
Stationary 655.0139 328 430 -0.07407407 0.1080246
Stationary 655.0304 328 430 -0.07407407 0.1080246
Stationary 655.0445 328 430 -0.07407407 0.1080246
Moved 655.0605 338.2184 430 -0.05042031 0.1080246
Moved 655.0757 339.5 430 -0.04745369 0.1080246
Moved 655.0921 340.0492 430 -0.04618247 0.1080246
Moved 655.1072 341.5 440.5 -0.04282405 0.1350308
Stationary 655.1232 341.5 440.5 -0.04282405 0.1350308
Moved 655.1376 342.0252 437 -0.04160831 0.1260288
Moved 655.1542 342 438 -0.04166668 0.1286007
Moved 655.1726 342.9642 438 -0.03943473 0.1286007
Moved 655.1852 343.5 438 -0.03819446 0.1286007
Moved 655.1988 343 438 -0.03935183 0.1286007
Stationary 655.2139 343 438 -0.03935183 0.1286007
Stationary 655.2299 343 438 -0.03935183 0.1286007
Stationary 655.2454 343 438 -0.03935183 0.1286007
Stationary 655.2618 343 438 -0.03935183 0.1286007
Moved 655.2767 344.0936 438 -0.03682047 0.1286007
Moved 655.2919 345.0633 438 -0.03457566 0.1286007
Stationary 655.3075 345.0633 438 -0.03457566 0.1286007
Moved 655.3216 347.0127 438 -0.03006329 0.1286007
Moved 655.3383 348.0932 429.2543 -0.02756203 0.1061066
Moved 655.3588 349.5613 427.8774 -0.02416372 0.1025653
Moved 655.3698 350 424.9975 -0.02314816 0.09515809
Moved 655.3854 350 422.1143 -0.02314816 0.08774258
Moved 655.3999 350 418.3477 -0.02314816 0.07805474
Moved 655.4156 350 416.6768 -0.02314816 0.07375702
Moved 655.4303 350 411.7056 -0.02314816 0.06097103
Moved 655.4457 350 409.2176 -0.02314816 0.05457195
Moved 655.4612 350 405.1355 -0.02314816 0.0440727
Moved 655.4764 343.3871 399.7957 -0.03845578 0.03033873
Moved 655.4923 338.6498 394.2997 -0.04942169 0.01620289
Moved 655.508 335.7689 391.7689 -0.05609056 0.009693687
Moved 655.5276 333.9506 388.9012 -0.06029949 0.002317978
Moved 655.5397 331 386 -0.06712963 -0.005144111
Moved 655.5542 330.2791 384.5583 -0.06879826 -0.008852177
Moved 655.5698 328.9246 382.9246 -0.07193377 -0.01305403
Moved 655.5865 327.5 380 -0.07523149 -0.02057613
Moved 655.6005 325.0443 375.1331 -0.08091588 -0.03309407
Moved 655.616 323.6016 368.008 -0.08425558 -0.05141984
Moved 655.6314 322.1612 365.3223 -0.08758992 -0.05832735
Moved 655.6468 320.7223 361.167 -0.09092057 -0.06901501
Moved 655.6614 319.5 357.5 -0.09375001 -0.07844657
Moved 655.6774 315.5275 353.5275 -0.1029455 -0.08866376
Moved 655.6986 311.2099 349.2099 -0.11294 -0.09976885
Moved 655.7102 306.1836 346.5918 -0.1245751 -0.1065027
Moved 655.7234 299.2489 344.8498 -0.1406275 -0.1109831
Moved 655.7385 290.8829 344.4119 -0.1599934 -0.1121095
Moved 655.7557 280.7911 344 -0.1833539 -0.1131688
Moved 655.7705 266.2728 344 -0.2169611 -0.1131688
Moved 655.7855 258.4553 344 -0.2350573 -0.1131688
Moved 655.801 235.1554 352.8834 -0.2889921 -0.09032049
Moved 655.8166 220.7015 357.2896 -0.3224503 -0.07898786
Moved 655.8318 206.4408 361.5677 -0.3554612 -0.06798418
Moved 655.8473 194.613 364.5967 -0.3828404 -0.06019356
Moved 655.8688 178.0965 370.1807 -0.421073 -0.04583147
Stationary 655.8797 178.0965 370.1807 -0.421073 -0.04583147
Moved 655.8931 171.6495 372.4501 -0.4359965 -0.03999451
Moved 655.9094 164.276 375.4896 -0.4530649 -0.03217697
Moved 655.9231 157.0679 377.1864 -0.4697501 -0.02781283
Moved 655.9389 152.1244 379.6252 -0.4811936 -0.02154024
Moved 655.9545 148.8722 381.0639 -0.4887218 -0.01783975
Moved 655.9711 145.4973 383.5027 -0.496534 -0.01156717
Moved 655.9872 143.1278 384.9361 -0.5020189 -0.007880489
Moved 656.0014 141.9822 386.0178 -0.5046709 -0.005098233
Moved 656.0159 140.5372 387.4628 -0.5080156 -0.001381846
Moved 656.04 140 390.3365 -0.5092592 0.006009561
Stationary 656.0505 140 390.3365 -0.5092592 0.006009561
Moved 656.0615 140 392.5523 -0.5092592 0.01170853
Moved 656.0776 140 396.6039 -0.5092592 0.02212928
Moved 656.0923 144.5286 401.5878 -0.4987763 0.03494788
Moved 656.1083 150.3606 405.5204 -0.4852764 0.0450628
Moved 656.1244 159.6245 413.3925 -0.4638321 0.0653097
Moved 656.14 170.366 418.683 -0.4389675 0.07891721
Moved 656.1552 185.2751 423.3478 -0.4044558 0.09091498
Moved 656.1699 204.3333 426.6667 -0.3603395 0.09945127
Moved 656.1857 221.951 428.9955 -0.3195579 0.1054412
Moved 656.2065 239.2609 429 -0.2794886 0.1054526
Moved 656.2173 248.5887 429 -0.2578964 0.1054526
Moved 656.232 255.9204 429 -0.2409251 0.1054526
Moved 656.2476 261.6915 429 -0.2275661 0.1054526
Moved 656.2627 264.7282 429 -0.2205366 0.1054526
Moved 656.279 267.5844 429 -0.213925 0.1054526
Moved 656.2939 268.7355 429 -0.2112603 0.1054526
Moved 656.3087 270.1751 429 -0.2079281 0.1054526
Moved 656.3241 271.5 429 -0.2048611 0.1054526
Moved 656.3391 271.6898 429 -0.2044217 0.1054526
Ended 656.3551 272.5 429 -0.2025463 0.1054526
Candidates 656.5543 12 had has gas that fas jar ga faa hat fda bad gag
Began 657.4323 380 351 0.04629632 -0.09516476
Stationary 657.4505 380 351 0.04629632 -0.09516476
Stationary 657.4648 380 351 0.04629632 -0.09516476
Stationary 657.4817 380 351 0.04629632 -0.09516476
Stationary 657.4953 380 351 0.04629632 -0.09516476
Moved 657.5107 405.1746 351 0.1045708 -0.09516476
Moved 657.5269 434.477 351 0.1724005 -0.09516476
Moved 657.5433 466.6149 351 0.2467938 -0.09516476
Moved 657.5577 503.1931 341.0138 0.3314655 -0.1208493
Moved 657.5779 554.119 336.7119 0.4493495 -0.131914
Moved 657.5894 579.0536 334.7964 0.5070685 -0.1368405
Moved 657.6046 596.0022 330.0903 0.5463014 -0.1489447
Moved 657.6187 610.7839 327.9216 0.5805182 -0.1545226
Ended 657.6355 628 325 0.6203704 -0.1620371
Accept 657.6613 2 gas
Began 658.5123 387 383 0.06250004 -0.01286016
Stationary 658.532 387 383 0.06250004 -0.01286016
Stationary 658.5452 387 383 0.06250004 -0.01286016
Stationary 658.5616 387 383 0.06250004 -0.01286016
Stationary 658.5816 387 383 0.06250004 -0.01286016
Stationary 658.5914 387 383 0.06250004 -0.01286016
Stationary 658.6041 387 383 0.06250004 -0.01286016
Stationary 658.6202 387 383 0.06250004 -0.01286016
Stationary 658.6359 387 383 0.06250004 -0.01286016
Stationary 658.6502 387 383 0.06250004 -0.01286016
Stationary 658.666 387 383 0.06250004 -0.01286016
Stationary 658.6843 387 383 0.06250004 -0.01286016
Moved 658.6971 387 392.8574 0.06250004 0.01249337
Moved 658.7123 397.1878 398.7347 0.08608282 0.02760989
Moved 658.7354 410.336 417.504 0.1165185 0.0758848
Stationary 658.7452 410.336 417.504 0.1165185 0.0758848
Moved 658.7589 421.1447 436.717 0.1415386 0.1253009
Moved 658.7758 430.769 451.6369 0.163817 0.163675
Moved 658.7924 441.0118 466.219 0.1875274 0.2011805
Moved 658.8065 450.7074 482.7379 0.2099708 0.2436674
Moved 658.8213 459.7094 495.2793 0.2308089 0.2759241
Moved 658.837 465.6388 505.822 0.2445342 0.3030401
Moved 658.8526 470.3698 513.8972 0.2554857 0.3238096
Moved 658.8669 477.1205 523.5687 0.2711123 0.3486849
Moved 658.8903 485.3199 539.7466 0.2900924 0.3902946
Stationary 658.9002 485.3199 539.7466 0.2900924 0.3902946
Moved 658.913 486.5469 542.6408 0.2929327 0.3977386
Moved 658.9283 487 545.9796 0.2939814 0.4063261
Moved 658.9435 487 547.427 0.2939814 0.4100488
Moved 658.9597 487 548.5 0.2939814 0.4128085
Moved 658.9756 487 549.9814 0.2939814 0.4166187
Moved 658.9918 487 551.4258 0.2939814 0.4203337
Moved 659.0065 487 552 0.2939814 0.4218106
Moved 659.0218 476.5516 552 0.2697954 0.4218106
Moved 659.0446 465.0822 552 0.2432459 0.4218106
Stationary 659.0552 465.0822 552 0.2432459 0.4218106
Moved 659.0671 458.5 552 0.2280092 0.4218106
Moved 659.0835 450.2921 546.2921 0.2090093 0.4071296
Moved 659.0981 439.9346 539.3912 0.1850339 0.3893807
Moved 659.1139 428.2359 534.0224 0.1579534 0.3755719
Moved 659.1292 415.7343 526.8524 0.1290144 0.3571304
Moved 659.1451 398.3422 513.7689 0.088755 0.3234795
Moved 659.1614 369.1457 489.7881 0.02117068 0.2618006
Moved 659.1757 327.9944 457.0645 -0.07408708 0.177635
Moved 659.1976 273.9759 405.9759 -0.1991299 0.04623417
Stationary 659.2096 273.9759 405.9759 -0.1991299 0.04623417
Moved 659.2217 259.1726 391.1726 -0.2333967 0.00815992
Moved 659.2379 246.9018 378.9018 -0.2618015 -0.02340081
Moved 659.2532 233.7257 365.7257 -0.2923016 -0.05728992
Moved 659.2686 226.5279 357.5279 -0.3089632 -0.07837484
Moved 659.2838 218.2636 350.3864 -0.3280935 -0.096743
Moved 659.2992 211.9989 345.1658 -0.3425951 -0.1101704
Moved 659.3141 206.3284 339.3284 -0.3557213 -0.1251842
Moved 659.3306 201.6705 335.7803 -0.3665034 -0.1343099
Moved 659.3491 199 333 -0.3726852 -0.141461
Moved 659.3615 197.0102 331.0102 -0.3772912 -0.1465788
Moved 659.3765 194.1427 329.5714 -0.3839288 -0.1502795
Moved 659.391 192.1302 328.1302 -0.3885875 -0.1539862
Moved 659.4068 191.0428 327.0428 -0.3911046 -0.156783
Moved 659.4226 189.616 325.616 -0.3944075 -0.1604528
Moved 659.4379 189 325.1793 -0.3958333 -0.161576
Moved 659.453 187.7395 325 -0.3987511 -0.1620371
Moved 659.4678 186.297 324.297 -0.4020902 -0.1638452
Moved 659.4841 185.5 323.5 -0.4039352 -0.1658951
Moved 659.5026 184.7084 324 -0.4057677 -0.164609
Stationary 659.5144 184.7084 324 -0.4057677 -0.164609
Stationary 659.5292 185 324 -0.4050926 -0.164609
Ended 659.5445 185 324 -0.4050926 -0.164609
Candidates 659.7023 12 his hits gotta hours guys goods gus gods goes kids kiss joss
Began 660.3433 378 337 0.04166663 -0.1311728
Stationary 660.3618 378 337 0.04166663 -0.1311728
Stationary 660.3779 378 337 0.04166663 -0.1311728
Stationary 660.3942 378 337 0.04166663 -0.1311728
Stationary 660.4172 378 337 0.04166663 -0.1311728
Stationary 660.4279 378 337 0.04166663 -0.1311728
Stationary 660.4388 378 337 0.04166663 -0.1311728
Ended 660.4548 378 337 0.04166663 -0.1311728
NextCandidatePanel 660.514
Began 660.6057 393 336 0.07638891 -0.1337449
Stationary 660.6249 393 336 0.07638891 -0.1337449
Stationary 660.6409 393 336 0.07638891 -0.1337449
Ended 660.6557 393 336 0.07638891 -0.1337449
Cancel 660.683
Began 660.7452 383 339 0.05324075 -0.1260288
Stationary 660.7632 383 339 0.05324075 -0.1260288
Stationary 660.7787 383 339 0.05324075 -0.1260288
Stationary 660.7947 383 339 0.05324075 -0.1260288
Stationary 660.8079 383 339 0.05324075 -0.1260288
Ended 660.8242 383 339 0.05324075 -0.1260288
Candidates 660.885 11 h g b j f n v m k c d
Began 661.6846 378 348 0.04166663 -0.1028807
Stationary 661.7087 378 348 0.04166663 -0.1028807
Stationary 661.7183 378 348 0.04166663 -0.1028807
Ended 661.7347 378 348 0.04166663 -0.1028807
NextCandidatePanel 661.7936
Began 662.1478 380 341 0.04629632 -0.1208849
Stationary 662.1646 380 341 0.04629632 -0.1208849
Stationary 662.1794 380 341 0.04629632 -0.1208849
Stationary 662.1965 380 341 0.04629632 -0.1208849
Ended 662.2119 380 341 0.04629632 -0.1208849
NextCandidatePanel 662.2716
Began 662.5331 390 362 0.06944448 -0.06687243
Stationary 662.5511 390 362 0.06944448 -0.06687243
Stationary 662.5663 390 362 0.06944448 -0.06687243
Stationary 662.582 390 362 0.06944448 -0.06687243
Ended 662.5974 390 362 0.06944448 -0.06687243
NextCandidatePanel 662.6404
Began 663.0161 376 335 0.03703703 -0.1363169
Stationary 663.028 376 335 0.03703703 -0.1363169
Stationary 663.0479 376 335 0.03703703 -0.1363169
Stationary 663.0591 376 335 0.03703703 -0.1363169
Ended 663.0752 376 335 0.03703703 -0.1363169
NextCandidatePanel 663.1189
Began 663.149 386 362 0.06018519 -0.06687243
Stationary 663.1667 386 362 0.06018519 -0.06687243
Stationary 663.1835 386 362 0.06018519 -0.06687243
Stationary 663.1977 386 362 0.06018519 -0.06687243
Ended 663.2138 386 362 0.06018519 -0.06687243
Cancel 663.2424
Began 663.888 436 408 0.1759259 0.05144025
Stationary 663.9111 436 408 0.1759259 0.05144025
Stationary 663.9222 436 408 0.1759259 0.05144025
Stationary 663.9372 436 408 0.1759259 0.05144025
Stationary 663.9531 436 408 0.1759259 0.05144025
Moved 663.9688 436 419.5681 0.1759259 0.08119348
Moved 663.9836 441.8217 420.4554 0.189402 0.08347585
Moved 664 444.8959 422.7917 0.1965182 0.08948486
Moved 664.022 449.4725 430.2087 0.2071122 0.1085615
Stationary 664.0333 449.4725 430.2087 0.2071122 0.1085615
Moved 664.0461 452.3567 434.5351 0.2137887 0.119689
Moved 664.0626 455.2509 439.8764 0.2204883 0.1334269
Moved 664.076 458.1331 444.1996 0.2271599 0.1445463
Moved 664.0924 459.5 448.5 0.2303241 0.1556069
Moved 664.108 461.7088 451.4176 0.2354371 0.1631111
Moved 664.1234 463.0497 455.149 0.2385409 0.1727082
Moved 664.1396 464 457.4897 0.2407408 0.1787287
Moved 664.1569 464.9274 459.8547 0.2428874 0.1848115
Moved 664.1693 465 461.3658 0.2430555 0.1886981
Moved 664.1854 465 462.8074 0.2430555 0.1924059
Moved 664.2003 465 465.4926 0.2430555 0.199312
Moved 664.2155 465 466.5 0.2430555 0.2019032
Moved 664.2318 465 468.511 0.2430555 0.2070755
Moved 664.2466 465 470.1916 0.2430555 0.211398
Moved 664.2607 465 472.2632 0.2430555 0.2167264
Moved 664.2773 465 475.1327 0.2430555 0.2241066
Moved 664.2989 456.0446 477.9553 0.2223255 0.2313665
Stationary 664.3098 456.0446 477.9553 0.2223255 0.2313665
Moved 664.3239 454.6213 480.7574 0.2190308 0.2385736
Moved 664.3396 452.244 482.756 0.2135277 0.243714
Moved 664.355 451.0587 485.8825 0.2107842 0.2517553
Moved 664.3689 449.6199 491.5205 0.2074534 0.2662563
Moved 664.3863 449 492.6434 0.2060185 0.2691446
Moved 664.4 449 496.7922 0.2060185 0.2798153
Moved 664.4163 448.2951 498.7049 0.2043867 0.2847348
Moved 664.438 448 503.3478 0.2037037 0.2966765
Stationary 664.4482 448 503.3478 0.2037037 0.2966765
Moved 664.4615 447 504.6755 0.2013889 0.3000913
Moved 664.4773 447 506.1152 0.2013889 0.3037941
Stationary 664.4932 447 506.1152 0.2013889 0.3037941
Moved 664.5076 446 508.0012 0.199074 0.308645
Moved 664.5239 444.5601 508 0.1957408 0.3086419
Moved 664.5391 444.1185 509 0.1947186 0.3112139
Moved 664.5541 444 510.0163 0.1944444 0.3138278
Moved 664.5779 441.0985 510 0.187728 0.3137859
Moved 664.5911 439.6521 510 0.1843798 0.3137859
Stationary 664.6016 439.6521 510 0.1843798 0.3137859
Moved 664.6169 436.4225 510 0.176904 0.3137859
Moved 664.6312 433.5614 510 0.1702811 0.3137859
Moved 664.6465 427.6653 510 0.1566326 0.3137859
Moved 664.6636 421.0415 503.3887 0.1412999 0.2967815
Moved 664.6793 409.1427 495.9681 0.1137562 0.2776957
Moved 664.6933 395.4636 488.0781 0.08209159 0.2574025
Moved 664.715 352.5 463 -0.0173611 0.1929011
Stationary 664.7271 352.5 463 -0.0173611 0.1929011
Moved 664.7401 323.4164 440.3029 -0.08468414 0.1345237
Moved 664.7555 296.0187 418.699 -0.1481048 0.07895838
Moved 664.7692 283 410 -0.1782407 0.05658428
Moved 664.7874 267.8723 394.7996 -0.2132586 0.01748866
Moved 664.8016 256.01 385.7575 -0.2407176 -0.005767728
Moved 664.8175 247.1072 377.9227 -0.261326 -0.02591914
Moved 664.834 239.7441 371.9952 -0.2783702 -0.04116451
Moved 664.8509 234.209 367.9067 -0.2911829 -0.05168035
Moved 664.8616 228.4496 363.5872 -0.3045147 -0.06279016
Moved 664.8783 226 361 -0.3101852 -0.06944452
Moved 664.8941 224.3132 359.6265 -0.3140897 -0.07297719
Moved 664.9091 222.8763 359 -0.317416 -0.07458848
Moved 664.9238 221.4343 357.4343 -0.3207539 -0.07861549
Moved 664.9398 219.9959 357 -0.3240835 -0.07973259
Moved 664.9564 219 356 -0.3263889 -0.0823046
Moved 664.9764 216.6806 355 -0.3317578 -0.08487654
Stationary 664.9873 216.6806 355 -0.3317578 -0.08487654
Moved 665.0009 217 353.7056 -0.3310185 -0.08820576
Moved 665.017 216 353.1526 -0.3333333 -0.08962796
Moved 665.0333 214.7248 353 -0.3362852 -0.09002065
Moved 665.0474 213.278 351.278 -0.3396343 -0.09444962
Moved 665.0632 210.6718 351 -0.3456672 -0.09516476
Moved 665.0787 209.3948 350 -0.3486232 -0.09773669
Moved 665.0978 207.9561 350 -0.3519535 -0.09773669
Moved 665.1095 208 348.8587 -0.3518518 -0.1006721
Moved 665.1237 207 349 -0.3541667 -0.1003086
Stationary 665.1411 207 349 -0.3541667 -0.1003086
Stationary 665.1555 207 349 -0.3541667 -0.1003086
Ended 665.1703 207 349 -0.3541667 -0.1003086
Candidates 665.3068 12 his is kids kiss lisa hits joss oa gus odds us kurds
Began 665.9423 359 313 -0.002314796 -0.1929013
Stationary 665.9644 359 313 -0.002314796 -0.1929013
Stationary 665.9745 359 313 -0.002314796 -0.1929013
Stationary 665.9877 359 313 -0.002314796 -0.1929013
Moved 666.0042 336.5771 313 -0.05421971 -0.1929013
Moved 666.02 316.2691 313 -0.1012289 -0.1929013
Moved 666.0346 254.3632 313 -0.2445296 -0.1929013
Moved 666.0499 186.9303 304.9881 -0.4006244 -0.213508
Moved 666.0656 142.9038 303.9245 -0.5025375 -0.2162436
Moved 666.0862 89.42087 297.0701 -0.6263406 -0.2338732
Stationary 666.0966 89.42087 297.0701 -0.6263406 -0.2338732
Ended 666.1113 89 297 -0.6273149 -0.2340535
Accept 666.1552 1 is
Began 666.5395 375 331 0.03472219 -0.146605
Stationary 666.5589 375 331 0.03472219 -0.146605
Stationary 666.5735 375 331 0.03472219 -0.146605
Stationary 666.5892 375 331 0.03472219 -0.146605
Stationary 666.6081 375 331 0.03472219 -0.146605
Stationary 666.6187 375 331 0.03472219 -0.146605
Stationary 666.6341 375 331 0.03472219 -0.146605
Stationary 666.6495 375 331 0.03472219 -0.146605
Stationary 666.6656 375 331 0.03472219 -0.146605
Stationary 666.681 375 331 0.03472219 -0.146605
Moved 666.6965 381.6732 331 0.05016953 -0.146605
Moved 666.7133 388.7237 339.2664 0.06649007 -0.1253436
Moved 666.7336 395.4973 341.2487 0.08216967 -0.1202453
Moved 666.7452 403.44 344.1467 0.1005555 -0.1127916
Moved 666.7585 412 347 0.1203704 -0.1054527
Moved 666.7738 420.3878 348.6268 0.1397866 -0.1012685
Moved 666.7902 430.425 350.0607 0.1630207 -0.09758043
Moved 666.8053 442 350 0.1898148 -0.09773669
Moved 666.8195 449.7081 350 0.2076576 -0.09773669
Moved 666.8364 456.9217 350 0.2243557 -0.09773669
Moved 666.8553 461.4987 351 0.2349508 -0.09516476
Moved 666.8672 464.5442 351 0.2420005 -0.09516476
Moved 666.8816 466.5125 351 0.2465567 -0.09516476
Moved 666.8973 467.7974 351 0.2495311 -0.09516476
Moved 666.9132 469.2274 352.2274 0.2528412 -0.09200775
Stationary 666.9302 469.2274 352.2274 0.2528412 -0.09200775
Moved 666.9437 470 352 0.2546296 -0.09259266
Stationary 666.9598 470 352 0.2546296 -0.09259266
Stationary 666.9781 470 352 0.2546296 -0.09259266
Moved 666.9895 470 353.1086 0.2546296 -0.0897413
Stationary 667.0059 470 353.1086 0.2546296 -0.0897413
Moved 667.0202 470 354.0043 0.2546296 -0.08743757
Moved 667.0361 466.379 355.4526 0.2462476 -0.08371235
Moved 667.0518 460.2027 356.8986 0.2319508 -0.07999334
Moved 667.0673 457.3172 357 0.2252714 -0.07973259
Moved 667.0842 453.4302 359.7849 0.2162736 -0.07256967
Moved 667.1013 450.2467 360.9178 0.2089045 -0.06965598
Moved 667.1143 444.6684 363.6658 0.1959916 -0.06258788
Moved 667.1296 440.688 365.5413 0.1867779 -0.05776417
Moved 667.1451 437.5743 367.2128 0.1795701 -0.05346502
Moved 667.1603 435.3563 369.6437 0.1744359 -0.04721284
Moved 667.1759 433.9185 372.163 0.1711076 -0.0407332
Moved 667.1909 432.5 379.5 0.167824 -0.02186214
Moved 667.2066 433 385.5542 0.1689814 -0.006290679
Moved 667.2275 433 400.914 0.1689814 0.03321498
Stationary 667.239 433 400.914 0.1689814 0.03321498
Moved 667.2528 442.849 408.6225 0.1917801 0.05304136
Moved 667.2665 447.0551 419.8137 0.2015166 0.08182533
Moved 667.2827 453.2012 433.0031 0.2157436 0.1157487
Moved 667.2982 457.735 442.4699 0.2262384 0.1400974
Moved 667.313 460 447 0.2314815 0.1517489
Moved 667.3286 462.5984 453.9959 0.2374962 0.1697424
Moved 667.3504 469.0127 466.3546 0.2523443 0.2015291
Stationary 667.3621 469.0127 466.3546 0.2523443 0.2015291
Moved 667.3749 473.3301 475.7702 0.2623381 0.2257463
Moved 667.3898 474.5529 481.2116 0.2651687 0.2397418
Moved 667.4055 475.9929 484.9858 0.2685021 0.2494489
Moved 667.4211 477.4358 489.3073 0.2718421 0.2605639
Moved 667.4377 477 490.7684 0.2708333 0.264322
Moved 667.4525 477.959 494.918 0.2730532 0.2749947
Moved 667.4731 479.3975 499.1923 0.276383 0.2859884
Moved 667.4847 479.8549 501.7098 0.2774419 0.2924634
Moved 667.4991 480 504.5972 0.2777778 0.2998897
Moved 667.5144 480 506.4741 0.2777778 0.3047173
Moved 667.53 480 509.3563 0.2777778 0.3121302
Moved 667.5457 480 510.2446 0.2777778 0.3144149
Moved 667.5611 480 511.7564 0.2777778 0.3183034
Moved 667.5758 471.7284 513.1816 0.2586305 0.3219692
Moved 667.595 462.6297 513 0.2375687 0.321502
Moved 667.607 453.6153 513 0.216702 0.321502
Moved 667.6227 439 502.5 0.1828703 0.2944958
Moved 667.6378 427.4242 499.1885 0.1560746 0.2859787
Moved 667.6538 418.6494 494.8247 0.1357625 0.2747549
Moved 667.6672 401.9828 485.4899 0.09718239 0.2507456
Moved 667.686 384.7005 472.5838 0.05717715 0.2175509
Moved 667.6998 356.5497 452.7848 -0.007986724 0.1666275
Moved 667.7202 312.3203 414.3204 -0.1103696 0.06769636
Stationary 667.7327 312.3203 414.3204 -0.1103696 0.06769636
Moved 667.744 300.0642 403.7693 -0.1387403 0.04055886
Moved 667.7601 293.8002 397.8002 -0.1532404 0.02520616
Moved 667.7761 285.6119 390.8433 -0.1721947 0.007312915
Moved 667.7916 281.9986 385.9986 -0.1805588 -0.005147643
Moved 667.807 277.689 381.689 -0.1905348 -0.01623216
Moved 667.8234 273.9114 377.3671 -0.1992791 -0.02734792
Moved 667.8446 268.1456 369.7184 -0.2126259 -0.04702054
Stationary 667.8544 268.1456 369.7184 -0.2126259 -0.04702054
Moved 667.8668 267.3438 369.3438 -0.214482 -0.04798418
Moved 667.8851 267 368.0129 -0.2152778 -0.0514072
Moved 667.9 265.57 368 -0.218588 -0.05144041
