the union will go on strike
Moved 262.5697 487.6119 603.8153 0.2953978 0.5550804
Moved 262.5896 524 666 0.3796296 0.7150204
Ended 262.6023 529.5 667 0.3923611 0.7175924
Accept 262.6594 4 go
Began 263.4024 408 342 0.1111111 -0.1183128
Stationary 263.419 408 342 0.1111111 -0.1183128
Stationary 263.4317 408 342 0.1111111 -0.1183128
Stationary 263.4468 408 342 0.1111111 -0.1183128
Stationary 263.4628 408 342 0.1111111 -0.1183128
Moved 263.4783 421.3432 355.3433 0.1419982 -0.08399375
Moved 263.4937 438.4419 370.4419 0.1815784 -0.04515973
Moved 263.5103 454.9281 385.123 0.219741 -0.007399767
Moved 263.5259 464.1063 394.1063 0.2409867 0.01570529
Moved 263.541 485.8445 410.0193 0.2913068 0.05663397
Moved 263.56 497.8461 417.2657 0.3190881 0.07527179
Moved 263.5714 514.915 427.2838 0.3585995 0.1010384
Moved 263.5872 526.1918 434.1279 0.3847033 0.1186416
Moved 263.6026 538.8917 442.5945 0.4141012 0.1404179
Moved 263.6179 550.8126 450.7233 0.4416957 0.1613252
Moved 263.6336 557.641 455.9128 0.4575023 0.1746727
Moved 263.6495 564.3738 461.2991 0.4730876 0.1885263
Moved 263.6652 570.0762 466.5571 0.4862875 0.2020501
Moved 263.6802 574.8652 470.8652 0.497373 0.2131305
Moved 263.6955 577.7953 473.7953 0.5041559 0.220667
Moved 263.71 580.8235 476.6471 0.5111657 0.2280017
Moved 263.7272 583.556 479.556 0.5174908 0.2354836
Moved 263.7417 586 480.5 0.5231482 0.2379114
Moved 263.7657 589.2825 485.2825 0.5307466 0.2502121
Stationary 263.775 589.2825 485.2825 0.5307466 0.2502121
Moved 263.7863 590.7233 487.4467 0.5340818 0.2557784
Moved 263.8035 592.1596 488 0.5374065 0.2572016
Moved 263.8174 592.6062 489.6062 0.5384402 0.2613328
Moved 263.833 594.0461 491.0461 0.5417734 0.2650363
Stationary 263.8491 594.0461 491.0461 0.5417734 0.2650363
Moved 263.8642 595.253 492.253 0.5445671 0.2681404
Moved 263.8798 596.0174 493.0174 0.5463366 0.2701063
Stationary 263.8947 596.0174 493.0174 0.5463366 0.2701063
Stationary 263.9102 596.0174 493.0174 0.5463366 0.2701063
Stationary 263.9257 596 493 0.5462963 0.2700616
Moved 263.9419 585.6666 480.282 0.5223763 0.2373507
Moved 263.9609 574.3563 467.1215 0.4961951 0.2035016
Moved 263.9728 559.9641 450.4971 0.46288 0.1607434
Moved 263.9883 540.9413 425.1669 0.4188457 0.09559387
Moved 264.004 523.6764 400.7082 0.3788805 0.03268564
Moved 264.0188 513.3641 381.6068 0.3550094 -0.01644346
Moved 264.0336 503.604 363.208 0.3324167 -0.06376549
Moved 264.0502 495 343 0.3125 -0.1157408
Moved 264.0651 490.2148 325.6444 0.3014232 -0.1603796
Moved 264.0804 487.9097 317.684 0.2960874 -0.1808539
Moved 264.0954 486.5052 300.062 0.292836 -0.2261779
Moved 264.1114 485 289.4717 0.2893518 -0.2534165
Moved 264.1268 483.6206 276.5853 0.2861588 -0.2865604
Moved 264.1479 483 257.687 0.2847222 -0.3351672
Stationary 264.1592 483 257.687 0.2847222 -0.3351672
Moved 264.1725 482 251.1777 0.2824074 -0.3519092
Moved 264.1878 482 247.4673 0.2824074 -0.3614525
Moved 264.2034 482 240.8405 0.2824074 -0.3784969
Moved 264.2185 482 235.3086 0.2824074 -0.3927249
Moved 264.2343 482 230.6556 0.2824074 -0.4046924
Moved 264.2503 482 223.7809 0.2824074 -0.4223742
Moved 264.2648 482 220.0104 0.2824074 -0.4320721
Moved 264.2801 482 215.7238 0.2824074 -0.4430974
Moved 264.2969 482 210.9879 0.2824074 -0.4552779
Moved 264.3118 482 207.9705 0.2824074 -0.463039
Ended 264.3333 482 203 0.2824074 -0.4758231
Candidates 264.4326 12 on in upon job pin ion john join jon pb him gov
Began 264.787 481 194 0.2800926 -0.4989713
Stationary 264.8043 481 194 0.2800926 -0.4989713
Moved 264.8199 473.6212 216.7899 0.2630121 -0.4403552
Moved 264.8355 459.4936 263.4616 0.2303093 -0.3203149
Moved 264.8514 454.9075 326.0236 0.2196932 -0.1594043
Moved 264.8682 461.4566 405.4325 0.2348532 0.04483666
Moved 264.8806 476.4266 491.8464 0.269506 0.2670945
Moved 264.8972 503.5 581.5 0.3321759 0.4976851
Ended 264.9153 550 647 0.4398148 0.6661521
Accept 264.9388 0 on
Began 265.3857 476 309 0.2685185 -0.2031893
Stationary 265.4094 476 309 0.2685185 -0.2031893
Stationary 265.4213 476 309 0.2685185 -0.2031893
Stationary 265.4354 476 309 0.2685185 -0.2031893
Stationary 265.4507 476 309 0.2685185 -0.2031893
Moved 265.4669 463.7442 309 0.2401487 -0.2031893
Moved 265.4831 459.3271 309 0.2299238 -0.2031893
Moved 265.4987 455.0574 314.8852 0.2200403 -0.1880526
Moved 265.5141 447.5186 319.1605 0.2025893 -0.1770565
Moved 265.5295 439.3668 322.0381 0.1837194 -0.1696552
Moved 265.5448 429.3524 324.8994 0.1605379 -0.1622959
Moved 265.5599 420.5764 327.8079 0.1402233 -0.1548152
Moved 265.5755 411.8733 329.8253 0.120077 -0.1496262
Moved 265.5948 404.6326 331.2735 0.1033162 -0.1459016
Moved 265.6089 400 331 0.09259263 -0.146605
Moved 265.6221 393.6872 331 0.07797967 -0.146605
Moved 265.6373 387.8943 331 0.0645702 -0.146605
Moved 265.6525 381.4119 331 0.04956464 -0.146605
Moved 265.6676 374.2138 331 0.03290226 -0.146605
Moved 265.6838 366.414 331 0.01484732 -0.146605
Moved 265.6981 356.7784 331 -0.007457286 -0.146605
Moved 265.7148 351.1179 331 -0.02056052 -0.146605
Moved 265.7295 345.1627 327.0277 -0.03434569 -0.1568218
Moved 265.7462 339.9815 324 -0.04633918 -0.164609
Moved 265.766 331.2327 323 -0.06659105 -0.1671811
Stationary 265.7765 331.2327 323 -0.06659105 -0.1671811
Moved 265.7896 327.0214 323 -0.07633944 -0.1671811
Moved 265.8065 324.4663 323 -0.08225396 -0.1671811
Moved 265.8237 322.7943 323 -0.08612429 -0.1671811
Moved 265.8379 321.7371 321.7371 -0.08857161 -0.1704294
Moved 265.8513 320.2138 322 -0.09209771 -0.1697531
Moved 265.8672 318.7744 322 -0.09542952 -0.1697531
Moved 265.8824 318.3338 322 -0.09644955 -0.1697531
Stationary 265.8984 318 322 -0.09722222 -0.1697531
Stationary 265.9142 318 322 -0.09722222 -0.1697531
Stationary 265.936 318 322 -0.09722222 -0.1697531
Stationary 265.9456 318 322 -0.09722222 -0.1697531
Moved 265.9592 342 347.5 -0.04166668 -0.1041667
Moved 265.9754 354.5108 357.5552 -0.01270657 -0.07830451
Moved 265.9908 371.8204 376.2222 0.02736211 -0.03029286
Moved 266.0073 387.3442 393.0431 0.06329675 0.01297083
Moved 266.0228 400.5612 403.992 0.09389152 0.04113166
Moved 266.0373 415.5688 417.109 0.1286314 0.07486873
Moved 266.053 423.9446 424.0954 0.1480199 0.09283784
Moved 266.0687 441.1448 438.6609 0.1878351 0.1303008
Moved 266.0846 448.7497 445.0712 0.2054392 0.146788
Moved 266.1051 457.704 452.5867 0.2261666 0.1661179
Moved 266.1173 466.325 459.2167 0.2461227 0.1831704
Moved 266.1295 474.9856 465.988 0.2661704 0.2005865
Moved 266.1454 482.1823 471.7458 0.2828294 0.2153956
Moved 266.1631 486 474.5 0.2916667 0.2224794
Moved 266.1772 489.9505 475.9835 0.3008112 0.2262949
Moved 266.1915 492.8523 478.8523 0.3075285 0.2336735
Moved 266.2081 493.8613 479.8613 0.3098642 0.2362688
Moved 266.2237 495.3033 480 0.3132021 0.2366254
Moved 266.2379 496.5 481.5 0.3159723 0.2404835
Moved 266.2527 497.0886 481 0.3173347 0.2391974
Stationary 266.2731 497.0886 481 0.3173347 0.2391974
Stationary 266.2852 497 481 0.3171296 0.2391974
Stationary 266.2989 497 481 0.3171296 0.2391974
Moved 266.3139 492.9164 481 0.3076767 0.2391974
Moved 266.33 487.9591 481 0.2962017 0.2391974
Moved 266.3457 483.6224 481 0.2861631 0.2391974
Moved 266.3606 475.6122 481 0.2676207 0.2391974
Moved 266.376 468.3544 481 0.2508204 0.2391974
Moved 266.3917 463.144 481 0.2387591 0.2391974
Moved 266.4083 452.4403 469.2642 0.2139823 0.2090128
Moved 266.4233 443.8947 466.2982 0.1942007 0.2013842
Moved 266.442 434.4639 462.6274 0.1723702 0.1919428
Moved 266.4543 425.6297 459.5432 0.1519206 0.1840103
Moved 266.4689 418.2964 456.6482 0.1349454 0.1765642
Moved 266.4846 411.3992 453.7596 0.1189795 0.1691348
Moved 266.4996 407.3232 451.6616 0.1095444 0.1637385
Moved 266.5155 401.3808 449.6904 0.09578884 0.1586686
Moved 266.5312 395.5715 446.7858 0.08234154 0.1511979
Moved 266.5471 391.5 445.5 0.07291664 0.1478908
Moved 266.5612 387.0411 443.0137 0.06259521 0.1414961
Moved 266.5766 382.725 440.15 0.05260428 0.1341307
Moved 266.5905 381.1334 438.2668 0.04891992 0.129287
Moved 266.6108 380.0435 437.0435 0.04639695 0.1261407
Moved 266.6227 378.6205 435.6205 0.043103 0.1224807
Moved 266.6373 379 434.179 0.04398147 0.118773
Moved 266.6531 379 432.7402 0.04398147 0.1150726
Moved 266.669 379 429.9011 0.04398147 0.1077703
Moved 266.6852 391.5054 427.8632 0.07292926 0.1025286
Moved 266.6998 400.0518 427 0.09271263 0.1003086
Moved 266.7154 408.377 427 0.1119837 0.1003086
Moved 266.7308 420.184 427 0.1393148 0.1003086
Moved 266.7475 432.1328 427 0.1669741 0.1003086
Moved 266.7616 443.043 427 0.1922292 0.1003086
Moved 266.7815 453.1434 427 0.2156098 0.1003086
Moved 266.7932 463.221 427 0.2389376 0.1003086
Moved 266.808 474.5948 427 0.2652656 0.1003086
Moved 266.8237 485.5 437.5 0.2905093 0.1273147
Moved 266.8389 497.6714 436.8524 0.3186839 0.1256489
Moved 266.8543 509.2408 440.8403 0.3454649 0.1359061
Moved 266.8686 522.8306 445.1865 0.3769226 0.1470844
Moved 266.8853 535.5131 450.6725 0.4062803 0.1611946
Moved 266.901 543.6442 454.8221 0.4251022 0.1718674
Moved 266.9174 551.2154 457.0431 0.4426283 0.1775798
Moved 266.935 559.8165 461.4083 0.4625383 0.1888072
Moved 266.9467 564.6995 463.8497 0.4738413 0.1950866
Moved 266.9615 571.2178 466.0544 0.48893 0.2007573
Moved 266.9784 578.4882 468.9953 0.5057598 0.2083211
Moved 266.993 582.7792 470.9264 0.5156927 0.213288
Moved 267.0081 585.7305 472.3652 0.5225242 0.2169887
Moved 267.0241 589.6125 473.8062 0.5315104 0.2206949
Moved 267.0385 591.2455 474 0.5352904 0.2211934
Moved 267.0533 592.2632 474 0.5376462 0.2211934
Moved 267.0702 593.5 474 0.5405092 0.2211934
Moved 267.0898 594.1218 474 0.5419487 0.2211934
Stationary 267.1018 594.1218 474 0.5419487 0.2211934
Moved 267.1154 595 463.6671 0.5439815 0.1946169
Moved 267.1319 596 456.2354 0.5462963 0.1755026
Moved 267.147 596 449.0405 0.5462963 0.1569972
Moved 267.1622 596 442.865 0.5462963 0.1411136
Moved 267.1781 596 427.6367 0.5462963 0.1019462
Moved 267.1932 596 415.7122 0.5462963 0.07127605
Moved 267.2087 596 399.2015 0.5462963 0.02881034
Moved 267.2244 584.0606 385.0757 0.5186588 -0.007521233
Moved 267.2429 585.5469 375.2816 0.5220994 -0.03271213
Moved 267.2552 578.8638 353.8337 0.506629 -0.08787626
Moved 267.2705 573.0959 337.7398 0.4932776 -0.1292701
Moved 267.286 568.8166 327.0414 0.4833717 -0.1567865
Moved 267.3007 564.2546 314.7637 0.4728115 -0.188365
Moved 267.3178 563.909 307.1812 0.4720116 -0.2078673
Moved 267.3331 562.7715 295.6288 0.4693784 -0.2375804
Moved 267.3475 563 289.8914 0.4699074 -0.2523369
Moved 267.3687 561.8923 284.6768 0.4673432 -0.2657491
Moved 267.381 562 281.5683 0.4675925 -0.2737442
Moved 267.399 562 276.6327 0.4675925 -0.2864386
Moved 267.412 562 274.8512 0.4675925 -0.2910207
Moved 267.4245 562 273.5 0.4675925 -0.2944959
Moved 267.4394 562 272.752 0.4675925 -0.2964199
Moved 267.4553 560.5972 271.5972 0.4643454 -0.2993899
Moved 267.4714 561 272 0.4652777 -0.2983539
Stationary 267.4846 561 272 0.4652777 -0.2983539
Moved 267.5008 558.5904 272 0.4597 -0.2983539
Moved 267.5189 557.8723 272 0.4580376 -0.2983539
Moved 267.5336 550.7961 272 0.4416577 -0.2983539
Moved 267.5515 544.8838 284.1992 0.4279718 -0.2669773
Moved 267.5633 523.2226 301.4542 0.3778301 -0.2225972
Moved 267.5785 510.3826 314.0158 0.3481079 -0.1902886
Moved 267.594 502.4012 321.2717 0.3296323 -0.1716264
Moved 267.6123 472.9412 345.4149 0.2614379 -0.1095298
Moved 267.6248 453.65 359.7714 0.2167825 -0.07260436
Moved 267.6393 429.5246 378.3961 0.1609366 -0.02470142
Moved 267.6558 409.188 394.3522 0.1138613 0.01633801
Moved 267.6726 404.0103 398.5917 0.1018758 0.02724204
Moved 267.6867 386.1123 412.1658 0.06044517 0.06215464
Moved 267.7051 380.4631 417.4698 0.04736821 0.07579669
Moved 267.7178 373.2555 425.8509 0.03068397 0.09735307
Moved 267.7352 354.7675 445.2325 -0.01211221 0.1472028
Moved 267.7472 349.7639 450.2361 -0.02369458 0.1600722
Moved 267.7655 339.0238 459.9762 -0.04855593 0.1851239
Moved 267.7779 331.8291 464.5367 -0.06521046 0.1968537
Moved 267.7933 326.7748 468.1501 -0.07691021 0.2061474
Moved 267.8114 324 471 -0.08333336 0.2134772
Moved 267.8261 321.741 471.6295 -0.08856256 0.2150964
Moved 267.8405 318.8612 473.0694 -0.0952286 0.2187998
Moved 267.8615 319 474.5 -0.09490739 0.2224794
Ended 267.8731 319 474.5 -0.09490739 0.2224794
Candidates 267.9769 12 strike stroke sterile daytime style woke steele wife stronger stole settle arose
Began 268.3594 471 253 0.2569444 -0.3472223
Stationary 268.3799 471 253 0.2569444 -0.3472223
Stationary 268.3944 471 253 0.2569444 -0.3472223
Moved 268.4111 452.1742 284.0072 0.2133662 -0.2674713
Moved 268.4262 439.5561 369.4387 0.1841577 -0.04774007
Moved 268.4411 439.9207 403.5673 0.1850017 0.04003921
Moved 268.462 457.0598 524.5138 0.2246754 0.3511156
Moved 268.4745 475.9067 589.1736 0.2683026 0.5174218
Ended 268.4872 507 646 0.3402778 0.6635801
Accept 268.5299 0 strike
PhraseEnd 269.4265
