are you sure you want this
are you sure you want this
Basic
0.6 0.6
432 388.8
Moved 1872.41 348.8278 415.5518 -0.02586166 0.07086369
Moved 1872.423 352.6317 417.6317 -0.01705627 0.07621302
Moved 1872.439 356.773 419.2577 -0.007469903 0.08039525
Moved 1872.455 361.05 421.3666 0.002430479 0.08581953
Moved 1872.47 365.3594 423.1198 0.01240601 0.09032865
Moved 1872.486 369.691 426.1274 0.022433 0.09806424
Moved 1872.501 376.0306 430.0184 0.03710796 0.1080719
Moved 1872.516 380.3628 433.2721 0.04713605 0.1164405
Moved 1872.538 394.0018 443.0018 0.07870783 0.1414654
Stationary 1872.549 394.0018 443.0018 0.07870783 0.1414654
Moved 1872.563 399.7405 447.3054 0.09199192 0.1525343
Moved 1872.578 403.668 452.668 0.1010833 0.166327
Moved 1872.593 406.6563 456.9845 0.1080007 0.1774292
Moved 1872.612 407.7632 460.2895 0.1105628 0.1859297
Moved 1872.624 408.8923 462.7846 0.1131766 0.1923472
Moved 1872.639 409 465.5878 0.113426 0.199557
Moved 1872.656 409 468.4368 0.113426 0.2068847
Moved 1872.671 409 470.1572 0.113426 0.2113097
Moved 1872.686 396.3972 474.2009 0.08425286 0.2217102
Moved 1872.702 388.8131 476.0374 0.066697 0.2264335
Moved 1872.717 378.6065 477.4848 0.04307071 0.2301563
Moved 1872.733 368.6332 477 0.01998434 0.2289094
Moved 1872.748 356.4842 477 -0.008138468 0.2289094
Moved 1872.763 344.5069 477 -0.03586367 0.2289094
Moved 1872.779 334.4154 468.5341 -0.05922367 0.2071348
Moved 1872.798 325.7469 463.8735 -0.07928952 0.1951477
Moved 1872.812 316.122 456.9351 -0.1015693 0.177302
Moved 1872.825 307.493 449.7441 -0.121544 0.1588069
Moved 1872.84 300 440.5 -0.1388889 0.1350308
Moved 1872.856 291.3806 422.5502 -0.1588411 0.08886352
Moved 1872.87 285.0296 404.0889 -0.1735425 0.04138079
Moved 1872.886 283 384.7225 -0.1782407 -0.008429774
Moved 1872.903 281.8802 365.4434 -0.1808328 -0.05801613
Moved 1872.918 282 345.7896 -0.1805555 -0.1085659
