the price of gas is high
Stationary 1489.949 204.5 358 -0.3599537 -0.07716057
Moved 1489.962 203.5043 356.5043 -0.3622586 -0.08100753
Moved 1489.977 200.6307 353.6307 -0.3689105 -0.08839855
Moved 1489.995 198.7598 352.3799 -0.3732411 -0.09161545
Moved 1490.008 196.946 350.946 -0.3774397 -0.09530362
Moved 1490.023 195.4985 351 -0.3807904 -0.09516476
Moved 1490.04 194.0568 351 -0.3841279 -0.09516476
Moved 1490.055 191.2177 351 -0.3906997 -0.09516476
Moved 1490.07 188.5981 361.271 -0.3967635 -0.06874751
Moved 1490.086 183.3805 374.9536 -0.4088415 -0.0335556
Moved 1490.101 173.6661 402.6682 -0.4313284 0.03772665
Moved 1490.117 160.698 467.298 -0.4613473 0.2039556
Moved 1490.134 149.2044 529.876 -0.4879528 0.3649072
Moved 1490.152 139.6643 582.3499 -0.5100363 0.4998709
Moved 1490.171 132.6257 626.8073 -0.5263294 0.6142161
Stationary 1490.182 132.6257 626.8073 -0.5263294 0.6142161
Moved 1490.194 131 651.1589 -0.5300926 0.6768489
Moved 1490.208 131 670.1207 -0.5300926 0.725619
Ended 1490.224 146 691.5 -0.4953704 0.7806069
Candidates 1490.313 12 price prize private prove prince joyce probe police prose notice pride purpose
Began 1490.704 302 510 -0.1342593 0.3137859
Stationary 1490.716 302 510 -0.1342593 0.3137859
Stationary 1490.732 302 510 -0.1342593 0.3137859
Moved 1490.748 328.9405 624.6279 -0.07189696 0.6086107
Moved 1490.764 337.5999 694.7975 -0.05185212 0.7890881
Ended 1490.779 339 727 -0.04861111 0.8719134
Accept 1490.823 0 price
Began 1491.099 331 514 -0.06712963 0.324074
Stationary 1491.118 331 514 -0.06712963 0.324074
Stationary 1491.137 331 514 -0.06712963 0.324074
Stationary 1491.148 331 514 -0.06712963 0.324074
Stationary 1491.164 331 514 -0.06712963 0.324074
Moved 1491.179 342.0383 525.0383 -0.04157807 0.3524646
Moved 1491.195 393.4061 589.4872 0.07732888 0.5182284
Moved 1491.211 427.8062 628.4567 0.1569588 0.6184585
Moved 1491.226 448.8872 652.2997 0.2057575 0.6797829
Moved 1491.241 457.5772 661.2311 0.2258732 0.702755
Moved 1491.257 466.5497 671.6414 0.2466429 0.7295302
Moved 1491.273 472 677 0.2592593 0.7433126
Moved 1491.289 475.9267 680.89 0.2683488 0.7533177
Moved 1491.303 480.1594 685.1594 0.2781469 0.7642989
Moved 1491.319 482 687 0.2824074 0.7690327
Moved 1491.335 483.7914 688.7914 0.2865542 0.7736402
Moved 1491.35 485.3377 690.3377 0.2901336 0.7776173
Moved 1491.369 486.7776 691.7776 0.2934667 0.781321
Moved 1491.38 488.2136 693.2136 0.2967907 0.7850144
Moved 1491.398 489.6529 694 0.3001224 0.7870369
Moved 1491.412 490.5 694 0.3020833 0.7870369
Moved 1491.426 490 695.2652 0.300926 0.790291
Moved 1491.441 491.4864 695 0.3043666 0.7896089
Stationary 1491.456 491 695 0.3032407 0.7896089
Stationary 1491.471 491 695 0.3032407 0.7896089
Stationary 1491.487 491 695 0.3032407 0.7896089
Moved 1491.503 476.3986 695 0.2694411 0.7896089
Moved 1491.518 456.79 674.2927 0.2240509 0.7363496
Moved 1491.535 410.8905 640.9203 0.117802 0.6505151
Moved 1491.549 366.7076 608.189 0.01552691 0.5663296
Moved 1491.566 330.9442 577.6849 -0.06725882 0.4878727
Moved 1491.581 311.9633 560.2738 -0.111196 0.443091
Moved 1491.603 265.7032 514.5118 -0.2182795 0.3253905
Stationary 1491.613 265.7032 514.5118 -0.2182795 0.3253905
Moved 1491.627 260.095 508.46 -0.2312616 0.3098251
Ended 1491.642 254.7402 502.7402 -0.243657 0.2951135
Candidates 1491.794 12 of is good if god his id off odd goods odds opioid
Began 1492.137 370 483 0.02314816 0.2443414
Stationary 1492.152 370 483 0.02314816 0.2443414
Stationary 1492.165 370 483 0.02314816 0.2443414
Moved 1492.181 370 498.2717 0.02314816 0.2836205
Moved 1492.198 373.6195 532.6831 0.03152668 0.3721272
Moved 1492.214 380.8345 604.7245 0.048228 0.5574189
Moved 1492.228 381 680.7205 0.04861106 0.7528816
Ended 1492.243 381 680.7205 0.04861106 0.7528816
Accept 1492.272 0 of
Began 1492.719 367 526 0.01620372 0.3549381
Stationary 1492.736 367 526 0.01620372 0.3549381
Stationary 1492.752 367 526 0.01620372 0.3549381
Stationary 1492.767 367 526 0.01620372 0.3549381
Stationary 1492.783 367 526 0.01620372 0.3549381
Stationary 1492.8 367 526 0.01620372 0.3549381
Stationary 1492.813 367 526 0.01620372 0.3549381
Stationary 1492.829 367 526 0.01620372 0.3549381
Stationary 1492.846 367 526 0.01620372 0.3549381
Stationary 1492.861 367 526 0.01620372 0.3549381
Stationary 1492.876 367 526 0.01620372 0.3549381
Stationary 1492.89 367 526 0.01620372 0.3549381
Stationary 1492.906 367 526 0.01620372 0.3549381
Stationary 1492.922 367 526 0.01620372 0.3549381
Moved 1492.942 355.2658 526 -0.01095876 0.3549381
Moved 1492.955 352.1323 526 -0.0182123 0.3549381
Moved 1492.968 347.8601 526 -0.02810155 0.3549381
Moved 1492.984 339.2597 526 -0.04800995 0.3549381
Moved 1493 330.5653 526 -0.06813585 0.3549381
Moved 1493.014 317.8512 526 -0.0975666 0.3549381
Moved 1493.029 304.8269 526 -0.1277154 0.3549381
Moved 1493.047 292.9747 526 -0.1551511 0.3549381
Moved 1493.061 284.6472 526 -0.1744277 0.3549381
Moved 1493.076 275.106 526 -0.1965139 0.3549381
Moved 1493.093 264.5252 526 -0.2210065 0.3549381
Moved 1493.107 253.0265 526 -0.2476238 0.3549381
Moved 1493.123 241.5045 526 -0.2742951 0.3549381
Moved 1493.141 229.7856 526 -0.3014222 0.3549381
Moved 1493.157 219.6994 526 -0.3247699 0.3549381
Moved 1493.168 210 526 -0.3472222 0.3549381
Moved 1493.183 193.7124 526 -0.384925 0.3549381
Moved 1493.2 180.4437 526 -0.4156395 0.3549381
Moved 1493.214 172.3524 526 -0.4343695 0.3549381
Moved 1493.232 167.4986 526 -0.4456052 0.3549381
Moved 1493.246 163.7787 526 -0.4542159 0.3549381
Moved 1493.26 163 526 -0.4560185 0.3549381
Moved 1493.277 161.5132 526 -0.4594602 0.3549381
Moved 1493.293 162 533.6349 -0.4583334 0.3745752
Moved 1493.308 162 535.0375 -0.4583334 0.3781827
Moved 1493.323 162 537.9525 -0.4583334 0.3856802
Moved 1493.339 170.8187 540.8187 -0.4379196 0.3930522
Moved 1493.354 175.0329 542.3443 -0.4281646 0.396976
Moved 1493.373 179.3434 544 -0.4181865 0.4012345
Moved 1493.384 182.4397 545.2198 -0.4110191 0.4043719
Moved 1493.4 185.7239 545 -0.403417 0.4038065
Moved 1493.415 188.5139 545 -0.3969587 0.4038065
Moved 1493.432 192.5608 545 -0.3875907 0.4038065
Moved 1493.448 195.2581 545 -0.381347 0.4038065
Moved 1493.462 197.0719 545 -0.3771483 0.4038065
Moved 1493.477 198.5 545 -0.3738426 0.4038065
Moved 1493.492 200.888 545 -0.3683149 0.4038065
Ended 1493.508 202 545 -0.3657407 0.4038065
Candidates 1493.69 12 as a gas ass ad add sad dad fas saw faa aa
Began 1494.369 335 483 -0.05787035 0.2443414
Stationary 1494.395 335 483 -0.05787035 0.2443414
Stationary 1494.406 335 483 -0.05787035 0.2443414
Moved 1494.417 362.5027 483 0.005793273 0.2443414
Moved 1494.432 388.9075 483 0.06691555 0.2443414
Moved 1494.449 422.397 483 0.1444375 0.2443414
Moved 1494.464 459.7585 483 0.2309225 0.2443414
Ended 1494.479 459.7585 483 0.2309225 0.2443414
Accept 1494.539 2 gas
Began 1494.85 377 442 0.03935188 0.1388888
Stationary 1494.864 377 442 0.03935188 0.1388888
Stationary 1494.879 377 442 0.03935188 0.1388888
Moved 1494.898 398.4617 474.1926 0.08903175 0.2216887
Moved 1494.911 426.7567 508.8917 0.1545293 0.3109354
Moved 1494.926 448.3898 535.0677 0.204606 0.3782606
Moved 1494.948 475.961 564.961 0.2684282 0.4551466
Stationary 1494.958 475.961 564.961 0.2684282 0.4551466
Moved 1494.973 481.7807 571.9108 0.2818999 0.4730216
Moved 1494.988 490.7145 583.9527 0.3025799 0.5039935
Moved 1495.004 497.2297 592.2871 0.3176613 0.5254297
Moved 1495.02 501.4746 597.9661 0.3274875 0.5400363
Moved 1495.035 504.8104 604.7473 0.3352093 0.5574774
Moved 1495.049 507.7583 609.1375 0.3420331 0.5687691
Moved 1495.065 509.6273 612.6273 0.3463595 0.5777451
Moved 1495.081 510.9595 615.8785 0.3494433 0.5861072
Moved 1495.096 512.3855 618.7709 0.3527441 0.5935466
Moved 1495.112 513 620.6429 0.3541666 0.5983614
Moved 1495.127 514.2557 622.2557 0.3570735 0.6025095
Moved 1495.146 514 623.6928 0.3564815 0.6062057
Moved 1495.159 514 624.5 0.3564815 0.6082818
Moved 1495.174 514 625.2752 0.3564815 0.6102756
Stationary 1495.189 514 625.2752 0.3564815 0.6102756
Stationary 1495.203 514 625.2752 0.3564815 0.6102756
Moved 1495.218 504.3272 625 0.3340907 0.6095678
Moved 1495.234 494.25 625 0.3107638 0.6095678
Moved 1495.25 479.8485 608.0182 0.2774272 0.5658905
Moved 1495.266 446.4162 592.9309 0.2000374 0.5270856
Moved 1495.281 397.7423 565.1385 0.0873665 0.4556029
Moved 1495.297 370.5 548.5 0.02430558 0.4128085
Moved 1495.311 344.6327 529.4241 -0.03557255 0.3637451
Moved 1495.327 318.9121 509.874 -0.09511084 0.3134618
Moved 1495.348 301.1339 496.1799 -0.1362642 0.2782404
Moved 1495.359 285.8421 485.1895 -0.1716619 0.2499728
Moved 1495.373 274.5641 474.1186 -0.1977683 0.2214984
Moved 1495.388 265.0245 465.0245 -0.2198507 0.1981083
Moved 1495.404 256.4907 457.9089 -0.2396048 0.1798068
Moved 1495.421 250.2945 453.8356 -0.2539479 0.1693301
Moved 1495.435 244.0667 448.0667 -0.2683643 0.1544923
Moved 1495.452 238.3775 443.7831 -0.2815336 0.1434751
Moved 1495.466 234.4567 441.3044 -0.2906095 0.1370998
Moved 1495.48 230.1717 439.7239 -0.3005284 0.1330347
Moved 1495.498 227.5584 437.2792 -0.3065777 0.126747
Moved 1495.513 225.8316 437 -0.3105751 0.1260288
Moved 1495.533 226 435.824 -0.3101852 0.1230042
Ended 1495.544 225 436 -0.3125 0.1234567
Candidates 1495.664 12 its is ita his hits guys us irs gotta hours puts goes
Began 1496.202 308 421 -0.1203704 0.08487643
Stationary 1496.223 308 421 -0.1203704 0.08487643
Stationary 1496.236 308 421 -0.1203704 0.08487643
Stationary 1496.253 308 421 -0.1203704 0.08487643
Moved 1496.267 293.5254 421 -0.1538763 0.08487643
Moved 1496.284 273.6736 421 -0.1998295 0.08487643
Moved 1496.301 217.243 444.2271 -0.330456 0.144617
Ended 1496.314 162 461 -0.4583334 0.1877571
Accept 1496.357 1 is
Began 1496.759 319 474 -0.09490739 0.2211934
Stationary 1496.777 319 474 -0.09490739 0.2211934
Stationary 1496.791 319 474 -0.09490739 0.2211934
Stationary 1496.807 319 474 -0.09490739 0.2211934
Stationary 1496.822 319 474 -0.09490739 0.2211934
Stationary 1496.837 319 474 -0.09490739 0.2211934
Stationary 1496.852 319 474 -0.09490739 0.2211934
Stationary 1496.868 319 474 -0.09490739 0.2211934
Moved 1496.884 333.3932 474 -0.06158968 0.2211934
Moved 1496.9 338.9516 474 -0.04872322 0.2211934
Moved 1496.915 344.0342 474 -0.03695776 0.2211934
Moved 1496.931 349.473 474 -0.02436817 0.2211934
Moved 1496.953 358.0086 474 -0.004609624 0.2211934
Stationary 1496.964 358.0086 474 -0.004609624 0.2211934
Moved 1496.976 362.1859 474 0.005059839 0.2211934
Moved 1496.992 365.0366 474 0.01165867 0.2211934
Moved 1497.008 368.7806 474 0.02032558 0.2211934
Moved 1497.023 371.7343 474 0.02716273 0.2211934
Moved 1497.039 376.4217 474 0.03801316 0.2211934
Moved 1497.055 379.4949 474 0.04512718 0.2211934
Moved 1497.07 380.6876 474 0.04788786 0.2211934
Moved 1497.085 382.1278 474 0.05122174 0.2211934
Moved 1497.1 383.1835 474 0.05366553 0.2211934
Moved 1497.115 385.3495 478.7234 0.05867948 0.2333421
Moved 1497.136 387.1149 482.1149 0.06276597 0.2420651
Moved 1497.148 390.6798 489.7997 0.07101804 0.2618304
Moved 1497.162 395.0115 499.0269 0.08104513 0.2855628
Moved 1497.178 399.3319 509.1078 0.09104609 0.3114911
Moved 1497.195 406.385 525.401 0.1073726 0.3533975
Moved 1497.208 409.9168 534.7781 0.1155482 0.3775157
Moved 1497.223 415.659 546.318 0.1288403 0.4071963
Moved 1497.24 420.5398 555.233 0.1401384 0.4301259
Moved 1497.255 424.8796 563.7592 0.1501842 0.4520556
Moved 1497.27 427.4536 568.1805 0.1561427 0.463427
Moved 1497.286 430.3061 573.6122 0.1627456 0.4773977
Moved 1497.3 431 576.7968 0.1643519 0.4855884
Moved 1497.32 431.7998 578.7999 0.1662033 0.4907403
Moved 1497.332 432 580.1791 0.1666667 0.4942876
Moved 1497.347 432 581.6096 0.1666667 0.4979669
Stationary 1497.363 432 582 0.1666667 0.4989711
Stationary 1497.378 432 582 0.1666667 0.4989711
Moved 1497.393 425.4818 583 0.1515783 0.5015431
Moved 1497.409 419.5148 583 0.1377658 0.5015431
Moved 1497.423 416.5 583 0.130787 0.5015431
Moved 1497.439 403.9298 573.8452 0.1016893 0.4779968
Moved 1497.455 390.7642 566.2023 0.07121335 0.4583392
Moved 1497.471 358.3909 542.393 -0.003724694 0.3971012
Moved 1497.486 330.462 521.6562 -0.06837507 0.3437658
Moved 1497.505 313.8986 503.2235 -0.1067162 0.2963566
Moved 1497.518 298.8618 486.7479 -0.1415237 0.2539812
Moved 1497.532 288 473 -0.1666667 0.2186213
Moved 1497.548 282.84 464.576 -0.1786112 0.1969547
Moved 1497.563 277.8107 455.6214 -0.190253 0.1739233
Moved 1497.579 275.0428 451.5642 -0.1966602 0.1634881
Moved 1497.595 274.0869 448.1737 -0.198873 0.1547677
Moved 1497.609 272.6467 446.6467 -0.2022067 0.1508403
Moved 1497.625 273 445.5 -0.2013889 0.1478908
Moved 1497.64 273 444.8895 -0.2013889 0.1463207
Stationary 1497.657 273 444.8895 -0.2013889 0.1463207
Stationary 1497.671 273 444.8895 -0.2013889 0.1463207
Moved 1497.693 278.2729 444 -0.189183 0.1440329
Stationary 1497.704 278.2729 444 -0.189183 0.1440329
Moved 1497.718 285.3932 444 -0.172701 0.1440329
Moved 1497.733 289.5 444 -0.1631944 0.1440329
Moved 1497.749 295.9036 444 -0.1483713 0.1440329
Moved 1497.764 300.1854 444 -0.1384598 0.1440329
Moved 1497.78 310.5 444 -0.1145833 0.1440329
Moved 1497.797 331.9243 444 -0.06499007 0.1440329
Ended 1497.809 378.6782 459.6611 0.04323661 0.1843134
Candidates 1497.914 12 high hugh if ugh of kick fish luck igf push lush pitch
Began 1498.407 382 480 0.05092591 0.2366254
Stationary 1498.433 382 480 0.05092591 0.2366254
Stationary 1498.444 382 480 0.05092591 0.2366254
Moved 1498.457 382 501.7076 0.05092591 0.2924577
Moved 1498.473 387.7435 541.3585 0.06422102 0.3944405
Moved 1498.489 389 601.2113 0.06712963 0.5483829
Ended 1498.505 371 648.5 0.025463 0.6700101
Accept 1498.531 0 high
PhraseEnd 1498.933
