a subject one can really enjoy
Moved 2273.771 368.4018 282 0.0194486 -0.2726338
Moved 2273.785 358.1848 282 -0.004201978 -0.2726338
Moved 2273.801 346.0936 287.9064 -0.03219083 -0.2574424
Moved 2273.816 333.4242 289 -0.06151805 -0.2546296
Moved 2273.832 322.5 289 -0.08680557 -0.2546296
Moved 2273.847 310.5128 289 -0.1145537 -0.2546296
Moved 2273.864 297.5601 290.2711 -0.1445368 -0.2513604
Moved 2273.878 289.0251 290 -0.1642938 -0.2520577
Moved 2273.896 281.2241 290 -0.1823516 -0.2520577
Moved 2273.909 275.6208 290 -0.1953223 -0.2520577
Moved 2273.925 270.8959 290 -0.2062594 -0.2520577
Moved 2273.94 265.0894 290 -0.2197006 -0.2520577
Moved 2273.956 260.8038 290 -0.2296207 -0.2520577
Moved 2273.972 254.0964 282.1543 -0.2451472 -0.2722369
Moved 2273.987 248.323 282 -0.2585116 -0.2726338
Moved 2274.002 245.4137 280.1379 -0.2652461 -0.2774232
Moved 2274.017 242.4007 280 -0.2722206 -0.2777778
Moved 2274.036 241.2502 280 -0.2748838 -0.2777778
Moved 2274.048 240.5 280 -0.2766204 -0.2777778
Moved 2274.063 239.8699 280 -0.2780789 -0.2777778
Stationary 2274.079 239.8699 280 -0.2780789 -0.2777778
Stationary 2274.094 240 280 -0.2777777 -0.2777778
Moved 2274.11 244.4035 293.5162 -0.2675846 -0.2430138
Moved 2274.125 250.2343 299.3124 -0.2540873 -0.2281062
Moved 2274.14 256 305 -0.2407407 -0.2134774
Moved 2274.155 269.5707 316.6244 -0.209327 -0.1835793
Moved 2274.174 281.2825 325.2055 -0.1822163 -0.1615085
Moved 2274.187 307.5979 344.2097 -0.1213011 -0.1126295
Moved 2274.202 323.0481 353.4448 -0.08553674 -0.08887671
Moved 2274.218 343.0331 362.157 -0.03927528 -0.06646851
Moved 2274.233 357.8118 369.0054 -0.005065352 -0.04885465
Moved 2274.249 374.9204 377.4602 0.03453801 -0.02710853
Moved 2274.264 393.6854 384.3405 0.07797549 -0.009412333
Moved 2274.279 407.3639 391.9589 0.1096387 0.01018214
Moved 2274.295 420.3717 398.0541 0.1397493 0.02585917
Moved 2274.311 428.1791 402.0895 0.157822 0.03623845
Moved 2274.327 436.8452 405.2817 0.1778823 0.04444891
Moved 2274.341 442.2991 408.1495 0.1905071 0.05182486
Moved 2274.356 448.0473 411.0237 0.2038132 0.05921717
Moved 2274.372 452.3395 413.893 0.2137489 0.06659719
Moved 2274.387 456.0012 415.3341 0.2222249 0.07030369
Moved 2274.403 457.9948 416.9948 0.2268398 0.0745751
Moved 2274.419 459.4295 417 0.2301608 0.0745884
Moved 2274.434 460.5 418.5 0.2326389 0.07844638
Moved 2274.449 461.1555 418 0.2341563 0.07716041
Moved 2274.465 461.7469 419 0.2355254 0.07973251
Moved 2274.482 462.5 419 0.2372685 0.07973251
Moved 2274.496 463.3122 419 0.2391486 0.07973251
Moved 2274.511 464.6956 419 0.242351 0.07973251
Moved 2274.526 466.1343 419 0.2456813 0.07973251
Moved 2274.54 466.5711 419 0.2466924 0.07973251
Moved 2274.561 468.0061 408.939 0.2500142 0.05385536
Moved 2274.573 468 395.8836 0.25 0.02027668
Moved 2274.588 461.7543 369.7241 0.2355423 -0.04700594
Moved 2274.604 455.6762 345.374 0.2214727 -0.1096349
Moved 2274.622 450.3491 325.7265 0.2091414 -0.1601685
Moved 2274.637 447.2289 302.373 0.2019187 -0.220234
Moved 2274.649 444.3868 280.0944 0.1953398 -0.277535
Moved 2274.665 441.4819 263.8915 0.1886156 -0.3192091
Moved 2274.681 439.7995 248.9946 0.1847209 -0.3575241
Moved 2274.696 438 235.6007 0.1805556 -0.3919736
Moved 2274.712 436.9099 218.9185 0.1780321 -0.4348806
Moved 2274.727 435.8712 209.8408 0.1756278 -0.4582284
Moved 2274.741 436 197.7566 0.1759259 -0.4893093
Moved 2274.757 436 187.6772 0.1759259 -0.5152335
Moved 2274.773 436 180.5331 0.1759259 -0.5336084
Moved 2274.788 436 175.2273 0.1759259 -0.5472549
Moved 2274.803 436 172.2754 0.1759259 -0.5548473
Moved 2274.821 436 170.1973 0.1759259 -0.5601923
Moved 2274.834 436 169.0457 0.1759259 -0.5631542
Moved 2274.85 436 166.2173 0.1759259 -0.5704288
Moved 2274.866 436 165.5 0.1759259 -0.5722737
Moved 2274.88 436 164.8713 0.1759259 -0.5738906
Moved 2274.895 436 163.5 0.1759259 -0.5774178
Stationary 2274.911 436 163.5 0.1759259 -0.5774178
Moved 2274.926 436 162.8088 0.1759259 -0.5791954
Stationary 2274.943 436 162.8088 0.1759259 -0.5791954
Moved 2274.957 436 161.9622 0.1759259 -0.581373
Stationary 2274.974 436 161.9622 0.1759259 -0.581373
Stationary 2274.988 436 162 0.1759259 -0.5812757
Stationary 2275.003 436 162 0.1759259 -0.5812757
Stationary 2275.027 436 162 0.1759259 -0.5812757
Stationary 2275.037 436 162 0.1759259 -0.5812757
Moved 2275.05 445.6177 172.9916 0.198189 -0.5530053
Moved 2275.067 444.8405 189.0859 0.19639 -0.5116104
Moved 2275.081 446.2724 206.269 0.1997047 -0.467415
Moved 2275.096 451.885 229.5402 0.2126969 -0.4075613
Moved 2275.112 457.6403 251.401 0.2260191 -0.3513349
Moved 2275.127 465.9854 273.9562 0.2453366 -0.2933225
Moved 2275.143 472.1152 292.3456 0.259526 -0.2460248
Moved 2275.158 477.9048 305.2859 0.2729278 -0.2127421
Moved 2275.174 479.1495 313.0233 0.275809 -0.1928413
Moved 2275.189 482.0294 321.0734 0.2824754 -0.1721363
Moved 2275.204 483.4633 326.8533 0.2857947 -0.1572705
Moved 2275.22 484.9114 331.7342 0.2891468 -0.1447166
Moved 2275.235 485 334.679 0.2893518 -0.1371427
Moved 2275.251 486 336.7936 0.2916667 -0.1317037
Moved 2275.266 486 338.2202 0.2916667 -0.1280347
Stationary 2275.281 486 338 0.2916667 -0.1286009
Moved 2275.297 486 340.7526 0.2916667 -0.121521
Moved 2275.313 475.247 343.3895 0.2667756 -0.1147389
Moved 2275.328 469.2237 345.2588 0.2528327 -0.1099311
Moved 2275.343 456.2475 349.2258 0.2227952 -0.09972803
Moved 2275.359 440.891 354.0364 0.1872476 -0.08735507
Moved 2275.374 425.4791 357.9042 0.1515719 -0.07740703
Moved 2275.389 407.8336 362.2916 0.1107261 -0.0661226
Moved 2275.405 383.1328 367.7168 0.05354821 -0.05216881
Moved 2275.421 359.3735 373.9004 -0.001450231 -0.03626458
Moved 2275.436 337.7961 379.6544 -0.05139783 -0.02146521
Moved 2275.456 319.593 385.4207 -0.09353484 -0.006634002
Moved 2275.467 302.4283 392.4882 -0.1332678 0.0115437
Moved 2275.481 288.3288 399.965 -0.1659057 0.03077409
Moved 2275.497 278.0354 405.4248 -0.189733 0.04481684
Moved 2275.512 261.7485 413.6257 -0.2274339 0.06590968
Moved 2275.531 251.2656 418.8672 -0.2517 0.07939083
Moved 2275.543 243.2467 422.3013 -0.2702624 0.0882235
Moved 2275.559 238.2192 424.5936 -0.2819 0.09411921
Moved 2275.574 233.9135 427.0577 -0.291867 0.1004569
Moved 2275.589 232.5282 427 -0.2950737 0.1003086
Moved 2275.604 231.333 427 -0.2978403 0.1003086
Moved 2275.62 230.5 427 -0.2997685 0.1003086
Stationary 2275.637 230.5 427 -0.2997685 0.1003086
Moved 2275.651 240.6459 411.231 -0.2762828 0.05975044
Moved 2275.667 256.4026 389.0508 -0.2398089 0.002702666
Moved 2275.682 273.6045 356.5514 -0.1999895 -0.08088642
Moved 2275.698 293.9994 318.4011 -0.1527792 -0.1790096
Moved 2275.713 304.5 295.5 -0.1284722 -0.2379116
Moved 2275.729 324.0384 262.6905 -0.08324444 -0.3222982
Moved 2275.744 340.9417 235.8933 -0.04411653 -0.3912209
Moved 2275.759 353.035 219.0769 -0.01612266 -0.434473
Moved 2275.776 362.3958 205.4063 0.005545815 -0.4696341
Moved 2275.79 371 192.5 0.025463 -0.5028292
Moved 2275.806 376.8179 184.2277 0.03893027 -0.5241058
Moved 2275.822 382.5432 177.071 0.05218327 -0.5425127
Moved 2275.836 385.0666 173.5779 0.05802462 -0.5514972
Moved 2275.855 390.7141 168.2859 0.07109751 -0.5651083
Moved 2275.867 395.0733 163.9266 0.08118828 -0.5763204
Moved 2275.882 400.3604 158.6395 0.09342691 -0.5899189
Moved 2275.897 404.6872 155.5419 0.1034426 -0.5978861
Moved 2275.914 406.6672 153.3329 0.1080259 -0.6035677
Moved 2275.928 408.1027 151.8973 0.1113489 -0.6072598
Moved 2275.944 409.1972 152 0.1138825 -0.6069959
Moved 2275.959 410.6956 152 0.117351 -0.6069959
Moved 2275.975 411.5 152 0.119213 -0.6069959
Moved 2275.99 412 171.0637 0.1203704 -0.5579637
Moved 2276.005 412 210.4846 0.1203704 -0.4565726
Moved 2276.021 412 259.5585 0.1203704 -0.3303536
Moved 2276.037 412 291.6445 0.1203704 -0.2478279
Moved 2276.051 412 312.0068 0.1203704 -0.1954557
Moved 2276.067 412 339.345 0.1203704 -0.1251415
Moved 2276.083 413.7623 362.217 0.1244497 -0.06631427
Moved 2276.099 416.6393 379.8356 0.1311094 -0.02099904
Moved 2276.114 418.7612 397.6118 0.1360212 0.02472155
Moved 2276.129 420.1898 413.0877 0.1393282 0.06452587
Moved 2276.144 420 421.192 0.1388889 0.08537018
Moved 2276.16 420.7899 426.1598 0.1407174 0.09814753
Moved 2276.176 421 430.4644 0.1412037 0.1092191
Ended 2276.191 421 436 0.1412037 0.1234567
Candidates 2276.346 12 subject assignment select stringent argument architect garment attributable segment agreement architecture reject
Began 2276.758 408 264 0.1111111 -0.31893
Stationary 2276.778 408 264 0.1111111 -0.31893
Stationary 2276.791 408 264 0.1111111 -0.31893
Moved 2276.806 408 285.4941 0.1111111 -0.2636468
Moved 2276.826 408 329.7175 0.1111111 -0.1499035
Moved 2276.84 400.3597 385.2506 0.09342532 -0.007071514
Ended 2276.853 399.6445 414.577 0.09176959 0.06835628
Accept 2276.899 0 subject
Began 2277.547 419 280 0.1365741 -0.2777778
Stationary 2277.562 419 280 0.1365741 -0.2777778
Stationary 2277.578 419 280 0.1365741 -0.2777778
Stationary 2277.591 419 280 0.1365741 -0.2777778
Stationary 2277.606 419 280 0.1365741 -0.2777778
Moved 2277.622 419 293.1837 0.1365741 -0.2438691
Moved 2277.639 432.1515 304.6902 0.1670174 -0.2142743
Moved 2277.655 435.0885 311.6328 0.1738161 -0.1964178
Moved 2277.67 445.9682 325.5587 0.1990004 -0.1606002
Moved 2277.688 467.3094 353.1368 0.2484014 -0.0896687
Moved 2277.701 473.0828 360.3535 0.2617657 -0.07110728
Moved 2277.716 490.6491 379.9435 0.3024286 -0.02072158
Moved 2277.732 494.1292 383.1292 0.3104842 -0.01252798
Moved 2277.748 507.7911 394.6592 0.342109 0.0171276
Moved 2277.764 515.8954 401.4128 0.360869 0.03449805
Moved 2277.785 523.8267 408.4613 0.3792284 0.05262677
Moved 2277.797 525.2572 410.2572 0.3825398 0.05724577
Moved 2277.81 529.5 413 0.3923611 0.06430033
Moved 2277.824 532.9603 414.4802 0.4003711 0.06810737
Moved 2277.84 538.2208 417.4069 0.4125482 0.075635
Moved 2277.855 539.2479 418.124 0.4149256 0.07747929
Moved 2277.872 543.5698 421.2849 0.42493 0.08560926
Moved 2277.886 545.5801 422.29 0.4295835 0.08819446
Moved 2277.901 545 423.11 0.4282407 0.09030338
Moved 2277.917 547.2678 424.2678 0.4334904 0.09328131
Stationary 2277.932 547.2678 424.2678 0.4334904 0.09328131
Moved 2277.947 548.1482 424 0.4355282 0.09259254
Stationary 2277.963 548 424 0.4351853 0.09259254
Stationary 2277.977 548 424 0.4351853 0.09259254
Stationary 2277.993 548 424 0.4351853 0.09259254
Moved 2278.008 548 409.1537 0.4351853 0.05440775
Moved 2278.025 548 402.6796 0.4351853 0.0377562
Moved 2278.04 538.0484 372.5184 0.412149 -0.03981892
Moved 2278.055 537.5964 363.2509 0.4111027 -0.06365529
Moved 2278.07 521.6367 315.501 0.3741591 -0.1864688
Moved 2278.086 513.8722 295.6677 0.3561856 -0.2374801
Moved 2278.102 501.0835 258.6855 0.3265821 -0.332599
Moved 2278.123 491.619 232.0873 0.3046737 -0.4010101
Moved 2278.135 485.568 209.0961 0.2906667 -0.4601439
Moved 2278.148 478.772 190.4072 0.2749352 -0.5082119
Moved 2278.163 474.5464 178.1548 0.2651537 -0.5397253
Moved 2278.179 472.4125 171.0416 0.2602141 -0.5580205
Moved 2278.194 469.6371 161.1858 0.2537897 -0.5833699
Moved 2278.209 468.9095 158.6379 0.2521053 -0.589923
Moved 2278.226 467.8705 153.3527 0.2497004 -0.6035168
Moved 2278.24 466.6589 147.9767 0.2468956 -0.6173439
Moved 2278.256 467 146.9126 0.2476852 -0.6200807
Moved 2278.271 465.7995 144.7994 0.2449061 -0.6255159
Stationary 2278.286 465.7995 144.7994 0.2449061 -0.6255159
Moved 2278.302 461.7608 145 0.2355574 -0.625
Moved 2278.316 450 145 0.2083333 -0.625
Moved 2278.332 434.9715 165.36 0.1735451 -0.5726337
Moved 2278.347 417.9122 180.9889 0.1340559 -0.5324361
Moved 2278.363 399.5 198 0.09143522 -0.4886832
Moved 2278.38 393.408 205.8513 0.07733325 -0.4684895
Moved 2278.394 367.3355 233.6644 0.01698037 -0.3969536
Moved 2278.41 357.0388 243.9612 -0.006854633 -0.3704703
Moved 2278.425 326.9745 279.6536 -0.07644787 -0.2786686
Moved 2278.441 313.6324 294.9916 -0.1073325 -0.2392193
Moved 2278.463 272.9926 347.5799 -0.201406 -0.1039613
Moved 2278.476 267.9712 353.3187 -0.2130296 -0.08920096
Moved 2278.489 262.9504 357.0425 -0.2246517 -0.0796234
Moved 2278.503 246.7635 374.5456 -0.2621215 -0.03460503
Ended 2278.518 246.7635 374.5456 -0.2621215 -0.03460503
Candidates 2278.685 12 once under ins over give gonna indeed fine one finds gone guns
Began 2279.705 394 283 0.07870366 -0.2700618
Stationary 2279.722 394 283 0.07870366 -0.2700618
Stationary 2279.735 394 283 0.07870366 -0.2700618
Stationary 2279.751 394 283 0.07870366 -0.2700618
Stationary 2279.767 394 283 0.07870366 -0.2700618
Stationary 2279.782 394 283 0.07870366 -0.2700618
Stationary 2279.797 394 283 0.07870366 -0.2700618
Ended 2279.813 394 283 0.07870366 -0.2700618
NextCandidatePanel 2279.871
Began 2280.443 409 284 0.113426 -0.2674897
Stationary 2280.459 409 284 0.113426 -0.2674897
Stationary 2280.474 409 284 0.113426 -0.2674897
Stationary 2280.489 409 284 0.113426 -0.2674897
Ended 2280.512 409 284 0.113426 -0.2674897
NextCandidatePanel 2280.565
Began 2281.397 403 298 0.09953707 -0.2314816
Stationary 2281.415 403 298 0.09953707 -0.2314816
Stationary 2281.429 403 298 0.09953707 -0.2314816
Moved 2281.445 403 305.0812 0.09953707 -0.2132684
Moved 2281.461 403 320.367 0.09953707 -0.1739533
Moved 2281.477 403 335.0063 0.09953707 -0.1363006
Moved 2281.492 403 355.4487 0.09953707 -0.08372248
Moved 2281.508 403 381 0.09953707 -0.01800419
