what goes up must come down
Moved 1116.942 246.2513 399.6332 -0.2633071 0.02992065
Moved 1116.958 231.3724 399 -0.297749 0.02829214
Moved 1116.972 217.3139 399 -0.3302919 0.02829214
Moved 1116.991 209.3322 399 -0.3487679 0.02829214
Moved 1117.005 201.1796 399 -0.3676398 0.02829214
Moved 1117.018 196.2838 399 -0.3789726 0.02829214
Moved 1117.033 193.4377 399 -0.385561 0.02829214
Moved 1117.048 192.3428 399 -0.3880953 0.02829214
Moved 1117.064 192 400.0359 -0.3888888 0.03095658
Moved 1117.08 192 402.8316 -0.3888888 0.03814705
Moved 1117.095 192 408.1646 -0.3888888 0.05186348
Moved 1117.112 205.9946 417.1635 -0.3564939 0.07500896
Moved 1117.126 216.868 428.868 -0.3313241 0.1051131
Moved 1117.141 239.7993 445.1995 -0.2782423 0.147118
Moved 1117.158 262.6576 459.786 -0.2253296 0.1846347
Moved 1117.173 282.018 472.2259 -0.1805138 0.2166303
Moved 1117.192 297.8163 481.1428 -0.1439438 0.2395647
Moved 1117.203 312.1834 489.71 -0.1106866 0.2615997
Moved 1117.22 327.5 501 -0.07523149 0.2906378
Moved 1117.234 336.8532 507.5525 -0.05358046 0.3074909
Moved 1117.249 350.0607 516.4022 -0.02300769 0.3302525
Moved 1117.265 362.6604 524.7736 0.006158451 0.351784
Moved 1117.281 370.4041 529.7233 0.02408346 0.3645145
Moved 1117.296 376.254 534.1905 0.03762504 0.3760042
Moved 1117.312 380.3412 536.8941 0.04708598 0.382958
Moved 1117.327 380.8301 538 0.04821787 0.3858024
Moved 1117.343 381 539.2175 0.04861106 0.3889339
Ended 1117.358 382.2221 539 0.05144 0.3883744
Candidates 1117.462 12 what that thai wheat they usat agar quarter stuart egfr friday stay
Began 1117.804 320 309 -0.09259259 -0.2031893
Stationary 1117.82 320 309 -0.09259259 -0.2031893
Stationary 1117.835 320 309 -0.09259259 -0.2031893
Stationary 1117.85 320 309 -0.09259259 -0.2031893
Moved 1117.866 320 347.8643 -0.09259259 -0.1032298
Moved 1117.882 328.2231 380.6694 -0.07355759 -0.01885457
Moved 1117.897 333.5846 419.0922 -0.06114677 0.07996963
Moved 1117.911 335.5728 441.7957 -0.05654455 0.1383634
Moved 1117.928 336 455.4583 -0.05555556 0.1735038
Moved 1117.943 337.2148 475.2222 -0.0527435 0.224337
Ended 1117.958 337 487 -0.05324075 0.2546296
Accept 1118.017 0 what
Began 1118.433 338 381 -0.05092591 -0.01800419
Stationary 1118.46 338 381 -0.05092591 -0.01800419
Stationary 1118.471 338 381 -0.05092591 -0.01800419
Stationary 1118.483 338 381 -0.05092591 -0.01800419
Stationary 1118.498 338 381 -0.05092591 -0.01800419
Stationary 1118.512 338 381 -0.05092591 -0.01800419
Moved 1118.535 358.4189 402.4188 -0.003660073 0.03708541
Stationary 1118.546 358.4189 402.4188 -0.003660073 0.03708541
Moved 1118.558 367.9739 411.9739 0.01845807 0.06166112
Moved 1118.573 383.0621 426.0621 0.0533844 0.09789623
Moved 1118.59 395.4188 438.4188 0.08198798 0.1296779
Moved 1118.609 407.9462 450.9462 0.1109866 0.1618986
Moved 1118.621 420.9613 459.7026 0.1411141 0.1844203
Moved 1118.64 432.4778 470.4778 0.1677726 0.2121342
Moved 1118.651 443.5631 478.9927 0.1934331 0.2340346
Moved 1118.67 452.0565 486.3342 0.2130938 0.252917
Moved 1118.682 460.1184 494.1185 0.2317557 0.2729384
Moved 1118.698 468.3961 503.7954 0.2509168 0.2978276
Moved 1118.713 474.1734 509.1733 0.2642902 0.3116598
Moved 1118.728 480.8131 515.8132 0.27966 0.3287375
Moved 1118.743 484.6536 521.756 0.28855 0.3440225
Moved 1118.761 488.7964 526.7964 0.2981399 0.3569867
Moved 1118.775 491.631 529.631 0.3047015 0.3642773
Moved 1118.79 493.5159 531.5159 0.3090646 0.3691252
Moved 1118.807 494.7347 534.7347 0.311886 0.3774041
Moved 1118.826 496.1214 536.1214 0.3150958 0.3809706
Moved 1118.837 496 539 0.3148148 0.3883744
Moved 1118.852 496 539.8934 0.3148148 0.3906721
Moved 1118.867 496 541.2772 0.3148148 0.3942315
Moved 1118.882 496 542.6672 0.3148148 0.3978064
Moved 1118.899 488.7967 544.6007 0.2981406 0.4027795
Moved 1118.914 474.6345 545 0.2653576 0.4038065
Moved 1118.929 462.5 546.5 0.2372685 0.4076646
Moved 1118.945 440.8524 546 0.1871583 0.4063785
Moved 1118.96 414.8753 546 0.1270261 0.4063785
Moved 1118.976 385.3186 541.4572 0.05860786 0.3946944
Moved 1118.991 360.2948 535.8824 0.0006823739 0.380356
Moved 1119.01 343.9311 534.5776 -0.03719648 0.3769998
Moved 1119.023 332.8572 532.3096 -0.06283046 0.3711665
Moved 1119.037 314.3934 529.1548 -0.1055707 0.3630525
Moved 1119.052 300.619 527.7619 -0.1374561 0.3594699
Moved 1119.069 292.8881 525.3776 -0.1553517 0.3533374
Moved 1119.084 286.9541 525 -0.1690876 0.3523662
Moved 1119.098 284.2327 523.6163 -0.1753872 0.3488073
Moved 1119.114 279.716 521.4773 -0.1858427 0.3433057
Moved 1119.13 277.2361 519.2361 -0.1915832 0.3375413
Moved 1119.145 273.3283 515.3283 -0.2006288 0.3274904
Moved 1119.16 271.3946 509.5782 -0.2051052 0.3127012
Moved 1119.176 270.0132 504.0527 -0.2083028 0.2984895
Moved 1119.195 268.6371 494.4594 -0.2114883 0.2738151
Moved 1119.207 268 482.598 -0.212963 0.2433076
Moved 1119.221 266.8731 472.1118 -0.2155715 0.2163369
Moved 1119.237 267 462.5 -0.2152778 0.1916151
Moved 1119.252 267 457.5477 -0.2152778 0.1788778
Moved 1119.269 266.0563 449.3376 -0.2174623 0.1577614
Moved 1119.283 264.6662 442.3309 -0.2206801 0.13974
Moved 1119.299 263.2918 437.8755 -0.2238615 0.1282807
Moved 1119.314 260.836 431.5901 -0.2295462 0.1121143
Moved 1119.329 258.0836 426.1671 -0.2359177 0.09816632
Moved 1119.345 254.5053 419.6738 -0.2442007 0.08146536
Moved 1119.365 252.213 415.426 -0.2495069 0.07054015
Moved 1119.376 248.3038 410.0717 -0.2585561 0.05676873
Moved 1119.391 243.1856 403.5808 -0.2704037 0.04007402
Moved 1119.407 238.0529 398.0529 -0.2822849 0.02585619
Moved 1119.422 232.5484 391.1855 -0.2950267 0.008193161
Moved 1119.438 228.7691 387.769 -0.3037753 -0.0005940645
Moved 1119.453 225.7593 383.6389 -0.3107425 -0.01121686
Moved 1119.47 224.5 381 -0.3136574 -0.01800419
Moved 1119.483 224 381.43 -0.3148148 -0.01689824
Ended 1119.5 224 380.5 -0.3148148 -0.0192902
Candidates 1119.622 12 does goes hours ford doors fired fires fortress fits fitted gotta hired
Began 1120.159 328 369 -0.07407407 -0.04886839
Stationary 1120.178 328 369 -0.07407407 -0.04886839
Stationary 1120.193 328 369 -0.07407407 -0.04886839
Moved 1120.208 313 369 -0.1087963 -0.04886839
Moved 1120.224 297.3187 362.7101 -0.1450955 -0.06504615
Moved 1120.24 261.5566 362 -0.2278782 -0.06687243
Moved 1120.256 230.8649 362 -0.2989238 -0.06687243
Moved 1120.271 208.2585 362 -0.3512535 -0.06687243
Moved 1120.286 179.0293 370.6854 -0.4189136 -0.04453345
Moved 1120.302 158.8438 371.4771 -0.4656394 -0.04249714
Ended 1120.319 152.5 375.5 -0.4803241 -0.03215028
Accept 1120.375 1 goes
Began 1120.702 359 523 -0.002314796 0.3472221
Stationary 1120.717 359 523 -0.002314796 0.3472221
Stationary 1120.731 359 523 -0.002314796 0.3472221
Stationary 1120.747 359 523 -0.002314796 0.3472221
Stationary 1120.763 359 523 -0.002314796 0.3472221
Stationary 1120.778 359 523 -0.002314796 0.3472221
Stationary 1120.794 359 523 -0.002314796 0.3472221
Moved 1120.809 368.2918 523 0.01919409 0.3472221
Moved 1120.826 379.6822 523 0.0455607 0.3472221
Moved 1120.84 395.1848 523 0.08144636 0.3472221
Moved 1120.863 421.4613 523 0.1422715 0.3472221
Stationary 1120.875 421.4613 523 0.1422715 0.3472221
Moved 1120.887 434.0628 523 0.1714416 0.3472221
Moved 1120.904 444.5137 523 0.1956336 0.3472221
Moved 1120.919 455.8584 523 0.2218944 0.3472221
Moved 1120.933 463.9211 523 0.240558 0.3472221
Moved 1120.95 470.8773 523 0.2566605 0.3472221
Moved 1120.964 479.6096 523 0.2768741 0.3472221
Moved 1120.98 487.9312 523 0.296137 0.3472221
Moved 1120.995 496.2273 523 0.3153411 0.3472221
Moved 1121.012 503.4405 523 0.3320382 0.3472221
Moved 1121.032 516.4319 523 0.362111 0.3472221
Stationary 1121.043 516.4319 523 0.362111 0.3472221
Moved 1121.057 521.5775 523 0.374022 0.3472221
Moved 1121.072 528.3278 523 0.3896476 0.3472221
Moved 1121.087 534.2764 523 0.4034176 0.3472221
Moved 1121.103 541.2083 523 0.4194635 0.3472221
Moved 1121.119 548.1063 523 0.4354313 0.3472221
Moved 1121.133 553.2328 516.5344 0.4472981 0.3305926
Moved 1121.15 558.7691 513.8077 0.4601137 0.3235795
Moved 1121.166 564 514 0.4722223 0.324074
Moved 1121.18 565.2886 512.3557 0.475205 0.3198449
Moved 1121.203 569.4114 512 0.4847487 0.31893
Stationary 1121.213 569.4114 512 0.4847487 0.31893
Moved 1121.226 571.59 511 0.4897917 0.3163579
Ended 1121.242 572 511 0.4907407 0.3163579
Candidates 1121.315 12 top up tip to yup tp ttp too yo rip rp tool
Began 1121.824 431 424 0.1643519 0.09259254
Stationary 1121.843 431 424 0.1643519 0.09259254
Stationary 1121.859 431 424 0.1643519 0.09259254
Stationary 1121.873 431 424 0.1643519 0.09259254
Moved 1121.889 414.455 424 0.1260531 0.09259254
Moved 1121.912 371.3383 424 0.02624611 0.09259254
Stationary 1121.924 371.3383 424 0.02624611 0.09259254
Moved 1121.936 334.4591 424 -0.05912245 0.09259254
Moved 1121.951 307.2427 424 -0.1221234 0.09259254
Moved 1121.967 267.0739 424 -0.2151067 0.09259254
Moved 1121.982 247.3883 424 -0.2606752 0.09259254
Moved 1121.996 240.9056 424 -0.2756815 0.09259254
Ended 1122.011 240.9056 424 -0.2756815 0.09259254
Accept 1122.071 1 up
Began 1122.226 417 270 0.1319444 -0.303498
Stationary 1122.25 417 270 0.1319444 -0.303498
Stationary 1122.262 417 270 0.1319444 -0.303498
Stationary 1122.274 417 270 0.1319444 -0.303498
Moved 1122.29 410.7768 299.8914 0.117539 -0.2266168
Moved 1122.306 406.1424 331.5747 0.1068111 -0.1451268
Moved 1122.322 405.3403 368.1741 0.1049543 -0.05099269
Moved 1122.337 403.9643 393.6065 0.1017693 0.01441995
Moved 1122.352 404 406.2014 0.1018518 0.04681422
Moved 1122.367 404 433.5 0.1018518 0.1170266
Moved 1122.382 404 448.7701 0.1018518 0.1563017
Moved 1122.405 404 485.6985 0.1018518 0.2512822
Stationary 1122.415 404 485.6985 0.1018518 0.2512822
Moved 1122.428 404 498.4727 0.1018518 0.2841374
Moved 1122.443 404 505.1222 0.1018518 0.3012401
Moved 1122.46 404 510.4163 0.1018518 0.3148567
Moved 1122.475 404 514.5659 0.1018518 0.3255293
Moved 1122.49 404 517.4777 0.1018518 0.3330187
Moved 1122.505 402.745 520.2551 0.09894669 0.3401621
Moved 1122.522 397.9981 522.0005 0.08795868 0.3446514
Moved 1122.536 388.2585 523.3917 0.06541312 0.3482295
Moved 1122.556 359.7151 508.3995 -0.0006595255 0.3096695
Moved 1122.568 324.3094 486.7856 -0.08261715 0.2540783
Moved 1122.581 300.997 466.4975 -0.136581 0.2018968
Moved 1122.6 274 440.5 -0.199074 0.1350308
Moved 1122.614 261.7137 426.785 -0.2275146 0.09975573
Moved 1122.629 250.583 412.9787 -0.2532802 0.06424558
Moved 1122.644 243.6052 404.9263 -0.2694323 0.04353452
Moved 1122.659 236.7252 397.7252 -0.2853584 0.02501315
Moved 1122.676 232.6835 392.2447 -0.294714 0.01091729
Moved 1122.691 229.5 388 -0.3020833 -3.924585E-08
Moved 1122.711 227.2341 386.2341 -0.3073286 -0.004542119
Moved 1122.723 225.7407 384.7407 -0.3107854 -0.008382954
Moved 1122.737 224.5 383.5 -0.3136574 -0.01157415
Stationary 1122.753 224.5 383.5 -0.3136574 -0.01157415
Stationary 1122.767 224.5 383.5 -0.3136574 -0.01157415
Moved 1122.782 225 384 -0.3125 -0.01028807
Moved 1122.798 233.5928 396.8892 -0.2926092 0.02286318
Moved 1122.815 242.0919 405.0919 -0.2729354 0.04396069
Moved 1122.828 270.849 435.4197 -0.2063681 0.1219643
Moved 1122.845 286.5516 450.5923 -0.1700194 0.1609885
Moved 1122.867 314.4645 478.4645 -0.1054062 0.2326762
Stationary 1122.878 314.4645 478.4645 -0.1054062 0.2326762
Moved 1122.891 326.9442 489.8392 -0.07651816 0.2619321
Moved 1122.906 336.4453 500.9374 -0.05452479 0.2904769
Moved 1122.922 346.5 512 -0.03125002 0.31893
Moved 1122.938 355.6389 519.6389 -0.01009509 0.3385774
Moved 1122.953 363.9918 526.6599 0.009240309 0.3566353
Moved 1122.967 368.859 531.859 0.02050698 0.3700077
Moved 1122.983 372.1982 534.0991 0.02823651 0.375769
Moved 1122.999 373.4745 535.4745 0.03119111 0.3793069
Moved 1123.018 374.869 536.869 0.0344189 0.3828934
Ended 1123.029 376.2594 537 0.03763745 0.3832304
Candidates 1123.16 12 busy must burst just bureau murray buddy first mystery birthday budget thursday
Began 1123.643 369 382 0.02083332 -0.01543218
Stationary 1123.662 369 382 0.02083332 -0.01543218
Stationary 1123.677 369 382 0.02083332 -0.01543218
Moved 1123.691 362.0434 382 0.004730125 -0.01543218
Moved 1123.709 345.5173 382 -0.03352483 -0.01543218
Moved 1123.723 321.2031 382 -0.08980767 -0.01543218
Moved 1123.744 255.8858 382 -0.2410051 -0.01543218
Stationary 1123.755 255.8858 382 -0.2410051 -0.01543218
Moved 1123.769 238.3974 382 -0.2814876 -0.01543218
Ended 1123.785 225 382 -0.3125 -0.01543218
Accept 1123.813 1 must
Began 1124.011 272 237 -0.2037037 -0.3883744
Stationary 1124.032 272 237 -0.2037037 -0.3883744
Stationary 1124.046 272 237 -0.2037037 -0.3883744
Stationary 1124.061 272 237 -0.2037037 -0.3883744
Stationary 1124.077 272 237 -0.2037037 -0.3883744
Moved 1124.097 282.5115 254.5193 -0.1793714 -0.3433146
Moved 1124.11 311.8326 297.6293 -0.1114986 -0.232435
Moved 1124.123 360.9418 366.3185 0.00218004 -0.0557653
Moved 1124.138 396.7046 413.871 0.08496433 0.06654068
Moved 1124.155 414.9174 429.8091 0.1271236 0.1075338
Moved 1124.17 428.7097 444.9807 0.1590502 0.1465552
Moved 1124.185 443.885 462.5421 0.1941782 0.1917233
Moved 1124.201 459.4575 480.5406 0.2302256 0.238016
Moved 1124.217 470.4011 494.2514 0.2555582 0.2732803
Moved 1124.237 478.8258 502.8259 0.2750598 0.2953339
Moved 1124.249 483.5443 507.5443 0.2859821 0.3074697
Moved 1124.263 487.6918 511.6918 0.2955829 0.3181373
Moved 1124.279 490.2195 513.6097 0.301434 0.3230702
Moved 1124.293 491.9922 514.9922 0.3055376 0.3266261
Moved 1124.309 492.5 515.5 0.306713 0.327932
Moved 1124.325 492 515 0.3055556 0.326646
Moved 1124.34 492 498.9549 0.3055556 0.2853777
Moved 1124.355 462 454.5 0.2361111 0.171039
Moved 1124.376 388.9422 348.9133 0.06699592 -0.1005316
Stationary 1124.387 388.9422 348.9133 0.06699592 -0.1005316
Moved 1124.401 382.0854 337.9367 0.0511237 -0.1287637
Moved 1124.417 377.7241 325.4136 0.04102796 -0.1609732
Moved 1124.433 375.8567 314.9969 0.03670533 -0.1877651
Moved 1124.449 373 305.5 0.0300926 -0.2121914
Moved 1124.463 373 293.7027 0.0300926 -0.2425343
Moved 1124.479 373 286.187 0.0300926 -0.2618649
Moved 1124.494 373 269.9078 0.0300926 -0.3037352
Moved 1124.514 372 260.5159 0.02777775 -0.3278913
Stationary 1124.526 372 260.5159 0.02777775 -0.3278913
Moved 1124.539 372 258 0.02777775 -0.3343622
Moved 1124.555 370.1143 257 0.02341281 -0.3369342
Moved 1124.571 368.731 257 0.02021064 -0.3369342
Moved 1124.586 366 257 0.01388888 -0.3369342
Moved 1124.603 356.5977 265.7788 -0.00787581 -0.3143549
Moved 1124.618 346.6341 278.4182 -0.03093958 -0.2818463
Moved 1124.632 336.9473 289.4888 -0.05336279 -0.2533724
Moved 1124.654 315.2791 311.7209 -0.1035205 -0.1961912
Stationary 1124.665 315.2791 311.7209 -0.1035205 -0.1961912
Moved 1124.678 303.4868 328.2057 -0.1308176 -0.153792
Moved 1124.694 292.4566 342.4293 -0.1563505 -0.1172087
Moved 1124.711 281.9554 359.0714 -0.1806589 -0.07440481
Moved 1124.725 267.9898 384.2183 -0.2129865 -0.009726575
Moved 1124.74 258.3707 412.4311 -0.2352531 0.06283717
Moved 1124.756 250.0576 436.6703 -0.2544964 0.1251807
Moved 1124.771 246.5 458 -0.2627315 0.180041
Moved 1124.792 241.7134 485.5797 -0.2738116 0.2509764
Stationary 1124.803 241.7134 485.5797 -0.2738116 0.2509764
Moved 1124.817 242 495 -0.2731481 0.2752057
Moved 1124.833 242 501.0034 -0.2731481 0.2906466
Moved 1124.848 242 507.3843 -0.2731481 0.3070582
Moved 1124.864 242 512.8873 -0.2731481 0.321212
Moved 1124.879 242 514.863 -0.2731481 0.3262938
Moved 1124.895 242 517.5009 -0.2731481 0.3330784
Ended 1124.911 242 517.5009 -0.2731481 0.3330784
Candidates 1125.03 12 cover choice vice vibe voice concert convert give zone five combat dive
Began 1125.693 368 407 0.01851857 0.04886827
Stationary 1125.715 368 407 0.01851857 0.04886827
Stationary 1125.727 368 407 0.01851857 0.04886827
Ended 1125.742 368 407 0.01851857 0.04886827
NextCandidatePanel 1125.785
Began 1126.416 360 359 0 -0.07458848
Stationary 1126.436 360 359 0 -0.07458848
Ended 1126.457 360 359 0 -0.07458848
NextCandidatePanel 1126.511
Began 1127.635 381 343 0.04861106 -0.1157408
Stationary 1127.653 381 343 0.04861106 -0.1157408
Stationary 1127.668 381 343 0.04861106 -0.1157408
Stationary 1127.683 381 343 0.04861106 -0.1157408
Ended 1127.698 381 343 0.04861106 -0.1157408
NextCandidatePanel 1127.761
Began 1128.436 352 297 -0.01851852 -0.2340535
Stationary 1128.456 352 297 -0.01851852 -0.2340535
Stationary 1128.469 352 297 -0.01851852 -0.2340535
Ended 1128.484 352 297 -0.01851852 -0.2340535
Began 1128.529 375 313 0.03472219 -0.1929013
NextCandidatePanel 1128.529
Stationary 1128.549 375 313 0.03472219 -0.1929013
Stationary 1128.563 375 313 0.03472219 -0.1929013
Stationary 1128.577 375 313 0.03472219 -0.1929013
Ended 1128.596 375 313 0.03472219 -0.1929013
Cancel 1128.653
Began 1128.815 289 187 -0.1643519 -0.5169753
Stationary 1128.826 289 187 -0.1643519 -0.5169753
Stationary 1128.84 289 187 -0.1643519 -0.5169753
Stationary 1128.856 289 187 -0.1643519 -0.5169753
Stationary 1128.871 289 187 -0.1643519 -0.5169753
Stationary 1128.885 289 187 -0.1643519 -0.5169753
Moved 1128.901 315.2372 216.6948 -0.1036176 -0.4405997
Moved 1128.921 328.2171 235.2025 -0.0735715 -0.3929976
Moved 1128.933 342.5 253 -0.04050925 -0.3472223
Moved 1128.947 362.3305 281.5795 0.005394717 -0.2737153
Moved 1128.964 380.9528 306.246 0.04850179 -0.2102728
Moved 1128.979 398.5993 326.5421 0.08935025 -0.1580709
Moved 1128.994 418.8761 347.0177 0.1362873 -0.1054072
Moved 1129.009 443.1653 368.7025 0.1925124 -0.04963353
Moved 1129.025 463.9527 387.7086 0.2406312 -0.0007496351
Moved 1129.04 485.0478 406.0414 0.2894625 0.04640285
Moved 1129.062 499.5815 417.4569 0.3231054 0.07576354
Moved 1129.072 516.2663 435.7051 0.3617276 0.1226984
Moved 1129.086 524.9779 446.4668 0.3818933 0.1503775
Moved 1129.102 534.3845 457.5823 0.4036679 0.1789667
Moved 1129.118 542.9476 468.537 0.4234897 0.2071426
Moved 1129.132 549.8653 477.8115 0.439503 0.2309965
Moved 1129.148 555.4416 487.5228 0.4524111 0.2559742
Moved 1129.164 558.5 492.5 0.4594907 0.2687756
Moved 1129.179 560.5424 496.3135 0.4642185 0.2785842
Moved 1129.203 562 502 0.4675925 0.2932098
Stationary 1129.214 562 502 0.4675925 0.2932098
Moved 1129.225 563 502.9203 0.4699074 0.2955769
Moved 1129.241 563 504.3011 0.4699074 0.2991282
Stationary 1129.256 563 504 0.4699074 0.2983539
Stationary 1129.271 563 504 0.4699074 0.2983539
Moved 1129.286 545.1899 488.4162 0.4286804 0.2582721
Moved 1129.304 520.1008 457.5087 0.3706036 0.1787773
Moved 1129.319 502.0655 435.3114 0.3288554 0.1216856
Moved 1129.34 471.4601 393.0328 0.2580093 0.0129443
Stationary 1129.351 471.4601 393.0328 0.2580093 0.0129443
Moved 1129.364 455.0299 366.3832 0.2199767 -0.0555989
Moved 1129.38 441.365 343.1204 0.1883448 -0.1154311
Moved 1129.395 426.5 316.5 0.1539352 -0.1838992
Moved 1129.411 421.4887 305.0995 0.1423349 -0.2132215
Moved 1129.426 417.2385 293.9692 0.1324965 -0.2418488
Moved 1129.442 414.7278 288.4556 0.1266847 -0.2560298
Moved 1129.464 413 277.7904 0.1226852 -0.283461
Stationary 1129.474 413 277.7904 0.1226852 -0.283461
Moved 1129.486 412 274.6398 0.1203704 -0.2915644
Moved 1129.503 410.8297 271.6594 0.1176614 -0.2992299
Moved 1129.519 411 270.8008 0.1180555 -0.3014382
Moved 1129.533 410.3584 268.3584 0.1165704 -0.3077203
Moved 1129.55 410 266.9749 0.1157407 -0.3112786
Moved 1129.565 410 265.5913 0.1157407 -0.3148372
Moved 1129.584 410 264.5 0.1157407 -0.3176441
Moved 1129.596 410 265 0.1157407 -0.3163581
Moved 1129.611 410 263.5 0.1157407 -0.3202162
Moved 1129.626 409 264 0.113426 -0.31893
Moved 1129.642 408.005 264 0.1111227 -0.31893
Moved 1129.657 406.6214 264 0.10792 -0.31893
Moved 1129.672 400.9703 270.0593 0.09483874 -0.3033454
Moved 1129.688 394.3163 278.8204 0.0794358 -0.2808117
Moved 1129.71 377.6053 295.3947 0.04075298 -0.2381824
Stationary 1129.72 377.6053 295.3947 0.04075298 -0.2381824
Moved 1129.733 369.367 302.3608 0.02168298 -0.2202654
Moved 1129.749 364.8746 308.3505 0.01128376 -0.20486
Moved 1129.765 354.164 321.2177 -0.01350919 -0.1717654
Moved 1129.78 344.4785 332.596 -0.03592943 -0.1425
Moved 1129.795 337.6901 342.2339 -0.0516433 -0.1177113
Moved 1129.811 326.9427 355.743 -0.07652149 -0.0829655
Moved 1129.832 313.0436 379.3214 -0.1086953 -0.02232155
Stationary 1129.842 313.0436 379.3214 -0.1086953 -0.02232155
Moved 1129.858 307.2719 389.7107 -0.1220559 0.004399892
Moved 1129.872 298.7122 403.4523 -0.14187 0.03974361
Moved 1129.888 293.2836 411.5746 -0.1544361 0.06063418
Moved 1129.905 284.1015 425.3478 -0.175691 0.09605905
Moved 1129.92 278.1981 435.4034 -0.1893564 0.1219222
Moved 1129.935 272.6548 442.9315 -0.202188 0.1412847
Moved 1129.955 268.1287 449.7855 -0.212665 0.1589133
Moved 1129.967 265.3122 455.3757 -0.2191848 0.1732913
Moved 1129.981 263.4067 457.8899 -0.2235955 0.1797579
Moved 1129.996 261.4508 461.5492 -0.2281231 0.1891696
Moved 1130.011 259.8438 465.4685 -0.2318429 0.1992502
Moved 1130.028 260 468 -0.2314815 0.2057612
Moved 1130.043 259 471.7317 -0.2337963 0.2153592
Moved 1130.057 259 473.2902 -0.2337963 0.2193677
Moved 1130.077 259 476.327 -0.2337963 0.2271785
Moved 1130.09 259 477.8093 -0.2337963 0.2309908
Ended 1130.105 259 479.1406 -0.2337963 0.2344149
Candidates 1130.31 12 clone bone bond bonds blonde clones cloned none blond come climbed bind
Began 1131.102 331 370 -0.06712963 -0.04629637
Stationary 1131.123 331 370 -0.06712963 -0.04629637
Ended 1131.136 331 370 -0.06712963 -0.04629637
NextCandidatePanel 1131.18
Began 1131.919 341 328 -0.04398147 -0.1543211
Stationary 1131.939 341 328 -0.04398147 -0.1543211
Stationary 1131.955 341 328 -0.04398147 -0.1543211
Stationary 1131.968 341 328 -0.04398147 -0.1543211
Ended 1131.984 341 328 -0.04398147 -0.1543211
NextCandidatePanel 1132.042
Began 1132.831 349 319 -0.02546296 -0.1774692
Stationary 1132.857 349 319 -0.02546296 -0.1774692
Moved 1132.871 339.8676 319 -0.04660274 -0.1774692
Moved 1132.885 327.2191 319 -0.07588182 -0.1774692
Moved 1132.901 297.6698 319 -0.1442828 -0.1774692
Moved 1132.915 271.7889 319 -0.2041924 -0.1774692
Moved 1132.937 247.923 319 -0.2594374 -0.1774692
Moved 1132.949 229.477 319 -0.3021365 -0.1774692
Moved 1132.961 207.2785 319 -0.353522 -0.1774692
Stationary 1132.974 207.2785 319 -0.353522 -0.1774692
Moved 1132.985 190.3948 319 -0.3926046 -0.1774692
Ended 1133.001 158 326 -0.4675925 -0.1594652
Accept 1133.028 9 come
Began 1133.353 240 291 -0.2777777 -0.2494857
Stationary 1133.373 240 291 -0.2777777 -0.2494857
Stationary 1133.386 240 291 -0.2777777 -0.2494857
Stationary 1133.403 240 291 -0.2777777 -0.2494857
Stationary 1133.421 240 291 -0.2777777 -0.2494857
Stationary 1133.433 240 291 -0.2777777 -0.2494857
Moved 1133.448 240 304.5028 -0.2777777 -0.2147562
Moved 1133.465 232.1404 317.228 -0.2959714 -0.1820268
Moved 1133.48 229.6522 330.5073 -0.3017311 -0.1478723
Moved 1133.496 225.5 351.5 -0.3113426 -0.0938786
Moved 1133.511 223.1948 372.247 -0.3166787 -0.04051695
Moved 1133.527 220.4291 389.4257 -0.3230808 0.003666779
Moved 1133.547 218.9724 419.3307 -0.3264527 0.08058292
Stationary 1133.559 218.9724 419.3307 -0.3264527 0.08058292
Moved 1133.571 217.5808 431.7726 -0.329674 0.1125839
Moved 1133.587 218 441.5 -0.3287037 0.1376028
Moved 1133.604 218 449.9839 -0.3287037 0.1594235
Moved 1133.619 218 457.1437 -0.3287037 0.1778388
Moved 1133.635 218 463.4745 -0.3287037 0.1941216
Moved 1133.65 218 469.9753 -0.3287037 0.2108419
Moved 1133.67 230.9801 479.9801 -0.2986572 0.2365742
Stationary 1133.681 230.9801 479.9801 -0.2986572 0.2365742
Moved 1133.695 240.9141 486.5714 -0.2756618 0.253527
Moved 1133.71 254.5464 490.4758 -0.2441057 0.2635695
Moved 1133.728 283 494.5 -0.1782407 0.2739197
Moved 1133.742 309.5951 496 -0.116678 0.2777777
Moved 1133.758 331.7904 497.2994 -0.06530007 0.2811197
Moved 1133.772 350.3096 497 -0.02243146 0.2803498
Moved 1133.791 368.9325 497 0.02067705 0.2803498
Moved 1133.803 387.4692 497 0.06358603 0.2803498
Moved 1133.819 400 497 0.09259263 0.2803498
Moved 1133.833 416.1891 497 0.1300675 0.2803498
Moved 1133.849 430.1369 497 0.162354 0.2803498
Moved 1133.865 441.5775 492.1197 0.1888367 0.2677974
Moved 1133.88 451.5805 490 0.211992 0.2623456
Moved 1133.895 458.3313 488.5338 0.2276187 0.2585744
Moved 1133.914 466.2372 488 0.2459195 0.2572016
Moved 1133.926 470.6917 486.7694 0.2562308 0.2540365
Moved 1133.941 474.8994 485.7751 0.2659709 0.2514792
Moved 1133.957 480.0178 486 0.2778189 0.2520575
Moved 1133.973 483.099 484.9505 0.2849514 0.2493582
Moved 1133.988 484.4255 485 0.2880221 0.2494856
Moved 1134.004 485.8043 484.1957 0.2912137 0.2474168
Moved 1134.02 486.5 483.5 0.2928241 0.2456274
