the price of gas is high
Moved 433.552 360.5805 570 0.001343687 0.4681069
Moved 433.5677 362.0205 570 0.004677077 0.4681069
Moved 433.5818 363.4592 570 0.008007289 0.4681069
Moved 433.5978 364.8983 570 0.01133859 0.4681069
Moved 433.614 366.3521 570 0.01470387 0.4681069
Stationary 433.6298 366.3521 570 0.01470387 0.4681069
Moved 433.6451 367.3213 570 0.01694739 0.4681069
Moved 433.6595 368.1664 578.165 0.01890371 0.4891073
Moved 433.6754 370.5338 582.8345 0.02438376 0.5011173
Moved 433.6927 373.4112 593.6447 0.03104438 0.5289215
Moved 433.7129 384.3203 617.6405 0.05629689 0.5906391
Stationary 433.7233 384.3203 617.6405 0.05629689 0.5906391
Moved 433.7367 390 627.5 0.06944448 0.6159979
Moved 433.7548 395.6546 636.4819 0.08253376 0.6390995
Moved 433.7681 402.172 645.215 0.09762038 0.6615611
Moved 433.7846 407.9278 652.4097 0.1109439 0.6800661
Moved 433.7999 412.794 659.6567 0.1222084 0.6987056
Moved 433.8136 418.4833 666.8541 0.135378 0.7172172
Moved 433.8295 423.4202 672.4202 0.146806 0.7315333
Moved 433.8445 427.684 677.912 0.156676 0.7456585
Moved 433.8597 429.5654 679.5654 0.161031 0.7499107
Moved 433.8752 432.6192 683.4288 0.1681001 0.7598476
Moved 433.8917 434.2484 685.2484 0.1718712 0.7645275
Moved 433.9119 435.6871 688.3742 0.1752016 0.7725672
Moved 433.9223 437.1258 690.1259 0.178532 0.7770727
Moved 433.9368 438 691.5646 0.1805556 0.7807729
Moved 433.9539 438 693.0034 0.1805556 0.7844737
Moved 433.9681 439.0839 693 0.1830646 0.784465
Moved 433.983 439 694.5 0.1828703 0.7883229
Stationary 433.999 439 694.5 0.1828703 0.7883229
Moved 434.0139 439 694 0.1828703 0.7870369
Stationary 434.0295 439 694 0.1828703 0.7870369
Moved 434.0481 422.8366 683.5276 0.1454552 0.7601017
Moved 434.0602 404.2896 673.2775 0.1025223 0.7337382
Moved 434.0763 387.9674 662.3116 0.06473938 0.7055337
Moved 434.0917 349.1517 633.0461 -0.02511174 0.6302626
Moved 434.1122 316.4827 606.5689 -0.1007345 0.5621628
Moved 434.1229 292.8957 585.0272 -0.155334 0.5067572
Moved 434.1375 274.6728 565.6728 -0.1975167 0.4569772
Moved 434.1533 260.868 550.8533 -0.2294723 0.4188612
Moved 434.1683 250.8828 537.9921 -0.2525862 0.3857821
Moved 434.1846 246.3262 532.6577 -0.2631338 0.3720619
Moved 434.1995 242.9818 527.9727 -0.2708755 0.3600118
Moved 434.2143 241.5563 526.5563 -0.2741752 0.356369
Moved 434.2307 242 525.1238 -0.2731481 0.3526846
Stationary 434.2455 242 525 -0.2731481 0.3523662
Stationary 434.2601 242 525 -0.2731481 0.3523662
Stationary 434.276 242 525 -0.2731481 0.3523662
Stationary 434.2935 242 525 -0.2731481 0.3523662
Moved 434.3102 257.2593 531.389 -0.2378256 0.3687989
Moved 434.3223 267.0177 537.4362 -0.2152368 0.3843521
Moved 434.3382 277.1237 544.3564 -0.1918434 0.4021511
Moved 434.3534 287.2231 550.1275 -0.168465 0.4169945
Moved 434.3689 295.7983 554.3992 -0.1486151 0.4279813
Moved 434.3835 309.1631 560.6862 -0.117678 0.4441515
Moved 434.4003 320.7315 565.0243 -0.09089936 0.4553093
Moved 434.4153 328.9267 568.0975 -0.07192895 0.4632137
Moved 434.4301 340.4276 571.7854 -0.04530638 0.472699
Moved 434.4471 349.1614 574.7205 -0.02508938 0.480248
Moved 434.462 354.2043 575.8011 -0.01341601 0.4830274
Moved 434.4765 358.7193 577.2397 -0.002964536 0.4867277
Moved 434.498 366.2157 580.1078 0.01438826 0.4941044
Stationary 434.5099 366.2157 580.1078 0.01438826 0.4941044
Moved 434.5216 369.5043 581.1681 0.02200077 0.4968314
Moved 434.5391 373.9813 582 0.03236413 0.4989711
Moved 434.5548 377.2062 583.1031 0.03982921 0.5018083
Moved 434.5692 381.5 584.5 0.04976849 0.5054011
Moved 434.5849 384.9555 584 0.05776743 0.5041152
Ended 434.601 386.4124 584 0.06113996 0.5041152
Candidates 434.6577 12 high pick push kick pitch fish oak hugh luck goal of ugh
Began 435.1081 378 440 0.04166663 0.1337448
Stationary 435.1239 378 440 0.04166663 0.1337448
Stationary 435.1407 378 440 0.04166663 0.1337448
Moved 435.1608 378 447.3436 0.04166663 0.1526327
Moved 435.1717 378 471.5217 0.04166663 0.2148191
Moved 435.1862 378 520.719 0.04166663 0.3413554
Moved 435.2012 378 587.8964 0.04166663 0.5141368
Ended 435.2167 358.0413 648.3915 -0.004533976 0.6697313
Accept 435.2595 0 high
PhraseEnd 461.9565
