a picture is worth many words
a picture is worth many words
FixStart
0.6 0.6
432 388.8
Moved 167.3036 385.0039 469.3325 0.05787939 0.2091884
Moved 167.319 395.6255 465.1873 0.0824663 0.1985268
Moved 167.3343 403.3259 462.9348 0.1002915 0.1927335
Moved 167.3507 408.7364 461.5659 0.1128157 0.1892127
Moved 167.366 412.3933 460.2022 0.1212808 0.1857052
Moved 167.3852 413.8907 460 0.1247469 0.1851851
Moved 167.397 415.2155 458.7845 0.1278136 0.1820588
Moved 167.4136 418 457.5 0.1342593 0.1787551
Stationary 167.4272 418 457.5 0.1342593 0.1787551
Moved 167.4424 419.3086 457 0.1372885 0.1774691
Moved 167.4593 420 456.3311 0.1388889 0.1757485
Moved 167.477 422.0547 453.9453 0.1436451 0.1696124
Moved 167.4888 423.3961 451.2078 0.1467503 0.1625714
Moved 167.5064 425.6417 445.3958 0.1519483 0.1476227
Moved 167.5209 430.9728 425.287 0.1642889 0.09590282
Moved 167.5365 435.4798 410.4007 0.1747218 0.05761492
Moved 167.552 439.5821 390.1442 0.1842179 0.005514749
Moved 167.5669 444.5782 372.371 0.1957828 -0.04019804
Moved 167.5823 448.7798 357.1409 0.2055086 -0.07937027
Moved 167.5965 453.2551 346.6073 0.2158682 -0.1064628
Moved 167.612 454.7698 340.9208 0.2193745 -0.1210885
Moved 167.6321 456.068 335.7279 0.2223797 -0.1344447
Moved 167.6436 457.4446 331.6662 0.2255663 -0.1448915
Moved 167.6588 458 328.399 0.2268519 -0.1532947
Moved 167.6747 458 326.8315 0.2268519 -0.1573263
Ended 167.6902 458 324 0.2268519 -0.164609
Candidates 167.818 12 worth work with worthy word weird growth quoted worry retired reported ruth
Began 168.2433 440 269 0.1851852 -0.30607
Stationary 168.2616 440 269 0.1851852 -0.30607
Stationary 168.2772 440 269 0.1851852 -0.30607
Stationary 168.292 440 269 0.1851852 -0.30607
Stationary 168.3051 440 269 0.1851852 -0.30607
Stationary 168.3315 440 269 0.1851852 -0.30607
Stationary 168.3421 440 269 0.1851852 -0.30607
Stationary 168.353 440 269 0.1851852 -0.30607
Moved 168.3675 440 285.1447 0.1851852 -0.2645455
