the price of gas is high
Stationary 1813.851 355 224 -0.01157408 -0.4218107
Ended 1813.867 355 224 -0.01157408 -0.4218107
NextCandidatePanel 1813.912
Began 1814.682 342 230 -0.04166668 -0.4063786
Stationary 1814.701 342 230 -0.04166668 -0.4063786
Stationary 1814.715 342 230 -0.04166668 -0.4063786
Stationary 1814.729 342 230 -0.04166668 -0.4063786
Stationary 1814.746 342 230 -0.04166668 -0.4063786
Stationary 1814.761 342 230 -0.04166668 -0.4063786
Moved 1814.776 328.9453 230 -0.07188598 -0.4063786
Moved 1814.791 325 230 -0.08101851 -0.4063786
Moved 1814.807 312.7929 230 -0.1092756 -0.4063786
Moved 1814.823 298.5731 238.1099 -0.142192 -0.38552
Moved 1814.837 285.6214 240.1952 -0.1721726 -0.3801564
Moved 1814.853 274.7369 242.0376 -0.1973683 -0.3754178
Moved 1814.877 253.5125 246.8292 -0.2464988 -0.3630936
Stationary 1814.887 253.5125 246.8292 -0.2464988 -0.3630936
Moved 1814.899 244.9008 249.6997 -0.2664334 -0.3557107
Moved 1814.915 241.7099 250.3225 -0.2738197 -0.3541089
Moved 1814.931 234.4665 251 -0.2905869 -0.3523664
Moved 1814.949 230.0438 252.3187 -0.3008245 -0.3489745
Moved 1814.962 225.7079 252.764 -0.3108613 -0.3478291
Moved 1814.977 222.5876 253 -0.3180843 -0.3472223
Moved 1814.992 220.6942 254 -0.3224672 -0.3446502
Moved 1815.009 218.9052 254 -0.3266083 -0.3446502
Moved 1815.023 217.8223 254 -0.3291149 -0.3446502
Ended 1815.039 215 254 -0.3356481 -0.3446502
Accept 1815.065 5 of
Began 1815.329 375 226 0.03472219 -0.4166668
Stationary 1815.349 375 226 0.03472219 -0.4166668
Stationary 1815.369 375 226 0.03472219 -0.4166668
Stationary 1815.379 375 226 0.03472219 -0.4166668
Stationary 1815.391 375 226 0.03472219 -0.4166668
Stationary 1815.408 375 226 0.03472219 -0.4166668
Stationary 1815.423 375 226 0.03472219 -0.4166668
Stationary 1815.438 375 226 0.03472219 -0.4166668
Stationary 1815.455 375 226 0.03472219 -0.4166668
Stationary 1815.469 375 226 0.03472219 -0.4166668
Stationary 1815.485 375 226 0.03472219 -0.4166668
Stationary 1815.5 375 226 0.03472219 -0.4166668
Stationary 1815.515 375 226 0.03472219 -0.4166668
Stationary 1815.532 375 226 0.03472219 -0.4166668
Stationary 1815.546 375 226 0.03472219 -0.4166668
Stationary 1815.562 375 226 0.03472219 -0.4166668
Stationary 1815.576 375 226 0.03472219 -0.4166668
Moved 1815.593 375 236.1515 0.03472219 -0.3905568
Moved 1815.615 370.8764 237.5891 0.0251769 -0.3868593
Moved 1815.625 364.9041 239.032 0.0113521 -0.3831483
Moved 1815.64 359.1177 240.4706 -0.002042353 -0.3794481
Moved 1815.657 354.0712 241.5857 -0.01372402 -0.3765801
Moved 1815.67 346.8687 243.0262 -0.03039658 -0.3728749
Moved 1815.687 340.6479 243 -0.04479647 -0.3729424
Moved 1815.702 333.4391 243 -0.06148358 -0.3729424
Moved 1815.717 326.2644 243 -0.07809158 -0.3729424
Moved 1815.731 319.8298 243 -0.09298663 -0.3729424
Moved 1815.749 312.8436 243 -0.1091582 -0.3729424
Moved 1815.763 309.074 243 -0.1178842 -0.3729424
Moved 1815.778 301.2259 236.9614 -0.1360511 -0.3884737
Moved 1815.793 294.0115 233.8024 -0.152751 -0.3965989
Moved 1815.809 289.084 233.3613 -0.1641575 -0.3977332
Moved 1815.825 283.6778 231.9194 -0.1766717 -0.4014418
Moved 1815.846 276.1182 231 -0.1941709 -0.4038066
Stationary 1815.857 276.1182 231 -0.1941709 -0.4038066
Moved 1815.871 274.9229 229.9229 -0.1969378 -0.406577
Moved 1815.886 271.9164 230 -0.2038973 -0.4063786
Moved 1815.902 270.0222 230 -0.2082819 -0.4063786
Moved 1815.917 268.5795 228.5795 -0.2116216 -0.4100323
Moved 1815.932 267.1391 229 -0.2149558 -0.4089506
Moved 1815.948 265.6966 229 -0.2182949 -0.4089506
Moved 1815.962 264.2559 229 -0.2216298 -0.4089506
Moved 1815.979 263.1129 229 -0.2242758 -0.4089506
Moved 1815.994 263 227.7118 -0.2245371 -0.412264
Moved 1816.011 261.5 228 -0.2280093 -0.4115227
Moved 1816.024 260.9142 228 -0.2293654 -0.4115227
Stationary 1816.04 260.9142 228 -0.2293654 -0.4115227
Moved 1816.056 260 228 -0.2314815 -0.4115227
Moved 1816.075 258.5095 228 -0.2349318 -0.4115227
Stationary 1816.088 259 228 -0.2337963 -0.4115227
Stationary 1816.104 259 228 -0.2337963 -0.4115227
Moved 1816.117 257.555 228 -0.2371412 -0.4115227
Stationary 1816.132 258 228 -0.2361111 -0.4115227
Stationary 1816.15 258 228 -0.2361111 -0.4115227
Moved 1816.165 256.751 228 -0.2390022 -0.4115227
Stationary 1816.178 257 228 -0.2384259 -0.4115227
Stationary 1816.193 257 228 -0.2384259 -0.4115227
Stationary 1816.208 257 228 -0.2384259 -0.4115227
Stationary 1816.224 257 228 -0.2384259 -0.4115227
Moved 1816.24 256 228 -0.2407407 -0.4115227
Stationary 1816.258 256 228 -0.2407407 -0.4115227
Stationary 1816.272 256 228 -0.2407407 -0.4115227
Stationary 1816.286 256 228 -0.2407407 -0.4115227
Stationary 1816.307 256 228 -0.2407407 -0.4115227
Stationary 1816.317 256 228 -0.2407407 -0.4115227
Stationary 1816.332 256 228 -0.2407407 -0.4115227
Moved 1816.347 254.8086 228 -0.2434987 -0.4115227
Stationary 1816.364 255 228 -0.2430556 -0.4115227
Stationary 1816.378 255 228 -0.2430556 -0.4115227
Stationary 1816.393 255 228 -0.2430556 -0.4115227
Moved 1816.409 253.8485 228 -0.245721 -0.4115227
Stationary 1816.425 253.8485 228 -0.245721 -0.4115227
Moved 1816.44 252.6809 228 -0.2484238 -0.4115227
Moved 1816.457 251.9127 228 -0.250202 -0.4115227
Moved 1816.471 250.391 228 -0.2537246 -0.4115227
Moved 1816.487 248.951 228 -0.2570578 -0.4115227
Moved 1816.504 247.5 228 -0.2604167 -0.4115227
Moved 1816.524 246.065 228 -0.2637383 -0.4115227
Moved 1816.535 244.9697 228 -0.2662738 -0.4115227
Moved 1816.549 242.0501 228 -0.2730322 -0.4115227
Moved 1816.565 241.0766 228 -0.2752855 -0.4115227
Moved 1816.58 238.2675 228 -0.2817881 -0.4115227
Moved 1816.596 236.1984 228 -0.2865779 -0.4115227
Moved 1816.611 234.7531 228 -0.2899233 -0.4115227
Moved 1816.625 233.3137 228 -0.2932552 -0.4115227
Moved 1816.642 232.175 228 -0.2958913 -0.4115227
Moved 1816.658 230.8001 228 -0.2990739 -0.4115227
Moved 1816.673 229.3548 235 -0.3024195 -0.3935186
Moved 1816.688 227.9202 235 -0.3057402 -0.3935186
Stationary 1816.705 228 235 -0.3055556 -0.3935186
Moved 1816.718 227 236 -0.3078704 -0.3909465
Moved 1816.738 225.5874 236 -0.3111404 -0.3909465
Moved 1816.75 226 236.6389 -0.3101852 -0.3893033
Moved 1816.764 226 237.5 -0.3101852 -0.3870885
Stationary 1816.782 226 237.5 -0.3101852 -0.3870885
Stationary 1816.794 226 237.5 -0.3101852 -0.3870885
Moved 1816.811 226 238 -0.3101852 -0.3858025
Moved 1816.825 226 239.5 -0.3101852 -0.3819445
Moved 1816.841 226 240.0858 -0.3101852 -0.3804377
Stationary 1816.856 226 240.0858 -0.3101852 -0.3804377
Moved 1816.871 235.401 240.7004 -0.2884237 -0.3788569
Moved 1816.887 240.5602 241 -0.2764809 -0.3780865
Moved 1816.902 248.4832 241 -0.2581407 -0.3780865
Moved 1816.919 256.1023 241 -0.240504 -0.3780865
Moved 1816.933 263.317 241 -0.2238033 -0.3780865
Moved 1816.954 266.7109 241 -0.2159469 -0.3780865
Moved 1816.965 269.6925 241 -0.2090452 -0.3780865
Moved 1816.979 271.7344 241 -0.2043184 -0.3780865
Moved 1816.995 273.9233 234 -0.1992515 -0.3960905
Moved 1817.011 275.3662 234 -0.1959115 -0.3960905
Moved 1817.025 276 232.1938 -0.1944444 -0.400736
Ended 1817.041 277.2562 230.7438 -0.1915365 -0.4044656
Candidates 1817.226 12 a as had ad add s sad dad gas has ass sd
Began 1818.181 329 255 -0.07175927 -0.3420782
Stationary 1818.2 329 255 -0.07175927 -0.3420782
Stationary 1818.212 329 255 -0.07175927 -0.3420782
Stationary 1818.228 329 255 -0.07175927 -0.3420782
Stationary 1818.249 329 255 -0.07175927 -0.3420782
Stationary 1818.26 329 255 -0.07175927 -0.3420782
Stationary 1818.274 329 255 -0.07175927 -0.3420782
Ended 1818.289 329 255 -0.07175927 -0.3420782
NextCandidatePanel 1818.358
Began 1819.241 328 233 -0.07407407 -0.3986626
Stationary 1819.262 328 233 -0.07407407 -0.3986626
Stationary 1819.277 328 233 -0.07407407 -0.3986626
Stationary 1819.292 328 233 -0.07407407 -0.3986626
Stationary 1819.306 328 233 -0.07407407 -0.3986626
Stationary 1819.323 328 233 -0.07407407 -0.3986626
Stationary 1819.337 328 233 -0.07407407 -0.3986626
Ended 1819.359 328 233 -0.07407407 -0.3986626
NextCandidatePanel 1819.413
Began 1820 334 242 -0.06018519 -0.3755144
Stationary 1820.017 334 242 -0.06018519 -0.3755144
Stationary 1820.031 334 242 -0.06018519 -0.3755144
Stationary 1820.047 334 242 -0.06018519 -0.3755144
Stationary 1820.062 334 242 -0.06018519 -0.3755144
Stationary 1820.078 334 242 -0.06018519 -0.3755144
Moved 1820.093 334 253.257 -0.06018519 -0.3465614
Moved 1820.109 334 260.2896 -0.06018519 -0.3284735
Moved 1820.124 334 270.1992 -0.06018519 -0.3029858
Moved 1820.139 334 280.1406 -0.06018519 -0.2774162
Moved 1820.155 334 293.0472 -0.06018519 -0.2442203
Moved 1820.17 334 300.3056 -0.06018519 -0.2255515
Moved 1820.19 334 305.0302 -0.06018519 -0.2133999
Moved 1820.203 334 313.352 -0.06018519 -0.1919961
Moved 1820.216 334 320.1135 -0.06018519 -0.1746054
Moved 1820.231 334 322.691 -0.06018519 -0.1679757
Moved 1820.247 334 327.2516 -0.06018519 -0.156246
Moved 1820.263 334 331.5656 -0.06018519 -0.1451502
Moved 1820.278 334 334.9075 -0.06018519 -0.1365549
Moved 1820.293 334 339.233 -0.06018519 -0.1254297
Moved 1820.31 330.3669 342.038 -0.06859525 -0.1182149
Moved 1820.324 327 344.921 -0.07638887 -0.1107998
Moved 1820.34 327 347.1543 -0.07638887 -0.1050558
Moved 1820.357 327 350.0775 -0.07638887 -0.09753725
Moved 1820.374 327 351.9861 -0.07638887 -0.09262823
Moved 1820.386 327 354.8339 -0.07638887 -0.08530384
Moved 1820.403 326 355.8584 -0.07870371 -0.08266888
Moved 1820.417 326 358.5937 -0.07870371 -0.07563359
Moved 1820.431 326 359.7413 -0.07870371 -0.07268191
Moved 1820.448 326 360.8849 -0.07870371 -0.06974044
Moved 1820.463 326 362.2928 -0.07870371 -0.06611922
Moved 1820.478 326 363.7355 -0.07870371 -0.06240868
Moved 1820.494 326 365.181 -0.07870371 -0.05869076
Moved 1820.51 326 367.6159 -0.07870371 -0.0524283
Moved 1820.525 326 369.0577 -0.07870371 -0.04871996
Moved 1820.54 326 371 -0.07870371 -0.04372435
Moved 1820.563 326 372.5 -0.07870371 -0.03986633
Ended 1820.574 326 372.5 -0.07870371 -0.03986633
Began 1820.786 325 201 -0.08101851 -0.4809672
Stationary 1820.802 325 201 -0.08101851 -0.4809672
Stationary 1820.816 325 201 -0.08101851 -0.4809672
Stationary 1820.831 325 201 -0.08101851 -0.4809672
Stationary 1820.849 325 201 -0.08101851 -0.4809672
Stationary 1820.866 325 201 -0.08101851 -0.4809672
Stationary 1820.879 325 201 -0.08101851 -0.4809672
Stationary 1820.893 325 201 -0.08101851 -0.4809672
Stationary 1820.909 325 201 -0.08101851 -0.4809672
Accept 1820.909 8 gas
Stationary 1820.929 325 201 -0.08101851 -0.4809672
Stationary 1820.941 325 201 -0.08101851 -0.4809672
Moved 1820.958 331.047 201 -0.06702085 -0.4809672
Moved 1820.972 337.3453 201 -0.05244141 -0.4809672
Moved 1820.987 343.2242 212.7803 -0.03883292 -0.4506681
Moved 1821.003 349.9882 218.9905 -0.02317558 -0.4346953
Moved 1821.018 356.3684 225.3684 -0.008406441 -0.4182911
Moved 1821.034 365.7511 234.1674 0.0133127 -0.3956601
Moved 1821.049 377.7541 243.7849 0.0410975 -0.3709236
Moved 1821.066 389.2957 255.2958 0.06781419 -0.3413174
Moved 1821.079 403.6415 268.6415 0.1010219 -0.3069921
Moved 1821.095 419.1713 284.1713 0.1369706 -0.2670491
Moved 1821.116 441.2278 306.2278 0.1880274 -0.2103194
Stationary 1821.127 441.2278 306.2278 0.1880274 -0.2103194
Moved 1821.141 455.1386 324.0802 0.2202283 -0.1644029
Moved 1821.156 465.0729 338.832 0.2432242 -0.126461
Moved 1821.172 472.9323 349.3052 0.2614173 -0.09952372
Moved 1821.188 482.4307 360.4307 0.2834044 -0.0709087
Moved 1821.204 490.3738 370.5234 0.3017913 -0.04495024
Moved 1821.218 496 376 0.3148148 -0.03086435
Moved 1821.234 500.1422 383.8563 0.3244033 -0.01065776
Moved 1821.251 503.115 389.2299 0.3312846 0.003163294
Moved 1821.266 503 392 0.3310186 0.01028803
Moved 1821.28 504 394.9325 0.3333333 0.01783041
Moved 1821.301 504 398.8234 0.3333333 0.02783779
Stationary 1821.312 504 398.8234 0.3333333 0.02783779
Moved 1821.325 504 400.2626 0.3333333 0.03153946
Moved 1821.341 504 401.5 0.3333333 0.03472222
Stationary 1821.356 504 401.5 0.3333333 0.03472222
Moved 1821.371 495.4569 404.2205 0.3135577 0.04171928
Moved 1821.388 491.0184 405 0.3032833 0.04372424
Moved 1821.403 484.4989 406.1002 0.2881919 0.04655402
Moved 1821.42 477.5 406 0.2719907 0.04629618
Moved 1821.434 471.0832 406 0.257137 0.04629618
Moved 1821.449 463.8894 406 0.2404848 0.04629618
Moved 1821.467 454.7384 406 0.2193019 0.04629618
Moved 1821.489 425.4369 386.9258 0.1514743 -0.00276283
Stationary 1821.499 425.4369 386.9258 0.1514743 -0.00276283
Moved 1821.509 408.7135 376.9995 0.1127627 -0.02829351
Moved 1821.525 395.2615 368.1743 0.08162388 -0.05099206
Moved 1821.54 380.6158 356.0927 0.04772186 -0.0820663
Moved 1821.557 367.3752 343.3752 0.01707216 -0.1147759
Moved 1821.571 355.8702 333.0638 -0.00955969 -0.1412968
Moved 1821.587 345.0077 322.2945 -0.03470441 -0.1689956
Moved 1821.61 325.0402 300.4482 -0.08092558 -0.2251848
Stationary 1821.621 325.0402 300.4482 -0.08092558 -0.2251848
Moved 1821.633 316.8089 291.8089 -0.09997939 -0.2474052
Moved 1821.649 308.1767 280.2356 -0.1199614 -0.2771719
Moved 1821.669 300.3975 271.477 -0.1379689 -0.2996992
Moved 1821.68 294.8022 265.8021 -0.1509209 -0.314295
Moved 1821.696 287.5471 257.0565 -0.1677151 -0.336789
Moved 1821.712 282.261 250.261 -0.1799515 -0.354267
Moved 1821.725 276.5049 243.1311 -0.1932757 -0.3726053
Moved 1821.741 272.5456 240.5457 -0.2024407 -0.3792551
Moved 1821.757 269.4861 237.4861 -0.2095229 -0.3871243
Moved 1821.772 266.599 234.599 -0.216206 -0.3945499
Moved 1821.787 264.2899 233.1449 -0.2215512 -0.3982899
Moved 1821.802 261.5019 230.5018 -0.2280049 -0.4050879
Moved 1821.819 258.9329 228.6219 -0.2339517 -0.409923
Moved 1821.838 256.8712 226.8712 -0.238724 -0.4144258
Moved 1821.85 253.8562 225 -0.2457033 -0.4192387
Moved 1821.864 251.9881 223.988 -0.2500276 -0.4218414
Moved 1821.88 250.5453 222.5453 -0.2533674 -0.4255523
Moved 1821.895 248 221.5 -0.2592593 -0.4282407
Moved 1821.911 247.0308 221.0308 -0.2615027 -0.4294477
Moved 1821.926 245.588 219.588 -0.2648425 -0.4331585
Moved 1821.942 244.1476 219.1476 -0.2681768 -0.4342912
Moved 1821.958 241.4103 217.7052 -0.2745131 -0.4380011
Moved 1821.972 240.2666 217.2666 -0.2771607 -0.4391292
Moved 1821.989 237.6504 215.8252 -0.2832166 -0.4428365
Moved 1822.008 236.5 216 -0.2858796 -0.4423869
Moved 1822.019 234.2652 214.2651 -0.2910528 -0.4468489
Moved 1822.034 231.6446 214 -0.297119 -0.4475308
Moved 1822.051 228.3823 212.3823 -0.3046705 -0.4516916
Moved 1822.066 225.885 212 -0.3104513 -0.4526749
Moved 1822.081 223.0076 210.5038 -0.3171119 -0.4565232
Moved 1822.096 222.0593 210.0593 -0.3193071 -0.4576664
Moved 1822.112 220.6166 210 -0.3226467 -0.457819
Moved 1822.126 219.6515 210 -0.3248808 -0.457819
Moved 1822.144 218.0855 210 -0.3285058 -0.457819
Moved 1822.158 216.6501 208.65 -0.3318285 -0.4612911
Moved 1822.177 215.2046 209 -0.3351745 -0.4603909
Moved 1822.188 214.5 209 -0.3368055 -0.4603909
Moved 1822.203 213.6617 209 -0.3387462 -0.4603909
Moved 1822.218 212.9413 209 -0.3404137 -0.4603909
Stationary 1822.234 212.9413 209 -0.3404137 -0.4603909
Stationary 1822.251 213 209 -0.3402778 -0.4603909
Moved 1822.264 211.9328 209 -0.3427482 -0.4603909
Stationary 1822.279 211.9328 209 -0.3427482 -0.4603909
Moved 1822.295 210.9931 209 -0.3449233 -0.4603909
Stationary 1822.311 210.9931 209 -0.3449233 -0.4603909
Stationary 1822.325 211 209 -0.3449074 -0.4603909
Moved 1822.346 209.9975 209 -0.347228 -0.4603909
Stationary 1822.359 209.9975 209 -0.347228 -0.4603909
Stationary 1822.374 209.9975 209 -0.347228 -0.4603909
Stationary 1822.387 210 209 -0.3472222 -0.4603909
Stationary 1822.406 210 209 -0.3472222 -0.4603909
Moved 1822.418 209 209 -0.349537 -0.4603909
Stationary 1822.434 209 209 -0.349537 -0.4603909
Stationary 1822.451 209 209 -0.349537 -0.4603909
Stationary 1822.467 209 209 -0.349537 -0.4603909
Ended 1822.48 209 209 -0.349537 -0.4603909
Candidates 1822.817 12 is his puts good opioid its god goods hours odds of odd
Began 1823.082 332 232 -0.06481484 -0.4012346
Stationary 1823.1 332 232 -0.06481484 -0.4012346
Stationary 1823.113 332 232 -0.06481484 -0.4012346
Stationary 1823.127 332 232 -0.06481484 -0.4012346
Stationary 1823.143 332 232 -0.06481484 -0.4012346
Moved 1823.159 332 243.9961 -0.06481484 -0.3703805
Moved 1823.175 332 250.9834 -0.06481484 -0.352409
Moved 1823.191 341.2124 261.0609 -0.04348983 -0.3264896
Moved 1823.206 341.2029 268.4205 -0.04351179 -0.3075605
Moved 1823.222 344.4199 280.2595 -0.03606513 -0.2771103
Moved 1823.237 346.1487 288.8919 -0.03206332 -0.2549077
Moved 1823.256 347.5919 295.9598 -0.02872234 -0.2367288
Moved 1823.269 349.0289 303.1443 -0.02539615 -0.2182502
Moved 1823.282 349 308.9048 -0.02546296 -0.2034343
Moved 1823.3 350 312.8243 -0.02314816 -0.1933533
Moved 1823.314 350 316.0011 -0.02314816 -0.1851824
Moved 1823.329 351.4434 320.3301 -0.01980702 -0.1740481
Moved 1823.345 351 325.3917 -0.02083332 -0.1610297
Moved 1823.362 351 328.6411 -0.02083332 -0.1526723
Moved 1823.375 351 331.5324 -0.02083332 -0.1452356
Moved 1823.391 351 334.4114 -0.02083332 -0.1378309
Moved 1823.406 351 335.6472 -0.02083332 -0.1346523
Moved 1823.428 351 336.8341 -0.02083332 -0.1315996
Moved 1823.438 351 338.2262 -0.02083332 -0.128019
Stationary 1823.453 351 338.2262 -0.02083332 -0.128019
Stationary 1823.468 351 338 -0.02083332 -0.1286009
Ended 1823.484 351 338 -0.02083332 -0.1286009
Accept 1823.541 0 is
Began 1823.836 322 202 -0.08796295 -0.4783951
Stationary 1823.855 322 202 -0.08796295 -0.4783951
Stationary 1823.868 322 202 -0.08796295 -0.4783951
Stationary 1823.883 322 202 -0.08796295 -0.4783951
Stationary 1823.906 322 202 -0.08796295 -0.4783951
Stationary 1823.917 322 202 -0.08796295 -0.4783951
Stationary 1823.93 322 202 -0.08796295 -0.4783951
Stationary 1823.945 322 202 -0.08796295 -0.4783951
Stationary 1823.96 322 202 -0.08796295 -0.4783951
Stationary 1823.976 322 202 -0.08796295 -0.4783951
Stationary 1823.992 322 202 -0.08796295 -0.4783951
Stationary 1824.007 322 202 -0.08796295 -0.4783951
Stationary 1824.021 322 202 -0.08796295 -0.4783951
Stationary 1824.038 322 202 -0.08796295 -0.4783951
Stationary 1824.06 322 202 -0.08796295 -0.4783951
Stationary 1824.071 322 202 -0.08796295 -0.4783951
Moved 1824.085 328.8834 212.9667 -0.07202914 -0.4501886
Moved 1824.099 330.4222 214.4222 -0.06846701 -0.4464449
Moved 1824.116 331.8634 217.5902 -0.06513099 -0.4382968
Moved 1824.131 334.605 219.3025 -0.05878478 -0.4338928
Moved 1824.147 335.7462 221.4924 -0.05614296 -0.4282602
Moved 1824.162 338.3782 224.3783 -0.05005036 -0.4208378
Moved 1824.176 339.2283 226.4567 -0.04808257 -0.4154921
Moved 1824.193 341.4882 229.4882 -0.04285141 -0.4076952
Moved 1824.215 345.6291 235.2582 -0.03326595 -0.3928545
Stationary 1824.226 345.6291 235.2582 -0.03326595 -0.3928545
Moved 1824.239 348.1438 237.0719 -0.02744496 -0.3881895
Moved 1824.254 349.5 240 -0.02430553 -0.3806585
Moved 1824.27 351.9493 241.9493 -0.01863579 -0.3756447
Moved 1824.285 354.0556 243.0278 -0.01376023 -0.3728709
Moved 1824.301 355.961 245.4805 -0.009349486 -0.3665626
Moved 1824.317 357.9207 246.9208 -0.004813174 -0.3628581
Moved 1824.331 360.7188 248.3594 0.001663963 -0.359158
Moved 1824.348 362.6192 250.6193 0.006062984 -0.3533456
Moved 1824.37 369.0474 256.0474 0.02094309 -0.3393842
Stationary 1824.38 369.0474 256.0474 0.02094309 -0.3393842
Moved 1824.393 371.7289 257.8644 0.02715022 -0.3347108
Moved 1824.409 375.7985 261.7985 0.03657053 -0.3245924
Moved 1824.424 380.1162 266.8215 0.04656523 -0.3116731
Moved 1824.438 384.4474 271.4474 0.05659113 -0.2997753
Moved 1824.456 388.7673 277.9455 0.066591 -0.2830621
Moved 1824.47 393.0783 284.1045 0.07657021 -0.267221
Moved 1824.485 398.9098 292.8647 0.09006887 -0.2446896
Moved 1824.503 401.0565 296.7421 0.09503831 -0.234717
Moved 1824.523 407.9045 307.809 0.1108901 -0.2062526
Stationary 1824.535 407.9045 307.809 0.1108901 -0.2062526
Moved 1824.547 413.7015 315.5026 0.1243092 -0.1864647
Moved 1824.563 419.3736 324.0604 0.1374388 -0.1644539
Moved 1824.578 424.1335 329.9169 0.1484571 -0.1493908
Moved 1824.594 428.6681 335.8908 0.1589539 -0.1340258
Moved 1824.609 434 342.5 0.1712963 -0.1170267
Moved 1824.624 436.2343 346.2343 0.1764683 -0.1074223
Moved 1824.639 439.3579 350.5368 0.1836988 -0.09635595
Moved 1824.655 442.2581 353.2581 0.1904124 -0.08935669
Moved 1824.674 445.1439 356.1439 0.1970923 -0.08193451
Moved 1824.685 446.5119 357.5119 0.2002591 -0.07841596
Moved 1824.701 447.952 358.952 0.2035927 -0.07471187
Moved 1824.716 448 360.383 0.2037037 -0.07103147
Moved 1824.732 449 360.4962 0.2060185 -0.07074018
Moved 1824.749 449 361.5 0.2060185 -0.06815843
Stationary 1824.763 449 361.5 0.2060185 -0.06815843
Moved 1824.778 449 362 0.2060185 -0.06687243
Stationary 1824.793 449 362 0.2060185 -0.06687243
Stationary 1824.81 449 362 0.2060185 -0.06687243
Stationary 1824.832 449 362 0.2060185 -0.06687243
Stationary 1824.842 449 362 0.2060185 -0.06687243
Moved 1824.855 449 357.3364 0.2060185 -0.07886729
Moved 1824.872 439.0181 350.5636 0.1829121 -0.09628719
Moved 1824.887 435.5 346.5 0.1747686 -0.1067387
Moved 1824.902 433.0106 340.0211 0.1690059 -0.1234025
Moved 1824.916 428.6992 332.8319 0.1590258 -0.1418933
Moved 1824.931 424.3745 323.749 0.1490151 -0.1652546
Moved 1824.947 419.9722 315.9513 0.1388245 -0.1853105
Moved 1824.963 415.644 307.2881 0.1288056 -0.2075924
Moved 1824.983 410.3232 299.5387 0.1164889 -0.227524
Moved 1824.995 406.0182 292.3637 0.1065237 -0.2459782
Moved 1825.01 402.6756 286.126 0.09878605 -0.2620217
Moved 1825.025 399.5785 281.3677 0.0916168 -0.2742601
Moved 1825.039 396.6885 276.377 0.08492698 -0.2870964
Moved 1825.056 394.3582 272.5374 0.07953297 -0.2969719
Moved 1825.071 391.6002 269.6002 0.0731486 -0.3045262
Moved 1825.086 389.7096 264.0643 0.06877214 -0.3187647
Moved 1825.101 387.9171 259.7515 0.06462306 -0.3298574
Moved 1825.123 383.0394 250.1183 0.05333205 -0.3546341
Stationary 1825.135 383.0394 250.1183 0.05333205 -0.3546341
Moved 1825.147 380.1852 245.7777 0.04672487 -0.3657981
Moved 1825.163 378.3775 241.1326 0.04254053 -0.3777454
Moved 1825.179 375.2372 235.3953 0.03527115 -0.3925019
Moved 1825.194 373.6366 230.9099 0.03156622 -0.4040383
Moved 1825.209 370.3922 225.5883 0.02405594 -0.4177257
Moved 1825.224 366.2721 218.7869 0.0145188 -0.435219
Moved 1825.241 363.6276 213.2551 0.008397202 -0.4494467
Moved 1825.263 357 203.5 -0.006944438 -0.4745371
Stationary 1825.273 357 203.5 -0.006944438 -0.4745371
Moved 1825.286 352.964 200.964 -0.01628707 -0.4810598
Moved 1825.302 348.6396 197.7598 -0.02629727 -0.4893011
Moved 1825.318 343.3185 194.4395 -0.03861462 -0.497841
Moved 1825.333 338.9984 191.9989 -0.04861479 -0.5041181
Moved 1825.349 334.1158 190.5579 -0.05991722 -0.5078245
Moved 1825.363 329.4767 188.2384 -0.07065585 -0.5137901
Moved 1825.379 325.0299 186.6766 -0.08094921 -0.5178071
Moved 1825.401 318.3011 185 -0.09652535 -0.5221194
Stationary 1825.412 318.3011 185 -0.09652535 -0.5221194
Moved 1825.424 314.1351 183.7117 -0.1061687 -0.525433
Moved 1825.441 311.5335 183 -0.1121911 -0.5272635
Moved 1825.456 309.8257 181.8257 -0.1161441 -0.5302837
Moved 1825.472 307.3852 181.3853 -0.1217934 -0.5314165
Moved 1825.487 305.9453 181 -0.1251265 -0.5324075
Moved 1825.503 304.853 181 -0.127655 -0.5324075
Moved 1825.517 303.5 181 -0.130787 -0.5324075
Stationary 1825.537 303.5 181 -0.130787 -0.5324075
Moved 1825.549 302.8276 181 -0.1323435 -0.5324075
Stationary 1825.564 302.8276 181 -0.1323435 -0.5324075
Stationary 1825.579 302.8276 181 -0.1323435 -0.5324075
Stationary 1825.594 302.8276 181 -0.1323435 -0.5324075
Stationary 1825.609 303 181 -0.1319445 -0.5324075
Stationary 1825.625 303 181 -0.1319445 -0.5324075
Stationary 1825.64 303 181 -0.1319445 -0.5324075
Stationary 1825.656 303 181 -0.1319445 -0.5324075
Stationary 1825.676 303 181 -0.1319445 -0.5324075
Moved 1825.687 311.5718 181 -0.1121022 -0.5324075
Moved 1825.703 315.1667 188.5834 -0.1037808 -0.5129029
Moved 1825.718 318.2449 189.7483 -0.09665534 -0.5099066
Moved 1825.734 323.3908 191.0977 -0.08474354 -0.5064362
Moved 1825.749 329 191 -0.07175927 -0.5066873
Moved 1825.764 332.9334 192 -0.06265412 -0.5041152
Moved 1825.779 335.8442 192 -0.05591621 -0.5041152
Moved 1825.795 339.7268 193 -0.04692867 -0.5015433
Moved 1825.817 345 193 -0.03472224 -0.5015433
Stationary 1825.827 345 193 -0.03472224 -0.5015433
Moved 1825.841 346.858 194 -0.03042122 -0.4989713
Moved 1825.859 349.5937 194 -0.02408867 -0.4989713
