a picture is worth many words
a picture is worth many words
FixStart
0.6 0.6
432 388.8
Stationary 1995.791 390.9528 369 0.07164995 -0.04886839
Stationary 1995.807 391 369 0.07175922 -0.04886839
Stationary 1995.819 391 369 0.07175922 -0.04886839
Stationary 1995.829 391 369 0.07175922 -0.04886839
Stationary 1995.84 391 369 0.07175922 -0.04886839
Ended 1995.86 391 369 0.07175922 -0.04886839
NextCandidatePanel 1995.916
Began 1996.193 413 425 0.1226852 0.09516452
Stationary 1996.211 413 425 0.1226852 0.09516452
Stationary 1996.225 413 425 0.1226852 0.09516452
Stationary 1996.242 413 425 0.1226852 0.09516452
Ended 1996.257 413 425 0.1226852 0.09516452
NextCandidatePanel 1996.318
Began 1996.996 336 411 -0.05555556 0.05915629
