the union will go on strike
Moved 3889.477 345.5243 334.5243 -0.03350849 -0.1375405
Moved 3889.492 346.9644 335.9644 -0.03017505 -0.1338364
Moved 3889.507 348.4072 338.8143 -0.02683525 -0.1265065
Moved 3889.523 349.3462 339.3462 -0.02466167 -0.1251384
Moved 3889.539 350.9134 341.9134 -0.02103383 -0.1185357
Moved 3889.553 352.3558 344.7115 -0.01769498 -0.1113387
Moved 3889.573 354.5857 347.5857 -0.01253307 -0.1039463
Moved 3889.584 356.2428 350.4857 -0.008697161 -0.09648758
Moved 3889.599 358.3401 352.3401 -0.003842314 -0.09171795
Moved 3889.615 360.1158 355.2316 0.0002680222 -0.08428103
Moved 3889.631 362.3312 356.1656 0.005396207 -0.08187871
Moved 3889.646 364.323 358.6615 0.01000682 -0.07545918
Moved 3889.661 366.1012 361.2023 0.01412302 -0.06892412
Moved 3889.686 370.9464 364 0.02533893 -0.06172839
Moved 3889.701 372.4077 366.8155 0.02872159 -0.05448698
Moved 3889.724 374.85 367.85 0.03437509 -0.05182611
Moved 3889.738 376.8973 368.9487 0.03911416 -0.04900041
Moved 3889.754 379.7325 371.7325 0.04567702 -0.0418404
Moved 3889.77 383.4181 374.6121 0.05420844 -0.03443408
Moved 3889.785 386.4975 376.2488 0.06133686 -0.03022441
Moved 3889.8 389.3742 378.6871 0.06799589 -0.02395292
Moved 3889.816 392.2586 380.1293 0.07467271 -0.02024372
Moved 3889.83 394.1362 381.5681 0.07901897 -0.01654299
Moved 3889.846 395.7737 382.7737 0.08280943 -0.01344225
Moved 3889.863 397.1446 384.1445 0.08598278 -0.009916407
Moved 3889.883 401.0259 387.0259 0.09496729 -0.002505534
Stationary 3889.895 401.0259 387.0259 0.09496729 -0.002505534
Moved 3889.907 403.9301 388.4651 0.1016902 0.001196096
Moved 3889.923 404.9015 388.9014 0.1039386 0.002318488
Moved 3889.939 406.3445 390.3445 0.1072789 0.00602993
Moved 3889.954 409 391.5 0.113426 0.009002057
Moved 3889.969 410.7666 392.8833 0.1175153 0.01255989
Moved 3889.986 413.6443 394.3221 0.1241767 0.01626058
Moved 3890.001 418.2907 396.7635 0.1349321 0.02253992
Moved 3890.016 421.4068 398.2034 0.1421454 0.02624331
Moved 3890.031 427.5666 400.925 0.1564042 0.03324324
Moved 3890.047 432.2456 403.0818 0.1672352 0.03879068
Moved 3890.062 436.5 404.5 0.1770833 0.04243823
Moved 3890.077 439.7835 406.5945 0.184684 0.04782524
Moved 3890.093 444.1046 408.0349 0.1946865 0.05152988
Moved 3890.108 448.4225 409.4742 0.2046818 0.05523191
Moved 3890.126 450.8286 411 0.2102513 0.05915629
Moved 3890.141 452.3682 412.3682 0.2138153 0.06267527
Moved 3890.154 453 412.7847 0.2152778 0.06374645
Moved 3890.175 454.2301 413 0.2181253 0.06430033
Moved 3890.186 454 414.2641 0.2175926 0.06755161
Stationary 3890.201 454 414.2641 0.2175926 0.06755161
Moved 3890.216 454 415.0756 0.2175926 0.06963874
Moved 3890.231 454 415.6602 0.2175926 0.07114246
Moved 3890.246 446.3033 417.0995 0.1997763 0.07484443
Moved 3890.263 442.3787 417.5405 0.1906914 0.07597852
Moved 3890.279 437.088 418 0.1784446 0.07716041
Moved 3890.294 431.7639 419.0472 0.1661201 0.07985394
Moved 3890.309 421.5 419 0.1423611 0.07973251
Moved 3890.325 413.4386 419 0.1237004 0.07973251
Moved 3890.342 405.0728 419 0.1043352 0.07973251
Moved 3890.354 398.6942 419 0.08956978 0.07973251
Moved 3890.372 391.6717 419 0.07331421 0.07973251
Moved 3890.386 389.5902 419 0.06849587 0.07973251
Moved 3890.401 387.2426 419 0.06306151 0.07973251
Moved 3890.417 385.7223 419 0.05954236 0.07973251
Stationary 3890.432 386 419 0.06018519 0.07973251
Moved 3890.453 386 420.1996 0.06018519 0.08281798
Stationary 3890.464 386 420.1996 0.06018519 0.08281798
Stationary 3890.479 386 420.1996 0.06018519 0.08281798
Moved 3890.493 386 421.1625 0.06018519 0.08529439
Moved 3890.509 399.2243 422.6916 0.09079695 0.08922721
Moved 3890.525 417.4246 424.0283 0.1329272 0.09266535
Moved 3890.542 434.6104 425.4675 0.1727093 0.09636702
Moved 3890.555 460.6253 426 0.232929 0.09773654
Moved 3890.571 478.1754 427.348 0.2735542 0.1012035
Moved 3890.587 496.0204 428 0.3148619 0.1028806
Moved 3890.603 516.1755 429.2117 0.3615173 0.105997
Moved 3890.618 531 429 0.3958333 0.1054526
Moved 3890.633 545.6616 429 0.4297721 0.1054526
Moved 3890.649 559.4721 429 0.461741 0.1054526
Moved 3890.664 569.2122 429 0.4842874 0.1054526
Moved 3890.679 576.1788 429 0.5004138 0.1054526
Moved 3890.693 581.4508 429 0.5126176 0.1054526
Moved 3890.708 584.8404 422.5585 0.5204639 0.08888499
Moved 3890.733 589.7151 419.6425 0.5317481 0.0813848
Moved 3890.746 592.831 414.3381 0.5389606 0.06774192
Stationary 3890.757 592.831 414.3381 0.5389606 0.06774192
Moved 3890.77 595.7177 408.5646 0.5456427 0.05289258
Moved 3890.786 597.5872 402.0321 0.5499703 0.03609072
Moved 3890.802 599.244 392.2917 0.5538056 0.01103841
Moved 3890.818 600 375.8937 0.5555555 -0.03113774
Moved 3890.834 600 361.9134 0.5555555 -0.06709526
Moved 3890.848 600 351.5 0.5555555 -0.0938786
Moved 3890.863 594.1749 330.5277 0.5420715 -0.1478197
Moved 3890.879 586.6382 312.824 0.5246254 -0.193354
Moved 3890.895 584 300.5 0.5185185 -0.2250515
Moved 3890.909 580.0339 286.2034 0.5093377 -0.2618226
Moved 3890.927 577.2133 273.4598 0.5028086 -0.2945992
Moved 3890.941 575.1664 268.4994 0.4980705 -0.3073576
Moved 3890.956 575 264.0911 0.4976852 -0.3186957
Moved 3890.971 573.5905 259.7714 0.4944223 -0.329806
Moved 3890.993 570.7091 256.7091 0.4877525 -0.3376824
Stationary 3891.005 570.7091 256.7091 0.4877525 -0.3376824
Moved 3891.017 569.2678 255.2678 0.4844163 -0.3413893
Moved 3891.033 567.8279 255 0.4810831 -0.3420782
Moved 3891.048 565.7808 253.3904 0.4763445 -0.3462181
Moved 3891.063 561.8298 252.2074 0.4671986 -0.3492608
Moved 3891.079 555.1752 252 0.4517946 -0.3497943
Moved 3891.094 547.993 252 0.435169 -0.3497943
Moved 3891.11 540.797 252 0.4185115 -0.3497943
Moved 3891.125 530.701 252 0.3951413 -0.3497943
Moved 3891.142 520.5716 260.2651 0.3716935 -0.3285363
Moved 3891.156 507.9136 269.0576 0.3423927 -0.305922
Moved 3891.171 496 279 0.3148148 -0.2803498
Moved 3891.188 482.2471 291.8915 0.2829794 -0.2471928
Moved 3891.203 471.9012 300.799 0.2590307 -0.2242826
Moved 3891.218 460.8704 309.3968 0.2334963 -0.2021688
Moved 3891.238 449.6417 316.8489 0.2075039 -0.1830017
Moved 3891.251 440.685 325.315 0.1867709 -0.1612268
Moved 3891.265 431.6956 333.2537 0.165962 -0.1408085
Moved 3891.281 423.0838 341.9162 0.1460272 -0.1185284
Moved 3891.296 417.3547 347.0378 0.1327656 -0.1053556
Moved 3891.31 409.7362 352.1583 0.1151301 -0.09218553
Moved 3891.328 402.6951 358.8439 0.09883136 -0.07499003
Moved 3891.341 395.5245 363.6853 0.08223265 -0.0625378
Moved 3891.357 388.331 368.0014 0.0655811 -0.0514368
Moved 3891.373 383.1149 372.3311 0.05350669 -0.04030086
Moved 3891.389 378.349 376.6509 0.04247457 -0.02919005
Moved 3891.403 375.3295 379.6705 0.03548503 -0.02142376
Moved 3891.419 369.7763 385.965 0.02263029 -0.00523418
Moved 3891.435 364.2665 391.7335 0.009876291 0.009602519
Moved 3891.45 359.5136 398.4864 -0.001125882 0.02697116
Moved 3891.465 354.7914 404.2781 -0.01205683 0.04186744
Moved 3891.486 349.4984 410.0021 -0.02430921 0.05658961
Moved 3891.497 344.2595 416.6756 -0.03643627 0.07375406
Moved 3891.511 340.8347 420.1653 -0.04436408 0.0827296
Moved 3891.526 336.5 424.5 -0.05439813 0.09387855
Moved 3891.542 332.1435 429.8565 -0.06448264 0.1076555
Moved 3891.557 329.2183 432.7817 -0.07125402 0.1151794
Moved 3891.573 327.17 434.83 -0.07599543 0.1204475
Moved 3891.588 327 436.2647 -0.07638887 0.1241376
Ended 3891.603 326 437 -0.07870371 0.1260288
Candidates 3891.723 12 strike stroke stronger daytime sterile serine stone style stole wolfe aimee woke
Began 3892.201 417 257 0.1319444 -0.3369342
Stationary 3892.22 417 257 0.1319444 -0.3369342
Stationary 3892.236 417 257 0.1319444 -0.3369342
Stationary 3892.25 417 257 0.1319444 -0.3369342
Stationary 3892.265 417 257 0.1319444 -0.3369342
Moved 3892.289 417 294.3849 0.1319444 -0.2407797
Stationary 3892.299 417 294.3849 0.1319444 -0.2407797
Moved 3892.313 417 314.2141 0.1319444 -0.1897787
Moved 3892.328 417 344.8573 0.1319444 -0.1109638
Moved 3892.343 417 374.6033 0.1319444 -0.03445645
Moved 3892.359 417 397.356 0.1319444 0.02406364
Moved 3892.374 420.7434 420.0912 0.1406097 0.08253894
Ended 3892.389 432 444 0.1666667 0.1440329
Accept 3892.449 0 strike
PhraseEnd 3893.006
