the union will go on strike
Moved 2564.908 483.2066 367.0405 0.2852004 -0.05390818
Moved 2564.922 492.1686 374.6919 0.305946 -0.03422874
Moved 2564.937 501.0428 381.869 0.3264878 -0.01576914
Moved 2564.953 509.0708 389.0708 0.3450713 0.002754117
Moved 2564.969 516.3044 395.2435 0.3618159 0.01863044
Moved 2564.984 521.5502 399.4402 0.3739588 0.02942431
Moved 2565 527.3497 404.7623 0.3873835 0.04311279
Moved 2565.015 533.1045 409.0784 0.4007048 0.05421383
Moved 2565.031 537.3949 411.9299 0.4106364 0.0615481
Moved 2565.047 541.7108 415.7108 0.4206269 0.07127263
Moved 2565.062 544.6849 418.6849 0.4275113 0.07892197
Moved 2565.076 548.5446 420.7723 0.4364459 0.08429091
Moved 2565.092 551.8216 423.8216 0.4440314 0.09213369
Moved 2565.114 556.5704 427.7852 0.4550241 0.1023282
Stationary 2565.125 556.5704 427.7852 0.4550241 0.1023282
Moved 2565.136 559.4523 430.4523 0.4616952 0.109188
Stationary 2565.153 559.4523 430.4523 0.4616952 0.109188
Moved 2565.169 561.1056 432.1056 0.4655222 0.1134403
Moved 2565.184 562.5462 432.5462 0.468857 0.1145735
Moved 2565.2 563 433 0.4699074 0.1157406
Moved 2565.215 564.0886 434.0886 0.4724272 0.1185405
Stationary 2565.231 564.0886 434.0886 0.4724272 0.1185405
Moved 2565.244 565 435.9664 0.474537 0.1233703
Moved 2565.261 565 436.5 0.474537 0.1247428
Moved 2565.277 566.3729 436 0.477715 0.1234567
Moved 2565.291 566 437.1382 0.4768519 0.1263843
Stationary 2565.306 566 437.1382 0.4768519 0.1263843
Stationary 2565.321 566 437.1382 0.4768519 0.1263843
Ended 2565.342 568.4451 438.2225 0.4825117 0.1291731
Candidates 2565.411 12 p go o i pp gop gp ho hoo po hip pop
Began 2566.089 530 379 0.3935185 -0.02314815
Stationary 2566.109 530 379 0.3935185 -0.02314815
Stationary 2566.125 530 379 0.3935185 -0.02314815
Moved 2566.139 503.0549 383.9725 0.3311457 -0.01035871
Moved 2566.155 475.8539 393.3439 0.2681802 0.01374449
Moved 2566.17 433.5 403.5 0.1701389 0.03986618
Moved 2566.185 396.1156 408.8545 0.08360088 0.05363802
Ended 2566.2 369.8048 409 0.02269626 0.05401234
Accept 2566.245 1 go
Began 2567.261 434 357 0.1712963 -0.07973259
Stationary 2567.283 434 357 0.1712963 -0.07973259
Stationary 2567.294 434 357 0.1712963 -0.07973259
Stationary 2567.31 434 357 0.1712963 -0.07973259
Stationary 2567.332 434 357 0.1712963 -0.07973259
Stationary 2567.342 434 357 0.1712963 -0.07973259
Moved 2567.355 452.8681 381.0928 0.2149725 -0.01776542
Moved 2567.372 463.266 395.9398 0.2390416 0.02042111
Moved 2567.388 474.5353 410.1692 0.2651281 0.0570194
Moved 2567.404 485.2829 427.3017 0.2900068 0.1010846
Moved 2567.418 492.9913 439.5861 0.3078502 0.1326801
Moved 2567.433 497.9355 446.5807 0.3192952 0.1506704
Moved 2567.45 503.3562 453.4453 0.3318431 0.1683261
Moved 2567.465 510.5 460.5 0.3483796 0.1864711
Moved 2567.481 514.9232 466.1924 0.3586186 0.2011121
Moved 2567.495 519.2764 470.2764 0.3686953 0.2116161
Moved 2567.512 522 474.5 0.375 0.2224794
Moved 2567.527 524.9578 476.9578 0.3818468 0.2288009
Moved 2567.546 527.801 478.4005 0.3884282 0.2325114
Moved 2567.558 528.8453 479 0.3908455 0.2340534
Moved 2567.573 530.2817 480.2817 0.3941707 0.2373501
Stationary 2567.588 530 480 0.3935185 0.2366254
Moved 2567.603 530.8343 480 0.3954497 0.2366254
Moved 2567.619 531.5 480 0.3969907 0.2366254
Moved 2567.634 531 480 0.3958333 0.2366254
Moved 2567.65 531 467.0883 0.3958333 0.2034162
Moved 2567.666 525.7479 452.1642 0.3836756 0.1650314
Moved 2567.682 515.8239 431.5303 0.3607034 0.1119607
Moved 2567.696 511.6218 413.0277 0.3509763 0.06437168
Moved 2567.711 508.8303 405.1011 0.3445147 0.04398424
Moved 2567.727 501.146 373.5842 0.3267269 -0.03707775
Moved 2567.742 498.1716 356.0295 0.3198416 -0.08222878
Moved 2567.761 495.3229 335.0989 0.3132474 -0.1360626
Moved 2567.773 492.417 317.5019 0.3065209 -0.1813223
Moved 2567.788 492 302.541 0.3055556 -0.2198021
Moved 2567.804 490.8527 288.5266 0.3028997 -0.2558472
Moved 2567.819 491 281.5945 0.3032407 -0.2736768
Moved 2567.835 489.2922 269.0452 0.2992874 -0.3059538
Moved 2567.85 487.851 258.9567 0.2959512 -0.3319016
Moved 2567.866 488 254.8219 0.2962963 -0.3425363
Moved 2567.882 486.9622 250.8865 0.2938939 -0.3526583
Ended 2567.897 487 249 0.2939814 -0.3575103
Candidates 2568 12 in gunn gun un on fun inn iv hiv um him ibm
Began 2569.074 419 403 0.1365741 0.03858017
Stationary 2569.086 419 403 0.1365741 0.03858017
Stationary 2569.098 419 403 0.1365741 0.03858017
Stationary 2569.117 419 403 0.1365741 0.03858017
Stationary 2569.13 419 403 0.1365741 0.03858017
Stationary 2569.144 419 403 0.1365741 0.03858017
Ended 2569.16 419 403 0.1365741 0.03858017
NextCandidatePanel 2569.221
Began 2569.618 487 288 0.2939814 -0.2572017
Stationary 2569.638 487 288 0.2939814 -0.2572017
Moved 2569.653 487 300.4737 0.2939814 -0.2251191
Moved 2569.668 487 328.1465 0.2939814 -0.1539443
Moved 2569.684 499.0287 360.1628 0.3218257 -0.07159787
Moved 2569.699 505.7645 411.822 0.3374179 0.06127043
Ended 2569.715 510.1621 463.9452 0.3475975 0.1953322
Accept 2569.758 4 on
Began 2570.698 518 356 0.3657407 -0.0823046
Stationary 2570.718 518 356 0.3657407 -0.0823046
Stationary 2570.732 518 356 0.3657407 -0.0823046
Stationary 2570.747 518 356 0.3657407 -0.0823046
Stationary 2570.762 518 356 0.3657407 -0.0823046
Moved 2570.779 499.6367 356 0.3232332 -0.0823046
Moved 2570.794 489.564 356 0.2999167 -0.0823046
Moved 2570.809 478.5 356 0.2743055 -0.0823046
Moved 2570.825 460.1293 356 0.2317809 -0.0823046
Moved 2570.84 439.7944 356 0.1847092 -0.0823046
Moved 2570.856 423.8781 356 0.1478659 -0.0823046
Moved 2570.872 410.3757 356 0.1166105 -0.0823046
Moved 2570.887 397.045 356 0.0857522 -0.0823046
Moved 2570.908 376.5 345.5 0.03819446 -0.1093108
Stationary 2570.918 376.5 345.5 0.03819446 -0.1093108
Moved 2570.932 374.1611 349 0.03278027 -0.1003086
Moved 2570.948 369.8447 347.9482 0.02278864 -0.1030139
Moved 2570.963 365.5286 348 0.01279771 -0.1028807
Moved 2570.979 364.0734 347.0734 0.009429256 -0.1052638
Moved 2570.994 362.627 347 0.006080965 -0.1054527
Moved 2571.009 361.1904 347 0.002755622 -0.1054527
Moved 2571.024 360.5 347 0.001157423 -0.1054527
Moved 2571.04 361 347 0.002314846 -0.1054527
Stationary 2571.055 361 347 0.002314846 -0.1054527
Moved 2571.07 361 356.7919 0.002314846 -0.08026774
Moved 2571.086 366.8249 361.8832 0.01579831 -0.06717274
Moved 2571.102 378.7371 373.8292 0.04337281 -0.0364477
Moved 2571.125 404.7219 400.7219 0.1035229 0.03272096
Moved 2571.139 413.6131 408.5364 0.1241043 0.05282005
Stationary 2571.149 413.6131 408.5364 0.1241043 0.05282005
Moved 2571.163 426.2428 419.7833 0.1533399 0.08174715
Moved 2571.179 435.8635 428.8831 0.17561 0.1051518
Moved 2571.195 441.6933 434.6933 0.1891049 0.1200959
Moved 2571.21 449.3044 443.3044 0.2067232 0.1422438
Moved 2571.226 453.8988 447.8988 0.2173584 0.1540606
Moved 2571.24 457.471 451.471 0.2256273 0.1632484
Moved 2571.256 460.6592 454.6592 0.2330074 0.1714485
Moved 2571.271 463.5545 457.5545 0.2397095 0.1788953
Moved 2571.285 465.7184 459 0.2447186 0.1826131
Moved 2571.302 466 460.1571 0.2453704 0.1855891
Moved 2571.322 467.5 461.5 0.2488426 0.1890431
Moved 2571.333 468.0173 462.0173 0.2500401 0.1903737
Moved 2571.347 468 463.4776 0.25 0.1941295
Stationary 2571.362 468 463.4776 0.25 0.1941295
Stationary 2571.379 468 463.4776 0.25 0.1941295
Moved 2571.394 468 464.4238 0.25 0.1965631
Stationary 2571.409 468 464.4238 0.25 0.1965631
Stationary 2571.426 468 464 0.25 0.1954732
Stationary 2571.44 468 464 0.25 0.1954732
Moved 2571.455 459.7365 464 0.2308714 0.1954732
Moved 2571.471 456.5 464 0.2233796 0.1954732
Moved 2571.487 452.7894 464 0.2147903 0.1954732
Moved 2571.502 448.4887 455.8069 0.2048349 0.1744005
Moved 2571.521 444.7719 455.3859 0.1962311 0.1733177
Moved 2571.533 441.8966 453.9483 0.1895754 0.16962
Moved 2571.549 439.0105 452.5052 0.1828948 0.1659085
Moved 2571.564 439 452.0651 0.1828703 0.1647765
Moved 2571.579 437.6302 452 0.1796997 0.164609
Stationary 2571.594 437.6302 452 0.1796997 0.164609
Stationary 2571.609 438 452 0.1805556 0.164609
Stationary 2571.627 438 452 0.1805556 0.164609
Stationary 2571.641 438 452 0.1805556 0.164609
Moved 2571.657 453.2638 452 0.2158884 0.164609
Moved 2571.672 463.8761 451.3471 0.240454 0.1629298
Moved 2571.688 475.7331 451 0.2679006 0.162037
Moved 2571.703 483.2459 451 0.2852916 0.162037
Moved 2571.724 503.5137 451 0.3322076 0.162037
Stationary 2571.736 503.5137 451 0.3322076 0.162037
Moved 2571.75 513.7925 451 0.3560012 0.162037
Moved 2571.765 524.8442 451 0.3815839 0.162037
Moved 2571.78 534.9346 451 0.4049412 0.162037
Moved 2571.795 543.0406 458 0.4237051 0.180041
Moved 2571.812 548.8843 458.9769 0.4372323 0.1825536
Moved 2571.827 558.9114 460.4159 0.4604431 0.1862547
Moved 2571.842 564.3934 461.8484 0.4731329 0.1899391
Moved 2571.857 571.4268 463.2853 0.4894138 0.193635
Moved 2571.873 577.1724 465.7241 0.5027138 0.1999076
Moved 2571.887 582.6514 467.1628 0.5153968 0.2036081
Moved 2571.907 587.4132 469.2066 0.5264195 0.2088647
Moved 2571.92 591.2837 470 0.535379 0.2109053
Moved 2571.935 594.2295 471.1147 0.5421979 0.2137724
Moved 2571.949 596.5532 472 0.5475767 0.2160493
Moved 2571.965 597.9863 472 0.5508941 0.2160493
Moved 2571.981 599.4291 473.4291 0.554234 0.2197249
Moved 2571.996 599.8698 473 0.555254 0.2186213
Moved 2572.01 601.3119 474.3119 0.5585924 0.2219956
Stationary 2572.028 601.3119 474.3119 0.5585924 0.2219956
Moved 2572.041 602 474.8612 0.5601852 0.2234084
Moved 2572.057 602 475.5 0.5601852 0.2250513
Moved 2572.072 603.3712 475 0.5633591 0.2237653
Stationary 2572.094 603.3712 475 0.5633591 0.2237653
Stationary 2572.104 603.3712 475 0.5633591 0.2237653
Moved 2572.12 603 476.1867 0.5624999 0.2268176
Moved 2572.136 604.2499 476 0.5653933 0.2263374
Stationary 2572.15 604.2499 476 0.5653933 0.2263374
Moved 2572.165 606.0204 461.8777 0.5694915 0.1900147
Moved 2572.182 607.9293 452.8181 0.5739104 0.1667131
Moved 2572.196 609.8962 441.7263 0.5784635 0.1381848
Moved 2572.212 614.0474 420.7629 0.5880728 0.08426674
Moved 2572.228 618.3367 404.3168 0.5980015 0.041967
Moved 2572.243 621.4339 392.4813 0.605171 0.01152584
Moved 2572.258 624.7821 377.611 0.6129215 -0.02672078
Moved 2572.279 629.2256 358.0977 0.6232074 -0.07690939
Stationary 2572.29 629.2256 358.0977 0.6232074 -0.07690939
Moved 2572.303 630 353.6827 0.6250001 -0.08826479
Moved 2572.32 631.1008 349.6978 0.627548 -0.098514
Moved 2572.335 631 348.4706 0.6273149 -0.1016702
Moved 2572.35 631 347.5 0.6273149 -0.1041667
Stationary 2572.365 631 347.5 0.6273149 -0.1041667
Moved 2572.381 616.4341 348 0.5935974 -0.1028807
Moved 2572.396 608.3048 354.6444 0.5747796 -0.0857912
Moved 2572.411 595.5438 359.1521 0.5452402 -0.07419727
Moved 2572.429 582.8086 363.4574 0.5157607 -0.06312397
Moved 2572.443 568.323 369.0708 0.4822292 -0.04868621
Moved 2572.462 550.9347 374.7893 0.4419785 -0.03397812
Moved 2572.474 535.3868 381.8066 0.4059879 -0.01592942
Moved 2572.488 508.6796 401.2403 0.3441657 0.03405422
Moved 2572.504 486.5012 412.5763 0.2928268 0.06321055
Moved 2572.52 470.0623 420.4262 0.2547739 0.0834007
Moved 2572.536 448.5 435 0.2048611 0.1208847
Moved 2572.55 434.3393 441.8149 0.1720817 0.1384129
Moved 2572.566 418.5582 449.019 0.1355515 0.1569417
Moved 2572.583 411 454.5 0.1180555 0.171039
Moved 2572.596 397.3163 458.8814 0.08638025 0.1823081
Moved 2572.612 387.205 463.1979 0.06297459 0.1934101
Moved 2572.632 378.9466 466.5267 0.04385789 0.2019719
Moved 2572.644 370.2333 470.8834 0.02368828 0.2131773
Ended 2572.657 366 473 0.01388888 0.2186213
Candidates 2572.811 12 strike style stroke father strikes settle daughter steele gather farther strokes sterile
Began 2573.274 488 384 0.2962963 -0.01028807
Stationary 2573.291 488 384 0.2962963 -0.01028807
Stationary 2573.306 488 384 0.2962963 -0.01028807
Stationary 2573.321 488 384 0.2962963 -0.01028807
Stationary 2573.336 488 384 0.2962963 -0.01028807
Moved 2573.352 497.5929 449.3348 0.3185021 0.1577541
Ended 2573.368 509 506 0.3449074 0.3034978
Accept 2573.429 0 strike
PhraseEnd 2573.858
