id,scale,size,word,algorithm,sampleNum,coor,distance,firstKeyDistance,lastKeyDistance
2,1x3,0.5,lazy,Standard,16,pixel,11.0319,6.9311,17.1178,
2,1x3,0.5,lazy,Standard,16,keyWidth,0.383052,0.240663,0.594368,
2,1x3,0.5,lazy,DTW,16,pixel,11.0319,6.9311,17.1178,
2,1x3,0.5,lazy,DTW,16,keyWidth,0.383052,0.240663,0.594368,
2,1x3,0.5,lazy,Standard,32,pixel,10.6998,6.9311,17.1178,
2,1x3,0.5,lazy,Standard,32,keyWidth,0.371521,0.240663,0.594368,
2,1x3,0.5,lazy,DTW,32,pixel,10.615,6.9311,17.1178,
2,1x3,0.5,lazy,DTW,32,keyWidth,0.368577,0.240663,0.594368,
2,1x3,0.5,lazy,Standard,64,pixel,10.7138,6.9311,17.1178,
2,1x3,0.5,lazy,Standard,64,keyWidth,0.372009,0.240663,0.594368,
2,1x3,0.5,lazy,DTW,64,pixel,9.77158,6.9311,17.1178,
2,1x3,0.5,lazy,DTW,64,keyWidth,0.339291,0.240663,0.594368,
2,1x3,0.5,lazy,Standard,128,pixel,10.7074,6.9311,17.1178,
2,1x3,0.5,lazy,Standard,128,keyWidth,0.371785,0.240663,0.594368,
2,1x3,0.5,lazy,DTW,128,pixel,9.6835,6.9311,17.1178,
2,1x3,0.5,lazy,DTW,128,keyWidth,0.336233,0.240663,0.594368,
2,1x3,0.5,lazy,Standard,256,pixel,10.7064,6.9311,17.1178,
2,1x3,0.5,lazy,Standard,256,keyWidth,0.371749,0.240663,0.594368,
2,1x3,0.5,lazy,DTW,256,pixel,9.53447,6.9311,17.1178,
2,1x3,0.5,lazy,DTW,256,keyWidth,0.331058,0.240663,0.594368,
2,1x3,0.5,dog,Standard,16,pixel,22.1624,35.1648,39.0513,
2,1x3,0.5,dog,Standard,16,keyWidth,0.769528,1.221,1.35595,
2,1x3,0.5,dog,DTW,16,pixel,20.1997,35.1648,39.0513,
2,1x3,0.5,dog,DTW,16,keyWidth,0.701379,1.221,1.35595,
2,1x3,0.5,dog,Standard,32,pixel,21.5562,35.1648,39.0513,
2,1x3,0.5,dog,Standard,32,keyWidth,0.74848,1.221,1.35595,
2,1x3,0.5,dog,DTW,32,pixel,17.864,35.1648,39.0513,
2,1x3,0.5,dog,DTW,32,keyWidth,0.62028,1.221,1.35595,
2,1x3,0.5,dog,Standard,64,pixel,21.2648,35.1648,39.0513,
2,1x3,0.5,dog,Standard,64,keyWidth,0.738362,1.221,1.35595,
2,1x3,0.5,dog,DTW,64,pixel,17.2194,35.1648,39.0513,
2,1x3,0.5,dog,DTW,64,keyWidth,0.597897,1.221,1.35595,
2,1x3,0.5,dog,Standard,128,pixel,21.1393,35.1648,39.0513,
2,1x3,0.5,dog,Standard,128,keyWidth,0.734003,1.221,1.35595,
2,1x3,0.5,dog,DTW,128,pixel,16.8865,35.1648,39.0513,
2,1x3,0.5,dog,DTW,128,keyWidth,0.586337,1.221,1.35595,
2,1x3,0.5,dog,Standard,256,pixel,21.0749,35.1648,39.0513,
2,1x3,0.5,dog,Standard,256,keyWidth,0.731769,1.221,1.35595,
2,1x3,0.5,dog,DTW,256,pixel,16.7695,35.1648,39.0513,
2,1x3,0.5,dog,DTW,256,keyWidth,0.582274,1.221,1.35595,
2,1x3,0.5,the,Standard,16,pixel,29.7209,28.9694,9.68274,
2,1x3,0.5,the,Standard,16,keyWidth,1.03198,1.00588,0.336206,
2,1x3,0.5,the,DTW,16,pixel,19.7424,28.9694,9.68274,
2,1x3,0.5,the,DTW,16,keyWidth,0.685501,1.00588,0.336206,
2,1x3,0.5,the,Standard,32,pixel,30.2312,28.9694,9.68274,
2,1x3,0.5,the,Standard,32,keyWidth,1.0497,1.00588,0.336206,
2,1x3,0.5,the,DTW,32,pixel,18.7975,28.9694,9.68274,
2,1x3,0.5,the,DTW,32,keyWidth,0.652693,1.00588,0.336206,
2,1x3,0.5,the,Standard,64,pixel,30.3963,28.9694,9.68274,
2,1x3,0.5,the,Standard,64,keyWidth,1.05543,1.00588,0.336206,
2,1x3,0.5,the,DTW,64,pixel,17.9256,28.9694,9.68274,
2,1x3,0.5,the,DTW,64,keyWidth,0.622415,1.00588,0.336206,
2,1x3,0.5,the,Standard,128,pixel,30.4774,28.9694,9.68274,
2,1x3,0.5,the,Standard,128,keyWidth,1.05824,1.00588,0.336206,
2,1x3,0.5,the,DTW,128,pixel,17.5046,28.9694,9.68274,
2,1x3,0.5,the,DTW,128,keyWidth,0.6078,1.00588,0.336206,
2,1x3,0.5,the,Standard,256,pixel,30.5205,28.9694,9.68274,
2,1x3,0.5,the,Standard,256,keyWidth,1.05974,1.00588,0.336206,
2,1x3,0.5,the,DTW,256,pixel,17.3031,28.9694,9.68274,
2,1x3,0.5,the,DTW,256,keyWidth,0.600802,1.00588,0.336206,
2,1x3,0.5,five,Standard,16,pixel,23.786,51.3034,10.9912,
2,1x3,0.5,five,Standard,16,keyWidth,0.825903,1.78137,0.38164,
2,1x3,0.5,five,DTW,16,pixel,16.2025,51.3034,10.9912,
2,1x3,0.5,five,DTW,16,keyWidth,0.562587,1.78137,0.38164,
2,1x3,0.5,five,Standard,32,pixel,22.9258,51.3034,10.9912,
2,1x3,0.5,five,Standard,32,keyWidth,0.796034,1.78137,0.38164,
2,1x3,0.5,five,DTW,32,pixel,12.4445,51.3034,10.9912,
2,1x3,0.5,five,DTW,32,keyWidth,0.4321,1.78137,0.38164,
2,1x3,0.5,five,Standard,64,pixel,22.9235,51.3034,10.9912,
2,1x3,0.5,five,Standard,64,keyWidth,0.795955,1.78137,0.38164,
2,1x3,0.5,five,DTW,64,pixel,11.0928,51.3034,10.9912,
2,1x3,0.5,five,DTW,64,keyWidth,0.385166,1.78137,0.38164,
2,1x3,0.5,five,Standard,128,pixel,22.8258,51.3034,10.9912,
2,1x3,0.5,five,Standard,128,keyWidth,0.792562,1.78137,0.38164,
2,1x3,0.5,five,DTW,128,pixel,10.3583,51.3034,10.9912,
2,1x3,0.5,five,DTW,128,keyWidth,0.359664,1.78137,0.38164,
2,1x3,0.5,five,Standard,256,pixel,22.7924,51.3034,10.9912,
2,1x3,0.5,five,Standard,256,keyWidth,0.791404,1.78137,0.38164,
2,1x3,0.5,five,DTW,256,pixel,10.1762,51.3034,10.9912,
2,1x3,0.5,five,DTW,256,keyWidth,0.35334,1.78137,0.38164,
2,1x3,0.5,boxing,Standard,16,pixel,29.146,44.2718,18.868,
2,1x3,0.5,boxing,Standard,16,keyWidth,1.01201,1.53722,0.655139,
2,1x3,0.5,boxing,DTW,16,pixel,28.0181,44.2718,18.868,
2,1x3,0.5,boxing,DTW,16,keyWidth,0.972852,1.53722,0.655139,
2,1x3,0.5,boxing,Standard,32,pixel,28.943,44.2718,18.868,
2,1x3,0.5,boxing,Standard,32,keyWidth,1.00496,1.53722,0.655139,
2,1x3,0.5,boxing,DTW,32,pixel,17.9057,44.2718,18.868,
2,1x3,0.5,boxing,DTW,32,keyWidth,0.621727,1.53722,0.655139,
2,1x3,0.5,boxing,Standard,64,pixel,28.9379,44.2718,18.868,
2,1x3,0.5,boxing,Standard,64,keyWidth,1.00479,1.53722,0.655139,
2,1x3,0.5,boxing,DTW,64,pixel,15.5043,44.2718,18.868,
2,1x3,0.5,boxing,DTW,64,keyWidth,0.538344,1.53722,0.655139,
2,1x3,0.5,boxing,Standard,128,pixel,28.8566,44.2718,18.868,
2,1x3,0.5,boxing,Standard,128,keyWidth,1.00197,1.53722,0.655139,
2,1x3,0.5,boxing,DTW,128,pixel,14.5738,44.2718,18.868,
2,1x3,0.5,boxing,DTW,128,keyWidth,0.506035,1.53722,0.655139,
2,1x3,0.5,boxing,Standard,256,pixel,28.849,44.2718,18.868,
2,1x3,0.5,boxing,Standard,256,keyWidth,1.0017,1.53722,0.655139,
2,1x3,0.5,boxing,DTW,256,pixel,14.1641,44.2718,18.868,
2,1x3,0.5,boxing,DTW,256,keyWidth,0.491807,1.53722,0.655139,
2,1x3,0.5,wizards,Standard,16,pixel,41.3252,36.9685,10.824,
2,1x3,0.5,wizards,Standard,16,keyWidth,1.4349,1.28363,0.375835,
2,1x3,0.5,wizards,DTW,16,pixel,15.3219,36.9685,10.824,
2,1x3,0.5,wizards,DTW,16,keyWidth,0.53201,1.28363,0.375835,
2,1x3,0.5,wizards,Standard,32,pixel,41.901,36.9685,10.824,
2,1x3,0.5,wizards,Standard,32,keyWidth,1.45489,1.28363,0.375835,
2,1x3,0.5,wizards,DTW,32,pixel,13.1105,36.9685,10.824,
2,1x3,0.5,wizards,DTW,32,keyWidth,0.455226,1.28363,0.375835,
2,1x3,0.5,wizards,Standard,64,pixel,42.2569,36.9685,10.824,
2,1x3,0.5,wizards,Standard,64,keyWidth,1.46725,1.28363,0.375835,
2,1x3,0.5,wizards,DTW,64,pixel,12.1505,36.9685,10.824,
2,1x3,0.5,wizards,DTW,64,keyWidth,0.421892,1.28363,0.375835,
2,1x3,0.5,wizards,Standard,128,pixel,42.3959,36.9685,10.824,
2,1x3,0.5,wizards,Standard,128,keyWidth,1.47208,1.28363,0.375835,
2,1x3,0.5,wizards,DTW,128,pixel,11.1937,36.9685,10.824,
2,1x3,0.5,wizards,DTW,128,keyWidth,0.38867,1.28363,0.375835,
2,1x3,0.5,wizards,Standard,256,pixel,42.4825,36.9685,10.824,
2,1x3,0.5,wizards,Standard,256,keyWidth,1.47509,1.28363,0.375835,
2,1x3,0.5,wizards,DTW,256,pixel,10.9981,36.9685,10.824,
2,1x3,0.5,wizards,DTW,256,keyWidth,0.38188,1.28363,0.375835,
2,1x3,0.5,jump,Standard,16,pixel,29.6186,51.3065,30.6713,
2,1x3,0.5,jump,Standard,16,keyWidth,1.02842,1.78148,1.06497,
2,1x3,0.5,jump,DTW,16,pixel,17.6803,51.3065,30.6713,
2,1x3,0.5,jump,DTW,16,keyWidth,0.6139,1.78148,1.06497,
2,1x3,0.5,jump,Standard,32,pixel,29.1806,51.3065,30.6713,
2,1x3,0.5,jump,Standard,32,keyWidth,1.01321,1.78148,1.06497,
2,1x3,0.5,jump,DTW,32,pixel,15.1344,51.3065,30.6713,
2,1x3,0.5,jump,DTW,32,keyWidth,0.525499,1.78148,1.06497,
2,1x3,0.5,jump,Standard,64,pixel,28.9463,51.3065,30.6713,
2,1x3,0.5,jump,Standard,64,keyWidth,1.00508,1.78148,1.06497,
2,1x3,0.5,jump,DTW,64,pixel,13.6107,51.3065,30.6713,
2,1x3,0.5,jump,DTW,64,keyWidth,0.472595,1.78148,1.06497,
2,1x3,0.5,jump,Standard,128,pixel,28.8356,51.3065,30.6713,
2,1x3,0.5,jump,Standard,128,keyWidth,1.00124,1.78148,1.06497,
2,1x3,0.5,jump,DTW,128,pixel,12.9672,51.3065,30.6713,
2,1x3,0.5,jump,DTW,128,keyWidth,0.45025,1.78148,1.06497,
2,1x3,0.5,jump,Standard,256,pixel,28.7868,51.3065,30.6713,
2,1x3,0.5,jump,Standard,256,keyWidth,0.999543,1.78148,1.06497,
2,1x3,0.5,jump,DTW,256,pixel,12.6754,51.3065,30.6713,
2,1x3,0.5,jump,DTW,256,keyWidth,0.440117,1.78148,1.06497,
2,1x3,0.5,quickly,Standard,16,pixel,40.7903,52.6021,6.48629,
2,1x3,0.5,quickly,Standard,16,keyWidth,1.41633,1.82646,0.225218,
2,1x3,0.5,quickly,DTW,16,pixel,22.1354,52.6021,6.48629,
2,1x3,0.5,quickly,DTW,16,keyWidth,0.768591,1.82646,0.225218,
2,1x3,0.5,quickly,Standard,32,pixel,42.2883,52.6021,6.48629,
2,1x3,0.5,quickly,Standard,32,keyWidth,1.46835,1.82646,0.225218,
2,1x3,0.5,quickly,DTW,32,pixel,18.9668,52.6021,6.48629,
2,1x3,0.5,quickly,DTW,32,keyWidth,0.658569,1.82646,0.225218,
2,1x3,0.5,quickly,Standard,64,pixel,42.4103,52.6021,6.48629,
2,1x3,0.5,quickly,Standard,64,keyWidth,1.47258,1.82646,0.225218,
2,1x3,0.5,quickly,DTW,64,pixel,16.2151,52.6021,6.48629,
2,1x3,0.5,quickly,DTW,64,keyWidth,0.563024,1.82646,0.225218,
2,1x3,0.5,quickly,Standard,128,pixel,42.5651,52.6021,6.48629,
2,1x3,0.5,quickly,Standard,128,keyWidth,1.47796,1.82646,0.225218,
2,1x3,0.5,quickly,DTW,128,pixel,16.1019,52.6021,6.48629,
2,1x3,0.5,quickly,DTW,128,keyWidth,0.559095,1.82646,0.225218,
2,1x3,0.5,quickly,Standard,256,pixel,42.6085,52.6021,6.48629,
2,1x3,0.5,quickly,Standard,256,keyWidth,1.47946,1.82646,0.225218,
2,1x3,0.5,quickly,DTW,256,pixel,15.8363,52.6021,6.48629,
2,1x3,0.5,quickly,DTW,256,keyWidth,0.549871,1.82646,0.225218,
2,1x3,0.5,never,Standard,16,pixel,36.8145,88.7885,13.2105,
2,1x3,0.5,never,Standard,16,keyWidth,1.27828,3.08293,0.458698,
2,1x3,0.5,never,DTW,16,pixel,20.4443,88.7885,13.2105,
2,1x3,0.5,never,DTW,16,keyWidth,0.709872,3.08293,0.458698,
2,1x3,0.5,never,Standard,32,pixel,36.8958,88.7885,13.2105,
2,1x3,0.5,never,Standard,32,keyWidth,1.28111,3.08293,0.458698,
2,1x3,0.5,never,DTW,32,pixel,17.305,88.7885,13.2105,
2,1x3,0.5,never,DTW,32,keyWidth,0.600867,3.08293,0.458698,
2,1x3,0.5,never,Standard,64,pixel,36.8067,88.7885,13.2105,
2,1x3,0.5,never,Standard,64,keyWidth,1.27801,3.08293,0.458698,
2,1x3,0.5,never,DTW,64,pixel,14.9876,88.7885,13.2105,
2,1x3,0.5,never,DTW,64,keyWidth,0.520404,3.08293,0.458698,
2,1x3,0.5,never,Standard,128,pixel,36.7284,88.7885,13.2105,
2,1x3,0.5,never,Standard,128,keyWidth,1.27529,3.08293,0.458698,
2,1x3,0.5,never,DTW,128,pixel,14.2374,88.7885,13.2105,
2,1x3,0.5,never,DTW,128,keyWidth,0.494355,3.08293,0.458698,
2,1x3,0.5,never,Standard,256,pixel,36.6662,88.7885,13.2105,
2,1x3,0.5,never,Standard,256,keyWidth,1.27313,3.08293,0.458698,
2,1x3,0.5,never,DTW,256,pixel,13.8022,88.7885,13.2105,
2,1x3,0.5,never,DTW,256,keyWidth,0.479242,3.08293,0.458698,
2,1x3,0.5,too,Standard,16,pixel,18.2297,22.0516,16.8343,
2,1x3,0.5,too,Standard,16,keyWidth,0.632975,0.765679,0.584523,
2,1x3,0.5,too,DTW,16,pixel,18.1531,22.0516,16.8343,
2,1x3,0.5,too,DTW,16,keyWidth,0.630315,0.765679,0.584523,
2,1x3,0.5,too,Standard,32,pixel,18.1851,22.0516,16.8343,
2,1x3,0.5,too,Standard,32,keyWidth,0.631426,0.765679,0.584523,
2,1x3,0.5,too,DTW,32,pixel,17.8661,22.0516,16.8343,
2,1x3,0.5,too,DTW,32,keyWidth,0.620351,0.765679,0.584523,
2,1x3,0.5,too,Standard,64,pixel,18.1638,22.0516,16.8343,
2,1x3,0.5,too,Standard,64,keyWidth,0.630688,0.765679,0.584523,
2,1x3,0.5,too,DTW,64,pixel,17.8318,22.0516,16.8343,
2,1x3,0.5,too,DTW,64,keyWidth,0.61916,0.765679,0.584523,
2,1x3,0.5,too,Standard,128,pixel,18.1534,22.0516,16.8343,
2,1x3,0.5,too,Standard,128,keyWidth,0.630327,0.765679,0.584523,
2,1x3,0.5,too,DTW,128,pixel,17.8084,22.0516,16.8343,
2,1x3,0.5,too,DTW,128,keyWidth,0.618347,0.765679,0.584523,
2,1x3,0.5,too,Standard,256,pixel,18.1483,22.0516,16.8343,
2,1x3,0.5,too,Standard,256,keyWidth,0.630148,0.765679,0.584523,
2,1x3,0.5,too,DTW,256,pixel,17.8011,22.0516,16.8343,
2,1x3,0.5,too,DTW,256,keyWidth,0.618095,0.765679,0.584523,
2,1x3,0.5,rich,Standard,16,pixel,28.4577,42.6364,22.7693,
2,1x3,0.5,rich,Standard,16,keyWidth,0.988115,1.48043,0.790601,
2,1x3,0.5,rich,DTW,16,pixel,19.0593,42.6364,22.7693,
2,1x3,0.5,rich,DTW,16,keyWidth,0.661782,1.48043,0.790601,
2,1x3,0.5,rich,Standard,32,pixel,28.7405,42.6364,22.7693,
2,1x3,0.5,rich,Standard,32,keyWidth,0.997935,1.48043,0.790601,
2,1x3,0.5,rich,DTW,32,pixel,15.824,42.6364,22.7693,
2,1x3,0.5,rich,DTW,32,keyWidth,0.549446,1.48043,0.790601,
2,1x3,0.5,rich,Standard,64,pixel,28.7166,42.6364,22.7693,
2,1x3,0.5,rich,Standard,64,keyWidth,0.997104,1.48043,0.790601,
2,1x3,0.5,rich,DTW,64,pixel,14.4757,42.6364,22.7693,
2,1x3,0.5,rich,DTW,64,keyWidth,0.502628,1.48043,0.790601,
2,1x3,0.5,rich,Standard,128,pixel,28.6927,42.6364,22.7693,
2,1x3,0.5,rich,Standard,128,keyWidth,0.996276,1.48043,0.790601,
2,1x3,0.5,rich,DTW,128,pixel,14.0548,42.6364,22.7693,
2,1x3,0.5,rich,DTW,128,keyWidth,0.488015,1.48043,0.790601,
2,1x3,0.5,rich,Standard,256,pixel,28.678,42.6364,22.7693,
2,1x3,0.5,rich,Standard,256,keyWidth,0.995764,1.48043,0.790601,
2,1x3,0.5,rich,DTW,256,pixel,13.7516,42.6364,22.7693,
2,1x3,0.5,rich,DTW,256,keyWidth,0.477485,1.48043,0.790601,
2,1x3,0.5,and,Standard,16,pixel,10.5923,5.88557,23.9616,
2,1x3,0.5,and,Standard,16,keyWidth,0.367789,0.20436,0.832001,
2,1x3,0.5,and,DTW,16,pixel,10.5923,5.88557,23.9616,
2,1x3,0.5,and,DTW,16,keyWidth,0.367789,0.20436,0.832001,
2,1x3,0.5,and,Standard,32,pixel,10.4877,5.88557,23.9616,
2,1x3,0.5,and,Standard,32,keyWidth,0.364157,0.20436,0.832001,
2,1x3,0.5,and,DTW,32,pixel,10.3534,5.88557,23.9616,
2,1x3,0.5,and,DTW,32,keyWidth,0.359492,0.20436,0.832001,
2,1x3,0.5,and,Standard,64,pixel,10.4261,5.88557,23.9616,
2,1x3,0.5,and,Standard,64,keyWidth,0.362018,0.20436,0.832001,
2,1x3,0.5,and,DTW,64,pixel,9.54196,5.88557,23.9616,
2,1x3,0.5,and,DTW,64,keyWidth,0.331318,0.20436,0.832001,
2,1x3,0.5,and,Standard,128,pixel,10.3817,5.88557,23.9616,
2,1x3,0.5,and,Standard,128,keyWidth,0.360474,0.20436,0.832001,
2,1x3,0.5,and,DTW,128,pixel,9.34964,5.88557,23.9616,
2,1x3,0.5,and,DTW,128,keyWidth,0.32464,0.20436,0.832001,
2,1x3,0.5,and,Standard,256,pixel,10.3637,5.88557,23.9616,
2,1x3,0.5,and,Standard,256,keyWidth,0.359852,0.20436,0.832001,
2,1x3,0.5,and,DTW,256,pixel,9.276,5.88557,23.9616,
2,1x3,0.5,and,DTW,256,keyWidth,0.322083,0.20436,0.832001,
2,1x3,0.5,never,Standard,16,pixel,30.4629,49.7516,11.47,
2,1x3,0.5,never,Standard,16,keyWidth,1.05774,1.72749,0.398263,
2,1x3,0.5,never,DTW,16,pixel,19.0631,49.7516,11.47,
2,1x3,0.5,never,DTW,16,keyWidth,0.661913,1.72749,0.398263,
2,1x3,0.5,never,Standard,32,pixel,30.9876,49.7516,11.47,
2,1x3,0.5,never,Standard,32,keyWidth,1.07596,1.72749,0.398263,
2,1x3,0.5,never,DTW,32,pixel,18.5024,49.7516,11.47,
2,1x3,0.5,never,DTW,32,keyWidth,0.642444,1.72749,0.398263,
2,1x3,0.5,never,Standard,64,pixel,30.91,49.7516,11.47,
2,1x3,0.5,never,Standard,64,keyWidth,1.07326,1.72749,0.398263,
2,1x3,0.5,never,DTW,64,pixel,17.2339,49.7516,11.47,
2,1x3,0.5,never,DTW,64,keyWidth,0.598399,1.72749,0.398263,
2,1x3,0.5,never,Standard,128,pixel,30.9091,49.7516,11.47,
2,1x3,0.5,never,Standard,128,keyWidth,1.07323,1.72749,0.398263,
2,1x3,0.5,never,DTW,128,pixel,16.8036,49.7516,11.47,
2,1x3,0.5,never,DTW,128,keyWidth,0.583458,1.72749,0.398263,
2,1x3,0.5,never,Standard,256,pixel,30.9159,49.7516,11.47,
2,1x3,0.5,never,Standard,256,keyWidth,1.07347,1.72749,0.398263,
2,1x3,0.5,never,DTW,256,pixel,16.6641,49.7516,11.47,
2,1x3,0.5,never,DTW,256,keyWidth,0.578613,1.72749,0.398263,
2,1x3,0.5,too,Standard,16,pixel,32.8982,48.227,18.8004,
2,1x3,0.5,too,Standard,16,keyWidth,1.1423,1.67455,0.652791,
2,1x3,0.5,too,DTW,16,pixel,32.1428,48.227,18.8004,
2,1x3,0.5,too,DTW,16,keyWidth,1.11607,1.67455,0.652791,
2,1x3,0.5,too,Standard,32,pixel,32.9037,48.227,18.8004,
2,1x3,0.5,too,Standard,32,keyWidth,1.14249,1.67455,0.652791,
2,1x3,0.5,too,DTW,32,pixel,32.1177,48.227,18.8004,
2,1x3,0.5,too,DTW,32,keyWidth,1.1152,1.67455,0.652791,
2,1x3,0.5,too,Standard,64,pixel,32.9041,48.227,18.8004,
2,1x3,0.5,too,Standard,64,keyWidth,1.1425,1.67455,0.652791,
2,1x3,0.5,too,DTW,64,pixel,32.0868,48.227,18.8004,
2,1x3,0.5,too,DTW,64,keyWidth,1.11413,1.67455,0.652791,
2,1x3,0.5,too,Standard,128,pixel,32.8976,48.227,18.8004,
2,1x3,0.5,too,Standard,128,keyWidth,1.14228,1.67455,0.652791,
2,1x3,0.5,too,DTW,128,pixel,32.0461,48.227,18.8004,
2,1x3,0.5,too,DTW,128,keyWidth,1.11271,1.67455,0.652791,
2,1x3,0.5,too,Standard,256,pixel,32.8945,48.227,18.8004,
2,1x3,0.5,too,Standard,256,keyWidth,1.14217,1.67455,0.652791,
2,1x3,0.5,too,DTW,256,pixel,32.0382,48.227,18.8004,
2,1x3,0.5,too,DTW,256,keyWidth,1.11244,1.67455,0.652791,
2,1x3,0.5,thin,Standard,16,pixel,19.3357,41.151,21.1128,
2,1x3,0.5,thin,Standard,16,keyWidth,0.67138,1.42885,0.733083,
2,1x3,0.5,thin,DTW,16,pixel,13.9106,41.151,21.1128,
2,1x3,0.5,thin,DTW,16,keyWidth,0.483006,1.42885,0.733083,
2,1x3,0.5,thin,Standard,32,pixel,19.5522,41.151,21.1128,
2,1x3,0.5,thin,Standard,32,keyWidth,0.678897,1.42885,0.733083,
2,1x3,0.5,thin,DTW,32,pixel,11.8798,41.151,21.1128,
2,1x3,0.5,thin,DTW,32,keyWidth,0.412492,1.42885,0.733083,
2,1x3,0.5,thin,Standard,64,pixel,19.3143,41.151,21.1128,
2,1x3,0.5,thin,Standard,64,keyWidth,0.670635,1.42885,0.733083,
2,1x3,0.5,thin,DTW,64,pixel,10.0651,41.151,21.1128,
2,1x3,0.5,thin,DTW,64,keyWidth,0.349483,1.42885,0.733083,
2,1x3,0.5,thin,Standard,128,pixel,19.2285,41.151,21.1128,
2,1x3,0.5,thin,Standard,128,keyWidth,0.667655,1.42885,0.733083,
2,1x3,0.5,thin,DTW,128,pixel,9.2616,41.151,21.1128,
2,1x3,0.5,thin,DTW,128,keyWidth,0.321583,1.42885,0.733083,
2,1x3,0.5,thin,Standard,256,pixel,19.1781,41.151,21.1128,
2,1x3,0.5,thin,Standard,256,keyWidth,0.665905,1.42885,0.733083,
2,1x3,0.5,thin,DTW,256,pixel,8.91662,41.151,21.1128,
2,1x3,0.5,thin,DTW,256,keyWidth,0.309605,1.42885,0.733083,
2,1x3,0.5,love,Standard,16,pixel,45.1841,97.2329,9.03847,
2,1x3,0.5,love,Standard,16,keyWidth,1.56889,3.37614,0.313836,
2,1x3,0.5,love,DTW,16,pixel,25.6251,97.2329,9.03847,
2,1x3,0.5,love,DTW,16,keyWidth,0.88976,3.37614,0.313836,
2,1x3,0.5,love,Standard,32,pixel,44.8702,97.2329,9.03847,
2,1x3,0.5,love,Standard,32,keyWidth,1.55799,3.37614,0.313836,
2,1x3,0.5,love,DTW,32,pixel,21.9462,97.2329,9.03847,
2,1x3,0.5,love,DTW,32,keyWidth,0.762021,3.37614,0.313836,
2,1x3,0.5,love,Standard,64,pixel,44.7787,97.2329,9.03847,
2,1x3,0.5,love,Standard,64,keyWidth,1.55482,3.37614,0.313836,
2,1x3,0.5,love,DTW,64,pixel,20.3323,97.2329,9.03847,
2,1x3,0.5,love,DTW,64,keyWidth,0.705981,3.37614,0.313836,
2,1x3,0.5,love,Standard,128,pixel,44.7079,97.2329,9.03847,
2,1x3,0.5,love,Standard,128,keyWidth,1.55236,3.37614,0.313836,
2,1x3,0.5,love,DTW,128,pixel,19.6965,97.2329,9.03847,
2,1x3,0.5,love,DTW,128,keyWidth,0.683907,3.37614,0.313836,
2,1x3,0.5,love,Standard,256,pixel,44.6738,97.2329,9.03847,
2,1x3,0.5,love,Standard,256,keyWidth,1.55117,3.37614,0.313836,
2,1x3,0.5,love,DTW,256,pixel,19.4151,97.2329,9.03847,
2,1x3,0.5,love,DTW,256,keyWidth,0.674135,3.37614,0.313836,
2,1x3,0.5,means,Standard,16,pixel,33.3502,70.7287,22.0128,
2,1x3,0.5,means,Standard,16,keyWidth,1.15799,2.45586,0.764332,
2,1x3,0.5,means,DTW,16,pixel,22.8721,70.7287,22.0128,
2,1x3,0.5,means,DTW,16,keyWidth,0.794169,2.45586,0.764332,
2,1x3,0.5,means,Standard,32,pixel,32.148,70.7287,22.0128,
2,1x3,0.5,means,Standard,32,keyWidth,1.11625,2.45586,0.764332,
2,1x3,0.5,means,DTW,32,pixel,18.971,70.7287,22.0128,
2,1x3,0.5,means,DTW,32,keyWidth,0.658716,2.45586,0.764332,
2,1x3,0.5,means,Standard,64,pixel,31.9043,70.7287,22.0128,
2,1x3,0.5,means,Standard,64,keyWidth,1.10779,2.45586,0.764332,
2,1x3,0.5,means,DTW,64,pixel,17.2075,70.7287,22.0128,
2,1x3,0.5,means,DTW,64,keyWidth,0.597483,2.45586,0.764332,
2,1x3,0.5,means,Standard,128,pixel,31.7883,70.7287,22.0128,
2,1x3,0.5,means,Standard,128,keyWidth,1.10376,2.45586,0.764332,
2,1x3,0.5,means,DTW,128,pixel,16.7171,70.7287,22.0128,
2,1x3,0.5,means,DTW,128,keyWidth,0.580454,2.45586,0.764332,
2,1x3,0.5,means,Standard,256,pixel,31.7239,70.7287,22.0128,
2,1x3,0.5,means,Standard,256,keyWidth,1.10153,2.45586,0.764332,
2,1x3,0.5,means,DTW,256,pixel,16.4767,70.7287,22.0128,
2,1x3,0.5,means,DTW,256,keyWidth,0.572108,2.45586,0.764332,
2,1x3,0.5,many,Standard,16,pixel,29.3671,40.0196,34.0316,
2,1x3,0.5,many,Standard,16,keyWidth,1.01969,1.38957,1.18165,
2,1x3,0.5,many,DTW,16,pixel,24.4864,40.0196,34.0316,
2,1x3,0.5,many,DTW,16,keyWidth,0.850222,1.38957,1.18165,
2,1x3,0.5,many,Standard,32,pixel,29.598,40.0196,34.0316,
2,1x3,0.5,many,Standard,32,keyWidth,1.02771,1.38957,1.18165,
2,1x3,0.5,many,DTW,32,pixel,21.8854,40.0196,34.0316,
2,1x3,0.5,many,DTW,32,keyWidth,0.759908,1.38957,1.18165,
2,1x3,0.5,many,Standard,64,pixel,29.4726,40.0196,34.0316,
2,1x3,0.5,many,Standard,64,keyWidth,1.02335,1.38957,1.18165,
2,1x3,0.5,many,DTW,64,pixel,21.0365,40.0196,34.0316,
2,1x3,0.5,many,DTW,64,keyWidth,0.730433,1.38957,1.18165,
2,1x3,0.5,many,Standard,128,pixel,29.3962,40.0196,34.0316,
