id,scale,size,word,algorithm,sampleNum,coor,distance,firstKeyDistance,lastKeyDistance
1,1x3,1,the,Standard,32,pixel,24.7789,53.6822,8.57219,
1,1x3,1,the,Standard,32,keyWidth,0.430189,0.931982,0.148823,
1,1x3,1,the,DTW,32,pixel,18.6941,53.6822,8.57219,
1,1x3,1,the,DTW,32,keyWidth,0.324551,0.931982,0.148823,
1,1x3,1,the,Standard,64,pixel,24.6406,53.6822,8.57219,
1,1x3,1,the,Standard,64,keyWidth,0.427788,0.931982,0.148823,
1,1x3,1,the,DTW,64,pixel,17.5482,53.6822,8.57219,
1,1x3,1,the,DTW,64,keyWidth,0.304656,0.931982,0.148823,
1,1x3,1,the,Standard,128,pixel,24.5803,53.6822,8.57219,
1,1x3,1,the,Standard,128,keyWidth,0.426741,0.931982,0.148823,
1,1x3,1,the,DTW,128,pixel,16.914,53.6822,8.57219,
1,1x3,1,the,DTW,128,keyWidth,0.293646,0.931982,0.148823,
1,1x3,1,the,Standard,256,pixel,24.5518,53.6822,8.57219,
1,1x3,1,the,Standard,256,keyWidth,0.426247,0.931982,0.148823,
1,1x3,1,the,DTW,256,pixel,16.6605,53.6822,8.57219,
1,1x3,1,the,DTW,256,keyWidth,0.289245,0.931982,0.148823,
1,1x3,1,risk,Standard,16,pixel,26.1999,33.1858,23.156,
1,1x3,1,risk,Standard,16,keyWidth,0.454859,0.576143,0.402014,
1,1x3,1,risk,DTW,16,pixel,26.1999,33.1858,23.156,
1,1x3,1,risk,DTW,16,keyWidth,0.454859,0.576143,0.402014,
1,1x3,1,risk,Standard,32,pixel,25.2972,33.1858,23.156,
1,1x3,1,risk,Standard,32,keyWidth,0.439188,0.576143,0.402014,
1,1x3,1,risk,DTW,32,pixel,15.661,33.1858,23.156,
1,1x3,1,risk,DTW,32,keyWidth,0.271892,0.576143,0.402014,
1,1x3,1,risk,Standard,64,pixel,25.6741,33.1858,23.156,
1,1x3,1,risk,Standard,64,keyWidth,0.445731,0.576143,0.402014,
1,1x3,1,risk,DTW,64,pixel,14.2602,33.1858,23.156,
1,1x3,1,risk,DTW,64,keyWidth,0.247573,0.576143,0.402014,
1,1x3,1,risk,Standard,128,pixel,25.7006,33.1858,23.156,
1,1x3,1,risk,Standard,128,keyWidth,0.446191,0.576143,0.402014,
1,1x3,1,risk,DTW,128,pixel,13.1173,33.1858,23.156,
1,1x3,1,risk,DTW,128,keyWidth,0.22773,0.576143,0.402014,
1,1x3,1,risk,Standard,256,pixel,25.6984,33.1858,23.156,
1,1x3,1,risk,Standard,256,keyWidth,0.446153,0.576143,0.402014,
1,1x3,1,risk,DTW,256,pixel,12.9347,33.1858,23.156,
1,1x3,1,risk,DTW,256,keyWidth,0.22456,0.576143,0.402014,
1,1x3,1,of,Standard,16,pixel,35.0434,58.2083,17.9878,
1,1x3,1,of,Standard,16,keyWidth,0.608393,1.01056,0.312289,
1,1x3,1,of,DTW,16,pixel,28.602,58.2083,17.9878,
1,1x3,1,of,DTW,16,keyWidth,0.496563,1.01056,0.312289,
1,1x3,1,of,Standard,32,pixel,34.8508,58.2083,17.9878,
1,1x3,1,of,Standard,32,keyWidth,0.605048,1.01056,0.312289,
1,1x3,1,of,DTW,32,pixel,27.5928,58.2083,17.9878,
1,1x3,1,of,DTW,32,keyWidth,0.479042,1.01056,0.312289,
1,1x3,1,of,Standard,64,pixel,34.7895,58.2083,17.9878,
1,1x3,1,of,Standard,64,keyWidth,0.603985,1.01056,0.312289,
1,1x3,1,of,DTW,64,pixel,27.1038,58.2083,17.9878,
1,1x3,1,of,DTW,64,keyWidth,0.470553,1.01056,0.312289,
1,1x3,1,of,Standard,128,pixel,34.7622,58.2083,17.9878,
1,1x3,1,of,Standard,128,keyWidth,0.603511,1.01056,0.312289,
1,1x3,1,of,DTW,128,pixel,26.9464,58.2083,17.9878,
1,1x3,1,of,DTW,128,keyWidth,0.467819,1.01056,0.312289,
1,1x3,1,of,Standard,256,pixel,34.7496,58.2083,17.9878,
1,1x3,1,of,Standard,256,keyWidth,0.603292,1.01056,0.312289,
1,1x3,1,of,DTW,256,pixel,26.8816,58.2083,17.9878,
1,1x3,1,of,DTW,256,keyWidth,0.466694,1.01056,0.312289,
1,1x3,1,failure,Standard,16,pixel,39.5255,40.0944,16.8529,
1,1x3,1,failure,Standard,16,keyWidth,0.686206,0.696083,0.292586,
1,1x3,1,failure,DTW,16,pixel,30.2406,40.0944,16.8529,
1,1x3,1,failure,DTW,16,keyWidth,0.52501,0.696083,0.292586,
1,1x3,1,failure,Standard,32,pixel,40.4566,40.0944,16.8529,
1,1x3,1,failure,Standard,32,keyWidth,0.702371,0.696083,0.292586,
1,1x3,1,failure,DTW,32,pixel,26.2874,40.0944,16.8529,
1,1x3,1,failure,DTW,32,keyWidth,0.456378,0.696083,0.292586,
1,1x3,1,failure,Standard,64,pixel,40.6194,40.0944,16.8529,
1,1x3,1,failure,Standard,64,keyWidth,0.705197,0.696083,0.292586,
1,1x3,1,failure,DTW,64,pixel,20.7113,40.0944,16.8529,
1,1x3,1,failure,DTW,64,keyWidth,0.35957,0.696083,0.292586,
1,1x3,1,failure,Standard,128,pixel,40.7258,40.0944,16.8529,
1,1x3,1,failure,Standard,128,keyWidth,0.707045,0.696083,0.292586,
1,1x3,1,failure,DTW,128,pixel,19.9699,40.0944,16.8529,
1,1x3,1,failure,DTW,128,keyWidth,0.3467,0.696083,0.292586,
1,1x3,1,failure,Standard,256,pixel,40.7614,40.0944,16.8529,
1,1x3,1,failure,Standard,256,keyWidth,0.707664,0.696083,0.292586,
1,1x3,1,failure,DTW,256,pixel,19.3369,40.0944,16.8529,
1,1x3,1,failure,DTW,256,keyWidth,0.335711,0.696083,0.292586,
1,1x3,1,do,Standard,16,pixel,38.5348,109.796,27.8587,
1,1x3,1,do,Standard,16,keyWidth,0.669006,1.90617,0.483658,
1,1x3,1,do,DTW,16,pixel,31.6923,109.796,27.8587,
1,1x3,1,do,DTW,16,keyWidth,0.550214,1.90617,0.483658,
1,1x3,1,do,Standard,32,pixel,37.3791,109.796,27.8587,
1,1x3,1,do,Standard,32,keyWidth,0.648942,1.90617,0.483658,
1,1x3,1,do,DTW,32,pixel,30.0252,109.796,27.8587,
1,1x3,1,do,DTW,32,keyWidth,0.52127,1.90617,0.483658,
1,1x3,1,do,Standard,64,pixel,36.8427,109.796,27.8587,
1,1x3,1,do,Standard,64,keyWidth,0.63963,1.90617,0.483658,
1,1x3,1,do,DTW,64,pixel,29.2468,109.796,27.8587,
1,1x3,1,do,DTW,64,keyWidth,0.507757,1.90617,0.483658,
1,1x3,1,do,Standard,128,pixel,36.5839,109.796,27.8587,
1,1x3,1,do,Standard,128,keyWidth,0.635137,1.90617,0.483658,
1,1x3,1,do,DTW,128,pixel,28.8218,109.796,27.8587,
1,1x3,1,do,DTW,128,keyWidth,0.500378,1.90617,0.483658,
1,1x3,1,do,Standard,256,pixel,36.4559,109.796,27.8587,
1,1x3,1,do,Standard,256,keyWidth,0.632916,1.90617,0.483658,
1,1x3,1,do,DTW,256,pixel,28.6418,109.796,27.8587,
1,1x3,1,do,DTW,256,keyWidth,0.497254,1.90617,0.483658,
1,1x3,1,not,Standard,16,pixel,37.1112,67.8119,53.5704,
1,1x3,1,not,Standard,16,keyWidth,0.644292,1.17729,0.930041,
1,1x3,1,not,DTW,16,pixel,34.7305,67.8119,53.5704,
1,1x3,1,not,DTW,16,keyWidth,0.60296,1.17729,0.930041,
1,1x3,1,not,Standard,32,pixel,36.372,67.8119,53.5704,
1,1x3,1,not,Standard,32,keyWidth,0.631458,1.17729,0.930041,
1,1x3,1,not,DTW,32,pixel,31.6546,67.8119,53.5704,
1,1x3,1,not,DTW,32,keyWidth,0.54956,1.17729,0.930041,
1,1x3,1,not,Standard,64,pixel,35.9387,67.8119,53.5704,
1,1x3,1,not,Standard,64,keyWidth,0.623936,1.17729,0.930041,
1,1x3,1,not,DTW,64,pixel,30.7309,67.8119,53.5704,
1,1x3,1,not,DTW,64,keyWidth,0.533522,1.17729,0.930041,
1,1x3,1,not,Standard,128,pixel,35.7416,67.8119,53.5704,
1,1x3,1,not,Standard,128,keyWidth,0.620514,1.17729,0.930041,
1,1x3,1,not,DTW,128,pixel,30.3724,67.8119,53.5704,
1,1x3,1,not,DTW,128,keyWidth,0.527299,1.17729,0.930041,
1,1x3,1,not,Standard,256,pixel,35.639,67.8119,53.5704,
1,1x3,1,not,Standard,256,keyWidth,0.618732,1.17729,0.930041,
1,1x3,1,not,DTW,256,pixel,30.213,67.8119,53.5704,
1,1x3,1,not,DTW,256,keyWidth,0.524531,1.17729,0.930041,
1,1x3,1,say,Standard,16,pixel,31.4789,68.7723,22.0985,
1,1x3,1,say,Standard,16,keyWidth,0.546508,1.19396,0.383654,
1,1x3,1,say,DTW,16,pixel,27.9567,68.7723,22.0985,
1,1x3,1,say,DTW,16,keyWidth,0.485359,1.19396,0.383654,
1,1x3,1,say,Standard,32,pixel,31.3015,68.7723,22.0985,
1,1x3,1,say,Standard,32,keyWidth,0.543428,1.19396,0.383654,
1,1x3,1,say,DTW,32,pixel,26.3152,68.7723,22.0985,
1,1x3,1,say,DTW,32,keyWidth,0.456861,1.19396,0.383654,
1,1x3,1,say,Standard,64,pixel,31.0304,68.7723,22.0985,
1,1x3,1,say,Standard,64,keyWidth,0.538722,1.19396,0.383654,
1,1x3,1,say,DTW,64,pixel,25.7808,68.7723,22.0985,
1,1x3,1,say,DTW,64,keyWidth,0.447583,1.19396,0.383654,
1,1x3,1,say,Standard,128,pixel,30.9119,68.7723,22.0985,
1,1x3,1,say,Standard,128,keyWidth,0.536665,1.19396,0.383654,
1,1x3,1,say,DTW,128,pixel,25.463,68.7723,22.0985,
1,1x3,1,say,DTW,128,keyWidth,0.442066,1.19396,0.383654,
1,1x3,1,say,Standard,256,pixel,30.8571,68.7723,22.0985,
1,1x3,1,say,Standard,256,keyWidth,0.535714,1.19396,0.383654,
1,1x3,1,say,DTW,256,pixel,25.3502,68.7723,22.0985,
1,1x3,1,say,DTW,256,keyWidth,0.440108,1.19396,0.383654,
1,1x3,1,anything,Standard,16,pixel,26.1524,63.923,18.3848,
1,1x3,1,anything,Standard,16,keyWidth,0.454034,1.10977,0.31918,
1,1x3,1,anything,DTW,16,pixel,26.1524,63.923,18.3848,
1,1x3,1,anything,DTW,16,keyWidth,0.454034,1.10977,0.31918,
1,1x3,1,anything,Standard,32,pixel,24.3905,63.923,18.3848,
1,1x3,1,anything,Standard,32,keyWidth,0.423446,1.10977,0.31918,
1,1x3,1,anything,DTW,32,pixel,21.2742,63.923,18.3848,
1,1x3,1,anything,DTW,32,keyWidth,0.369343,1.10977,0.31918,
1,1x3,1,anything,Standard,64,pixel,24.0092,63.923,18.3848,
1,1x3,1,anything,Standard,64,keyWidth,0.416826,1.10977,0.31918,
1,1x3,1,anything,DTW,64,pixel,19.6289,63.923,18.3848,
1,1x3,1,anything,DTW,64,keyWidth,0.34078,1.10977,0.31918,
1,1x3,1,anything,Standard,128,pixel,23.9387,63.923,18.3848,
1,1x3,1,anything,Standard,128,keyWidth,0.415602,1.10977,0.31918,
1,1x3,1,anything,DTW,128,pixel,17.2271,63.923,18.3848,
1,1x3,1,anything,DTW,128,keyWidth,0.299082,1.10977,0.31918,
1,1x3,1,anything,Standard,256,pixel,23.8829,63.923,18.3848,
1,1x3,1,anything,Standard,256,keyWidth,0.414633,1.10977,0.31918,
1,1x3,1,anything,DTW,256,pixel,16.5656,63.923,18.3848,
1,1x3,1,anything,DTW,256,keyWidth,0.287597,1.10977,0.31918,
1,1x3,1,one,Standard,16,pixel,25.9344,55.5744,56.201,
1,1x3,1,one,Standard,16,keyWidth,0.45025,0.964834,0.975712,
1,1x3,1,one,DTW,16,pixel,25.9344,55.5744,56.201,
1,1x3,1,one,DTW,16,keyWidth,0.45025,0.964834,0.975712,
1,1x3,1,one,Standard,32,pixel,24.414,55.5744,56.201,
1,1x3,1,one,Standard,32,keyWidth,0.423853,0.964834,0.975712,
1,1x3,1,one,DTW,32,pixel,21.013,55.5744,56.201,
1,1x3,1,one,DTW,32,keyWidth,0.364808,0.964834,0.975712,
1,1x3,1,one,Standard,64,pixel,23.7835,55.5744,56.201,
1,1x3,1,one,Standard,64,keyWidth,0.412907,0.964834,0.975712,
1,1x3,1,one,DTW,64,pixel,19.3716,55.5744,56.201,
1,1x3,1,one,DTW,64,keyWidth,0.336312,0.964834,0.975712,
1,1x3,1,one,Standard,128,pixel,23.5065,55.5744,56.201,
1,1x3,1,one,Standard,128,keyWidth,0.4081,0.964834,0.975712,
1,1x3,1,one,DTW,128,pixel,18.7387,55.5744,56.201,
1,1x3,1,one,DTW,128,keyWidth,0.325326,0.964834,0.975712,
1,1x3,1,one,Standard,256,pixel,23.3698,55.5744,56.201,
1,1x3,1,one,Standard,256,keyWidth,0.405725,0.964834,0.975712,
1,1x3,1,one,DTW,256,pixel,18.5049,55.5744,56.201,
1,1x3,1,one,DTW,256,keyWidth,0.321266,0.964834,0.975712,
1,1x3,1,heck,Standard,16,pixel,22.2873,16.8806,28.4785,
1,1x3,1,heck,Standard,16,keyWidth,0.386932,0.293066,0.494418,
1,1x3,1,heck,DTW,16,pixel,21.5228,16.8806,28.4785,
1,1x3,1,heck,DTW,16,keyWidth,0.37366,0.293066,0.494418,
1,1x3,1,heck,Standard,32,pixel,22.9411,16.8806,28.4785,
1,1x3,1,heck,Standard,32,keyWidth,0.398283,0.293066,0.494418,
1,1x3,1,heck,DTW,32,pixel,17.2558,16.8806,28.4785,
1,1x3,1,heck,DTW,32,keyWidth,0.29958,0.293066,0.494418,
1,1x3,1,heck,Standard,64,pixel,22.7825,16.8806,28.4785,
1,1x3,1,heck,Standard,64,keyWidth,0.395529,0.293066,0.494418,
1,1x3,1,heck,DTW,64,pixel,15.2407,16.8806,28.4785,
1,1x3,1,heck,DTW,64,keyWidth,0.264595,0.293066,0.494418,
1,1x3,1,heck,Standard,128,pixel,22.7983,16.8806,28.4785,
1,1x3,1,heck,Standard,128,keyWidth,0.395803,0.293066,0.494418,
1,1x3,1,heck,DTW,128,pixel,14.5069,16.8806,28.4785,
1,1x3,1,heck,DTW,128,keyWidth,0.251856,0.293066,0.494418,
1,1x3,1,heck,Standard,256,pixel,22.7993,16.8806,28.4785,
1,1x3,1,heck,Standard,256,keyWidth,0.395821,0.293066,0.494418,
1,1x3,1,heck,DTW,256,pixel,14.2518,16.8806,28.4785,
1,1x3,1,heck,DTW,256,keyWidth,0.247426,0.293066,0.494418,
1,1x3,1,of,Standard,16,pixel,13.6097,6.46975,29.6438,
1,1x3,1,of,Standard,16,keyWidth,0.236279,0.112322,0.514649,
1,1x3,1,of,DTW,16,pixel,9.30003,6.46975,29.6438,
1,1x3,1,of,DTW,16,keyWidth,0.161459,0.112322,0.514649,
1,1x3,1,of,Standard,32,pixel,13.4545,6.46975,29.6438,
1,1x3,1,of,Standard,32,keyWidth,0.233585,0.112322,0.514649,
1,1x3,1,of,DTW,32,pixel,7.60584,6.46975,29.6438,
1,1x3,1,of,DTW,32,keyWidth,0.132046,0.112322,0.514649,
1,1x3,1,of,Standard,64,pixel,13.3906,6.46975,29.6438,
1,1x3,1,of,Standard,64,keyWidth,0.232475,0.112322,0.514649,
1,1x3,1,of,DTW,64,pixel,6.6451,6.46975,29.6438,
1,1x3,1,of,DTW,64,keyWidth,0.115366,0.112322,0.514649,
1,1x3,1,of,Standard,128,pixel,13.3572,6.46975,29.6438,
1,1x3,1,of,Standard,128,keyWidth,0.231896,0.112322,0.514649,
1,1x3,1,of,DTW,128,pixel,6.32273,6.46975,29.6438,
1,1x3,1,of,DTW,128,keyWidth,0.10977,0.112322,0.514649,
1,1x3,1,of,Standard,256,pixel,13.3403,6.46975,29.6438,
1,1x3,1,of,Standard,256,keyWidth,0.231603,0.112322,0.514649,
1,1x3,1,of,DTW,256,pixel,6.21277,6.46975,29.6438,
1,1x3,1,of,DTW,256,keyWidth,0.107861,0.112322,0.514649,
1,1x3,1,question,Standard,16,pixel,45.6103,59.7452,27.8373,
1,1x3,1,question,Standard,16,keyWidth,0.791845,1.03724,0.483287,
1,1x3,1,question,DTW,16,pixel,43.7291,59.7452,27.8373,
1,1x3,1,question,DTW,16,keyWidth,0.759186,1.03724,0.483287,
1,1x3,1,question,Standard,32,pixel,45.1163,59.7452,27.8373,
1,1x3,1,question,Standard,32,keyWidth,0.78327,1.03724,0.483287,
1,1x3,1,question,DTW,32,pixel,31.3778,59.7452,27.8373,
1,1x3,1,question,DTW,32,keyWidth,0.544753,1.03724,0.483287,
1,1x3,1,question,Standard,64,pixel,45.0258,59.7452,27.8373,
1,1x3,1,question,Standard,64,keyWidth,0.781698,1.03724,0.483287,
1,1x3,1,question,DTW,64,pixel,27.6739,59.7452,27.8373,
1,1x3,1,question,DTW,64,keyWidth,0.48045,1.03724,0.483287,
1,1x3,1,question,Standard,128,pixel,45.1082,59.7452,27.8373,
1,1x3,1,question,Standard,128,keyWidth,0.783129,1.03724,0.483287,
1,1x3,1,question,DTW,128,pixel,26.9121,59.7452,27.8373,
1,1x3,1,question,DTW,128,keyWidth,0.467223,1.03724,0.483287,
1,1x3,1,question,Standard,256,pixel,45.0991,59.7452,27.8373,
1,1x3,1,question,Standard,256,keyWidth,0.782971,1.03724,0.483287,
1,1x3,1,question,DTW,256,pixel,26.4507,59.7452,27.8373,
1,1x3,1,question,DTW,256,keyWidth,0.459214,1.03724,0.483287,
1,1x3,1,the,Standard,16,pixel,31.0667,17.5954,35.5442,
1,1x3,1,the,Standard,16,keyWidth,0.539352,0.305475,0.617087,
1,1x3,1,the,DTW,16,pixel,19.509,17.5954,35.5442,
1,1x3,1,the,DTW,16,keyWidth,0.338698,0.305475,0.617087,
1,1x3,1,the,Standard,32,pixel,31.5206,17.5954,35.5442,
1,1x3,1,the,Standard,32,keyWidth,0.547232,0.305475,0.617087,
1,1x3,1,the,DTW,32,pixel,17.4713,17.5954,35.5442,
1,1x3,1,the,DTW,32,keyWidth,0.303321,0.305475,0.617087,
1,1x3,1,the,Standard,64,pixel,31.6036,17.5954,35.5442,
1,1x3,1,the,Standard,64,keyWidth,0.548673,0.305475,0.617087,
1,1x3,1,the,DTW,64,pixel,15.5928,17.5954,35.5442,
1,1x3,1,the,DTW,64,keyWidth,0.270708,0.305475,0.617087,
1,1x3,1,the,Standard,128,pixel,31.6378,17.5954,35.5442,
1,1x3,1,the,Standard,128,keyWidth,0.549267,0.305475,0.617087,
1,1x3,1,the,DTW,128,pixel,15.2085,17.5954,35.5442,
1,1x3,1,the,DTW,128,keyWidth,0.264036,0.305475,0.617087,
1,1x3,1,the,Standard,256,pixel,31.6555,17.5954,35.5442,
1,1x3,1,the,Standard,256,keyWidth,0.549575,0.305475,0.617087,
1,1x3,1,the,DTW,256,pixel,14.9958,17.5954,35.5442,
1,1x3,1,the,DTW,256,keyWidth,0.260343,0.305475,0.617087,
1,1x3,1,quick,Standard,16,pixel,55.4853,83.326,55.1722,
1,1x3,1,quick,Standard,16,keyWidth,0.963287,1.44663,0.95785,
1,1x3,1,quick,DTW,16,pixel,44.3661,83.326,55.1722,
1,1x3,1,quick,DTW,16,keyWidth,0.770245,1.44663,0.95785,
1,1x3,1,quick,Standard,32,pixel,54.8622,83.326,55.1722,
1,1x3,1,quick,Standard,32,keyWidth,0.952468,1.44663,0.95785,
1,1x3,1,quick,DTW,32,pixel,42.7595,83.326,55.1722,
1,1x3,1,quick,DTW,32,keyWidth,0.742353,1.44663,0.95785,
1,1x3,1,quick,Standard,64,pixel,54.8127,83.326,55.1722,
1,1x3,1,quick,Standard,64,keyWidth,0.951609,1.44663,0.95785,
1,1x3,1,quick,DTW,64,pixel,40.9928,83.326,55.1722,
1,1x3,1,quick,DTW,64,keyWidth,0.711681,1.44663,0.95785,
1,1x3,1,quick,Standard,128,pixel,54.7229,83.326,55.1722,
1,1x3,1,quick,Standard,128,keyWidth,0.95005,1.44663,0.95785,
1,1x3,1,quick,DTW,128,pixel,40.2564,83.326,55.1722,
1,1x3,1,quick,DTW,128,keyWidth,0.698896,1.44663,0.95785,
1,1x3,1,quick,Standard,256,pixel,54.6713,83.326,55.1722,
1,1x3,1,quick,Standard,256,keyWidth,0.949155,1.44663,0.95785,
1,1x3,1,quick,DTW,256,pixel,39.7819,83.326,55.1722,
1,1x3,1,quick,DTW,256,keyWidth,0.690659,1.44663,0.95785,
1,1x3,1,brown,Standard,16,pixel,32.9701,22.9529,38.0075,
1,1x3,1,brown,Standard,16,keyWidth,0.572398,0.398489,0.659852,
1,1x3,1,brown,DTW,16,pixel,32.9701,22.9529,38.0075,
1,1x3,1,brown,DTW,16,keyWidth,0.572398,0.398489,0.659852,
1,1x3,1,brown,Standard,32,pixel,34.027,22.9529,38.0075,
1,1x3,1,brown,Standard,32,keyWidth,0.590746,0.398489,0.659852,
1,1x3,1,brown,DTW,32,pixel,31.9641,22.9529,38.0075,
1,1x3,1,brown,DTW,32,keyWidth,0.554932,0.398489,0.659852,
1,1x3,1,brown,Standard,64,pixel,33.9007,22.9529,38.0075,
1,1x3,1,brown,Standard,64,keyWidth,0.588554,0.398489,0.659852,
1,1x3,1,brown,DTW,64,pixel,28.775,22.9529,38.0075,
1,1x3,1,brown,DTW,64,keyWidth,0.499567,0.398489,0.659852,
1,1x3,1,brown,Standard,128,pixel,33.9034,22.9529,38.0075,
1,1x3,1,brown,Standard,128,keyWidth,0.588601,0.398489,0.659852,
1,1x3,1,brown,DTW,128,pixel,27.7902,22.9529,38.0075,
1,1x3,1,brown,DTW,128,keyWidth,0.482469,0.398489,0.659852,
1,1x3,1,brown,Standard,256,pixel,33.9236,22.9529,38.0075,
1,1x3,1,brown,Standard,256,keyWidth,0.588951,0.398489,0.659852,
1,1x3,1,brown,DTW,256,pixel,27.6474,22.9529,38.0075,
1,1x3,1,brown,DTW,256,keyWidth,0.479989,0.398489,0.659852,
1,1x3,1,fox,Standard,16,pixel,29.0339,39.8015,44.2922,
1,1x3,1,fox,Standard,16,keyWidth,0.50406,0.690998,0.768961,
1,1x3,1,fox,DTW,16,pixel,29.0339,39.8015,44.2922,
1,1x3,1,fox,DTW,16,keyWidth,0.50406,0.690998,0.768961,
1,1x3,1,fox,Standard,32,pixel,28.4083,39.8015,44.2922,
1,1x3,1,fox,Standard,32,keyWidth,0.493199,0.690998,0.768961,
1,1x3,1,fox,DTW,32,pixel,27.0212,39.8015,44.2922,
1,1x3,1,fox,DTW,32,keyWidth,0.469118,0.690998,0.768961,
1,1x3,1,fox,Standard,64,pixel,28.2557,39.8015,44.2922,
1,1x3,1,fox,Standard,64,keyWidth,0.490551,0.690998,0.768961,
1,1x3,1,fox,DTW,64,pixel,25.6893,39.8015,44.2922,
1,1x3,1,fox,DTW,64,keyWidth,0.445994,0.690998,0.768961,
1,1x3,1,fox,Standard,128,pixel,28.1171,39.8015,44.2922,
1,1x3,1,fox,Standard,128,keyWidth,0.488145,0.690998,0.768961,
1,1x3,1,fox,DTW,128,pixel,25.4296,39.8015,44.2922,
1,1x3,1,fox,DTW,128,keyWidth,0.441486,0.690998,0.768961,
1,1x3,1,fox,Standard,256,pixel,28.0645,39.8015,44.2922,
1,1x3,1,fox,Standard,256,keyWidth,0.487232,0.690998,0.768961,
1,1x3,1,fox,DTW,256,pixel,25.3084,39.8015,44.2922,
1,1x3,1,fox,DTW,256,keyWidth,0.439382,0.690998,0.768961,
1,1x3,1,jumps,Standard,16,pixel,54.2194,35.2485,45.1401,
1,1x3,1,jumps,Standard,16,keyWidth,0.941309,0.611953,0.783683,
1,1x3,1,jumps,DTW,16,pixel,43.1183,35.2485,45.1401,
1,1x3,1,jumps,DTW,16,keyWidth,0.748582,0.611953,0.783683,
1,1x3,1,jumps,Standard,32,pixel,57.017,35.2485,45.1401,
1,1x3,1,jumps,Standard,32,keyWidth,0.989879,0.611953,0.783683,
1,1x3,1,jumps,DTW,32,pixel,36.1486,35.2485,45.1401,
1,1x3,1,jumps,DTW,32,keyWidth,0.627581,0.611953,0.783683,
1,1x3,1,jumps,Standard,64,pixel,57.2326,35.2485,45.1401,
1,1x3,1,jumps,Standard,64,keyWidth,0.993622,0.611953,0.783683,
1,1x3,1,jumps,DTW,64,pixel,35.3217,35.2485,45.1401,
1,1x3,1,jumps,DTW,64,keyWidth,0.613223,0.611953,0.783683,
1,1x3,1,jumps,Standard,128,pixel,57.3605,35.2485,45.1401,
1,1x3,1,jumps,Standard,128,keyWidth,0.995841,0.611953,0.783683,
1,1x3,1,jumps,DTW,128,pixel,35.0341,35.2485,45.1401,
1,1x3,1,jumps,DTW,128,keyWidth,0.608232,0.611953,0.783683,
1,1x3,1,jumps,Standard,256,pixel,57.4385,35.2485,45.1401,
1,1x3,1,jumps,Standard,256,keyWidth,0.997195,0.611953,0.783683,
1,1x3,1,jumps,DTW,256,pixel,34.8965,35.2485,45.1401,
1,1x3,1,jumps,DTW,256,keyWidth,0.605842,0.611953,0.783683,
1,1x3,1,over,Standard,16,pixel,23.9688,41.1257,14.7035,
1,1x3,1,over,Standard,16,keyWidth,0.416125,0.713987,0.255269,
1,1x3,1,over,DTW,16,pixel,22.9865,41.1257,14.7035,
1,1x3,1,over,DTW,16,keyWidth,0.399071,0.713987,0.255269,
1,1x3,1,over,Standard,32,pixel,24.2779,41.1257,14.7035,
1,1x3,1,over,Standard,32,keyWidth,0.421491,0.713987,0.255269,
1,1x3,1,over,DTW,32,pixel,13.198,41.1257,14.7035,
1,1x3,1,over,DTW,32,keyWidth,0.229132,0.713987,0.255269,
1,1x3,1,over,Standard,64,pixel,24.2284,41.1257,14.7035,
1,1x3,1,over,Standard,64,keyWidth,0.420632,0.713987,0.255269,
1,1x3,1,over,DTW,64,pixel,11.7395,41.1257,14.7035,
1,1x3,1,over,DTW,64,keyWidth,0.203811,0.713987,0.255269,
1,1x3,1,over,Standard,128,pixel,24.1904,41.1257,14.7035,
1,1x3,1,over,Standard,128,keyWidth,0.419972,0.713987,0.255269,
1,1x3,1,over,DTW,128,pixel,11.1669,41.1257,14.7035,
1,1x3,1,over,DTW,128,keyWidth,0.193869,0.713987,0.255269,
1,1x3,1,over,Standard,256,pixel,24.176,41.1257,14.7035,
1,1x3,1,over,Standard,256,keyWidth,0.419723,0.713987,0.255269,
1,1x3,1,over,DTW,256,pixel,10.8997,41.1257,14.7035,
1,1x3,1,over,DTW,256,keyWidth,0.18923,0.713987,0.255269,
1,1x3,1,the,Standard,16,pixel,21.2898,43.2926,18.278,
1,1x3,1,the,Standard,16,keyWidth,0.369615,0.751608,0.317326,
1,1x3,1,the,DTW,16,pixel,17.8162,43.2926,18.278,
1,1x3,1,the,DTW,16,keyWidth,0.309308,0.751608,0.317326,
1,1x3,1,the,Standard,32,pixel,21.0603,43.2926,18.278,
1,1x3,1,the,Standard,32,keyWidth,0.36563,0.751608,0.317326,
1,1x3,1,the,DTW,32,pixel,15.3745,43.2926,18.278,
1,1x3,1,the,DTW,32,keyWidth,0.266919,0.751608,0.317326,
1,1x3,1,the,Standard,64,pixel,20.8656,43.2926,18.278,
1,1x3,1,the,Standard,64,keyWidth,0.36225,0.751608,0.317326,
1,1x3,1,the,DTW,64,pixel,14.3769,43.2926,18.278,
1,1x3,1,the,DTW,64,keyWidth,0.249598,0.751608,0.317326,
1,1x3,1,the,Standard,128,pixel,20.7884,43.2926,18.278,
1,1x3,1,the,Standard,128,keyWidth,0.36091,0.751608,0.317326,
1,1x3,1,the,DTW,128,pixel,13.8685,43.2926,18.278,
1,1x3,1,the,DTW,128,keyWidth,0.240773,0.751608,0.317326,
1,1x3,1,the,Standard,256,pixel,20.7505,43.2926,18.278,
1,1x3,1,the,Standard,256,keyWidth,0.360252,0.751608,0.317326,
