id,scale,size,word,algorithm,sampleNum,coor,distance
1,1x1,1,wizards,Standard,128,pixel,67.0409
1,1x1,1,wizards,Standard,128,keyWidth,1.1639
1,1x1,1,wizards,DTW,128,pixel,18.2695,
1,1x1,1,wizards,DTW,128,keyWidth,0.317178
1,1x1,1,wizards,Standard,256,pixel,67.1475
1,1x1,1,wizards,Standard,256,keyWidth,1.16576
1,1x1,1,wizards,DTW,256,pixel,17.9215,
1,1x1,1,wizards,DTW,256,keyWidth,0.311137
1,1x1,1,jump,Standard,16,pixel,38.2279
1,1x1,1,jump,Standard,16,keyWidth,0.663679
1,1x1,1,jump,DTW,16,pixel,25.1483,
1,1x1,1,jump,DTW,16,keyWidth,0.436602
1,1x1,1,jump,Standard,32,pixel,38.8066
1,1x1,1,jump,Standard,32,keyWidth,0.673726
1,1x1,1,jump,DTW,32,pixel,22.82,
1,1x1,1,jump,DTW,32,keyWidth,0.396181
1,1x1,1,jump,Standard,64,pixel,38.9827
1,1x1,1,jump,Standard,64,keyWidth,0.676784
1,1x1,1,jump,DTW,64,pixel,22.1625,
1,1x1,1,jump,DTW,64,keyWidth,0.384766
1,1x1,1,jump,Standard,128,pixel,39.0471
1,1x1,1,jump,Standard,128,keyWidth,0.677902
1,1x1,1,jump,DTW,128,pixel,21.824,
1,1x1,1,jump,DTW,128,keyWidth,0.378889
1,1x1,1,jump,Standard,256,pixel,39.0778
1,1x1,1,jump,Standard,256,keyWidth,0.678434
1,1x1,1,jump,DTW,256,pixel,21.7073,
1,1x1,1,jump,DTW,256,keyWidth,0.376862
1,1x1,1,quickly,Standard,16,pixel,50.9245
1,1x1,1,quickly,Standard,16,keyWidth,0.884106
1,1x1,1,quickly,DTW,16,pixel,34.1425,
1,1x1,1,quickly,DTW,16,keyWidth,0.592752
1,1x1,1,quickly,Standard,32,pixel,53.8951
1,1x1,1,quickly,Standard,32,keyWidth,0.935679
1,1x1,1,quickly,DTW,32,pixel,23.1816,
1,1x1,1,quickly,DTW,32,keyWidth,0.402458
1,1x1,1,quickly,Standard,64,pixel,53.9551
1,1x1,1,quickly,Standard,64,keyWidth,0.93672
1,1x1,1,quickly,DTW,64,pixel,18.9908,
1,1x1,1,quickly,DTW,64,keyWidth,0.329702
1,1x1,1,quickly,Standard,128,pixel,53.9967
1,1x1,1,quickly,Standard,128,keyWidth,0.937443
1,1x1,1,quickly,DTW,128,pixel,16.9875,
1,1x1,1,quickly,DTW,128,keyWidth,0.294922
1,1x1,1,quickly,Standard,256,pixel,54.0283
1,1x1,1,quickly,Standard,256,keyWidth,0.937991
1,1x1,1,quickly,DTW,256,pixel,16.2734,
1,1x1,1,quickly,DTW,256,keyWidth,0.282524
1,1x1,1,we,Standard,16,pixel,45.4032
1,1x1,1,we,Standard,16,keyWidth,0.788251
1,1x1,1,we,DTW,16,pixel,34.4919,
1,1x1,1,we,DTW,16,keyWidth,0.598817
1,1x1,1,we,Standard,32,pixel,45.5224
1,1x1,1,we,Standard,32,keyWidth,0.790319
1,1x1,1,we,DTW,32,pixel,33.4763,
1,1x1,1,we,DTW,32,keyWidth,0.581185
1,1x1,1,we,Standard,64,pixel,45.5747
1,1x1,1,we,Standard,64,keyWidth,0.791227
1,1x1,1,we,DTW,64,pixel,33.0419,
1,1x1,1,we,DTW,64,keyWidth,0.573645
1,1x1,1,we,Standard,128,pixel,45.5988
1,1x1,1,we,Standard,128,keyWidth,0.791647
1,1x1,1,we,DTW,128,pixel,32.8403,
1,1x1,1,we,DTW,128,keyWidth,0.570144
1,1x1,1,we,Standard,256,pixel,45.6104
1,1x1,1,we,Standard,256,keyWidth,0.791847
1,1x1,1,we,DTW,256,pixel,32.7505,
1,1x1,1,we,DTW,256,keyWidth,0.568586
1,1x1,1,run,Standard,16,pixel,29.6787
1,1x1,1,run,Standard,16,keyWidth,0.515255
1,1x1,1,run,DTW,16,pixel,16.9131,
1,1x1,1,run,DTW,16,keyWidth,0.293629
1,1x1,1,run,Standard,32,pixel,30.1173
1,1x1,1,run,Standard,32,keyWidth,0.52287
1,1x1,1,run,DTW,32,pixel,16.569,
1,1x1,1,run,DTW,32,keyWidth,0.287657
1,1x1,1,run,Standard,64,pixel,30.2283
1,1x1,1,run,Standard,64,keyWidth,0.524798
1,1x1,1,run,DTW,64,pixel,16.1612,
1,1x1,1,run,DTW,64,keyWidth,0.280576
1,1x1,1,run,Standard,128,pixel,30.287
1,1x1,1,run,Standard,128,keyWidth,0.525816
1,1x1,1,run,DTW,128,pixel,15.9914,
1,1x1,1,run,DTW,128,keyWidth,0.277629
1,1x1,1,run,Standard,256,pixel,30.3202
1,1x1,1,run,Standard,256,keyWidth,0.526392
1,1x1,1,run,DTW,256,pixel,15.8891,
1,1x1,1,run,DTW,256,keyWidth,0.275852
1,1x1,1,the,Standard,16,pixel,30.2449
1,1x1,1,the,Standard,16,keyWidth,0.525085
1,1x1,1,the,DTW,16,pixel,24.7262,
1,1x1,1,the,DTW,16,keyWidth,0.429275
1,1x1,1,the,Standard,32,pixel,29.9319
1,1x1,1,the,Standard,32,keyWidth,0.519652
1,1x1,1,the,DTW,32,pixel,23.2658,
1,1x1,1,the,DTW,32,keyWidth,0.40392
1,1x1,1,the,Standard,64,pixel,29.6544
1,1x1,1,the,Standard,64,keyWidth,0.514833
1,1x1,1,the,DTW,64,pixel,22.2385,
1,1x1,1,the,DTW,64,keyWidth,0.386085
1,1x1,1,the,Standard,128,pixel,29.5402
1,1x1,1,the,Standard,128,keyWidth,0.51285
1,1x1,1,the,DTW,128,pixel,22.045,
1,1x1,1,the,DTW,128,keyWidth,0.382726
1,1x1,1,the,Standard,256,pixel,29.4829
1,1x1,1,the,Standard,256,keyWidth,0.511855
1,1x1,1,the,DTW,256,pixel,21.7884,
1,1x1,1,the,DTW,256,keyWidth,0.378272
1,1x1,1,risk,Standard,16,pixel,19.8289
1,1x1,1,risk,Standard,16,keyWidth,0.344253
1,1x1,1,risk,DTW,16,pixel,19.8289,
1,1x1,1,risk,DTW,16,keyWidth,0.344253
1,1x1,1,risk,Standard,32,pixel,18.9862
1,1x1,1,risk,Standard,32,keyWidth,0.329621
1,1x1,1,risk,DTW,32,pixel,18.9862,
1,1x1,1,risk,DTW,32,keyWidth,0.329621
1,1x1,1,risk,Standard,64,pixel,18.6672
1,1x1,1,risk,Standard,64,keyWidth,0.324083
1,1x1,1,risk,DTW,64,pixel,17.2191,
1,1x1,1,risk,DTW,64,keyWidth,0.298943
1,1x1,1,risk,Standard,128,pixel,18.4522
1,1x1,1,risk,Standard,128,keyWidth,0.320351
1,1x1,1,risk,DTW,128,pixel,16.6727,
1,1x1,1,risk,DTW,128,keyWidth,0.289457
1,1x1,1,risk,Standard,256,pixel,18.3814
1,1x1,1,risk,Standard,256,keyWidth,0.319122
1,1x1,1,risk,DTW,256,pixel,16.4246,
1,1x1,1,risk,DTW,256,keyWidth,0.285149
1,1x1,1,of,Standard,16,pixel,20.7791
1,1x1,1,of,Standard,16,keyWidth,0.360748
1,1x1,1,of,DTW,16,pixel,13.7877,
1,1x1,1,of,DTW,16,keyWidth,0.239369
1,1x1,1,of,Standard,32,pixel,20.5743
1,1x1,1,of,Standard,32,keyWidth,0.357194
1,1x1,1,of,DTW,32,pixel,11.6828,
1,1x1,1,of,DTW,32,keyWidth,0.202827
1,1x1,1,of,Standard,64,pixel,20.5001
1,1x1,1,of,Standard,64,keyWidth,0.355904
1,1x1,1,of,DTW,64,pixel,10.9812,
1,1x1,1,of,DTW,64,keyWidth,0.190646
1,1x1,1,of,Standard,128,pixel,20.4516
1,1x1,1,of,Standard,128,keyWidth,0.355062
1,1x1,1,of,DTW,128,pixel,10.717,
1,1x1,1,of,DTW,128,keyWidth,0.186059
1,1x1,1,of,Standard,256,pixel,20.426
1,1x1,1,of,Standard,256,keyWidth,0.354617
1,1x1,1,of,DTW,256,pixel,10.6207,
1,1x1,1,of,DTW,256,keyWidth,0.184387
1,1x1,1,failure,Standard,16,pixel,41.5974
1,1x1,1,failure,Standard,16,keyWidth,0.722178
1,1x1,1,failure,DTW,16,pixel,30.8062,
1,1x1,1,failure,DTW,16,keyWidth,0.534829
1,1x1,1,failure,Standard,32,pixel,42.1094
1,1x1,1,failure,Standard,32,keyWidth,0.731066
1,1x1,1,failure,DTW,32,pixel,21.3664,
1,1x1,1,failure,DTW,32,keyWidth,0.370945
1,1x1,1,failure,Standard,64,pixel,42.1396
1,1x1,1,failure,Standard,64,keyWidth,0.731591
1,1x1,1,failure,DTW,64,pixel,18.2436,
1,1x1,1,failure,DTW,64,keyWidth,0.31673
1,1x1,1,failure,Standard,128,pixel,42.3413
1,1x1,1,failure,Standard,128,keyWidth,0.735093
1,1x1,1,failure,DTW,128,pixel,16.9225,
1,1x1,1,failure,DTW,128,keyWidth,0.293794
1,1x1,1,failure,Standard,256,pixel,42.3976
