id,scale,size,word,algorithm,sampleNum,coor,distance
5,1x3,0.75,lazy,DTW,256,keyWidth,0.62248
5,1x3,0.75,dog,Standard,16,pixel,22.2874
5,1x3,0.75,dog,Standard,16,keyWidth,0.515913
5,1x3,0.75,dog,DTW,16,pixel,14.308,
5,1x3,0.75,dog,DTW,16,keyWidth,0.331203
5,1x3,0.75,dog,Standard,32,pixel,22.2951
5,1x3,0.75,dog,Standard,32,keyWidth,0.516091
5,1x3,0.75,dog,DTW,32,pixel,11.5372,
5,1x3,0.75,dog,DTW,32,keyWidth,0.267066
5,1x3,0.75,dog,Standard,64,pixel,22.3775
5,1x3,0.75,dog,Standard,64,keyWidth,0.517998
5,1x3,0.75,dog,DTW,64,pixel,10.4931,
5,1x3,0.75,dog,DTW,64,keyWidth,0.242896
5,1x3,0.75,dog,Standard,128,pixel,22.4177
5,1x3,0.75,dog,Standard,128,keyWidth,0.518928
5,1x3,0.75,dog,DTW,128,pixel,10.0671,
5,1x3,0.75,dog,DTW,128,keyWidth,0.233036
5,1x3,0.75,dog,Standard,256,pixel,22.4364
5,1x3,0.75,dog,Standard,256,keyWidth,0.519362
5,1x3,0.75,dog,DTW,256,pixel,9.94433,
5,1x3,0.75,dog,DTW,256,keyWidth,0.230193
5,1x3,0.75,an,Standard,16,pixel,18.2298
5,1x3,0.75,an,Standard,16,keyWidth,0.421987
5,1x3,0.75,an,DTW,16,pixel,15.2455,
5,1x3,0.75,an,DTW,16,keyWidth,0.352906
5,1x3,0.75,an,Standard,32,pixel,18.0168
5,1x3,0.75,an,Standard,32,keyWidth,0.417055
5,1x3,0.75,an,DTW,32,pixel,13.6643,
5,1x3,0.75,an,DTW,32,keyWidth,0.316303
5,1x3,0.75,an,Standard,64,pixel,17.8938
5,1x3,0.75,an,Standard,64,keyWidth,0.414208
5,1x3,0.75,an,DTW,64,pixel,13.0447,
5,1x3,0.75,an,DTW,64,keyWidth,0.301961
5,1x3,0.75,an,Standard,128,pixel,17.8352
5,1x3,0.75,an,Standard,128,keyWidth,0.412852
5,1x3,0.75,an,DTW,128,pixel,12.8424,
5,1x3,0.75,an,DTW,128,keyWidth,0.297277
5,1x3,0.75,an,Standard,256,pixel,17.8065
5,1x3,0.75,an,Standard,256,keyWidth,0.412188
5,1x3,0.75,an,DTW,256,pixel,12.752,
5,1x3,0.75,an,DTW,256,keyWidth,0.295184
5,1x3,0.75,offer,Standard,16,pixel,33.0818
5,1x3,0.75,offer,Standard,16,keyWidth,0.765782
5,1x3,0.75,offer,DTW,16,pixel,21.8033,
5,1x3,0.75,offer,DTW,16,keyWidth,0.504706
5,1x3,0.75,offer,Standard,32,pixel,32.2995
5,1x3,0.75,offer,Standard,32,keyWidth,0.747674
5,1x3,0.75,offer,DTW,32,pixel,16.7569,
5,1x3,0.75,offer,DTW,32,keyWidth,0.38789
5,1x3,0.75,offer,Standard,64,pixel,32.0001
5,1x3,0.75,offer,Standard,64,keyWidth,0.740743
5,1x3,0.75,offer,DTW,64,pixel,15.1686,
5,1x3,0.75,offer,DTW,64,keyWidth,0.351125
5,1x3,0.75,offer,Standard,128,pixel,31.8351
5,1x3,0.75,offer,Standard,128,keyWidth,0.736923
5,1x3,0.75,offer,DTW,128,pixel,14.5139,
5,1x3,0.75,offer,DTW,128,keyWidth,0.33597
5,1x3,0.75,offer,Standard,256,pixel,31.7485
5,1x3,0.75,offer,Standard,256,keyWidth,0.73492
5,1x3,0.75,offer,DTW,256,pixel,14.2482,
5,1x3,0.75,offer,DTW,256,keyWidth,0.32982
5,1x3,0.75,you,Standard,16,pixel,27.8323
5,1x3,0.75,you,Standard,16,keyWidth,0.644266
5,1x3,0.75,you,DTW,16,pixel,20.7904,
5,1x3,0.75,you,DTW,16,keyWidth,0.48126
5,1x3,0.75,you,Standard,32,pixel,27.2645
5,1x3,0.75,you,Standard,32,keyWidth,0.631123
5,1x3,0.75,you,DTW,32,pixel,19.4437,
5,1x3,0.75,you,DTW,32,keyWidth,0.450085
5,1x3,0.75,you,Standard,64,pixel,27.1934
5,1x3,0.75,you,Standard,64,keyWidth,0.629477
5,1x3,0.75,you,DTW,64,pixel,18.8902,
5,1x3,0.75,you,DTW,64,keyWidth,0.437272
5,1x3,0.75,you,Standard,128,pixel,27.1323
5,1x3,0.75,you,Standard,128,keyWidth,0.628063
5,1x3,0.75,you,DTW,128,pixel,18.6315,
5,1x3,0.75,you,DTW,128,keyWidth,0.431285
5,1x3,0.75,you,Standard,256,pixel,27.1044
