where did you get that tie
Moved 1022.338 412.1551 578.835 0.1207293 0.4908305
Moved 1022.369 393.4497 582.7101 0.07742991 0.5007975
Moved 1022.4 379.0413 585.1918 0.04407704 0.5071804
Moved 1022.431 364.3679 588.1264 0.01011074 0.5147283
Moved 1022.461 350.9961 588 -0.02084245 0.5144032
Moved 1022.492 340.5149 589 -0.04510447 0.5169753
Moved 1022.523 329.4233 589 -0.07077943 0.5169753
Moved 1022.553 324.7402 589 -0.08161991 0.5169753
Moved 1022.584 322.5 589 -0.08680557 0.5169753
Moved 1022.615 323 591.5423 -0.08564815 0.523514
Ended 1022.646 323 593 -0.08564815 0.5272633
Candidates 1022.768 13 you report rope europe error roy root your type deeper support sept toy
Began 1023.782 410 534 0.1157407 0.3755144
Ended 1023.813 410 534 0.1157407 0.3755144
NextCandidatePanel 1023.874
Began 1024.673 420 519 0.1388889 0.3369341
Stationary 1024.704 420 519 0.1388889 0.3369341
Ended 1024.734 420 519 0.1388889 0.3369341
NextCandidatePanel 1024.796
Began 1026.178 366 488 0.01388888 0.2572016
Stationary 1026.209 366 488 0.01388888 0.2572016
Moved 1026.24 325.8554 488 -0.07903834 0.2572016
Moved 1026.27 234.3312 472.9425 -0.2909 0.2184735
Ended 1026.301 194 462 -0.3842593 0.1903292
Cancel 1026.363
Began 1028.912 342 489 -0.04166668 0.2597736
Stationary 1028.943 342 489 -0.04166668 0.2597736
Stationary 1028.974 342 489 -0.04166668 0.2597736
Stationary 1029.004 342 489 -0.04166668 0.2597736
Stationary 1029.035 342 489 -0.04166668 0.2597736
Stationary 1029.066 342 489 -0.04166668 0.2597736
Stationary 1029.097 342 489 -0.04166668 0.2597736
Stationary 1029.127 342 489 -0.04166668 0.2597736
Stationary 1029.158 342 489 -0.04166668 0.2597736
Stationary 1029.189 342 489 -0.04166668 0.2597736
Stationary 1029.219 342 489 -0.04166668 0.2597736
Stationary 1029.25 342 489 -0.04166668 0.2597736
Stationary 1029.281 342 489 -0.04166668 0.2597736
Moved 1029.312 352.1896 489 -0.01807963 0.2597736
Moved 1029.342 358.0654 489 -0.004478246 0.2597736
Moved 1029.373 366.6845 489 0.01547337 0.2597736
Moved 1029.404 376.3207 489 0.03777931 0.2597736
Moved 1029.434 391.2173 489 0.07226218 0.2597736
Moved 1029.465 400.8317 489 0.09451786 0.2597736
Moved 1029.496 406.8585 489 0.1084688 0.2597736
Moved 1029.527 416.7591 489 0.1313868 0.2597736
Moved 1029.557 426.279 489 0.1534235 0.2597736
Moved 1029.588 436.8666 489 0.177932 0.2597736
Moved 1029.619 445.6821 489 0.1983381 0.2597736
Moved 1029.65 451.7139 489 0.2123007 0.2597736
Moved 1029.68 455.2625 489 0.2205151 0.2597736
Moved 1029.711 458.1374 489 0.2271699 0.2597736
Moved 1029.742 461.0045 489 0.2338069 0.2597736
Moved 1029.772 463.6501 489 0.2399308 0.2597736
Moved 1029.803 465.5 489 0.244213 0.2597736
Moved 1029.834 466.2494 489 0.2459477 0.2597736
Stationary 1029.865 466 489 0.2453704 0.2597736
Stationary 1029.895 466 489 0.2453704 0.2597736
Moved 1029.926 454.0707 496 0.2177563 0.2777777
Moved 1029.957 434.3196 496.46 0.1720361 0.2789609
Moved 1029.987 409.3443 499.332 0.1142229 0.2863476
Moved 1030.018 383.1753 501 0.05364646 0.2906378
Moved 1030.049 361.5482 503.7419 0.003583729 0.2976902
Moved 1030.08 347.1479 506 -0.02975012 0.3034978
Moved 1030.11 338.736 507 -0.04922231 0.3060699
Moved 1030.141 333.005 508.995 -0.06248842 0.311201
Ended 1030.172 333 514 -0.06249999 0.324074
Candidates 1030.295 13 your it for fit you hit got sorry tour route sort error tie
Began 1031.493 481 357 0.2800926 -0.07973259
Moved 1031.523 490.1741 357 0.3013289 -0.07973259
Moved 1031.554 528.0765 343.1732 0.389066 -0.1152954
Moved 1031.585 569.8407 332.3599 0.4857424 -0.1431075
Moved 1031.615 605.9022 322.1556 0.569218 -0.169353
Ended 1031.646 610 320 0.5787036 -0.1748972
Accept 1031.708 0 your
Began 1037.606 339 481 -0.04861111 0.2391974
Stationary 1037.636 339 481 -0.04861111 0.2391974
Stationary 1037.667 339 481 -0.04861111 0.2391974
Stationary 1037.698 339 481 -0.04861111 0.2391974
Stationary 1037.729 339 481 -0.04861111 0.2391974
Stationary 1037.759 339 481 -0.04861111 0.2391974
Stationary 1037.79 339 481 -0.04861111 0.2391974
Stationary 1037.821 339 481 -0.04861111 0.2391974
Stationary 1037.851 339 481 -0.04861111 0.2391974
Stationary 1037.882 339 481 -0.04861111 0.2391974
Stationary 1037.913 339 481 -0.04861111 0.2391974
Stationary 1037.943 339 481 -0.04861111 0.2391974
Stationary 1037.974 339 481 -0.04861111 0.2391974
Stationary 1038.005 339 481 -0.04861111 0.2391974
Moved 1038.036 348.7534 481 -0.02603367 0.2391974
Moved 1038.066 354.2592 481 -0.01328886 0.2391974
Moved 1038.097 362.0101 481 0.004653037 0.2391974
Moved 1038.128 372.5329 481 0.02901137 0.2391974
Moved 1038.159 386.6446 481 0.0616772 0.2391974
Moved 1038.189 400.2047 488 0.09306649 0.2572016
Moved 1038.22 413.3479 489 0.1234904 0.2597736
Moved 1038.251 423.576 489 0.1471667 0.2597736
Moved 1038.281 434.1959 490 0.1717498 0.2623456
Moved 1038.312 444.8193 491 0.196341 0.2649176
Moved 1038.343 452.4455 491 0.2139942 0.2649176
Moved 1038.374 458.7739 491 0.2286433 0.2649176
Moved 1038.404 466.749 491 0.2471042 0.2649176
Moved 1038.435 471.1278 491 0.2572402 0.2649176
Moved 1038.466 478.2001 491 0.2736113 0.2649176
Moved 1038.496 479.5382 491 0.2767087 0.2649176
Moved 1038.527 482.4057 491 0.2833466 0.2649176
Moved 1038.558 485.2805 491 0.290001 0.2649176
Moved 1038.589 486.7892 491 0.2934937 0.2649176
Moved 1038.619 488 491 0.2962963 0.2649176
Moved 1038.65 489 491 0.2986111 0.2649176
Moved 1038.681 490.205 491 0.3014004 0.2649176
Stationary 1038.711 490 491 0.300926 0.2649176
Moved 1038.742 491.2494 491 0.3038181 0.2649176
Stationary 1038.773 491.2494 491 0.3038181 0.2649176
Stationary 1038.804 491.2494 491 0.3038181 0.2649176
Moved 1038.834 492.0502 491 0.3056718 0.2649176
Stationary 1038.865 492.0502 491 0.3056718 0.2649176
Stationary 1038.896 492.0502 491 0.3056718 0.2649176
Stationary 1038.927 492.0502 491 0.3056718 0.2649176
Stationary 1038.957 492.0502 491 0.3056718 0.2649176
Stationary 1038.988 492.0502 491 0.3056718 0.2649176
Stationary 1039.019 492.0502 491 0.3056718 0.2649176
Stationary 1039.049 492.0502 491 0.3056718 0.2649176
Stationary 1039.08 492.0502 491 0.3056718 0.2649176
Stationary 1039.111 492.0502 491 0.3056718 0.2649176
Stationary 1039.141 492.0502 491 0.3056718 0.2649176
Stationary 1039.172 492.0502 491 0.3056718 0.2649176
Stationary 1039.203 492 491 0.3055556 0.2649176
Stationary 1039.234 492 491 0.3055556 0.2649176
Stationary 1039.264 492 491 0.3055556 0.2649176
Stationary 1039.295 492 491 0.3055556 0.2649176
Stationary 1039.326 492 491 0.3055556 0.2649176
Stationary 1039.357 492 491 0.3055556 0.2649176
Stationary 1039.387 492 491 0.3055556 0.2649176
Stationary 1039.418 492 491 0.3055556 0.2649176
Stationary 1039.449 492 491 0.3055556 0.2649176
Stationary 1039.479 492 491 0.3055556 0.2649176
Stationary 1039.51 492 491 0.3055556 0.2649176
Stationary 1039.541 492 491 0.3055556 0.2649176
Stationary 1039.572 492 491 0.3055556 0.2649176
Stationary 1039.602 492 491 0.3055556 0.2649176
Stationary 1039.633 492 491 0.3055556 0.2649176
Stationary 1039.664 492 491 0.3055556 0.2649176
Stationary 1039.694 492 491 0.3055556 0.2649176
Stationary 1039.725 492 491 0.3055556 0.2649176
Stationary 1039.756 492 491 0.3055556 0.2649176
Stationary 1039.787 492 491 0.3055556 0.2649176
Stationary 1039.817 492 491 0.3055556 0.2649176
Stationary 1039.848 492 491 0.3055556 0.2649176
Stationary 1039.879 492 491 0.3055556 0.2649176
Stationary 1039.91 492 491 0.3055556 0.2649176
Stationary 1039.94 492 491 0.3055556 0.2649176
Stationary 1039.971 492 491 0.3055556 0.2649176
Stationary 1040.002 492 491 0.3055556 0.2649176
Stationary 1040.032 492 491 0.3055556 0.2649176
Stationary 1040.063 492 491 0.3055556 0.2649176
Stationary 1040.094 492 491 0.3055556 0.2649176
Stationary 1040.125 492 491 0.3055556 0.2649176
Stationary 1040.155 492 491 0.3055556 0.2649176
Stationary 1040.186 492 491 0.3055556 0.2649176
Stationary 1040.217 492 491 0.3055556 0.2649176
Stationary 1040.247 492 491 0.3055556 0.2649176
Stationary 1040.278 492 491 0.3055556 0.2649176
Stationary 1040.309 492 491 0.3055556 0.2649176
Stationary 1040.34 492 491 0.3055556 0.2649176
Stationary 1040.37 492 491 0.3055556 0.2649176
Stationary 1040.401 492 491 0.3055556 0.2649176
Stationary 1040.432 492 491 0.3055556 0.2649176
Stationary 1040.463 492 491 0.3055556 0.2649176
Stationary 1040.493 492 491 0.3055556 0.2649176
Stationary 1040.524 492 491 0.3055556 0.2649176
Stationary 1040.555 492 491 0.3055556 0.2649176
Stationary 1040.585 492 491 0.3055556 0.2649176
Stationary 1040.616 492 491 0.3055556 0.2649176
Stationary 1040.647 492 491 0.3055556 0.2649176
Stationary 1040.677 492 491 0.3055556 0.2649176
Stationary 1040.708 492 491 0.3055556 0.2649176
Stationary 1040.739 492 491 0.3055556 0.2649176
Stationary 1040.77 492 491 0.3055556 0.2649176
Stationary 1040.8 492 491 0.3055556 0.2649176
Stationary 1040.831 492 491 0.3055556 0.2649176
Stationary 1040.862 492 491 0.3055556 0.2649176
Stationary 1040.892 492 491 0.3055556 0.2649176
Stationary 1040.923 492 491 0.3055556 0.2649176
Stationary 1040.954 492 491 0.3055556 0.2649176
Stationary 1040.985 492 491 0.3055556 0.2649176
Stationary 1041.015 492 491 0.3055556 0.2649176
Stationary 1041.046 492 491 0.3055556 0.2649176
Stationary 1041.077 492 491 0.3055556 0.2649176
Stationary 1041.108 492 491 0.3055556 0.2649176
Stationary 1041.138 492 491 0.3055556 0.2649176
Stationary 1041.169 492 491 0.3055556 0.2649176
Stationary 1041.2 492 491 0.3055556 0.2649176
Stationary 1041.23 492 491 0.3055556 0.2649176
Stationary 1041.261 492 491 0.3055556 0.2649176
Stationary 1041.292 492 491 0.3055556 0.2649176
Ended 1041.323 492 491 0.3055556 0.2649176
Candidates 1041.415 13 to top trip full rio too do group yo ri tip rip gi
Began 1042.674 341 273 -0.04398147 -0.295782
Stationary 1042.705 341 273 -0.04398147 -0.295782
Moved 1042.735 333.4592 273 -0.06143704 -0.295782
Moved 1042.766 297.9109 273 -0.1437249 -0.295782
Moved 1042.797 249.6624 273 -0.255411 -0.295782
Moved 1042.828 184.6589 273 -0.4058822 -0.295782
Moved 1042.859 172.355 273 -0.4343634 -0.295782
Moved 1042.889 156.5 273 -0.4710648 -0.295782
Ended 1042.92 151.5 273 -0.4826389 -0.295782
Cancel 1042.981
Began 1044.732 336 491 -0.05555556 0.2649176
Stationary 1044.763 336 491 -0.05555556 0.2649176
Stationary 1044.794 336 491 -0.05555556 0.2649176
Stationary 1044.825 336 491 -0.05555556 0.2649176
Stationary 1044.855 336 491 -0.05555556 0.2649176
Stationary 1044.886 336 491 -0.05555556 0.2649176
Moved 1044.917 347.7949 491 -0.02825265 0.2649176
Moved 1044.948 354.4906 491 -0.01275316 0.2649176
Moved 1044.978 368.744 491 0.02024064 0.2649176
Moved 1045.009 384.1366 491 0.0558718 0.2649176
Moved 1045.04 398.5 491 0.08912037 0.2649176
Moved 1045.07 412.2159 491 0.1208701 0.2649176
Moved 1045.101 427.5717 491 0.1564159 0.2649176
Moved 1045.132 442.9353 491 0.1919798 0.2649176
Moved 1045.162 451.6389 491 0.2121271 0.2649176
Moved 1045.193 464.6373 491 0.242216 0.2649176
Moved 1045.224 475.166 491 0.266588 0.2649176
Moved 1045.255 483.7277 491 0.2864068 0.2649176
Moved 1045.285 489.9157 491 0.3007307 0.2649176
Moved 1045.316 494.3295 491 0.3109479 0.2649176
Moved 1045.347 495 491 0.3125 0.2649176
Stationary 1045.378 495 491 0.3125 0.2649176
Moved 1045.408 482.4239 491 0.2833886 0.2649176
Moved 1045.439 448.8038 491 0.2055644 0.2649176
Moved 1045.47 389.679 491 0.06870151 0.2649176
Moved 1045.5 335.9987 491 -0.05555869 0.2649176
Moved 1045.531 299.5291 482.2108 -0.1399788 0.2423116
Moved 1045.562 277.0213 482 -0.1920804 0.2417695
Moved 1045.593 265 482 -0.2199074 0.2417695
Moved 1045.623 257.859 482 -0.2364374 0.2417695
Moved 1045.654 252.0631 482 -0.2498539 0.2417695
Moved 1045.685 249.1808 482 -0.2565259 0.2417695
Ended 1045.715 249 482 -0.2569445 0.2417695
Candidates 1045.838 13 thoughts tour row does route his those types type our roots guide yours
Began 1047.62 429 305 0.1597223 -0.2134774
Stationary 1047.651 429 305 0.1597223 -0.2134774
Ended 1047.682 429 305 0.1597223 -0.2134774
NextCandidatePanel 1047.743
Began 1048.572 438 299 0.1805556 -0.2289095
Stationary 1048.603 438 299 0.1805556 -0.2289095
Stationary 1048.634 438 299 0.1805556 -0.2289095
Ended 1048.665 438 299 0.1805556 -0.2289095
NextCandidatePanel 1048.726
Backspace 1051.675
Began 1054.593 284 430 -0.1759259 0.1080246
Stationary 1054.624 284 430 -0.1759259 0.1080246
Stationary 1054.655 284 430 -0.1759259 0.1080246
Stationary 1054.685 284 430 -0.1759259 0.1080246
Stationary 1054.716 284 430 -0.1759259 0.1080246
Moved 1054.747 295.4742 412.9681 -0.1493654 0.06421819
Moved 1054.778 310.0948 390.8895 -0.1155214 0.007431712
Moved 1054.808 327.278 364.0314 -0.07574528 -0.06164778
Moved 1054.839 342.4755 342.6993 -0.04056593 -0.1165143
Moved 1054.87 360.6877 322.031 0.001591941 -0.1696733
Moved 1054.901 380.9246 294.5942 0.04843662 -0.2402412
Moved 1054.931 389.2213 283.7787 0.06764193 -0.268059
Moved 1054.962 392.9245 278.151 0.07621407 -0.2825334
Moved 1054.993 394.3622 276.6378 0.079542 -0.2864255
Moved 1055.023 396 273.7695 0.08333336 -0.2938027
Moved 1055.054 397.5 272.5 0.08680551 -0.297068
Moved 1055.085 399 270.3587 0.09027779 -0.3025754
Moved 1055.115 399 270 0.09027779 -0.303498
Moved 1055.146 389.5172 278.2974 0.06832688 -0.2821569
Moved 1055.177 344.6054 331.3204 -0.03563558 -0.1457809
Moved 1055.208 318.1211 368.8184 -0.0969419 -0.04933549
Moved 1055.238 295.4749 401.722 -0.1493638 0.03529325
Moved 1055.269 285.8036 415.7282 -0.171751 0.07131737
Moved 1055.3 259.672 452.451 -0.2322408 0.1657689
Moved 1055.331 240.6495 479.0721 -0.2762743 0.234239
Moved 1055.361 224.0946 502.4675 -0.3145958 0.2944123
Moved 1055.392 212.7538 520.1808 -0.3408476 0.3399711
Moved 1055.423 204.4012 537.3951 -0.3601823 0.3842467
Moved 1055.453 201.5376 546.3871 -0.3668111 0.4073743
Moved 1055.484 199.959 552.0819 -0.3704652 0.4220213
Moved 1055.515 199 557.8196 -0.3726852 0.4367787
Moved 1055.546 197.6523 560.6953 -0.3758047 0.4441751
Moved 1055.576 198 564.4384 -0.375 0.4538024
Moved 1055.607 223.3391 568.5119 -0.3163448 0.4642795
Moved 1055.638 276.056 570 -0.1943149 0.4681069
Moved 1055.668 331.8646 556.0339 -0.06512825 0.4321858
Moved 1055.699 373.8879 544.496 0.03214787 0.4025103
Moved 1055.73 416.1619 534.3823 0.1300044 0.3764977
Moved 1055.761 425.3516 532 0.1512768 0.3703703
Moved 1055.791 427 529.949 0.1550926 0.3650951
Moved 1055.822 422.8434 527.4062 0.1454708 0.3585549
Moved 1055.853 409.7227 524.9445 0.1150988 0.3522235
Moved 1055.883 358.9903 516.2985 -0.002337297 0.3299858
Moved 1055.914 295.2419 503.893 -0.1499031 0.2980787
Moved 1055.945 252.7175 497.413 -0.2483392 0.2814121
Moved 1055.976 223.5356 491.6746 -0.3158897 0.2666527
Moved 1056.006 202.5342 486.5114 -0.3645041 0.2533729
Ended 1056.037 199.5 487 -0.3715278 0.2546296
Candidates 1056.221 13 better enquirer entries their free nature mature marie dangerous acquire institute beta investors
Began 1057.573 395 330 0.08101851 -0.149177
Stationary 1057.604 395 330 0.08101851 -0.149177
Stationary 1057.634 395 330 0.08101851 -0.149177
Stationary 1057.665 395 330 0.08101851 -0.149177
Ended 1057.696 395 330 0.08101851 -0.149177
NextCandidatePanel 1057.757
Began 1058.771 392 356 0.07407407 -0.0823046
Stationary 1058.802 392 356 0.07407407 -0.0823046
Ended 1058.833 392 356 0.07407407 -0.0823046
NextCandidatePanel 1058.894
Began 1059.816 414 341 0.125 -0.1208849
Stationary 1059.846 414 341 0.125 -0.1208849
Moved 1059.877 367.4578 341 0.01726349 -0.1208849
Moved 1059.908 287.3636 341 -0.1681399 -0.1208849
Moved 1059.938 227.9932 341 -0.3055712 -0.1208849
Moved 1059.969 196.3145 327.4629 -0.3789017 -0.1557025
Ended 1060 189 326 -0.3958333 -0.1594652
Cancel 1060.061
Began 1060.983 308 531 -0.1203704 0.3677982
Stationary 1061.014 308 531 -0.1203704 0.3677982
Stationary 1061.044 308 531 -0.1203704 0.3677982
Stationary 1061.075 308 531 -0.1203704 0.3677982
Stationary 1061.106 308 531 -0.1203704 0.3677982
Stationary 1061.136 308 531 -0.1203704 0.3677982
Moved 1061.167 308 506.7367 -0.1203704 0.3053926
Moved 1061.198 330.9279 482.2241 -0.06729642 0.2423457
Moved 1061.229 358.9919 449.5089 -0.002333522 0.1582018
Moved 1061.259 394.6762 415.6835 0.08026908 0.0712023
Moved 1061.29 417.135 394.865 0.132257 0.01765679
Moved 1061.321 438.5376 375.7061 0.1818 -0.03162015
Moved 1061.351 455.5331 358.4669 0.2211416 -0.0759598
Moved 1061.382 466.7399 347.4081 0.2470832 -0.1044032
Moved 1061.413 477.1978 336.8022 0.2712913 -0.1316817
Moved 1061.444 487.7599 327.2401 0.2957407 -0.1562756
Moved 1061.474 495.6372 319.1814 0.3139751 -0.1770027
Moved 1061.505 499.6949 314.3052 0.3233677 -0.1895443
Moved 1061.536 503.218 308.564 0.3315231 -0.2043107
Moved 1061.567 506.0875 299.7376 0.3381654 -0.2270123
Moved 1061.597 507.7 295.3 0.3418981 -0.238426
Moved 1061.628 508 291.5391 0.3425926 -0.2480991
Stationary 1061.659 508 291.5391 0.3425926 -0.2480991
Moved 1061.689 471.7831 313.4107 0.2587573 -0.191845
Moved 1061.72 434.5698 347.1918 0.1726153 -0.1049593
Moved 1061.751 399.3419 379.8687 0.09106915 -0.02091404
Moved 1061.781 367.3272 412.6728 0.0169611 0.06345879
Moved 1061.812 339.171 446.5363 -0.04821529 0.1505561
Moved 1061.843 312.1786 472.8214 -0.1106975 0.2181618
Moved 1061.874 285.0373 499.2173 -0.1735248 0.2860527
Moved 1061.904 266.9817 515.0183 -0.2153202 0.3266931
Moved 1061.935 255.305 524.556 -0.2423495 0.3512244
Moved 1061.966 248.8982 531.0509 -0.2571801 0.3679292
Moved 1061.997 246.0784 536.9216 -0.2637075 0.3830287
Moved 1062.027 245 539.7953 -0.2662037 0.39042
Moved 1062.058 245 543.3302 -0.2662037 0.3995118
Moved 1062.089 245 545.2036 -0.2662037 0.4043302
Moved 1062.119 267.6397 548 -0.2137969 0.4115225
Moved 1062.15 304.4499 543.1234 -0.1285882 0.3989798
Moved 1062.181 357.971 527.3087 -0.004696747 0.3583043
Moved 1062.212 395.7639 515.7454 0.08278688 0.328563
Moved 1062.242 427.8911 506.4327 0.1571552 0.3046108
Moved 1062.273 438.1969 503.2677 0.1810113 0.2964704
Moved 1062.304 442.5 502 0.1909722 0.2932098
Moved 1062.334 442 502 0.1898148 0.2932098
Moved 1062.365 404.6525 501 0.1033622 0.2906378
Moved 1062.396 331.0984 501 -0.06690189 0.2906378
Moved 1062.427 279.6654 509 -0.1859597 0.3112139
Moved 1062.457 247.6997 509 -0.2599544 0.3112139
Moved 1062.488 230.0788 501.0788 -0.3007436 0.2908404
Moved 1062.519 217.7973 502 -0.329173 0.2932098
Ended 1062.55 211 502 -0.3449074 0.2932098
Candidates 1062.642 13 their the there entries entire interior unique whether these he injuries emerge elsewhere
Began 1064.3 392 358 0.07407407 -0.07716057
Stationary 1064.331 392 358 0.07407407 -0.07716057
Stationary 1064.362 392 358 0.07407407 -0.07716057
Ended 1064.393 392 358 0.07407407 -0.07716057
NextCandidatePanel 1064.454
Began 1066.789 371 420 0.025463 0.08230445
Stationary 1066.819 371 420 0.025463 0.08230445
Stationary 1066.85 371 420 0.025463 0.08230445
Ended 1066.881 371 420 0.025463 0.08230445
NextCandidatePanel 1066.942
Began 1068.232 393 397 0.07638891 0.02314815
Moved 1068.263 366.7879 397 0.01571278 0.02314815
Moved 1068.294 300.3895 409.2035 -0.1379872 0.05453565
Moved 1068.325 227.7295 408 -0.3061817 0.05144025
Moved 1068.355 141.6588 398.4392 -0.5054194 0.02684978
Moved 1068.386 121.9509 395.7183 -0.5510395 0.01985157
Moved 1068.417 95.5 390 -0.6122685 0.005143954
Ended 1068.447 95.5 390 -0.6122685 0.005143954
Cancel 1068.509
Began 1069.338 254 535 -0.2453704 0.3780863
Stationary 1069.369 254 535 -0.2453704 0.3780863
Moved 1069.4 240.0866 535 -0.2775773 0.3780863
Moved 1069.43 235.3433 535 -0.2885571 0.3780863
Moved 1069.461 232.7244 535 -0.2946194 0.3780863
Moved 1069.492 231.6261 535 -0.2971619 0.3780863
Stationary 1069.523 232 535 -0.2962963 0.3780863
Moved 1069.553 232 521.0414 -0.2962963 0.3421845
Moved 1069.584 248.0136 509.4886 -0.2592277 0.3124707
Moved 1069.615 267.9358 491.7982 -0.2131115 0.2669705
Moved 1069.646 289.9361 474.5479 -0.1621849 0.2226026
Moved 1069.676 324.2094 447.4534 -0.08284852 0.152915
Moved 1069.707 341.442 434.6464 -0.04295836 0.1199752
Moved 1069.738 358.7538 419.2462 -0.002884765 0.0803657
Moved 1069.768 367.5949 410.405 0.01758089 0.0576261
Moved 1069.799 381.5267 397.4733 0.04983028 0.02436551
Moved 1069.83 395.9741 383.8207 0.08327335 -0.0107492
Moved 1069.86 409.2703 370.7297 0.1140516 -0.0444194
Moved 1069.891 421 358 0.1412037 -0.07716057
Moved 1069.922 432.5 342 0.167824 -0.1183128
Moved 1069.953 438.8277 335.1724 0.1824715 -0.1358736
Moved 1069.983 442.2819 331.7181 0.1904673 -0.1447579
Moved 1070.014 443.2868 329.4265 0.1927934 -0.1506521
Moved 1070.045 444 327.7451 0.1944444 -0.1549765
Moved 1070.075 445 325.8749 0.1967593 -0.159787
Moved 1070.106 446 325 0.199074 -0.1620371
Moved 1070.137 438.1376 330.8968 0.1808741 -0.1468705
Moved 1070.168 379.709 388.0975 0.04562259 0.000250781
Moved 1070.198 345.2686 426.4046 -0.03410056 0.09877722
Moved 1070.229 313.1653 459.6166 -0.1084135 0.184199
Moved 1070.26 298.0988 475.9012 -0.1432899 0.2260834
Moved 1070.291 271.3112 502.6888 -0.205298 0.2949814
Moved 1070.321 252.0145 518.9855 -0.2499663 0.3368967
Moved 1070.352 237.5954 530.5748 -0.2833441 0.3667046
Moved 1070.383 227.6272 537.5819 -0.3064185 0.384727
Moved 1070.413 218.8098 544.0951 -0.3268291 0.401479
Moved 1070.444 217.3296 546.6704 -0.3302555 0.4081028
Moved 1070.475 217 548.0995 -0.3310185 0.4117784
Moved 1070.506 217 550.9658 -0.3310185 0.4191507
Moved 1070.536 217 554.6818 -0.3310185 0.4287082
Moved 1070.567 217 558.2902 -0.3310185 0.4379891
Moved 1070.598 261.7492 563 -0.2274324 0.4501028
Moved 1070.628 306.0092 551.4977 -0.1249787 0.4205186
Moved 1070.659 349.3103 540.9114 -0.02474472 0.3932905
Moved 1070.69 364.7115 537.0721 0.01090616 0.3834159
Moved 1070.721 368.8031 535 0.02037754 0.3780863
Moved 1070.751 369 532.322 0.02083332 0.3711984
Moved 1070.782 356.3993 529.4799 -0.008334915 0.3638884
Moved 1070.813 288.3863 515.3466 -0.1657725 0.3275374
Moved 1070.844 240.721 504.9442 -0.2761088 0.3007824
Moved 1070.874 215.2384 498.211 -0.3350962 0.2834644
Moved 1070.905 201.2947 497 -0.3673733 0.2803498
Ended 1070.936 202 496 -0.3657407 0.2777777
Candidates 1071.058 13 there where the whereas related these register entries here free he whether entered
Began 1073.147 335 404 -0.05787035 0.04115226
Stationary 1073.178 335 404 -0.05787035 0.04115226
Moved 1073.209 376.5929 456.9115 0.03840943 0.1772415
Moved 1073.24 446.2402 541.2388 0.1996301 0.3941326
Moved 1073.27 507.364 602.273 0.3411203 0.5511137
Ended 1073.301 534 621 0.4027778 0.5992797
Accept 1073.362 1 where
Began 1074.1 218 332 -0.3287037 -0.144033
Stationary 1074.13 218 332 -0.3287037 -0.144033
Stationary 1074.161 218 332 -0.3287037 -0.144033
Moved 1074.192 225.7007 342.5884 -0.3108781 -0.1167994
Moved 1074.223 244.9532 363.4473 -0.2663122 -0.06314996
Moved 1074.253 284.4414 392.6276 -0.1749042 0.01190233
Moved 1074.284 334.7105 428.2973 -0.05854056 0.1036453
Moved 1074.315 373.5502 452.6808 0.03136615 0.1663602
Moved 1074.345 414.9304 476.2702 0.1271537 0.2270324
Moved 1074.376 446.8569 497.3998 0.2010576 0.2813781
Moved 1074.407 468.4909 510.4233 0.2511363 0.3148748
Moved 1074.438 488.3141 522.608 0.2970233 0.346214
Moved 1074.468 502.333 531.5553 0.3294745 0.3692265
Moved 1074.499 508.6502 536.3004 0.3440976 0.3814309
Moved 1074.53 510 538.5 0.3472221 0.3870883
Stationary 1074.56 510 538.5 0.3472221 0.3870883
Moved 1074.591 496.5246 539 0.3160292 0.3883744
Moved 1074.622 473.9283 528.6428 0.2637228 0.3617354
Moved 1074.652 448.6905 517.3452 0.205302 0.3326779
Moved 1074.683 415.3405 500.5494 0.128103 0.2894788
Moved 1074.714 376.6884 479.2349 0.03863056 0.2346576
Moved 1074.745 343.1695 458.113 -0.03895959 0.1803317
Moved 1074.775 323.8803 444.9202 -0.08361042 0.1463997
Moved 1074.806 315.1765 439.5883 -0.1037581 0.1326857
Ended 1074.837 315 440 -0.1041667 0.1337448
Candidates 1075.021 13 did south sort door dot sport spot adopt aid dog apr sit doug
Began 1075.635 340 427 -0.04629632 0.1003086
Moved 1075.666 366.479 427 0.01499762 0.1003086
Moved 1075.697 416.4958 427 0.1307774 0.1003086
Moved 1075.728 450.6564 427 0.2098528 0.1003086
Moved 1075.758 479.4892 427 0.2765952 0.1003086
Ended 1075.789 497 427 0.3171296 0.1003086
Accept 1075.85 0 did
Began 1076.588 341 476 -0.04398147 0.2263374
Stationary 1076.618 341 476 -0.04398147 0.2263374
Stationary 1076.649 341 476 -0.04398147 0.2263374
Stationary 1076.68 341 476 -0.04398147 0.2263374
Moved 1076.711 362.3215 476 0.005373756 0.2263374
Moved 1076.741 404.1836 484.1819 0.1022768 0.2473815
Moved 1076.772 420.937 486 0.141058 0.2520575
Moved 1076.803 448.7374 487.1448 0.2054105 0.2550019
Moved 1076.833 475.2173 490.0242 0.2667068 0.2624078
Moved 1076.864 493.3531 491.8922 0.3086876 0.2672123
Moved 1076.895 506.3604 494.5901 0.3387971 0.2741514
Moved 1076.926 513.6802 495 0.3557413 0.2752057
Moved 1076.956 516.2131 496 0.3616043 0.2777777
Stationary 1076.987 516 496 0.3611111 0.2777777
Stationary 1077.018 516 496 0.3611111 0.2777777
Moved 1077.049 499.5117 496 0.3229438 0.2777777
