taking the train is usually faster
Moved 2324.791 476 466.3227 0.2685185 0.2014472
Moved 2324.822 476 470.9661 0.2685185 0.2133901
Moved 2324.853 476 474.728 0.2685185 0.2230657
Moved 2324.883 476 477.4939 0.2685185 0.2301797
Moved 2324.914 468.0616 479.9384 0.2501426 0.2364669
Moved 2324.945 460.8847 483.7051 0.2335295 0.2461549
Moved 2324.975 451.5857 486.4714 0.212004 0.2532701
Moved 2325.006 440.0337 488.2416 0.1852631 0.2578229
Moved 2325.037 428.7553 490.6489 0.1591559 0.2640146
Moved 2325.068 413.5352 494.8216 0.1239242 0.2747468
Moved 2325.098 400.3044 501.3478 0.09329706 0.2915325
Moved 2325.129 391.8573 508.1427 0.07374386 0.3090089
Moved 2325.16 383.8343 518.5543 0.05517184 0.3357877
Moved 2325.191 378.8456 528.4631 0.04362414 0.3612732
Moved 2325.221 372.164 540.6719 0.02815743 0.3926746
Moved 2325.252 369.753 547.4941 0.02257625 0.4102213
Moved 2325.283 366.9066 557.2802 0.01598755 0.4353913
Moved 2325.313 365 564.5741 0.01157403 0.4541514
Moved 2325.344 364 570.2458 0.009259283 0.4687392
Moved 2325.375 364 574.1865 0.009259283 0.4788746
Moved 2325.406 364 577.8525 0.009259283 0.4883038
Moved 2325.437 364 580.618 0.009259283 0.4954165
Moved 2325.467 364 584.7653 0.009259283 0.5060834
Moved 2325.498 375.6458 588.6459 0.03621727 0.5160643
Moved 2325.529 383.1563 594.1563 0.05360246 0.5302372
Moved 2325.56 391.0036 600.6691 0.07176767 0.5469882
Moved 2325.59 396.6284 604.8141 0.08478791 0.5576494
Moved 2325.621 401 608.5 0.09490739 0.5671295
Moved 2325.652 404.2747 611.2747 0.1024876 0.574266
Moved 2325.682 407.0392 613 0.108887 0.5787036
Moved 2325.713 408.3696 614 0.1119666 0.5812756
Moved 2325.744 410.1252 615.1252 0.1160305 0.5841696
Moved 2325.775 412.0083 615 0.1203897 0.5838476
Moved 2325.805 413.3596 616.3596 0.1235176 0.5873445
Moved 2325.836 414 616 0.125 0.5864196
Moved 2325.867 415 616 0.1273148 0.5864196
Moved 2325.898 415.7361 616 0.1290188 0.5864196
Moved 2325.928 416 616 0.1296297 0.5864196
Ended 2325.959 416 616 0.1296297 0.5864196
Expand 2326.051
Accept 2326.051 2 faster
Began 2326.789 608 505 0.5740741 0.3009258
Stationary 2326.82 608 505 0.5740741 0.3009258
Stationary 2326.851 608 505 0.5740741 0.3009258
Moved 2326.881 621.2617 505 0.6047723 0.3009258
Moved 2326.912 631.7625 505 0.6290798 0.3009258
Moved 2326.943 642.9153 505 0.6548965 0.3009258
Moved 2326.974 651.2048 505 0.6740851 0.3009258
Moved 2327.004 659.5 505 0.6932871 0.3009258
Moved 2327.035 666.7388 513 0.7100434 0.321502
Moved 2327.066 673.6815 515 0.7261146 0.326646
Moved 2327.096 677.4492 516.4492 0.7348362 0.3303734
Moved 2327.127 683.2172 516 0.748188 0.329218
Ended 2327.158 684.2288 516 0.7505296 0.329218
PhraseEnd 2327.219
