the bathroom is good for reading
Moved 1247.129 630.2933 413.2356 0.6256789 0.06490628
Moved 1247.16 636.5396 410.4604 0.6401379 0.05776852
Moved 1247.19 641.8421 407.5789 0.6524123 0.0503573
Moved 1247.221 645 406.5 0.6597222 0.04758226
Moved 1247.252 646.8289 406 0.6639557 0.04629618
Moved 1247.283 648.5 405 0.667824 0.04372424
Moved 1247.313 649.0682 403.9318 0.6691394 0.04097668
Moved 1247.344 650.2487 404 0.671872 0.04115226
Moved 1247.375 651.5 403 0.6747685 0.03858017
Moved 1247.406 652 402.1746 0.6759259 0.03645724
Moved 1247.436 652 401.5 0.6759259 0.03472222
Ended 1247.467 654 402 0.6805556 0.03600815
PhraseEnd 1247.528
