the facts get in the way
Moved 542.8629 328.8327 511.2909 -0.07214651 0.3171062
Moved 542.8936 338.4818 520.4818 -0.04981075 0.3407452
Moved 542.9243 343.9664 527.208 -0.03711482 0.3580453
Moved 542.955 352.0092 536.0092 -0.01849721 0.3806821
Moved 542.9857 358.3092 543.3091 -0.003913939 0.3994576
Moved 543.0164 363.2695 547.1348 0.007568201 0.4092972
Moved 543.0472 367.9408 551.9408 0.01838148 0.4216583
Moved 543.0779 372.4144 555.7072 0.02873699 0.4313456
Moved 543.1086 376.4737 558.4737 0.03813356 0.438461
Moved 543.1393 378.9283 560.9283 0.04381558 0.4447744
Ended 543.17 379.5 561.5 0.0451389 0.4462448
Accept 543.2929 0 the
Candidates 543.2929 13 way east wary war day easy water west rest essay fast reader rat
Began 544.368 658 389 0.6898147 0.002572016
Stationary 544.3987 658 389 0.6898147 0.002572016
Moved 544.4295 666.7243 395.7856 0.7100099 0.02002465
Ended 544.4602 678 401 0.7361111 0.03343609
Accept 544.5216 0 way
PhraseEnd 544.5216
