what goes up must come down
Moved 2993.318 114.1771 351.0886 -0.5690344 -0.0949369
Moved 2993.348 110.3232 349 -0.5779556 -0.1003086
Moved 2993.379 107.5563 349 -0.5843604 -0.1003086
Moved 2993.41 107 349 -0.5856481 -0.1003086
Ended 2993.441 107 349 -0.5856481 -0.1003086
Cancel 2993.502
Began 2993.84 399 430 0.09027779 0.1080246
Stationary 2993.871 399 430 0.09027779 0.1080246
Moved 2993.901 367.6543 423.949 0.01771828 0.09246127
Moved 2993.932 325.5 414.5 -0.07986113 0.0681584
Moved 2993.963 276.7826 413 -0.192633 0.06430033
Moved 2993.994 233.855 411 -0.2920024 0.05915629
Moved 2994.024 205.1543 409.5595 -0.358439 0.05545141
Moved 2994.055 183.6408 406.8058 -0.4082388 0.04836887
Moved 2994.086 168.3682 403.6766 -0.4435922 0.04032053
Moved 2994.116 153.9162 402 -0.4770459 0.03600815
Moved 2994.147 144.4879 399.8293 -0.4988705 0.03042515
Moved 2994.178 138.1458 399 -0.5135514 0.02829214
Moved 2994.209 131.9059 398 -0.5279956 0.02572008
Ended 2994.24 131 397 -0.5300926 0.02314815
Accept 2994.301 0 bizarre
Delete 2994.301 LeftSwipe
Began 2995.038 426 466 0.1527777 0.2006171
Stationary 2995.069 426 466 0.1527777 0.2006171
Moved 2995.1 447.3812 436.6979 0.2022713 0.1252518
Moved 2995.13 466 409 0.2453704 0.05401234
Moved 2995.161 478.5394 390.806 0.2743968 0.007217117
Moved 2995.192 489.9503 374.7495 0.3008109 -0.03408063
Moved 2995.222 496.8058 363.7913 0.3166802 -0.06226528
Moved 2995.253 500.8886 357.3342 0.3261311 -0.07887311
Moved 2995.284 503.6208 353.3792 0.3324557 -0.08904531
Moved 2995.315 505.3848 350.6152 0.3365389 -0.0961543
Moved 2995.345 506.149 348.8511 0.3383078 -0.1006917
Moved 2995.376 506 347.5 0.337963 -0.1041667
Moved 2995.407 506 348 0.337963 -0.1028807
Moved 2995.438 495.7022 369.6948 0.3141255 -0.04708129
Moved 2995.468 490.1561 392.0635 0.3012873 0.01045125
Moved 2995.499 486.6807 411.2352 0.2932423 0.05976135
Moved 2995.53 486 430.4875 0.2916667 0.1092784
Moved 2995.56 485 448.199 0.2893518 0.1548327
Moved 2995.591 485 463.5 0.2893518 0.1941872
Moved 2995.622 485 481.2346 0.2893518 0.2398009
Moved 2995.653 485 495.4357 0.2893518 0.2763263
Moved 2995.683 493.568 507.8399 0.3091852 0.3082301
Moved 2995.714 496.984 515.952 0.3170926 0.3290946
Moved 2995.745 499.7441 524.2323 0.3234817 0.3503916
Moved 2995.775 502.5043 530.0085 0.329871 0.3652482
Moved 2995.806 504.2671 535.5342 0.3339516 0.3794602
Moved 2995.837 505 538.7208 0.3356481 0.3876562
Moved 2995.868 506 541.4878 0.337963 0.3947731
Moved 2995.898 507 544.2505 0.3402778 0.4018789
Moved 2995.929 507 545 0.3402778 0.4038065
Moved 2995.96 507 546.0414 0.3402778 0.4064849
Moved 2995.99 507 547.5 0.3402778 0.4102365
Moved 2996.021 507 547 0.3402778 0.4089505
Moved 2996.052 507 548.1164 0.3402778 0.4118219
Moved 2996.083 507 549.2188 0.3402778 0.4146574
Stationary 2996.114 507 549 0.3402778 0.4140946
Moved 2996.144 491.3181 549 0.3039769 0.4140946
Moved 2996.175 471.7012 538.8311 0.2585675 0.3879399
Moved 2996.206 430.7689 514.5323 0.1638169 0.3254432
Moved 2996.236 396.2365 491.3538 0.08388091 0.2658277
Moved 2996.267 369.8371 474.2247 0.02277096 0.2217714
Moved 2996.298 350.1556 460.7223 -0.02278785 0.1870428
Moved 2996.328 333.9622 450.1773 -0.06027276 0.159921
Moved 2996.359 321.5333 443.2666 -0.08904337 0.1421465
Moved 2996.39 311.6168 438.8723 -0.1119982 0.1308442
Moved 2996.421 304.8534 435.4267 -0.1276543 0.1219822
Moved 2996.451 299.3246 434 -0.1404524 0.1183127
Moved 2996.482 295.9016 433 -0.148376 0.1157406
Moved 2996.513 294.6409 433 -0.1512942 0.1157406
Moved 2996.543 292.8553 433 -0.1554275 0.1157406
Moved 2996.574 292 443.1459 -0.1574074 0.141836
Moved 2996.605 292 451.4397 -0.1574074 0.1631679
Moved 2996.636 292 463.0837 -0.1574074 0.1931164
Moved 2996.666 304.1781 483.3561 -0.1292174 0.2452575
Moved 2996.697 316.224 507.642 -0.1013333 0.307721
Moved 2996.728 329.293 528.0128 -0.07108103 0.3601151
Moved 2996.759 340.0514 544.072 -0.04617725 0.4014196
Moved 2996.789 351.3199 560.8665 -0.02009287 0.4446154
Moved 2996.82 362.1445 572.1445 0.004964074 0.4736227
Moved 2996.851 370.9029 582.2039 0.0252382 0.4994955
Moved 2996.881 381.8701 590.8702 0.0506253 0.5217854
Moved 2996.912 391.4356 600.4355 0.07276753 0.5463877
Moved 2996.943 395.246 603.246 0.08158793 0.5536161
Moved 2996.974 397 604.7672 0.0856481 0.5575286
Moved 2997.004 398.4672 605 0.08904447 0.5581275
Ended 2997.035 398.4672 605 0.08904447 0.5581275
Candidates 2997.158 13 must boat busy budget midst nude most just boost buddy biggest mystery nurse
Began 2997.926 371 372 0.025463 -0.04115226
Stationary 2997.957 371 372 0.025463 -0.04115226
Stationary 2997.987 371 372 0.025463 -0.04115226
Moved 2998.018 371 383.988 0.025463 -0.01031915
Moved 2998.049 371 391.2269 0.025463 0.008299557
Moved 2998.08 371 398.5618 0.025463 0.02716508
Moved 2998.11 378.6515 407.8693 0.04317483 0.05110422
Moved 2998.141 385.5 417 0.05902777 0.0745884
Moved 2998.172 392.7319 424.7319 0.07576822 0.0944749
Moved 2998.202 398.9023 431.8534 0.09005149 0.1127916
Moved 2998.233 404.4316 437.4316 0.102851 0.1271387
Moved 2998.264 408.1209 442.2418 0.1113909 0.1395106
Moved 2998.295 411.9216 444.9216 0.120189 0.1464034
Moved 2998.325 413 447 0.1226852 0.1517489
Moved 2998.356 414 448 0.125 0.1543209
Stationary 2998.387 414 448 0.125 0.1543209
Stationary 2998.417 414 448 0.125 0.1543209
Stationary 2998.448 414 448 0.125 0.1543209
Stationary 2998.479 414 448 0.125 0.1543209
Moved 2998.51 403.8059 438.8059 0.1014026 0.1306736
Moved 2998.54 398.2714 433.2714 0.08859128 0.1164387
Moved 2998.571 389.6722 422.5629 0.0686857 0.08889642
Moved 2998.602 380 411.5 0.04629632 0.06044234
Moved 2998.633 368.8557 395.2834 0.02049923 0.01873307
Moved 2998.663 359.8956 381.8259 -0.0002417465 -0.01587982
Moved 2998.694 350.6427 366.8569 -0.02166043 -0.05438047
Moved 2998.725 343.4362 355.2482 -0.03834223 -0.08423817
Moved 2998.755 337.9939 342.9757 -0.05093997 -0.1158033
Moved 2998.786 333.4626 331.9251 -0.0614293 -0.1442255
Moved 2998.817 329.5 322 -0.07060184 -0.1697531
Moved 2998.848 325.1162 313.2324 -0.08074949 -0.1923035
Moved 2998.878 322.3177 305.9533 -0.08722742 -0.2110255
Moved 2998.909 320.5736 300.1473 -0.09126475 -0.2259587
Moved 2998.94 318.8174 295.6348 -0.09533013 -0.237565
Moved 2998.97 318 292.4251 -0.09722222 -0.2458202
Moved 2999.001 316.6638 289.3276 -0.1003153 -0.2537872
Moved 2999.032 317 287.9122 -0.09953702 -0.2574275
Moved 2999.063 317 287.3602 -0.09953702 -0.2588474
Stationary 2999.093 317 287 -0.09953702 -0.2597736
Stationary 2999.124 317 287 -0.09953702 -0.2597736
Moved 2999.155 333.72 310.58 -0.06083339 -0.1991257
Moved 2999.186 360.9061 357.519 0.002097487 -0.07839759
Moved 2999.216 395.4614 416.1382 0.08208652 0.07237194
Moved 2999.247 429.8344 466.3954 0.1616536 0.2016343
Moved 2999.278 456.2017 505.069 0.222689 0.3011034
Moved 2999.308 475.5195 531.3594 0.2674063 0.3687226
Moved 2999.339 490.5667 549.5667 0.3022378 0.4155522
Moved 2999.37 500.4048 561.873 0.325011 0.4472041
Moved 2999.401 509.4689 571.7034 0.3459929 0.472488
Moved 2999.431 513.6792 576.6792 0.3557389 0.4852859
Moved 2999.462 515 579.4391 0.3587963 0.4923843
Stationary 2999.493 515 579 0.3587963 0.4912551
Stationary 2999.523 515 579 0.3587963 0.4912551
Moved 2999.554 502.5375 552.3833 0.3299479 0.4227965
Moved 2999.585 485.7746 482.558 0.2911449 0.2432046
Moved 2999.616 472.3579 423.7001 0.2600878 0.09182109
Moved 2999.646 465.1565 385.5011 0.2434177 -0.006427255
Moved 2999.677 458.7295 350.6475 0.2285406 -0.09607134
Moved 2999.708 453.204 324.9179 0.2157499 -0.1622483
Moved 2999.739 450.3385 304.031 0.2091169 -0.2159697
Moved 2999.769 448.9359 290.6794 0.2058701 -0.2503102
Moved 2999.8 448 276.5253 0.2037037 -0.2867147
Moved 2999.831 446.4137 266.241 0.2000316 -0.3131663
Moved 2999.861 443.6508 256.9523 0.193636 -0.3370569
Moved 2999.892 443 251.3636 0.1921296 -0.351431
Moved 2999.923 442 248.4271 0.1898148 -0.3589838
Moved 2999.954 440.6679 244.3358 0.1867312 -0.3695066
Moved 2999.984 440.1749 243 0.18559 -0.3729424
Moved 3000.015 434.8639 242 0.1732959 -0.3755144
Moved 3000.046 405.9147 265.2099 0.1062839 -0.3158182
Moved 3000.076 375.4747 302.7354 0.0358211 -0.219302
Moved 3000.107 355.0141 333.9764 -0.01154135 -0.1389495
Moved 3000.138 338.9384 370.7601 -0.04875367 -0.04434138
Moved 3000.169 329.0824 397.7252 -0.07156844 0.02501339
Moved 3000.199 323.2594 419.4438 -0.08504778 0.08087385
Moved 3000.23 321 436.1814 -0.09027779 0.1239233
Moved 3000.261 319.0658 448.7368 -0.09475509 0.156216
Moved 3000.292 318 458.1047 -0.09722222 0.1803103
Moved 3000.322 316.536 464.9279 -0.100611 0.1978597
Moved 3000.353 317 469.7905 -0.09953702 0.2103665
Moved 3000.384 316 473.6531 -0.1018519 0.2203012
Moved 3000.414 314.96 475.04 -0.1042594 0.2238684
Moved 3000.445 315 476.3601 -0.1041667 0.2272636
Ended 3000.476 313.6838 477.3162 -0.1072135 0.2297227
Accept 3000.629 0 must
Candidates 3000.629 13 come doing some shipping find county country done shopping zone cover things define
Began 3001.828 441 448 0.1875 0.1543209
Stationary 3001.858 441 448 0.1875 0.1543209
Moved 3001.889 424.6388 448 0.1496269 0.1543209
Moved 3001.92 409.4408 441.5143 0.1144464 0.1376395
Moved 3001.95 387.36 439.3372 0.06333341 0.1320399
Moved 3001.981 369.3906 439 0.02173742 0.1311728
Moved 3002.012 347.5 438 -0.02893518 0.1286007
Moved 3002.043 343.6829 438 -0.03777107 0.1286007
Moved 3002.073 337.3199 438 -0.05250032 0.1286007
Moved 3002.104 334.894 438 -0.05811587 0.1286007
Moved 3002.135 333.5142 438 -0.06130969 0.1286007
Moved 3002.166 333 447.6185 -0.06249999 0.1533398
Moved 3002.196 340.5561 457.3177 -0.04500906 0.1782863
Moved 3002.227 360.479 475.7832 0.001108845 0.2257798
Moved 3002.258 400.5 502.5 0.09374996 0.2944958
Moved 3002.288 443.3268 523.14 0.192886 0.3475823
Moved 3002.319 471.992 535.1968 0.2592407 0.3785924
Moved 3002.35 498.4666 544.675 0.3205245 0.4029706
Moved 3002.381 521.1784 554.0669 0.3730982 0.4271267
Moved 3002.411 539.9644 558.7928 0.4165841 0.4392819
Moved 3002.442 554.7714 562.5543 0.4508597 0.4489563
Moved 3002.473 567.2589 566.3147 0.4797658 0.4586282
Moved 3002.503 574.283 567.761 0.4960255 0.4623481
Moved 3002.534 577.5 568 0.5034722 0.4629629
Moved 3002.565 580.2809 569 0.5099096 0.4655349
Moved 3002.596 581.5 569 0.5127315 0.4655349
Moved 3002.626 582 569 0.513889 0.4655349
Stationary 3002.657 582 569 0.513889 0.4655349
Moved 3002.688 572.3445 569 0.4915382 0.4655349
Moved 3002.719 545.5 555.5 0.4293981 0.4308127
Moved 3002.749 503.3195 550.4639 0.3317581 0.4178598
Moved 3002.78 465.787 544.1124 0.2448772 0.4015236
Moved 3002.811 433.2078 538.5833 0.1694625 0.3873025
Moved 3002.841 409.9699 534.794 0.1156712 0.3775565
Moved 3002.872 390.5284 533 0.07066766 0.3729423
Moved 3002.903 376.7215 533 0.03870706 0.3729423
Moved 3002.934 365.3406 533 0.0123625 0.3729423
Moved 3002.964 358.2295 533 -0.004098415 0.3729423
Moved 3002.995 351.7 533 -0.01921291 0.3729423
Moved 3003.026 347.5898 533 -0.0287273 0.3729423
Moved 3003.056 345.5 533 -0.03356482 0.3729423
Moved 3003.087 345 533 -0.03472224 0.3729423
Moved 3003.118 345 526.8448 -0.03472224 0.3571112
Moved 3003.149 369.0938 502.7499 0.02105057 0.2951384
Moved 3003.179 393.6494 472.6856 0.07789224 0.2178127
Moved 3003.21 424.0388 437.3534 0.148238 0.1269377
Moved 3003.241 452.6043 404.3957 0.2143617 0.04216991
Moved 3003.271 474.177 379.1876 0.2642985 -0.02266566
Moved 3003.302 499.3466 351.6533 0.3225616 -0.09348433
Moved 3003.333 518.1317 331.8464 0.3660455 -0.1444281
Moved 3003.364 544.9524 307.6381 0.4281305 -0.2066923
Moved 3003.394 569.7612 289.6194 0.4855583 -0.2530366
Moved 3003.425 574.869 286.0983 0.4973819 -0.2620931
Ended 3003.456 576.3399 286 0.5007868 -0.2623458
Accept 3003.548 0 come
Candidates 3003.548 13 down form storm shown firm southern spam sudden town sperm asian sign written
Began 3004.316 353 407 -0.01620372 0.04886827
Moved 3004.347 366.5008 407 0.01504809 0.04886827
Moved 3004.377 410.3369 417.6682 0.1165205 0.07630689
Moved 3004.408 470.1999 422.7053 0.2550924 0.08926242
Moved 3004.439 515.3733 425 0.3596604 0.09516452
Moved 3004.47 553.6299 425 0.4482175 0.09516452
Moved 3004.5 588.7928 426 0.5296129 0.09773654
Moved 3004.531 617.434 428 0.595912 0.1028806
Moved 3004.562 645.4588 429 0.6607842 0.1054526
Moved 3004.593 661.9623 429 0.6989867 0.1054526
Moved 3004.623 670.5109 429 0.7187753 0.1054526
Moved 3004.654 675.3374 429 0.7299477 0.1054526
Moved 3004.685 677.5 429 0.7349536 0.1054526
Moved 3004.715 679.7015 429 0.7400498 0.1054526
Moved 3004.746 682.4658 429 0.7464485 0.1054526
Ended 3004.777 684.5 429 0.7511574 0.1054526
Accept 3004.838 0 down
PhraseEnd 3004.838
