I just cannot figure this out
Stationary 1705.588 470 578 0.2546296 0.488683
Stationary 1705.619 470 578 0.2546296 0.488683
Stationary 1705.649 470 578 0.2546296 0.488683
Stationary 1705.68 470 578 0.2546296 0.488683
Stationary 1705.711 470 578 0.2546296 0.488683
Stationary 1705.742 470 578 0.2546296 0.488683
Stationary 1705.772 470 578 0.2546296 0.488683
Stationary 1705.803 470 578 0.2546296 0.488683
Stationary 1705.834 470 578 0.2546296 0.488683
Stationary 1705.865 470 578 0.2546296 0.488683
Stationary 1705.895 470 578 0.2546296 0.488683
Stationary 1705.926 470 578 0.2546296 0.488683
Stationary 1705.957 470 578 0.2546296 0.488683
Stationary 1705.987 470 578 0.2546296 0.488683
Moved 1706.018 462.5973 578 0.2374936 0.488683
Moved 1706.049 460.301 578 0.2321782 0.488683
Moved 1706.08 454.649 565.1987 0.219095 0.4557578
Moved 1706.11 439.5607 548.6408 0.1841683 0.4131708
Moved 1706.141 420.2737 524.5985 0.1395224 0.3513335
Moved 1706.172 405.8191 508.8191 0.1060627 0.3107486
Moved 1706.203 395.1917 496.1917 0.08146217 0.2782706
Moved 1706.233 388.1261 489.7507 0.06510675 0.2617045
Moved 1706.264 382.2225 484.2225 0.05144089 0.2474857
Moved 1706.295 375.9384 479.4692 0.03689458 0.2352602
Moved 1706.326 375 479 0.03472219 0.2340534
Moved 1706.356 372.6146 477.6146 0.02920051 0.2304902
Moved 1706.387 371.6404 478 0.02694537 0.2314814
Moved 1706.418 370.7317 478 0.02484182 0.2314814
Moved 1706.448 369.9024 478 0.02292226 0.2314814
Moved 1706.479 368.9713 478 0.02076695 0.2314814
Stationary 1706.51 368.9713 478 0.02076695 0.2314814
Stationary 1706.541 369 478 0.02083332 0.2314814
Stationary 1706.571 369 478 0.02083332 0.2314814
Stationary 1706.602 369 478 0.02083332 0.2314814
Ended 1706.633 369 478 0.02083332 0.2314814
Accept 1706.694 5 cannot
Began 1707.493 453 389 0.2152778 0.002572016
Stationary 1707.524 453 389 0.2152778 0.002572016
Stationary 1707.555 453 389 0.2152778 0.002572016
Stationary 1707.586 453 389 0.2152778 0.002572016
Moved 1707.616 436.982 389 0.178199 0.002572016
Moved 1707.647 417.1022 389 0.132181 0.002572016
Moved 1707.678 395.3018 389 0.08171718 0.002572016
Moved 1707.709 380.5526 389 0.04757543 0.002572016
Moved 1707.739 372.5643 389 0.02908399 0.002572016
Moved 1707.77 368.5086 389 0.01969576 0.002572016
Moved 1707.801 367 389 0.01620372 0.002572016
Stationary 1707.832 367 389 0.01620372 0.002572016
Moved 1707.862 392.2462 422.2462 0.07464398 0.08808163
Moved 1707.893 427.0377 449.103 0.1551798 0.1571579
Moved 1707.924 455.8222 466.8933 0.2218105 0.2029148
Moved 1707.954 478.5503 477.6138 0.274422 0.230488
Moved 1707.985 499.3669 488.5858 0.3226086 0.2587083
Moved 1708.016 514.7308 496.8384 0.3581731 0.2799342
Moved 1708.047 527.5641 503.4257 0.38788 0.2968766
Moved 1708.077 538.6068 509.3641 0.4134416 0.3121504
Moved 1708.108 548.6636 513.7758 0.4367214 0.3234972
Moved 1708.139 555.9598 517.6533 0.4536107 0.3334703
Moved 1708.17 562.8218 520.4109 0.4694949 0.3405629
Moved 1708.2 570.564 523.7093 0.4874166 0.3490464
Moved 1708.231 578.2009 526.6005 0.5050948 0.3564826
Moved 1708.262 583.7214 529.3607 0.5178735 0.3635818
Moved 1708.293 587.8319 531 0.5273886 0.3677982
Moved 1708.323 592.0748 533 0.5372102 0.3729423
Moved 1708.354 594.3021 534 0.5423658 0.3755144
Moved 1708.385 595.3601 534 0.5448151 0.3755144
Stationary 1708.416 595 534 0.5439815 0.3755144
Stationary 1708.446 595 534 0.5439815 0.3755144
Stationary 1708.477 595 534 0.5439815 0.3755144
Moved 1708.508 583.5339 516.7118 0.5174395 0.3310488
Moved 1708.538 571.7253 502.4703 0.4901049 0.2944195
Moved 1708.569 556.9156 486.9156 0.4558231 0.2544124
Moved 1708.6 539.4749 466.4749 0.415451 0.2018385
Moved 1708.631 514.9528 441.9528 0.358687 0.1387673
Moved 1708.661 505.3133 432.3133 0.3363734 0.1139745
Moved 1708.692 487.6769 413.6769 0.2955483 0.06604128
Moved 1708.723 473.7245 399.7245 0.2632512 0.03015561
Moved 1708.754 460.2621 387.2621 0.2320883 -0.001897812
Moved 1708.784 445.5224 376.218 0.1979685 -0.03030369
Moved 1708.815 434.1507 366.613 0.1716451 -0.05500785
Moved 1708.846 425.3209 359.3209 0.1512057 -0.0737633
Moved 1708.876 418.7005 355.3502 0.1358807 -0.08397577
Moved 1708.907 413.1716 352.5858 0.1230824 -0.09108586
Moved 1708.938 411.5 353 0.119213 -0.09002065
Moved 1708.969 411 353 0.1180555 -0.09002065
Stationary 1708.999 411 353 0.1180555 -0.09002065
Moved 1709.03 419.2216 370.8726 0.137087 -0.04405206
Moved 1709.061 439.5232 393.5232 0.1840815 0.01420563
Moved 1709.092 461.5 413 0.2349537 0.06430033
Moved 1709.122 487.3491 433.0493 0.2947895 0.1158673
Moved 1709.153 509.3444 451.4263 0.3457046 0.1631334
Moved 1709.184 523.3785 463.0271 0.3781911 0.1929709
Moved 1709.215 535.2531 472.2025 0.4056786 0.2165702
Moved 1709.245 547.3305 481.4979 0.4336354 0.240478
Moved 1709.276 556.1989 489.7983 0.4541641 0.261827
Moved 1709.307 562.7216 498.0823 0.4692629 0.2831333
Moved 1709.338 568.4185 504.4185 0.4824502 0.2994303
Moved 1709.368 572.5686 510.1373 0.4920569 0.3141389
Moved 1709.399 576.3268 515.6536 0.5007564 0.328327
Moved 1709.43 578.0891 520.1782 0.504836 0.3399645
Moved 1709.46 579 522.5 0.5069445 0.3459361
Moved 1709.491 580 527.2744 0.5092593 0.358216
Moved 1709.522 580 531.0365 0.5092593 0.3678921
Moved 1709.553 580 533.6198 0.5092593 0.3745365
Moved 1709.583 566.6474 536.2705 0.4783504 0.3813542
Moved 1709.614 544.6799 537 0.4274998 0.3832304
Moved 1709.645 517.8062 537 0.3652921 0.3832304
Moved 1709.676 491.8319 526.3739 0.3051664 0.3558998
Moved 1709.706 467.9074 522.9884 0.2497857 0.3471923
Moved 1709.737 447.6326 519.2332 0.2028532 0.3375339
Moved 1709.768 431.8793 515.4698 0.1663872 0.3278543
Moved 1709.799 421.2752 513 0.1418408 0.321502
Moved 1709.829 411.2604 512 0.1186584 0.31893
Moved 1709.86 401.2308 511 0.09544164 0.3163579
Moved 1709.891 393.3777 511 0.07726322 0.3163579
Moved 1709.922 384.4442 509.3611 0.05658389 0.3121426
Moved 1709.952 373.3808 505.1904 0.03097405 0.3014157
Moved 1709.983 361.19 501.838 0.002754529 0.2927931
Moved 1710.014 347.8633 496.6211 -0.02809425 0.2793752
Moved 1710.044 329.9019 488.9509 -0.06967157 0.2596473
Moved 1710.075 318.584 483.792 -0.09587035 0.2463785
Moved 1710.106 308.3972 478.2648 -0.119451 0.2321624
Moved 1710.137 303.4734 475.7367 -0.1308486 0.2256601
Moved 1710.167 302 476 -0.1342593 0.2263374
Moved 1710.198 300.5396 474.5396 -0.1376398 0.2225811
Moved 1710.229 301 475 -0.1365741 0.2237653
Stationary 1710.26 301 475 -0.1365741 0.2237653
Stationary 1710.29 301 475 -0.1365741 0.2237653
Stationary 1710.321 301 475 -0.1365741 0.2237653
Moved 1710.352 316.3837 488.0378 -0.1009637 0.2572988
Moved 1710.383 324.06 492.53 -0.08319447 0.2688527
Moved 1710.413 334 497 -0.06018519 0.2803498
Moved 1710.444 345.1676 502.5838 -0.03433426 0.2947114
Moved 1710.475 354.2016 505.8004 -0.01342217 0.3029845
Moved 1710.505 362.488 508.496 0.005759299 0.3099177
Moved 1710.536 370.7657 510 0.0249206 0.3137859
Moved 1710.567 380.0584 513.0146 0.04643142 0.3215395
Moved 1710.598 385.9638 514.3213 0.06010135 0.3249004
Moved 1710.628 393.6063 515 0.0777923 0.326646
Moved 1710.659 399.9138 516 0.09239297 0.329218
Moved 1710.69 406.4239 517 0.1074626 0.33179
Moved 1710.721 412.3441 518.1721 0.121167 0.3348046
Moved 1710.751 416.9371 518 0.1317989 0.3343621
Moved 1710.782 420.6919 518.692 0.1404905 0.3361418
Moved 1710.813 423.4531 519 0.1468822 0.3369341
Moved 1710.844 424.8882 519 0.1502042 0.3369341
Moved 1710.874 427.2964 519 0.1557786 0.3369341
Ended 1710.905 429 519 0.1597223 0.3369341
Candidates 1711.028 13 figure society for the software disorder associate soviet fighter it divide they suicide
Began 1711.858 352 384 -0.01851852 -0.01028807
Stationary 1711.889 352 384 -0.01851852 -0.01028807
Stationary 1711.919 352 384 -0.01851852 -0.01028807
Stationary 1711.95 352 384 -0.01851852 -0.01028807
Stationary 1711.981 352 384 -0.01851852 -0.01028807
Stationary 1712.011 352 384 -0.01851852 -0.01028807
Stationary 1712.042 352 384 -0.01851852 -0.01028807
Stationary 1712.073 352 384 -0.01851852 -0.01028807
Stationary 1712.104 352 384 -0.01851852 -0.01028807
Moved 1712.135 352 399.3636 -0.01851852 0.02922733
Moved 1712.165 361.8903 408.7805 0.004375577 0.05344775
Moved 1712.196 364.5 417 0.01041671 0.0745884
Moved 1712.227 369.1329 428.3986 0.02114088 0.1039059
Moved 1712.257 372 442.5198 0.02777775 0.1402258
Moved 1712.288 372 446.2985 0.02777775 0.1499445
Moved 1712.319 372 453.2466 0.02777775 0.1678152
Moved 1712.35 372 463.5392 0.02777775 0.1942881
Moved 1712.38 364.3618 473.5528 0.01009673 0.2200431
Moved 1712.411 361.6014 483.1958 0.003707012 0.2448451
Moved 1712.442 359.1699 493.3204 -0.001921455 0.2708857
Moved 1712.473 357.4164 501.1672 -0.005980581 0.2910679
Moved 1712.503 357 506.6916 -0.006944438 0.3052766
Moved 1712.534 357 511.1014 -0.006944438 0.3166187
Moved 1712.565 357 513.8914 -0.006944438 0.3237946
Moved 1712.595 355.7258 515.2742 -0.009893925 0.3273512
Moved 1712.626 356 516.3596 -0.009259283 0.330143
Moved 1712.657 354.7926 517.2074 -0.0120541 0.3323236
Moved 1712.688 353.7824 517 -0.01439248 0.33179
Moved 1712.719 354 505.919 -0.01388888 0.3032895
Moved 1712.749 365.0587 485.5886 0.01171003 0.2509993
Moved 1712.78 375.5714 461.5716 0.03604481 0.1892272
Moved 1712.811 390.6594 427.6812 0.07097086 0.1020606
Moved 1712.841 401.7714 404.15 0.09669304 0.04153805
Moved 1712.872 411.7631 385.9146 0.119822 -0.005363888
Moved 1712.903 420.5725 368.855 0.1402142 -0.0492413
Moved 1712.934 427.3193 355.3613 0.1558318 -0.08394727
Moved 1712.964 431.7931 345.8104 0.1661877 -0.1085125
Moved 1712.995 434.162 340.6759 0.1716714 -0.1217185
Moved 1713.026 436.5998 338.4002 0.1773143 -0.1275716
Moved 1713.057 438.3541 337 0.1813752 -0.1311728
Moved 1713.087 441.1191 336 0.1877757 -0.1337449
Moved 1713.118 446.5 336 0.2002315 -0.1337449
Moved 1713.149 469.5697 358.2841 0.2536335 -0.07642981
Moved 1713.179 504.2298 411.0558 0.3338652 0.05929982
Moved 1713.21 511.7391 427.0578 0.3512479 0.1004573
Moved 1713.241 521.715 450.6087 0.3743402 0.1610306
Moved 1713.272 527.9849 468.9623 0.3888539 0.2082364
Moved 1713.302 535.5074 488.5223 0.4062672 0.258545
Moved 1713.333 542 501 0.4212962 0.2906378
Moved 1713.364 546.8584 510.7876 0.4325426 0.3158116
Moved 1713.395 551.6932 520.0797 0.4437343 0.3397109
Moved 1713.425 554.4481 527.3444 0.4501114 0.3583959
Moved 1713.456 554 531.4346 0.4490741 0.3689161
Moved 1713.487 546.502 536.0712 0.4317176 0.3808414
Moved 1713.518 541.2205 537.4449 0.4194918 0.3843746
Moved 1713.548 519.2007 537 0.3685202 0.3832304
Moved 1713.579 495.4112 537 0.3134519 0.3832304
Moved 1713.61 461.0577 522.7644 0.2339299 0.3466162
Moved 1713.641 422.6242 505.8913 0.1449635 0.3032183
Moved 1713.671 394.7154 491.3179 0.08035967 0.2657353
Moved 1713.702 373.7603 480.0046 0.03185262 0.2366372
Moved 1713.733 347.3082 461.5388 -0.02937918 0.189143
Moved 1713.763 327.17 446.8357 -0.07599548 0.1513263
Moved 1713.794 310.4258 434.0215 -0.1147551 0.1183681
Moved 1713.825 294.7053 419.7421 -0.1511452 0.08164119
Moved 1713.856 281.0953 406.0953 -0.1826497 0.04654146
Moved 1713.886 269.8383 395.3787 -0.2087076 0.01897812
Moved 1713.917 259.7906 387.093 -0.2319661 -0.002332852
Moved 1713.948 252.1037 378.8278 -0.24976 -0.02359123
Moved 1713.979 243.5887 370.5887 -0.2694707 -0.04478227
Moved 1714.009 233.3407 360.3406 -0.2931929 -0.07114041
Moved 1714.04 224.7443 350.7443 -0.3130918 -0.09582221
Moved 1714.071 216.679 342.679 -0.3317617 -0.1165665
Moved 1714.102 209.4166 335.4166 -0.3485727 -0.1352455
Moved 1714.132 208.0369 334.0369 -0.3517665 -0.1387941
Moved 1714.163 205.6947 331.6947 -0.3571883 -0.1448182
Moved 1714.194 204 329.8287 -0.3611111 -0.1496175
Moved 1714.224 202.5 330 -0.3645833 -0.149177
Ended 1714.255 203 329 -0.3634259 -0.151749
Accept 1714.347 0 figure
Candidates 1714.347 13 this of loss los is third good floyd flood united loud food kids
Began 1714.962 377 349 0.03935188 -0.1003086
Stationary 1714.993 377 349 0.03935188 -0.1003086
Stationary 1715.024 377 349 0.03935188 -0.1003086
Stationary 1715.054 377 349 0.03935188 -0.1003086
Stationary 1715.085 377 349 0.03935188 -0.1003086
Moved 1715.116 390.9144 362.9144 0.07156113 -0.06452074
Moved 1715.146 420.6221 391.3837 0.1403289 0.008702808
Moved 1715.177 447.6982 413.9539 0.203005 0.0667539
Moved 1715.208 477.78 437.94 0.2726389 0.1284464
Moved 1715.239 501.538 457.1534 0.3276342 0.1778637
Moved 1715.27 516.6519 468.7215 0.36262 0.207617
Moved 1715.3 528.5709 476.9425 0.3902103 0.2287615
Moved 1715.331 540.666 487.4995 0.4182082 0.2559142
Moved 1715.362 547.8651 494.8651 0.4348728 0.2748585
Moved 1715.392 552.395 499.6975 0.4453589 0.2872877
Moved 1715.423 554.5 503 0.4502314 0.2957818
Moved 1715.454 555 504.9072 0.4513889 0.3006872
Moved 1715.485 555 507.5 0.4513889 0.3073559
Moved 1715.515 555 509.4278 0.4513889 0.3123142
Moved 1715.546 543.483 509 0.4247291 0.3112139
Moved 1715.577 527.4254 509 0.3875588 0.3112139
Moved 1715.608 508.399 509 0.3435162 0.3112139
Moved 1715.638 487.2837 509 0.2946382 0.3112139
Moved 1715.669 459.8526 499.428 0.2311404 0.2865946
Moved 1715.7 439.6255 496.6608 0.1843184 0.2794772
Moved 1715.73 425.5097 492.9019 0.1516428 0.2698094
Moved 1715.761 415.4441 490.611 0.1283428 0.2639172
Moved 1715.792 403.8456 488.7114 0.1014945 0.2590314
Moved 1715.823 392.8311 486.9578 0.07599781 0.254521
Moved 1715.854 381.9983 485.1996 0.05092203 0.249999
Moved 1715.884 369.6672 482.7335 0.02237777 0.2436559
Moved 1715.915 358.9391 480.9797 -0.002455662 0.2391453
Moved 1715.946 347.8601 479.215 -0.0281016 0.2346064
Moved 1715.976 338 477.5 -0.05092591 0.2301954
Moved 1716.007 333.0534 477.0267 -0.06237636 0.228978
Moved 1716.038 328.5336 477 -0.07283892 0.2289094
Moved 1716.069 325.508 476 -0.07984266 0.2263374
Moved 1716.099 324 476 -0.08333336 0.2263374
Ended 1716.13 323 476 -0.08564815 0.2263374
Accept 1716.192 0 this
Candidates 1716.192 13 or out our pour poor port pt hour for got gore hot potter
Began 1716.591 298 384 -0.1435185 -0.01028807
Stationary 1716.622 298 384 -0.1435185 -0.01028807
Stationary 1716.653 298 384 -0.1435185 -0.01028807
Moved 1716.683 320.3907 384 -0.09168828 -0.01028807
Moved 1716.714 345.5651 384 -0.03341407 -0.01028807
Moved 1716.745 364.6473 392.9219 0.01075765 0.01265906
Moved 1716.776 374.0512 391 0.03252596 0.007715971
Moved 1716.806 381.8269 392 0.05052527 0.01028803
Moved 1716.837 383.2074 392 0.05372087 0.01028803
Moved 1716.868 385.9646 392 0.06010334 0.01028803
Moved 1716.898 387.3552 392 0.06332219 0.01028803
Moved 1716.929 388.3601 393.3601 0.06564835 0.01378617
Moved 1716.96 389.971 393.971 0.06937722 0.01535749
Moved 1716.991 391 394.7329 0.07175922 0.01731704
Moved 1717.021 393.4853 396.4853 0.07751237 0.02182423
Moved 1717.052 395.8337 399.8337 0.08294831 0.03043638
Moved 1717.083 400.3751 405.3751 0.09346077 0.04468886
Moved 1717.114 404.9071 410.907 0.1039516 0.05891729
Moved 1717.144 408.4444 416.4444 0.1121398 0.07315937
Moved 1717.175 410.6235 422.8704 0.1171839 0.08968721
Moved 1717.206 414.3825 433.53 0.1258854 0.1171037
Moved 1717.237 416.1366 448.8197 0.1299459 0.1564292
Moved 1717.267 418 461.4458 0.1342593 0.1889037
Moved 1717.298 418 475.4019 0.1342593 0.2247989
Moved 1717.329 418 489.4387 0.1342593 0.2609019
Moved 1717.359 408.2602 503.4796 0.1117135 0.2970152
Moved 1717.39 401.3462 515.0897 0.09570877 0.3268766
Moved 1717.421 387.7806 527.2194 0.06430695 0.3580745
Moved 1717.452 373.0355 538.3097 0.03017475 0.3865989
Moved 1717.482 356.4664 549.3557 -0.008179645 0.4150094
Moved 1717.513 340.6638 559.2242 -0.04475981 0.4403913
Moved 1717.544 324.0854 567.4573 -0.08313566 0.4615672
Moved 1717.575 310.7122 573.1439 -0.1140921 0.4761931
Moved 1717.605 298.2977 577.3405 -0.1428294 0.4869867
Moved 1717.636 286.8672 580.7832 -0.1692889 0.4958415
Moved 1717.667 274.2847 584.5431 -0.1984151 0.5055119
Moved 1717.698 264.0733 587.3089 -0.2220526 0.5126256
Moved 1717.728 256.6405 588.7865 -0.2392582 0.5164261
Moved 1717.759 250.0559 590.472 -0.2545003 0.5207613
Moved 1717.79 242.5179 592.241 -0.2719492 0.5253112
Moved 1717.821 237.9996 593.0004 -0.2824083 0.5272644
Moved 1717.851 234.6541 593 -0.2901524 0.5272633
Moved 1717.882 230.7849 593 -0.2991091 0.5272633
Moved 1717.913 228.5 594.5 -0.3043981 0.5311213
Moved 1717.943 227.8216 594 -0.3059686 0.5298353
Moved 1717.974 226.7844 594 -0.3083694 0.5298353
Stationary 1718.005 227 594 -0.3078704 0.5298353
Ended 1718.036 227 595.325 -0.3078704 0.5332432
Accept 1718.128 1 out
Began 1718.343 277 379 -0.1921296 -0.02314815
Stationary 1718.374 277 379 -0.1921296 -0.02314815
Stationary 1718.405 277 379 -0.1921296 -0.02314815
Stationary 1718.435 277 379 -0.1921296 -0.02314815
Stationary 1718.466 277 379 -0.1921296 -0.02314815
Moved 1718.497 290.1292 379 -0.1617378 -0.02314815
Moved 1718.527 309.1797 379 -0.1176397 -0.02314815
Moved 1718.558 333.0454 379 -0.06239494 -0.02314815
Moved 1718.589 354.9835 379 -0.01161238 -0.02314815
Moved 1718.62 381.1628 379 0.04898797 -0.02314815
Moved 1718.65 411.2159 379 0.1185553 -0.02314815
Moved 1718.681 434.0697 379 0.1714575 -0.02314815
Moved 1718.712 463.5561 379 0.2397131 -0.02314815
Moved 1718.743 473.2528 379 0.2621592 -0.02314815
Moved 1718.773 488.1132 379 0.2965584 -0.02314815
Moved 1718.804 501.9226 379 0.3285245 -0.02314815
Moved 1718.835 514.1227 379 0.3567656 -0.02314815
Moved 1718.865 524.5944 379 0.3810056 -0.02314815
Moved 1718.896 533.8954 379 0.4025356 -0.02314815
Moved 1718.927 541.5 379 0.4201389 -0.02314815
Moved 1718.958 547.2746 379 0.433506 -0.02314815
Moved 1718.989 555.6815 379 0.4529665 -0.02314815
Moved 1719.019 563.97 379 0.4721527 -0.02314815
Ended 1719.05 567.0736 379 0.4793371 -0.02314815
PhraseEnd 1719.111
