insurance is important for bad drivers
Began 4385.389 342 360 -0.04166668 -0.07201654
Stationary 4385.42 342 360 -0.04166668 -0.07201654
Stationary 4385.451 342 360 -0.04166668 -0.07201654
Stationary 4385.481 342 360 -0.04166668 -0.07201654
Stationary 4385.512 342 360 -0.04166668 -0.07201654
Stationary 4385.543 342 360 -0.04166668 -0.07201654
Stationary 4385.574 342 360 -0.04166668 -0.07201654
Stationary 4385.604 342 360 -0.04166668 -0.07201654
Stationary 4385.635 342 360 -0.04166668 -0.07201654
Stationary 4385.666 342 360 -0.04166668 -0.07201654
Stationary 4385.697 342 360 -0.04166668 -0.07201654
Stationary 4385.727 342 360 -0.04166668 -0.07201654
Stationary 4385.758 342 360 -0.04166668 -0.07201654
Moved 4385.789 330.4384 360 -0.06842951 -0.07201654
Moved 4385.819 327.1791 360 -0.07597436 -0.07201654
Moved 4385.85 324.6409 360 -0.08184984 -0.07201654
Moved 4385.881 323.7203 360 -0.08398086 -0.07201654
Moved 4385.912 322.669 360 -0.08641432 -0.07201654
Moved 4385.942 322 360 -0.08796295 -0.07201654
Moved 4385.973 322 344.4592 -0.08796295 -0.1119876
Moved 4386.004 339.707 317.586 -0.04697452 -0.181106
Moved 4386.035 357.3477 284.348 -0.006139477 -0.2665948
Moved 4386.065 369.0267 260.552 0.0208951 -0.3277985
Moved 4386.096 376.3025 245.2439 0.03773719 -0.367171
Moved 4386.127 380.5774 238.1339 0.04763285 -0.385458
Moved 4386.157 381.9135 232.1731 0.05072564 -0.4007894
Moved 4386.188 383.4527 228.5472 0.0542887 -0.4101152
Moved 4386.219 383 225 0.05324075 -0.4192387
Moved 4386.25 383 222.8058 0.05324075 -0.4248823
Moved 4386.28 383 220.218 0.05324075 -0.431538
Moved 4386.311 383 218.6567 0.05324075 -0.4355537
Moved 4386.342 383 216.1157 0.05324075 -0.4420892
Moved 4386.373 383 214.9048 0.05324075 -0.4452038
Moved 4386.403 383 213.666 0.05324075 -0.4483899
Moved 4386.434 374.3784 212.7683 0.03328324 -0.4506989
Moved 4386.465 366.3832 213 0.01477589 -0.4501029
Moved 4386.496 346.5694 226.2393 -0.03108934 -0.4160513
Moved 4386.526 316.5751 250.0178 -0.1005207 -0.3548925
Moved 4386.557 282.7346 275.9418 -0.1788552 -0.2882155
Moved 4386.587 254.5235 295.9446 -0.2441587 -0.236768
Moved 4386.618 227.2758 311.8774 -0.3072318 -0.1957887
Moved 4386.649 192 331.5 -0.3888888 -0.145319
Moved 4386.68 172.6894 340.1553 -0.4335893 -0.1230575
Moved 4386.71 160.0485 347.7709 -0.4628506 -0.10347
Moved 4386.741 153.2721 352.7278 -0.4785367 -0.09072064
Moved 4386.772 148.2577 355.3712 -0.4901442 -0.08392192
Moved 4386.803 146.0813 359.8375 -0.4951823 -0.07243458
Moved 4386.833 145 362.4684 -0.4976852 -0.06566758
Moved 4386.864 145 364.7904 -0.4976852 -0.05969546
Moved 4386.895 145 369.8267 -0.4976852 -0.04674197
Moved 4386.925 161.9117 375.8186 -0.4585376 -0.03133083
Moved 4386.956 174.8366 379.3673 -0.428619 -0.0222035
Moved 4386.987 191.9397 381.694 -0.3890284 -0.01621929
Moved 4387.018 220.762 382 -0.3223103 -0.01543218
Moved 4387.048 242.7802 382 -0.271342 -0.01543218
Moved 4387.079 258.1599 382 -0.235741 -0.01543218
Moved 4387.11 264 375 -0.2222222 -0.03343629
Moved 4387.141 267.5 374 -0.2141203 -0.03600823
Ended 4387.171 267.5 374 -0.2141203 -0.03600823
Candidates 4387.325 13 bad bass based base nasa bar bag bsa nah car bare bat bases
Began 4387.724 240 363 -0.2777777 -0.06430049
Stationary 4387.755 240 363 -0.2777777 -0.06430049
Stationary 4387.786 240 363 -0.2777777 -0.06430049
Stationary 4387.816 240 363 -0.2777777 -0.06430049
Moved 4387.847 256.5 363 -0.2395834 -0.06430049
Moved 4387.878 271.0688 370.0688 -0.2058592 -0.04611945
Moved 4387.909 291.5 374 -0.1585648 -0.03600823
Moved 4387.939 319.0192 375 -0.09486289 -0.03343629
Moved 4387.97 336.5 376 -0.05439813 -0.03086435
Moved 4388.001 346.533 376 -0.03117363 -0.03086435
Moved 4388.032 351.8775 376 -0.01880214 -0.03086435
Ended 4388.063 355 376 -0.01157408 -0.03086435
Accept 4388.154 0 bad
Began 4388.339 342 332 -0.04166668 -0.144033
Stationary 4388.37 342 332 -0.04166668 -0.144033
Stationary 4388.4 342 332 -0.04166668 -0.144033
Stationary 4388.431 342 332 -0.04166668 -0.144033
Stationary 4388.462 342 332 -0.04166668 -0.144033
Stationary 4388.492 342 332 -0.04166668 -0.144033
Stationary 4388.523 342 332 -0.04166668 -0.144033
Stationary 4388.554 342 332 -0.04166668 -0.144033
Stationary 4388.584 342 332 -0.04166668 -0.144033
Stationary 4388.615 342 332 -0.04166668 -0.144033
Stationary 4388.646 342 332 -0.04166668 -0.144033
Stationary 4388.677 342 332 -0.04166668 -0.144033
Stationary 4388.708 342 332 -0.04166668 -0.144033
Stationary 4388.738 342 332 -0.04166668 -0.144033
Stationary 4388.769 342 332 -0.04166668 -0.144033
Stationary 4388.8 342 332 -0.04166668 -0.144033
Stationary 4388.831 342 332 -0.04166668 -0.144033
Stationary 4388.861 342 332 -0.04166668 -0.144033
Moved 4388.892 332.9105 332 -0.06270712 -0.144033
Moved 4388.922 319.5103 332 -0.09372606 -0.144033
Moved 4388.953 298.9046 323.9921 -0.1414246 -0.1646294
Moved 4388.984 279.0504 321.4358 -0.1873834 -0.1712043
Moved 4389.015 263.4293 319.8859 -0.2235432 -0.1751907
Moved 4389.045 251.3485 320 -0.2515082 -0.1748972
Moved 4389.076 245.2508 320 -0.2656231 -0.1748972
Moved 4389.107 241.5296 320 -0.274237 -0.1748972
Moved 4389.138 239.9848 320 -0.2778131 -0.1748972
Moved 4389.168 240 331 -0.2777777 -0.146605
Moved 4389.199 240 340.1544 -0.2777777 -0.1230597
Moved 4389.229 253.0187 349.0187 -0.2476419 -0.1002604
Moved 4389.261 264.5629 361.5629 -0.2209192 -0.06799682
Moved 4389.291 274.2999 374.1664 -0.1983799 -0.03558021
Moved 4389.322 279.4188 383.8376 -0.1865305 -0.01070572
Moved 4389.353 281 395.3456 -0.1828704 0.01889303
Moved 4389.383 281 408.088 -0.1828704 0.05166662
Moved 4389.414 267.4185 430.5815 -0.2143091 0.1095201
Moved 4389.445 260.1455 447.0908 -0.2311447 0.1519825
Moved 4389.476 254.6474 458.7051 -0.2438717 0.1818547
Moved 4389.506 250.5529 466.1707 -0.2533498 0.2010562
Moved 4389.537 246.4632 472.5367 -0.2628165 0.2174298
Moved 4389.568 244.6334 476.7333 -0.2670524 0.2282234
Moved 4389.599 244 480.0309 -0.2685185 0.236705
Moved 4389.629 244 482.5758 -0.2685185 0.2432504
Moved 4389.66 244 486.1168 -0.2685185 0.2523578
Moved 4389.69 244 487.1641 -0.2685185 0.2550516
Moved 4389.721 253.136 489.9136 -0.2473705 0.2621233
Moved 4389.752 285.0075 490 -0.1735937 0.2623456
Moved 4389.783 334.0536 481.9762 -0.06006107 0.2417083
Moved 4389.813 381.3138 474.6249 0.04933735 0.2228005
Moved 4389.844 433.5997 472 0.1703696 0.2160493
Moved 4389.875 460.4252 470 0.2324657 0.2109053
Moved 4389.906 475.4478 470 0.2672403 0.2109053
Moved 4389.937 482.4118 468.8627 0.2833607 0.2079801
Moved 4389.967 484.7099 468.2901 0.2886803 0.2065074
Moved 4389.998 486.5 468 0.2928241 0.2057612
Moved 4390.029 486 462.5911 0.2916667 0.1918494
Moved 4390.059 477.6195 452.7622 0.2722675 0.1665694
Moved 4390.09 451.6572 420.2096 0.2121694 0.08284348
Moved 4390.121 423.3835 387.0602 0.146721 -0.002417309
Moved 4390.151 393.607 350.8967 0.077794 -0.09543037
Moved 4390.182 378.3613 330.4818 0.04250298 -0.147938
Moved 4390.213 360.2998 306.8497 0.0006938974 -0.2087198
Moved 4390.244 348.9332 291.9332 -0.02561753 -0.2470855
Moved 4390.274 340 282 -0.04629632 -0.2726338
Moved 4390.305 332.4406 273.4406 -0.06379481 -0.2946486
Moved 4390.336 323.942 263.942 -0.08346757 -0.3190792
Moved 4390.367 317.3161 255.316 -0.09880532 -0.3412653
Moved 4390.397 312.1423 247.7135 -0.1107817 -0.3608193
Moved 4390.428 306.7684 241.7684 -0.1232212 -0.3761101
Moved 4390.458 302.5705 235.3558 -0.1329386 -0.3926033
Moved 4390.489 300.2391 231.4781 -0.1383355 -0.4025768
Moved 4390.52 297.6964 227.3928 -0.1442213 -0.4130844
Moved 4390.551 295.3331 223.6661 -0.1496919 -0.4226694
Moved 4390.582 292.8843 217.6528 -0.1553604 -0.4381358
Moved 4390.612 291 212.3368 -0.1597222 -0.4518087
Moved 4390.643 290 208.7815 -0.162037 -0.4609529
Moved 4390.674 289 206.5 -0.1643519 -0.466821
Moved 4390.705 288 203 -0.1666667 -0.4758231
Moved 4390.735 285.4204 203 -0.1726379 -0.4758231
Moved 4390.766 280.5726 203 -0.1838597 -0.4758231
Moved 4390.797 267 217.5 -0.2152778 -0.4385288
Moved 4390.828 243.0031 245.8966 -0.2708262 -0.3654923
Moved 4390.858 216.5353 283.6971 -0.3320942 -0.2682689
Moved 4390.889 196.049 319.9019 -0.3795161 -0.1751494
Moved 4390.919 179 350.5 -0.4189815 -0.09645069
Moved 4390.95 168.6455 378.6331 -0.4429501 -0.02409185
Moved 4390.981 164.6624 399.3633 -0.4521704 0.02922662
Moved 4391.012 162.1205 417.1568 -0.4580546 0.07499165
Moved 4391.042 162 434.5319 -0.4583334 0.1196809
Moved 4391.073 162 445.6261 -0.4583334 0.1482152
Moved 4391.104 162 455.6274 -0.4583334 0.1739386
Moved 4391.135 169.7635 466.0542 -0.4403621 0.2007566
Moved 4391.166 173.6236 473.9354 -0.4314268 0.2210273
Moved 4391.196 180.18 483.36 -0.41625 0.2452676
Moved 4391.227 187.4116 491.4116 -0.3995103 0.2659761
Moved 4391.257 196.7236 498.3618 -0.3779545 0.2838523
Moved 4391.288 213.6208 505.6946 -0.3388406 0.3027125
Moved 4391.319 241.1547 509.4734 -0.2751049 0.3124317
Moved 4391.35 271.2505 509 -0.2054385 0.3112139
Moved 4391.38 295 497 -0.150463 0.2803498
Moved 4391.411 319.6463 490.723 -0.0934114 0.2642052
Moved 4391.442 329.3755 486.3123 -0.07089008 0.2528607
Moved 4391.473 333.7793 480.3311 -0.06069616 0.237477
Moved 4391.503 335 468.8647 -0.05787035 0.2079852
Moved 4391.534 327.1962 451.2207 -0.07593473 0.1626046
Moved 4391.565 305.0999 421.2075 -0.1270836 0.08541016
Moved 4391.596 284.6066 397.8361 -0.1745219 0.02529847
Moved 4391.626 265.83 373.8999 -0.2179862 -0.03626568
Moved 4391.657 251.7451 356.0432 -0.2505901 -0.08219354
Moved 4391.688 241.5748 342.4047 -0.2741325 -0.117272
Moved 4391.718 232.1072 329.8454 -0.2960481 -0.1495747
Moved 4391.749 223.3258 317.1572 -0.3163756 -0.1822089
Moved 4391.78 217.5493 307.0987 -0.3297469 -0.2080796
Ended 4391.811 212.5 301.5 -0.3414352 -0.2224794
Candidates 4391.934 13 drivers dedicated drives rivers success derived roberts richard wizards fixed related designated subsets
Began 4392.364 202 312 -0.3657407 -0.1954732
Stationary 4392.395 202 312 -0.3657407 -0.1954732
Stationary 4392.425 202 312 -0.3657407 -0.1954732
Stationary 4392.456 202 312 -0.3657407 -0.1954732
Moved 4392.486 212.8344 312 -0.3406611 -0.1954732
Moved 4392.517 236.2131 322.5704 -0.2865439 -0.168286
Moved 4392.548 262.8728 326.7495 -0.2248314 -0.1575373
Moved 4392.579 284.7826 330.8406 -0.1741145 -0.1470151
Moved 4392.609 293.5531 331.6382 -0.1538123 -0.1449634
Moved 4392.64 301.3579 332 -0.1357455 -0.144033
Moved 4392.671 306.4297 332.7148 -0.1240052 -0.1421944
Ended 4392.702 310.4963 333 -0.1145918 -0.141461
Accept 4392.763 0 drivers
Began 4392.978 285 351 -0.1736111 -0.09516476
Stationary 4393.009 285 351 -0.1736111 -0.09516476
Stationary 4393.04 285 351 -0.1736111 -0.09516476
Stationary 4393.07 285 351 -0.1736111 -0.09516476
Moved 4393.101 316.0539 360.3753 -0.1017271 -0.07105124
Moved 4393.132 344.8512 363 -0.03506666 -0.06430049
Moved 4393.163 381.7091 364.1221 0.05025258 -0.06141442
Moved 4393.193 424.0833 364 0.148341 -0.06172839
Moved 4393.224 454.9248 364 0.2197333 -0.06172839
Moved 4393.254 476.5 364 0.2696759 -0.06172839
Moved 4393.285 492.2755 364 0.3061932 -0.06172839
Moved 4393.316 504.8039 364 0.3351943 -0.06172839
Moved 4393.347 514.5874 364 0.3578413 -0.06172839
Moved 4393.377 518.7863 364 0.3675609 -0.06172839
Moved 4393.408 523.892 364 0.3793797 -0.06172839
Moved 4393.439 528 364 0.3888889 -0.06172839
Moved 4393.47 530.0549 364 0.3936456 -0.06172839
Moved 4393.5 532.2854 364 0.3988088 -0.06172839
Moved 4393.531 534.8409 364 0.4047243 -0.06172839
Moved 4393.562 537.3927 364 0.4106313 -0.06172839
Moved 4393.593 538.5 364 0.4131944 -0.06172839
Moved 4393.623 541.2197 364 0.4194901 -0.06172839
Moved 4393.654 543.7719 364 0.425398 -0.06172839
Ended 4393.685 547.1628 364 0.4332472 -0.06172839
PhraseEnd 4393.746
