sharp cheese keeps the mind sharp
Moved 2598.141 491 571.0944 0.3032407 0.4709216
Moved 2598.172 492 575.6196 0.3055556 0.4825606
Moved 2598.203 492 579.5273 0.3055556 0.4926112
Moved 2598.233 492 581.926 0.3055556 0.4987807
Moved 2598.264 492 585.6218 0.3055556 0.5082865
Moved 2598.295 492 589.68 0.3055556 0.5187242
Moved 2598.326 492 593.0655 0.3055556 0.5274317
Moved 2598.356 492 595.3663 0.3055556 0.5333495
Moved 2598.387 492 598.201 0.3055556 0.5406403
Moved 2598.418 492 599.5 0.3055556 0.5439814
Moved 2598.449 484 602 0.287037 0.5504114
Moved 2598.479 482.9689 603 0.2846502 0.5529835
Moved 2598.51 483 604.3892 0.2847222 0.5565566
Moved 2598.541 482 606.2372 0.2824074 0.5613097
Moved 2598.572 481 607 0.2800926 0.5632715
Moved 2598.602 480.3617 607.6383 0.278615 0.5649133
Ended 2598.633 480 608 0.2777778 0.5658435
Expand 2598.664
Accept 2598.756 2 cheese
Began 2600.262 489 431 0.2986111 0.1105966
Stationary 2600.292 489 431 0.2986111 0.1105966
Moved 2600.323 479.2665 431 0.27608 0.1105966
Moved 2600.354 464.6656 435.816 0.2422814 0.1229836
Moved 2600.385 438.6991 450.0459 0.1821737 0.159583
Moved 2600.416 417.5067 463.7104 0.1331174 0.1947284
Moved 2600.446 401.1151 475.2374 0.09517372 0.224376
Moved 2600.477 386.9155 488.0986 0.06230434 0.2574553
Moved 2600.508 373.4239 499.1456 0.03107389 0.2858683
Moved 2600.538 359.2142 508.0715 -0.001818885 0.3088258
Moved 2600.569 345.6509 514.1745 -0.03321543 0.3245228
Moved 2600.6 335.0033 517.4992 -0.0578628 0.333074
Moved 2600.631 325.1063 519 -0.08077249 0.3369341
Moved 2600.661 319.1174 520 -0.09463564 0.3395061
Moved 2600.692 315.5 520 -0.1030092 0.3395061
Moved 2600.723 313.9561 521 -0.106583 0.3420781
Moved 2600.753 313 521 -0.1087963 0.3420781
Stationary 2600.784 313 521 -0.1087963 0.3420781
Moved 2600.815 329.5396 521 -0.07051021 0.3420781
Moved 2600.846 360.596 509.0808 0.001379649 0.3114218
Moved 2600.876 394.2909 504.6424 0.07937709 0.3000061
Moved 2600.907 421.8728 502.9127 0.1432242 0.2955573
Moved 2600.938 441.4088 501.5101 0.1884464 0.2919498
Moved 2600.969 461.537 501 0.2350395 0.2906378
Moved 2600.999 479.5996 499 0.276851 0.2854938
Moved 2601.03 493.9438 498 0.310055 0.2829217
Moved 2601.061 506.1518 498 0.3383144 0.2829217
Moved 2601.092 516.9666 498 0.3633485 0.2829217
Moved 2601.122 527.4672 498 0.3876556 0.2829217
Moved 2601.153 536.3474 498 0.4082114 0.2829217
Moved 2601.184 540.4991 498 0.4178221 0.2829217
Moved 2601.214 544.5779 498 0.4272638 0.2829217
Moved 2601.245 546.5 498 0.4317129 0.2829217
Moved 2601.276 547.2043 498 0.4333433 0.2829217
Stationary 2601.307 547.2043 498 0.4333433 0.2829217
Stationary 2601.337 547.2043 498 0.4333433 0.2829217
Stationary 2601.368 547.2043 498 0.4333433 0.2829217
Stationary 2601.399 547 498 0.4328704 0.2829217
Moved 2601.43 538.0535 502.5419 0.4121608 0.2946036
Moved 2601.46 518.2278 505 0.3662681 0.3009258
Moved 2601.491 460.528 491.485 0.2327036 0.266165
Moved 2601.522 416.9839 481.996 0.1319071 0.241759
Moved 2601.552 378.5873 472.3174 0.04302621 0.2168657
Moved 2601.583 345.6152 460.2563 -0.03329808 0.1858445
Moved 2601.614 307.4012 446.9605 -0.1217564 0.1516474
Moved 2601.645 294.4737 441.7895 -0.1516813 0.1383473
Moved 2601.676 265.2635 428.6318 -0.2192975 0.1045055
Moved 2601.706 250.9226 420.6151 -0.2524939 0.08388656
Moved 2601.737 236.8117 412.2078 -0.2851582 0.06226269
Moved 2601.768 230.513 408.7565 -0.2997384 0.0533861
Moved 2601.798 222.97 403.3134 -0.3171991 0.0393862
Ended 2601.829 217.8416 399.9208 -0.3290704 0.03066035
Candidates 2601.952 13 purpose groups keeps this gross propose progress people proud purposes jurors proposed good
Began 2603.028 482 488 0.2824074 0.2572016
Stationary 2603.058 482 488 0.2824074 0.2572016
Stationary 2603.089 482 488 0.2824074 0.2572016
Stationary 2603.12 482 488 0.2824074 0.2572016
Moved 2603.151 499.2303 510.3839 0.3222924 0.3147731
Moved 2603.181 506.5901 522.1802 0.3393289 0.3451135
Moved 2603.212 516.1012 542.6771 0.3613454 0.397832
Moved 2603.243 526.8342 568.2246 0.3861903 0.4635406
Moved 2603.273 530.9167 576.8336 0.3956406 0.485683
Moved 2603.304 535.7153 592.1458 0.4067484 0.5250663
Moved 2603.335 537 601.1198 0.4097222 0.5481476
Moved 2603.366 538 606.7806 0.4120371 0.5627072
Moved 2603.396 538 613.1592 0.4120371 0.5791132
Moved 2603.427 538 616.8006 0.4120371 0.5884789
Moved 2603.458 538 619.3302 0.4120371 0.594985
Moved 2603.489 538 621.9432 0.4120371 0.6017056
Moved 2603.519 538 624.667 0.4120371 0.6087112
Moved 2603.55 538 626.1949 0.4120371 0.6126411
Moved 2603.581 538 628.0557 0.4120371 0.6174272
Moved 2603.612 538 629.2161 0.4120371 0.6204118
Moved 2603.642 538 630.3538 0.4120371 0.6233377
Moved 2603.673 538 632.3026 0.4120371 0.6283503
Moved 2603.704 530.2582 633 0.3941161 0.6301439
Moved 2603.734 524.0677 634 0.3797863 0.632716
Moved 2603.765 519.7196 634 0.3697214 0.632716
Expand 2603.765
Moved 2603.796 512.3665 634 0.3527003 0.632716
Moved 2603.827 506.0803 634 0.3381489 0.632716
Moved 2603.857 497.657 634 0.3186505 0.632716
Moved 2603.888 491.2245 634 0.3037603 0.632716
Moved 2603.919 485.7814 634 0.2911605 0.632716
Moved 2603.95 481.5178 627 0.2812912 0.6147118
Moved 2603.98 477.7921 626 0.2726669 0.6121398
Moved 2604.011 475.0706 624.0706 0.2663672 0.6071774
Moved 2604.042 470.2252 623.2252 0.255151 0.605003
Moved 2604.073 467.5796 623 0.2490267 0.6044238
Moved 2604.103 464.8568 622 0.2427241 0.6018518
Moved 2604.134 463.5015 621.5015 0.2395868 0.6005695
Moved 2604.165 460.78 621 0.2332869 0.5992797
Moved 2604.196 459.816 621 0.2310556 0.5992797
Moved 2604.226 458 619.6638 0.2268519 0.595843
Moved 2604.257 455.5 620 0.2210648 0.5967077
Moved 2604.288 454.792 620 0.2194259 0.5967077
Moved 2604.318 454 618.7805 0.2175926 0.593571
Ended 2604.349 453 619 0.2152778 0.5941358
Accept 2604.411 2 keeps
Began 2605.148 377 553 0.03935188 0.4243826
Stationary 2605.179 377 553 0.03935188 0.4243826
Stationary 2605.21 377 553 0.03935188 0.4243826
Stationary 2605.24 377 553 0.03935188 0.4243826
Moved 2605.271 377 531.5664 0.03935188 0.369255
Moved 2605.302 377 509.6205 0.03935188 0.3128098
Moved 2605.333 389.1915 483.8228 0.06757279 0.2464576
Moved 2605.363 400.4981 454.8792 0.09374569 0.1720144
Moved 2605.394 405.9536 447.5811 0.1063742 0.1532435
Moved 2605.425 412.4133 435.1733 0.1213271 0.1213305
Moved 2605.456 416.8656 429.1344 0.1316334 0.1057983
Moved 2605.486 418.2644 426.7357 0.1348712 0.09962866
Moved 2605.517 419 423.9318 0.1365741 0.09241705
Stationary 2605.548 419 424 0.1365741 0.09259254
Moved 2605.578 397.0917 434.2569 0.08586039 0.1189734
Moved 2605.609 371.6688 452.5541 0.02701104 0.1660342
Moved 2605.64 350.1921 469.856 -0.02270351 0.2105348
Moved 2605.671 340.6682 476.6656 -0.04474958 0.2280492
Moved 2605.701 321.6024 489.2272 -0.08888324 0.2603579
Moved 2605.732 305.1065 499.4335 -0.1270684 0.2866087
Moved 2605.763 288.7218 509.8521 -0.1649958 0.3134055
Moved 2605.793 275.3265 519.7388 -0.1960035 0.3388342
Moved 2605.824 265 526 -0.2199074 0.3549381
Moved 2605.855 254.7713 532.1144 -0.2435851 0.3706645
Moved 2605.886 242.8793 535 -0.2711128 0.3780863
Ended 2605.917 236.2579 536.1484 -0.2864401 0.3810402
Candidates 2606.07 13 the there threw other her he tiger where your huge offer true higher
Began 2607.269 407 284 0.1087963 -0.2674897
Stationary 2607.299 407 284 0.1087963 -0.2674897
Stationary 2607.33 407 284 0.1087963 -0.2674897
Stationary 2607.361 407 284 0.1087963 -0.2674897
Moved 2607.392 407 299.1195 0.1087963 -0.2286022
Moved 2607.422 417 327.2938 0.1319444 -0.1561374
Moved 2607.453 418 365.3134 0.1342593 -0.0583505
Moved 2607.484 418 397.2375 0.1342593 0.02375905
Moved 2607.514 418 426.2197 0.1342593 0.09830169
Moved 2607.545 418 444.5244 0.1342593 0.1453817
Moved 2607.576 418 453.4229 0.1342593 0.1682688
Moved 2607.607 418 458.7352 0.1342593 0.1819319
Moved 2607.637 418 461.251 0.1342593 0.1884028
Moved 2607.668 409.0801 461 0.1136113 0.1877571
Moved 2607.699 394.2215 433.7604 0.07921646 0.1176966
Moved 2607.73 379.9505 404.4911 0.04618178 0.04241547
Moved 2607.76 369.4657 378.5522 0.02191127 -0.02430001
Moved 2607.791 362.8553 352.849 0.006609559 -0.09040894
Moved 2607.822 359.7146 331.4311 -0.0006607174 -0.1454962
Moved 2607.853 358 316.3655 -0.004629641 -0.1842452
Moved 2607.883 356.5858 305.3433 -0.007903229 -0.2125946
Moved 2607.914 357 296.9071 -0.006944438 -0.2342924
Moved 2607.945 356 291.46 -0.009259283 -0.2483027
Moved 2607.976 356 287.791 -0.009259283 -0.2577392
Moved 2608.006 355 283.1348 -0.01157408 -0.2697152
Moved 2608.037 354 279.4104 -0.01388888 -0.2792943
Moved 2608.068 351.6871 278 -0.01924281 -0.2829219
Moved 2608.098 342.1926 283.0815 -0.04122084 -0.2698522
Moved 2608.129 323.9029 302.5396 -0.08355811 -0.2198057
Moved 2608.16 296.2799 343.5802 -0.1475003 -0.1142485
Moved 2608.191 274.9237 373.7299 -0.1969358 -0.03670311
Moved 2608.221 261.6326 392.9144 -0.2277023 0.01263972
Moved 2608.252 253.9991 404.0013 -0.2453725 0.04115568
Ended 2608.283 251.2653 409.4694 -0.2517007 0.05521962
Accept 2608.435 0 the
Candidates 2608.435 13 vice nice binds voice number choice noticed five mind mice mrnas gives cover
Began 2609.389 494 517 0.3101851 0.33179
Stationary 2609.42 494 517 0.3101851 0.33179
Stationary 2609.451 494 517 0.3101851 0.33179
Stationary 2609.481 494 517 0.3101851 0.33179
Moved 2609.512 494 537.884 0.3101851 0.3855041
Moved 2609.543 494 556.8657 0.3101851 0.4343251
Moved 2609.573 494 569.1548 0.3101851 0.4659331
Moved 2609.604 494 585.0985 0.3101851 0.5069405
Moved 2609.635 494 596.8973 0.3101851 0.5372872
Moved 2609.666 484.8536 605.2927 0.2890131 0.5588804
Moved 2609.697 482.1295 613.7411 0.2827071 0.5806096
Moved 2609.727 479.4108 619.1784 0.2764139 0.5945945
Moved 2609.758 478.0354 622.9292 0.2732301 0.6042417
Moved 2609.789 477 625.6881 0.2708333 0.6113376
Moved 2609.819 476 628.4092 0.2685185 0.6183363
Moved 2609.85 475 630.1321 0.2662037 0.6227677
Moved 2609.881 475 631.1414 0.2662037 0.6253635
Moved 2609.912 474 633.2722 0.2638889 0.6308441
Stationary 2609.942 474 633.2722 0.2638889 0.6308441
Moved 2609.973 474 634 0.2638889 0.632716
Moved 2610.004 473 635 0.2615741 0.6352879
Moved 2610.034 473 636.5 0.2615741 0.639146
Expand 2610.034
Moved 2610.065 473 636.5424 0.2615741 0.6392551
Moved 2610.096 473 637.5 0.2615741 0.641718
Moved 2610.127 472 638.5 0.2592593 0.64429
Stationary 2610.157 472 638.5 0.2592593 0.64429
Moved 2610.188 472 638 0.2592593 0.643004
Moved 2610.219 472 639 0.2592593 0.6455761
Stationary 2610.25 472 639 0.2592593 0.6455761
Stationary 2610.28 472 639 0.2592593 0.6455761
Moved 2610.311 471 640 0.2569444 0.6481481
Stationary 2610.342 471 640 0.2569444 0.6481481
Stationary 2610.373 471 640 0.2569444 0.6481481
Stationary 2610.403 471 640 0.2569444 0.6481481
Moved 2610.434 469.5 640 0.2534722 0.6481481
Moved 2610.465 466.6752 634.0383 0.2469333 0.6328145
Moved 2610.496 461.2165 621.433 0.2342974 0.6003934
Moved 2610.526 454.7761 605.3282 0.219389 0.5589716
Moved 2610.557 450 593 0.2083333 0.5272633
Moved 2610.588 449 576.6866 0.2060185 0.4853049
Moved 2610.618 448 566.3322 0.2037037 0.4586733
Moved 2610.649 447 554.6873 0.2013889 0.4287224
Moved 2610.68 447 544.6927 0.2013889 0.4030163
Moved 2610.711 447 535.7482 0.2013889 0.3800107
Moved 2610.741 447 528.9238 0.2013889 0.3624583
Moved 2610.772 447 524.7414 0.2013889 0.351701
Moved 2610.803 447 521.3399 0.2013889 0.3429524
Moved 2610.833 447 517.6129 0.2013889 0.3333663
Moved 2610.864 447 514.8945 0.2013889 0.3263746
Moved 2610.895 447 511.1655 0.2013889 0.3167837
Moved 2610.926 447 508.7939 0.2013889 0.3106837
Moved 2610.957 447 507.0698 0.2013889 0.3062493
Moved 2610.987 455.9425 504.3525 0.2220891 0.2992604
Moved 2611.018 464.4662 504 0.2418198 0.2983539
Moved 2611.049 479.903 504 0.2775531 0.2983539
Moved 2611.079 497.5 514.5 0.318287 0.32536
Moved 2611.11 512.3743 516.4581 0.3527183 0.3303963
Moved 2611.141 525.5759 519.7151 0.3832774 0.3387734
Moved 2611.172 538.3608 524.6804 0.4128723 0.3515442
Moved 2611.202 550.2479 528.062 0.4403887 0.3602417
Moved 2611.233 557.5691 529.7845 0.4573359 0.3646721
Moved 2611.264 563.3447 531 0.4707052 0.3677982
Moved 2611.295 568.8922 532 0.4835466 0.3703703
Moved 2611.325 572.6679 534 0.4922868 0.3755144
Moved 2611.356 575.3961 535.3961 0.4986021 0.3791052
Moved 2611.387 577.8006 535 0.5041681 0.3780863
Moved 2611.417 579 536 0.5069445 0.3806583
Moved 2611.448 581 536 0.511574 0.3806583
Moved 2611.479 582 536.9713 0.513889 0.3831566
Ended 2611.51 583 537 0.5162038 0.3832304
Accept 2611.602 8 mind
Began 2613.507 225 372 -0.3125 -0.04115226
Stationary 2613.538 225 372 -0.3125 -0.04115226
Stationary 2613.569 225 372 -0.3125 -0.04115226
Moved 2613.599 245.5 372 -0.2650463 -0.04115226
Moved 2613.63 274.161 372 -0.1987013 -0.04115226
Moved 2613.661 305.1102 377.8976 -0.1270598 -0.02598366
Moved 2613.692 326.9425 381.5632 -0.07652203 -0.01655555
Moved 2613.722 344.654 384.9135 -0.03552318 -0.007938495
Moved 2613.753 361.3388 388.6678 0.003099144 0.001717516
Moved 2613.784 377.5037 393 0.04051785 0.01285996
Moved 2613.815 380 395.4709 0.04629632 0.01921536
Moved 2613.845 370.8819 396.8236 0.02518962 0.02269443
Moved 2613.876 361.1416 398.2655 0.002642572 0.02640296
Moved 2613.907 327.0258 399.9982 -0.07632907 0.03085945
Moved 2613.938 299.5042 404.4435 -0.1400366 0.04229302
Moved 2613.968 276.7318 408.1268 -0.1927503 0.0517665
Moved 2613.999 255.032 413.7051 -0.2429814 0.06611396
Moved 2614.03 239.1297 416.5741 -0.2797925 0.07349297
Moved 2614.061 225.3138 419 -0.3117735 0.07973251
Moved 2614.091 221.6534 419.6733 -0.3202467 0.08146411
Moved 2614.122 215.2423 420.7577 -0.3350872 0.0842532
Moved 2614.153 214 421 -0.3379629 0.08487643
Moved 2614.183 213 422 -0.3402778 0.08744851
Moved 2614.214 213 423.2521 -0.3402778 0.09066883
Moved 2614.245 230.841 433.8865 -0.298979 0.1180208
Moved 2614.276 256.0565 450.2339 -0.24061 0.1600665
Moved 2614.306 278.5639 461.2115 -0.1885095 0.188301
Moved 2614.337 302.5174 471.444 -0.1330616 0.2146193
Moved 2614.368 321.2189 478.073 -0.089771 0.2316692
Moved 2614.398 337.8591 483.5312 -0.0512521 0.2457077
Moved 2614.429 360.9037 490.0711 0.002091924 0.2625285
Moved 2614.46 388.1874 499.2562 0.06524871 0.2861527
Moved 2614.491 414.2148 505.1349 0.1254973 0.301273
Moved 2614.521 439.7427 507 0.1845895 0.3060699
Moved 2614.552 463.2271 507 0.2389516 0.3060699
Moved 2614.583 486.9586 507 0.2938857 0.3060699
Moved 2614.614 507.9751 511.4214 0.3425349 0.3174419
Moved 2614.644 529.0444 516.8698 0.3913065 0.3314552
Ended 2614.675 537.9764 518.6614 0.4119825 0.3360633
Candidates 2614.737 13 sharp sheep so cheap do crop gap step ceo thai map crap gao
Began 2615.997 505 409 0.3356481 0.05401234
Stationary 2616.027 505 409 0.3356481 0.05401234
Moved 2616.058 542.426 409 0.4222824 0.05401234
Moved 2616.089 556.5634 409 0.4550078 0.05401234
Moved 2616.12 565 409 0.474537 0.05401234
Moved 2616.15 574.7092 409 0.4970119 0.05401234
Moved 2616.181 580.9604 409 0.5114824 0.05401234
Moved 2616.212 584.5 409 0.5196759 0.05401234
Moved 2616.242 588.0683 409 0.5279359 0.05401234
Moved 2616.273 589.7874 409 0.5319151 0.05401234
Moved 2616.304 591.1519 409 0.5350738 0.05401234
Moved 2616.335 593.5 409 0.5405092 0.05401234
Moved 2616.365 594.2047 409 0.5421404 0.05401234
Moved 2616.396 595.131 409 0.5442848 0.05401234
Moved 2616.427 596.3547 409 0.5471175 0.05401234
Stationary 2616.458 596.3547 409 0.5471175 0.05401234
Moved 2616.488 597.1644 409 0.5489916 0.05401234
Moved 2616.519 598.1772 409 0.5513362 0.05401234
Stationary 2616.55 598.1772 409 0.5513362 0.05401234
Moved 2616.581 599.1323 409 0.553547 0.05401234
Stationary 2616.611 599 409 0.5532407 0.05401234
Moved 2616.642 600.1619 409 0.5559303 0.05401234
Stationary 2616.673 600 409 0.5555555 0.05401234
Moved 2616.703 601.2004 409 0.5583342 0.05401234
Stationary 2616.734 601 409 0.5578703 0.05401234
Stationary 2616.765 601 409 0.5578703 0.05401234
Stationary 2616.796 601 409 0.5578703 0.05401234
Stationary 2616.826 601 409 0.5578703 0.05401234
Stationary 2616.857 601 409 0.5578703 0.05401234
Moved 2616.888 602.0272 409 0.5602481 0.05401234
Stationary 2616.918 602.0272 409 0.5602481 0.05401234
Stationary 2616.949 602.0272 409 0.5602481 0.05401234
Stationary 2616.98 602.0272 409 0.5602481 0.05401234
Ended 2617.011 602.0272 409 0.5602481 0.05401234
Accept 2617.072 0 sharp
PhraseEnd 2617.072
