in sharp contrast to your words
Moved 3764.625 342.3213 415.6968 -0.04092301 0.07123665
Moved 3764.655 345.4069 404.3723 -0.03378028 0.04210986
Moved 3764.686 349.1557 393.3772 -0.02510255 0.0138302
Moved 3764.717 351.8954 383.3137 -0.01876056 -0.01205334
Moved 3764.747 354.3713 373.5146 -0.01302933 -0.03725664
Moved 3764.778 358.2564 363.6154 -0.004036079 -0.06271778
Moved 3764.809 359.8746 355.3762 -0.0002903243 -0.08390905
Moved 3764.839 361 348.5 0.002314846 -0.1015947
Moved 3764.87 363 342.8647 0.006944438 -0.1160887
Moved 3764.901 364.8192 338.1808 0.0111557 -0.1281359
Moved 3764.931 365 335.4365 0.01157403 -0.1351943
Moved 3764.962 366 333.031 0.01388888 -0.1413812
Moved 3764.993 366 332 0.01388888 -0.144033
Moved 3765.024 366 330.9012 0.01388888 -0.1468592
Moved 3765.054 366 329.7606 0.01388888 -0.1497926
Stationary 3765.085 366 330 0.01388888 -0.149177
Stationary 3765.116 366 330 0.01388888 -0.149177
Moved 3765.146 357.8321 330 -0.005018364 -0.149177
Moved 3765.177 351.1642 330 -0.02045328 -0.149177
Moved 3765.208 343.9978 341.6682 -0.0370421 -0.1191663
Moved 3765.239 335.8312 350.2532 -0.05594636 -0.09708537
Moved 3765.269 327.5032 357.4968 -0.07522399 -0.0784549
Moved 3765.3 322 363 -0.08796295 -0.06430049
Moved 3765.331 316.8969 367.1031 -0.09977574 -0.05374728
Moved 3765.361 313.2041 370.5917 -0.1083238 -0.04477442
Moved 3765.392 310.4554 372.5446 -0.1146866 -0.03975157
Moved 3765.423 309 374.9764 -0.1180555 -0.03349689
Ended 3765.454 308 376 -0.1203704 -0.03086435
Accept 3765.546 0 your
Candidates 3765.546 13 reported does spread worse supported routes reports reporters roots grows supports rows rooted
Began 3766.498 479 350 0.275463 -0.09773669
Stationary 3766.528 479 350 0.275463 -0.09773669
Stationary 3766.559 479 350 0.275463 -0.09773669
Stationary 3766.59 479 350 0.275463 -0.09773669
Stationary 3766.62 479 350 0.275463 -0.09773669
Stationary 3766.651 479 350 0.275463 -0.09773669
Stationary 3766.682 479 350 0.275463 -0.09773669
Stationary 3766.713 479 350 0.275463 -0.09773669
Stationary 3766.743 479 350 0.275463 -0.09773669
Stationary 3766.774 479 350 0.275463 -0.09773669
Stationary 3766.805 479 350 0.275463 -0.09773669
Stationary 3766.835 479 350 0.275463 -0.09773669
Stationary 3766.866 479 350 0.275463 -0.09773669
Stationary 3766.897 479 350 0.275463 -0.09773669
Stationary 3766.927 479 350 0.275463 -0.09773669
Stationary 3766.958 479 350 0.275463 -0.09773669
Moved 3766.989 469.158 359.842 0.2526806 -0.07242288
Moved 3767.02 460.8548 382.3871 0.2334602 -0.01443635
Moved 3767.05 450.1955 421.0225 0.2087858 0.08493423
Moved 3767.081 444.3701 452.2984 0.1953013 0.1653765
Moved 3767.112 441.6164 480.2201 0.1889268 0.2371915
Moved 3767.143 441 489.9141 0.1875 0.2621247
Moved 3767.173 441 509.5 0.1875 0.3124999
Moved 3767.204 441 520.6358 0.1875 0.3411414
Moved 3767.235 440 533.7849 0.1851852 0.374961
Moved 3767.265 440 543.8354 0.1851852 0.4008112
Moved 3767.296 440 550.7849 0.1851852 0.4186852
Moved 3767.327 440 558.348 0.1851852 0.4381378
Moved 3767.357 440 564.8649 0.1851852 0.4548994
Moved 3767.388 440 569.1865 0.1851852 0.4660146
Moved 3767.419 440 573.5997 0.1851852 0.4773653
Moved 3767.45 440 576.3524 0.1851852 0.4844454
Moved 3767.48 440 579.481 0.1851852 0.4924922
Moved 3767.511 440 580.5 0.1851852 0.4951131
Moved 3767.542 439 582.3461 0.1828703 0.4998612
Stationary 3767.573 439 582.3461 0.1828703 0.4998612
Moved 3767.603 439 583.1494 0.1828703 0.5019272
Moved 3767.634 439 584.1467 0.1828703 0.5044925
Stationary 3767.665 439 584.1467 0.1828703 0.5044925
Moved 3767.695 439 585.09 0.1828703 0.5069185
Stationary 3767.726 439 585.09 0.1828703 0.5069185
Moved 3767.757 439 586.1432 0.1828703 0.5096276
Stationary 3767.787 439 586.1432 0.1828703 0.5096276
Expand 3767.787
Moved 3767.818 439 587.4252 0.1828703 0.5129249
Moved 3767.849 437.9427 587 0.1804229 0.5118312
Stationary 3767.879 438 587 0.1805556 0.5118312
Stationary 3767.91 438 587 0.1805556 0.5118312
Moved 3767.941 438 588.1793 0.1805556 0.5148644
Stationary 3767.972 438 588 0.1805556 0.5144032
Stationary 3768.002 438 588 0.1805556 0.5144032
Stationary 3768.033 438 588 0.1805556 0.5144032
Stationary 3768.064 438 588 0.1805556 0.5144032
Stationary 3768.094 438 588 0.1805556 0.5144032
Stationary 3768.125 438 588 0.1805556 0.5144032
Moved 3768.156 438 589 0.1805556 0.5169753
Stationary 3768.187 438 589 0.1805556 0.5169753
Stationary 3768.217 438 589 0.1805556 0.5169753
Stationary 3768.248 438 589 0.1805556 0.5169753
Stationary 3768.279 438 589 0.1805556 0.5169753
Moved 3768.309 436.7849 589 0.1777427 0.5169753
Stationary 3768.34 436.7849 589 0.1777427 0.5169753
Stationary 3768.371 437 589 0.1782407 0.5169753
Stationary 3768.402 437 589 0.1782407 0.5169753
Stationary 3768.432 437 589 0.1782407 0.5169753
Stationary 3768.463 437 589 0.1782407 0.5169753
Stationary 3768.494 437 589 0.1782407 0.5169753
Stationary 3768.524 437 589 0.1782407 0.5169753
Stationary 3768.555 437 589 0.1782407 0.5169753
Stationary 3768.586 437 589 0.1782407 0.5169753
Stationary 3768.616 437 589 0.1782407 0.5169753
Stationary 3768.647 437 589 0.1782407 0.5169753
Stationary 3768.678 437 589 0.1782407 0.5169753
Stationary 3768.709 437 589 0.1782407 0.5169753
Stationary 3768.74 437 589 0.1782407 0.5169753
Stationary 3768.77 437 589 0.1782407 0.5169753
Stationary 3768.801 437 589 0.1782407 0.5169753
Stationary 3768.832 437 589 0.1782407 0.5169753
Stationary 3768.862 437 589 0.1782407 0.5169753
Stationary 3768.893 437 589 0.1782407 0.5169753
Moved 3768.924 435.9831 589 0.1758868 0.5169753
Stationary 3768.954 435.9831 589 0.1758868 0.5169753
Stationary 3768.985 435.9831 589 0.1758868 0.5169753
Stationary 3769.016 435.9831 589 0.1758868 0.5169753
Stationary 3769.046 435.9831 589 0.1758868 0.5169753
Stationary 3769.077 435.9831 589 0.1758868 0.5169753
Stationary 3769.108 435.9831 589 0.1758868 0.5169753
Stationary 3769.138 435.9831 589 0.1758868 0.5169753
Stationary 3769.169 435.9831 589 0.1758868 0.5169753
Stationary 3769.2 435.9831 589 0.1758868 0.5169753
Stationary 3769.231 435.9831 589 0.1758868 0.5169753
Stationary 3769.261 435.9831 589 0.1758868 0.5169753
Stationary 3769.292 435.9831 589 0.1758868 0.5169753
Stationary 3769.323 435.9831 589 0.1758868 0.5169753
Stationary 3769.354 435.9831 589 0.1758868 0.5169753
Stationary 3769.384 435.9831 589 0.1758868 0.5169753
Stationary 3769.415 435.9831 589 0.1758868 0.5169753
Stationary 3769.446 436 589 0.1759259 0.5169753
Stationary 3769.476 436 589 0.1759259 0.5169753
Stationary 3769.507 436 589 0.1759259 0.5169753
Stationary 3769.538 436 589 0.1759259 0.5169753
Stationary 3769.569 436 589 0.1759259 0.5169753
Stationary 3769.599 436 589 0.1759259 0.5169753
Stationary 3769.63 436 589 0.1759259 0.5169753
Stationary 3769.661 436 589 0.1759259 0.5169753
Stationary 3769.691 436 589 0.1759259 0.5169753
Stationary 3769.722 436 589 0.1759259 0.5169753
Stationary 3769.753 436 589 0.1759259 0.5169753
Stationary 3769.783 436 589 0.1759259 0.5169753
Stationary 3769.814 436 589 0.1759259 0.5169753
Stationary 3769.845 436 589 0.1759259 0.5169753
Stationary 3769.875 436 589 0.1759259 0.5169753
Stationary 3769.906 436 589 0.1759259 0.5169753
Stationary 3769.937 436 589 0.1759259 0.5169753
Stationary 3769.968 436 589 0.1759259 0.5169753
Stationary 3769.999 436 589 0.1759259 0.5169753
Stationary 3770.029 436 589 0.1759259 0.5169753
Stationary 3770.06 436 589 0.1759259 0.5169753
Stationary 3770.091 436 589 0.1759259 0.5169753
Stationary 3770.121 436 589 0.1759259 0.5169753
Stationary 3770.152 436 589 0.1759259 0.5169753
Stationary 3770.183 436 589 0.1759259 0.5169753
Stationary 3770.213 436 589 0.1759259 0.5169753
Stationary 3770.244 436 589 0.1759259 0.5169753
Stationary 3770.275 436 589 0.1759259 0.5169753
Stationary 3770.306 436 589 0.1759259 0.5169753
Stationary 3770.336 436 589 0.1759259 0.5169753
Stationary 3770.367 436 589 0.1759259 0.5169753
Stationary 3770.398 436 589 0.1759259 0.5169753
Stationary 3770.428 436 589 0.1759259 0.5169753
Stationary 3770.459 436 589 0.1759259 0.5169753
Stationary 3770.49 436 589 0.1759259 0.5169753
Stationary 3770.521 436 589 0.1759259 0.5169753
Moved 3770.551 435 577.0811 0.1736111 0.4863195
Moved 3770.582 435 561.2891 0.1736111 0.4457024
Moved 3770.613 432.0146 526.0873 0.1667004 0.3551626
Moved 3770.643 427.4002 491.5018 0.156019 0.2662082
Moved 3770.674 418.4795 435.2241 0.1353693 0.1214611
Moved 3770.705 413.1251 396.0004 0.1229747 0.02057719
Moved 3770.736 410 360.5753 0.1157407 -0.07053696
Moved 3770.766 407.8439 330.6587 0.1107498 -0.1474829
Moved 3770.797 406 288.9847 0.1064815 -0.2546691
Moved 3770.828 406 263.4083 0.1064815 -0.320452
Moved 3770.858 406 241.6803 0.1064815 -0.3763367
Moved 3770.889 406 229.869 0.1064815 -0.4067155
Moved 3770.92 406 210.806 0.1064815 -0.4557458
Moved 3770.95 406 197.3885 0.1064815 -0.4902559
Moved 3770.981 406 188.2932 0.1064815 -0.5136492
Moved 3771.012 406 180.0675 0.1064815 -0.5348058
Moved 3771.042 406 171.7635 0.1064815 -0.5561637
Moved 3771.073 413 162.4811 0.1226852 -0.5800384
Moved 3771.104 413.6147 153.1559 0.1241081 -0.6040229
Moved 3771.135 414 145.2444 0.125 -0.6243715
Moved 3771.165 414 136 0.125 -0.6481481
Moved 3771.196 414 133.0464 0.125 -0.6557449
Moved 3771.227 414 131.6758 0.125 -0.6592702
Moved 3771.258 414 128.9121 0.125 -0.6663783
Moved 3771.288 414 126.5 0.125 -0.6725823
Moved 3771.319 414 125.8806 0.125 -0.6741754
Moved 3771.35 414 125 0.125 -0.6764404
Moved 3771.38 414 124 0.125 -0.6790124
Stationary 3771.411 414 124 0.125 -0.6790124
Ended 3771.442 414 124 0.125 -0.6790124
Cancel 3771.595
Began 3773.315 550 349 0.4398148 -0.1003086
Moved 3773.346 495.1458 349 0.3128375 -0.1003086
Moved 3773.376 400.4787 360.7141 0.09370059 -0.07017983
Moved 3773.407 308.3262 351.1049 -0.1196153 -0.09489498
Moved 3773.438 272.0649 342.7662 -0.2035535 -0.1163421
Moved 3773.469 246.5 338.5 -0.2627315 -0.127315
Moved 3773.499 231.3255 338 -0.2978577 -0.1286009
Moved 3773.53 219.2798 338 -0.3257412 -0.1286009
Moved 3773.561 209.28 338 -0.3488888 -0.1286009
Ended 3773.592 206 338 -0.3564815 -0.1286009
Accept 3773.653 0 reported
Delete 3773.653 LeftSwipe
Began 3774.39 420 343 0.1388889 -0.1157408
Stationary 3774.421 420 343 0.1388889 -0.1157408
Stationary 3774.451 420 343 0.1388889 -0.1157408
Moved 3774.482 401.5447 361.4553 0.09616841 -0.0682735
Moved 3774.513 385.1593 383.8926 0.0582391 -0.01056443
Moved 3774.543 364.3687 407.8418 0.01011262 0.05103339
Moved 3774.574 349.8939 425.8082 -0.02339378 0.09724318
Moved 3774.605 335.9692 444.637 -0.05562683 0.1456711
Moved 3774.635 323.8884 458.1395 -0.08359168 0.1804
Moved 3774.666 310.8976 468.3268 -0.1136629 0.2066018
Moved 3774.697 301.5 475 -0.1354167 0.2237653
Moved 3774.728 293.2144 480.5237 -0.1545963 0.2379725
Moved 3774.758 286.8026 483.4649 -0.1694384 0.2455372
Moved 3774.789 279.282 487 -0.1868472 0.2546296
Moved 3774.82 277.7663 488.2337 -0.1903558 0.2578027
Moved 3774.85 275.2541 489.7459 -0.1961711 0.261692
Moved 3774.881 272.5845 491.4155 -0.2023507 0.2659862
Moved 3774.912 270.9161 492.0839 -0.2062127 0.2677053
Stationary 3774.943 270.9161 492.0839 -0.2062127 0.2677053
Moved 3774.973 270 493.2882 -0.2083333 0.2708029
Stationary 3775.004 270 493 -0.2083333 0.2700616
Moved 3775.035 302.5779 493 -0.1329216 0.2700616
Moved 3775.065 338.6079 489.1454 -0.04951879 0.2601475
Moved 3775.096 374.9495 484.0027 0.03460526 0.2469204
Moved 3775.127 411.6357 484 0.1195271 0.2469135
Moved 3775.157 445 484 0.1967593 0.2469135
Moved 3775.188 474.7028 492.892 0.2655157 0.2697838
Moved 3775.219 499.9232 495.3846 0.3238963 0.276195
Moved 3775.25 526.1506 499.4612 0.3846078 0.2866799
Moved 3775.28 547.5203 503.2172 0.4340748 0.2963403
Moved 3775.311 563.5517 505.7586 0.4711845 0.3028769
Moved 3775.342 582.2065 507.4581 0.5143668 0.3072481
Moved 3775.372 596.3248 508 0.5470482 0.3086419
Moved 3775.403 607.9284 509.9821 0.5739084 0.3137399
Moved 3775.434 616.2745 511.3187 0.5932281 0.3171775
Moved 3775.465 625.5692 513 0.6147434 0.321502
Moved 3775.495 626.9489 513 0.6179371 0.321502
Moved 3775.526 628.7119 513 0.6220183 0.321502
Moved 3775.557 629.5 513 0.6238425 0.321502
Moved 3775.587 629 513 0.6226851 0.321502
Stationary 3775.618 629 513 0.6226851 0.321502
Moved 3775.649 610.981 501.7697 0.5809746 0.2926173
Moved 3775.68 593.1797 499.2949 0.5397679 0.2862523
Moved 3775.71 575.9186 494.7675 0.4998116 0.2746076
Moved 3775.741 558.3409 490.2402 0.4591225 0.2629636
Moved 3775.772 539.8577 486.2859 0.4163371 0.2527929
Moved 3775.802 522.1996 483.4399 0.3754622 0.245473
Moved 3775.833 508.4256 480.6851 0.3435778 0.2383876
Moved 3775.864 489.5401 476.8467 0.2998613 0.2285151
Moved 3775.895 473.2603 475.452 0.2621765 0.224928
Moved 3775.925 459.4333 472.6866 0.2301697 0.2178154
Moved 3775.956 445.7146 469.9429 0.1984135 0.2107585
Moved 3775.987 431.957 468.1914 0.1665671 0.2062536
Moved 3776.017 418.5617 464.5206 0.1355595 0.1968121
Moved 3776.048 407.0923 463 0.10901 0.1929011
Moved 3776.079 399.549 462 0.09154856 0.1903292
Moved 3776.11 393.0598 461 0.0765273 0.1877571
Moved 3776.14 383.3195 460 0.05398025 0.1851851
Moved 3776.171 380.1801 459.3934 0.04671325 0.1836249
Moved 3776.202 371.9523 459 0.02766728 0.1826131
Moved 3776.232 361.4972 457.1657 0.003465613 0.1778953
Moved 3776.263 353.5 457 -0.0150463 0.1774691
Moved 3776.294 349.7269 457 -0.02378027 0.1774691
Moved 3776.324 346.9796 457 -0.03013993 0.1774691
Moved 3776.355 345.6072 457 -0.03331666 0.1774691
Moved 3776.386 345 457 -0.03472224 0.1774691
Stationary 3776.417 345 457 -0.03472224 0.1774691
Stationary 3776.447 345 457 -0.03472224 0.1774691
Stationary 3776.478 345 457 -0.03472224 0.1774691
Moved 3776.509 345 455.8834 -0.03472224 0.1745971
Moved 3776.54 345 455.3557 -0.03472224 0.1732399
Moved 3776.57 345 454.5 -0.03472224 0.171039
Moved 3776.601 345 453.8624 -0.03472224 0.169399
Moved 3776.632 345 452.4129 -0.03472224 0.165671
Moved 3776.662 345 449.6781 -0.03472224 0.158637
Moved 3776.693 345 443.3911 -0.03472224 0.1424668
Moved 3776.724 345 432.6063 -0.03472224 0.114728
Moved 3776.754 345 417.5343 -0.03472224 0.07596263
Moved 3776.785 345 404.1257 -0.03472224 0.04147561
Moved 3776.816 345 393.6807 -0.03472224 0.01461068
Moved 3776.847 345 377.1057 -0.03472224 -0.02802052
Moved 3776.877 343.0844 361.5065 -0.03915648 -0.06814164
Moved 3776.908 340.3416 348.3663 -0.04550561 -0.1019386
Moved 3776.939 337.9232 339.693 -0.05110358 -0.1242465
Moved 3776.969 337 331.5383 -0.05324075 -0.1452204
Moved 3777 334.44 322.3199 -0.05916676 -0.1689302
Moved 3777.031 332.684 316.368 -0.06323149 -0.1842387
Moved 3777.062 332.22 311.4399 -0.06430561 -0.1969138
Moved 3777.092 331.4609 306.9219 -0.06606266 -0.2085343
Moved 3777.123 331 305 -0.06712963 -0.2134774
Moved 3777.154 331 302.2183 -0.06712963 -0.2206319
Moved 3777.184 329.9185 300.9186 -0.06963298 -0.2239749
Moved 3777.215 330 298.7875 -0.06944443 -0.2294562
Stationary 3777.246 330 299 -0.06944443 -0.2289095
Moved 3777.276 328.7141 298 -0.07242119 -0.2314816
Moved 3777.307 329 296.5 -0.07175927 -0.2353395
Moved 3777.338 329 297 -0.07175927 -0.2340535
Moved 3777.369 327.6404 297 -0.07490644 -0.2340535
Moved 3777.399 324.9089 297 -0.08122946 -0.2340535
Moved 3777.43 317.5045 303.6546 -0.09836917 -0.2169378
Moved 3777.461 308.6351 311.1825 -0.1189003 -0.197576
Moved 3777.491 299.9904 318.0095 -0.138911 -0.1800167
Moved 3777.522 291.7423 325.2577 -0.1580039 -0.1613743
Moved 3777.553 285 333.5 -0.1736111 -0.140175
Moved 3777.583 280.4923 338.5077 -0.1840456 -0.1272951
Moved 3777.614 278.2216 342.5568 -0.1893019 -0.1168806
Moved 3777.645 275.5237 346.9526 -0.1955469 -0.1055747
Moved 3777.676 273.7809 349.2191 -0.1995813 -0.09974507
Moved 3777.706 273 352.9725 -0.2013889 -0.09009137
Moved 3777.737 271.6529 354.3471 -0.2045071 -0.08655579
Ended 3777.768 272 355 -0.2037037 -0.08487654
Candidates 3777.891 13 reports epa words reported roots trips worse dropped supports ross errors gross routes
Began 3779.119 405 323 0.1041667 -0.1671811
Stationary 3779.15 405 323 0.1041667 -0.1671811
Stationary 3779.18 405 323 0.1041667 -0.1671811
Stationary 3779.211 405 323 0.1041667 -0.1671811
Moved 3779.242 405 338.6529 0.1041667 -0.1269216
Moved 3779.272 405 351.5541 0.1041667 -0.09373943
Moved 3779.303 405 370.6626 0.1041667 -0.04459208
Moved 3779.334 405 394.7898 0.1041667 0.01746346
Moved 3779.365 414.7219 416.7486 0.1266711 0.07394178
Moved 3779.395 424.4477 440.8954 0.1491845 0.1360477
Moved 3779.426 434.1212 458.2424 0.1715768 0.1806645
Moved 3779.457 445.2103 471.0524 0.1972461 0.2136119
Moved 3779.488 459.2008 487.3011 0.2296314 0.2554041
Moved 3779.518 471.2582 500.5727 0.257542 0.2895388
Moved 3779.549 483.2814 510.2111 0.2853736 0.3143288
Moved 3779.58 491.0573 516.0573 0.3033734 0.3293655
Moved 3779.61 497.8374 520.5582 0.319068 0.3409419
Moved 3779.641 503.0677 525.0677 0.3311751 0.3525403
Moved 3779.672 508.7886 528.7886 0.3444181 0.3621104
Moved 3779.702 513.4523 532.2261 0.3552136 0.3709519
Moved 3779.733 516.9933 534.9933 0.3634104 0.378069
Moved 3779.764 519.7597 538.7597 0.3698141 0.3877563
Moved 3779.794 522.5 541.5 0.3761573 0.3948044
Moved 3779.825 524 542.9318 0.3796296 0.398487
Moved 3779.856 525.3518 544.3518 0.3827588 0.4021393
Ended 3779.887 525 544 0.3819444 0.4012345
Accept 3779.948 2 words
Began 3780.409 382 432 0.05092591 0.1131687
Stationary 3780.439 382 432 0.05092591 0.1131687
Moved 3780.47 388.5299 432 0.06604145 0.1131687
Moved 3780.501 412.7685 432 0.1221493 0.1131687
Moved 3780.531 468.5072 432 0.2511741 0.1131687
Moved 3780.562 546.9189 432 0.4326827 0.1131687
Moved 3780.593 613.0352 439 0.5857295 0.1311728
Moved 3780.624 643.9705 439 0.657339 0.1311728
Moved 3780.654 670.1457 439 0.7179298 0.1311728
Moved 3780.685 685.8073 439 0.7541837 0.1311728
Moved 3780.716 692.2634 439 0.7691281 0.1311728
Moved 3780.747 696 439 0.7777777 0.1311728
Moved 3780.777 698.3755 440 0.7832766 0.1337448
Moved 3780.808 701.1451 440 0.7896877 0.1337448
Moved 3780.839 703.5 440 0.7951389 0.1337448
Moved 3780.869 704.1454 440 0.796633 0.1337448
Moved 3780.9 705 441.1263 0.7986111 0.1366417
Ended 3780.931 706 441 0.8009259 0.1363167
PhraseEnd 3780.992
