I can still feel your presence
Stationary 2490.013 521 384 0.3726852 -0.01028807
Stationary 2490.044 521 384 0.3726852 -0.01028807
Moved 2490.075 509.0566 392.6861 0.3450384 0.01205264
Moved 2490.106 496.2199 402.15 0.315324 0.0363941
Moved 2490.136 481.5211 413.9831 0.2812989 0.06682882
Moved 2490.167 471.9074 422.0926 0.259045 0.08768666
Moved 2490.198 463.2969 432.9375 0.2391132 0.1155799
Moved 2490.229 455.8196 446.5413 0.2218046 0.150569
Moved 2490.259 455.3816 450.8553 0.2207906 0.1616649
Moved 2490.29 455 458.9821 0.2199073 0.1825671
Moved 2490.321 455 464.0233 0.2199073 0.195533
Moved 2490.352 455 472.6225 0.2199073 0.2176503
Moved 2490.382 455 479.3277 0.2199073 0.2348962
Moved 2490.413 464.6492 484.2984 0.2422435 0.247681
Moved 2490.444 467.1696 487.1696 0.2480779 0.2550658
Moved 2490.474 472.1239 489.0413 0.259546 0.2598797
Moved 2490.505 486.494 491.9156 0.2928101 0.2672728
Moved 2490.536 499.5 492 0.3229167 0.2674896
Moved 2490.567 517.4907 492 0.3645619 0.2674896
Moved 2490.597 535.1293 492 0.4053919 0.2674896
Moved 2490.628 552.6474 492 0.4459431 0.2674896
Moved 2490.659 563.8477 487.511 0.4718696 0.255944
Moved 2490.69 585.7028 479.1189 0.52246 0.2343592
Moved 2490.72 591.5054 477.6237 0.5358922 0.2305135
Moved 2490.751 601.7632 473.7456 0.5596371 0.220539
Moved 2490.782 611.0416 469.4792 0.5811146 0.2095659
Moved 2490.813 620.89 465.37 0.6039121 0.1989968
Moved 2490.843 629.0151 461.4924 0.6227202 0.1890237
Moved 2490.874 635.1174 458.9609 0.6368457 0.1825125
Moved 2490.905 642.6489 456.1171 0.6542798 0.1751981
Moved 2490.936 647.5065 455 0.6655244 0.172325
Moved 2490.966 653.2523 453.3739 0.6788246 0.1681427
Moved 2490.997 658.2953 451.8524 0.6904984 0.1642292
Moved 2491.028 666.0438 452 0.7084347 0.164609
Moved 2491.058 670.8984 452 0.7196723 0.164609
Moved 2491.089 673.5 452 0.7256944 0.164609
Moved 2491.12 678.3442 464.0975 0.7369079 0.195724
Moved 2491.151 679 470.6589 0.738426 0.2125999
Moved 2491.181 679 480.6705 0.738426 0.2383501
Moved 2491.212 663.3373 490.997 0.7021697 0.2649099
Moved 2491.243 646.3209 502.0717 0.6627799 0.2933941
Moved 2491.273 624.719 509.2303 0.6127754 0.3118064
Moved 2491.304 608.6008 511.2798 0.5754649 0.3170777
Moved 2491.335 597.0992 512 0.5488409 0.31893
Moved 2491.366 581.7189 513 0.5132381 0.321502
Moved 2491.396 565.3732 513 0.4754009 0.321502
Moved 2491.427 554.7623 513 0.4508387 0.321502
Moved 2491.458 543.2106 513 0.4240987 0.321502
Moved 2491.489 532.7134 504.1783 0.3997996 0.2988126
Moved 2491.519 523.2308 500.3077 0.377849 0.2888571
Moved 2491.55 512.968 496.5872 0.3540925 0.2792879
Moved 2491.581 501.7123 491.8561 0.3280377 0.2671197
Moved 2491.612 493.1658 489.0553 0.3082543 0.2599158
Moved 2491.642 486.7405 486 0.2933808 0.2520575
Moved 2491.673 478.817 483.6057 0.2750394 0.2458992
Moved 2491.704 472.2372 480.7457 0.2598082 0.2385435
Moved 2491.735 464.5947 477.8649 0.2421173 0.2311339
Moved 2491.765 459.6671 475.3336 0.2307108 0.2246233
Moved 2491.796 456 474.4576 0.2222222 0.2223703
Moved 2491.827 454.5 474 0.21875 0.2211934
Moved 2491.857 455 474 0.2199073 0.2211934
Ended 2491.888 455 474 0.2199073 0.2211934
Accept 2492.042 0 feel
Candidates 2492.042 13 for your it report sorry type support tour error root route door store
Began 2492.841 478 386 0.2731481 -0.005144111
Stationary 2492.872 478 386 0.2731481 -0.005144111
Moved 2492.902 469.3416 397.9054 0.2531055 0.02547676
Moved 2492.933 461.1475 410.7542 0.2341378 0.05852401
Moved 2492.964 452.4978 429.0045 0.2141152 0.1054641
Moved 2492.995 441.4779 450.6637 0.1886062 0.1611719
Moved 2493.025 435.5104 468.7136 0.1747926 0.2075966
Moved 2493.056 429.6477 485.822 0.1612215 0.2515998
Moved 2493.087 426.3596 499.2018 0.1536102 0.2860129
Moved 2493.117 423.4808 510.0767 0.1469463 0.3139832
Moved 2493.148 420.6194 520.1417 0.1403227 0.3398706
Moved 2493.179 419 527.8785 0.1365741 0.3597697
Moved 2493.21 416.1769 536.4692 0.1300393 0.3818651
Moved 2493.24 414.306 545.7761 0.1257083 0.4058028
Moved 2493.271 412.4366 553.1269 0.1213809 0.4247091
Moved 2493.302 410.9009 558.1982 0.1178261 0.4377526
Moved 2493.333 408.5888 565.8223 0.1124742 0.4573618
Moved 2493.363 409 566.8472 0.113426 0.4599979
Moved 2493.394 408 569.5 0.1111111 0.4668209
Moved 2493.425 407 574.4352 0.1087963 0.4795143
Moved 2493.456 405 578.0775 0.1041667 0.4888824
Moved 2493.486 403.052 582.896 0.09965738 0.5012756
Moved 2493.517 402 586.4907 0.09722222 0.5105212
Moved 2493.548 401 589.368 0.09490739 0.5179219
Moved 2493.578 400 592.2395 0.09259263 0.5253072
Moved 2493.609 398.8924 595.1075 0.09002874 0.5326839
Moved 2493.64 399 596.6311 0.09027779 0.5366025
Moved 2493.671 398 599.4985 0.08796295 0.5439776
Moved 2493.701 398 601.369 0.08796295 0.5487883
Moved 2493.732 397 602.9541 0.0856481 0.5528654
Moved 2493.763 397 604.5 0.0856481 0.5568415
Stationary 2493.794 397 604.5 0.0856481 0.5568415
Ended 2493.824 397 604 0.0856481 0.5555555
Accept 2493.917 1 your
Began 2494.285 633 526 0.6319444 0.3549381
Stationary 2494.316 633 526 0.6319444 0.3549381
Moved 2494.347 622.2054 526 0.6069571 0.3549381
Moved 2494.377 614.506 526 0.5891345 0.3549381
Moved 2494.408 604.2058 526 0.5652912 0.3549381
Moved 2494.439 595.8771 526 0.5460117 0.3549381
Moved 2494.47 590.1512 526 0.5327573 0.3549381
Moved 2494.5 585.0495 526 0.5209479 0.3549381
Moved 2494.531 581.3057 526 0.5122817 0.3549381
Moved 2494.562 579.281 526 0.5075949 0.3549381
Moved 2494.593 576.5 526 0.5011575 0.3549381
Moved 2494.623 574.5 526 0.4965277 0.3549381
Moved 2494.654 573.7329 526 0.4947521 0.3549381
Moved 2494.685 571.6266 526 0.4898764 0.3549381
Moved 2494.716 570.8741 526 0.4881344 0.3549381
Stationary 2494.746 570.8741 526 0.4881344 0.3549381
Stationary 2494.777 570.8741 526 0.4881344 0.3549381
Stationary 2494.808 571 526 0.4884259 0.3549381
Moved 2494.838 587.4641 526 0.5265373 0.3549381
Moved 2494.869 602.1708 526 0.5605807 0.3549381
Moved 2494.9 616.2156 535.6078 0.5930917 0.3796495
Moved 2494.931 630.9886 540.6629 0.6272885 0.3926514
Moved 2494.961 641.3599 547.3599 0.6512961 0.4098762
Moved 2494.992 648.1103 552.5551 0.6669219 0.4232384
Moved 2495.023 654.1082 556.3694 0.680806 0.4330488
Moved 2495.053 656.93 559.86 0.6873379 0.4420268
Moved 2495.084 658.8016 563.6033 0.6916705 0.4516546
Moved 2495.115 661.6762 569.3525 0.6983245 0.4664415
Moved 2495.146 664.5 576 0.704861 0.483539
Moved 2495.177 665.0604 581.1209 0.7061584 0.4967101
Moved 2495.207 665 588.8995 0.7060185 0.5167166
Moved 2495.238 654.6265 597.3735 0.6820058 0.5385121
Moved 2495.269 648.9011 601.8242 0.6687525 0.5499593
Moved 2495.3 636.5192 607.1603 0.6400908 0.5636837
Moved 2495.33 629.9382 608 0.624857 0.5658435
Moved 2495.361 626.1058 608 0.6159855 0.5658435
Moved 2495.392 625 608 0.613426 0.5658435
Moved 2495.422 624 608 0.6111112 0.5658435
Moved 2495.453 624 596.326 0.6111112 0.535818
Moved 2495.484 633.5663 594.2891 0.6332552 0.5305789
Moved 2495.515 643.8952 587.3683 0.6571649 0.5127785
Moved 2495.545 657.5 583.5 0.6886573 0.5028291
Moved 2495.576 671.8952 581 0.7219796 0.496399
Moved 2495.607 682.7062 579.0734 0.7470051 0.4914439
Moved 2495.637 689.6117 578 0.76299 0.488683
Moved 2495.668 694.6757 578 0.7747124 0.488683
Moved 2495.699 697.5 577 0.78125 0.4861111
Moved 2495.73 699.0588 577 0.7848585 0.4861111
Moved 2495.76 700.4932 577 0.7881787 0.4861111
Moved 2495.791 701 577 0.7893518 0.4861111
Stationary 2495.822 701 577 0.7893518 0.4861111
Stationary 2495.853 701 577 0.7893518 0.4861111
Stationary 2495.883 701 577 0.7893518 0.4861111
Stationary 2495.914 701 577 0.7893518 0.4861111
Stationary 2495.945 701 577 0.7893518 0.4861111
Stationary 2495.976 701 577 0.7893518 0.4861111
Moved 2496.006 702 585.2502 0.7916667 0.5073306
Moved 2496.037 704.8224 590.4674 0.7982001 0.5207494
Moved 2496.068 706.6298 601.2596 0.8023837 0.5485071
Moved 2496.098 708.5 608 0.806713 0.5658435
Moved 2496.129 709 615.1348 0.8078703 0.5841942
Moved 2496.16 710 618.3573 0.8101851 0.5924827
Moved 2496.191 710 619.7878 0.8101851 0.596162
Moved 2496.221 710 621.332 0.8101851 0.6001337
Moved 2496.252 711.1788 622.1788 0.812914 0.6023117
Stationary 2496.283 711.1788 622.1788 0.812914 0.6023117
Stationary 2496.314 711 622 0.8125 0.6018518
Stationary 2496.344 711 622 0.8125 0.6018518
Moved 2496.375 695.6213 622 0.7769012 0.6018518
Moved 2496.406 672.3272 610.5945 0.7229797 0.5725166
Moved 2496.437 635.2357 597.3214 0.6371196 0.5383779
Moved 2496.467 604.897 586.9588 0.5668912 0.5117252
Moved 2496.498 582.1666 580.9047 0.5142747 0.4961541
Moved 2496.529 561.0663 573.7427 0.4654312 0.4777331
Moved 2496.56 542.9532 570.7076 0.4235027 0.4699268
Moved 2496.59 525.0349 566.2957 0.3820252 0.4585793
Moved 2496.621 507.6877 561.675 0.3418696 0.4466949
Moved 2496.652 493.8725 558.4681 0.30989 0.4384468
Moved 2496.682 481.3597 555.5899 0.2809253 0.4310439
Moved 2496.713 467.2845 553.0474 0.2483437 0.4245045
Moved 2496.744 453.7032 551 0.2169055 0.4192385
Moved 2496.775 441.9145 549.3048 0.1896169 0.4148785
Moved 2496.805 435 549 0.1736111 0.4140946
Moved 2496.836 427.833 549 0.1570208 0.4140946
Moved 2496.867 420.1342 549 0.1391997 0.4140946
Moved 2496.897 414.3364 549 0.1257786 0.4140946
Moved 2496.928 409.3801 549 0.1143058 0.4140946
Moved 2496.959 404.4581 549 0.1029123 0.4140946
Moved 2496.99 399.8581 549 0.09226422 0.4140946
Moved 2497.021 394.9778 549 0.08096714 0.4140946
Moved 2497.051 389.9063 549 0.06922752 0.4140946
Moved 2497.082 381.7449 549 0.05033543 0.4140946
Moved 2497.113 371.8537 549 0.0274392 0.4140946
Moved 2497.143 362.4502 549 0.005671779 0.4140946
Moved 2497.174 351.3428 546.3357 -0.02003973 0.4072419
Moved 2497.205 341.9304 543.4652 -0.04182781 0.3998589
Moved 2497.236 335.181 540.5905 -0.05745133 0.3924652
Moved 2497.266 330.1005 538.0502 -0.06921183 0.3859316
Moved 2497.297 323.7487 532.4975 -0.08391495 0.3716498
Moved 2497.328 321.3032 530.6064 -0.08957595 0.3667859
Moved 2497.358 317.5 526 -0.09837966 0.3549381
Moved 2497.389 311.832 518.832 -0.1115 0.3365019
Moved 2497.42 305.1411 506.2352 -0.1269881 0.3041029
Moved 2497.451 299.3292 494.6584 -0.1404416 0.2743272
Moved 2497.481 293.0842 483.779 -0.1548976 0.246345
Moved 2497.512 286.2134 464.1646 -0.1708024 0.1958964
Moved 2497.543 280.7099 448.2748 -0.1835418 0.1550276
Moved 2497.574 274.9913 427.9391 -0.1967794 0.1027239
Moved 2497.604 270.4585 410.2095 -0.207272 0.05712328
Moved 2497.635 267.5868 394.9338 -0.2139195 0.01783375
Moved 2497.666 264.2918 371.4592 -0.2215467 -0.04254337
Moved 2497.697 264 365.8365 -0.2222222 -0.057005
Moved 2497.727 264 355.7207 -0.2222222 -0.08302288
Moved 2497.758 264 349.9972 -0.2222222 -0.09774392
Moved 2497.789 264 347.5 -0.2222222 -0.1041667
Moved 2497.82 264 346.626 -0.2222222 -0.1064146
Stationary 2497.85 264 347 -0.2222222 -0.1054527
Moved 2497.881 274.3261 358.9893 -0.1983191 -0.07461619
Moved 2497.912 280 370 -0.1851852 -0.04629637
Moved 2497.942 287.1703 387.3975 -0.1685872 -0.001549779
Moved 2497.973 293.8567 405.4984 -0.1531096 0.04500597
Moved 2498.004 299.5912 421.978 -0.1398351 0.087392
Moved 2498.035 304.5618 438.6852 -0.1283292 0.1303632
Moved 2498.065 309.2426 455.2131 -0.1174939 0.1728732
Moved 2498.096 313.0974 467.3898 -0.1085708 0.2041919
Moved 2498.127 319.9166 476.8749 -0.09278561 0.2285877
Moved 2498.157 326.4736 483.4736 -0.07760748 0.2455596
Moved 2498.188 332.7339 486.3669 -0.06311605 0.2530013
Moved 2498.219 338.4588 488 -0.0498639 0.2572016
Moved 2498.25 343.61 490.805 -0.03793985 0.264416
Moved 2498.281 347.603 493 -0.02869686 0.2700616
Moved 2498.311 350.4762 495.4763 -0.02204577 0.2764306
Moved 2498.342 352 498.3477 -0.01851852 0.2838159
Moved 2498.373 353 504.6677 -0.01620372 0.3000711
Moved 2498.403 353 509.5429 -0.01620372 0.3126103
Moved 2498.434 353 513.6464 -0.01620372 0.3231644
Moved 2498.465 353 515 -0.01620372 0.326646
Moved 2498.496 354 516 -0.01388888 0.329218
Moved 2498.526 362.6272 506.7456 0.006081462 0.3054156
Moved 2498.557 387.5086 464.1959 0.06367733 0.1959769
Moved 2498.588 403.6409 423.3506 0.1010206 0.09092236
Moved 2498.619 415.911 386.4948 0.1294236 -0.003871565
Moved 2498.649 422.2213 357.0043 0.1440307 -0.07972152
Moved 2498.68 427.9417 333.2622 0.1572725 -0.1407866
Moved 2498.711 432.5329 306.4014 0.1679001 -0.2098729
Moved 2498.741 439.0436 282.8693 0.1829713 -0.2703981
Moved 2498.772 443.53 258.8801 0.1933564 -0.3320986
Moved 2498.803 450.6542 238.0374 0.2098478 -0.3857065
Moved 2498.834 459.5181 214.9639 0.2303659 -0.4450518
Moved 2498.865 467 196.5 0.2476852 -0.4925411
Moved 2498.895 473.7326 183.5347 0.26327 -0.5258883
Moved 2498.926 478.8243 174.2635 0.2750564 -0.5497337
Moved 2498.957 482.7807 166.6578 0.2842146 -0.5692958
Moved 2498.987 484 162.3417 0.287037 -0.5803969
Moved 2499.018 484 159.5 0.287037 -0.5877057
Moved 2499.049 472.8117 156.9529 0.2611382 -0.594257
Moved 2499.08 450.729 157 0.2100208 -0.5941358
Moved 2499.11 419.6774 168.1613 0.1381421 -0.5654289
Moved 2499.141 388.4055 181.6591 0.06575356 -0.5307124
Moved 2499.172 356.9618 198.1323 -0.007032951 -0.4883429
Moved 2499.202 338.4623 210.3226 -0.04985581 -0.4569891
Moved 2499.233 326.0618 222.897 -0.07856066 -0.4246478
Moved 2499.264 320.4819 235.0725 -0.09147713 -0.393332
Moved 2499.295 319 248.9557 -0.09490739 -0.3576243
Moved 2499.325 319 267.845 -0.09490739 -0.3090405
Moved 2499.356 319 284.1464 -0.09490739 -0.2671132
Moved 2499.387 328.2807 300.8421 -0.07342427 -0.2241716
Moved 2499.417 335.8927 324.6245 -0.05580395 -0.163003
Moved 2499.448 340.2528 342.132 -0.04571114 -0.1179734
Moved 2499.479 341.9326 348.6633 -0.04182259 -0.1011748
Moved 2499.51 346.6082 365.0206 -0.03099948 -0.05910355
Moved 2499.541 352.3617 382.4043 -0.01768117 -0.01439232
Moved 2499.571 355.5 396.5 -0.01041666 0.02186214
Moved 2499.602 360.1278 409.3195 0.0002958377 0.05483411
Moved 2499.633 363.9387 428.571 0.009117424 0.1043494
Moved 2499.664 367.8141 444.0707 0.01808832 0.1442146
Moved 2499.694 370.2955 455.1822 0.02383222 0.1727936
Moved 2499.725 371 465.9861 0.025463 0.2005816
Moved 2499.756 373.1188 476.4753 0.03036767 0.2275599
Moved 2499.786 374 485.9714 0.03240744 0.2519841
Moved 2499.817 374 492.0494 0.03240744 0.2676168
Moved 2499.848 374 497.7982 0.03240744 0.2824028
Moved 2499.879 374 501.2706 0.03240744 0.2913339
Moved 2499.909 374 503.8368 0.03240744 0.2979341
Moved 2499.94 374 506.5 0.03240744 0.3047839
Moved 2499.971 365.4758 507.5242 0.01267542 0.3074181
Moved 2500.001 358.8161 509.3947 -0.002740522 0.3122289
Moved 2500.032 354.1136 510 -0.01362597 0.3137859
Moved 2500.063 346.372 510.814 -0.03154625 0.3158796
Moved 2500.094 339.6212 511 -0.04717325 0.3163579
Moved 2500.125 334 511 -0.06018519 0.3163579
Ended 2500.155 333 511 -0.06249999 0.3163579
Candidates 2500.309 13 presence preserve preference present perfect however partner preferences appearance preserved spencer forever piece
Began 2501.139 309.1498 325 -0.1177087 -0.1620371
Moved 2501.169 363.9832 325 0.009220342 -0.1620371
Moved 2501.2 453.0629 325 0.2154233 -0.1620371
Moved 2501.231 528.4515 325 0.3899341 -0.1620371
Moved 2501.261 580.3074 325 0.5099708 -0.1620371
Moved 2501.292 610.0261 325 0.5787642 -0.1620371
Moved 2501.323 631.4556 325 0.6283695 -0.1620371
Moved 2501.354 645.3657 325 0.6605687 -0.1620371
Moved 2501.385 658.7092 317.0072 0.6914564 -0.1825947
Moved 2501.415 671.0799 317 0.7200924 -0.1826131
Moved 2501.446 680.9638 316 0.7429718 -0.1851853
Ended 2501.477 686.8061 316 0.7564956 -0.1851853
Accept 2501.6 0 presence
PhraseEnd 2501.6
