I just cannot figure this out
Stationary 4229.899 347 529 -0.0300926 0.3626543
Stationary 4229.93 347 529 -0.0300926 0.3626543
Ended 4229.961 347 529 -0.0300926 0.3626543
NextCandidatePanel 4230.053
Began 4230.76 379 498 0.04398147 0.2829217
Stationary 4230.791 379 498 0.04398147 0.2829217
Moved 4230.821 338.0994 540.6546 -0.05069594 0.3926301
Moved 4230.852 306.5953 574.1642 -0.1236219 0.4788173
Moved 4230.883 288.5762 589.4238 -0.1653328 0.5180651
Moved 4230.914 278.6359 594.3641 -0.1883428 0.5307717
Ended 4230.944 278 595 -0.1898148 0.5324073
Accept 4231.037 6 cannot
Began 4232.143 431 448 0.1643519 0.1543209
Stationary 4232.174 431 448 0.1643519 0.1543209
Stationary 4232.205 431 448 0.1643519 0.1543209
Moved 4232.235 415.1537 455.6926 0.1276707 0.1741063
Moved 4232.266 403.2032 457 0.1000074 0.1774691
Moved 4232.296 385.1288 459.3743 0.05816837 0.1835757
Moved 4232.327 365.2581 459 0.01217147 0.1826131
Moved 4232.358 352.5227 459 -0.01730849 0.1826131
Moved 4232.389 342.756 460 -0.03991678 0.1851851
Moved 4232.419 336.0072 460 -0.05553886 0.1851851
Moved 4232.45 331.6349 460 -0.06566003 0.1851851
Moved 4232.481 330.0832 461 -0.06925186 0.1877571
Moved 4232.512 330 462.5 -0.06944443 0.1916151
Moved 4232.542 330 464.5 -0.06944443 0.1967592
Moved 4232.573 330 466.5269 -0.06944443 0.2019724
Moved 4232.604 330 469.0472 -0.06944443 0.2084547
Moved 4232.634 342.7571 472.9191 -0.039914 0.2184132
Moved 4232.666 363.2506 483.1253 0.007524491 0.2446638
Moved 4232.696 388 493 0.06481478 0.2700616
Moved 4232.727 424.9596 511.8633 0.1503695 0.3185784
Moved 4232.757 464.1294 528.484 0.2410403 0.3613271
Moved 4232.788 501.3909 544.739 0.3272938 0.4031351
Moved 4232.819 530.1889 559.5944 0.3939558 0.4413436
Moved 4232.85 556.5919 572.1108 0.4550737 0.4735358
Moved 4232.88 572.1262 579.6757 0.4910328 0.492993
Moved 4232.911 582.2751 585.1834 0.5145257 0.5071589
Moved 4232.942 589.1924 589.5962 0.530538 0.5185086
Moved 4232.973 593.9301 591 0.5415049 0.5221192
Moved 4233.003 595.5 593.5 0.545139 0.5285493
Moved 4233.034 596.374 594.374 0.547162 0.5307971
Moved 4233.065 598 596.7552 0.550926 0.5369217
Moved 4233.096 598 598.315 0.550926 0.5409335
Moved 4233.126 598 599.1672 0.550926 0.5431253
Moved 4233.157 598 600.0059 0.550926 0.5452826
Stationary 4233.188 598 600.0059 0.550926 0.5452826
Moved 4233.219 598 601 0.550926 0.5478393
Stationary 4233.249 598 601 0.550926 0.5478393
Stationary 4233.28 598 601 0.550926 0.5478393
Stationary 4233.311 598 601 0.550926 0.5478393
Moved 4233.341 579.4074 601 0.5078875 0.5478393
Moved 4233.372 555.6973 582.4901 0.453003 0.5002317
Moved 4233.403 506.0694 543.7737 0.3381236 0.4006525
Moved 4233.434 469.4183 512.653 0.2532831 0.3206095
Moved 4233.464 447.319 492.4163 0.2021273 0.2685603
Moved 4233.495 426.7661 469.1612 0.1545511 0.2087478
Moved 4233.526 412.568 453.0907 0.1216852 0.1674143
Moved 4233.557 403.9492 441.5989 0.1017342 0.1378572
Moved 4233.587 398.1872 432.3744 0.08839627 0.1141315
Moved 4233.618 393.2533 423.5067 0.07697532 0.09132365
Moved 4233.649 388.7572 414.1357 0.06656756 0.06722148
Moved 4233.68 386.4982 408.4982 0.06133854 0.0527217
Moved 4233.71 383.9825 403.9651 0.05551517 0.04106239
Moved 4233.741 383 400.1111 0.05324075 0.03114987
Moved 4233.771 381.2396 397 0.04916579 0.02314815
Moved 4233.802 381 394.5 0.04861106 0.01671807
Moved 4233.833 378.7986 391.7986 0.04351526 0.009769981
Moved 4233.864 379 390.626 0.04398147 0.006754173
Moved 4233.895 377.5 390 0.04050931 0.005143954
Moved 4233.925 378 388.8118 0.04166663 0.00208784
Stationary 4233.956 378 389 0.04166663 0.002572016
Stationary 4233.987 378 389 0.04166663 0.002572016
Moved 4234.018 378 387.8922 0.04166663 -0.0002774289
Stationary 4234.048 378 387.8922 0.04166663 -0.0002774289
Stationary 4234.079 378 387.8922 0.04166663 -0.0002774289
Stationary 4234.11 378 387.8922 0.04166663 -0.0002774289
Stationary 4234.141 378 387.8922 0.04166663 -0.0002774289
Stationary 4234.171 378 387.8922 0.04166663 -0.0002774289
Moved 4234.202 378 397.1757 0.04166663 0.02359995
Moved 4234.233 378 406.4086 0.04166663 0.04734722
Moved 4234.263 385.9786 420.8503 0.06013562 0.08449154
Moved 4234.294 386.8562 440.1372 0.06216715 0.1340977
Moved 4234.325 388 456.6368 0.06481478 0.1765348
Moved 4234.355 388 470.5 0.06481478 0.2121912
Moved 4234.386 389 484.766 0.06712963 0.2488837
Moved 4234.417 389 496.1004 0.06712963 0.2780359
Moved 4234.448 389 505.6324 0.06712963 0.3025524
Moved 4234.479 389 511.9947 0.06712963 0.3189164
Moved 4234.509 389 518.6055 0.06712963 0.3359193
Moved 4234.54 389 525.3364 0.06712963 0.3532314
Moved 4234.571 389 530.0373 0.06712963 0.3653222
Moved 4234.602 389 535 0.06712963 0.3780863
Moved 4234.632 389 538.4092 0.06712963 0.3868548
Moved 4234.663 389 541.2774 0.06712963 0.3942319
Moved 4234.694 389 546.8693 0.06712963 0.4086144
Moved 4234.725 398.0837 555.0837 0.08815666 0.4297419
Moved 4234.755 414.0711 564.8173 0.1251645 0.4547769
Moved 4234.786 432.6795 574.3397 0.1682396 0.4792687
Moved 4234.816 449.5992 579.8998 0.2074055 0.4935693
Moved 4234.847 466.0716 587.6286 0.2455361 0.5134479
Moved 4234.878 478.7343 593.3671 0.274848 0.5282075
Moved 4234.909 487.5 596.5 0.2951388 0.5362654
Moved 4234.939 492.123 599.123 0.3058403 0.5430117
Moved 4234.97 495.9955 600.9955 0.3148045 0.547828
Moved 4235.001 497.8643 602 0.3191303 0.5504114
Moved 4235.032 499.2993 602 0.3224521 0.5504114
Moved 4235.063 499 603 0.3217593 0.5529835
Stationary 4235.093 499 603 0.3217593 0.5529835
Stationary 4235.124 499 603 0.3217593 0.5529835
Moved 4235.155 474.505 599.5039 0.265058 0.5439914
Moved 4235.186 441.5227 588.8807 0.18871 0.5166683
Moved 4235.216 406.9688 579.2422 0.108724 0.4918779
Moved 4235.247 375.8245 570.4561 0.03663073 0.4692801
Moved 4235.277 340.0121 560.6694 -0.04626825 0.4441084
Moved 4235.308 313.1743 552.9276 -0.1083929 0.4241965
Moved 4235.339 291.1847 547.1956 -0.1592946 0.4094537
Moved 4235.37 276.3825 544.0765 -0.1935589 0.4014311
Moved 4235.4 266.6284 542.2095 -0.216138 0.3966292
Moved 4235.431 262.339 542 -0.2260672 0.3960905
Moved 4235.462 259.5 542 -0.2326389 0.3960905
Moved 4235.493 258.6756 542 -0.2345473 0.3960905
Stationary 4235.523 258.6756 542 -0.2345473 0.3960905
Stationary 4235.554 259 542 -0.2337963 0.3960905
Moved 4235.585 259 549.4789 -0.2337963 0.4153264
Moved 4235.616 259 551.1226 -0.2337963 0.419554
Stationary 4235.646 259 551 -0.2337963 0.4192385
Moved 4235.677 259 552.2761 -0.2337963 0.4225208
Stationary 4235.708 259 552 -0.2337963 0.4218106
Moved 4235.739 255.6398 552 -0.2415746 0.4218106
Moved 4235.77 253.7677 552 -0.2459081 0.4218106
Moved 4235.8 252.5 552 -0.2488426 0.4218106
Moved 4235.831 252 552 -0.25 0.4218106
Stationary 4235.861 252 552 -0.25 0.4218106
Moved 4235.892 252 553.3734 -0.25 0.425343
Stationary 4235.923 252 553.3734 -0.25 0.425343
Moved 4235.954 252 554.0616 -0.25 0.4271132
Ended 4235.984 252 557.6175 -0.25 0.4362589
Candidates 4236.107 13 figure picture pictures software doctor doctors the structure gifts figures issue studies rights
Began 4236.753 337 534 -0.05324075 0.3755144
Moved 4236.784 366.7943 534 0.01572748 0.3755144
Moved 4236.814 412.3373 534 0.1211511 0.3755144
Moved 4236.845 443.374 534 0.1929954 0.3755144
Moved 4236.876 468.838 534 0.2519398 0.3755144
Moved 4236.906 481.9698 534 0.2823374 0.3755144
Moved 4236.937 486.859 534 0.2936551 0.3755144
Ended 4236.968 488 534 0.2962963 0.3755144
Accept 4237.06 0 figure
Began 4237.859 375 423 0.03472219 0.09002049
Stationary 4237.89 375 423 0.03472219 0.09002049
Stationary 4237.921 375 423 0.03472219 0.09002049
Moved 4237.952 360.3873 445.2289 0.0008965532 0.1471935
Moved 4237.982 352.4179 466.1641 -0.01755108 0.2010394
Moved 4238.013 337.8614 498.105 -0.05124683 0.2831917
Moved 4238.043 326.9268 520.5287 -0.07655844 0.3408659
Moved 4238.074 318.5 543 -0.0960648 0.3986624
Moved 4238.105 312.7946 557.616 -0.1092717 0.4362552
Moved 4238.136 310.0295 565.941 -0.1156725 0.457667
Moved 4238.167 308 572.6836 -0.1203704 0.4750091
Moved 4238.197 307 575.265 -0.1226852 0.4816485
Moved 4238.228 306 578.2302 -0.125 0.489275
Moved 4238.259 306 581.0939 -0.125 0.4966407
Moved 4238.29 306 583.5 -0.125 0.5028291
Moved 4238.32 306 585.5346 -0.125 0.5080621
Moved 4238.351 306 587.2031 -0.125 0.5123537
Moved 4238.382 306 588 -0.125 0.5144032
Moved 4238.413 306 589.3724 -0.125 0.517933
Stationary 4238.443 306 589 -0.125 0.5169753
Moved 4238.474 318.81 577.628 -0.09534721 0.4877262
Moved 4238.504 338.5712 552.536 -0.04960373 0.4231893
Moved 4238.535 358.4801 524.751 -0.003518363 0.3517259
Moved 4238.566 376.8829 495.6756 0.03908088 0.2769433
Moved 4238.597 390.7498 469.1879 0.07118006 0.2088164
Moved 4238.627 400.5 450 0.09374996 0.1594649
Moved 4238.658 408.2054 437.5892 0.1115866 0.1275441
Moved 4238.689 412.9637 428.0725 0.1226013 0.1030671
Moved 4238.72 414.8395 425.1605 0.1269434 0.0955772
Moved 4238.75 415 422.7368 0.1273148 0.08934358
Moved 4238.781 416 423 0.1296297 0.09002049
Moved 4238.812 423.3004 464.9026 0.1465288 0.1977946
Moved 4238.843 434.8207 511.4621 0.1731961 0.3175465
Moved 4238.874 448.6966 551.0112 0.2053162 0.4192673
Moved 4238.904 460.6287 584.0718 0.2329368 0.5042999
Moved 4238.935 467.5503 601.3757 0.2489589 0.5488056
Moved 4238.966 468 608.7236 0.25 0.5677046
Moved 4238.997 468 611.5 0.25 0.5748456
Moved 4239.027 462.4893 612 0.2372438 0.5761316
Moved 4239.058 441.6052 612 0.1889008 0.5761316
Moved 4239.088 390.3429 573.5375 0.07023821 0.4772055
Moved 4239.119 327.3056 530.1313 -0.07568146 0.3655641
Moved 4239.15 279.8626 491.8901 -0.1855032 0.2672069
Moved 4239.181 245.5 462.5 -0.2650463 0.1916151
Moved 4239.211 229.4504 446.542 -0.3021982 0.1505708
Moved 4239.242 218.1179 435.1179 -0.3284308 0.1211879
Moved 4239.273 215 432.1553 -0.3356481 0.113568
Ended 4239.304 215 432 -0.3356481 0.1131687
Candidates 4239.427 13 this third thus efforts reports errors rights tried roots sites edited does whites
Began 4239.918 343 494 -0.03935183 0.2726337
Stationary 4239.949 343 494 -0.03935183 0.2726337
Moved 4239.98 399.4178 494 0.09124497 0.2726337
Moved 4240.011 449.0189 494 0.2060623 0.2726337
Moved 4240.041 483.204 494 0.2851944 0.2726337
Moved 4240.072 507.6408 494 0.3417612 0.2726337
Moved 4240.103 519.0136 494 0.3680871 0.2726337
Moved 4240.133 523.1351 494 0.3776275 0.2726337
Ended 4240.164 523.1351 494 0.3776275 0.2726337
Accept 4240.226 0 this
Began 4240.994 317 405 -0.09953702 0.04372424
Stationary 4241.025 317 405 -0.09953702 0.04372424
Moved 4241.055 338.2125 426.4111 -0.05043402 0.09879398
Moved 4241.086 375 454.5 0.03472219 0.171039
Moved 4241.117 443.7139 502.701 0.1937821 0.2950127
Moved 4241.148 467.3047 519.2285 0.2483905 0.3375218
Moved 4241.178 482.6191 534.6191 0.2838406 0.3771067
Moved 4241.209 487.6899 543.0349 0.2955785 0.3987521
Moved 4241.24 490.3251 548.6503 0.3016786 0.4131951
Moved 4241.271 490 551.1986 0.300926 0.4197494
Moved 4241.301 481.4745 554.0657 0.281191 0.4271235
Moved 4241.332 457.7286 555 0.2262237 0.4295266
Moved 4241.363 426.5479 555 0.1540461 0.4295266
Moved 4241.394 390.772 545.3495 0.07123142 0.4047055
Moved 4241.424 360.9158 542.0833 0.002119839 0.3963046
Moved 4241.455 333.6526 539.2361 -0.06098931 0.3889816
Moved 4241.486 315.821 537 -0.1022662 0.3832304
Moved 4241.517 303.9786 535.4893 -0.1296792 0.3793449
Moved 4241.547 297.9151 535 -0.1437151 0.3780863
Moved 4241.578 296.5287 535 -0.1469243 0.3780863
Ended 4241.609 297 535 -0.1458333 0.3780863
Candidates 4241.731 13 out or hot pt got pour for our poor pitt hour port put
Began 4242.285 312 515 -0.1111111 0.326646
Moved 4242.315 324.7835 515 -0.08151963 0.326646
Moved 4242.346 372.2721 515 0.02840757 0.326646
Moved 4242.377 421.4065 526.1604 0.1421446 0.3553507
Moved 4242.408 451.9589 526 0.2128678 0.3549381
Moved 4242.438 468.5932 526 0.251373 0.3549381
Moved 4242.469 474.8086 526 0.2657605 0.3549381
Ended 4242.5 477 526 0.2708333 0.3549381
Accept 4242.562 0 out
Began 4242.776 253 471 -0.2476852 0.2134772
Moved 4242.807 279.8618 471 -0.1855051 0.2134772
Moved 4242.838 328.9532 484.241 -0.0718676 0.2475332
Moved 4242.869 393.4612 481 0.07745634 0.2391974
Moved 4242.899 445.2231 481 0.1972757 0.2391974
Moved 4242.93 498.6499 472.5632 0.3209489 0.2174978
Moved 4242.961 561.229 465.818 0.4658079 0.2001491
Moved 4242.992 598.5743 462.8789 0.5522553 0.1925897
Moved 4243.022 625.2296 455.9344 0.6139573 0.1747282
Moved 4243.053 639.4792 452.2604 0.6469425 0.1652787
Moved 4243.084 648.2189 449.2604 0.6671732 0.1575626
Moved 4243.115 653.5613 448 0.6795402 0.1543209
Moved 4243.146 657.2915 445.8542 0.6881747 0.148802
Ended 4243.176 662 444 0.6990741 0.1440329
PhraseEnd 4243.238
