why do you ask silly questions
Moved 3654.977 502.1159 516.1159 0.328972 0.3295161
Moved 3655.008 506.8315 519.8315 0.3398879 0.3390728
Moved 3655.039 509.591 521 0.3462756 0.3420781
Moved 3655.07 511.5 522.5 0.3506944 0.3459361
Ended 3655.1 513 523 0.3541666 0.3472221
Accept 3655.162 0 why
Candidates 3655.162 13 so ago do ap radio shop cap ai gap rap zip ship sp
Began 3656.146 317 379 -0.09953702 -0.02314815
Moved 3656.176 317 394.1339 -0.09953702 0.01577644
Moved 3656.207 317 418.7523 -0.09953702 0.07909523
Moved 3656.238 311.9395 445.0605 -0.1112511 0.1467605
Moved 3656.268 306.8831 467.1695 -0.1229559 0.2036252
Moved 3656.299 306 488.025 -0.125 0.2572658
Moved 3656.33 306 505.0746 -0.125 0.3011177
Moved 3656.361 306 518.843 -0.125 0.3365302
Moved 3656.391 306 527.6048 -0.125 0.3590657
Moved 3656.422 306 534.0894 -0.125 0.3757441
Moved 3656.453 306 538.5782 -0.125 0.3872897
Moved 3656.484 306 543.3348 -0.125 0.3995237
Moved 3656.514 321.8789 553.8788 -0.08824333 0.426643
Moved 3656.545 337.3795 564.9197 -0.05236218 0.4550402
Moved 3656.576 368.7986 580.8994 0.02036721 0.4961402
Moved 3656.607 385.0139 589.0069 0.05790243 0.5169929
Moved 3656.637 400.7478 596.3739 0.09432364 0.535941
Moved 3656.668 411.7062 599.9265 0.1196902 0.5450784
Moved 3656.699 419.3815 601 0.1374571 0.5478393
Moved 3656.729 423.1353 601 0.1461466 0.5478393
Moved 3656.76 426.8804 601 0.1548158 0.5478393
Moved 3656.791 429.5 601 0.1608796 0.5478393
Moved 3656.822 431.3994 601 0.1652763 0.5478393
Moved 3656.853 432.3059 601 0.1673747 0.5478393
Moved 3656.883 433 601 0.1689814 0.5478393
Ended 3656.914 433 601 0.1689814 0.5478393
Accept 3656.975 2 do
Began 3657.375 342 511 -0.04166668 0.3163579
Stationary 3657.406 342 511 -0.04166668 0.3163579
Stationary 3657.437 342 511 -0.04166668 0.3163579
Stationary 3657.467 342 511 -0.04166668 0.3163579
Stationary 3657.498 342 511 -0.04166668 0.3163579
Stationary 3657.529 342 511 -0.04166668 0.3163579
Stationary 3657.559 342 511 -0.04166668 0.3163579
Stationary 3657.59 342 511 -0.04166668 0.3163579
Stationary 3657.621 342 511 -0.04166668 0.3163579
Moved 3657.652 354.175 501.2599 -0.01348366 0.2913064
Moved 3657.682 367.6827 503 0.01778404 0.2957818
Moved 3657.713 391.3227 503 0.07250617 0.2957818
Moved 3657.744 416.798 511.1442 0.1314769 0.3167289
Moved 3657.775 441.1841 512 0.1879262 0.31893
Moved 3657.805 462.6066 512 0.2375153 0.31893
Moved 3657.836 479.0959 512 0.2756849 0.31893
Moved 3657.867 490.3752 512 0.3017944 0.31893
Moved 3657.897 498.7952 512 0.3212852 0.31893
Moved 3657.928 504.7057 512 0.334967 0.31893
Moved 3657.959 507.8126 512 0.3421588 0.31893
Moved 3657.99 510.5 512 0.3483796 0.31893
Moved 3658.021 512.2675 512 0.352471 0.31893
Moved 3658.051 513.5 512 0.3553241 0.31893
Moved 3658.082 513 512 0.3541666 0.31893
Moved 3658.113 497.2608 513 0.3177334 0.321502
Moved 3658.144 477.2153 513 0.2713317 0.321502
Moved 3658.174 457.8115 513 0.2264156 0.321502
Moved 3658.205 440.3604 513 0.1860194 0.321502
Moved 3658.236 436.2133 513 0.1764197 0.321502
Moved 3658.267 431.3147 513 0.1650802 0.321502
Moved 3658.297 428.5494 513 0.1586792 0.321502
Moved 3658.328 426.0864 513 0.1529778 0.321502
Moved 3658.359 423.5 513 0.1469907 0.321502
Moved 3658.389 422.9719 513 0.1457682 0.321502
Moved 3658.42 422 513 0.1435185 0.321502
Ended 3658.451 422 513 0.1435185 0.321502
Candidates 3658.543 13 you to toy roy i too root yo u output error tour rio
Began 3659.219 154 414 -0.4768519 0.06687239
Stationary 3659.25 154 414 -0.4768519 0.06687239
Stationary 3659.281 154 414 -0.4768519 0.06687239
Stationary 3659.312 154 414 -0.4768519 0.06687239
Stationary 3659.342 154 414 -0.4768519 0.06687239
Stationary 3659.373 154 414 -0.4768519 0.06687239
Moved 3659.404 167.5313 414 -0.4455293 0.06687239
Moved 3659.435 174.4646 414 -0.4294801 0.06687239
Moved 3659.465 189.7699 406.3681 -0.3940511 0.04724298
Moved 3659.496 205.909 401.5974 -0.356692 0.03497269
Moved 3659.527 222.657 398.5572 -0.3179235 0.02715327
Moved 3659.557 250.616 391.3973 -0.2532037 0.008737894
Moved 3659.588 257.8665 389.0534 -0.2364201 0.002709377
Moved 3659.619 264.7062 387.6588 -0.2205875 -0.0008776943
Moved 3659.65 275.358 384.9105 -0.1959305 -0.007946344
Moved 3659.68 281.0821 383 -0.1826804 -0.01286016
Moved 3659.711 287.8866 383 -0.1669291 -0.01286016
Moved 3659.742 309.4273 383 -0.1170665 -0.01286016
Moved 3659.773 338 396 -0.05092591 0.02057605
Moved 3659.803 370.6287 405.6572 0.02460341 0.0454144
Moved 3659.834 399.6638 408.9664 0.0918144 0.0539258
Moved 3659.865 422.1518 411.736 0.1438698 0.0610492
Moved 3659.896 434.5179 415.1036 0.1724951 0.06971077
Moved 3659.926 441.8392 416 0.1894426 0.07201634
Moved 3659.957 448.3264 417 0.2044591 0.0745884
Moved 3659.988 453.8504 417 0.2172464 0.0745884
Moved 3660.019 457.871 417 0.2265533 0.0745884
Moved 3660.049 463.2355 417 0.2389711 0.0745884
Moved 3660.08 469.7583 417 0.2540702 0.0745884
Moved 3660.111 474.2981 417 0.2645789 0.0745884
Moved 3660.142 476.5 417 0.2696759 0.0745884
Moved 3660.172 478.34 417 0.2739352 0.0745884
Moved 3660.203 479.5 417 0.2766204 0.0745884
Moved 3660.234 480.1612 417 0.2781509 0.0745884
Moved 3660.264 481 410 0.2800926 0.05658428
Ended 3660.295 482 410 0.2824074 0.05658428
Accept 3660.387 0 you
Candidates 3660.387 13 ask all al walk ago wall ash ah fall wal call talk ag
Began 3661.094 213 451 -0.3402778 0.162037
Stationary 3661.125 213 451 -0.3402778 0.162037
Stationary 3661.156 213 451 -0.3402778 0.162037
Stationary 3661.187 213 451 -0.3402778 0.162037
Stationary 3661.217 213 451 -0.3402778 0.162037
Moved 3661.248 213 440.6686 -0.3402778 0.1354646
Moved 3661.279 213 438.2001 -0.3402778 0.1291153
Moved 3661.31 213 436.8959 -0.3402778 0.1257609
Moved 3661.34 213 433.7664 -0.3402778 0.1177117
Moved 3661.371 221.9713 432.0143 -0.3195108 0.1132056
Moved 3661.402 225.3201 429.6799 -0.3117591 0.1072014
Moved 3661.433 238.8792 429 -0.2803722 0.1054526
Moved 3661.463 261.4802 429 -0.2280552 0.1054526
Moved 3661.494 287.8969 438.0691 -0.1669054 0.1287784
Moved 3661.525 313.1477 447.5739 -0.1084543 0.1532249
Moved 3661.555 341.5694 461.2197 -0.04266337 0.1883221
Moved 3661.586 370.5574 473.1489 0.0244384 0.2190043
Moved 3661.617 398.3485 485.9766 0.08876979 0.2519974
Moved 3661.648 421.7508 496.4448 0.1429416 0.2789217
Moved 3661.678 440.7628 505.8814 0.1869511 0.3031929
Moved 3661.709 455.9489 514.1694 0.222104 0.3245097
Moved 3661.74 461.7408 516.8704 0.2355111 0.3314568
Moved 3661.771 466.1768 518.5884 0.2457797 0.3358755
Moved 3661.801 470.3438 519 0.2554255 0.3369341
Moved 3661.832 474.2036 519 0.2643602 0.3369341
Moved 3661.863 477.7608 519 0.2725944 0.3369341
Moved 3661.894 487.8217 499.6304 0.2958837 0.287115
Moved 3661.924 501.2879 477.4722 0.3270552 0.230124
Moved 3661.955 513.2311 454.73 0.3547017 0.1716306
Moved 3661.986 524.2943 428.6349 0.3803108 0.1045135
Moved 3662.017 530.023 406.8391 0.3935718 0.04845434
Moved 3662.047 533.7814 387.5303 0.4022717 -0.001208066
Moved 3662.078 536.5 368.5 0.4085648 -0.0501544
Moved 3662.109 538.963 347.222 0.4142662 -0.1048816
Moved 3662.139 540 334.8242 0.4166667 -0.1367691
Moved 3662.17 541.4888 328.0223 0.420113 -0.1542636
Moved 3662.201 541 326 0.4189815 -0.1594652
Stationary 3662.232 541 326 0.4189815 -0.1594652
Moved 3662.262 510.1572 343.869 0.3475861 -0.1135057
Moved 3662.293 482.7267 369.0208 0.2840895 -0.04881494
Moved 3662.324 459.0624 391.9376 0.2293111 0.01012763
Moved 3662.355 432.5109 419.938 0.1678492 0.08214491
Moved 3662.385 418.9917 439.6133 0.1365548 0.1327503
Moved 3662.416 409.1126 453.8123 0.1136866 0.1692703
Moved 3662.447 400.5048 465.869 0.09376118 0.2002801
Moved 3662.478 394.7347 473.2653 0.08040439 0.2193037
Moved 3662.508 390.2058 480.6913 0.06992082 0.2384035
Moved 3662.539 389 483.5 0.06712963 0.2456274
Moved 3662.57 386.5 487 0.06134262 0.2546296
Moved 3662.601 386 488.8602 0.06018519 0.2594139
Moved 3662.631 385 491.6217 0.05787035 0.2665167
Moved 3662.662 385 493.0134 0.05787035 0.2700962
Moved 3662.693 384 495 0.0555556 0.2752057
Moved 3662.723 384 497 0.0555556 0.2803498
Moved 3662.754 384 498 0.0555556 0.2829217
Ended 3662.785 384 499.5 0.0555556 0.2867798
Accept 3662.846 0 ask
Candidates 3662.846 13 adult supply silly apply fully reply sony daily split truly saint weekly assault
Began 3663.922 308 228.8678 -0.1203704 -0.4092906
Moved 3663.953 308 276.879 -0.1203704 -0.285805
Moved 3663.984 321.8936 344.0894 -0.08820921 -0.1129387
Moved 3664.015 335.406 387.7725 -0.05693053 -0.0005853127
Moved 3664.045 347 419.5 -0.0300926 0.08101848
Moved 3664.076 352.5891 443.3566 -0.01715476 0.1423779
Moved 3664.107 357.1095 455.1642 -0.006691068 0.1727473
Moved 3664.137 359.3311 463.9932 -0.001548479 0.1954556
Moved 3664.168 362.1886 473.5659 0.005066196 0.2200767
Moved 3664.199 366.3132 488.2529 0.01461397 0.2578521
Moved 3664.23 369.3832 495.458 0.02172043 0.2763837
Moved 3664.26 375.3821 509.7642 0.03560672 0.3131795
Moved 3664.291 389.5952 533.1904 0.06850739 0.373432
Moved 3664.322 398.2992 549.5984 0.08865565 0.4156338
Moved 3664.353 402.7831 557.7831 0.09903499 0.4366849
Moved 3664.383 406.6175 563.6176 0.1079109 0.4516912
Moved 3664.414 411.5519 570.5519 0.1193332 0.4695265
Moved 3664.445 415.2941 574.2941 0.1279956 0.4791515
Moved 3664.476 418.8174 578.6348 0.1361513 0.4903157
Moved 3664.506 423 584 0.1458333 0.5041152
Moved 3664.537 426.574 588.287 0.1541065 0.5151413
Moved 3664.568 429.0472 592.0945 0.1598315 0.5249343
Moved 3664.599 432.3663 596.7325 0.1675145 0.5368635
Moved 3664.629 436.2436 601.2436 0.1764897 0.5484659
Moved 3664.66 438 603.9984 0.1805556 0.5555512
Moved 3664.691 439.7626 606 0.1846356 0.5606995
Moved 3664.721 441.0724 607.0724 0.1876677 0.5634578
Ended 3664.752 441 607 0.1875 0.5632715
Accept 3664.814 2 silly
Began 3665.398 170 493 -0.4398148 0.2700616
Stationary 3665.428 170 493 -0.4398148 0.2700616
Stationary 3665.459 170 493 -0.4398148 0.2700616
Stationary 3665.49 170 493 -0.4398148 0.2700616
Stationary 3665.521 170 493 -0.4398148 0.2700616
Stationary 3665.552 170 493 -0.4398148 0.2700616
Stationary 3665.582 170 493 -0.4398148 0.2700616
Moved 3665.613 183.0998 493 -0.4094911 0.2700616
Moved 3665.644 190.4542 493 -0.3924672 0.2700616
Moved 3665.674 197.6917 493 -0.3757136 0.2700616
Moved 3665.705 204.6024 493 -0.3597167 0.2700616
Moved 3665.736 211.5275 493 -0.3436864 0.2700616
Moved 3665.767 222 493 -0.3194444 0.2700616
Moved 3665.797 233.0362 493 -0.2938977 0.2700616
Moved 3665.828 249.0325 501.004 -0.2568693 0.2906481
Moved 3665.859 271.747 502 -0.2042893 0.2932098
Moved 3665.89 296.8051 502 -0.1462844 0.2932098
Moved 3665.92 321.5993 502 -0.08889045 0.2932098
Moved 3665.951 349 492 -0.02546296 0.2674896
Moved 3665.982 381.4389 488.8801 0.04962713 0.2594651
Moved 3666.012 405.0358 487 0.1042495 0.2546296
Moved 3666.043 422.1827 487 0.1439414 0.2546296
Moved 3666.074 433.2174 487 0.1694847 0.2546296
Moved 3666.105 442.6748 487 0.1913769 0.2546296
Moved 3666.135 449.1873 491.1555 0.206452 0.2653175
Moved 3666.166 453.7162 494 0.2169356 0.2726337
Moved 3666.197 456.5598 495 0.223518 0.2752057
Moved 3666.228 458.1454 496.1454 0.2271884 0.2781517
Moved 3666.258 460.5 496 0.2326389 0.2777777
Moved 3666.289 460 497 0.2314815 0.2803498
Moved 3666.32 454.1765 498 0.218001 0.2829217
Moved 3666.351 427.9429 499.2779 0.1572752 0.2862085
Moved 3666.381 394.4326 503.0473 0.07970522 0.2959035
Moved 3666.412 366.5 507 0.0150463 0.3060699
Moved 3666.443 340.9099 509.2322 -0.04419013 0.3118112
Moved 3666.474 324.0948 509.981 -0.08311376 0.3137371
Moved 3666.504 305.6371 511 -0.1258399 0.3163579
Moved 3666.535 293.5319 511 -0.1538614 0.3163579
Moved 3666.566 279.5098 511 -0.1863199 0.3163579
Moved 3666.597 276.3846 511 -0.1935541 0.3163579
Moved 3666.627 271.2865 511 -0.2053552 0.3163579
Moved 3666.658 267.4146 511 -0.214318 0.3163579
Moved 3666.689 259.7905 489.4763 -0.2319664 0.2609987
Moved 3666.719 251.0715 456.2862 -0.2521492 0.1756332
Moved 3666.75 246.8945 424.4199 -0.2618182 0.09367263
Moved 3666.781 244.5369 397.4427 -0.2672757 0.02428683
Moved 3666.812 240.7908 378.5358 -0.2759472 -0.02434201
Moved 3666.843 238 365.1226 -0.2824074 -0.05884108
Moved 3666.873 237 357.5 -0.2847222 -0.07844657
Moved 3666.904 236 353.6637 -0.287037 -0.08831353
Moved 3666.935 236 351.0839 -0.287037 -0.09494891
Moved 3666.965 236 350.5 -0.287037 -0.09645069
Moved 3666.996 249.3003 351 -0.2562492 -0.09516476
Moved 3667.027 276.3738 377.6991 -0.1935791 -0.02649417
Moved 3667.058 303.8636 404.45 -0.1299455 0.0423095
Moved 3667.088 327.6581 436.3194 -0.07486556 0.1242782
Moved 3667.119 343.13 460.5272 -0.03905083 0.1865411
Moved 3667.15 356.9503 488.3881 -0.007059575 0.2581999
Moved 3667.181 367.9835 506.4752 0.01848022 0.3047202
Moved 3667.211 376.9838 519.9783 0.03931423 0.3394504
Moved 3667.242 381.8946 527.3419 0.05068183 0.3583895
Moved 3667.273 385.2102 532.2102 0.05835702 0.3709109
Moved 3667.303 387.9693 534.9694 0.06474386 0.3780075
Moved 3667.334 393 539 0.07638891 0.3883744
Moved 3667.365 403.7567 541.1513 0.1012886 0.3939076
Moved 3667.396 426.4131 543.9161 0.1537339 0.4010188
Moved 3667.427 456.2068 547 0.2227009 0.4089505
Moved 3667.457 463.7769 547 0.2402243 0.4089505
Moved 3667.488 475.5882 547 0.2675651 0.4089505
Moved 3667.519 485.0084 547 0.2893712 0.4089505
Moved 3667.55 492.271 547 0.3061829 0.4089505
Moved 3667.58 496.7013 547 0.3164381 0.4089505
Moved 3667.611 502.1981 537.8019 0.3291622 0.3852929
Moved 3667.642 506.3608 534.6392 0.338798 0.3771583
Moved 3667.672 511.239 530.8805 0.3500904 0.3674909
Moved 3667.703 513.5308 525.4075 0.3553954 0.3534143
Moved 3667.734 515 516.8426 0.3587963 0.3313852
Moved 3667.765 515 504.7066 0.3587963 0.3001713
Moved 3667.795 503.9168 484.2171 0.3331408 0.2474719
Moved 3667.826 477.1884 431.3767 0.2712694 0.1115656
Moved 3667.857 468.9043 415.8245 0.2520933 0.07156502
Moved 3667.887 459.6745 395.5739 0.2307281 0.01948019
Moved 3667.918 450.5548 376.1097 0.2096177 -0.03058209
Moved 3667.949 441.1031 352.2405 0.1877385 -0.09197407
Moved 3667.98 432.115 328.7875 0.1669329 -0.1522955
Moved 3668.01 424.541 307.1093 0.1494003 -0.2080523
Moved 3668.041 421.0483 293.2415 0.1413155 -0.2437206
Moved 3668.072 417.2908 282.5815 0.1326175 -0.271138
Moved 3668.103 416 277.0453 0.1296297 -0.2853774
Moved 3668.134 415 273.7745 0.1273148 -0.29379
Moved 3668.164 414 270.342 0.125 -0.3026184
Moved 3668.195 414 268.9717 0.125 -0.3061429
Moved 3668.226 411.4453 267 0.1190864 -0.311214
Moved 3668.256 409.619 267 0.1148587 -0.311214
Moved 3668.287 403.0412 267 0.09963235 -0.311214
Moved 3668.318 385.4059 282.4456 0.05881002 -0.2714878
Moved 3668.349 361.0263 306.1579 0.002375642 -0.2104992
Moved 3668.379 338.0456 330.1498 -0.05082031 -0.1487918
Moved 3668.41 312.0364 354.9681 -0.1110268 -0.08495849
Moved 3668.441 287.9173 376.3224 -0.1668582 -0.03003501
Moved 3668.472 270 391.5 -0.2083333 0.009002057
Moved 3668.502 257.4282 399.743 -0.2374346 0.03020322
Moved 3668.533 246.0057 406.3295 -0.2638758 0.04714381
Moved 3668.564 237.7709 410.4097 -0.2829378 0.05763815
Moved 3668.594 230.6624 413.1688 -0.2993926 0.06473459
Moved 3668.625 226.3663 415 -0.3093373 0.06944436
Moved 3668.656 221.2172 417.3914 -0.3212565 0.07559517
Moved 3668.687 217.8654 418.1346 -0.3290153 0.07750676
Moved 3668.718 214.3195 419 -0.3372233 0.07973251
Moved 3668.748 211.6555 420.3445 -0.34339 0.08319042
Moved 3668.779 210 421 -0.3472222 0.08487643
Ended 3668.81 210 421 -0.3472222 0.08487643
Candidates 3668.902 13 questions quotations equations directions suggestions situations stations questioned details elections attractions strains relations
Began 3669.916 675 334 0.7291667 -0.1388889
Stationary 3669.947 675 334 0.7291667 -0.1388889
Ended 3669.978 675 334 0.7291667 -0.1388889
Accept 3670.039 0 questions
PhraseEnd 3670.039
