the collapse of the Roman empire
Moved 4258.287 518.2633 228.5797 0.3663502 -0.4100316
Moved 4258.318 527.7162 268.1859 0.3882321 -0.3081638
Moved 4258.349 538.0664 305.4124 0.4121908 -0.2124167
Moved 4258.379 556.0706 340.6889 0.4538672 -0.121685
Moved 4258.41 565.9802 360.9653 0.476806 -0.06953361
Moved 4258.441 575.1546 380.7705 0.4980431 -0.01859445
Moved 4258.472 583.225 397.4501 0.5167246 0.02430566
Moved 4258.502 587.6689 407.6723 0.5270113 0.05059744
Moved 4258.533 591.7733 415.6599 0.5365121 0.07114159
Moved 4258.564 594.4504 420.9009 0.5427094 0.08462156
Moved 4258.595 595.9907 423.9907 0.5462748 0.09256861
Moved 4258.625 597.225 426.225 0.5491319 0.09831518
Moved 4258.656 597 428.776 0.548611 0.1048765
Moved 4258.687 597 430.3189 0.548611 0.1088448
Moved 4258.717 590.9682 431 0.5346485 0.1105966
Moved 4258.748 579.3277 432 0.507703 0.1131687
Moved 4258.779 559.1423 432 0.4609776 0.1131687
Moved 4258.81 534.4146 432 0.4037375 0.1131687
Moved 4258.84 503.6418 432 0.3325043 0.1131687
Moved 4258.871 470.5334 432 0.2558644 0.1131687
Moved 4258.902 435.169 432 0.1740023 0.1131687
Moved 4258.933 402.711 424.1797 0.0988681 0.09305486
Moved 4258.963 379.0016 424 0.04398515 0.09259254
Moved 4258.994 359.0567 424 -0.002183467 0.09259254
Moved 4259.024 340.3608 424 -0.04546101 0.09259254
Moved 4259.055 327.0372 424 -0.07630283 0.09259254
Moved 4259.086 314.5 424 -0.1053241 0.09259254
Moved 4259.117 305.8371 424 -0.1253771 0.09259254
Moved 4259.147 299.2969 424 -0.1405164 0.09259254
Moved 4259.178 292.1871 424 -0.1569743 0.09259254
Moved 4259.209 287.0955 431 -0.1687604 0.1105966
Moved 4259.24 282.6193 432 -0.179122 0.1131687
Moved 4259.271 279.7537 432 -0.1857554 0.1131687
Ended 4259.301 280 433 -0.1851852 0.1157406
Candidates 4259.393 13 empire remote employee employer yellow fellow elite senior furniture temple tumor rumor review
Began 4259.916 285 362 -0.1736111 -0.06687243
Stationary 4259.946 285 362 -0.1736111 -0.06687243
Stationary 4259.977 285 362 -0.1736111 -0.06687243
Moved 4260.008 320.4044 362 -0.09165634 -0.06687243
Moved 4260.039 329.5 362 -0.07060184 -0.06687243
Moved 4260.069 352.9182 362 -0.01639297 -0.06687243
Moved 4260.1 368.6988 362 0.02013614 -0.06687243
Moved 4260.131 377.1772 362 0.03976206 -0.06687243
Moved 4260.161 380.5 362 0.04745374 -0.06687243
Ended 4260.192 382 362 0.05092591 -0.06687243
Accept 4260.253 0 empire
Began 4260.407 329 348 -0.07175927 -0.1028807
Stationary 4260.438 329 348 -0.07175927 -0.1028807
Stationary 4260.469 329 348 -0.07175927 -0.1028807
Moved 4260.5 340.2512 348 -0.04571478 -0.1028807
Moved 4260.53 358.8712 348 -0.002612919 -0.1028807
Moved 4260.561 382.701 348 0.05254855 -0.1028807
Moved 4260.591 409.8531 348 0.1154007 -0.1028807
Moved 4260.622 436.5882 348 0.1772875 -0.1028807
Moved 4260.653 460.8714 348 0.2334986 -0.1028807
Moved 4260.684 485 348 0.2893518 -0.1028807
Moved 4260.714 505.6741 348 0.3372085 -0.1028807
Moved 4260.745 522.7825 348 0.3768114 -0.1028807
Moved 4260.776 538.1064 348 0.4122835 -0.1028807
Moved 4260.807 553.586 348 0.4481158 -0.1028807
Moved 4260.837 564.888 355.972 0.4742778 -0.08237658
Moved 4260.868 573.5 356 0.494213 -0.0823046
Moved 4260.899 580.4114 357.8038 0.5102115 -0.07766527
Moved 4260.929 585.7116 358 0.5224806 -0.07716057
Moved 4260.96 588.9109 359 0.5298863 -0.07458848
Moved 4260.991 591.4649 359 0.5357984 -0.07458848
Moved 4261.021 593.5 359 0.5405092 -0.07458848
Moved 4261.052 595.2758 360.2758 0.5446197 -0.0713072
Ended 4261.083 596.5 360 0.5474536 -0.07201654
PhraseEnd 4261.145
