traveling requires a lot of fuel
Moved 3159.027 313.5 363 -0.1076389 -0.06430049
Moved 3159.058 312.5 362 -0.1099537 -0.06687243
Moved 3159.088 311.5933 361 -0.1120527 -0.06944452
Ended 3159.119 312 361 -0.1111111 -0.06944452
Accept 3159.211 0 lot
Candidates 3159.211 13 is of his goods good id odds its god gods us if kids
Began 3159.979 447 346 0.2013889 -0.1080248
Stationary 3160.01 447 346 0.2013889 -0.1080248
Stationary 3160.04 447 346 0.2013889 -0.1080248
Moved 3160.071 427.2906 388.6552 0.1557653 0.001685138
Moved 3160.102 413.5746 428.6166 0.1240153 0.1044666
Moved 3160.133 395.8849 485.2519 0.08306682 0.2501334
Moved 3160.163 385.7271 530.228 0.05955348 0.3658126
Moved 3160.194 380.0925 572.8898 0.0465104 0.4755396
Moved 3160.225 377.4745 592.9413 0.04045019 0.5271125
Moved 3160.255 375.9806 616.1746 0.03699213 0.5868688
Moved 3160.286 375.2195 637.2437 0.03523042 0.6410589
Moved 3160.317 375 656 0.03472219 0.6893002
Moved 3160.347 375 667.0535 0.03472219 0.7177299
Moved 3160.378 375 675.339 0.03472219 0.7390404
Moved 3160.409 375 680.5347 0.03472219 0.7524041
Moved 3160.44 375 682.9803 0.03472219 0.7586942
Moved 3160.47 375 685.7454 0.03472219 0.7658059
Ended 3160.501 375 686 0.03472219 0.7664607
Accept 3160.563 1 of
Began 3161.253 461 388 0.2337964 -3.924585E-08
Stationary 3161.284 461 388 0.2337964 -3.924585E-08
Stationary 3161.315 461 388 0.2337964 -3.924585E-08
Moved 3161.345 440.7733 388 0.1869752 -3.924585E-08
Moved 3161.376 433.8551 388 0.1709609 -3.924585E-08
Moved 3161.407 421.0243 388 0.14126 -3.924585E-08
Moved 3161.438 411.2073 388 0.1185355 -3.924585E-08
Moved 3161.469 404.1007 388 0.1020849 -3.924585E-08
Moved 3161.499 397.7375 388 0.08735537 -3.924585E-08
Moved 3161.53 393.2253 395 0.07691045 0.01800408
Moved 3161.561 390.3618 396 0.07028202 0.02057605
Moved 3161.591 387.9332 396 0.06466021 0.02057605
Moved 3161.622 386.1934 397 0.06063282 0.02314815
Moved 3161.653 384.7168 398.2831 0.0572149 0.02644837
Moved 3161.683 382.6848 399 0.052511 0.02829214
Moved 3161.714 382.2241 400.7759 0.05144477 0.03285965
Moved 3161.745 382 404.0989 0.05092591 0.04140658
Moved 3161.776 382 410.6036 0.05092591 0.05813689
Moved 3161.806 411.2315 442.3547 0.1185915 0.139801
Moved 3161.837 433.0757 462.1912 0.1691566 0.190821
Moved 3161.868 453.8843 481.8843 0.2173248 0.241472
Moved 3161.898 474.2532 500.8466 0.264475 0.2902431
Moved 3161.929 478.9236 504.603 0.2752863 0.2999049
Moved 3161.96 496.1533 518.9611 0.3151697 0.336834
Moved 3161.99 507.781 528.7811 0.3420857 0.3620911
Moved 3162.021 515.4203 535.4203 0.3597693 0.3791675
Moved 3162.052 520.324 539.162 0.3711205 0.388791
Moved 3162.083 523.926 543.926 0.3794583 0.4010442
Moved 3162.113 528.3858 547.6929 0.389782 0.4107328
Moved 3162.144 531.457 550.457 0.3968911 0.4178419
Moved 3162.175 533 552 0.4004629 0.4218106
Moved 3162.205 533 553 0.4004629 0.4243826
Moved 3162.236 533 554.4119 0.4004629 0.428014
Stationary 3162.267 533 554.4119 0.4004629 0.428014
Moved 3162.298 504.8145 554 0.3352186 0.4269547
Moved 3162.328 478.8549 542.4122 0.275127 0.3971506
Moved 3162.359 465.1727 539.6345 0.2434554 0.3900064
Moved 3162.39 439.937 534.3937 0.1850394 0.3765269
Moved 3162.42 414.4651 530.6379 0.1260765 0.3668669
Moved 3162.451 395.2924 527.8821 0.08169541 0.3597789
Moved 3162.482 375.9271 526 0.03686816 0.3549381
Moved 3162.512 355.938 526 -0.009402731 0.3549381
Moved 3162.543 340.9158 526 -0.04417633 0.3549381
Moved 3162.574 328.9036 526 -0.07198234 0.3549381
Moved 3162.605 319 526 -0.09490739 0.3549381
Moved 3162.635 314.0244 533 -0.1064251 0.3729423
Moved 3162.666 310.2544 535 -0.1151518 0.3780863
Moved 3162.697 307.4967 535.5032 -0.1215354 0.3793806
Moved 3162.728 305.6927 536 -0.1257114 0.3806583
Moved 3162.758 305 537.0673 -0.1273148 0.3834033
Stationary 3162.789 305 537 -0.1273148 0.3832304
Stationary 3162.82 305 537 -0.1273148 0.3832304
Moved 3162.85 322.7681 531.5855 -0.08618493 0.3693042
Moved 3162.881 347.6703 517.4525 -0.02854084 0.3329539
Moved 3162.912 374.9395 504.2242 0.03458232 0.2989304
Moved 3162.942 411.1597 489.3232 0.1184252 0.2606049
Moved 3162.973 452.4051 472.3626 0.2139006 0.2169819
Moved 3163.004 500.091 446.8848 0.3242847 0.1514525
Moved 3163.035 536.519 425.0253 0.4086089 0.09522948
Moved 3163.065 564 404 0.4722223 0.04115226
Moved 3163.096 579.2278 390.8177 0.5074717 0.007247258
Moved 3163.127 592.2327 377.9591 0.5375757 -0.02582542
Moved 3163.157 604.2764 366.7236 0.5654547 -0.0547234
Moved 3163.188 612.0421 358.9579 0.5834309 -0.07469679
Moved 3163.219 618.5472 353.4528 0.5984889 -0.08885607
Moved 3163.25 623 350.5 0.6087962 -0.09645069
Moved 3163.28 625.2889 347.7111 0.6140947 -0.1036238
Moved 3163.311 626.5 346.5 0.6168981 -0.1067387
Moved 3163.342 628 344.5467 0.6203704 -0.1117626
Moved 3163.372 630 344 0.6250001 -0.1131688
Ended 3163.403 631 343 0.6273149 -0.1157408
Candidates 3163.465 13 fuel diesel steel hotel rural them dual seek greek russell girl total steal
Began 3164.202 367 489 0.01620372 0.2597736
Stationary 3164.232 367 489 0.01620372 0.2597736
Stationary 3164.263 367 489 0.01620372 0.2597736
Stationary 3164.294 367 489 0.01620372 0.2597736
Moved 3164.324 416.5 489 0.130787 0.2597736
Moved 3164.355 452.4597 489 0.2140272 0.2597736
Moved 3164.386 500.6316 489 0.3255361 0.2597736
Moved 3164.417 529.5071 489 0.3923776 0.2597736
Moved 3164.447 539.3716 489 0.4152121 0.2597736
Moved 3164.478 543.5407 482 0.4248628 0.2417695
Moved 3164.509 546.2909 481 0.4312288 0.2391974
Moved 3164.539 547.0379 480 0.4329581 0.2366254
Moved 3164.57 547 478.7926 0.4328704 0.23352
Moved 3164.601 548 477.7643 0.4351853 0.2308753
Moved 3164.632 551.9901 475.0049 0.4444214 0.2237781
Moved 3164.662 560 472.5 0.462963 0.2173353
Moved 3164.693 582.7409 469.8066 0.5156039 0.2104078
Moved 3164.724 614.3347 468 0.5887377 0.2057612
Moved 3164.754 627.4692 465.9061 0.6191417 0.2003758
Moved 3164.785 631.5493 466 0.6285864 0.2006171
Moved 3164.816 641.7243 465.0919 0.6521395 0.1982816
Moved 3164.846 654.3929 464.3214 0.681465 0.1962998
Moved 3164.877 669.6728 464 0.7168351 0.1954732
Moved 3164.908 679.4494 463 0.7394662 0.1929011
Moved 3164.939 687.3297 463 0.7577075 0.1929011
Moved 3164.969 693.4403 463 0.7718526 0.1929011
Moved 3165 696.2007 463 0.7782423 0.1929011
Moved 3165.031 698.6177 463 0.7838373 0.1929011
Moved 3165.062 701.3855 463 0.7902442 0.1929011
Moved 3165.092 703.1509 463 0.7943308 0.1929011
Moved 3165.123 704.985 463 0.7985764 0.1929011
Moved 3165.154 705.5 463 0.7997686 0.1929011
Ended 3165.184 706 463 0.8009259 0.1929011
Accept 3165.246 0 fuel
PhraseEnd 3165.246
