a very traditional way to dress
Moved 940.0616 316 546.2803 -0.1018519 0.4070995
Moved 940.0923 308.8249 547 -0.118461 0.4089505
Moved 940.123 306.3943 547 -0.1240873 0.4089505
Moved 940.1537 298.1298 547 -0.1432181 0.4089505
Moved 940.1846 288.4689 537.3206 -0.1655812 0.384055
Moved 940.2153 283.9704 535.7278 -0.1759944 0.3799582
Moved 940.246 273.4362 526.4362 -0.2003792 0.35606
Moved 940.2767 257.3008 508.3609 -0.2377297 0.3095701
Moved 940.3074 243.5001 492.8001 -0.2696757 0.2695475
Moved 940.3381 231.7366 475.8312 -0.2969061 0.2259032
Moved 940.3689 223.4352 459.8705 -0.3161222 0.184852
Moved 940.3996 215.1765 443.3531 -0.3352394 0.1423689
Moved 940.4304 210.6379 429.5517 -0.3457455 0.1068716
Moved 940.4611 207.8851 415.4254 -0.3521179 0.07053834
Moved 940.4918 207 404.1787 -0.3541667 0.04161183
Moved 940.5225 207 392.7012 -0.3541667 0.01209145
Moved 940.553 207 374.7672 -0.3541667 -0.03403518
Moved 940.584 216.7278 361.8165 -0.3316486 -0.06734448
Moved 940.6147 220.7322 356.0238 -0.3223793 -0.08224338
Moved 940.6454 229.0319 343.9575 -0.303167 -0.1132781
Moved 940.6761 237.3212 334.6788 -0.2839786 -0.1371431
Moved 940.7068 242.3697 328.4454 -0.2722923 -0.1531754
Moved 940.7375 249.9674 320.0326 -0.254705 -0.1748134
Moved 940.7683 255.4814 312.7779 -0.2419412 -0.1934725
Moved 940.799 259.4977 306.5068 -0.2326441 -0.209602
Ended 940.8298 262 303 -0.2268519 -0.2186215
Candidates 940.922 13 dress freed head staff stress feed sees ahead dead address areas beads gets
Began 941.9974 430 329 0.162037 -0.151749
Moved 942.0281 528.3224 338.5977 0.3896352 -0.1270636
Moved 942.0588 569.2609 339 0.4844002 -0.1260288
Moved 942.0895 611.5 339 0.5821759 -0.1260288
Ended 942.1203 647.6759 339 0.6659164 -0.1260288
Accept 942.1817 0 dress
Began 942.4583 657 377 0.6875001 -0.02829226
Stationary 942.489 657 377 0.6875001 -0.02829226
Stationary 942.5198 657 377 0.6875001 -0.02829226
Stationary 942.5505 657 377 0.6875001 -0.02829226
Moved 942.5812 678.6024 387.3205 0.7375055 -0.001747814
Ended 942.6119 678.6024 387.3205 0.7375055 -0.001747814
PhraseEnd 942.6734
