in sharp contrast to your words
Moved 3550.507 322 598.3248 -0.08796295 0.5409587
Moved 3550.538 322 595.4504 -0.08796295 0.5335658
Moved 3550.568 320.9051 592.9051 -0.09049749 0.5270191
Moved 3550.599 316.0726 590.0363 -0.1016838 0.5196406
Moved 3550.63 307.485 588.1617 -0.1215625 0.5148191
Moved 3550.66 298.5 588 -0.1423611 0.5144032
Moved 3550.691 284.8182 587 -0.174032 0.5118312
Moved 3550.722 269.4508 587 -0.2096046 0.5118312
Moved 3550.753 258.0586 587 -0.2359755 0.5118312
Moved 3550.783 248.904 587 -0.2571666 0.5118312
Moved 3550.814 242.1409 587 -0.272822 0.5118312
Ended 3550.845 235.5 587 -0.2881945 0.5118312
Candidates 3550.968 13 words word woods reported weird epa writers reports equipped trips quoted roots writes
Began 3551.306 190 629 -0.3935185 0.6198559
Stationary 3551.336 190 629 -0.3935185 0.6198559
Moved 3551.367 231.384 629 -0.2977221 0.6198559
Moved 3551.398 271.5 629 -0.2048611 0.6198559
Moved 3551.428 313.2446 629 -0.10823 0.6198559
Moved 3551.459 350.7578 636 -0.0213939 0.6378599
Moved 3551.49 374.4072 637 0.03334989 0.6404321
Moved 3551.521 391.2557 637 0.07235119 0.6404321
Moved 3551.552 407.572 637 0.1101204 0.6404321
Moved 3551.582 419.76 637 0.1383334 0.6404321
Moved 3551.613 433.2423 637 0.1695424 0.6404321
Moved 3551.644 445.3889 637 0.1976594 0.6404321
Moved 3551.674 453.9469 637 0.2174696 0.6404321
Ended 3551.705 458 637 0.2268519 0.6404321
Accept 3551.766 0 words
Began 3551.981 211 642 -0.3449074 0.653292
Moved 3552.012 223.1452 642 -0.3167935 0.653292
Moved 3552.043 275.3044 642 -0.1960547 0.653292
Moved 3552.074 340.1619 642 -0.04592155 0.653292
Moved 3552.104 387.4368 642 0.06351113 0.653292
Moved 3552.135 436.4796 642 0.177036 0.653292
Moved 3552.166 483.4919 642 0.285861 0.653292
Moved 3552.197 526.4379 642 0.385273 0.653292
Moved 3552.227 572.5148 642 0.4919324 0.653292
Moved 3552.258 618.6729 642 0.5987799 0.653292
Moved 3552.289 664.0267 633.8177 0.7037655 0.6322472
Ended 3552.319 672.5 635 0.7233797 0.6352879
PhraseEnd 3552.381
