taking the train is usually faster
Moved 2737.84 369.916 308.1755 0.02295355 -0.2053098
Moved 2737.871 345.9565 296.6957 -0.03250803 -0.2348363
Moved 2737.902 325.1625 285.0812 -0.08064235 -0.2647088
Moved 2737.933 308.8425 277.4212 -0.1184202 -0.2844105
Moved 2737.963 293.5743 269.6297 -0.1537632 -0.3044504
Moved 2737.994 280.7873 263.8936 -0.1833628 -0.3192036
Moved 2738.025 269.3005 259.1503 -0.2099525 -0.3314037
Moved 2738.055 262.028 255.0187 -0.2267871 -0.3420301
Moved 2738.086 255.2805 252 -0.2424061 -0.3497943
Ended 2738.117 253 251 -0.2476852 -0.3523664
Candidates 2738.209 13 is his pass us goods id usa pa its good odds oa gods
Began 2739.254 472 306 0.2592593 -0.2109054
Moved 2739.285 472 332.3063 0.2592593 -0.1432451
Moved 2739.315 479.31 364.5314 0.2761805 -0.06036154
Moved 2739.346 491.0559 397.1119 0.3033702 0.0234359
Moved 2739.377 496.8292 407.2011 0.3167342 0.04938553
Moved 2739.408 511.5577 422.8692 0.350828 0.08968404
Moved 2739.438 533.4608 440.2782 0.4015296 0.1344603
Moved 2739.469 546.078 449.078 0.4307361 0.1570935
Moved 2739.5 557.2111 455.6583 0.4565071 0.1740183
Moved 2739.531 567.6981 461.8491 0.4807826 0.1899409
Moved 2739.561 569.9786 463.9786 0.4860615 0.1954181
Moved 2739.592 571 465.5 0.4884259 0.1993312
Moved 2739.623 571 466 0.4884259 0.2006171
Moved 2739.654 555.3312 467 0.4521555 0.2031892
Moved 2739.684 513.9127 443.9066 0.3562793 0.1437927
Moved 2739.715 469.8661 417.5955 0.2543196 0.07611993
Moved 2739.746 428.3338 385.9748 0.1581802 -0.005208867
Moved 2739.776 398 361.5 0.08796295 -0.06815843
Moved 2739.807 375.0351 340.2808 0.03480355 -0.1227347
Moved 2739.838 356.3183 325.4319 -0.008522521 -0.1609262
Moved 2739.869 343.0572 313.0573 -0.03921941 -0.1927541
Moved 2739.899 331.9088 301.9088 -0.06502589 -0.221428
Moved 2739.93 322.8439 291.8439 -0.08600951 -0.2473151
Moved 2739.961 316.4979 283.2469 -0.1006993 -0.2694268
Moved 2739.992 310.7587 276.7587 -0.1139844 -0.2861145
Moved 2740.022 308.3794 274 -0.1194922 -0.2932099
Moved 2740.053 308 274 -0.1203704 -0.2932099
Moved 2740.084 327.0296 290.3111 -0.07632037 -0.2512575
Moved 2740.115 351.9809 308.2945 -0.01856272 -0.2050039
Moved 2740.145 396.8784 339.2523 0.08536667 -0.1253802
Moved 2740.176 435.0381 360.839 0.1736995 -0.06985856
Moved 2740.207 461.4913 376.4952 0.2349336 -0.02959067
Moved 2740.238 487.1326 390.0737 0.2942885 0.005333473
Moved 2740.268 528.4468 407.4453 0.3899233 0.05001354
Moved 2740.299 549.5673 415.5224 0.4388131 0.07078794
Moved 2740.33 561 419.5 0.4652777 0.08101848
Moved 2740.36 565.1906 422.1906 0.4749783 0.08793882
Moved 2740.391 567.5 422 0.4803241 0.08744851
Moved 2740.422 567 423.2444 0.4791667 0.09064921
Moved 2740.453 552.2293 423 0.4449753 0.09002049
Moved 2740.483 494.6313 406.7709 0.3116466 0.04827907
Moved 2740.514 407.0657 382.2197 0.1089484 -0.01486704
Moved 2740.545 334.492 361.5602 -0.0590463 -0.06800372
Moved 2740.575 283.3592 343.5974 -0.1774092 -0.1142044
Moved 2740.606 244.3739 327.4034 -0.2676529 -0.1558556
Moved 2740.637 215.7268 314.2146 -0.3339657 -0.1897773
Moved 2740.668 195.9624 303.6015 -0.3797165 -0.2170744
Moved 2740.698 175.7573 292.8787 -0.4264876 -0.2446537
Moved 2740.729 164.2871 285.858 -0.4530391 -0.2627108
Moved 2740.76 159.5643 282.5643 -0.4639716 -0.2711824
Moved 2740.791 158 282 -0.4675925 -0.2726338
Stationary 2740.821 158 282 -0.4675925 -0.2726338
Moved 2740.852 187.2695 298.9839 -0.3998392 -0.2289507
Moved 2740.883 265.5 329 -0.21875 -0.151749
Moved 2740.914 323.5832 345.5167 -0.08429814 -0.1092678
Moved 2740.944 375.906 353.9901 0.03681938 -0.08747407
Moved 2740.975 440.2487 360.7249 0.1857608 -0.07015213
Moved 2741.006 477.8578 362.2968 0.2728189 -0.06610917
Moved 2741.036 520.0557 362 0.3704992 -0.06687243
Moved 2741.067 551.2772 362 0.4427713 -0.06687243
Moved 2741.098 572.9805 362 0.4930105 -0.06687243
Moved 2741.129 590.4896 352.5015 0.5335406 -0.09130297
Moved 2741.159 603.5174 346.2413 0.5636978 -0.1074041
Moved 2741.19 613.7318 341.5121 0.587342 -0.1195676
Moved 2741.221 621.6745 336.3255 0.605728 -0.1329077
Moved 2741.251 629.3029 330.6971 0.6233862 -0.147384
Moved 2741.282 636.0386 325.9614 0.6389781 -0.1595643
Moved 2741.313 640.3886 320.2227 0.6490477 -0.1743244
Moved 2741.344 642 318.1169 0.6527777 -0.1797404
Moved 2741.375 634.5513 314.5103 0.6355353 -0.1890168
Moved 2741.405 593.3503 304.9343 0.5401628 -0.2136463
Moved 2741.436 555.1296 296.0216 0.4516889 -0.23657
Moved 2741.467 518.4093 288.9016 0.3666882 -0.2548829
Moved 2741.497 488.8184 285.0818 0.2981906 -0.2647072
Moved 2741.528 459.9289 284 0.2313169 -0.2674897
Moved 2741.559 436.6021 284 0.1773198 -0.2674897
Moved 2741.59 414.868 297.566 0.1270092 -0.2325977
Moved 2741.62 402.799 305.134 0.09907186 -0.2131329
Moved 2741.651 398.0846 312.7463 0.08815874 -0.1935539
Moved 2741.682 395.5822 320.6713 0.08236617 -0.1731706
Moved 2741.712 395 328.8459 0.08101851 -0.1521453
Moved 2741.743 395 336.3013 0.08101851 -0.1329698
Moved 2741.774 395 340.7682 0.08101851 -0.1214809
Moved 2741.805 395 343 0.08101851 -0.1157408
Ended 2741.835 395 343 0.08101851 -0.1157408
Accept 2741.989 0 is
Candidates 2741.989 13 usually hospitals discussions organizations frustrating raising trials statistics equals proposals appeals status paragraphs
Began 2743.034 473 316 0.2615741 -0.1851853
Stationary 2743.065 473 316 0.2615741 -0.1851853
Stationary 2743.095 473 316 0.2615741 -0.1851853
Stationary 2743.126 473 316 0.2615741 -0.1851853
Moved 2743.157 456.2842 316 0.2228801 -0.1851853
Moved 2743.188 447.5869 316 0.2027474 -0.1851853
Moved 2743.218 439.2782 316 0.1835143 -0.1851853
Moved 2743.249 428.8379 316 0.1593471 -0.1851853
Moved 2743.28 413.4903 316 0.1238201 -0.1851853
Moved 2743.311 402.0964 316 0.09744544 -0.1851853
Moved 2743.341 393.1138 316 0.07665227 -0.1851853
Moved 2743.372 387.2421 316 0.06306042 -0.1851853
Moved 2743.403 381.5143 316 0.04980147 -0.1851853
Moved 2743.433 376.7767 316 0.03883501 -0.1851853
Moved 2743.464 365.7271 316 0.01325727 -0.1851853
Moved 2743.495 336.6691 298.5769 -0.05400663 -0.2299978
Moved 2743.526 293.3835 282.2449 -0.1542048 -0.272004
Moved 2743.556 256.1792 270.1321 -0.2403259 -0.3031583
Moved 2743.587 229.6317 263.4662 -0.3017785 -0.3203031
Moved 2743.618 217.7509 262 -0.3292803 -0.3240741
Moved 2743.649 214.5092 262 -0.3367843 -0.3240741
Moved 2743.679 214 262 -0.3379629 -0.3240741
Moved 2743.71 221.0492 275.4057 -0.3216454 -0.2895945
Moved 2743.741 242.4938 291.4963 -0.2720051 -0.2482092
Moved 2743.771 264.9436 303.4718 -0.220038 -0.217408
Moved 2743.802 284.2903 310.3687 -0.1752538 -0.1996692
Moved 2743.833 304.4227 314.0604 -0.1286511 -0.190174
Moved 2743.864 319.6201 315 -0.0934719 -0.1877573
Moved 2743.895 328.5 315 -0.07291664 -0.1877573
Moved 2743.925 334.6255 315 -0.05873715 -0.1877573
Moved 2743.956 337.1864 315 -0.05280932 -0.1877573
Moved 2743.987 339.0275 315 -0.04854753 -0.1877573
Moved 2744.017 343.1044 318.1044 -0.03911023 -0.1797728
Moved 2744.048 354.1057 330.1057 -0.0136442 -0.1489051
Moved 2744.079 377.4014 352.1012 0.04028092 -0.09233231
Moved 2744.11 401.0616 374.2133 0.09505013 -0.03545957
Moved 2744.14 423.8926 396.8926 0.1478996 0.02287194
Moved 2744.171 441.3793 415.3793 0.1883779 0.07041982
Moved 2744.202 453.7339 435.0344 0.2169767 0.1209731
Moved 2744.232 456.9688 446.8754 0.224465 0.1514285
Moved 2744.263 458 456.6376 0.2268519 0.1765371
Moved 2744.294 453.1894 463.3745 0.2157163 0.1938642
Moved 2744.325 439.8034 467.5491 0.18473 0.2046016
Moved 2744.355 419.8542 468 0.1385514 0.2057612
Moved 2744.386 391.1515 457.0551 0.07210989 0.1776107
Moved 2744.417 357.651 441.9005 -0.005437583 0.138633
Moved 2744.448 331.5 427.5 -0.06597221 0.1015946
Moved 2744.478 310.4918 415.2459 -0.1146023 0.07007682
Moved 2744.509 297.5352 406.7676 -0.1445944 0.04827048
Moved 2744.54 290.021 402.0105 -0.1619885 0.03603515
Moved 2744.571 285.2946 399.6473 -0.1729291 0.02995707
Moved 2744.601 283.6374 399 -0.1767654 0.02829214
Moved 2744.632 282.5 399 -0.1793981 0.02829214
Moved 2744.663 283 399 -0.1782407 0.02829214
Stationary 2744.693 283 399 -0.1782407 0.02829214
Moved 2744.724 303 410.5 -0.1319445 0.05787029
Moved 2744.755 326.016 419.131 -0.07866671 0.08006932
Moved 2744.786 344.4633 423.8467 -0.03596445 0.09219813
Moved 2744.816 363.5065 427.7511 0.008116861 0.1022404
Moved 2744.847 379.1103 431.2441 0.04423668 0.1112244
Moved 2744.878 388.4768 434.4922 0.06591856 0.1195788
Moved 2744.908 393.055 436 0.07651627 0.1234567
Moved 2744.939 396.9265 437 0.08547813 0.1260288
Moved 2744.97 399.7929 438 0.09211312 0.1286007
Ended 2745.001 412.5 442.5 0.1215278 0.1401748
Accept 2745.124 0 usually
Candidates 2745.124 13 faster after street date are dated added safety set at asset art agreed
Began 2745.8 377 361 0.03935188 -0.06944452
Moved 2745.831 383.4017 361 0.05417049 -0.06944452
Moved 2745.861 426.5 361 0.1539352 -0.06944452
Moved 2745.892 478.74 370.3827 0.2748611 -0.04531208
Moved 2745.923 540.9897 370 0.4189576 -0.04629637
Moved 2745.953 595.7224 364.7715 0.5456537 -0.05974412
Moved 2745.984 619.3044 357.7701 0.6002417 -0.07775169
Moved 2746.015 637.0826 351.1669 0.6413951 -0.09473533
Moved 2746.045 657.8964 342.0414 0.6895751 -0.1182062
Ended 2746.076 670 336 0.7175926 -0.1337449
Accept 2746.138 0 faster
PhraseEnd 2746.138
