I just cannot figure this out
Moved 1719.12 338.7682 535.7682 -0.04914755 0.3800623
Moved 1719.151 343.2639 541.132 -0.03874098 0.3938579
Moved 1719.181 346.5421 545.5421 -0.03115257 0.4052007
Moved 1719.212 349.2906 549.2906 -0.02479017 0.4148422
Moved 1719.243 352.0362 553.0362 -0.01843467 0.4244757
Moved 1719.273 353.5 555.5 -0.0150463 0.4308127
Moved 1719.304 354 557.2381 -0.01388888 0.4352831
Moved 1719.335 355 558.5 -0.01157408 0.4385287
Moved 1719.365 355 558 -0.01157408 0.4372427
Ended 1719.396 355 558 -0.01157408 0.4372427
Candidates 1719.519 13 must just busy first murray bureau boat murder budget lost list birthday burst
Began 1720.686 395 439 0.08101851 0.1311728
Stationary 1720.717 395 439 0.08101851 0.1311728
Moved 1720.748 387.5183 452.1565 0.06369978 0.1650115
Moved 1720.778 379.9925 460.209 0.04627903 0.1857226
Moved 1720.809 364.0548 486.9041 0.009386043 0.2543829
Moved 1720.84 350.5995 509.6675 -0.02176051 0.3129309
Moved 1720.87 346.5 516.5 -0.03125002 0.3305041
Moved 1720.901 341.4616 526.0768 -0.04291296 0.3551356
Moved 1720.932 337.5553 534.8893 -0.05195528 0.3778017
Moved 1720.963 335.5186 545.9255 -0.05666986 0.406187
Moved 1720.993 333.7537 553.7389 -0.06075526 0.4262831
Moved 1721.024 333.2559 559.4882 -0.06190757 0.4410702
Moved 1721.055 333 564.863 -0.06249999 0.4548944
Moved 1721.085 333 570.3902 -0.06249999 0.4691105
Moved 1721.116 333 574.9128 -0.06249999 0.4807428
Moved 1721.147 333 579.6547 -0.06249999 0.4929388
Moved 1721.178 333 589.5192 -0.06249999 0.5183105
Moved 1721.208 333 599.6422 -0.06249999 0.544347
Moved 1721.239 333 608.0115 -0.06249999 0.565873
Moved 1721.27 333 614.3057 -0.06249999 0.5820618
Moved 1721.301 332 618.874 -0.06481484 0.5938117
Moved 1721.331 332 623.6339 -0.06481484 0.606054
Moved 1721.362 330.9851 625.0149 -0.0671641 0.609606
Ended 1721.393 331 626.1813 -0.06712963 0.6126062
Accept 1721.454 1 just
Began 1722.253 279 245 -0.1875 -0.3677984
Stationary 1722.283 279 245 -0.1875 -0.3677984
Stationary 1722.314 279 245 -0.1875 -0.3677984
Stationary 1722.345 279 245 -0.1875 -0.3677984
Stationary 1722.375 279 245 -0.1875 -0.3677984
Stationary 1722.406 279 245 -0.1875 -0.3677984
Stationary 1722.437 279 245 -0.1875 -0.3677984
Stationary 1722.468 279 245 -0.1875 -0.3677984
Stationary 1722.498 279 245 -0.1875 -0.3677984
Stationary 1722.529 279 245 -0.1875 -0.3677984
Stationary 1722.56 279 245 -0.1875 -0.3677984
Stationary 1722.591 279 245 -0.1875 -0.3677984
Stationary 1722.621 279 245 -0.1875 -0.3677984
Moved 1722.652 279 254.3127 -0.1875 -0.3438459
Moved 1722.683 279 255.0988 -0.1875 -0.3418243
Stationary 1722.713 279 255.0988 -0.1875 -0.3418243
Moved 1722.744 279 256.0677 -0.1875 -0.339332
Moved 1722.775 279 257.0148 -0.1875 -0.3368962
Moved 1722.806 279 259.0897 -0.1875 -0.3315596
Moved 1722.836 279 261.572 -0.1875 -0.3251749
Moved 1722.867 288.2175 267.9504 -0.1661632 -0.3087697
Moved 1722.898 291.0605 274.121 -0.1595822 -0.2928987
Moved 1722.928 294.5 280 -0.1516204 -0.2777778
Moved 1722.959 298.2459 285.4918 -0.1429493 -0.2636527
Moved 1722.99 299.9916 287.9916 -0.1389082 -0.2572232
Moved 1723.021 301.5 290.5 -0.1354167 -0.2507717
Moved 1723.051 302.1133 292.1133 -0.1339971 -0.2466224
Moved 1723.082 302 293.5 -0.1342593 -0.2430556
Moved 1723.113 302 295.6471 -0.1342593 -0.2375333
Moved 1723.143 302 300.7919 -0.1342593 -0.2243008
Moved 1723.174 285.5168 308.4833 -0.1724149 -0.2045184
Moved 1723.205 274.144 317.856 -0.1987407 -0.1804115
Moved 1723.235 261.1502 327.4799 -0.2288191 -0.1556589
Moved 1723.266 244.3092 341.5756 -0.2678027 -0.1194043
Moved 1723.297 228.6503 354.7914 -0.3040504 -0.08541296
Moved 1723.328 217.7441 362.6279 -0.329296 -0.06525746
Moved 1723.358 209.8266 369.1156 -0.3476236 -0.04857106
Moved 1723.389 202.5 374 -0.3645833 -0.03600823
Moved 1723.42 194.3407 379.4396 -0.3834707 -0.02201763
Moved 1723.451 187.0483 384.9517 -0.4003511 -0.00784038
Moved 1723.481 180.5404 391.4597 -0.4154158 0.008898253
Moved 1723.512 176.8663 395.2675 -0.4239207 0.0186919
Moved 1723.543 173.0618 399.9382 -0.4327274 0.03070529
Moved 1723.573 171.3064 402.6935 -0.4367907 0.03779203
Moved 1723.604 170 404.4438 -0.4398148 0.04229361
Moved 1723.635 169 406.5 -0.4421296 0.04758226
Moved 1723.666 169 408.5 -0.4421296 0.05272626
Moved 1723.696 169 409.3815 -0.4421296 0.05499349
Moved 1723.727 179.2404 410 -0.4184251 0.05658428
Moved 1723.758 193.1723 411 -0.3861751 0.05915629
Moved 1723.788 212.4117 411 -0.3416395 0.05915629
Moved 1723.819 233.7542 396.7172 -0.2922356 0.02242061
Moved 1723.85 247.2428 389.0543 -0.2610121 0.002711692
Moved 1723.88 261.4263 381.1442 -0.2281798 -0.01763324
Moved 1723.911 276.1341 370.8928 -0.1941341 -0.04400018
Moved 1723.942 286.3221 362.6779 -0.1705507 -0.06512889
Moved 1723.973 295.4937 354.6297 -0.14932 -0.08582895
Moved 1724.003 305.7418 344.2582 -0.1255977 -0.1125047
Moved 1724.034 314.002 335.998 -0.1064767 -0.13375
Moved 1724.065 322.6351 328.7737 -0.08649275 -0.1523311
Moved 1724.096 330.5284 322.3144 -0.0682212 -0.1689445
Moved 1724.126 340.3748 314.2189 -0.04542873 -0.1897662
Moved 1724.157 350.047 306.953 -0.02303928 -0.2084543
Moved 1724.188 358.2728 298.7272 -0.003998081 -0.2296112
Moved 1724.218 363 293 0.006944438 -0.2443416
Moved 1724.249 368.5395 287.4605 0.01976738 -0.2585892
Moved 1724.28 374.0616 281.9384 0.0325501 -0.2727923
Moved 1724.311 377.5 277 0.04050931 -0.2854939
Moved 1724.341 384.5211 272.4789 0.0567618 -0.2971223
Moved 1724.372 390.0389 268.9805 0.06953448 -0.3061201
Moved 1724.403 394.5422 266.2289 0.07995884 -0.3131974
Moved 1724.433 397.153 265 0.08600225 -0.3163581
Moved 1724.464 399.9414 263 0.09245694 -0.3215021
Moved 1724.495 402.6959 261.3041 0.09883314 -0.325864
Moved 1724.526 405.4529 261 0.1052149 -0.3266461
Moved 1724.556 406.8375 260 0.1084201 -0.3292181
Moved 1724.587 408.2068 258.7932 0.1115898 -0.3323221
Moved 1724.618 410.5 259 0.1168981 -0.3317901
Moved 1724.648 413.1091 259 0.1229378 -0.3317901
Moved 1724.679 416.0911 259 0.1298405 -0.3317901
Moved 1724.71 422.8868 274.478 0.1455713 -0.2919804
Moved 1724.74 430.1012 293.3543 0.1622714 -0.2434303
Moved 1724.771 435 323.5829 0.1736111 -0.165682
Moved 1724.802 436.2223 334.7783 0.1764405 -0.136887
Moved 1724.833 436 354.7018 0.1759259 -0.08564372
Moved 1724.863 436.7301 378.8405 0.1776159 -0.02355858
Moved 1724.894 438.1491 397.0439 0.1809008 0.0232611
Moved 1724.925 439.9456 417.5648 0.1850592 0.07604101
Moved 1724.956 442.7071 439.6571 0.1914517 0.1328629
Moved 1724.986 446.9344 454.3359 0.201237 0.1706171
Moved 1725.017 450.7967 468.4918 0.2101775 0.207026
Moved 1725.048 455.6609 485.3046 0.2214373 0.2502689
Moved 1725.078 459.4197 497.6789 0.2301382 0.2820959
Moved 1725.109 462.1821 506.5463 0.2365326 0.304903
Moved 1725.14 464.5859 512.1718 0.242097 0.3193719
Moved 1725.171 467.3405 517.6811 0.2484735 0.3335418
Moved 1725.201 469.0931 523.1862 0.2525303 0.3477009
Moved 1725.232 471.6553 527.9659 0.2584613 0.3599944
Moved 1725.263 475.3087 533.6174 0.2669183 0.3745303
Moved 1725.293 480.1522 542.2283 0.2781302 0.3966777
Moved 1725.324 483.8277 547.6555 0.2866382 0.4106363
Moved 1725.355 486.1909 550.191 0.2921087 0.4171577
Moved 1725.385 488.0106 553.0106 0.2963209 0.42441
Moved 1725.416 490.154 556.1541 0.3012825 0.4324949
Stationary 1725.447 490.154 556.1541 0.3012825 0.4324949
Moved 1725.478 491 557.5 0.3032407 0.4359567
Stationary 1725.508 491 557.5 0.3032407 0.4359567
Moved 1725.539 492.1791 558.1791 0.3059701 0.4377034
Stationary 1725.57 492 558 0.3055556 0.4372427
Stationary 1725.6 492 558 0.3055556 0.4372427
Stationary 1725.631 492 558 0.3055556 0.4372427
Stationary 1725.662 492 558 0.3055556 0.4372427
Moved 1725.693 480.4912 558 0.2789148 0.4372427
Moved 1725.723 470.2654 558 0.255244 0.4372427
Moved 1725.754 459.0204 549.6286 0.2292139 0.4157113
Moved 1725.785 447.2266 549.0453 0.2019133 0.414211
Moved 1725.816 436.7815 548 0.177735 0.4115225
Moved 1725.846 425.452 545.863 0.1515093 0.4060262
Moved 1725.877 415.477 544.1193 0.128419 0.4015412
Moved 1725.908 406.0996 542.3665 0.1067121 0.3970331
Moved 1725.938 398.8014 540.9338 0.08981813 0.393348
Moved 1725.969 391.3459 540 0.07256 0.3909464
Moved 1726 383.2185 538.4062 0.0537465 0.3868471
Moved 1726.031 374.936 536.6453 0.03457407 0.3823181
Moved 1726.061 369.3646 536.1823 0.02167732 0.3811273
Moved 1726.092 363.8585 536 0.008931656 0.3806583
Moved 1726.123 359.3552 535 -0.0014926 0.3780863
Moved 1726.153 354.3824 534 -0.0130038 0.3755144
Moved 1726.184 351.5084 534 -0.01965652 0.3755144
Moved 1726.215 347.7592 533 -0.02833506 0.3729423
Moved 1726.245 344.0195 532 -0.03699189 0.3703703
Moved 1726.276 341.7172 532 -0.04232123 0.3703703
Moved 1726.307 338.874 531 -0.04890273 0.3677982
Moved 1726.338 337.511 531 -0.05205795 0.3677982
Ended 1726.368 337 531 -0.05324075 0.3677982
Candidates 1726.43 13 vanity value habit came cannot rabbit ballot cable jamie cake harbor want center
Began 1727.812 397 485 0.0856481 0.2494856
Stationary 1727.843 397 485 0.0856481 0.2494856
Stationary 1727.873 397 485 0.0856481 0.2494856
Moved 1727.904 415.9578 485 0.1295318 0.2494856
Moved 1727.935 438.9804 499.6274 0.182825 0.2871076
Moved 1727.966 466.4085 513.4492 0.2463159 0.3226573
Moved 1727.996 500.1179 525.1992 0.324347 0.3528786
Moved 1728.027 526.9376 532.9813 0.3864297 0.3728941
Moved 1728.058 547.2788 537.8197 0.4335158 0.3853386
Moved 1728.088 562.8124 543.325 0.4694732 0.3994983
Moved 1728.119 575.7075 547.9269 0.499323 0.4113344
Moved 1728.15 583.5 552 0.517361 0.4218106
Moved 1728.181 592.543 556.362 0.5382939 0.4330297
Moved 1728.211 599.8013 560.8675 0.5550956 0.444618
Moved 1728.242 605.3849 565.3849 0.5680208 0.4562369
Moved 1728.273 610.1812 569.1812 0.579123 0.4660008
Moved 1728.303 613.8746 572.8746 0.5876726 0.4755003
Moved 1728.334 617.6252 578.2504 0.5963546 0.489327
Moved 1728.365 621.3755 584.7511 0.605036 0.506047
Moved 1728.396 622.7921 591.3761 0.608315 0.5230866
Moved 1728.426 624.5452 597.0903 0.612373 0.5377837
Moved 1728.457 626.3033 603.6066 0.6164427 0.5545437
Moved 1728.488 626 608.1268 0.6157407 0.5661696
Moved 1728.518 627 613 0.6180555 0.5787036
Moved 1728.549 627 618.5655 0.6180555 0.5930181
Moved 1728.58 627 623.0693 0.6180555 0.6046021
Ended 1728.611 627 624.4056 0.6180555 0.608039
Accept 1728.672 4 cannot
Began 1729.87 358 414 -0.004629641 0.06687239
Stationary 1729.901 358 414 -0.004629641 0.06687239
Stationary 1729.931 358 414 -0.004629641 0.06687239
Stationary 1729.962 358 414 -0.004629641 0.06687239
Stationary 1729.993 358 414 -0.004629641 0.06687239
Stationary 1730.023 358 414 -0.004629641 0.06687239
Stationary 1730.054 358 414 -0.004629641 0.06687239
Stationary 1730.085 358 414 -0.004629641 0.06687239
Stationary 1730.116 358 414 -0.004629641 0.06687239
Stationary 1730.146 358 414 -0.004629641 0.06687239
Stationary 1730.177 358 414 -0.004629641 0.06687239
Stationary 1730.208 358 414 -0.004629641 0.06687239
Stationary 1730.269 358 414 -0.004629641 0.06687239
Stationary 1730.3 358 414 -0.004629641 0.06687239
Stationary 1730.331 358 414 -0.004629641 0.06687239
Stationary 1730.361 358 414 -0.004629641 0.06687239
Moved 1730.392 347.73 414 -0.02840281 0.06687239
Moved 1730.423 343.1787 414 -0.03893822 0.06687239
Moved 1730.453 339.3391 414 -0.04782612 0.06687239
Moved 1730.484 336.9195 406 -0.05342712 0.04629618
Moved 1730.515 334.1723 403.1723 -0.05978634 0.03902337
Moved 1730.546 330.5 400.5 -0.06828706 0.03215016
Moved 1730.576 327.9696 397.9695 -0.0741445 0.02564179
Moved 1730.607 325.2226 395.2225 -0.08050331 0.01857648
Moved 1730.638 322.4784 393 -0.08685564 0.01285996
Moved 1730.668 319.8631 390.8631 -0.09290949 0.007363935
Moved 1730.699 318.5 389.5 -0.0960648 0.003857946
Moved 1730.73 317.9681 388.9681 -0.09729604 0.002489953
Moved 1730.76 315.812 388 -0.1022871 -3.924585E-08
Stationary 1730.791 315.812 388 -0.1022871 -3.924585E-08
Moved 1730.822 316 387 -0.1018519 -0.002572055
Stationary 1730.853 316 387 -0.1018519 -0.002572055
Stationary 1730.883 316 387 -0.1018519 -0.002572055
Moved 1730.914 341.2144 410.9376 -0.04348526 0.05899578
Moved 1730.945 367.354 435.3541 0.01702319 0.1217954
Moved 1730.976 390.2928 454.5062 0.07012228 0.171055
Moved 1731.006 404.5 466 0.1030092 0.2006171
Moved 1731.037 413.8372 474.8372 0.1246232 0.2233467
Moved 1731.068 423.1773 482.4515 0.1462438 0.2429308
Moved 1731.098 429.9557 489.9557 0.1619345 0.2622318
Moved 1731.129 434.8955 495.8956 0.1733693 0.2775091
Moved 1731.16 440.3665 502.0497 0.1860335 0.2933376
Moved 1731.191 445.8882 507.8882 0.1988152 0.3083543
Moved 1731.221 450.3892 513.3892 0.2092343 0.3225029
Moved 1731.252 457.0092 521.0184 0.2245583 0.3421254
Moved 1731.283 461.768 525.5359 0.235574 0.3537447
Moved 1731.313 463.136 528.272 0.2387407 0.3607817
Moved 1731.344 466.9024 530.9024 0.2474592 0.3675472
Moved 1731.375 468.3192 533.3193 0.250739 0.3737635
Moved 1731.406 469.3596 534.3596 0.2531472 0.3764391
Moved 1731.436 470.2308 535.2308 0.2551639 0.3786801
Stationary 1731.467 470.2308 535.2308 0.2551639 0.3786801
Stationary 1731.498 470.2308 535.2308 0.2551639 0.3786801
Moved 1731.528 470 521.1226 0.2546296 0.3423935
Moved 1731.559 456.2819 504.5638 0.2228748 0.2998039
Moved 1731.59 450.0191 491.0383 0.2083776 0.2650161
Moved 1731.62 440.7449 470.4897 0.1869094 0.2121648
Moved 1731.651 432.9679 455.4199 0.1689072 0.1734049
Moved 1731.682 423.9323 442.6654 0.1479916 0.1406002
Moved 1731.713 408.5065 422.4078 0.1122835 0.08849724
Moved 1731.743 403.1197 415.6497 0.09981414 0.07111526
Moved 1731.774 394.2964 404.0619 0.07938991 0.04131141
Moved 1731.805 388.999 396.998 0.06712735 0.02314289
Moved 1731.836 381.7138 388.7137 0.0502634 0.001835764
Moved 1731.866 376.643 380.4645 0.03852556 -0.01938133
Moved 1731.897 372.157 372.2355 0.02814134 -0.04054654
Moved 1731.928 369.5 367 0.02199074 -0.05401234
Moved 1731.958 365.9332 360.8663 0.0137342 -0.06978839
Moved 1731.989 364.1923 357.3846 0.009704331 -0.07874344
Moved 1732.02 363.4415 355.4415 0.007966459 -0.08374099
Moved 1732.051 361.9986 354 0.004626314 -0.08744855
Moved 1732.081 362 352.6297 0.004629592 -0.09097307
Moved 1732.112 361 353 0.002314846 -0.09002065
Stationary 1732.143 361 353 0.002314846 -0.09002065
Moved 1732.173 361 365.1819 0.002314846 -0.05868864
Moved 1732.204 361 372.1162 0.002314846 -0.04085344
Moved 1732.235 373.3627 389.0882 0.03093223 0.002798818
Moved 1732.266 377.8896 400.7793 0.04141122 0.03286848
Moved 1732.296 384.2551 412.0919 0.05614608 0.06196469
Moved 1732.327 390.318 425.636 0.0701805 0.0968003
Moved 1732.358 397.6996 439.4994 0.08726764 0.1324572
Moved 1732.388 403 450 0.09953707 0.1594649
Moved 1732.419 409.2013 461.4025 0.1138919 0.1887924
Moved 1732.45 414.6971 470.3943 0.1266138 0.2119194
Moved 1732.481 418.561 479.2442 0.1355579 0.2346815
Moved 1732.511 422.9771 487.9542 0.1457803 0.2570838
Moved 1732.542 427.4837 497.2256 0.1562123 0.2809299
Moved 1732.572 430.5 504 0.1631944 0.2983539
Moved 1732.603 433.2704 509.5408 0.1696074 0.3126049
Moved 1732.634 435 514.1028 0.1736111 0.3243383
Moved 1732.665 436.4853 515.4852 0.1770492 0.327894
Moved 1732.696 437.2452 517.2452 0.1788083 0.3324206
Moved 1732.726 437 518.3591 0.1782407 0.3352856
Moved 1732.757 437 519.0165 0.1782407 0.3369766
Moved 1732.788 437 520.3581 0.1782407 0.3404271
Moved 1732.818 437 521 0.1782407 0.3420781
Stationary 1732.849 437 521 0.1782407 0.3420781
Moved 1732.88 426.7453 522 0.1545031 0.3446501
Moved 1732.911 416.4884 522 0.1307603 0.3446501
Moved 1732.941 407.1282 522 0.1090931 0.3446501
Moved 1732.972 398.8606 522 0.08995503 0.3446501
Moved 1733.003 389.5643 522 0.06843586 0.3446501
Moved 1733.033 379.8776 514 0.046013 0.324074
Moved 1733.064 367 510.5 0.01620372 0.3150719
Moved 1733.095 364.8948 510.2983 0.01133054 0.3145531
Moved 1733.126 356.67 509 -0.007708421 0.3112139
Moved 1733.156 348.4306 508 -0.02678101 0.3086419
Moved 1733.187 340.1953 507 -0.04584412 0.3060699
Moved 1733.218 333.8914 507 -0.06043652 0.3060699
Moved 1733.248 326.7735 507 -0.07691319 0.3060699
Moved 1733.279 319.4255 507 -0.09392251 0.3060699
Moved 1733.31 314 507 -0.1064815 0.3060699
Moved 1733.341 309.9604 507 -0.1158325 0.3060699
Moved 1733.371 305.4717 507 -0.126223 0.3060699
Moved 1733.402 301.9552 507 -0.134363 0.3060699
Moved 1733.433 298.0123 507 -0.14349 0.3060699
Moved 1733.463 293.2721 507 -0.1544628 0.3060699
Moved 1733.494 288.0567 507 -0.1665354 0.3060699
Moved 1733.525 281.545 507 -0.1816088 0.3060699
Moved 1733.556 276.0194 507 -0.1943994 0.3060699
Moved 1733.586 270.1781 516.8766 -0.2079211 0.3314728
Moved 1733.617 263.5048 516.1651 -0.2233686 0.3296427
Moved 1733.648 258.1646 517 -0.2357302 0.33179
