they might find your comment offensive
Moved 2116.456 353.6664 423.3997 -0.01466115 0.09104842
Moved 2116.487 326.5098 390.3464 -0.07752354 0.00603507
Moved 2116.518 306.0078 365.0104 -0.124982 -0.05912977
Moved 2116.548 291.5345 348.1682 -0.1584848 -0.1024481
Moved 2116.579 281.0644 338.0644 -0.1827213 -0.1284353
Moved 2116.61 272.7461 330.7462 -0.2019765 -0.1472578
Moved 2116.64 264.755 324.7549 -0.2204746 -0.1626674
Moved 2116.671 259.0201 323 -0.2337499 -0.1671811
Moved 2116.702 253.2651 323 -0.2470716 -0.1671811
Moved 2116.733 243.2575 340.485 -0.2702374 -0.1222093
Moved 2116.763 229.0156 377.7501 -0.3032047 -0.02636285
Moved 2116.794 217.0051 423.6392 -0.3310066 0.09166458
Moved 2116.825 206.2365 458.1377 -0.3559339 0.1803952
Moved 2116.856 197.8048 494.7156 -0.3754518 0.2744744
Moved 2116.886 192.1141 524.4297 -0.3886248 0.3508993
Moved 2116.917 187.2001 549.5992 -0.3999997 0.4156358
Moved 2116.948 183.3831 569.4675 -0.4088354 0.4667372
Moved 2116.979 179.6508 586.873 -0.417475 0.5115047
Moved 2117.009 177.9559 597.1765 -0.4213985 0.5380054
Moved 2117.04 176 603.3826 -0.4259259 0.5539676
Moved 2117.071 176 609.9251 -0.4259259 0.5707949
Ended 2117.102 176 609.9251 -0.4259259 0.5707949
Accept 2117.224 0 comment
Candidates 2117.224 13 offensive particular practice distinctive predictive payment positive intensive participate representative product province discover
Began 2117.685 218 486 -0.3287037 0.2520575
Moved 2117.716 236.6177 486 -0.2856071 0.2520575
Moved 2117.747 319.7057 486 -0.09327381 0.2520575
Moved 2117.778 454.9685 486 0.2198345 0.2520575
Moved 2117.808 523.6352 486 0.3787852 0.2520575
Moved 2117.839 559.1462 486 0.4609867 0.2520575
Moved 2117.87 598.3624 475.9597 0.5517648 0.2262337
Ended 2117.9 598.3624 475.9597 0.5517648 0.2262337
Accept 2118.023 0 offensive
PhraseEnd 2118.023
