I can still feel your presence
Moved 2141.405 350.9077 400.1154 -0.0210469 0.03116082
Moved 2141.436 359.1662 388.1118 -0.001930098 0.0002874366
Moved 2141.466 366.5958 378.2552 0.01526813 -0.02506381
Moved 2141.497 374.7489 365.4185 0.03414105 -0.0580801
Moved 2141.528 381.3532 353.2936 0.04942864 -0.08926541
Moved 2141.558 386.9075 344.6387 0.06228586 -0.1115259
Moved 2141.589 391.831 334.338 0.07368296 -0.1380198
Moved 2141.62 396.6827 325.952 0.08491357 -0.1595884
Moved 2141.651 401.8842 317.6737 0.09695411 -0.1808804
Moved 2141.681 404.905 310.285 0.1039467 -0.1998842
Moved 2141.712 410.2816 301.0776 0.1163926 -0.223566
Moved 2141.743 414.4126 294.1748 0.125955 -0.24132
Moved 2141.773 418.1667 287.4999 0.1346451 -0.258488
Moved 2141.804 421.5636 282.3092 0.1425083 -0.2718385
Moved 2141.835 425.3098 274.0707 0.15118 -0.2930281
Moved 2141.865 429.0661 266.8678 0.1598753 -0.3115541
Moved 2141.896 431.8361 258.4916 0.1662873 -0.3330977
Moved 2141.927 434.2769 252.1693 0.1719373 -0.3493588
Moved 2141.958 437 244.9105 0.1782407 -0.3680286
Moved 2141.988 439.811 239.3779 0.1847478 -0.3822585
Moved 2142.019 441.5 235.5 0.1886574 -0.3922326
Moved 2142.05 442 232.0095 0.1898148 -0.4012101
Moved 2142.081 443 228.251 0.1921296 -0.4108772
Moved 2142.111 444.2542 226.7458 0.1950329 -0.4147484
Moved 2142.142 444.9813 224.0187 0.196716 -0.4217627
Moved 2142.173 445.7276 222 0.1984436 -0.4269547
Moved 2142.203 446 219.5166 0.199074 -0.4333421
Moved 2142.234 446 218.6394 0.199074 -0.4355983
Moved 2142.265 447 217.5 0.2013889 -0.4385288
Stationary 2142.295 447 217.5 0.2013889 -0.4385288
Moved 2142.326 439.2931 217 0.1835487 -0.4398148
Moved 2142.357 429.1068 217 0.1599694 -0.4398148
Moved 2142.388 417.112 217 0.1322037 -0.4398148
Moved 2142.418 402.386 217 0.0981157 -0.4398148
Moved 2142.449 387.7665 225.7445 0.06427437 -0.4173238
Moved 2142.48 374.5 229.5 0.03356477 -0.4076646
Moved 2142.51 359.383 232.0881 -0.001428227 -0.401008
Moved 2142.541 348.606 235.8485 -0.02637501 -0.3913362
Moved 2142.572 337.6288 239.1857 -0.05178521 -0.382753
Moved 2142.603 328.9975 241 -0.07176499 -0.3780865
Moved 2142.633 318.9816 243.7546 -0.09495 -0.3710014
Moved 2142.664 311 245.5 -0.113426 -0.3665124
Moved 2142.695 302.2426 247.2524 -0.1336976 -0.3620052
Moved 2142.726 297.5835 248.7083 -0.1444826 -0.3582607
Moved 2142.756 292.0757 250 -0.1572321 -0.3549383
Moved 2142.787 288.7942 252.2058 -0.1648283 -0.3492649
Moved 2142.818 286.025 253 -0.1712384 -0.3472223
Moved 2142.848 283.5726 254 -0.1769153 -0.3446502
Moved 2142.879 281.8181 255 -0.1809767 -0.3420782
Moved 2142.91 280.0743 256 -0.1850132 -0.3395062
Moved 2142.94 280 257.3428 -0.1851852 -0.3360524
Moved 2142.971 279 258.5 -0.1875 -0.3330762
Moved 2143.002 278 259.86 -0.1898148 -0.3295781
Moved 2143.033 277 261.6246 -0.1921296 -0.3250395
Moved 2143.063 275.9747 263.0253 -0.194503 -0.3214371
Moved 2143.094 276 266.6031 -0.1944444 -0.3122349
Moved 2143.125 274.4427 273.1146 -0.1980492 -0.2954874
Moved 2143.156 274 281.9771 -0.199074 -0.2726927
Moved 2143.186 273 290.9251 -0.2013889 -0.2496783
Moved 2143.217 271.5163 299.4512 -0.2048235 -0.227749
Moved 2143.248 272 309.8984 -0.2037037 -0.2008787
Moved 2143.278 272 323.841 -0.2037037 -0.165018
Moved 2143.309 272 338.1888 -0.2037037 -0.1281153
Moved 2143.34 272 351.9513 -0.2037037 -0.09271786
Moved 2143.37 272 366.5674 -0.2037037 -0.05512488
Moved 2143.401 272 382.5 -0.2037037 -0.01414617
Moved 2143.432 272 399.8071 -0.2037037 0.03036789
Moved 2143.463 271 415.1839 -0.2060186 0.0699174
Moved 2143.493 268.3658 434.4395 -0.2121162 0.1194431
Moved 2143.524 265.9747 450.1518 -0.2176512 0.1598554
Moved 2143.555 262.2072 465.5499 -0.2263723 0.1994596
Moved 2143.585 259.4554 479.7228 -0.232742 0.2359124
Moved 2143.616 256.7023 492.1909 -0.2391151 0.2679807
Moved 2143.647 254 503.9753 -0.2453704 0.2982904
Moved 2143.677 251.492 515.0319 -0.2511759 0.3267279
Moved 2143.708 248.7389 523.7832 -0.2575488 0.3492365
Moved 2143.739 247 531.0284 -0.2615741 0.3678713
Moved 2143.77 244.5696 538.2912 -0.2672 0.3865514
Moved 2143.8 243 545.563 -0.2708333 0.4052545
Moved 2143.831 241.0604 552.8188 -0.2753232 0.4239165
Moved 2143.862 240 558 -0.2777777 0.4372427
Moved 2143.893 239 562.3241 -0.2800926 0.4483643
Moved 2143.923 238 564.9152 -0.2824074 0.4550288
Moved 2143.954 237 566.6687 -0.2847222 0.4595387
Moved 2143.985 236 567 -0.287037 0.4603909
Ended 2144.015 236 567 -0.287037 0.4603909
Accept 2144.107 0 your
Candidates 2144.107 13 presence preference partner preserve passenger present price difference perfect lawrence pierce piece however
Began 2144.476 562 440 0.4675925 0.1337448
Stationary 2144.507 562 440 0.4675925 0.1337448
Stationary 2144.538 562 440 0.4675925 0.1337448
Stationary 2144.568 562 440 0.4675925 0.1337448
Moved 2144.599 594.3391 445.7471 0.5424516 0.1485266
Moved 2144.63 623.8367 455.451 0.6107331 0.173485
Moved 2144.66 657.8085 465.6481 0.6893716 0.1997121
Moved 2144.691 679.9393 475.9697 0.7406002 0.2262593
Ended 2144.722 685.2258 478.0903 0.7528375 0.2317136
Accept 2144.783 0 presence
PhraseEnd 2144.783
