traveling requires a lot of fuel
Ended 2099.585 255 376 -0.2430556 -0.03086435
Candidates 2099.708 13 of todd tips rod ross roof trips troops good rid toss food tops
Began 2100.507 367 475 0.01620372 0.2237653
Moved 2100.538 383.8429 475 0.05519181 0.2237653
Moved 2100.568 412.3068 475 0.1210806 0.2237653
Moved 2100.599 434.8983 475 0.1733756 0.2237653
Moved 2100.63 490.9966 492.2847 0.3032329 0.268222
Moved 2100.661 521.1391 500.1826 0.3730071 0.2885354
Moved 2100.691 544.733 504.4666 0.4276226 0.299554
Ended 2100.722 544.733 504.4666 0.4276226 0.299554
Accept 2100.845 0 of
Began 2101.644 238 390 -0.2824074 0.005143954
Stationary 2101.675 238 390 -0.2824074 0.005143954
Stationary 2101.705 238 390 -0.2824074 0.005143954
Stationary 2101.736 238 390 -0.2824074 0.005143954
Moved 2101.767 249.8975 400.8159 -0.254867 0.03296255
Moved 2101.798 267.8904 416.906 -0.2132167 0.07434668
Moved 2101.828 280.5587 431.2644 -0.183892 0.1112767
Moved 2101.859 289.4516 442.1774 -0.1633065 0.139345
Moved 2101.89 295.5439 449.8159 -0.1492039 0.1589914
Moved 2101.92 300.141 455.141 -0.1385626 0.1726876
Moved 2101.951 303.0137 460.0137 -0.1319127 0.1852205
Moved 2101.982 306.6512 463.6512 -0.1234926 0.194576
Moved 2102.013 310.7891 466.3945 -0.1139141 0.201632
Moved 2102.043 313.2681 470.2681 -0.1081758 0.2115947
Moved 2102.074 317.1356 473.1356 -0.09922314 0.2189701
Moved 2102.105 321.4169 474.7084 -0.08931273 0.2230155
Moved 2102.135 327.7308 477.577 -0.07469714 0.2303934
Moved 2102.166 336.3626 481.4542 -0.05471612 0.2403658
Moved 2102.197 355.2956 491.3118 -0.01088992 0.2657195
Moved 2102.228 373.0095 501.434 0.03011455 0.2917541
Moved 2102.259 389.3025 511.1512 0.06782988 0.3167469
Moved 2102.289 401.3718 519.1859 0.09576807 0.3374122
Moved 2102.32 408.1375 524.1375 0.1114294 0.3501478
Moved 2102.351 414.9201 526.96 0.1271297 0.3574074
Moved 2102.381 417.83 529 0.1338658 0.3626543
Moved 2102.412 419.6988 530.6988 0.1381916 0.3670236
Moved 2102.443 421.1044 532.1044 0.1414454 0.3706387
Stationary 2102.474 421 532 0.1412037 0.3703703
Stationary 2102.504 421 532 0.1412037 0.3703703
Stationary 2102.535 421 532 0.1412037 0.3703703
Moved 2102.566 422 532 0.1435185 0.3703703
Moved 2102.596 426.3352 532 0.1535537 0.3703703
Moved 2102.627 429.2075 524.2739 0.1602025 0.3504986
Moved 2102.658 432.6735 523.3265 0.1682256 0.348062
Moved 2102.689 435 521.4523 0.1736111 0.3432415
Moved 2102.719 436 521 0.1759259 0.3420781
Stationary 2102.75 436 521 0.1759259 0.3420781
Moved 2102.781 415.4547 521 0.1283673 0.3420781
Moved 2102.812 389.4128 531.0952 0.06808519 0.3680431
Moved 2102.842 362.843 542.7986 0.006581048 0.3981446
Moved 2102.873 338.5612 554.2438 -0.04962688 0.4275816
Moved 2102.904 310.4029 567.8273 -0.114808 0.4625188
Moved 2102.935 290.3882 575.6034 -0.1611385 0.4825189
Moved 2102.965 271.9233 582.3589 -0.2038813 0.4998942
Moved 2102.996 257.6853 588.4382 -0.2368395 0.5155303
Moved 2103.027 239.3544 591.0922 -0.2792721 0.5223565
Moved 2103.057 227.1474 592 -0.3075291 0.5246913
Moved 2103.088 219.5 592 -0.3252315 0.5246913
Moved 2103.119 213.287 592 -0.3396133 0.5246913
Moved 2103.15 207.5593 592 -0.352872 0.5246913
Moved 2103.18 203.9106 584.3743 -0.3613181 0.5050777
Moved 2103.211 203 583.3545 -0.3634259 0.5024549
Moved 2103.242 203 580.5 -0.3634259 0.4951131
Moved 2103.272 203 578.6218 -0.3634259 0.4902824
Moved 2103.303 203 576.7581 -0.3634259 0.4854889
Moved 2103.334 211.5703 573.2148 -0.3435872 0.4763755
Moved 2103.365 219.9705 568.3431 -0.3241424 0.4638454
Moved 2103.395 229.5747 563.9502 -0.3019103 0.4525467
Moved 2103.426 239.0768 557.9424 -0.2799148 0.4370946
Moved 2103.457 254.474 551.3156 -0.244273 0.4200502
Moved 2103.488 268.8549 545.458 -0.2109839 0.4049845
Moved 2103.518 280.5501 540.725 -0.1839117 0.392811
Moved 2103.549 291.8773 534.4736 -0.1576915 0.3767326
Moved 2103.58 305.2223 526.8889 -0.1268002 0.3572243
Moved 2103.611 318.6838 519.2371 -0.09563928 0.337544
Moved 2103.641 330 513 -0.06944443 0.321502
Moved 2103.672 343.2276 504.3862 -0.03882508 0.2993472
Moved 2103.703 356.6879 494.656 -0.007666846 0.2743209
Moved 2103.733 370.1919 484.9041 0.02359241 0.2492388
Moved 2103.764 380.4416 476.7792 0.04731844 0.2283416
Moved 2103.795 390.9223 471.0388 0.07157952 0.2135771
Moved 2103.826 399.022 462.978 0.09032875 0.1928445
Moved 2103.856 407.4427 456.5573 0.1098212 0.1763303
Moved 2103.887 416.2661 450.4893 0.1302456 0.1607234
Moved 2103.918 433.1635 445 0.1693599 0.1466049
Moved 2103.948 441.9931 443.5012 0.1897989 0.1427499
Moved 2103.979 452.9529 441.0118 0.2151688 0.1363471
Moved 2104.01 464.444 440 0.2417686 0.1337448
Moved 2104.041 472.1745 438.2751 0.2596633 0.1293084
Moved 2104.071 479.7743 436.4086 0.2772553 0.1245076
Moved 2104.102 485.2769 434.8616 0.2899928 0.1205286
Moved 2104.133 490.0066 432.9933 0.3009413 0.1157236
Moved 2104.164 494.755 431 0.3119329 0.1105966
Moved 2104.194 499 428.5 0.3217593 0.1041665
Moved 2104.225 501.2671 426.7329 0.3270072 0.0996216
Moved 2104.256 505.144 426 0.3359815 0.09773654
Moved 2104.287 509.0185 424 0.3449503 0.09259254
Moved 2104.317 513.1486 421.4257 0.3545105 0.08597139
Moved 2104.348 518.8942 419.5529 0.3678107 0.08115435
Moved 2104.379 523.6288 417.6855 0.3787704 0.07635164
Moved 2104.409 529.3687 415.8157 0.3920572 0.07154225
Ended 2104.44 536 414 0.4074074 0.06687239
Candidates 2104.532 13 fuel steel work girl diesel hotel euro step diego shell greek seek april
Began 2105.147 321 460 -0.09027779 0.1851851
Moved 2105.177 334.0505 460 -0.06006827 0.1851851
Moved 2105.208 367.2968 455.1602 0.01689076 0.1727371
Moved 2105.239 403 453 0.09953707 0.167181
Moved 2105.27 448.0443 453 0.2038063 0.167181
Moved 2105.301 519.1716 468 0.3684529 0.2057612
Ended 2105.331 520 468 0.3703704 0.2057612
Accept 2105.423 0 fuel
Began 2105.7 201 463 -0.3680556 0.1929011
Moved 2105.731 235.7248 463 -0.2876741 0.1929011
Moved 2105.761 287.2642 451.2604 -0.16837 0.1627066
Moved 2105.792 332.4658 447.3194 -0.06373659 0.1525704
Moved 2105.823 398.1556 440.676 0.08832325 0.1354836
Moved 2105.854 440.5283 436.611 0.1864081 0.1250283
Moved 2105.884 479.7904 433.9282 0.2772926 0.1181279
Moved 2105.915 503.3254 433 0.3317719 0.1157406
Moved 2105.946 527.2189 429.0803 0.3870807 0.1056592
Moved 2105.977 545.94 425.6766 0.4304166 0.09690488
Moved 2106.007 558.6838 420.1581 0.4599162 0.08271126
Moved 2106.038 572.8286 413.4686 0.4926587 0.06550545
Moved 2106.069 591.2924 406.9269 0.535399 0.04868036
Moved 2106.099 594.5303 406.4899 0.5428943 0.0475562
Moved 2106.13 601.1227 405 0.5581545 0.04372424
Moved 2106.161 610.686 405 0.5802917 0.04372424
Ended 2106.192 617.7179 405 0.5965691 0.04372424
PhraseEnd 2106.314
