this is too much to handle
Moved 2347.037 342.2923 330 -0.04099006 -0.149177
Moved 2347.068 320.8112 339.3586 -0.09071478 -0.1251065
Moved 2347.099 304.8005 340.0399 -0.1277766 -0.1233542
Moved 2347.129 294.9516 341 -0.1505751 -0.1208849
Ended 2347.16 292.5 341 -0.15625 -0.1208849
Cancel 2347.221
Began 2347.652 350 298 -0.02314816 -0.2314816
Stationary 2347.682 350 298 -0.02314816 -0.2314816
Stationary 2347.713 350 298 -0.02314816 -0.2314816
Moved 2347.744 367.5 298 0.01736114 -0.2314816
Moved 2347.775 384.4167 315.2084 0.0565201 -0.1872213
Moved 2347.805 398.675 329.6749 0.08952538 -0.1500131
Moved 2347.836 412.257 345.0713 0.1209653 -0.1104133
Moved 2347.867 423.15 357.15 0.1461805 -0.0793468
Moved 2347.897 436.9807 376.4711 0.1781961 -0.02965268
Moved 2347.928 449.4589 393.6883 0.2070807 0.0146303
Moved 2347.959 461.9708 406.9708 0.2360434 0.048793
Moved 2347.99 472.5788 418.105 0.260599 0.07743062
Moved 2348.02 479.7782 427.1672 0.2772643 0.1007387
Moved 2348.051 484.2533 431.2533 0.2876234 0.1112481
Moved 2348.082 486 433.8258 0.2916667 0.1178646
Stationary 2348.113 486 434 0.2916667 0.1183127
Stationary 2348.143 486 434 0.2916667 0.1183127
Moved 2348.174 472.1594 434 0.2596282 0.1183127
Moved 2348.205 441.1882 411.679 0.1879357 0.0609027
Moved 2348.235 405.312 388.4713 0.104889 0.001212147
Moved 2348.266 369.787 364.4193 0.02265513 -0.06064999
Moved 2348.297 340 341 -0.04629632 -0.1208849
Moved 2348.328 316.5883 322.6912 -0.1004899 -0.1679752
Moved 2348.358 292.5513 305.3937 -0.1561313 -0.2124647
Moved 2348.389 276.0402 293.8322 -0.1943513 -0.2422013
Moved 2348.42 264.6437 287.4575 -0.2207322 -0.258597
Moved 2348.45 252.1352 279.5676 -0.2496869 -0.2788898
Moved 2348.481 243.723 274.9077 -0.2691596 -0.2908754
Moved 2348.512 236.0454 271.0227 -0.286932 -0.3008675
Moved 2348.543 231 268.5 -0.2986111 -0.307356
Moved 2348.573 226.6211 268 -0.3087474 -0.308642
Moved 2348.604 225 267 -0.3125 -0.311214
Moved 2348.635 222.5 266 -0.318287 -0.3137861
Ended 2348.666 222.5 266 -0.318287 -0.3137861
Candidates 2348.758 13 is goods odds good gods kids foods hood god odd id if ps
Began 2349.25 229 304 -0.3032407 -0.2160494
Stationary 2349.28 229 304 -0.3032407 -0.2160494
Stationary 2349.311 229 304 -0.3032407 -0.2160494
Moved 2349.342 250.3269 304 -0.2538729 -0.2160494
Moved 2349.372 274.4732 315.1769 -0.1979786 -0.1873022
Moved 2349.403 296.2274 319.4611 -0.1476216 -0.1762833
Moved 2349.434 309.5746 321.3149 -0.1167256 -0.1715152
Moved 2349.465 318.5943 321 -0.09584655 -0.1723252
Moved 2349.495 324.4327 322 -0.08233175 -0.1697531
Moved 2349.526 328.5897 322 -0.07270902 -0.1697531
Ended 2349.557 331.4604 322 -0.0660639 -0.1697531
Accept 2349.618 0 is
Began 2350.048 295 263 -0.150463 -0.3215021
Stationary 2350.079 295 263 -0.150463 -0.3215021
Stationary 2350.11 295 263 -0.150463 -0.3215021
Moved 2350.141 295 277.7742 -0.150463 -0.2835027
Moved 2350.171 288.438 297.7417 -0.1656527 -0.2321459
Moved 2350.202 285 319.8221 -0.1736111 -0.1753548
Moved 2350.233 283.4374 341.938 -0.1772282 -0.1184722
Moved 2350.263 283 359.4069 -0.1782407 -0.07354186
Moved 2350.294 283 378.6591 -0.1782407 -0.02402513
Moved 2350.325 283 392.1904 -0.1782407 0.01077785
Moved 2350.355 293.5 404 -0.1539352 0.04115226
Moved 2350.386 296.4377 412.6565 -0.147135 0.06341679
Moved 2350.417 307.3559 422.2669 -0.1218614 0.08813505
Moved 2350.448 324.6783 428.9081 -0.08176331 0.1052162
Moved 2350.479 348.4944 433.6989 -0.02663344 0.1175381
Moved 2350.509 379.4874 433 0.04510969 0.1157406
Moved 2350.54 398.5648 433 0.08927037 0.1157406
Moved 2350.571 418.5677 433 0.1355734 0.1157406
Moved 2350.601 436.58 424.3457 0.1772686 0.09348166
Moved 2350.632 452.1261 422.479 0.2132549 0.08868056
Moved 2350.663 464.1635 419.6122 0.2411191 0.08130701
Moved 2350.694 474.766 419 0.2656621 0.07973251
Moved 2350.724 483.3973 418 0.2856419 0.07716041
Moved 2350.755 490.3317 418 0.3016937 0.07716041
Moved 2350.786 494.5321 417 0.311417 0.0745884
Moved 2350.816 498.0749 417 0.3196179 0.0745884
Ended 2350.847 498.0749 417 0.3196179 0.0745884
Candidates 2350.909 13 to too tip trip top tp up grip rip yo tripp rp ttp
Began 2351.37 244 328 -0.2685185 -0.1543211
Stationary 2351.4 244 328 -0.2685185 -0.1543211
Stationary 2351.431 244 328 -0.2685185 -0.1543211
Stationary 2351.462 244 328 -0.2685185 -0.1543211
Moved 2351.492 260.3402 338.6805 -0.2306939 -0.1268506
Moved 2351.523 269.9738 347.9739 -0.2083939 -0.1029479
Moved 2351.554 280.735 361.9188 -0.1834838 -0.06708145
Moved 2351.585 294.2856 382.457 -0.1521166 -0.01425684
Moved 2351.615 307.494 400.0764 -0.1215416 0.03106058
Moved 2351.646 321.2217 415.2217 -0.08976454 0.07001453
Moved 2351.677 333.2466 429.5583 -0.06192907 0.1068886
Moved 2351.708 341.7344 438.6458 -0.04228155 0.1302618
Moved 2351.738 348.5191 445.519 -0.02657622 0.1479398
Moved 2351.769 352.6291 449.6291 -0.01706227 0.158511
Ended 2351.8 354 451.5 -0.01388888 0.163323
Accept 2351.861 1 too
Began 2352.292 308 426 -0.1203704 0.09773654
Stationary 2352.322 308 426 -0.1203704 0.09773654
Stationary 2352.353 308 426 -0.1203704 0.09773654
Moved 2352.384 325.2414 405.6379 -0.08045982 0.04536499
Moved 2352.414 344.7986 373.4882 -0.03518845 -0.03732477
Moved 2352.445 366.8276 335.7488 0.01580457 -0.134391
Moved 2352.476 385.6882 300.9049 0.05946348 -0.22401
Moved 2352.507 395.6334 283.4888 0.08248478 -0.2688047
Moved 2352.537 406.1069 266.1908 0.106729 -0.3132953
Moved 2352.568 413.1298 256.8702 0.1229855 -0.337268
Moved 2352.599 417.89 252.5549 0.1340047 -0.348367
Moved 2352.629 419.9688 252 0.1388167 -0.3497943
Moved 2352.66 425.5363 269.1454 0.1517045 -0.305696
Moved 2352.691 428.7203 305.5244 0.1590747 -0.2121286
Moved 2352.722 429 340 0.1597223 -0.1234569
Moved 2352.752 429 375.0219 0.1597223 -0.03338001
Moved 2352.783 421.7971 400.2319 0.1430489 0.0314605
Moved 2352.814 417.1902 424.144 0.1323848 0.09296302
Moved 2352.844 413.6577 441.3961 0.1242076 0.1373356
Moved 2352.875 409.3591 452.2819 0.1142571 0.165334
Moved 2352.906 406.8006 463.7977 0.1083347 0.1949528
Moved 2352.937 404.9387 472.184 0.1040247 0.2165226
Moved 2352.967 402.4337 481.699 0.09822607 0.2409954
Moved 2352.998 400.5635 490.3096 0.09389699 0.2631418
Moved 2353.029 397.6957 495.6086 0.08725851 0.2767711
Moved 2353.06 396.1075 497.8925 0.0835821 0.2826453
Moved 2353.09 393.2718 498 0.07701814 0.2829217
Moved 2353.121 388.1875 498 0.06524881 0.2829217
Moved 2353.152 369.1478 467.7032 0.02117554 0.204998
Moved 2353.182 339.8606 416.7511 -0.04661898 0.07394822
Moved 2353.213 313.7032 360.7581 -0.1071685 -0.0700668
Moved 2353.244 298.0032 319.2604 -0.1435111 -0.1767995
Moved 2353.275 290 291 -0.162037 -0.2494857
Moved 2353.305 282.2436 266.1089 -0.1799917 -0.3135059
Moved 2353.336 278.8754 251.6885 -0.1877885 -0.3505955
Moved 2353.367 277.0714 242.2142 -0.1919643 -0.3749634
Moved 2353.398 275.6479 237.2958 -0.1952595 -0.3876138
Moved 2353.428 276 234.6705 -0.1944444 -0.394366
Moved 2353.459 276 234 -0.1944444 -0.3960905
Stationary 2353.49 276 234 -0.1944444 -0.3960905
Moved 2353.521 280.7098 248.7098 -0.1835421 -0.3582566
Moved 2353.551 292.3997 275.6658 -0.1564821 -0.2889255
Moved 2353.582 305.3869 301.7737 -0.1264193 -0.2217753
Moved 2353.613 317.5667 328.1335 -0.09822512 -0.1539777
Moved 2353.643 329.0301 352.0602 -0.07168958 -0.09243789
Moved 2353.674 339.8907 374.7814 -0.04654934 -0.03399861
Moved 2353.705 348.5 390.5 -0.02662038 0.006429962
Ended 2353.736 352 398 -0.01851852 0.02572008
Candidates 2353.828 13 much nick click mock block knock bunch clock long black nov lock lunch
Began 2354.412 258 328 -0.2361111 -0.1543211
Stationary 2354.442 258 328 -0.2361111 -0.1543211
Moved 2354.473 275.1831 328 -0.1963354 -0.1543211
Moved 2354.504 293.5 328 -0.1539352 -0.1543211
Moved 2354.534 307.5948 337.2327 -0.1213083 -0.1305743
Moved 2354.565 318.5781 337.1927 -0.09588395 -0.1306773
Moved 2354.596 326.1449 338 -0.07836823 -0.1286009
Moved 2354.627 330.6079 339 -0.06803716 -0.1260288
Moved 2354.657 333.483 340 -0.06138201 -0.1234569
Moved 2354.688 336.3681 340 -0.05470345 -0.1234569
Ended 2354.719 336.3681 340 -0.05470345 -0.1234569
Accept 2354.811 0 much
Began 2355.026 352 277 -0.01851852 -0.2854939
Stationary 2355.057 352 277 -0.01851852 -0.2854939
Stationary 2355.088 352 277 -0.01851852 -0.2854939
Moved 2355.118 352 292.8887 -0.01851852 -0.244628
Moved 2355.149 352 312.7436 -0.01851852 -0.1935607
Moved 2355.18 355.8647 340.8647 -0.009572407 -0.1212329
Moved 2355.21 360 370.222 0 -0.04572527
Moved 2355.241 361.9831 392.8476 0.004590452 0.01246802
Moved 2355.272 363 411.0281 0.006944438 0.05922867
Moved 2355.303 364 422.8403 0.009259283 0.08960986
Moved 2355.333 365.5881 431.1762 0.0129354 0.1110499
Moved 2355.364 367.0995 436.199 0.01643409 0.1239686
Moved 2355.395 368 438.9704 0.01851857 0.1310967
Moved 2355.426 371.6908 439.8454 0.0270621 0.1333471
Moved 2355.456 378.5 440 0.04282405 0.1337448
Moved 2355.487 392.4936 440 0.07521669 0.1337448
Moved 2355.518 407.8755 440 0.1108228 0.1337448
Moved 2355.548 423.2642 431.956 0.1464448 0.1130555
Moved 2355.579 439.0377 430.4232 0.1829576 0.109113
Moved 2355.61 454.2659 429 0.2182081 0.1054526
Moved 2355.641 466.8779 429 0.2474026 0.1054526
Moved 2355.671 475.5402 429 0.2674541 0.1054526
Moved 2355.702 481.3974 429 0.2810126 0.1054526
Ended 2355.733 485.3564 429 0.2901768 0.1054526
Candidates 2355.825 13 to too you top yo tip i trip http group tp trio up
Began 2356.224 264 331 -0.2222222 -0.146605
Stationary 2356.255 264 331 -0.2222222 -0.146605
Stationary 2356.286 264 331 -0.2222222 -0.146605
Moved 2356.317 284.4668 331 -0.1748453 -0.146605
Moved 2356.347 302.4895 331 -0.1331261 -0.146605
Moved 2356.378 319.5682 339 -0.09359221 -0.1260288
Moved 2356.409 334.9445 340 -0.05799885 -0.1234569
Moved 2356.439 344.7202 341 -0.03536999 -0.1208849
Moved 2356.47 355.0749 341 -0.01140078 -0.1208849
Moved 2356.501 362.2852 341.6426 0.005289913 -0.1192319
Moved 2356.532 369.0371 342.5186 0.02091934 -0.1169791
Moved 2356.563 373.1821 343 0.0305142 -0.1157408
Moved 2356.593 375.5 344 0.03587961 -0.1131688
Ended 2356.624 378 344 0.04166663 -0.1131688
Accept 2356.685 0 to
Began 2356.993 366 335 0.01388888 -0.1363169
Stationary 2357.023 366 335 0.01388888 -0.1363169
Stationary 2357.054 366 335 0.01388888 -0.1363169
Stationary 2357.085 366 335 0.01388888 -0.1363169
Moved 2357.115 347.3098 335 -0.02937535 -0.1363169
Moved 2357.146 335.8042 335 -0.05600885 -0.1363169
Moved 2357.177 325.3253 335 -0.08026555 -0.1363169
Moved 2357.208 313.1534 335 -0.1084412 -0.1363169
Moved 2357.239 303.4638 335 -0.1308708 -0.1363169
Moved 2357.269 296.5752 335 -0.1468168 -0.1363169
Moved 2357.3 292.5 335 -0.15625 -0.1363169
Moved 2357.331 288.9014 328 -0.16458 -0.1543211
Moved 2357.361 286.0328 328 -0.1712204 -0.1543211
Moved 2357.392 284.6266 328 -0.1744756 -0.1543211
Moved 2357.423 283.8586 328 -0.1762532 -0.1543211
Stationary 2357.454 283.8586 328 -0.1762532 -0.1543211
Stationary 2357.484 284 328 -0.1759259 -0.1543211
Moved 2357.515 300.1698 328 -0.1384959 -0.1543211
Moved 2357.546 319.0146 328 -0.09487365 -0.1543211
Moved 2357.576 342.1402 328 -0.04134223 -0.1543211
Moved 2357.607 363.8341 328 0.00887533 -0.1543211
Moved 2357.638 383.1282 328 0.05353749 -0.1543211
Moved 2357.669 400.5172 328 0.0937897 -0.1543211
Moved 2357.699 413.2766 335 0.1233254 -0.1363169
Moved 2357.73 423.3608 336.4536 0.1466686 -0.1325781
Moved 2357.761 429.9736 336 0.1619758 -0.1337449
Moved 2357.792 436.7156 337 0.1775823 -0.1311728
Moved 2357.822 440.7309 337 0.1868771 -0.1311728
Moved 2357.853 442.3016 337 0.1905129 -0.1311728
Moved 2357.884 443.3181 337 0.1928661 -0.1311728
Moved 2357.914 443 338.2496 0.1921296 -0.1279588
Moved 2357.945 425.8995 341.743 0.1525452 -0.1189739
Moved 2357.976 403.6119 346.6823 0.1009534 -0.1062699
Moved 2358.007 364.9915 349 0.01155446 -0.1003086
Moved 2358.037 332.7798 350 -0.06300981 -0.09773669
Moved 2358.068 303.4438 350 -0.1309171 -0.09773669
Moved 2358.099 275.0931 350 -0.1965436 -0.09773669
Moved 2358.13 248.3151 343 -0.2585299 -0.1157408
Moved 2358.16 231.2885 341 -0.2979432 -0.1208849
Moved 2358.191 216.615 338.123 -0.3319097 -0.1282846
Moved 2358.222 202.5021 337 -0.3645785 -0.1311728
Moved 2358.252 192.2987 336 -0.3881976 -0.1337449
Moved 2358.283 183.306 336 -0.409014 -0.1337449
Moved 2358.314 180.0356 336 -0.4165842 -0.1337449
Moved 2358.344 176.1506 336 -0.4255773 -0.1337449
Moved 2358.375 174.7177 336 -0.4288943 -0.1337449
Moved 2358.406 173.9477 336 -0.4306766 -0.1337449
Stationary 2358.437 174 336 -0.4305556 -0.1337449
Moved 2358.468 187.8617 336 -0.3984683 -0.1337449
Moved 2358.498 229.6121 327.7462 -0.3018238 -0.1549738
Moved 2358.529 276.9618 311.8035 -0.192218 -0.1959787
Moved 2358.56 322.2184 289.8908 -0.08745749 -0.2523385
Moved 2358.59 351.5667 277.2167 -0.01952166 -0.2849366
Moved 2358.621 377.295 264.8525 0.04003466 -0.3167374
Moved 2358.652 397.999 252.1436 0.08796066 -0.349425
Moved 2358.683 411.7505 242.6871 0.1197928 -0.3737471
Moved 2358.713 422.2395 236.3802 0.1440729 -0.3899685
Moved 2358.744 429.7243 228.4136 0.1613988 -0.4104589
Moved 2358.775 436.3724 221.9413 0.1767881 -0.4271057
Moved 2358.805 442.1203 215.8798 0.1900933 -0.4426962
Moved 2358.836 446.4297 210.1405 0.2000689 -0.4574576
Moved 2358.867 447.9751 207.0249 0.2036461 -0.465471
Moved 2358.898 449.8498 204.1501 0.2079857 -0.4728649
Moved 2358.928 450 202.6378 0.2083333 -0.4767546
Stationary 2358.959 450 202.6378 0.2083333 -0.4767546
Moved 2358.99 434.1323 218.8677 0.1716026 -0.4350111
Moved 2359.021 409.0521 246.9363 0.1135466 -0.3628183
Moved 2359.051 387.9444 274.6508 0.06468614 -0.291536
Moved 2359.082 372.9399 291.0601 0.02995352 -0.2493311
Moved 2359.113 354.7568 309.2432 -0.01213695 -0.2025639
Moved 2359.144 341.0799 321.9201 -0.0437966 -0.1699587
Moved 2359.174 326.7916 335.2084 -0.07687122 -0.135781
Moved 2359.205 314.6254 345.7809 -0.1050337 -0.1085882
Moved 2359.236 302.1195 352.9402 -0.1339825 -0.09017426
Moved 2359.266 296.3237 357.6763 -0.1473989 -0.07799305
Moved 2359.297 292.1165 359 -0.1571376 -0.07458848
Moved 2359.328 289.2883 361 -0.1636844 -0.06944452
Moved 2359.359 288 362.5906 -0.1666667 -0.06535361
Moved 2359.389 288 364.4692 -0.1666667 -0.06052174
Moved 2359.42 296.0257 365.0032 -0.1480886 -0.05914814
Moved 2359.451 316.1497 365 -0.1015054 -0.05915646
Moved 2359.481 340.2468 356.5009 -0.04572501 -0.08101616
Moved 2359.512 361 350.5 0.002314846 -0.09645069
Moved 2359.543 391.5008 345.6998 0.07291853 -0.1087968
Moved 2359.574 418.1131 341.9874 0.1345211 -0.1183452
Moved 2359.604 440.2464 337.1077 0.1857555 -0.130896
Moved 2359.635 456.0574 337 0.2223551 -0.1311728
Moved 2359.666 472.6353 334.6729 0.2607299 -0.1371581
Moved 2359.697 485.8234 335 0.2912579 -0.1363169
Moved 2359.727 495.2264 333.9246 0.313024 -0.1390829
Moved 2359.758 502.231 334 0.3292384 -0.1388889
Moved 2359.789 507.9732 334 0.3425306 -0.1388889
Moved 2359.819 512.3567 334 0.3526775 -0.1388889
Moved 2359.85 514.8981 334 0.3585604 -0.1388889
Moved 2359.881 516.5 334 0.3622685 -0.1388889
Moved 2359.912 517 334 0.3634259 -0.1388889
Stationary 2359.942 517 334 0.3634259 -0.1388889
Moved 2359.973 500.9627 334 0.3263026 -0.1388889
Moved 2360.004 471.1318 346.7736 0.2572495 -0.106035
Moved 2360.034 441.1833 355.2722 0.1879243 -0.08417647
Moved 2360.065 412 362.5 0.1203704 -0.06558649
Moved 2360.096 388.8231 369.2942 0.06672014 -0.04811165
Moved 2360.127 364.8651 377.0506 0.0112619 -0.02816212
Moved 2360.157 346.644 385.678 -0.03091673 -0.005972277
Moved 2360.188 331.8599 393.0701 -0.06513914 0.01304022
Moved 2360.219 320.9938 400.6708 -0.09029219 0.03258956
Moved 2360.25 311.3655 409.6345 -0.1125798 0.05564418
Moved 2360.281 303.8403 418.2396 -0.1299994 0.07777677
Moved 2360.311 298.1512 425.8488 -0.1431685 0.09734769
Moved 2360.342 292.0274 433.9727 -0.157344 0.1182424
Moved 2360.373 285.2799 445.4402 -0.1729632 0.147737
Moved 2360.403 281.1942 452.7086 -0.1824207 0.1664315
Moved 2360.434 277.2677 459.4646 -0.19151 0.1838081
Moved 2360.465 274.3937 464.6063 -0.1981627 0.1970326
Moved 2360.496 271.5225 467.4775 -0.2048091 0.2044173
Moved 2360.526 269.9732 470.0269 -0.2083954 0.2109743
Moved 2360.557 268.1018 472 -0.2127274 0.2160493
Moved 2360.588 267 473.7719 -0.2152778 0.2206065
Moved 2360.618 266 475.5 -0.2175926 0.2250513
Moved 2360.649 266 476.174 -0.2175926 0.2267848
Ended 2360.68 266 476.174 -0.2175926 0.2267848
Candidates 2360.772 13 handle take jacket any have meanwhile handy habit make hammer sake jasmine game
Began 2361.356 239 360 -0.2800926 -0.07201654
Stationary 2361.386 239 360 -0.2800926 -0.07201654
Moved 2361.417 254.2462 360 -0.2448005 -0.07201654
Moved 2361.448 267.8033 360 -0.2134182 -0.07201654
Moved 2361.479 285.0914 360 -0.1733996 -0.07201654
Moved 2361.51 299.3864 360 -0.1403092 -0.07201654
Moved 2361.54 307.7119 360 -0.1210372 -0.07201654
Moved 2361.571 316.3249 360 -0.1010998 -0.07201654
Ended 2361.602 319 360 -0.09490739 -0.07201654
Accept 2361.694 0 handle
Began 2361.909 201 335 -0.3680556 -0.1363169
Stationary 2361.94 201 335 -0.3680556 -0.1363169
Moved 2361.97 220.559 335 -0.3227801 -0.1363169
Moved 2362.001 260.0207 335 -0.2314336 -0.1363169
Moved 2362.032 302.4393 343.2336 -0.1332423 -0.1151399
Moved 2362.063 342.2618 343 -0.0410607 -0.1157408
Moved 2362.093 382.8765 343 0.05295495 -0.1157408
