I listen to the tape everyday
Moved 2792.143 256.9744 623.0511 -0.2384851 0.6045553
Moved 2792.174 257 625.9013 -0.2384259 0.611886
Moved 2792.204 257 628.3546 -0.2384259 0.618196
Moved 2792.235 257 632.3047 -0.2384259 0.6283557
Moved 2792.266 257 636.1622 -0.2384259 0.6382772
Moved 2792.296 257 639.0298 -0.2384259 0.6456528
Moved 2792.327 257 642 -0.2384259 0.653292
Stationary 2792.358 257 642 -0.2384259 0.653292
Expand 2792.358
Ended 2792.389 255.5 642 -0.2418981 0.653292
Accept 2792.45 3 everyday
Began 2792.819 274 526 -0.199074 0.3549381
Moved 2792.85 321.7826 507.3931 -0.0884662 0.3070808
Moved 2792.88 443.6439 475.1926 0.1936202 0.2242606
Moved 2792.911 591.6458 443.9611 0.536217 0.1439328
Moved 2792.942 625.2058 432.0479 0.6139023 0.1132917
Moved 2792.972 647 424.5 0.6643519 0.09387855
Moved 2793.003 669.0217 415.8668 0.715328 0.07167384
Ended 2793.034 670 415 0.7175926 0.06944436
PhraseEnd 2793.095
