a picture is worth many words
a picture is worth many words
FixStart
List

0.6 0.6
432 388.8
Moved 1032.272 457 386.5959 0.2245371 -0.003611286
Moved 1032.302 475.9065 423.2147 0.268302 0.09057276
Moved 1032.333 488.0864 456.4115 0.2964963 0.1759555
Moved 1032.364 502.2991 495.3776 0.329396 0.2761769
Moved 1032.395 514.287 520.2313 0.3571458 0.340101
Moved 1032.425 525.2606 544.5212 0.3825478 0.4025751
Moved 1032.456 532.4536 560.0584 0.3991981 0.442537
Moved 1032.487 541.7607 576.5215 0.4207424 0.4848804
Moved 1032.517 548.9811 591.9686 0.4374563 0.5246105
Moved 1032.548 553.8051 602.6102 0.4486229 0.551981
Moved 1032.579 556.6974 609.3948 0.455318 0.5694309
Moved 1032.609 558 612.1035 0.4583333 0.5763977
Moved 1032.64 559.3031 613.3031 0.4613498 0.5794832
Moved 1032.671 559.7112 615 0.4622944 0.5838476
Moved 1032.702 560 617.1198 0.462963 0.5892997
Moved 1032.732 560 618.1089 0.462963 0.5918439
Moved 1032.763 561 618 0.4652777 0.5915637
Ended 1032.794 561 618 0.4652777 0.5915637
Accept 1032.855 2 worth
Began 1033.869 481 409 0.2800926 0.05401234
Stationary 1033.9 481 409 0.2800926 0.05401234
Stationary 1033.93 481 409 0.2800926 0.05401234
Moved 1033.961 488.8656 397.6386 0.2982999 0.02479067
Moved 1033.992 495.3643 386.3442 0.3133433 -0.004258842
Moved 1034.022 511.9558 344.5237 0.3517497 -0.1118218
Moved 1034.053 525.9778 317.2487 0.384208 -0.1819735
Moved 1034.084 540.1372 292.2942 0.4169843 -0.2461569
Moved 1034.115 561.3248 266.0051 0.4660297 -0.3137728
Moved 1034.145 567.3269 262.4039 0.4799234 -0.3230354
Moved 1034.176 573.3322 259.8671 0.4938245 -0.3295599
Moved 1034.207 579.4201 260 0.5079169 -0.3292181
Moved 1034.238 582.8885 260 0.5159456 -0.3292181
Moved 1034.268 583 260 0.5162038 -0.3292181
Moved 1034.299 567.4327 277.076 0.4801684 -0.2852983
Moved 1034.33 521.4832 312.2263 0.3738036 -0.1948911
Moved 1034.36 475.329 345.2697 0.2669653 -0.1099031
Moved 1034.391 441.5 361 0.1886574 -0.06944452
Moved 1034.422 404.3548 371.6613 0.1026731 -0.04202344
Moved 1034.453 358.1186 385.3111 -0.004355063 -0.006916022
Moved 1034.483 320.0294 405.7177 -0.09252443 0.04557005
Moved 1034.514 297.0555 416.9722 -0.1457048 0.074517
Moved 1034.545 280.681 423.7446 -0.1836089 0.09193569
Moved 1034.575 270.7325 427.3169 -0.2066378 0.1011236
Moved 1034.606 265 430 -0.2199074 0.1080246
Stationary 1034.637 265 430 -0.2199074 0.1080246
Moved 1034.667 279.151 430 -0.1871504 0.1080246
Moved 1034.698 334.4413 395.2394 -0.05916377 0.01861992
Moved 1034.729 378.8291 376.6776 0.04358589 -0.0291216
Moved 1034.76 424.6221 354.9158 0.1495882 -0.08509302
Moved 1034.79 466.9586 331.4977 0.2475893 -0.1453249
Moved 1034.821 517.3666 304.0139 0.3642746 -0.2160137
Moved 1034.852 526.2158 299.3921 0.3847588 -0.2279011
Moved 1034.883 547.7266 283.7277 0.4345522 -0.2681902
Moved 1034.913 559.1099 277.556 0.4609027 -0.2840637
Moved 1034.944 566.048 272.6506 0.476963 -0.2966805
Moved 1034.975 572.5017 272 0.4919021 -0.2983539
Moved 1035.005 576.1581 272 0.5003661 -0.2983539
Moved 1035.036 577 283.9381 0.5023147 -0.267649
Moved 1035.067 568.4052 334.7682 0.4824193 -0.1369132
Moved 1035.098 557.9477 395.103 0.4582123 0.01826902
Moved 1035.128 551.6564 427.7181 0.443649 0.1021556
Moved 1035.159 548.3716 439.7612 0.4360454 0.1331307
Moved 1035.19 542.9901 460.0329 0.4235882 0.1852697
Moved 1035.22 537.1703 489.1486 0.4101164 0.2601557
Moved 1035.251 533.1785 504.7505 0.4008762 0.3002841
Moved 1035.282 530.7706 514.6883 0.3953022 0.3258443
Moved 1035.313 530 520.5 0.3935185 0.3407921
Moved 1035.343 528.2571 523.4857 0.3894842 0.3484714
Moved 1035.374 528 526.1446 0.3888889 0.3553101
Moved 1035.405 527 528.5533 0.3865741 0.3615054
Moved 1035.436 527 529.5 0.3865741 0.3639403
Moved 1035.466 527 531.0502 0.3865741 0.3679274
Moved 1035.497 526 532.5 0.3842592 0.3716563
Stationary 1035.528 526 532.5 0.3842592 0.3716563
Ended 1035.558 526 533 0.3842592 0.3729423
Candidates 1035.681 13 many baby navy manner menu meant major nancy maker badly banner humanity march
Began 1036.849 500 470 0.324074 0.2109053
Stationary 1036.879 500 470 0.324074 0.2109053
Moved 1036.91 492.5693 475.1443 0.3068734 0.2241366
Moved 1036.941 471.2221 490.8057 0.2574586 0.2644178
Moved 1036.971 455.5913 503.3503 0.2212762 0.2966828
Moved 1037.002 433.6536 516.4147 0.1704945 0.3302846
Moved 1037.033 416.6974 524.7675 0.131244 0.3517683
Moved 1037.063 398.9959 534.1452 0.09026825 0.3758878
Moved 1037.094 385 541.5 0.05787035 0.3948044
Moved 1037.125 375.6799 548.4901 0.03629614 0.412783
Moved 1037.156 368.2895 552.2368 0.01918853 0.4224197
Moved 1037.186 365.3579 554.642 0.01240263 0.4286059
Moved 1037.217 364 558.0677 0.009259283 0.4374169
Moved 1037.248 364 559.3541 0.009259283 0.4407254
Moved 1037.278 376 562 0.03703703 0.4475308
Moved 1037.309 412.5779 563 0.1217081 0.4501028
Moved 1037.34 452.7075 564 0.2146007 0.4526748
Moved 1037.371 488.9394 565 0.2984708 0.4552468
Moved 1037.401 520.3259 565 0.3711249 0.4552468
Moved 1037.432 542.7805 565 0.4231031 0.4552468
Moved 1037.463 561.2484 553.5005 0.4658526 0.4256699
Moved 1037.494 575.4959 550.1008 0.4988332 0.4169259
Moved 1037.524 586.1197 547.7201 0.5234252 0.4108026
Moved 1037.555 589.6855 547 0.5316795 0.4089505
Moved 1037.586 591 545.9042 0.5347222 0.4061322
Moved 1037.616 580.5152 544.5022 0.5104519 0.4025261
Moved 1037.647 538.8434 544 0.4139894 0.4012345
Moved 1037.678 478.7509 567.2267 0.2748864 0.460974
Moved 1037.709 452.899 578.0505 0.2150441 0.4888128
Moved 1037.739 440.8535 583.2586 0.1871608 0.5022082
Moved 1037.77 425.3767 587.8924 0.151335 0.5141264
Moved 1037.801 412.2439 590.7025 0.120935 0.5213539
Moved 1037.831 405.4846 591 0.1052884 0.5221192
Moved 1037.862 400.836 591 0.0945278 0.5221192
Moved 1037.893 395.362 591 0.08185656 0.5221192
Moved 1037.924 386.9496 575.5322 0.06238321 0.4823357
Moved 1037.954 378.7249 548.8995 0.04334459 0.413836
Moved 1037.985 375.5 516 0.03587961 0.329218
Moved 1038.016 375 489.3179 0.03472219 0.2605911
Moved 1038.046 375 466.4309 0.03472219 0.2017255
Moved 1038.077 375 449.7745 0.03472219 0.1588849
Moved 1038.108 375 430.9332 0.03472219 0.1104249
Moved 1038.139 375 419.8919 0.03472219 0.08202643
Moved 1038.169 375 416.6019 0.03472219 0.0735644
Moved 1038.2 375 405.7297 0.03472219 0.04560098
Moved 1038.231 375 398.325 0.03472219 0.02655594
