the back yard of our house
Ended 1539.665 261.2374 524.2374 -0.2286171 0.3504049
Candidates 1539.757 13 first guitar appear course house forest software dose disease choose horse those curse
Began 1540.157 139 412 -0.511574 0.06172835
Stationary 1540.187 139 412 -0.511574 0.06172835
Moved 1540.218 147.9704 412 -0.4908092 0.06172835
Moved 1540.249 162.7692 412 -0.4565528 0.06172835
Moved 1540.28 177.0304 412 -0.4235408 0.06172835
Moved 1540.31 192.5459 412 -0.3876252 0.06172835
Moved 1540.341 205.7152 412 -0.3571407 0.06172835
Moved 1540.372 215.7182 412 -0.3339856 0.06172835
Moved 1540.402 222.6808 412 -0.3178684 0.06172835
Moved 1540.433 229.9271 412 -0.3010947 0.06172835
Moved 1540.464 236.7893 412 -0.2852099 0.06172835
Moved 1540.495 244.7405 412 -0.2668043 0.06172835
Moved 1540.526 252.1594 412 -0.2496309 0.06172835
Moved 1540.556 257.6514 412 -0.236918 0.06172835
Moved 1540.587 264.1476 404.4834 -0.2218805 0.04239557
Moved 1540.618 267.6943 401.6528 -0.2136705 0.03511527
Moved 1540.648 270.2195 398.7805 -0.2078252 0.02772743
Moved 1540.679 271 396.0347 -0.2060186 0.02066522
Moved 1540.71 272.7165 394.2835 -0.2020451 0.01616125
Moved 1540.74 273 392.9349 -0.2013889 0.0126927
Moved 1540.771 273 391.0978 -0.2013889 0.007967497
Moved 1540.802 264.0449 387.3483 -0.2221184 -0.001676347
Moved 1540.833 254.3914 382.1957 -0.2444643 -0.01492865
Moved 1540.864 244.7253 377.3627 -0.2668396 -0.02735946
Moved 1540.894 234.2645 372.4215 -0.2910543 -0.04006821
Moved 1540.925 224.9972 367.3314 -0.3125066 -0.05315992
Moved 1540.956 219.316 363.158 -0.3256574 -0.06389397
Moved 1540.986 215.4552 358.4552 -0.3345945 -0.07598979
Moved 1541.017 212.7013 355.7014 -0.3409691 -0.08307264
Moved 1541.048 210.9474 352.9474 -0.345029 -0.09015574
Moved 1541.079 211 350.6311 -0.3449074 -0.09611349
Moved 1541.109 210 348.7662 -0.3472222 -0.1009099
Moved 1541.14 209 347.0126 -0.349537 -0.1054203
Moved 1541.171 207.2589 345.2589 -0.3535674 -0.1099309
Moved 1541.201 202.7177 341.7177 -0.3640795 -0.119039
Moved 1541.232 194.3288 335.2192 -0.3834981 -0.1357531
Moved 1541.263 182.7052 328.6821 -0.4104047 -0.1525668
Moved 1541.294 169.9224 320.7534 -0.4399945 -0.1729594
Moved 1541.324 159.5676 315.4257 -0.4639639 -0.1866623
Moved 1541.355 149.1527 310.3842 -0.4880725 -0.1996291
Moved 1541.386 140.8929 306.631 -0.5071923 -0.2092825
Moved 1541.417 135.3389 304.1695 -0.5200488 -0.2156135
Moved 1541.447 128 301.5 -0.5370371 -0.2224794
Moved 1541.478 122.7325 301 -0.5492303 -0.2237656
Moved 1541.509 118.989 300 -0.5578958 -0.2263375
Moved 1541.539 116.63 300 -0.5633565 -0.2263375
Moved 1541.57 113.7756 300 -0.5699639 -0.2263375
Moved 1541.601 111.0292 300 -0.5763212 -0.2263375
Moved 1541.632 109.6587 300 -0.5794938 -0.2263375
Moved 1541.662 107.9374 300 -0.5834781 -0.2263375
Moved 1541.693 106.1105 300 -0.5877072 -0.2263375
Stationary 1541.724 106 300 -0.5879629 -0.2263375
Moved 1541.755 104.9978 300 -0.5902829 -0.2263375
Moved 1541.785 104.2199 300 -0.5920835 -0.2263375
Stationary 1541.816 104 300 -0.5925925 -0.2263375
Ended 1541.847 104 300 -0.5925925 -0.2263375
Accept 1541.908 4 house
Began 1542.308 160 387 -0.462963 -0.002572055
Moved 1542.338 166.7024 387 -0.4474481 -0.002572055
Moved 1542.369 179.8529 387 -0.4170072 -0.002572055
Moved 1542.4 223.9799 387 -0.3148614 -0.002572055
Moved 1542.431 270.5107 387 -0.2071512 -0.002572055
Moved 1542.461 316.1695 387 -0.1014595 -0.002572055
Moved 1542.492 356.668 387 -0.007712891 -0.002572055
Moved 1542.523 398.9169 387 0.09008546 -0.002572055
Moved 1542.553 432.1378 387 0.1669856 -0.002572055
Moved 1542.584 457.992 387 0.2268332 -0.002572055
Moved 1542.615 482.4868 387 0.2835341 -0.002572055
Moved 1542.646 503.0196 387 0.331064 -0.002572055
Moved 1542.676 518.6443 391.2517 0.3672322 0.008363371
Moved 1542.707 538.027 401.5135 0.4120995 0.03475684
Moved 1542.738 548.5436 408.0291 0.4364435 0.05151505
Moved 1542.769 552.0231 410.3487 0.4444979 0.05748117
Moved 1542.799 559.9669 414.6447 0.4628864 0.06853045
Moved 1542.83 567.2291 418.0764 0.4796971 0.07735684
Moved 1542.861 572.6553 420.8277 0.4922577 0.08443333
Moved 1542.891 578.3268 423.1634 0.5053862 0.09044074
Moved 1542.922 585.9702 424.9901 0.5230792 0.09513894
Moved 1542.953 593.2639 426.7546 0.5399626 0.09967753
Moved 1542.984 599 428.5 0.5532407 0.1041665
Moved 1543.014 602.9631 428.9631 0.5624145 0.1053577
Moved 1543.045 605.7283 429 0.5688155 0.1054526
Moved 1543.076 609.4926 429 0.5775291 0.1054526
Moved 1543.107 611.2535 430 0.5816053 0.1080246
Moved 1543.137 612.2197 430 0.583842 0.1080246
Moved 1543.168 614.4371 430 0.5889748 0.1080246
Ended 1543.199 614 430 0.5879629 0.1080246
PhraseEnd 1543.26
