the bathroom is good for reading
Stationary 3624.014 544.1467 582 0.4262656 0.4989711
Stationary 3624.045 544 582 0.4259259 0.4989711
Moved 3624.075 544 570.8485 0.4259259 0.4702893
Moved 3624.106 544 563.4899 0.4259259 0.4513627
Moved 3624.137 544 554.7612 0.4259259 0.4289124
Moved 3624.167 544 540.0914 0.4259259 0.3911814
Moved 3624.198 533.9233 525.6165 0.4026002 0.3539519
Moved 3624.229 530.1599 509.7994 0.3938885 0.3132699
Moved 3624.26 525.6592 484.9775 0.3834703 0.2494277
Moved 3624.291 523.9476 476.6858 0.3795084 0.2281012
Moved 3624.321 521.1805 459.0834 0.3731031 0.1828275
Moved 3624.352 519.5 444 0.3692129 0.1440329
Moved 3624.383 519 427.0268 0.3680556 0.1003775
Moved 3624.413 518 406.6732 0.3657407 0.0480277
Moved 3624.444 518 391.5 0.3657407 0.009002057
Moved 3624.475 518 373.0939 0.3657407 -0.03833881
Moved 3624.505 518 357.2462 0.3657407 -0.07909931
Moved 3624.536 518 345.4844 0.3657407 -0.1093508
Moved 3624.567 518 335.9888 0.3657407 -0.1337738
Moved 3624.597 518 330.6274 0.3657407 -0.1475632
Moved 3624.628 518 324.0938 0.3657407 -0.164368
Moved 3624.659 518 319.5613 0.3657407 -0.1760256
Moved 3624.69 518 317.0159 0.3657407 -0.1825724
Moved 3624.72 518 314.6069 0.3657407 -0.1887684
Moved 3624.751 518 312.9205 0.3657407 -0.1931059
Moved 3624.782 514.1526 313 0.3568348 -0.1929013
Moved 3624.813 510.5 313 0.3483796 -0.1929013
Moved 3624.843 501.645 320.8284 0.3278819 -0.1727666
Moved 3624.874 487.5848 336.2982 0.2953353 -0.1329779
Moved 3624.905 476.4261 353.8609 0.2695048 -0.0878064
Moved 3624.935 468.8512 366.248 0.2519704 -0.05594661
Moved 3624.966 455.6736 390.4843 0.2214668 0.006389657
Moved 3624.997 446.2596 408.4807 0.1996751 0.05267673
Moved 3625.028 438.006 424.988 0.1805695 0.0951336
Moved 3625.058 430.6245 442.5429 0.1634826 0.1402852
Moved 3625.089 422.348 457.2026 0.1443241 0.1779903
Moved 3625.12 416.4055 466.8917 0.1305684 0.2029107
Moved 3625.15 411.9408 474.1184 0.1202333 0.2214979
Moved 3625.181 408.5067 478.9867 0.1122839 0.2340192
Moved 3625.212 405.7542 482.2458 0.1059125 0.2424017
Moved 3625.242 403.995 485.005 0.1018403 0.2494983
Moved 3625.273 404 486.3724 0.1018518 0.2530153
Ended 3625.304 403 486 0.09953707 0.2520575
Accept 3625.488 0 for
Candidates 3625.488 13 reading trading treating testing teaching readily washing taking hearing eating wearing heating details
Began 3626.102 395 491 0.08101851 0.2649176
Stationary 3626.133 395 491 0.08101851 0.2649176
Moved 3626.164 424.6462 491 0.1496439 0.2649176
Moved 3626.195 456.1309 491 0.2225253 0.2649176
Moved 3626.225 487.1686 483.3887 0.2943717 0.2453413
Moved 3626.256 527.407 482 0.3875163 0.2417695
Moved 3626.287 575.9509 482 0.4998862 0.2417695
Moved 3626.317 612.5 492.5 0.5844907 0.2687756
Moved 3626.348 643.7986 495.5089 0.6569414 0.2765144
Moved 3626.379 665.1584 497 0.7063851 0.2803498
Moved 3626.409 680.1708 499 0.7411362 0.2854938
Moved 3626.44 686.4317 499 0.7556289 0.2854938
Moved 3626.471 693.0807 499 0.7710202 0.2854938
Moved 3626.502 695.8049 499 0.7773262 0.2854938
Moved 3626.532 698.5723 499 0.7837322 0.2854938
Moved 3626.563 701.0125 499 0.7893807 0.2854938
Moved 3626.594 702.782 499 0.7934769 0.2854938
Moved 3626.625 704.275 499 0.7969328 0.2854938
Moved 3626.655 705.3601 499 0.7994447 0.2854938
Moved 3626.686 706.2149 499 0.8014234 0.2854938
Ended 3626.717 706.2149 499 0.8014234 0.2854938
Accept 3626.84 0 reading
PhraseEnd 3626.84
