traveling requires a lot of fuel
Moved 693.5923 508 268.9672 0.3425926 -0.3034093
Moved 693.6151 508 274.8779 0.3425926 -0.2853006
Moved 693.6385 485.4255 309.7192 0.2903368 -0.1785565
Moved 693.6612 471.058 332.7073 0.2570786 -0.1081271
Moved 693.6851 441.7142 382.0894 0.1891533 0.0431662
Moved 693.7075 426.5 404 0.1539352 0.1102942
Moved 693.7304 404.0537 434.4871 0.1019761 0.2036983
Moved 693.7671 384.9419 457.0698 0.05773584 0.2728854
Moved 693.7913 372.4214 471.4733 0.02875318 0.3170137
Moved 693.8149 368.0565 474.629 0.0186494 0.326682
Moved 693.8396 363.1742 478.8258 0.007347564 0.3395399
Moved 693.8632 361.7437 480.2563 0.004036228 0.3439226
Moved 693.8922 359.9345 480 -0.0001515448 0.3431373
Stationary 693.9154 360 480 0 0.3431373
Moved 693.9407 358.9536 480 -0.002422333 0.3431373
Moved 693.9655 358.0225 473.1577 -0.004577488 0.3221743
Moved 693.9886 356.5863 467.3452 -0.007902086 0.3043665
Moved 694.0276 349.5508 431.3045 -0.02418806 0.1939477
Moved 694.0512 347.2808 420.2634 -0.02944266 0.1601209
Moved 694.0752 343.3132 386.7587 -0.03862679 0.05747136
Moved 694.1005 342 359 -0.04166668 -0.02757344
Moved 694.1238 342 348.072 -0.04166668 -0.06105386
Moved 694.1481 342 332.5 -0.04166668 -0.1087623
Moved 694.1714 342 323.0984 -0.04166668 -0.1375662
Moved 694.1946 342 309.5538 -0.04166668 -0.179063
Moved 694.2173 342 306.4056 -0.04166668 -0.1887082
Moved 694.2424 342 299.8257 -0.04166668 -0.2088674
Moved 694.2939 342 293.8547 -0.04166668 -0.2271606
Moved 694.3172 342 291.5 -0.04166668 -0.2343749
Moved 694.341 342 292 -0.04166668 -0.232843
Moved 694.3655 340.8421 292 -0.04434705 -0.232843
Moved 694.3902 337.1444 292 -0.05290652 -0.232843
Moved 694.4136 321.4003 323.3995 -0.08935108 -0.1366435
Moved 694.438 307.3527 345.9063 -0.1218687 -0.0676891
Moved 694.4615 302 358.5 -0.1342593 -0.02910539
Moved 694.4866 293.7554 378.5707 -0.1533439 0.03238566
Moved 694.5096 289.5 393 -0.1631944 0.0765931
Moved 694.5475 281.2815 421.2962 -0.1822187 0.1632849
Moved 694.5709 279.709 427.164 -0.1858588 0.1812623
Moved 694.5952 278.1372 431.7256 -0.1894973 0.1952379
Moved 694.6199 277.5 433 -0.1909722 0.1991421
Moved 694.6426 278 434 -0.1898148 0.2022059
Ended 694.67 278 434 -0.1898148 0.2022059
Candidates 694.7807 5 events transmitted revenues reagents revenue
Began 696.1978 211 603 -0.3449074 0.7199755
Stationary 696.2319 211 603 -0.3449074 0.7199755
Ended 696.2542 211 603 -0.3449074 0.7199755
Cancel 696.2793
Backspace 697.5726
Began 698.8824 342 616 -0.04166668 0.7598039
Stationary 698.9121 342 616 -0.04166668 0.7598039
Stationary 698.9351 342 616 -0.04166668 0.7598039
Stationary 698.9589 342 616 -0.04166668 0.7598039
Stationary 698.9819 342 616 -0.04166668 0.7598039
Stationary 699.0052 342 616 -0.04166668 0.7598039
Moved 699.0336 328.5375 603.5375 -0.07282992 0.7216222
Moved 699.0582 323.9985 598.9985 -0.08333687 0.707716
Moved 699.0841 317 592 -0.09953702 0.6862745
Moved 699.1082 312.8876 587.9438 -0.1090564 0.6738475
Moved 699.1313 310 585 -0.1157407 0.6648285
Moved 699.1545 307.6079 581.6079 -0.1212779 0.654436
Moved 699.1775 306.172 580.172 -0.1246019 0.6500368
Moved 699.2015 303.3051 576.6101 -0.1312383 0.6391242
Moved 699.2269 302.1738 575.1738 -0.133857 0.6347236
Moved 699.2507 299.3676 571.3676 -0.1403528 0.6230624
Moved 699.2735 297.9298 568.8596 -0.143681 0.6153789
Moved 699.2958 296 566.0587 -0.1481481 0.6067977
Moved 699.3319 295 563.5 -0.150463 0.5989583
Moved 699.355 295 564 -0.150463 0.6004903
Stationary 699.3818 295 564 -0.150463 0.6004903
Ended 699.4035 295 564 -0.150463 0.6004903
Candidates 699.4435 5 r utter er utr writer
Began 700.425 263 619 -0.2245371 0.7689952
Stationary 700.4539 263 619 -0.2245371 0.7689952
Stationary 700.4766 263 619 -0.2245371 0.7689952
Stationary 700.5002 263 619 -0.2245371 0.7689952
Ended 700.5237 263 619 -0.2245371 0.7689952
Cancel 700.5668
Backspace 701.549
Began 703.3162 377 499 0.03935188 0.4013481
Stationary 703.34 377 499 0.03935188 0.4013481
Stationary 703.3624 377 499 0.03935188 0.4013481
Stationary 703.3858 377 499 0.03935188 0.4013481
Stationary 703.4115 377 499 0.03935188 0.4013481
Stationary 703.4347 377 499 0.03935188 0.4013481
Stationary 703.4592 377 499 0.03935188 0.4013481
Stationary 703.4874 377 499 0.03935188 0.4013481
Stationary 703.511 377 499 0.03935188 0.4013481
Stationary 703.54 377 499 0.03935188 0.4013481
Stationary 703.565 377 499 0.03935188 0.4013481
Moved 703.5898 361.9747 487.731 0.004570981 0.366823
Moved 703.6144 351.5066 487 -0.01966069 0.3645834
Moved 703.6403 338.0396 484.0099 -0.05083417 0.3554225
Moved 703.6647 330.8609 482.5721 -0.06745169 0.3510176
Moved 703.6888 321.1363 482 -0.08996238 0.3492648
Moved 703.7115 313.9518 482 -0.106593 0.3492648
Moved 703.7356 305.1697 481 -0.126922 0.3462009
Moved 703.7631 294.3828 478.8457 -0.1518916 0.3396009
Moved 703.8026 285.9774 478 -0.1713486 0.3370098
Moved 703.8279 274.3681 477 -0.1982221 0.3339461
Moved 703.8527 263.3326 474.5831 -0.2237673 0.3265415
Moved 703.8782 258.627 474.1567 -0.2346596 0.3252351
Moved 703.9056 247.9048 469.3429 -0.2594796 0.3104868
Moved 703.9299 235.5134 462.0089 -0.2881635 0.2880175
Moved 703.9531 220.8663 451.1198 -0.3220687 0.2546563
Moved 703.9767 204.0091 436.0091 -0.3610901 0.2083613
Moved 704.0001 200.17 430.2267 -0.3699769 0.1906455
Moved 704.0251 190.6195 419.1594 -0.3920844 0.1567383
Moved 704.0616 180.9841 404.6455 -0.4143886 0.1122717
Moved 704.0862 175.7911 393.1643 -0.4264095 0.07709648
Moved 704.116 171.2079 386.4157 -0.4370188 0.05642068
Moved 704.141 169.8674 381.4697 -0.4401217 0.04126754
Moved 704.1664 166.9766 375.9532 -0.4468135 0.02436638
Moved 704.1926 166 370.3292 -0.4490741 0.007136009
Moved 704.2158 166 367.3373 -0.4490741 -0.002030204
Moved 704.2383 166 366.1309 -0.4490741 -0.005726347
Moved 704.2605 166 365.5 -0.4490741 -0.007659314
Moved 704.2852 166 366 -0.4490741 -0.006127451
Stationary 704.3225 166 366 -0.4490741 -0.006127451
Moved 704.3467 180.486 361.257 -0.4155417 -0.02065864
Moved 704.3702 190.0886 353.924 -0.3933134 -0.04312488
Moved 704.3959 212.9418 333.0582 -0.3404124 -0.1070522
Moved 704.4196 223.2289 321.4527 -0.3165999 -0.1426081
Moved 704.4424 244.2948 297.5202 -0.2678361 -0.2159308
Moved 704.4716 262.5617 278.678 -0.2255516 -0.2736579
Moved 704.4946 268.7764 272.2236 -0.2111657 -0.2934326
Moved 704.5173 277.1885 263.8115 -0.1916934 -0.3192049
Moved 704.5404 279.4995 262.0011 -0.1863439 -0.3247515
Moved 704.5773 284.4442 257.5558 -0.1748977 -0.3383708
Moved 704.6008 285 258 -0.1736111 -0.3370098
Moved 704.6243 286.7794 274.7941 -0.1694921 -0.2855572
Moved 704.653 287 310.2095 -0.1689815 -0.1770543
Moved 704.6826 287 325.8975 -0.1689815 -0.1289904
Moved 704.7117 287 362.0701 -0.1689815 -0.01816759
Moved 704.7394 276.7857 394.1327 -0.1926258 0.08006344
Moved 704.7631 275.6591 422.4095 -0.1952337 0.166696
Moved 704.785 274.5 429.5 -0.1979167 0.1884191
Moved 704.8201 274 451.2208 -0.199074 0.2549656
Moved 704.8585 273 471.2361 -0.2013889 0.316287
Moved 704.8806 273 473.0552 -0.2013889 0.3218604
Moved 704.9034 273 475.407 -0.2013889 0.3290656
Stationary 704.9257 273 475 -0.2013889 0.3278186
Moved 704.9478 289.0614 467.056 -0.1642098 0.3034803
Moved 704.9697 301.8619 454.1381 -0.134579 0.2639035
Moved 704.9929 338.5955 416.4045 -0.04954756 0.1482982
Moved 705.0156 353.4405 399.0681 -0.01518413 0.09518409
Moved 705.0414 395.4665 357.5334 0.08209844 -0.03206655
Moved 705.0648 410.9421 344.9512 0.1179216 -0.07061528
Moved 705.1021 440.6512 325.1744 0.1866927 -0.1312059
Moved 705.1252 447.1795 321.9102 0.2018044 -0.1412064
Moved 705.1537 465.4436 317.0927 0.2440825 -0.155966
Moved 705.1774 479.1293 316 0.2757624 -0.1593137
Moved 705.2007 484.8533 316 0.2890122 -0.1593137
Moved 705.2238 494.3864 315 0.3110797 -0.1623775
Moved 705.2461 499.5885 315 0.3231216 -0.1623775
Moved 705.2689 506.0433 315 0.3380633 -0.1623775
Moved 705.2908 508.9305 315 0.3447465 -0.1623775
Moved 705.3132 509.9051 315 0.3470025 -0.1623775
Moved 705.3503 512 315 0.3518519 -0.1623775
Stationary 705.373 512 315 0.3518519 -0.1623775
Moved 705.3954 493.7067 354.0324 0.3095061 -0.04279286
Moved 705.4176 481.6476 382.5702 0.2815915 0.04463907
Moved 705.4404 466.029 432.884 0.2454375 0.1987868
Moved 705.4672 460.6773 445.968 0.2330493 0.2388727
Moved 705.4911 453.1053 470.579 0.2155215 0.3142739
Moved 705.5135 452 473.5371 0.2129629 0.3233368
Moved 705.537 452 477.7549 0.2129629 0.3362589
Moved 705.5595 452 479.1907 0.2129629 0.3406577
Stationary 705.5961 452 479 0.2129629 0.3400736
Stationary 705.6179 452 479 0.2129629 0.3400736
Moved 705.6401 450.7464 479 0.2100611 0.3400736
Moved 705.6623 450.0591 470.5318 0.2084701 0.3141294
Moved 705.6852 446.0443 455.6551 0.1991767 0.2685511
Moved 705.7075 445.0802 445.5612 0.1969449 0.2376263
Moved 705.7294 442.2932 428.759 0.1904934 0.186149
Moved 705.7519 436.5625 403.0311 0.1772279 0.1073257
Moved 705.7787 432.4015 373.8067 0.167596 0.01779014
Moved 705.8005 428.5193 356.9167 0.1586093 -0.03395604
Moved 705.838 419.8442 325.4937 0.1385283 -0.1302278
Moved 705.8608 399.9276 274.9396 0.09242515 -0.2851113
Moved 705.884 389.5867 252.8287 0.06848782 -0.3528531
Moved 705.9062 380.2964 231.7903 0.04698227 -0.4173092
Moved 705.9282 377.3236 225.6472 0.04010091 -0.4361299
Moved 705.9503 373.7926 217.5852 0.03192743 -0.4608296
Moved 705.9731 372.3607 216.3607 0.02861281 -0.4645812
Moved 705.9952 369.5 215 0.02199074 -0.46875
Moved 706.017 368.407 215 0.01946072 -0.46875
Moved 706.0393 363.0553 215 0.007072489 -0.46875
Moved 706.0787 354.6512 231.0233 -0.01238157 -0.4196589
Moved 706.1013 345.162 248.4666 -0.03434727 -0.3662176
Moved 706.1229 343.4535 255.9127 -0.03830209 -0.3434047
Moved 706.145 339.4249 269.5128 -0.04762749 -0.3017376
Moved 706.1667 334.697 288.5605 -0.05857179 -0.2433806
Moved 706.1882 332.9138 298.6031 -0.06269942 -0.2126129
Moved 706.21 330 318.8029 -0.06944443 -0.1507265
Moved 706.2316 328.9543 324.2284 -0.07186502 -0.1341041
Moved 706.2529 328.5048 335.4763 -0.07290567 -0.09964383
Moved 706.2745 326.6363 350.8186 -0.07723083 -0.05263909
Moved 706.3096 325.7495 364.0019 -0.07928351 -0.01224911
Moved 706.3317 326 375.2607 -0.07870371 0.02224492
Moved 706.3573 326 379.5493 -0.07870371 0.03538403
Moved 706.379 326 389.1538 -0.07870371 0.06480951
Moved 706.4003 326 391.9731 -0.07870371 0.07344718
Moved 706.4221 326 393.9268 -0.07870371 0.07943252
Moved 706.4439 326 395.6044 -0.07870371 0.08457245
Ended 706.4653 326 396 -0.07870371 0.08578432
Candidates 706.5497 5 traveling taking talking evening teaching
Began 707.0128 346 429 -0.03240739 0.1868873
Moved 707.0488 346 453.3514 -0.03240739 0.2614932
Moved 707.0726 346 499.4721 -0.03240739 0.4027945
Moved 707.0958 346 512.2659 -0.03240739 0.4419911
Ended 707.1198 346 520 -0.03240739 0.4656863
Accept 707.1472 traveling
Began 708.1554 337 503 -0.05324075 0.413603
Stationary 708.1859 337 503 -0.05324075 0.413603
Stationary 708.2111 337 503 -0.05324075 0.413603
Stationary 708.2338 337 503 -0.05324075 0.413603
Stationary 708.2567 337 503 -0.05324075 0.413603
Stationary 708.2804 337 503 -0.05324075 0.413603
Moved 708.3057 320.9549 503 -0.0903821 0.413603
Moved 708.3311 313.7903 503 -0.106967 0.413603
Moved 708.3568 299.4344 503 -0.1401981 0.413603
Moved 708.3828 288.6291 503 -0.1652105 0.413603
Moved 708.4124 277.0143 503 -0.1920966 0.413603
Moved 708.4349 273.4806 503 -0.2002764 0.413603
Moved 708.4583 268.7395 503 -0.2112511 0.413603
Moved 708.4823 266.9322 503 -0.2154347 0.413603
Moved 708.5067 264.4316 503 -0.221223 0.413603
Moved 708.5306 263.002 503 -0.2245325 0.413603
Moved 708.5538 260.1238 503 -0.2311949 0.413603
Moved 708.5923 257.2494 497.7458 -0.2378486 0.3975055
Moved 708.6163 255.8736 496 -0.2410333 0.3921568
Moved 708.6398 256 494.5 -0.2407407 0.3875614
Moved 708.6628 254.9196 493.9196 -0.2432416 0.3857831
Moved 708.6916 255 492.8846 -0.2430556 0.3826122
Stationary 708.7143 255 493 -0.2430556 0.3829657
Moved 708.7414 255 491.8763 -0.2430556 0.3795231
Stationary 708.7646 255 491.8763 -0.2430556 0.3795231
Moved 708.7874 255 490.8209 -0.2430556 0.3762896
Moved 708.811 255 489.9216 -0.2430556 0.3735342
Moved 708.8477 255 488.9692 -0.2430556 0.3706165
Stationary 708.8707 255 488.9692 -0.2430556 0.3706165
Moved 708.8942 255 488 -0.2430556 0.3676471
Stationary 708.9167 255 488 -0.2430556 0.3676471
Moved 708.9407 253.6817 488 -0.2461071 0.3676471
Moved 708.9705 247.3974 487 -0.260654 0.3645834
Moved 708.9938 242.7881 487 -0.2713239 0.3645834
Moved 709.0171 235.1615 487 -0.2889781 0.3645834
Moved 709.0417 231.8924 487 -0.2965453 0.3645834
Moved 709.0654 227 485.5 -0.3078704 0.3599878
Moved 709.1051 219.2735 485 -0.3257557 0.3584559
Moved 709.129 216.4011 485 -0.332405 0.3584559
Moved 709.1529 210.2325 485 -0.346684 0.3584559
Moved 709.1762 207.4289 485 -0.3531738 0.3584559
Moved 709.2004 198.5461 485 -0.373736 0.3584559
Moved 709.2267 194.2353 484 -0.3837146 0.3553922
Moved 709.2543 185.6094 481.5365 -0.4036819 0.3478446
Moved 709.2789 180.0421 481.0211 -0.4165692 0.3462655
Moved 709.3036 177.1468 480.1467 -0.4232714 0.3435867
Moved 709.328 176.5 479.5 -0.4247685 0.3416054
Moved 709.3657 176 479 -0.4259259 0.3400736
Moved 709.3889 176 478.2756 -0.4259259 0.3378543
Moved 709.4119 200.1573 472.8122 -0.3700062 0.3211158
Moved 709.4351 213.2611 469.9478 -0.3396733 0.3123399
Moved 709.4581 247.6809 465.1099 -0.259998 0.2975182
Moved 709.4821 263.7117 463.6626 -0.2228895 0.293084
Moved 709.5057 298.5068 461.1245 -0.1423453 0.2853078
Moved 709.5351 323.6609 460 -0.0841184 0.2818628
Moved 709.5582 334.2303 460 -0.05965213 0.2818628
Moved 709.5827 351.2964 460 -0.02014726 0.2818628
Moved 709.6213 363.5 460 0.008101861 0.2818628
Moved 709.646 375.7175 470.0056 0.03638307 0.3125171
Moved 709.6698 378.7245 467 0.0433437 0.3033088
Moved 709.6934 386.4557 468.7278 0.0612401 0.3086025
Moved 709.7166 389.6008 469 0.06852041 0.3094364
Moved 709.7392 398.1081 470.7027 0.08821318 0.3146529
Moved 709.7621 401.2591 472.1295 0.0955071 0.3190243
Moved 709.7879 409.0084 472 0.1134453 0.3186275
Moved 709.8192 415.3011 472.6506 0.1280119 0.3206207
Moved 709.8455 420.8012 473 0.1407436 0.3216912
Moved 709.8837 424.2738 474 0.148782 0.324755
Moved 709.9078 426.0707 475 0.1529413 0.3278186
Stationary 709.9311 426 475 0.1527777 0.3278186
Stationary 709.9533 426 475 0.1527777 0.3278186
Stationary 709.9766 426 475 0.1527777 0.3278186
Moved 709.9995 408.8145 475 0.1129966 0.3278186
Moved 710.024 394.9765 467.1085 0.08096407 0.3036414
Moved 710.0494 364.183 467 0.009682873 0.3033088
Moved 710.0753 327.3333 467 -0.07561734 0.3033088
Moved 710.1044 301.3832 476.4371 -0.1356869 0.3322217
Moved 710.1458 281.7495 479.0501 -0.1811355 0.3402271
Moved 710.1703 269.7658 482.5585 -0.2088755 0.3509759
Moved 710.1954 264.042 484.979 -0.222125 0.3583917
Moved 710.2198 257.2792 486 -0.2377797 0.3615196
Moved 710.2448 252.2674 486 -0.249381 0.3615196
Moved 710.2684 251.1185 486 -0.2520406 0.3615196
Moved 710.2919 249.7124 486 -0.2552952 0.3615196
Moved 710.3152 248.6271 486 -0.2578076 0.3615196
Moved 710.3383 249 487.006 -0.2569445 0.3646017
Stationary 710.3612 249 487.006 -0.2569445 0.3646017
Moved 710.4022 249 488.1252 -0.2569445 0.3680308
Stationary 710.4308 249 488 -0.2569445 0.3676471
Stationary 710.46 249 488 -0.2569445 0.3676471
Stationary 710.4814 249 488 -0.2569445 0.3676471
Stationary 710.5063 249 488 -0.2569445 0.3676471
Stationary 710.5292 249 488 -0.2569445 0.3676471
Stationary 710.5512 249 488 -0.2569445 0.3676471
Stationary 710.5721 249 488 -0.2569445 0.3676471
Stationary 710.5945 249 488 -0.2569445 0.3676471
Stationary 710.6154 249 488 -0.2569445 0.3676471
Stationary 710.6502 249 488 -0.2569445 0.3676471
Moved 710.6772 247.5 488 -0.2604167 0.3676471
Stationary 710.6992 247.5 488 -0.2604167 0.3676471
Moved 710.7211 246.9593 480.7151 -0.2616683 0.3453283
Stationary 710.7429 246.9593 480.7151 -0.2616683 0.3453283
Moved 710.7657 246 481 -0.2638889 0.3462009
Moved 710.7879 246 479.6905 -0.2638889 0.342189
Stationary 710.8112 246 480 -0.2638889 0.3431373
Stationary 710.8394 246 480 -0.2638889 0.3431373
Moved 710.8616 246 478.5 -0.2638889 0.3385417
Stationary 710.8969 246 478.5 -0.2638889 0.3385417
Stationary 710.9221 246 478.5 -0.2638889 0.3385417
Stationary 710.944 246 478.5 -0.2638889 0.3385417
Moved 710.9662 246 477.1365 -0.2638889 0.3343642
Stationary 710.9885 246 477 -0.2638889 0.3339461
Moved 711.0101 246 476 -0.2638889 0.3308824
Moved 711.033 246 472 -0.2638889 0.3186275
Moved 711.0555 245.2512 468.7537 -0.2656222 0.3086818
Moved 711.079 240.1312 456.8854 -0.277474 0.2723204
Moved 711.1021 236.8806 449.7015 -0.2849986 0.2503109
Moved 711.1422 231.6325 435.8975 -0.297147 0.2080194
Moved 711.1705 229.0914 429.1828 -0.3030291 0.1874474
Moved 711.194 229 426.3135 -0.3032407 0.1786565
Moved 711.2176 228 422.7778 -0.3055556 0.1678243
Moved 711.2403 227 421.3535 -0.3078704 0.1634604
Moved 711.2645 227 417.7896 -0.3078704 0.1525418
Moved 711.2876 227 416.4139 -0.3078704 0.1483268
Moved 711.3112 227 412.0908 -0.3078704 0.135082
Stationary 711.3337 227 412.0908 -0.3078704 0.135082
Ended 711.3582 227 411 -0.3078704 0.1317402
Candidates 711.4467 5 requires required require eye quite
Began 712.1874 376 506 0.03703703 0.4227941
Moved 712.2213 376 523.1638 0.03703703 0.4753792
Moved 712.2466 388.1779 552.4447 0.06522656 0.5650879
Moved 712.2718 393.9151 566.7877 0.07850716 0.6090311
Moved 712.296 401.081 584.2025 0.09509484 0.662385
Ended 712.3193 401.081 584.2025 0.09509484 0.662385
Accept 712.3822 requires
Began 713.1739 105 367 -0.5902778 -0.003063632
Stationary 713.2057 105 367 -0.5902778 -0.003063632
Stationary 713.2337 105 367 -0.5902778 -0.003063632
Stationary 713.2567 105 367 -0.5902778 -0.003063632
Stationary 713.2792 105 367 -0.5902778 -0.003063632
Stationary 713.3028 105 367 -0.5902778 -0.003063632
Stationary 713.3251 105 367 -0.5902778 -0.003063632
Stationary 713.3478 105 367 -0.5902778 -0.003063632
Moved 713.371 105 354.7717 -0.5902778 -0.04052798
Moved 713.3974 105 352 -0.5902778 -0.04901961
Moved 713.4205 105 349.8963 -0.5902778 -0.05546467
Stationary 713.444 105 349.8963 -0.5902778 -0.05546467
Ended 713.4691 114.614 348.6266 -0.5680231 -0.05935473
Candidates 713.5122 5 a sa da gaza casa
Began 714.4069 377 434 0.03935188 0.2022059
Stationary 714.4384 377 434 0.03935188 0.2022059
Stationary 714.4615 377 434 0.03935188 0.2022059
Moved 714.4856 377 461.0117 0.03935188 0.2849622
Moved 714.5121 371.7159 492.5488 0.02712001 0.3815832
Moved 714.536 370 514.8358 0.02314816 0.4498646
Moved 714.5597 369 534 0.02083332 0.5085785
Ended 714.5826 369 534 0.02083332 0.5085785
Accept 714.6329 a
Began 715.9167 584 388 0.5185185 0.06127456
Stationary 715.9537 584 388 0.5185185 0.06127456
Stationary 715.9777 584 388 0.5185185 0.06127456
Stationary 716.0023 584 388 0.5185185 0.06127456
Stationary 716.0256 584 388 0.5185185 0.06127456
Moved 716.051 563.6106 388 0.4713208 0.06127456
Moved 716.0764 559.9539 395.1615 0.4628562 0.08321548
Moved 716.1019 553.2051 398.7949 0.447234 0.09434729
Moved 716.1278 548.5 401.5 0.4363426 0.1026349
Moved 716.1579 546.3124 403.6876 0.4312786 0.1093371
Moved 716.1836 544.2865 406.7135 0.4265891 0.1186076
Moved 716.2077 541.4138 409.5862 0.4199392 0.1274089
Moved 716.2313 539.9921 411.0079 0.4166485 0.1317644
Moved 716.2559 534.8213 415.1787 0.4046789 0.1445427
Moved 716.2797 530.9172 418.0552 0.3956416 0.1533555
Moved 716.3164 515.6301 434.3699 0.3602547 0.2033393
Moved 716.3412 510.7073 440.8212 0.3488595 0.2231043
Moved 716.366 502.3278 450.6722 0.3294624 0.253285
Moved 716.3903 493.493 461.507 0.3090116 0.2864797
Moved 716.4182 490.7901 467.21 0.3027548 0.3039522
Moved 716.4431 487.5291 474.4127 0.2952062 0.3260194
Moved 716.4685 485.0178 477.9644 0.289393 0.3369008
Moved 716.4932 485 479.4173 0.2893518 0.3413521
Moved 716.5178 484 480.5 0.287037 0.3446691
Moved 716.5425 482.2769 481 0.2830483 0.3462009
Moved 716.5814 476.4361 482 0.269528 0.3492648
Moved 716.6071 463.5611 482 0.2397247 0.3492648
Moved 716.6331 453.9613 482 0.2175031 0.3492648
Moved 716.6693 410.2317 467.3719 0.1162769 0.3044484
Moved 716.7042 390.2039 467 0.06991644 0.3033088
Moved 716.7297 370.8421 467 0.02509743 0.3033088
Moved 716.7542 363.4005 467 0.007871588 0.3033088
Moved 716.7805 349.0065 467 -0.0254479 0.3033088
Moved 716.8046 343.2594 467 -0.03875142 0.3033088
Moved 716.8294 336.007 467 -0.05553926 0.3033088
Moved 716.8738 326.3805 476 -0.07782286 0.3308824
Moved 716.8971 324.5 477 -0.08217593 0.3339461
Moved 716.9219 323.8839 478.1161 -0.08360212 0.3373654
Moved 716.9492 324 482.4721 -0.08333336 0.3507112
Ended 716.9802 324 482.4721 -0.08333336 0.3507112
Candidates 717.082 5 lot lott lit lie kit
Began 717.6575 349 418 -0.02546296 0.1531863
Moved 717.6914 349 434.5428 -0.02546296 0.203869
Moved 717.7172 349 478.3234 -0.02546296 0.3380007
Moved 717.7432 349 499.0482 -0.02546296 0.4014958
Moved 717.7682 349 515.2553 -0.02546296 0.4511499
Ended 717.7945 349 518.5 -0.02546296 0.4610907
Accept 717.824 lot
Began 718.7971 512 546 0.3518519 0.5453431
Stationary 718.8311 512 546 0.3518519 0.5453431
Stationary 718.8561 512 546 0.3518519 0.5453431
Stationary 718.878 512 546 0.3518519 0.5453431
Stationary 718.9011 512 546 0.3518519 0.5453431
Stationary 718.9244 512 546 0.3518519 0.5453431
Moved 718.949 502.3318 526.4753 0.3294717 0.4855249
Moved 718.9738 501.3797 520.7595 0.3272678 0.4680131
Moved 718.9987 495.6222 509.9333 0.3139402 0.4348446
Moved 719.0276 490.5452 499.2419 0.3021879 0.4020893
Moved 719.0513 486.7058 494.0587 0.2933004 0.3862094
Moved 719.0742 479.9653 484.4479 0.2776974 0.3567643
Moved 719.0969 477.1345 480.2018 0.2711447 0.3437555
Moved 719.1194 470.5215 473.5215 0.2558368 0.3232891
Moved 719.152 465.189 469.189 0.243493 0.3100152
Moved 719.1744 461.5391 465.5391 0.2350442 0.2988332
Moved 719.1972 453.9241 458.6161 0.217417 0.2776229
Moved 719.2198 449.6204 454.6204 0.2074547 0.2653812
Moved 719.2462 441.7541 449.5027 0.1892456 0.2497021
Moved 719.2706 431 443 0.1643519 0.2297794
Moved 719.2938 425.1158 440.0579 0.1507309 0.2207656
Moved 719.3177 412.7759 431.4655 0.1221664 0.194441
Moved 719.3408 405.6081 427.1649 0.1055743 0.1812648
Moved 719.3635 394.0581 419.6348 0.07883817 0.1581949
Moved 719.4012 380.7046 411.6818 0.0479273 0.1338291
Moved 719.4244 370 404.5 0.02314816 0.111826
Moved 719.4465 366.1212 402.1212 0.01416942 0.104538
Moved 719.4724 358.4753 396.4753 -0.00352939 0.08724054
Moved 719.4952 354.165 393.11 -0.01350691 0.07693011
Moved 719.5179 346.5597 388.1865 -0.03111188 0.06184606
Moved 719.5405 342.3217 385.5479 -0.04092187 0.05376185
Moved 719.5632 336.7562 382.8781 -0.05380511 0.04558245
Moved 719.5853 334.7316 381.8658 -0.05849167 0.04248096
Moved 719.6078 331.7546 380 -0.06538277 0.0367648
Moved 719.6444 324.0959 376.048 -0.08311123 0.02465688
Moved 719.6667 322.2227 374.6113 -0.08744756 0.0202553
Moved 719.6922 319.0314 373.0314 -0.09483467 0.01541493
Moved 719.7148 317.205 371.6025 -0.09906262 0.011037
Moved 719.7374 313.736 370 -0.1070926 0.006127451
Moved 719.7593 312.3012 368.3011 -0.1104139 0.0009226332
Moved 719.7823 310 365.4294 -0.1157407 -0.007875574
Moved 719.8048 309.2344 358.1096 -0.1175129 -0.03030141
Ended 719.8273 308.5 351.5 -0.119213 -0.05055138
Candidates 719.8903 5 of off if odd pig
Began 720.3989 410 429 0.1157407 0.1868873
Stationary 720.4374 410 429 0.1157407 0.1868873
Moved 720.4615 410 447.0952 0.1157407 0.2423258
Moved 720.4848 410 451.4974 0.1157407 0.2558132
Moved 720.5082 410 458.0027 0.1157407 0.2757436
Ended 720.5342 410 458.0027 0.1157407 0.2757436
Cancel 720.5824
Backspace 724.986
Began 727.3395 355 544 -0.01157408 0.5392157
Stationary 727.3703 355 544 -0.01157408 0.5392157
Stationary 727.3953 355 544 -0.01157408 0.5392157
Stationary 727.4184 355 544 -0.01157408 0.5392157
Stationary 727.4426 355 544 -0.01157408 0.5392157
Stationary 727.4678 355 544 -0.01157408 0.5392157
Stationary 727.4954 355 544 -0.01157408 0.5392157
Moved 727.5217 347.858 534.8174 -0.02810647 0.5110828
Moved 727.5471 342.0592 531.0395 -0.04152963 0.4995083
Moved 727.5763 338.8568 529.9523 -0.04894271 0.4961773
Moved 727.6019 328.2635 524.1318 -0.07346407 0.4783449
Moved 727.6271 320.5727 519.3818 -0.09126698 0.4637923
Moved 727.6509 315.0304 516.5152 -0.1040962 0.4550098
Moved 727.6835 307.4414 512.1472 -0.1216635 0.4416273
Moved 727.7086 297.9578 504.6385 -0.1436163 0.4186228
Moved 727.7339 290.9013 499.9013 -0.1599507 0.4041094
Moved 727.7576 288.0344 497.0344 -0.1665871 0.3953259
