a picture is worth many words
a picture is worth many words
FixStart
0.6 0.6
432 388.8
Moved 1051.232 415 338.7183 0.1273148 -0.1267535
Moved 1051.25 415 353.0245 0.1273148 -0.08995754
Moved 1051.263 415 368.6758 0.1273148 -0.04970236
Moved 1051.285 415 401.3244 0.1273148 0.0342705
Stationary 1051.296 415 401.3244 0.1273148 0.0342705
Ended 1051.309 415 412.3649 0.1273148 0.0626668
Accept 1051.353 0 picture
Began 1051.538 406 365 0.1064815 -0.05915646
Stationary 1051.556 406 365 0.1064815 -0.05915646
Stationary 1051.571 406 365 0.1064815 -0.05915646
Stationary 1051.587 406 365 0.1064815 -0.05915646
Stationary 1051.603 406 365 0.1064815 -0.05915646
Moved 1051.617 431.5 393.5 0.1655093 0.01414597
Moved 1051.634 441.636 405.4087 0.1889723 0.0447754
Moved 1051.649 458.27 428.6325 0.2274769 0.1045074
Moved 1051.664 468.5079 443.6479 0.2511757 0.1431272
Moved 1051.68 488.1113 465.8274 0.2965539 0.2001733
Moved 1051.695 500.651 482.868 0.3255809 0.2440019
Moved 1051.711 508.7317 493.6423 0.3442864 0.2717136
Moved 1051.726 515.5362 503.2269 0.3600375 0.2963655
Moved 1051.741 520.8958 510.1198 0.3724439 0.3140939
Moved 1051.757 523.6 513.7999 0.3787037 0.3235592
Moved 1051.772 525.4893 516.4893 0.3830772 0.3304766
Moved 1051.788 526 519.0827 0.3842592 0.3371468
Moved 1051.803 526 520.4212 0.3842592 0.3405895
Moved 1051.818 526 520.7988 0.3842592 0.3415607
Moved 1051.833 526 522.1749 0.3842592 0.3450999
Moved 1051.852 515.5 522 0.3599537 0.3446501
Moved 1051.865 501.69 522 0.3279861 0.3446501
Moved 1051.881 482.5061 510.111 0.2835788 0.3140714
Moved 1051.903 413.5649 482.1724 0.123993 0.2422128
Stationary 1051.913 413.5649 482.1724 0.123993 0.2422128
Moved 1051.925 378.6352 464.1774 0.04313697 0.1959296
Moved 1051.941 355.0398 451.0221 -0.01148204 0.1620938
Moved 1051.957 329.3784 436.377 -0.07088323 0.1244264
Moved 1051.972 313.275 427.5136 -0.1081597 0.1016296
Moved 1051.987 297.9921 419.8146 -0.1435369 0.08182753
Moved 1052.003 287.6918 414.8459 -0.1673802 0.06904798
Moved 1052.02 273.8555 407.3757 -0.1994086 0.04983462
Moved 1052.035 264.6396 402.0797 -0.2207418 0.03621317
Moved 1052.05 258.5554 399.2777 -0.2348254 0.02900641
