the union will go on strike
Moved 1945.403 353.0118 295.0024 -0.01617645 -0.2391915
Moved 1945.418 348.703 295 -0.02615055 -0.2391976
Moved 1945.436 344.2646 295 -0.0364245 -0.2391976
Moved 1945.45 342.6909 295 -0.04006724 -0.2391976
Moved 1945.465 341.6612 295 -0.04245092 -0.2391976
Moved 1945.48 341 295 -0.04398147 -0.2391976
Stationary 1945.497 341 295 -0.04398147 -0.2391976
Moved 1945.51 341 301.8312 -0.04398147 -0.2216275
Moved 1945.526 341 307.6016 -0.04398147 -0.2067862
Moved 1945.543 348.0991 318.5176 -0.02754842 -0.17871
Moved 1945.557 360.6161 331.7701 0.00142624 -0.1446242
Moved 1945.573 367.9769 340.1165 0.01846502 -0.1231573
Moved 1945.589 387.4806 358.2338 0.06361246 -0.07655909
Moved 1945.604 403.7289 371.5964 0.1012243 -0.04219047
Moved 1945.626 429.5313 392.6652 0.160952 0.01199895
Stationary 1945.637 429.5313 392.6652 0.160952 0.01199895
Moved 1945.649 438.2726 399.8939 0.1811866 0.0305912
Moved 1945.665 448.6948 408.0677 0.205312 0.05161442
Moved 1945.681 455.4783 413.5652 0.2210145 0.06575415
Moved 1945.696 465.2636 421.9402 0.2436659 0.08729475
Moved 1945.711 471.8499 426.8499 0.2589118 0.09992254
Moved 1945.727 477.8313 432.8314 0.2727577 0.1153069
Moved 1945.743 482.2945 435.9417 0.2830891 0.1233067
Moved 1945.757 486.2672 441.3563 0.2922853 0.1372333
Moved 1945.773 489 445.5 0.2986111 0.1478908
Moved 1945.789 489.7277 446.7277 0.3002956 0.1510485
Moved 1945.804 491.0803 448.0803 0.3034265 0.1545273
Moved 1945.821 491 449.5 0.3032407 0.158179
Moved 1945.834 491 450 0.3032407 0.1594649
Stationary 1945.855 491 450 0.3032407 0.1594649
Moved 1945.866 491 451 0.3032407 0.162037
Stationary 1945.881 491 451 0.3032407 0.162037
Moved 1945.896 481.4509 451 0.2811363 0.162037
Moved 1945.912 473.5959 451 0.2629534 0.162037
Moved 1945.928 463.3457 451 0.2392261 0.162037
Moved 1945.944 454.2636 444.9103 0.2182028 0.1463743
Moved 1945.957 445.2942 438.6471 0.1974403 0.130265
Moved 1945.973 437.7757 434.3317 0.1800362 0.1191659
Moved 1945.989 432.0208 431.0104 0.1667149 0.1106235
Moved 1946.005 427.6991 429.5664 0.156711 0.1069094
Moved 1946.02 426.4326 428 0.1537791 0.1028806
Moved 1946.034 426 426.9938 0.1527777 0.1002927
Stationary 1946.05 426 427 0.1527777 0.1003086
Stationary 1946.067 426 427 0.1527777 0.1003086
Moved 1946.088 439.3028 426 0.1835714 0.09773654
Stationary 1946.099 439.3028 426 0.1835714 0.09773654
Moved 1946.112 452.9766 426 0.2152235 0.09773654
Moved 1946.128 463.269 434.5883 0.2390486 0.1198256
Moved 1946.144 486.989 443.4945 0.2939559 0.1427327
Moved 1946.159 505.4955 450.9598 0.336795 0.1619335
Moved 1946.174 522.8138 459.0972 0.376884 0.1828631
Moved 1946.189 536.5162 463.1147 0.4086022 0.1931962
Moved 1946.205 551 469 0.4421297 0.2083333
Moved 1946.219 561.5038 471.814 0.466444 0.2155708
Moved 1946.235 569.0172 473.0024 0.4838361 0.2186276
Moved 1946.251 583.5034 477.351 0.517369 0.2298122
Moved 1946.266 588.4484 479.7794 0.5288158 0.2360579
Moved 1946.281 595.641 481.3282 0.5454653 0.2400416
Moved 1946.299 601.0675 482.7668 0.5580267 0.2437418
Moved 1946.317 605.6171 483 0.568558 0.2443414
Moved 1946.328 608.9361 483.6454 0.5762409 0.2460015
Moved 1946.342 611.6352 484 0.5824888 0.2469135
Moved 1946.359 614.4009 484 0.5888909 0.2469135
Moved 1946.374 617.9331 478.845 0.5970674 0.2336548
Moved 1946.39 621.1661 471.6677 0.6045512 0.2151945
Moved 1946.405 624 461.5 0.6111112 0.1890431
Moved 1946.42 625.958 443.5038 0.6156436 0.1427566
Moved 1946.435 626 424.7418 0.6157407 0.09450029
Moved 1946.455 626 407.8905 0.6157407 0.05115866
Moved 1946.468 626 376.8354 0.6157407 -0.02871548
Moved 1946.482 616.4659 354.5698 0.593671 -0.08598319
Moved 1946.497 617.1961 338.353 0.5953614 -0.1276931
Moved 1946.512 615.7574 321.0885 0.5920309 -0.1720975
Moved 1946.534 615 313.5786 0.5902778 -0.1914131
Moved 1946.545 613.877 308.631 0.5876783 -0.2041385
Moved 1946.558 614 304.5 0.5879629 -0.2147634
Moved 1946.574 614 302.3004 0.5879629 -0.220421
Moved 1946.59 614 300.8696 0.5879629 -0.224101
Stationary 1946.606 614 301 0.5879629 -0.2237656
Stationary 1946.62 614 301 0.5879629 -0.2237656
Moved 1946.635 614 299.5408 0.5879629 -0.2275186
Stationary 1946.651 614 299.5408 0.5879629 -0.2275186
Stationary 1946.666 614 300 0.5879629 -0.2263375
Stationary 1946.681 614 300 0.5879629 -0.2263375
Moved 1946.697 609.368 312.2639 0.5772409 -0.1947945
Moved 1946.712 603.7029 323.5942 0.564127 -0.1656528
Moved 1946.728 597.9724 332.5414 0.550862 -0.1426405
Moved 1946.748 592.2231 339.9712 0.5375534 -0.123531
Moved 1946.76 584.4824 349.7765 0.5196351 -0.09831157
Moved 1946.775 575.495 360.5771 0.498831 -0.07053211
Moved 1946.79 569.3589 366.6411 0.4846272 -0.05493564
Moved 1946.807 555.3182 381.6818 0.4521256 -0.01625069
Moved 1946.822 544.8572 392.1428 0.4279101 0.01065533
Moved 1946.837 533.2933 402.2433 0.4011419 0.03663408
Moved 1946.852 520.796 412.403 0.3722128 0.06276491
Moved 1946.868 509.2841 421.037 0.345565 0.08497159
Moved 1946.881 498.5005 427.1425 0.3206031 0.1006751
Moved 1946.9 488.7275 432.5958 0.2979804 0.1147011
Moved 1946.913 478.6566 437.0043 0.2746679 0.1260398
Moved 1946.929 469.3606 440.5465 0.2531495 0.1351504
Moved 1946.945 461.9088 442.2183 0.2359 0.1394501
Moved 1946.964 454.0766 445.3078 0.2177698 0.1473965
Moved 1946.976 447.6332 447.0917 0.2028546 0.1519849
Moved 1946.991 442.9334 448.5333 0.1919755 0.1556926
Moved 1947.006 439.1208 449 0.1831499 0.156893
Moved 1947.021 434.8282 450.0573 0.1732133 0.1596123
Moved 1947.038 430.5111 451.4963 0.1632202 0.1633134
Moved 1947.052 428.129 451.9355 0.157706 0.1644431
Moved 1947.068 425.2604 453.3698 0.1510657 0.1681322
Moved 1947.083 422.361 453 0.1443542 0.167181
Moved 1947.099 420.7509 454.2491 0.140627 0.1703938
Moved 1947.114 419.5 454 0.1377314 0.169753
Moved 1947.13 418.5 454 0.1354167 0.169753
Moved 1947.144 417.8705 455.1295 0.1339595 0.1726581
Moved 1947.167 415.9282 455 0.1294635 0.172325
Stationary 1947.177 415.9282 455 0.1294635 0.172325
Stationary 1947.189 415.9282 455 0.1294635 0.172325
Moved 1947.206 414.6271 456.3729 0.1264517 0.1758561
Moved 1947.221 415 456 0.1273148 0.174897
Ended 1947.236 415 456 0.1273148 0.174897
Candidates 1947.373 12 strike stroke sterile fatigue style settle steele daughter store arrow fault stole
Began 1947.759 489 342 0.2986111 -0.1183128
Stationary 1947.777 489 342 0.2986111 -0.1183128
Moved 1947.792 489 356.2723 0.2986111 -0.08160406
Moved 1947.808 479.2639 383.4266 0.2760738 -0.01176292
Moved 1947.824 480 408.9576 0.2777778 0.05390328
Moved 1947.839 480 434.7509 0.2777778 0.1202439
Moved 1947.859 480 450.6227 0.2777778 0.1610665
Stationary 1947.871 480 450.6227 0.2777778 0.1610665
Ended 1947.883 480 450.6227 0.2777778 0.1610665
Accept 1947.928 0 strike
PhraseEnd 1948.931
