the union will go on strike
Moved 2019.335 315.5883 504.8628 -0.1028047 0.3005729
Moved 2019.352 312.5948 505 -0.1097343 0.3009258
Stationary 2019.365 312.5948 505 -0.1097343 0.3009258
Moved 2019.38 310.8012 505 -0.1138862 0.3009258
Moved 2019.397 309.5 505 -0.1168982 0.3009258
Stationary 2019.411 309.5 505 -0.1168982 0.3009258
Moved 2019.426 309 505 -0.1180555 0.3009258
Stationary 2019.446 309 505 -0.1180555 0.3009258
Stationary 2019.458 309 505 -0.1180555 0.3009258
Moved 2019.473 316.5548 505 -0.1005675 0.3009258
Moved 2019.488 326.9542 517.2595 -0.07649501 0.3324575
Moved 2019.504 337.5253 524.644 -0.05202477 0.3514505
Moved 2019.519 351.3475 533.0085 -0.020029 0.3729641
Moved 2019.536 365.9015 544.0282 0.01366089 0.401307
Moved 2019.551 380.0484 554.8387 0.04640838 0.429112
Moved 2019.566 392.357 562.9047 0.07490048 0.4498576
Moved 2019.582 398.5 566 0.08912037 0.4578188
Moved 2019.597 416.2944 578.4355 0.1303111 0.4898031
Moved 2019.613 427.6187 585.6367 0.1565247 0.5083247
Moved 2019.628 438.2556 593.5463 0.1811473 0.5286685
Moved 2019.645 448.7014 601.5261 0.2053273 0.5491924
Moved 2019.659 454.9087 606.4315 0.2196961 0.5618093
Moved 2019.681 465.7268 614.4846 0.244738 0.5825219
Stationary 2019.692 465.7268 614.4846 0.244738 0.5825219
Moved 2019.705 467.3967 616.3967 0.2486035 0.58744
Moved 2019.721 470.3177 618.3177 0.2553651 0.5923808
Moved 2019.736 472.0443 620.0443 0.2593618 0.5968215
Moved 2019.75 472 621.4358 0.2592593 0.6004006
Moved 2019.767 473 622.8219 0.2615741 0.6039656
Stationary 2019.782 473 623 0.2615741 0.6044238
Moved 2019.797 473 624.5 0.2615741 0.6082818
Moved 2019.813 473 624 0.2615741 0.6069958
Moved 2019.828 473 625.0204 0.2615741 0.6096202
Stationary 2019.844 473 625 0.2615741 0.6095678
Moved 2019.859 461.7125 625 0.2354456 0.6095678
Moved 2019.875 454.9699 625 0.2198378 0.6095678
Moved 2019.89 448.9674 625 0.2059432 0.6095678
Moved 2019.91 442.0927 625 0.1900292 0.6095678
Moved 2019.922 435.1569 625 0.1739742 0.6095678
Moved 2019.935 431.761 625 0.1661135 0.6095678
Moved 2019.952 428.4067 625 0.1583489 0.6095678
Moved 2019.975 424.4351 621.0458 0.1491554 0.5993976
Moved 2019.99 424 618 0.1481481 0.5915637
Stationary 2020.001 424 618 0.1481481 0.5915637
Moved 2020.016 422.6616 618 0.14505 0.5915637
Stationary 2020.029 422.6616 618 0.14505 0.5915637
Stationary 2020.046 422.6616 618 0.14505 0.5915637
Moved 2020.061 423 617 0.1458333 0.5889916
Moved 2020.078 428.7467 617 0.159136 0.5889916
Moved 2020.093 439.6972 617 0.1844843 0.5889916
Moved 2020.107 452.162 617 0.213338 0.5889916
Moved 2020.123 466.7595 617 0.2471284 0.5889916
Moved 2020.149 493.4793 617 0.30898 0.5889916
Moved 2020.162 503.1398 617 0.3313421 0.5889916
Moved 2020.176 519.391 617 0.3689606 0.5889916
Moved 2020.191 529.2343 626.2343 0.391746 0.6127425
Moved 2020.211 538.2462 626 0.4126068 0.6121398
Moved 2020.225 546.5262 628.1754 0.4317735 0.6177351
Moved 2020.243 554.9031 629.4838 0.4511646 0.6211003
Moved 2020.255 560.462 629.8655 0.4640324 0.6220819
Moved 2020.268 563.7703 630 0.4716904 0.6224279
Moved 2020.283 567.8504 631.2834 0.4811351 0.6257289
Moved 2020.3 571.338 631.669 0.4892082 0.6267206
Moved 2020.315 575.1837 632 0.4981104 0.6275719
Stationary 2020.326 575.1837 632 0.4981104 0.6275719
Moved 2020.336 577.8808 632 0.5043537 0.6275719
Moved 2020.36 584.2175 633 0.519022 0.6301439
Stationary 2020.37 584.2175 633 0.519022 0.6301439
Moved 2020.381 587 633 0.5254629 0.6301439
Moved 2020.406 589.0583 633 0.5302275 0.6301439
Stationary 2020.417 589.0583 633 0.5302275 0.6301439
Stationary 2020.428 589.0583 633 0.5302275 0.6301439
Moved 2020.444 590.3601 633 0.533241 0.6301439
Moved 2020.459 591.1086 633 0.5349735 0.6301439
Stationary 2020.475 591 633 0.5347222 0.6301439
Stationary 2020.49 591 633 0.5347222 0.6301439
Stationary 2020.505 591 633 0.5347222 0.6301439
Stationary 2020.52 591 633 0.5347222 0.6301439
Stationary 2020.536 591 633 0.5347222 0.6301439
Stationary 2020.552 591 633 0.5347222 0.6301439
Stationary 2020.571 591 633 0.5347222 0.6301439
Moved 2020.582 591 623.1218 0.5347222 0.6047369
Moved 2020.598 591 616.3402 0.5347222 0.5872947
Moved 2020.613 591 609 0.5347222 0.5684156
Moved 2020.629 591 599.2275 0.5347222 0.5432805
Moved 2020.644 591 587.0916 0.5347222 0.5120668
Moved 2020.663 591 576.0339 0.5347222 0.4836261
Moved 2020.687 591 553.3671 0.5347222 0.4253267
Moved 2020.699 591 542.2703 0.5347222 0.3967857
Stationary 2020.709 591 542.2703 0.5347222 0.3967857
Moved 2020.72 591 532.076 0.5347222 0.3705658
Moved 2020.737 591 524.9666 0.5347222 0.3522803
Moved 2020.752 591 517.0822 0.5347222 0.3320013
Moved 2020.768 591 511.151 0.5347222 0.3167464
Moved 2020.791 591 501.5752 0.5347222 0.2921172
Moved 2020.811 591 498.8247 0.5347222 0.2850429
Moved 2020.83 591 496.0646 0.5347222 0.2779437
Moved 2020.845 591 494 0.5347222 0.2726337
Moved 2020.86 591 492.135 0.5347222 0.2678369
Moved 2020.875 591 490.7109 0.5347222 0.2641742
Moved 2020.891 591 490 0.5347222 0.2623456
Stationary 2020.907 591 490 0.5347222 0.2623456
Stationary 2020.921 591 490 0.5347222 0.2623456
Moved 2020.939 576.3311 490 0.5007663 0.2623456
Moved 2020.952 565.4141 500.7841 0.4754957 0.2900825
Moved 2020.967 552.5675 507.4189 0.4457581 0.3071474
Moved 2020.986 531.2983 519.1743 0.3965238 0.3373823
Moved 2021 511.5546 530.2545 0.3508207 0.3658808
Moved 2021.034 481.3287 547.8356 0.2808535 0.4110998
Moved 2021.045 467.1379 556.1172 0.2480044 0.4324002
Moved 2021.06 453.7258 563.4223 0.2169579 0.451189
Moved 2021.075 442.5781 569.5677 0.191153 0.4669951
Moved 2021.093 425.9746 578.0127 0.1527191 0.4887156
Moved 2021.107 410.6721 584.9672 0.1172965 0.5066029
Moved 2021.122 398.5388 591.1207 0.08921026 0.5224296
Moved 2021.142 390.0113 594.3296 0.0694705 0.530683
Moved 2021.153 382 598.5 0.05092591 0.5414093
Moved 2021.169 375.2476 600.8762 0.03529529 0.5475211
Moved 2021.188 372.3698 602.3151 0.02863388 0.5512218
Ended 2021.2 369.0204 603.3265 0.0208806 0.5538233
Candidates 2021.431 12 strike said fails stroke strikes style daytime sterile father fault aid steele
Began 2021.866 419 442 0.1365741 0.1388888
Stationary 2021.878 419 442 0.1365741 0.1388888
Stationary 2021.892 419 442 0.1365741 0.1388888
Moved 2021.909 419 453.8521 0.1365741 0.1693727
Moved 2021.925 406.6215 470.5046 0.1079202 0.2122032
Moved 2021.942 404.4832 490.3422 0.1029705 0.2632258
Moved 2021.956 400.5728 508.9935 0.09391853 0.3111971
Moved 2021.972 400 522.7909 0.09259263 0.3466843
Moved 2021.987 400 532.8364 0.09259263 0.3725216
Moved 2022.001 400 542.8136 0.09259263 0.398183
Moved 2022.017 400 551.1416 0.09259263 0.4196028
Ended 2022.033 400 556 0.09259263 0.4320986
Accept 2022.074 0 strike
PhraseEnd 2023.31
