players must know all the rules
players must know all the rules
Basic
0.6 0.6
432 388.8
Moved 291.3141 246.1983 444.9914 -0.2634299 0.1465827
Moved 291.331 245.1123 440.4491 -0.2659438 0.1348999
Moved 291.3444 243.7607 435.0428 -0.2690724 0.1209949
Moved 291.3601 242.3853 429.5414 -0.2722561 0.1068451
Moved 291.3763 241.0113 424.0453 -0.2754367 0.09270903
Moved 291.3915 239.6254 418.5016 -0.2786449 0.07845069
Moved 291.4062 237.2374 412.9496 -0.2841726 0.06417082
Moved 291.4221 235.8507 408.5522 -0.2873826 0.05286048
Moved 291.4382 234.5 404.5 -0.2905093 0.04243823
Moved 291.4533 234 401.7454 -0.2916667 0.03535325
Moved 291.4688 232.9895 398.9789 -0.2940059 0.02823782
Moved 291.4906 232 396 -0.2962963 0.02057605
Stationary 291.5009 232 396 -0.2962963 0.02057605
Moved 291.5185 232 394.837 -0.2962963 0.01758469
Stationary 291.5295 232 394.837 -0.2962963 0.01758469
Moved 291.5454 232 394 -0.2962963 0.01543206
Stationary 291.5614 232 394 -0.2962963 0.01543206
Moved 291.5768 249.1072 394 -0.2566962 0.01543206
Moved 291.5914 256.7242 406.0887 -0.2390644 0.04652431
Moved 291.6069 268.8678 414.2452 -0.2109542 0.06750299
Moved 291.6224 278.788 421.591 -0.1879908 0.08639649
Moved 291.6387 291.8445 431.8756 -0.1577673 0.1128487
Moved 291.6529 304.3344 442.9639 -0.1288556 0.1413681
Moved 291.6686 314.5 452 -0.1053241 0.164609
Moved 291.6849 328.692 463.9018 -0.07247224 0.1952206
Moved 291.7002 339.2146 474.2146 -0.0481144 0.2217453
Moved 291.7162 348.5 485 -0.02662038 0.2494856
Moved 291.7314 357.7701 493.7701 -0.005161912 0.2720423
Moved 291.7509 364.7009 502.0411 0.01088172 0.2933155
Moved 291.7618 368.1727 506.8969 0.01891832 0.3058047
Moved 291.7769 371.2313 510.2313 0.02599825 0.3143807
Moved 291.7918 372.1382 512.2764 0.02809763 0.3196408
Moved 291.8069 374.571 515.142 0.03372917 0.3270112
Moved 291.8233 375 516.9596 0.03472219 0.3316861
Moved 291.8386 376.3384 518.3384 0.03782044 0.3352325
Moved 291.8531 376 519.5 0.03703703 0.3382201
Moved 291.8683 376 520.0616 0.03703703 0.3396646
Stationary 291.884 376 520.0616 0.03703703 0.3396646
Moved 291.8992 376 521 0.03703703 0.3420781
Stationary 291.9145 376 521 0.03703703 0.3420781
Stationary 291.9324 376 521 0.03703703 0.3420781
Stationary 291.9459 376 521 0.03703703 0.3420781
Stationary 291.9611 376 521 0.03703703 0.3420781
Ended 291.9767 376 521 0.03703703 0.3420781
Candidates 292.1443 12 murray lowest most must just first murder noisy literary list forest midst
Began 292.497 398 458 0.08796295 0.180041
Stationary 292.515 398 458 0.08796295 0.180041
Stationary 292.5333 398 458 0.08796295 0.180041
Stationary 292.5489 398 458 0.08796295 0.180041
Stationary 292.5642 398 458 0.08796295 0.180041
Stationary 292.5808 398 458 0.08796295 0.180041
Stationary 292.5945 398 458 0.08796295 0.180041
Stationary 292.6081 398 458 0.08796295 0.180041
Stationary 292.6234 398 458 0.08796295 0.180041
Stationary 292.6383 398 458 0.08796295 0.180041
Stationary 292.654 398 458 0.08796295 0.180041
Stationary 292.6691 398 458 0.08796295 0.180041
Stationary 292.6844 398 458 0.08796295 0.180041
Stationary 292.6992 398 458 0.08796295 0.180041
Stationary 292.7195 398 458 0.08796295 0.180041
Stationary 292.7317 398 458 0.08796295 0.180041
Stationary 292.7464 398 458 0.08796295 0.180041
Stationary 292.7612 398 458 0.08796295 0.180041
Stationary 292.7771 398 458 0.08796295 0.180041
Stationary 292.7926 398 458 0.08796295 0.180041
Stationary 292.8069 398 458 0.08796295 0.180041
Stationary 292.8238 398 458 0.08796295 0.180041
Stationary 292.8388 398 458 0.08796295 0.180041
Stationary 292.8524 398 458 0.08796295 0.180041
Stationary 292.8684 398 458 0.08796295 0.180041
Stationary 292.8851 398 458 0.08796295 0.180041
Stationary 292.8993 398 458 0.08796295 0.180041
Stationary 292.915 398 458 0.08796295 0.180041
Stationary 292.9316 398 458 0.08796295 0.180041
Stationary 292.9558 398 458 0.08796295 0.180041
Stationary 292.9685 398 458 0.08796295 0.180041
Stationary 292.9795 398 458 0.08796295 0.180041
Stationary 292.9919 398 458 0.08796295 0.180041
Stationary 293.0081 398 458 0.08796295 0.180041
Stationary 293.0235 398 458 0.08796295 0.180041
Stationary 293.0395 398 458 0.08796295 0.180041
Stationary 293.0563 398 458 0.08796295 0.180041
Stationary 293.0697 398 458 0.08796295 0.180041
Stationary 293.0842 398 458 0.08796295 0.180041
Stationary 293.0999 398 458 0.08796295 0.180041
Stationary 293.1145 398 458 0.08796295 0.180041
Stationary 293.1326 398 458 0.08796295 0.180041
Stationary 293.1492 398 458 0.08796295 0.180041
Stationary 293.1689 398 458 0.08796295 0.180041
Stationary 293.1807 398 458 0.08796295 0.180041
Stationary 293.1945 398 458 0.08796295 0.180041
Stationary 293.2101 398 458 0.08796295 0.180041
Stationary 293.2249 398 458 0.08796295 0.180041
Stationary 293.2392 398 458 0.08796295 0.180041
Stationary 293.2542 398 458 0.08796295 0.180041
Stationary 293.2695 398 458 0.08796295 0.180041
Stationary 293.284 398 458 0.08796295 0.180041
Stationary 293.2995 398 458 0.08796295 0.180041
Stationary 293.315 398 458 0.08796295 0.180041
Stationary 293.3342 398 458 0.08796295 0.180041
Stationary 293.3497 398 458 0.08796295 0.180041
Stationary 293.3637 398 458 0.08796295 0.180041
Stationary 293.3865 398 458 0.08796295 0.180041
Stationary 293.3997 398 458 0.08796295 0.180041
Stationary 293.4129 398 458 0.08796295 0.180041
Stationary 293.4245 398 458 0.08796295 0.180041
Stationary 293.4378 398 458 0.08796295 0.180041
Stationary 293.4528 398 458 0.08796295 0.180041
Stationary 293.4682 398 458 0.08796295 0.180041
Stationary 293.485 398 458 0.08796295 0.180041
Stationary 293.5003 398 458 0.08796295 0.180041
Stationary 293.5156 398 458 0.08796295 0.180041
