travel at the speed of light
travel at the speed of light
Basic
0.6 0.6
432 388.8
Stationary 678.5419 217.8101 438.8101 -0.3291433 0.1306844
Moved 678.5535 218 436.7946 -0.3287037 0.1255003
Moved 678.569 218 434.8297 -0.3287037 0.1204465
Moved 678.5846 218 430.1506 -0.3287037 0.1084119
Moved 678.5993 218 423.2902 -0.3287037 0.09076695
Moved 678.6146 218 416 -0.3287037 0.07201634
Moved 678.6305 226.6294 410.7411 -0.3087282 0.05849057
Moved 678.6455 228.201 406.397 -0.3050903 0.04731735
Moved 678.6613 228.5742 405 -0.3042263 0.04372424
Moved 678.6765 229 404.0486 -0.3032407 0.04127714
Moved 678.694 229 403.5 -0.3032407 0.03986618
Moved 678.7081 229.7059 404 -0.3016067 0.04115226
Moved 678.7237 232.1828 404 -0.2958731 0.04115226
Moved 678.7388 239.7998 411.7997 -0.2782413 0.06121325
Moved 678.7534 254 421.5 -0.2453704 0.08616251
Moved 678.7731 275.6711 438.9558 -0.1952059 0.1310591
Moved 678.7864 293.7921 452.917 -0.153259 0.1669675
Moved 678.8006 306.095 460.0634 -0.1247801 0.185348
Moved 678.8152 320.6685 467.3039 -0.0910451 0.2039708
Moved 678.8298 332.9989 472.7773 -0.06250247 0.2180485
Moved 678.8471 350 480 -0.02314816 0.2366254
Moved 678.8611 372.7318 487.8115 0.02947162 0.2567168
Moved 678.8766 396.4084 498.6039 0.08427878 0.2844751
Moved 678.8945 418.4847 507.4937 0.1353812 0.3073397
Moved 678.9076 443.3488 516.3201 0.1929371 0.3300412
Moved 678.9232 463.0452 522.1558 0.2385307 0.3450507
Moved 678.9388 477.7906 528.7162 0.2726634 0.3619244
Moved 678.9537 491.5771 534.2308 0.3045766 0.376108
Moved 678.9692 501.9162 537.2748 0.3285097 0.3839373
Moved 678.985 516 541.5 0.3611111 0.3948044
Moved 679.0045 525.1812 544.649 0.3823638 0.4029038
Moved 679.0164 534.962 546.2803 0.4050046 0.4070995
Moved 679.03 545.5803 549.3087 0.429584 0.4148884
Moved 679.0461 553.1942 552.0777 0.4472088 0.4220105
Moved 679.0608 560.1511 553.4302 0.4633128 0.4254892
Moved 679.0776 565.5 556 0.4756944 0.4320986
Moved 679.0923 570.3789 556 0.4869882 0.4320986
Moved 679.108 576.0722 556 0.5001671 0.4320986
Moved 679.1243 580.6027 556 0.5106545 0.4320986
Moved 679.1389 584.0649 556 0.5186689 0.4320986
Moved 679.154 588.2751 556 0.5284147 0.4320986
Moved 679.1697 590.597 556 0.5337895 0.4320986
Moved 679.1854 592.1874 556 0.5374708 0.4320986
Moved 679.2002 593.2039 556 0.5398238 0.4320986
Moved 679.22 594.6507 556 0.5431729 0.4320986
Moved 679.2313 595.5 556 0.545139 0.4320986
Moved 679.2477 595 556 0.5439815 0.4320986
Stationary 679.2623 595 556 0.5439815 0.4320986
Stationary 679.2774 595 556 0.5439815 0.4320986
Moved 679.2939 595 545.5 0.5439815 0.4050925
Moved 679.3083 587.397 545.2353 0.526382 0.4044116
Moved 679.3235 574.3046 541.0914 0.4960754 0.3937535
Moved 679.3405 560.5347 536.9604 0.4642008 0.3831284
Moved 679.3549 547.8033 537 0.4347299 0.3832304
Moved 679.3699 532.9526 537 0.4003534 0.3832304
Moved 679.3854 523.7223 537 0.3789868 0.3832304
Moved 679.4009 501.123 537 0.3266737 0.3832304
Moved 679.4165 484.5948 537 0.2884139 0.3832304
Moved 679.4392 460.8819 541.7585 0.2335229 0.3954694
Stationary 679.4503 460.8819 541.7585 0.2335229 0.3954694
Moved 679.4629 447.3708 546.1259 0.2022473 0.4067023
Moved 679.478 435.1148 547.4317 0.1738769 0.4100609
Moved 679.4942 421.9878 548.8012 0.1434902 0.4135832
Moved 679.5091 409.3178 549 0.1141617 0.4140946
