the price of gas is high
Moved 872.4996 422.0651 440.3041 0.1436692 0.1345271
Moved 872.5151 423.7972 446.1887 0.1476786 0.1496621
Moved 872.5306 425.1813 449.3625 0.1508826 0.1578254
Moved 872.554 425 453.9409 0.150463 0.1696009
Stationary 872.5654 425 453.9409 0.150463 0.1696009
Moved 872.5765 425 455.3275 0.150463 0.1731672
Moved 872.5916 425 456.3058 0.150463 0.1756835
Moved 872.6078 409.3121 456 0.1141485 0.174897
Moved 872.623 398.6811 456 0.08953958 0.174897
Moved 872.6398 385.9566 449.9565 0.06008467 0.1593532
Moved 872.6542 370.8617 438.5484 0.02514293 0.1300112
Moved 872.6694 351.7361 422.3452 -0.01912942 0.08833633
Moved 872.6843 334.3583 403.053 -0.05935585 0.03871647
Moved 872.7018 326.1831 392.7747 -0.07827977 0.01228062
Moved 872.7157 318.3452 381.0178 -0.09642313 -0.01795835
Moved 872.7317 314.5555 374.5926 -0.1051955 -0.03448416
Moved 872.7508 315 372.266 -0.1041667 -0.04046813
Moved 872.7629 315 370.757 -0.1041667 -0.04434946
Moved 872.7766 315 368.3804 -0.1041667 -0.05046208
Moved 872.7929 315 366.994 -0.1041667 -0.05402781
Moved 872.8096 327.5395 367 -0.07514001 -0.05401234
Moved 872.8242 328.1112 365.6296 -0.07381667 -0.05753717
Moved 872.8397 338.2902 366 -0.05025416 -0.05658444
Moved 872.8549 346.4289 366 -0.03141468 -0.05658444
Moved 872.8702 354.2874 366 -0.01322364 -0.05658444
Moved 872.8854 361.9209 366 0.004446507 -0.05658444
Moved 872.9009 368.8194 375.5472 0.02041529 -0.03202894
Moved 872.9161 375.7661 375.5065 0.03649563 -0.03213356
Moved 872.9318 380.4525 377.7263 0.04734387 -0.02642431
Moved 872.9535 385.8127 379.2032 0.05975177 -0.02262563
Moved 872.9647 391.3647 382.1823 0.07260343 -0.01496327
Moved 872.9775 395.9355 383.9785 0.08318404 -0.0103434
Moved 872.9924 397.3621 385.3621 0.08648635 -0.006784667
Moved 873.0083 401.5009 386.7504 0.0960669 -0.003214
Moved 873.0235 404.2757 387 0.10249 -0.002572055
Moved 873.0389 405.5 388.5 0.1053241 0.00128589
Moved 873.0544 406.4028 388 0.1074138 -3.924585E-08
Ended 873.0686 406.4028 388 0.1074138 -3.924585E-08
Candidates 873.1447 12 bush church chuck g couch chick bug h coal fish bitch coach
Began 873.7447 366 320 0.01388888 -0.1748972
Stationary 873.765 366 320 0.01388888 -0.1748972
Stationary 873.779 366 320 0.01388888 -0.1748972
Ended 873.7984 366 320 0.01388888 -0.1748972
NextCandidatePanel 873.8371
Began 874.3158 340 287 -0.04629632 -0.2597736
Stationary 874.3328 340 287 -0.04629632 -0.2597736
Stationary 874.3485 340 287 -0.04629632 -0.2597736
Ended 874.3657 340 287 -0.04629632 -0.2597736
NextCandidatePanel 874.4244
Began 875.2243 341 303 -0.04398147 -0.2186215
Stationary 875.2424 341 303 -0.04398147 -0.2186215
Stationary 875.2584 341 303 -0.04398147 -0.2186215
Ended 875.2725 341 303 -0.04398147 -0.2186215
NextCandidatePanel 875.3172
Began 875.7197 348 280 -0.0277778 -0.2777778
Stationary 875.7371 348 280 -0.0277778 -0.2777778
Stationary 875.7502 348 280 -0.0277778 -0.2777778
Stationary 875.7662 348 280 -0.0277778 -0.2777778
Stationary 875.782 348 280 -0.0277778 -0.2777778
Ended 875.7987 348 280 -0.0277778 -0.2777778
Began 875.8415 375 303 0.03472219 -0.2186215
Stationary 875.8602 375 303 0.03472219 -0.2186215
NextCandidatePanel 875.8602
Stationary 875.8746 375 303 0.03472219 -0.2186215
Ended 875.8906 375 303 0.03472219 -0.2186215
Cancel 875.9336
Began 876.1172 397 305 0.0856481 -0.2134774
Stationary 876.1372 397 305 0.0856481 -0.2134774
Stationary 876.1533 397 305 0.0856481 -0.2134774
Stationary 876.1676 397 305 0.0856481 -0.2134774
Stationary 876.1827 397 305 0.0856481 -0.2134774
Stationary 876.1979 397 305 0.0856481 -0.2134774
Stationary 876.2133 397 305 0.0856481 -0.2134774
Stationary 876.229 397 305 0.0856481 -0.2134774
Moved 876.2448 414.2829 327.4243 0.1256548 -0.1558017
Moved 876.2607 418.2917 334.1529 0.1349345 -0.1384956
Moved 876.2758 422.4424 339.2565 0.1445425 -0.1253692
Moved 876.2972 428.1649 347.7473 0.1577891 -0.1035306
Stationary 876.308 428.1649 347.7473 0.1577891 -0.1035306
Moved 876.3214 430.9139 350.9139 0.1641527 -0.09538603
Moved 876.3378 432.3365 353.6731 0.1674457 -0.08828943
Moved 876.3529 434.5588 355.5588 0.1725897 -0.08343944
Moved 876.3685 436.5148 359.2722 0.1771175 -0.07388856
Moved 876.3836 438.1306 362.2611 0.1808578 -0.06620085
Moved 876.4003 439.5 366.5 0.1840278 -0.05529835
Moved 876.4142 441.7982 373.4954 0.1893476 -0.03730609
Moved 876.4297 443.2826 382.9785 0.1927839 -0.01291557
Moved 876.4446 444 390.7087 0.1944444 0.006966846
Moved 876.4617 444.8116 397.0582 0.1963233 0.02329783
Moved 876.4804 445 408.2938 0.1967593 0.05219604
Moved 876.4913 446.5251 420.7255 0.2002895 0.08417039
Moved 876.5076 447.9098 433.1883 0.2034949 0.116225
Moved 876.5233 449.3448 443.4136 0.2068167 0.1425247
Moved 876.5381 451.4238 454.6953 0.2116293 0.1715413
Moved 876.5529 453.0897 465.7177 0.2154855 0.1998911
Moved 876.5686 454.4708 478.237 0.2186823 0.232091
Moved 876.5855 455.5296 484.7073 0.2211334 0.2487328
Moved 876.5997 456 492.5583 0.2222222 0.2689255
Moved 876.6151 456 496.8674 0.2222222 0.2800086
Moved 876.631 456 501.3434 0.2222222 0.2915212
Moved 876.6503 456 504.1087 0.2222222 0.2986334
Moved 876.6622 456 506.8626 0.2222222 0.3057165
Moved 876.6767 456 508.811 0.2222222 0.3107279
Moved 876.6922 456 509.8802 0.2222222 0.3134779
Moved 876.7082 445.0312 511.2188 0.1968314 0.3169206
Moved 876.7223 442.1931 511 0.1902617 0.3163579
Moved 876.7383 438.0425 511 0.180654 0.3163579
Moved 876.7549 431.1476 511 0.1646935 0.3163579
Moved 876.7695 422.4987 496.4987 0.144673 0.2790604
Moved 876.7849 408.5877 479.2025 0.1124715 0.2345742
Moved 876.8016 396.5 461.5 0.08449078 0.1890431
Moved 876.8219 377.2732 430.4684 0.03998429 0.1092293
Stationary 876.8331 377.2732 430.4684 0.03998429 0.1092293
Moved 876.8464 368.9256 415.1969 0.02066106 0.06995083
Moved 876.8624 365.4111 406.8221 0.01252562 0.04841078
Moved 876.8777 363.8247 401.2987 0.008853375 0.03420445
Moved 876.8925 362.4437 397.8874 0.00565668 0.02543041
Moved 876.9081 362 395.1403 0.004629592 0.0183649
Moved 876.9246 362 394.0181 0.004629592 0.01547864
Moved 876.9387 362 392.6481 0.004629592 0.01195488
Stationary 876.9539 362 392.6481 0.004629592 0.01195488
Moved 876.9703 362 391.6423 0.004629592 0.009368064
Moved 876.9882 362 390.7501 0.004629592 0.007073123
Stationary 877.001 362 390.7501 0.004629592 0.007073123
Moved 877.0164 362 389.6404 0.004629592 0.004219165
Moved 877.0311 372.6248 390 0.02922396 0.005143954
Moved 877.0468 375.2452 389.2516 0.03528982 0.003219102
Moved 877.0626 378.2639 389 0.04227758 0.002572016
Moved 877.0776 384.0789 389 0.05573829 0.002572016
Moved 877.0937 388.7212 389 0.06648421 0.002572016
Moved 877.1095 394.1779 389 0.07911543 0.002572016
Moved 877.1251 399.026 389 0.09033789 0.002572016
Moved 877.1395 404.2437 389 0.102416 0.002572016
Moved 877.1608 408.384 389 0.1119999 0.002572016
Moved 877.1716 413.5466 389 0.1239504 0.002572016
Moved 877.1862 416.7982 395.2936 0.1314772 0.01875913
Moved 877.2009 420.8479 397.2827 0.1408516 0.02387502
Moved 877.2172 424.3307 398.6653 0.1489137 0.0274314
Moved 877.2322 427.0938 400.0469 0.1553097 0.03098484
Moved 877.2477 428.4306 400 0.1584042 0.03086416
Moved 877.2635 429.5 400 0.1608796 0.03086416
Ended 877.2778 431 400 0.1643519 0.03086416
Candidates 877.398 12 high both big hugh huh booth hug birth mif nih buffy bug
Began 877.7708 343 257 -0.03935183 -0.3369342
Stationary 877.7897 343 257 -0.03935183 -0.3369342
Stationary 877.8007 343 257 -0.03935183 -0.3369342
Stationary 877.8167 343 257 -0.03935183 -0.3369342
Moved 877.8317 343 270.2388 -0.03935183 -0.3028839
Moved 877.8491 348.5919 291.3792 -0.02640769 -0.2485104
Moved 877.8646 354.6869 321.9495 -0.01229892 -0.169883
Moved 877.8787 361.5 354 0.003472269 -0.08744855
Moved 877.8946 366.8443 383.2216 0.01584331 -0.01229031
Moved 877.9098 373.9864 417.9342 0.03237585 0.07699119
Moved 877.925 388.005 460.015 0.06482641 0.1852237
Ended 877.94 388.005 460.015 0.06482641 0.1852237
Accept 877.9684 0 high
PhraseEnd 878.6173
