are you sure you want this
are you sure you want this
Basic
0.6 0.6
432 388.8
Moved 284.985 336.4983 510.2491 -0.05440215 0.3144267
Moved 285.0022 335 509.5 -0.05787035 0.3124999
Moved 285.0158 331.4769 508.8693 -0.06602561 0.3108776
Moved 285.0378 325.737 507.9124 -0.07931252 0.3084165
Stationary 285.0508 325.737 507.9124 -0.07931252 0.3084165
Moved 285.0629 318.9008 506 -0.09513707 0.3034978
Moved 285.0771 315.5646 504.7823 -0.1028596 0.3003659
Moved 285.093 310 503.5 -0.1157407 0.2970678
Moved 285.1083 306.8105 503.2702 -0.1231237 0.2964767
Moved 285.1244 301.3123 503 -0.1358511 0.2957818
Moved 285.1403 296.5845 501.3961 -0.1467951 0.2916566
Moved 285.1554 291.852 501 -0.15775 0.2906378
Moved 285.1701 286.0662 501 -0.1711432 0.2906378
Moved 285.1869 281.2517 500 -0.1822878 0.2880658
Moved 285.2027 278.239 498.6195 -0.1892615 0.2845151
Moved 285.2163 274.8828 499 -0.1970305 0.2854938
Moved 285.2314 270.2115 499 -0.2078438 0.2854938
Moved 285.248 267.2405 497.6202 -0.214721 0.281945
Moved 285.2625 263.3636 498 -0.2236954 0.2829217
Moved 285.2778 260.5076 498 -0.2303065 0.2829217
Moved 285.2933 259.3061 498 -0.2330878 0.2829217
Moved 285.3089 257.8656 498 -0.2364222 0.2829217
Moved 285.3239 256.8351 498 -0.2388078 0.2829217
Moved 285.3419 255.3338 498 -0.2422829 0.2829217
Moved 285.3558 254.5 498 -0.244213 0.2829217
Ended 285.3707 255 498 -0.2430556 0.2829217
Candidates 285.614 12 site due die fire suite sure diet dirt future sort suits store
Began 286.4801 371 371 0.025463 -0.04372435
Stationary 286.4977 371 371 0.025463 -0.04372435
Stationary 286.5112 371 371 0.025463 -0.04372435
Stationary 286.5269 371 371 0.025463 -0.04372435
Stationary 286.5399 371 371 0.025463 -0.04372435
Ended 286.5618 371 371 0.025463 -0.04372435
NextCandidatePanel 286.6158
Began 287.3426 411 376 0.1180555 -0.03086435
Stationary 287.3579 411 376 0.1180555 -0.03086435
Stationary 287.3723 411 376 0.1180555 -0.03086435
Stationary 287.3874 411 376 0.1180555 -0.03086435
Stationary 287.4034 411 376 0.1180555 -0.03086435
Moved 287.4187 391.6636 376 0.07329533 -0.03086435
Moved 287.4341 377.6539 376 0.04086544 -0.03086435
Moved 287.4519 356.6424 376 -0.007772148 -0.03086435
Moved 287.4663 341.8221 376 -0.04207859 -0.03086435
Moved 287.4802 322.6494 376 -0.08645976 -0.03086435
