the punishment should fit the crime
Moved 1785.591 371.5725 348 0.02678821 -0.1028807
Moved 1785.622 364.2546 352.0724 0.009848675 -0.09240633
Moved 1785.652 355.6908 358.1546 -0.009974987 -0.07676293
Moved 1785.683 344.0944 361.9764 -0.03681853 -0.06693325
Moved 1785.714 333.4428 364.8524 -0.06147499 -0.05953604
Moved 1785.745 319.3905 368.4438 -0.09400348 -0.0502989
Moved 1785.775 306.5533 371.2894 -0.1237193 -0.0429801
Moved 1785.806 295.3455 375.1636 -0.1496632 -0.03301534
Moved 1785.837 287.9298 382.0702 -0.1668291 -0.01525165
Moved 1785.867 284.3195 387.3611 -0.1751864 -0.001643381
Moved 1785.898 284 396.7704 -0.1759259 0.02255761
Moved 1785.929 284 410.58 -0.1759259 0.05807598
Moved 1785.96 300.9059 422.9058 -0.136792 0.08977823
Moved 1785.99 316.8541 435.1606 -0.09987482 0.1212978
Moved 1786.021 335.931 446.6847 -0.0557153 0.1509379
Moved 1786.052 356.5325 455.3247 -0.00802661 0.1731602
Moved 1786.083 379.5212 465.9454 0.04518807 0.2004769
Moved 1786.113 396.1197 472.7065 0.08361032 0.2178665
Moved 1786.144 412.3381 479.446 0.121153 0.2352006
Moved 1786.175 428.5882 488.7941 0.1587691 0.2592441
Moved 1786.206 441.4356 497.2614 0.1885082 0.2810219
Moved 1786.236 452.9694 506.9694 0.215207 0.3059912
Moved 1786.267 463.4577 514.5933 0.2394853 0.3255999
Moved 1786.298 471.2151 520.4767 0.2574425 0.3407323
Moved 1786.328 478.9163 524.3054 0.2752692 0.3505797
Moved 1786.359 486.3439 528.1719 0.2924627 0.3605244
Moved 1786.39 491.0474 530 0.3033504 0.3652262
Moved 1786.421 492 531 0.3055556 0.3677982
Moved 1786.451 492 532 0.3055556 0.3703703
Moved 1786.482 493 533.5 0.3078704 0.3742283
Stationary 1786.513 493 533.5 0.3078704 0.3742283
Moved 1786.544 472.563 534.7152 0.2605625 0.3773538
Moved 1786.574 448.7353 536.585 0.2054058 0.3821629
Moved 1786.605 424.8892 538 0.1502065 0.3858024
Moved 1786.636 409.352 541.3296 0.1142407 0.3943661
Moved 1786.667 395.6016 541 0.08241107 0.3935184
Moved 1786.697 382.9809 542 0.05319655 0.3960905
Moved 1786.728 374.1317 542 0.03271232 0.3960905
Moved 1786.759 366.7018 542 0.0155133 0.3960905
Moved 1786.789 360.2888 542 0.0006686648 0.3960905
Moved 1786.82 347.1568 542 -0.02972955 0.3960905
Moved 1786.851 334.4087 542 -0.05923907 0.3960905
Moved 1786.882 326.1304 542 -0.07840176 0.3960905
Moved 1786.912 319.8285 542 -0.0929896 0.3960905
Moved 1786.943 315.0732 542 -0.1039973 0.3960905
Moved 1786.974 312.5 542 -0.1099537 0.3960905
Moved 1787.005 310.5942 542 -0.1143653 0.3960905
Moved 1787.035 309.8137 542 -0.116172 0.3960905
Stationary 1787.066 309.8137 542 -0.116172 0.3960905
Stationary 1787.097 309.8137 542 -0.116172 0.3960905
Moved 1787.128 309 542 -0.1180555 0.3960905
Stationary 1787.158 309 542 -0.1180555 0.3960905
Ended 1787.189 309 542 -0.1180555 0.3960905
Accept 1787.312 0 a
Candidates 1787.312 13 site fair edit short fit guy effort happy sort suit sit city adopt
Began 1788.172 26 367 -0.7731482 -0.05401234
Stationary 1788.203 26 367 -0.7731482 -0.05401234
Ended 1788.234 26 367 -0.7731482 -0.05401234
Accept 1788.295 0 site
Delete 1788.295 LeftSwipe
Began 1788.48 107 369 -0.5856481 -0.04886839
Stationary 1788.51 107 369 -0.5856481 -0.04886839
Ended 1788.541 107 369 -0.5856481 -0.04886839
Delete 1788.603 LeftSwipe
Began 1788.818 107 377 -0.5856481 -0.02829226
Stationary 1788.849 107 377 -0.5856481 -0.02829226
Ended 1788.879 107 377 -0.5856481 -0.02829226
Delete 1788.941 LeftSwipe
Began 1789.402 388 352 0.06481478 -0.09259266
Stationary 1789.432 388 352 0.06481478 -0.09259266
Stationary 1789.463 388 352 0.06481478 -0.09259266
Moved 1789.494 373.2994 352 0.0307857 -0.09259266
Moved 1789.525 366.5577 352 0.01517991 -0.09259266
Moved 1789.555 362.4069 352 0.005571544 -0.09259266
Moved 1789.586 359.5322 352 -0.001082967 -0.09259266
Moved 1789.617 355.5303 352 -0.01034657 -0.09259266
Moved 1789.648 354.1 352 -0.01365731 -0.09259266
Moved 1789.678 352.6255 352 -0.01707062 -0.09259266
Moved 1789.709 351.8925 352 -0.01876746 -0.09259266
Moved 1789.74 351 352 -0.02083332 -0.09259266
Moved 1789.771 349.6869 352 -0.023873 -0.09259266
Moved 1789.801 348.8352 352 -0.02584452 -0.09259266
Moved 1789.832 347.9 352 -0.02800927 -0.09259266
Moved 1789.863 346.6867 352 -0.03081779 -0.09259266
Moved 1789.893 344.9044 352 -0.03494352 -0.09259266
Moved 1789.924 341.2105 364.579 -0.0434942 -0.06023933
Moved 1789.955 335.4 376.8001 -0.05694453 -0.02880638
Moved 1789.986 331.5222 387.9109 -0.0659207 -0.0002290781
Moved 1790.016 327.6547 396.0359 -0.07487342 0.02066856
Moved 1790.047 324.1233 403.6301 -0.08304784 0.04020074
Moved 1790.078 322 413.2153 -0.08796295 0.06485397
Moved 1790.108 322 421.8211 -0.08796295 0.08698836
Moved 1790.139 332.3936 432.4544 -0.06390383 0.1143374
Moved 1790.17 343.3302 444.2752 -0.03858745 0.1447407
Moved 1790.201 365.2997 455.6109 0.01226773 0.1738962
Moved 1790.231 388.95 466.18 0.0670138 0.2010802
Moved 1790.262 412.4412 474.7324 0.1213916 0.223077
Moved 1790.293 439.9264 487.4117 0.1850149 0.2556885
Moved 1790.324 458.8058 496.9168 0.2287172 0.2801357
Moved 1790.354 473.3918 505.5438 0.2624809 0.3023246
Moved 1790.385 483.0565 512.7043 0.2848529 0.3207414
Moved 1790.416 491.4458 520.4457 0.3042726 0.3406526
Moved 1790.447 494.0947 524.0947 0.3104045 0.3500378
Moved 1790.477 494 527.7324 0.3101851 0.359394
Moved 1790.508 490.3435 531.5223 0.301721 0.3691417
Moved 1790.539 477.0186 533 0.2708765 0.3729423
Moved 1790.57 455.8859 534 0.2219581 0.3755144
Moved 1790.6 440.2598 534 0.1857867 0.3755144
Moved 1790.631 422.3792 534 0.1443962 0.3755144
Moved 1790.662 400.7594 521.4097 0.09435038 0.3431319
Moved 1790.693 384.9226 516.169 0.05769113 0.3296527
Moved 1790.723 374.0884 511.0442 0.03261198 0.3164716
Moved 1790.754 363.4429 507.1476 0.007969637 0.3064496
Moved 1790.785 353.1229 504.2807 -0.01591916 0.2990758
Moved 1790.815 345.4267 501.8089 -0.03373459 0.2927183
Moved 1790.846 338.723 501 -0.04925241 0.2906378
Moved 1790.877 333.974 501 -0.06024545 0.2906378
Moved 1790.908 331.1147 501 -0.0668641 0.2906378
Moved 1790.938 327.2189 501 -0.07588208 0.2906378
Moved 1790.969 324.7396 501 -0.08162125 0.2906378
Moved 1791 321.8641 501 -0.08827746 0.2906378
Ended 1791.03 322 501 -0.08796295 0.2906378
Candidates 1791.153 13 fit door site foot dot sit got die for city adopt sort support
Began 1792.168 474 440 0.2638889 0.1337448
Moved 1792.198 461.8608 440 0.2357889 0.1337448
Moved 1792.229 445.5962 440 0.1981394 0.1337448
Moved 1792.26 433.4385 448.3123 0.1699966 0.1551241
Moved 1792.291 418.8479 455.576 0.1362219 0.1738067
Moved 1792.321 406.3492 460.1627 0.1072898 0.1856036
Moved 1792.352 397.8996 466.067 0.08773058 0.2007895
Moved 1792.383 390.1899 469.6034 0.06988396 0.2098852
Moved 1792.413 384.0592 473.4704 0.05569259 0.2198311
Moved 1792.444 379.653 476.347 0.04549305 0.2272298
Moved 1792.475 376.0876 478.9125 0.03723969 0.2338283
Moved 1792.506 373.2452 482.5096 0.03066013 0.2430803
Moved 1792.536 369.37 485.63 0.02168983 0.2511059
Moved 1792.567 366.5034 489.9933 0.01505405 0.2623283
Moved 1792.598 363.9839 493.0161 0.009221931 0.2701031
Moved 1792.629 362.1236 497.7527 0.004915794 0.2822858
Moved 1792.659 359.2481 504.2557 -0.001740505 0.2990116
Moved 1792.69 353.5238 514.2143 -0.01499111 0.3246252
Moved 1792.721 351 519.5975 -0.02083332 0.3384708
Moved 1792.751 349.9656 521.0344 -0.02322778 0.3421665
Moved 1792.782 350 523.897 -0.02314816 0.3495293
Moved 1792.813 350 524.5 -0.02314816 0.3510802
Moved 1792.844 350 525.2229 -0.02314816 0.3529395
Stationary 1792.874 350 525 -0.02314816 0.3523662
Moved 1792.905 379.3988 508.7009 0.04490465 0.3104445
Moved 1792.936 403.4691 485.5309 0.1006231 0.250851
Moved 1792.967 424.887 459.1508 0.1502013 0.1830009
Moved 1792.997 439.8063 437.4711 0.1847368 0.1272405
Moved 1793.028 445.8398 417.5605 0.1987033 0.07603013
Moved 1793.059 450.5299 401.1753 0.2095599 0.03388707
Moved 1793.09 453 388.4698 0.2152778 0.001208223
Moved 1793.12 454 379.5 0.2175926 -0.02186214
Moved 1793.151 454 373.025 0.2175926 -0.03851596
Moved 1793.182 454 365.4102 0.2175926 -0.05810152
Moved 1793.213 448.8846 358.5385 0.2057515 -0.07577566
Moved 1793.243 442.5 353.5 0.1909722 -0.08873464
Moved 1793.274 435.6903 348.8452 0.1752091 -0.100707
Moved 1793.305 428.9344 345.9781 0.1595705 -0.1080809
Moved 1793.335 416.6143 345 0.1310516 -0.1105968
Moved 1793.366 398.519 345 0.08916428 -0.1105968
Moved 1793.397 370.7239 367.4225 0.02482384 -0.05292555
Moved 1793.428 345.8846 387.1155 -0.03267467 -0.002275043
Moved 1793.458 330.7865 402.2135 -0.06762385 0.03655732
Moved 1793.489 320.0016 416.5981 -0.09258891 0.07355469
Moved 1793.52 310.1317 434.2695 -0.1154359 0.1190059
Moved 1793.551 303.297 452.1091 -0.131257 0.1648895
Moved 1793.581 296.282 465.53 -0.1474955 0.1994084
Moved 1793.612 292.0763 475.1553 -0.1572308 0.2241649
Moved 1793.643 278.0212 499.9576 -0.1897657 0.2879567
Moved 1793.673 269.93 511.4266 -0.2084953 0.3174552
Moved 1793.704 265.2661 519.6009 -0.2192915 0.3384796
Moved 1793.735 261.2611 528.2167 -0.2285623 0.3606397
Moved 1793.766 257.7827 536.826 -0.2366141 0.3827828
Moved 1793.796 256 543.9545 -0.2407407 0.4011174
Moved 1793.827 254 549.0664 -0.2453704 0.4142653
Moved 1793.858 252 555.3356 -0.25 0.4303899
Stationary 1793.889 252 555.3356 -0.25 0.4303899
Moved 1793.919 251 557 -0.2523148 0.4346707
Ended 1793.95 251 558 -0.2523148 0.4372427
Accept 1794.042 0 fit
Candidates 1794.042 13 the june huge time other fine printer higher line home hunger little summer
Began 1795.026 349 293 -0.02546296 -0.2443416
Stationary 1795.056 349 293 -0.02546296 -0.2443416
Moved 1795.087 349 280.6923 -0.02546296 -0.2759973
Moved 1795.118 349 273.093 -0.02546296 -0.2955429
Moved 1795.149 349 259.9997 -0.02546296 -0.329219
Moved 1795.179 341.3286 249.9858 -0.04322082 -0.3549747
Moved 1795.21 338.4574 242.9148 -0.04986709 -0.3731615
Moved 1795.241 336.5888 237.1776 -0.05419264 -0.3879177
Moved 1795.271 335.0487 234.0487 -0.05775765 -0.3959653
Moved 1795.302 333.1741 230.1741 -0.06209691 -0.4059309
Moved 1795.333 331.5 227.5 -0.06597221 -0.4128087
Moved 1795.364 331 225.8553 -0.06712963 -0.4170388
Moved 1795.394 328.9265 224 -0.07192949 -0.4218107
Moved 1795.425 327.0593 221.0593 -0.07625158 -0.4293741
Moved 1795.456 325 218.1876 -0.08101851 -0.4367602
Moved 1795.487 322.6398 215.6398 -0.08648188 -0.4433134
Moved 1795.517 320.7706 215 -0.09080872 -0.4449589
Moved 1795.548 317.889 214 -0.09747913 -0.4475308
Moved 1795.579 314.2797 214 -0.1058341 -0.4475308
Moved 1795.609 309.0148 214 -0.1180212 -0.4475308
Moved 1795.64 300.8997 236.2007 -0.1368064 -0.3904304
Moved 1795.671 294.5379 259.0794 -0.1515326 -0.331586
Moved 1795.702 290.1864 282.7632 -0.1616056 -0.2706707
Moved 1795.732 288.3249 301.7261 -0.1659147 -0.221898
Moved 1795.763 287.4535 319.7324 -0.1679317 -0.1755854
Moved 1795.794 287 337.507 -0.1689815 -0.129869
Moved 1795.825 287 352.7306 -0.1689815 -0.09071358
Moved 1795.855 287 369.7845 -0.1689815 -0.04685052
Moved 1795.886 287 385.8699 -0.1689815 -0.005478643
Moved 1795.917 286 398.7432 -0.1712963 0.02763155
Moved 1795.948 285 410.2987 -0.1736111 0.05735252
Moved 1795.978 283.0537 420.7851 -0.1781164 0.08432376
Moved 1796.009 281.1861 432.2556 -0.1824396 0.1138261
Moved 1796.04 277.6337 443.4652 -0.1906627 0.1426574
Moved 1796.071 277 452.7139 -0.1921296 0.166445
Moved 1796.101 277 461.2359 -0.1921296 0.1883638
Moved 1796.132 277 466.4506 -0.1921296 0.2017762
Moved 1796.163 285.4991 473.9994 -0.1724558 0.2211918
Moved 1796.193 298.2444 482.1222 -0.1429527 0.2420838
Moved 1796.224 323.2422 493.7474 -0.08508737 0.2719841
Moved 1796.255 346.079 500.4237 -0.0322246 0.2891555
Moved 1796.286 372.8637 505.6864 0.02977719 0.3026913
Moved 1796.316 400.0161 507.5574 0.09262979 0.3075035
Moved 1796.347 428.8972 510.433 0.1594843 0.3148997
Moved 1796.378 452.6976 510 0.2145778 0.3137859
Moved 1796.408 477.886 510 0.2728844 0.3137859
Moved 1796.439 501.9958 504.2905 0.328694 0.2991009
Moved 1796.47 515.7965 498.6814 0.3606401 0.2846744
Moved 1796.501 527.3717 492.8141 0.3874344 0.2695836
Moved 1796.531 534.9235 487.0765 0.4049154 0.2548264
Moved 1796.562 540.6615 479.5078 0.4181979 0.2353595
Moved 1796.593 545.7738 465.6785 0.4300319 0.1997904
Moved 1796.624 546 449.2065 0.4305556 0.1574242
Moved 1796.654 538.0816 421.688 0.4122259 0.08664602
Moved 1796.685 531.0176 397.5441 0.3958742 0.02454761
Moved 1796.716 517.9173 365.314 0.3655493 -0.05834893
Moved 1796.747 509.8151 341.8403 0.3467942 -0.1187235
Moved 1796.777 503.4785 319.9142 0.3321262 -0.1751177
Moved 1796.808 498.3292 303.1521 0.3202064 -0.2182303
Moved 1796.839 495.2922 289.4611 0.3131764 -0.2534438
Moved 1796.87 492.4123 278.6492 0.30651 -0.2812521
Moved 1796.9 489.5507 265.2026 0.2998858 -0.3158371
Moved 1796.931 488.0178 257.0533 0.2963375 -0.336797
Moved 1796.962 487.1448 250.2897 0.2943167 -0.3541933
Moved 1796.992 486 244.5305 0.2916667 -0.3690059
Moved 1797.023 484.8258 240.8258 0.2889487 -0.3785345
Moved 1797.054 483.8971 236.8971 0.2867989 -0.3886392
Moved 1797.085 483.0334 234.0334 0.2847996 -0.3960046
Moved 1797.115 483 231.5 0.2847222 -0.4025207
Moved 1797.146 482 229.6127 0.2824074 -0.4073749
Moved 1797.177 481 227.7496 0.2800926 -0.4121667
Moved 1797.208 480 225.896 0.2777778 -0.4169342
Moved 1797.238 476.5529 226 0.2697985 -0.4166668
Moved 1797.269 465.4713 239.0459 0.2441465 -0.3831124
Moved 1797.3 438.3619 280.8599 0.1813932 -0.2755662
Moved 1797.331 428.2676 294.2274 0.1580269 -0.2411848
Moved 1797.361 407.0589 328.1924 0.1089325 -0.1538261
Moved 1797.392 385.9181 357.1229 0.05999555 -0.0794165
Moved 1797.423 365.6067 384.4916 0.01297851 -0.0090238
Moved 1797.453 343.5197 409.9153 -0.03814886 0.05636659
Moved 1797.484 323.1995 430.7339 -0.08518625 0.1099123
Moved 1797.515 305.8516 450.1484 -0.1253436 0.1598467
Moved 1797.546 294.1572 462.8428 -0.1524139 0.1924968
Moved 1797.576 285.4073 469.2963 -0.1726682 0.2090954
Moved 1797.607 275.7641 477.1573 -0.1949905 0.2293139
Moved 1797.638 268.1048 481.8952 -0.2127205 0.2415
Moved 1797.669 262.353 484.8235 -0.2260347 0.2490316
Moved 1797.699 259.6325 487.3674 -0.2323321 0.2555746
Moved 1797.73 255.766 490.234 -0.2412824 0.2629474
Moved 1797.761 253.9027 493.0973 -0.2455955 0.2703119
Moved 1797.792 252 495 -0.25 0.2752057
Moved 1797.822 251 497.4962 -0.2523148 0.2816258
Moved 1797.853 248.6388 498 -0.2577806 0.2829217
Moved 1797.884 248 500.2261 -0.2592593 0.2886472
Moved 1797.914 246.2096 501 -0.2634037 0.2906378
Ended 1797.945 246 501 -0.2638889 0.2906378
Accept 1798.037 0 the
Candidates 1798.037 13 crime brings assume crimes belongs anyone belonged customer becomes marine customers zone comes
Began 1798.959 641 405 0.650463 0.04372424
Stationary 1798.99 641 405 0.650463 0.04372424
Ended 1799.021 641 405 0.650463 0.04372424
Accept 1799.082 0 crime
PhraseEnd 1799.082
