the collapse of the Roman empire
Moved 141.0122 358.6531 499.3469 -0.00311782 0.2863858
Moved 141.0429 359 501.5 -0.002314796 0.2919238
Moved 141.0737 359 503.7664 -0.002314796 0.2977529
Moved 141.1043 359 505.2033 -0.002314796 0.3014488
Moved 141.1351 359 507.2554 -0.002314796 0.3067269
Moved 141.1658 372.3839 507 0.02866655 0.3060699
Moved 141.1965 400.2719 493.273 0.09322207 0.2707638
Moved 141.2273 420.3802 480.9257 0.1397689 0.2390063
Moved 141.258 435.3521 466.3774 0.1744261 0.201588
Moved 141.2887 448.8573 450.1427 0.2056883 0.159832
Moved 141.3194 460.2531 436.6625 0.2320674 0.1251607
Moved 141.3502 467.8322 427.2237 0.2496116 0.1008839
Moved 141.3809 471.4798 420.5605 0.2580552 0.08374614
Moved 141.4116 475.3557 413.9328 0.2670272 0.06669951
Moved 141.4423 478.2325 407.5349 0.2736864 0.05024403
Moved 141.473 478.8071 403.3859 0.2750163 0.03957262
Moved 141.5038 479 400.3936 0.275463 0.0318765
Moved 141.5344 479 397.5227 0.275463 0.02449244
Moved 141.5652 479 395.6555 0.275463 0.01969008
Moved 141.5959 469.3543 395 0.253135 0.01800408
Moved 141.6267 444.4868 401.0106 0.1955714 0.03346329
Moved 141.6574 419.2534 415.4977 0.1371607 0.07072461
Moved 141.6881 396.5476 433.4525 0.08460085 0.1169044
Moved 141.7188 381.9795 448.0204 0.05087852 0.1543735
Moved 141.7495 375.1234 455.8766 0.0350078 0.1745798
Moved 141.7803 370.2492 460.7508 0.02372503 0.1871162
Moved 141.811 367.7534 463.2466 0.01794755 0.1935356
Moved 141.8417 364.7942 466.2058 0.01109769 0.2011466
Moved 141.8724 360.8867 476.2834 0.002052486 0.2270662
Moved 141.9032 358.0668 490.666 -0.004475018 0.2640585
Moved 141.9339 357 499.417 -0.006944438 0.2865663
Moved 141.9646 356 505.6829 -0.009259283 0.3026823
Moved 141.9953 356 508.2148 -0.009259283 0.3091945
Moved 142.026 354.5 509.5 -0.0127315 0.3124999
Moved 142.0568 353.5 512.5 -0.0150463 0.3202159
Moved 142.0874 354 513.0064 -0.01388888 0.3215184
Moved 142.1182 353 515.1617 -0.01620372 0.3270618
Stationary 142.1488 353 515.1617 -0.01620372 0.3270618
Moved 142.1796 351.775 516.225 -0.01903936 0.3297969
Moved 142.2104 352 517.045 -0.01851852 0.3319059
Moved 142.2411 352 518.0175 -0.01851852 0.334407
Stationary 142.2718 352 518 -0.01851852 0.3343621
Moved 142.3025 352 519.2504 -0.01851852 0.3375781
Stationary 142.3333 352 519.2504 -0.01851852 0.3375781
Stationary 142.364 352 519 -0.01851852 0.3369341
Ended 142.3947 352 519 -0.01851852 0.3369341
Accept 142.6098 0 of
Candidates 142.6098 13 the threw else there either where further right refer gather relate suffer turkey
Began 143.9001 416 411 0.1296297 0.05915629
Stationary 143.9309 416 411 0.1296297 0.05915629
Stationary 143.9615 416 411 0.1296297 0.05915629
Moved 143.9923 403.5578 411 0.1008283 0.05915629
Moved 144.023 395.8486 432.8784 0.08298297 0.1154279
Moved 144.0537 388.6625 450.675 0.06634831 0.1612012
Moved 144.0845 383.5 463 0.05439818 0.1929011
Moved 144.1152 375.185 479.0375 0.03515035 0.23415
Moved 144.1459 370.1825 493.5438 0.02357056 0.2714603
Moved 144.1766 366.2131 507.9347 0.0143821 0.3084739
Moved 144.2074 365 525.4038 0.01157403 0.3534048
Moved 144.2381 365 529.5874 0.01157403 0.364165
Moved 144.2688 364 542.3116 0.009259283 0.3968919
Moved 144.2995 364 550.866 0.009259283 0.4188938
Moved 144.3302 364 556.6183 0.009259283 0.4336889
Moved 144.3609 364 560.3247 0.009259283 0.4432219
Moved 144.3917 364 563.1937 0.009259283 0.4506009
Moved 144.4224 364 565.0698 0.009259283 0.4554263
Moved 144.4531 364 567.5 0.009259283 0.4616768
Moved 144.4839 364 568.5096 0.009259283 0.4642737
Moved 144.5146 364 569 0.009259283 0.4655349
Moved 144.5453 378.7675 571.2559 0.04344334 0.4713371
Moved 144.576 395.35 571 0.08182874 0.4706789
Moved 144.6068 416.2594 561.0277 0.13023 0.4450301
Moved 144.6374 438.3302 551.9174 0.18132 0.4215982
Moved 144.6682 460.3195 543.7552 0.2322212 0.4006048
Moved 144.6989 477.3491 539.186 0.2716414 0.3888527
Moved 144.7296 493.9404 534.2119 0.3100473 0.3760594
Moved 144.7604 510.2364 528.7054 0.3477695 0.3618966
Moved 144.7911 522.7242 525.8552 0.3766764 0.3545657
Moved 144.8218 533.1783 525 0.4008756 0.3523662
Moved 144.8526 543.8099 524 0.425486 0.3497942
Moved 144.8833 552.4502 523 0.4454866 0.3472221
Moved 144.914 558.6476 523 0.4598323 0.3472221
Moved 144.9447 562.2054 523 0.468068 0.3472221
Moved 144.9754 564.5 523 0.4733796 0.3472221
Moved 145.0061 566.5 523 0.4780093 0.3472221
Moved 145.0369 567.5 521.5 0.4803241 0.3433641
Moved 145.0676 567 505.6885 0.4791667 0.3026966
Moved 145.0983 549.717 459.8945 0.4391598 0.1849137
Moved 145.129 537.0897 411.3587 0.4099298 0.06007897
Moved 145.1598 524.0228 365.432 0.3796823 -0.05804532
Moved 145.1905 516.4728 329.6741 0.3622056 -0.1500151
Moved 145.2212 513.6037 297.244 0.3555641 -0.2334259
Moved 145.252 510.2273 277.0229 0.3477484 -0.2854349
Moved 145.2826 507.2443 260.2214 0.3408432 -0.3286488
Moved 145.3134 504.3714 249.1141 0.334193 -0.3572167
Moved 145.3441 501.8704 242.6113 0.3284037 -0.3739421
Moved 145.3748 498.9559 237.9559 0.3216572 -0.3859158
Moved 145.4055 496.0762 235.0762 0.3149911 -0.3933226
Moved 145.4363 490.6069 233.2023 0.3023308 -0.3981423
Moved 145.467 481.7799 233 0.281898 -0.3986626
Moved 145.4977 463.7653 244.7639 0.2401974 -0.3684056
Moved 145.5285 441.6119 261.2911 0.1889164 -0.3258975
Moved 145.5592 419.7238 283.2762 0.1382495 -0.2693515
Moved 145.5899 398.5283 305.9677 0.08918583 -0.2109886
Moved 145.6206 375.6496 340.2117 0.03622601 -0.1229124
Moved 145.6513 359.5902 363.1147 -0.000948608 -0.06400552
Moved 145.6821 347.1825 384.8715 -0.02967015 -0.008046578
Moved 145.7128 333.7781 405.5106 -0.06069884 0.0450376
Moved 145.7435 322.5 422.5 -0.08680557 0.08873452
Moved 145.7742 308.4751 440.2873 -0.1192705 0.1344837
Moved 145.8049 298.3189 451.5748 -0.1427804 0.1635154
Moved 145.8356 286.9649 461.5176 -0.1690628 0.1890883
Moved 145.8664 277.1103 466.6299 -0.1918743 0.2022372
Moved 145.8971 270.7602 470.1199 -0.2065737 0.2112137
Moved 145.9278 261.8767 471.0411 -0.2271373 0.2135829
Moved 145.9586 252.2969 471 -0.2493128 0.2134772
Moved 145.9893 243.6889 471 -0.2692387 0.2134772
Moved 146.02 237.1378 471 -0.2844032 0.2134772
Moved 146.0507 232.407 471 -0.2953542 0.2134772
Moved 146.0814 230.9685 471 -0.298684 0.2134772
Moved 146.1121 229 471 -0.3032407 0.2134772
Stationary 146.1429 229 471 -0.3032407 0.2134772
Moved 146.1736 229 457.9865 -0.3032407 0.1800064
Moved 146.2043 229 449.3566 -0.3032407 0.1578102
Moved 146.235 240.0058 438.9941 -0.2777643 0.1311577
Moved 146.2658 254.7175 429.1412 -0.2437094 0.1058159
Moved 146.2965 272.9651 421.5175 -0.2014698 0.08620737
Moved 146.3272 292.4994 417.2859 -0.1562513 0.0753237
Moved 146.358 321.3528 411.4118 -0.08946121 0.0602155
Moved 146.3887 355.8762 408.2603 -0.009545783 0.05210974
Moved 146.4194 395.1352 404.173 0.08133143 0.04159711
Moved 146.4501 425.395 398.7675 0.1513772 0.02769415
Moved 146.4809 458.3198 390.9041 0.2275921 0.007469193
Moved 146.5116 481.2256 385.1936 0.2806149 -0.007218215
Moved 146.5422 501.3955 377.6877 0.3273043 -0.02652352
Moved 146.573 519.2019 371.1743 0.3685229 -0.04327617
Moved 146.6037 532.7842 363.5294 0.3999636 -0.06293873
Moved 146.6345 541.0632 359.9684 0.4191277 -0.07209785
Moved 146.6645 546.3781 357.311 0.4314308 -0.07893268
Moved 146.6959 549.4583 355.5417 0.4385608 -0.08348323
Moved 146.7266 552.3215 355 0.4451888 -0.08487654
Moved 146.7573 554.1964 354 0.4495286 -0.08744855
Moved 146.788 555 353.2584 0.4513889 -0.08935614
Moved 146.8188 556.6151 352 0.4551275 -0.09259266
Moved 146.8495 558.4816 349.5184 0.4594481 -0.0989753
Moved 146.8802 559.3455 346.6545 0.4614479 -0.1063414
Moved 146.911 559 336.1765 0.4606481 -0.1332909
Moved 146.9417 559 331.834 0.4606481 -0.1444598
Moved 146.9724 552 325.4134 0.4444444 -0.1609738
Moved 147.0031 549.9033 321.9033 0.4395909 -0.170002
Moved 147.0338 548.9991 318.9991 0.4374979 -0.1774715
Moved 147.0645 548 317.1284 0.4351853 -0.182283
Moved 147.0953 548 315.2598 0.4351853 -0.187089
Moved 147.126 546.5 315 0.4317129 -0.1877573
Moved 147.1568 547 314 0.4328704 -0.1903292
Ended 147.1875 547 314 0.4328704 -0.1903292
Accept 147.2796 0 the
Candidates 147.2796 13 final Roman tribal retinal human rival signal typical global wonderful truman overall domain
Began 148.4317 474 324 0.2638889 -0.164609
Stationary 148.4624 474 324 0.2638889 -0.164609
Stationary 148.4931 474 324 0.2638889 -0.164609
Moved 148.5239 457.0902 351.0922 0.2247459 -0.09492764
Moved 148.5546 441.9675 376.4844 0.1897395 -0.02961838
Moved 148.5853 427.1931 404.6138 0.1555395 0.04273096
Moved 148.616 408.0779 446.8441 0.1112915 0.1513479
Moved 148.6468 404.9613 457.4364 0.1040772 0.1785915
Moved 148.6775 393.6708 487.9876 0.07794172 0.2571697
Moved 148.7082 384.0898 512.1239 0.05576333 0.3192486
Moved 148.7389 375.4503 534.2825 0.03576467 0.376241
Moved 148.7696 368.9174 552.5535 0.02064218 0.4232343
Moved 148.8003 362.8881 568.7797 0.006685456 0.4649682
Moved 148.8311 358.1461 580.7078 -0.004291385 0.4956475
Moved 148.8618 357 586.612 -0.006944438 0.5108333
Moved 148.8925 353.7139 593.5723 -0.01455123 0.5287352
Moved 148.9232 353 596.1567 -0.01620372 0.5353823
Stationary 148.9537 353 596.1567 -0.01620372 0.5353823
Moved 148.9847 352 599.0825 -0.01851852 0.5429075
Moved 149.0155 351 600 -0.02083332 0.5452674
Moved 149.0461 351 601.4194 -0.02083332 0.548918
Moved 149.0769 350.2707 602.7293 -0.02252147 0.5522872
Stationary 149.1076 350 603 -0.02314816 0.5529835
Moved 149.1383 350 604.1705 -0.02314816 0.5559939
Moved 149.1691 350 605.2397 -0.02314816 0.5587441
Stationary 149.1998 350 605 -0.02314816 0.5581275
Expand 149.1998
Moved 149.2305 349 605 -0.02546296 0.5581275
Stationary 149.2612 349 605 -0.02546296 0.5581275
Stationary 149.292 349 605 -0.02546296 0.5581275
Moved 149.3226 362.7859 590.2141 0.006448925 0.5200977
Moved 149.3533 371.6945 580.3055 0.02707064 0.4946128
Moved 149.3841 378.863 571.7056 0.04366428 0.4724936
Moved 149.4148 384.3162 567.3677 0.05628745 0.4613365
Moved 149.4455 387.2875 565.7125 0.06316562 0.4570793
Moved 149.4762 387.7239 566 0.06417572 0.4578188
Moved 149.507 390 564.4048 0.06944448 0.453716
Moved 149.5377 392.0809 564 0.07426123 0.4526748
Moved 149.5685 393.5 562.5 0.07754634 0.4488167
Moved 149.5991 395.374 561.626 0.08188415 0.446569
Moved 149.6299 396.1426 562 0.08366357 0.4475308
Moved 149.6606 397.2266 562 0.08617262 0.4475308
Moved 149.6913 399.2988 561 0.09096951 0.4449587
Stationary 149.7221 399.2988 561 0.09096951 0.4449587
Moved 149.7528 400.187 561 0.09302546 0.4449587
Moved 149.7835 401.1321 561 0.09521315 0.4449587
Moved 149.8143 401 559.6276 0.09490739 0.441429
Moved 149.845 402.1826 560 0.09764493 0.4423867
Stationary 149.8756 402.1826 560 0.09764493 0.4423867
Stationary 149.9063 402.1826 560 0.09764493 0.4423867
Ended 149.9371 403 559 0.09953707 0.4398148
Accept 149.9983 1 Roman
Began 151.1199 441 421 0.1875 0.08487643
Stationary 151.1506 441 421 0.1875 0.08487643
Stationary 151.1814 441 421 0.1875 0.08487643
Stationary 151.2121 441 421 0.1875 0.08487643
Moved 151.2428 427.3062 429.6188 0.1558014 0.1070442
Moved 151.2735 414.2972 442.7028 0.125688 0.1406963
Moved 151.3042 400.8019 457.1981 0.09444882 0.1779786
Moved 151.3349 382.0225 474.9775 0.05097797 0.2237075
Moved 151.3656 375.2598 483.1752 0.0353237 0.2447922
Moved 151.3964 363.7812 496.2188 0.008752842 0.2783403
Moved 151.4271 352.7588 512.8619 -0.01676212 0.3211467
Moved 151.4579 350.392 516.412 -0.02224068 0.3302776
Moved 151.4886 345.3889 524.2223 -0.03382211 0.3503659
Moved 151.5193 341.5123 529.4877 -0.04279569 0.3639087
Moved 151.55 340 532.3624 -0.04629632 0.3713025
Moved 151.5807 337.6655 535 -0.05170022 0.3780863
Moved 151.6115 336.8968 537.1032 -0.05347957 0.3834958
Stationary 151.6422 336.8968 537.1032 -0.05347957 0.3834958
Moved 151.673 335.5 538 -0.05671298 0.3858024
Moved 151.7037 336 539.3162 -0.05555556 0.3891877
Moved 151.7344 334.751 539 -0.05844668 0.3883744
Stationary 151.7651 335 539 -0.05787035 0.3883744
Moved 151.7958 344.8921 527.8713 -0.03497193 0.3597513
Moved 151.8266 365.0928 499.67 0.011789 0.2872171
Moved 151.8573 378.9621 477.0505 0.04389385 0.2290392
Moved 151.888 386.674 465.5215 0.06174544 0.1993866
Moved 151.9187 405.1893 443.2663 0.104605 0.1421457
Moved 151.9495 429.8462 420.1538 0.1616811 0.08270004
Moved 151.9802 456.7734 394.2266 0.2240124 0.01601486
Moved 152.0109 480.3648 368.8168 0.2786223 -0.04933942
Moved 152.0416 502.3849 343.6151 0.3295946 -0.1141587
Moved 152.0723 529.6771 314.3229 0.392771 -0.1894987
Moved 152.1031 539.5 304 0.4155093 -0.2160494
Moved 152.1338 547.5293 295.5648 0.4340956 -0.237745
Moved 152.1645 558.3138 280.9149 0.4590598 -0.2754247
Moved 152.1952 562.6356 274.7287 0.4690639 -0.2913357
Moved 152.226 564 271.5 0.4722223 -0.2996399
Moved 152.2567 565 269.5 0.474537 -0.304784
Moved 152.2874 566.217 268.783 0.4773542 -0.3066283
Moved 152.3181 566 268 0.4768519 -0.308642
Moved 152.3488 567.0858 268 0.4793652 -0.308642
Stationary 152.3795 567 268 0.4791667 -0.308642
Stationary 152.4103 567 268 0.4791667 -0.308642
Moved 152.441 568.5 268 0.4826389 -0.308642
Moved 152.4717 568 279.2338 0.4814814 -0.2797485
Moved 152.5024 570 295.9724 0.4861112 -0.2366966
Moved 152.5332 573.1398 333.9565 0.4933791 -0.1390007
Moved 152.5639 574 366.0667 0.4953703 -0.05641286
Moved 152.5946 577.0222 385.1553 0.5023661 -0.007316801
Moved 152.6254 578.4492 395.1446 0.5056695 0.01837593
Moved 152.6561 581.312 414.1835 0.5122961 0.06734424
Moved 152.6868 585.8637 432.9095 0.5228326 0.115508
Moved 152.7175 590.4688 449.4064 0.5334927 0.1579383
Moved 152.7482 595.1998 463.9994 0.544444 0.1954716
Moved 152.7789 600.9775 479.4439 0.5578184 0.2351951
Moved 152.8097 606.415 493.2452 0.5704052 0.2706922
Moved 152.8404 608.8518 497.5555 0.5760458 0.2817784
Moved 152.8711 613.4581 505.4581 0.5867085 0.302104
Moved 152.9019 617.4137 511.4137 0.5958651 0.317422
Moved 152.9326 620.1395 515.1395 0.6021748 0.3270049
Moved 152.9633 623.0122 519.0244 0.6088246 0.3369969
Moved 152.994 625 521.9631 0.613426 0.3445553
Moved 153.0247 626.388 522 0.6166388 0.3446501
Moved 153.0555 628.1267 524.1267 0.6206636 0.35012
Moved 153.0862 629.5546 526.5546 0.623969 0.3563647
Moved 153.1169 630 527 0.6250001 0.3575102
Moved 153.1477 631 529.5534 0.6273149 0.3640776
Moved 153.1784 631 533.4169 0.6273149 0.3740147
Moved 153.2091 631 544.151 0.6273149 0.4016228
Moved 153.2398 624.4062 551.4727 0.6120514 0.4204543
Moved 153.2706 616.6152 557.3848 0.5940167 0.4356605
Moved 153.3012 604.9932 563.0045 0.5671139 0.4501145
Moved 153.332 597.8871 564 0.5506645 0.4526748
Moved 153.3627 590.2719 566.8912 0.5330368 0.4601111
Moved 153.3934 576.9078 568.8184 0.5021015 0.4650679
Moved 153.4242 563.2412 569 0.4704657 0.4655349
Moved 153.4549 554.4692 569 0.4501601 0.4655349
Moved 153.4856 543.587 570.1033 0.4249699 0.4683725
Moved 153.5163 533.1013 570.9747 0.4006975 0.4706137
Moved 153.547 519.775 572.845 0.3698496 0.4754242
Moved 153.5778 505.6871 576.771 0.3372386 0.4855221
Moved 153.6085 488.3413 578.2369 0.2970863 0.4892924
Moved 153.6392 469.2169 580 0.2528168 0.4938271
Moved 153.67 449.9796 580.7526 0.208286 0.4957627
Moved 153.7007 421.9443 581 0.1433897 0.496399
Moved 153.7314 394.1737 581 0.07910589 0.496399
Moved 153.7621 376.2258 581 0.03755977 0.496399
Moved 153.7928 348.1777 581 -0.02736638 0.496399
Moved 153.8236 340.4505 581 -0.04525348 0.496399
Moved 153.8543 329.2632 574 -0.07115012 0.478395
Moved 153.885 322.0995 573 -0.08773267 0.4758229
Moved 153.9157 317.0896 572 -0.09932955 0.4732509
Moved 153.9464 315.6068 572 -0.1027621 0.4732509
Moved 153.9772 315 572 -0.1041667 0.4732509
Stationary 154.0079 315 572 -0.1041667 0.4732509
Moved 154.0386 315 570.8854 -0.1041667 0.4703842
Stationary 154.0693 315 571 -0.1041667 0.4706789
Stationary 154.1 315 571 -0.1041667 0.4706789
Stationary 154.1308 315 571 -0.1041667 0.4706789
Stationary 154.1615 315 571 -0.1041667 0.4706789
Moved 154.1922 315 569.5 -0.1041667 0.4668209
Moved 154.2229 315 570 -0.1041667 0.4681069
Stationary 154.2537 315 570 -0.1041667 0.4681069
Stationary 154.2844 315 570 -0.1041667 0.4681069
Stationary 154.3152 315 570 -0.1041667 0.4681069
Stationary 154.3458 315 570 -0.1041667 0.4681069
Stationary 154.3764 315 570 -0.1041667 0.4681069
Ended 154.4073 315 570 -0.1041667 0.4681069
Candidates 154.4994 13 empire remote employee employer temple emperor senior snow review not about allow slow
Began 155.6362 395 417 0.08101851 0.0745884
Stationary 155.667 395 417 0.08101851 0.0745884
Stationary 155.6977 395 417 0.08101851 0.0745884
Moved 155.7284 428.3462 427.4911 0.1582087 0.1015718
Moved 155.7591 478.0249 436.0566 0.2732058 0.1236023
Moved 155.7898 536.4736 444.6537 0.4085039 0.1457143
Moved 155.8206 579.5178 449.4244 0.508143 0.1579846
Moved 155.8513 613.6832 452.9736 0.5872297 0.167113
Moved 155.882 634.6723 455.6207 0.6358156 0.1739213
Moved 155.9127 649.0921 460.364 0.6691947 0.1861213
Moved 155.9435 666.5 464.5 0.7094908 0.1967592
Moved 155.9741 681.4011 470.1605 0.743984 0.211318
Moved 156.0049 688.9049 473.9525 0.7613539 0.221071
Moved 156.0357 692.8303 476.8303 0.7704404 0.2284728
Moved 156.0663 695.3043 478.3043 0.7761675 0.2322642
Moved 156.0971 697.5 479.5 0.78125 0.2353394
Moved 156.1278 699 480 0.7847222 0.2366254
Moved 156.1585 700.5 480 0.7881944 0.2366254
Ended 156.1892 701 480 0.7893518 0.2366254
Accept 156.2507 0 empire
PhraseEnd 156.2507
