the price of gas is high
Stationary 1711.777 427 469 0.1550926 0.2083333
Stationary 1711.808 427 469 0.1550926 0.2083333
Stationary 1711.839 427 469 0.1550926 0.2083333
Stationary 1711.87 427 469 0.1550926 0.2083333
Stationary 1711.901 427 469 0.1550926 0.2083333
Stationary 1711.931 427 469 0.1550926 0.2083333
Stationary 1711.962 427 469 0.1550926 0.2083333
Stationary 1711.993 427 469 0.1550926 0.2083333
Stationary 1712.023 427 469 0.1550926 0.2083333
Moved 1712.054 409.8184 458.6367 0.1153203 0.1816787
Moved 1712.085 395.1533 451.492 0.08137346 0.1633024
Moved 1712.116 383.8514 444.9257 0.05521158 0.1464138
Moved 1712.146 373.6552 439.8276 0.03160914 0.1333013
Moved 1712.177 363.6507 434.5502 0.008450647 0.119728
Moved 1712.208 355.0041 429.668 -0.01156459 0.1071708
Moved 1712.239 349.597 425.7985 -0.02408107 0.09721818
Moved 1712.269 344.5547 423.2773 -0.03575295 0.09073386
Moved 1712.3 338.8017 419.4008 -0.04907022 0.08076338
Moved 1712.331 329.0945 412.5709 -0.07154062 0.06319661
Moved 1712.361 319.8756 404.9067 -0.09288062 0.04348421
Moved 1712.392 309.1801 396.1801 -0.1176386 0.02103931
Moved 1712.423 300.4396 390.2198 -0.1378713 0.00570933
Moved 1712.454 292.6838 384.3419 -0.1558245 -0.009408684
Moved 1712.484 287.6292 380.8146 -0.1675251 -0.01848103
Moved 1712.515 283.9334 377.9334 -0.17608 -0.02589143
Moved 1712.546 281.0674 376 -0.1827145 -0.03086435
Moved 1712.577 281 374.6266 -0.1828704 -0.03439672
Moved 1712.607 280 375 -0.1851852 -0.03343629
Moved 1712.638 279 373.9111 -0.1875 -0.03623711
Moved 1712.669 276.9476 374 -0.192251 -0.03600823
Moved 1712.699 273.1941 374 -0.2009396 -0.03600823
Moved 1712.73 260.6752 374 -0.2299185 -0.03600823
Moved 1712.761 237.8841 374 -0.2826757 -0.03600823
Moved 1712.792 213.9849 383.2239 -0.3379979 -0.01228434
Moved 1712.822 182.6279 386.1715 -0.4105835 -0.004703027
Moved 1712.853 174.7028 387.6139 -0.4289287 -0.0009931164
Moved 1712.884 161.0703 390.4824 -0.4604853 0.006384751
Moved 1712.915 152.8833 392.0389 -0.4794368 0.01038799
Moved 1712.945 145.2424 394.9192 -0.497124 0.01779627
Moved 1712.976 140.2149 397.7852 -0.5087619 0.02516746
Moved 1713.007 138 400.6566 -0.513889 0.03255279
Moved 1713.037 137 403.1959 -0.5162037 0.03908405
Moved 1713.068 137 405.0557 -0.5162037 0.04386756
Moved 1713.099 137 407.9268 -0.5162037 0.0512521
Moved 1713.13 137 410.5 -0.5162037 0.05787029
Moved 1713.16 146.5978 413.2989 -0.4939865 0.06506904
Moved 1713.191 155.5413 416 -0.473284 0.07201634
Moved 1713.222 163.1823 418 -0.4555964 0.07716041
Moved 1713.253 172.4166 418 -0.4342207 0.07716041
Moved 1713.283 185.8022 418 -0.4032358 0.07716041
Moved 1713.314 190.0216 418 -0.3934686 0.07716041
Moved 1713.345 196.6347 418 -0.3781603 0.07716041
Moved 1713.375 201.4618 418 -0.3669865 0.07716041
Moved 1713.406 206.6026 418 -0.3550867 0.07716041
Moved 1713.437 209.478 411 -0.3484307 0.05915629
Moved 1713.468 212.0355 409 -0.3425103 0.05401234
Moved 1713.498 213.5 406.5 -0.3391204 0.04758226
Moved 1713.529 214.7928 405 -0.3361279 0.04372424
Ended 1713.56 215 405 -0.3356481 0.04372424
Accept 1713.714 0 of
Candidates 1713.714 13 gas use has had law ideas laws ga fas ha these fda idea
Began 1714.42 370 436 0.02314816 0.1234567
Stationary 1714.451 370 436 0.02314816 0.1234567
Moved 1714.482 370 451.0538 0.02314816 0.1621754
Moved 1714.512 360.333 457.3339 0.0007708867 0.1783279
Moved 1714.543 358.5753 462.8494 -0.003297925 0.1925139
Moved 1714.574 359 467.5672 -0.002314796 0.2046481
Moved 1714.605 359 472.3157 -0.002314796 0.2168614
Moved 1714.635 370.3116 478.9869 0.02386937 0.2340198
Moved 1714.666 384.2059 486.0686 0.05603214 0.252234
Moved 1714.697 398.041 491.8164 0.08805782 0.2670174
Moved 1714.728 411.3894 493.2779 0.1189569 0.2707764
Moved 1714.758 424.1334 493.8267 0.1484569 0.2721879
Moved 1714.789 438.5088 495 0.1817333 0.2752057
Moved 1714.82 452.85 495 0.2149307 0.2752057
Moved 1714.85 468.4572 495 0.2510584 0.2752057
Moved 1714.881 477.8826 496 0.2728764 0.2777777
Moved 1714.912 484.2737 498.2736 0.2876705 0.2836255
Stationary 1714.943 484 498 0.287037 0.2829217
Moved 1714.973 484 499.1225 0.287037 0.2858088
Moved 1715.004 473.5826 502.1575 0.2629227 0.2936148
Moved 1715.035 455.8268 506.0289 0.2218212 0.3035721
Moved 1715.066 439.9412 507 0.1850492 0.3060699
Moved 1715.096 417.4681 507 0.1330279 0.3060699
Moved 1715.127 391.1327 497.6814 0.07206649 0.2821023
Moved 1715.158 365.2911 491.6202 0.01224796 0.2665129
Moved 1715.188 340.6312 484.9078 -0.04483525 0.2492483
Moved 1715.219 311.7357 473.722 -0.1117229 0.2204784
Moved 1715.25 283.9703 461.209 -0.1759947 0.1882948
Moved 1715.281 258.8029 444.4307 -0.2342524 0.1451405
Moved 1715.311 237.0031 429.7165 -0.2847151 0.1072954
Moved 1715.342 212.1969 410.197 -0.3421367 0.05709091
Moved 1715.373 204.5928 403.5928 -0.3597388 0.04010495
Moved 1715.404 193.6597 392.6597 -0.3850471 0.01198474
Moved 1715.434 183.0186 382.0186 -0.4096792 -0.01538445
Moved 1715.465 175.405 374.27 -0.4273032 -0.03531381
Moved 1715.496 171.2637 369.5273 -0.4368896 -0.04751197
Moved 1715.526 168.6823 366.6823 -0.442865 -0.05482944
Ended 1715.557 167 363.81 -0.4467593 -0.06221716
Accept 1715.649 0 gas
Candidates 1715.649 13 his fires fired gotta does toys road guys is hits fits tours its
Began 1716.663 124 393 -0.5462962 0.01285996
Stationary 1716.694 124 393 -0.5462962 0.01285996
Stationary 1716.725 124 393 -0.5462962 0.01285996
Ended 1716.756 124 393 -0.5462962 0.01285996
Accept 1716.817 0 his
Delete 1716.817 LeftSwipe
Began 1717.217 553 499 0.4467593 0.2854938
Stationary 1717.247 553 499 0.4467593 0.2854938
Stationary 1717.278 553 499 0.4467593 0.2854938
Stationary 1717.309 553 499 0.4467593 0.2854938
Stationary 1717.339 553 499 0.4467593 0.2854938
Stationary 1717.37 553 499 0.4467593 0.2854938
Stationary 1717.401 553 499 0.4467593 0.2854938
Stationary 1717.432 553 499 0.4467593 0.2854938
Moved 1717.462 543.0862 499 0.4238108 0.2854938
Stationary 1717.493 542.7863 499 0.4231163 0.2854938
Moved 1717.524 540.5255 499 0.4178831 0.2854938
Moved 1717.555 539.9671 499 0.4165905 0.2854938
Moved 1717.585 538.0616 499 0.4121797 0.2854938
Moved 1717.616 533.5612 499 0.4017621 0.2854938
Moved 1717.647 527.245 499 0.3871412 0.2854938
Moved 1717.677 513.1518 489.788 0.354518 0.2618003
Moved 1717.708 496.4433 486.9205 0.3158409 0.254425
Moved 1717.739 479.2398 486 0.2760182 0.2520575
Moved 1717.77 462.351 485 0.2369236 0.2494856
Moved 1717.8 446.4071 485 0.2000164 0.2494856
Moved 1717.831 436.1978 485 0.1763837 0.2494856
Moved 1717.862 427.4408 492.8531 0.1561129 0.2696838
Moved 1717.893 412.8483 496.1862 0.122334 0.2782567
Moved 1717.923 381.7796 498 0.0504158 0.2829217
Moved 1717.954 370.5826 498 0.02449671 0.2829217
Moved 1717.985 349.692 498 -0.02386108 0.2829217
Moved 1718.016 329.4553 487.9207 -0.07070537 0.2569977
Moved 1718.046 310.484 478.742 -0.1146203 0.2333898
Moved 1718.077 291.8795 469.6627 -0.1576862 0.2100376
Moved 1718.108 275.0893 459.0558 -0.1965525 0.1827568
Moved 1718.138 260.7355 449.4413 -0.229779 0.158028
Moved 1718.169 247.3826 440.8295 -0.2606885 0.1358784
Moved 1718.2 239.4617 434.6411 -0.2790239 0.1199616
Moved 1718.231 231.7558 429.8779 -0.2968615 0.1077106
Moved 1718.261 226.0126 426.0063 -0.310156 0.09775271
Moved 1718.292 222.1311 424.1311 -0.3191409 0.09292967
Moved 1718.323 218.1353 421.5676 -0.3283906 0.08633637
Moved 1718.354 213.3792 417.3792 -0.3394001 0.07556362
Moved 1718.384 208.6444 413.8222 -0.3503602 0.06641509
Moved 1718.415 204.42 409.21 -0.3601389 0.05455244
Moved 1718.446 200.4073 404.4073 -0.3694276 0.04219969
Moved 1718.476 197.5455 400.0911 -0.376052 0.0310985
Moved 1718.507 194.6646 397.6646 -0.3827208 0.02485742
Moved 1718.538 193 395.1672 -0.3865741 0.01843421
Moved 1718.569 191 393.2861 -0.3912037 0.01359578
Moved 1718.599 190 392 -0.3935185 0.01028803
Stationary 1718.63 190 392 -0.3935185 0.01028803
Ended 1718.661 190 392 -0.3935185 0.01028803
Candidates 1718.753 13 its is press pass pa puts opera ours lots ps korea us lies
Began 1719.552 374 408 0.03240744 0.05144025
Stationary 1719.583 374 408 0.03240744 0.05144025
Moved 1719.613 384.1229 442.919 0.05584002 0.1412525
Moved 1719.644 392.4181 485.0905 0.07504185 0.2497184
Moved 1719.675 400.311 526.8325 0.09331246 0.3570793
Moved 1719.705 406.0562 553.1685 0.1066115 0.424816
Moved 1719.736 409.3797 567.8986 0.1143049 0.4627022
Moved 1719.767 411.9682 575.873 0.1202969 0.4832124
Moved 1719.798 413.8326 581.6653 0.1246126 0.4981102
Moved 1719.828 415.7046 588.1138 0.1289458 0.5146959
Moved 1719.859 417 593.5778 0.1319444 0.5287493
Moved 1719.89 418 598.226 0.1342593 0.5407045
Moved 1719.921 419 601.9686 0.1365741 0.5503306
Moved 1719.951 419 604.8581 0.1365741 0.5577624
Moved 1719.982 419 607.5 0.1365741 0.5645576
Moved 1720.013 406.6626 612.4675 0.1080152 0.5773339
Moved 1720.044 393.4445 618.1111 0.07741769 0.5918494
Moved 1720.074 382.0484 620 0.05103787 0.5967077
Moved 1720.105 372.8943 621 0.02984802 0.5992797
Moved 1720.136 360.3905 622 0.0009039045 0.6018518
Moved 1720.167 346.9272 622 -0.03026113 0.6018518
Moved 1720.197 336.413 622 -0.05459964 0.6018518
Moved 1720.228 329.6841 622 -0.07017582 0.6018518
Moved 1720.259 322.9445 613.9445 -0.0857766 0.5811329
Expand 1720.259
Moved 1720.289 317.2022 609.2023 -0.09906887 0.5689358
Moved 1720.32 314.0304 607.0303 -0.1064112 0.5633495
Moved 1720.351 309.1721 603.1721 -0.1176572 0.553426
Moved 1720.382 306.2991 600.2991 -0.1243077 0.5460366
Moved 1720.412 303.7357 598.8679 -0.1302414 0.5423555
Moved 1720.443 301.5 596.5 -0.1354167 0.5362654
Moved 1720.474 300.8311 595.8311 -0.1369652 0.5345448
Moved 1720.505 298.1686 594 -0.1431281 0.5298353
Ended 1720.535 298 594 -0.1435185 0.5298353
Accept 1720.597 1 is
Began 1721.273 368 459 0.01851857 0.1826131
Stationary 1721.303 368 459 0.01851857 0.1826131
Stationary 1721.334 368 459 0.01851857 0.1826131
Moved 1721.365 368 442.7089 0.01851857 0.140712
Moved 1721.396 377.1804 433.7541 0.03976931 0.1176802
Moved 1721.426 376.1787 420.1063 0.03745079 0.08257783
Moved 1721.457 376 407.7288 0.03703703 0.05074265
Moved 1721.488 376 399.6154 0.03703703 0.02987489
Moved 1721.519 376 391.6712 0.03703703 0.009442356
Moved 1721.549 376 385.3646 0.03703703 -0.006778426
Moved 1721.58 376 379.6205 0.03703703 -0.0215521
Moved 1721.611 376 375.2387 0.03703703 -0.03282225
Moved 1721.641 376 372.365 0.03703703 -0.0402135
Moved 1721.672 376 368.5 0.03703703 -0.0501544
Stationary 1721.703 376 368.5 0.03703703 -0.0501544
Moved 1721.734 376 367.8589 0.03703703 -0.05180335
Moved 1721.764 378.5661 368 0.04297704 -0.05144041
Moved 1721.795 391.2913 380.6331 0.07243364 -0.01894798
Moved 1721.826 406.8579 393.6128 0.1084673 0.01443612
Moved 1721.857 427.1935 411.1613 0.1555405 0.05957108
Moved 1721.887 445.5023 427.5023 0.1979219 0.1016003
Moved 1721.918 463.6406 446.8671 0.2399087 0.1514072
Moved 1721.949 482.2691 464.2692 0.2830304 0.1961655
Moved 1721.979 501.2401 479.0629 0.3269446 0.2342153
Moved 1722.01 517.3801 496.3801 0.3643059 0.2787554
Moved 1722.041 530.7617 507.7617 0.3952816 0.3080289
Moved 1722.072 541.3621 517.3621 0.4198196 0.3327213
Moved 1722.102 548.6536 524.6536 0.4366981 0.3514751
Moved 1722.133 551 528.1934 0.4421297 0.3605796
Moved 1722.164 551 532.2946 0.4421297 0.3711278
Moved 1722.195 533.547 538.2723 0.4017292 0.3865027
Moved 1722.225 512.4176 542 0.3528186 0.3960905
Moved 1722.256 495.6044 542 0.3138991 0.3960905
Moved 1722.287 470.9459 542 0.2568191 0.3960905
Moved 1722.318 443.0391 528.8156 0.19222 0.36218
Moved 1722.348 417.0294 517.3464 0.1320126 0.332681
Moved 1722.379 395.9912 505.3695 0.08331298 0.3018762
Moved 1722.41 375.6758 491.8148 0.03628651 0.2670132
Moved 1722.44 358.6173 476.5291 -0.00320067 0.2276983
Moved 1722.471 343.062 460.2744 -0.03920828 0.1858909
Moved 1722.502 330.292 446.9503 -0.06876861 0.1516211
Moved 1722.533 318.1548 434.9435 -0.09686385 0.1207393
Moved 1722.563 305.5801 419.5801 -0.1259719 0.08122459
Moved 1722.594 296.8843 407.1791 -0.1461011 0.04932905
Moved 1722.625 290.0219 396.5329 -0.1619863 0.02194671
Moved 1722.656 286.6526 389.3051 -0.1697858 0.003356737
Moved 1722.686 286 385.7672 -0.1712963 -0.005743042
Moved 1722.717 286 382.4059 -0.1712963 -0.01438808
Moved 1722.748 297.0071 376.9965 -0.1458168 -0.02830136
Moved 1722.778 314.7766 370.3814 -0.1046837 -0.04531538
Moved 1722.809 334.8264 365.5963 -0.05827224 -0.05762288
Moved 1722.84 348.6891 363.0622 -0.02618253 -0.06414045
Moved 1722.871 359.6192 362 -0.0008815528 -0.06687243
Moved 1722.901 368.3627 362 0.019358 -0.06687243
Moved 1722.932 374.271 362 0.03303468 -0.06687243
Moved 1722.963 381.126 362 0.04890283 -0.06687243
Moved 1722.994 388.7636 374.7635 0.06658237 -0.03404437
Moved 1723.024 398.4037 389.0061 0.08889735 0.002587715
Moved 1723.055 406.0297 401.7162 0.1065502 0.03527818
Moved 1723.086 412.4337 411.4337 0.1213742 0.06027162
Moved 1723.116 417.0902 419.1805 0.1321533 0.08019663
Moved 1723.147 419.7099 422.71 0.1382174 0.08927451
Moved 1723.178 420 424.0413 0.1388889 0.09269883
Ended 1723.209 420 425 0.1388889 0.09516452
Candidates 1723.332 13 thought high forth both gift ghost dish foolish copyright speak scottish though tough
Began 1724.376 410 380 0.1157407 -0.02057613
Moved 1724.407 398.4276 380 0.08895288 -0.02057613
Moved 1724.438 379.264 380 0.04459252 -0.02057613
Moved 1724.469 358.2757 390.8622 -0.003991425 0.007361581
Moved 1724.499 335.1092 404.3661 -0.05761753 0.04209393
Moved 1724.53 320.1906 415.1071 -0.09215152 0.06971991
Moved 1724.561 309.6984 425.7262 -0.116439 0.09703235
Moved 1724.591 298.353 440.7548 -0.1427013 0.1356861
Moved 1724.622 291.0384 453.9232 -0.1596334 0.1695555
Moved 1724.653 286.1443 463.5671 -0.1709622 0.1943597
Moved 1724.684 282.5 471.5 -0.1793981 0.2147633
Moved 1724.714 276.2961 483.9385 -0.1937589 0.2467553
Moved 1724.745 272.8977 493.307 -0.2016258 0.2708513
Moved 1724.776 270.0265 502.9205 -0.208272 0.2955774
Moved 1724.807 267.4767 510.0467 -0.2141744 0.313906
Moved 1724.837 264.6076 518.1772 -0.2208157 0.3348178
Moved 1724.868 263 526.8022 -0.2245371 0.3570014
Moved 1724.899 261 538.5528 -0.2291666 0.3872241
Moved 1724.929 259.3416 547.6337 -0.2330057 0.4105805
Moved 1724.96 258 557.0594 -0.2361111 0.4348236
Moved 1724.991 256.5877 563.8246 -0.2393804 0.4522238
Moved 1725.022 257 566 -0.2384259 0.4578188
Moved 1725.052 255.6805 571.9584 -0.2414803 0.473144
Moved 1725.083 256 583.5393 -0.2407407 0.5029302
Moved 1725.114 256 592.5 -0.2407407 0.5259773
Moved 1725.145 256 601.9835 -0.2407407 0.550369
Moved 1725.175 256 610.7356 -0.2407407 0.5728795
Moved 1725.206 256 616.7377 -0.2407407 0.588317
Moved 1725.237 256 623.5 -0.2407407 0.6057097
Moved 1725.268 256 627.1108 -0.2407407 0.6149969
Moved 1725.298 256 631.9643 -0.2407407 0.62748
Moved 1725.329 256 634.8485 -0.2407407 0.6348983
Moved 1725.36 256 636.1729 -0.2407407 0.6383047
Moved 1725.391 256 637 -0.2407407 0.6404321
Moved 1725.421 255 638 -0.2430556 0.643004
Ended 1725.452 254 639 -0.2453704 0.6455761
Accept 1725.513 1 high
Began 1725.974 669 480 0.7152778 0.2366254
Stationary 1726.005 669 480 0.7152778 0.2366254
Ended 1726.036 669 480 0.7152778 0.2366254
PhraseEnd 1726.097
