in sharp contrast to your words
in sharp contact to your words
FixStart
List

0.6 0.6
432 388.8
Moved 2408.251 555.1714 516.2612 0.4517857 0.3298899
Moved 2408.282 569.8285 516 0.4857141 0.329218
Moved 2408.313 582.2488 516 0.5144647 0.329218
Moved 2408.344 591.3163 516 0.5354545 0.329218
Moved 2408.374 602.2278 516 0.5607124 0.329218
Moved 2408.405 613.7498 524.1874 0.5873837 0.3502762
Moved 2408.436 623.9128 527.7282 0.6109093 0.3593831
Moved 2408.466 631.9089 529.9696 0.6294187 0.3651481
Moved 2408.497 639.5 533.5 0.6469907 0.3742283
Moved 2408.528 646.0641 536.0214 0.6621855 0.3807133
Moved 2408.559 651.1504 538.5752 0.6739593 0.3872818
Moved 2408.589 658.5562 540.7781 0.6911023 0.3929477
Moved 2408.62 664.8336 541 0.7056333 0.3935184
Moved 2408.651 667 542.97 0.7106481 0.3985852
Moved 2408.681 668.2451 543 0.7135302 0.3986624
Stationary 2408.712 668.2451 543 0.7135302 0.3986624
Moved 2408.743 668 544.1547 0.7129629 0.4016325
Moved 2408.774 645.9274 545 0.6618691 0.4038065
Moved 2408.804 609.4872 545 0.5775167 0.4038065
Moved 2408.835 587.4237 545 0.5264437 0.4038065
Moved 2408.866 560.0977 545 0.463189 0.4038065
Moved 2408.896 535.1168 545 0.4053631 0.4038065
Moved 2408.927 508.012 545 0.3426203 0.4038065
Moved 2408.958 501.2354 545 0.3269338 0.4038065
Moved 2408.989 485.1816 545 0.2897722 0.4038065
Moved 2409.019 470.5018 545 0.2557912 0.4038065
Moved 2409.05 454.5423 545 0.218848 0.4038065
Moved 2409.081 443.5 534.5 0.193287 0.3768003
Moved 2409.112 432.8498 533.9249 0.1686337 0.3753211
Moved 2409.142 424.1931 532.3977 0.1485952 0.3713931
Moved 2409.173 418.6939 531 0.1358656 0.3677982
Moved 2409.204 414.5 528.5 0.1261574 0.3613682
Moved 2409.234 409.0705 526.0352 0.1135891 0.3550288
Moved 2409.265 405.5 522.5 0.1053241 0.3459361
Moved 2409.296 399.841 515.841 0.09222448 0.3288091
Moved 2409.327 396.5 508.5 0.08449078 0.3099279
Moved 2409.357 392.1175 501.3526 0.07434615 0.2915447
Moved 2409.388 386.3152 486.5759 0.06091475 0.2535388
Moved 2409.419 382.7639 474.8192 0.05269408 0.2233004
Moved 2409.449 381.5 465.5 0.04976849 0.1993312
Moved 2409.48 380.2676 441.0134 0.04691571 0.1363513
Moved 2409.511 380 412.5502 0.04629632 0.06314332
Moved 2409.542 380 397.8819 0.04629632 0.02541632
Moved 2409.573 380 387.8943 0.04629632 -0.0002717383
Moved 2409.603 380 381.7466 0.04629632 -0.01608389
Moved 2409.634 378.8212 376.6425 0.04356762 -0.02921187
Moved 2409.665 376.2821 372.2821 0.0376901 -0.04042668
Moved 2409.695 372.4953 368.7476 0.02892435 -0.04951744
Moved 2409.726 361.6005 366.5201 0.003704826 -0.05524679
Moved 2409.757 346.92 364.984 -0.03027782 -0.0591975
Moved 2409.788 334.5 363.5 -0.05902777 -0.06301456
Moved 2409.818 319.404 364 -0.09397233 -0.06172839
Moved 2409.849 263.2791 364 -0.2238911 -0.06172839
Ended 2409.88 248 364 -0.2592593 -0.06172839
Candidates 2409.941 13 words epa reports writers roots routes errors does fruits tries trips supports writes
Began 2411.846 265.1594 465 -0.2195385 0.1980452
Moved 2411.877 321.5858 474.3276 -0.08892163 0.2220359
Moved 2411.908 451.1591 453.2319 0.2110164 0.1677775
Moved 2411.938 474.7007 446.6943 0.2655109 0.1509625
Moved 2411.969 520.7891 426.1055 0.3721969 0.09800781
Moved 2412 535.6703 416.5531 0.4066442 0.073439
Moved 2412.031 561.758 404.621 0.4670324 0.04274933
Moved 2412.061 583.3079 392.769 0.5169165 0.01226602
Moved 2412.092 588.3197 389.3401 0.5285178 0.003446806
Moved 2412.123 591.2189 386.7811 0.535229 -0.003135155
Moved 2412.153 591 386 0.5347222 -0.005144111
Moved 2412.184 592 383.9534 0.5370371 -0.01040808
Moved 2412.215 592 382.6973 0.5370371 -0.01363864
Moved 2412.246 592 381.669 0.5370371 -0.0162835
Ended 2412.276 592 382 0.5370371 -0.01543218
Accept 2412.337 0 words
PhraseEnd 2412.337
