the union will go on strike
Moved 1090.472 694 489.7179 0.7731482 0.2616201
Moved 1090.503 695.0506 491.0506 0.7755801 0.2650478
Moved 1090.534 696 493.3644 0.7777777 0.2709988
Moved 1090.564 697 494.5 0.7800925 0.2739197
Moved 1090.595 698.3364 495.3364 0.7831862 0.276071
Moved 1090.626 699.3376 497.3376 0.7855038 0.2812181
Moved 1090.656 700.1838 498.1838 0.7874625 0.2833945
Moved 1090.687 700 499.141 0.787037 0.2858564
Stationary 1090.718 700 499.141 0.787037 0.2858564
Moved 1090.749 701.0897 499 0.7895594 0.2854938
Moved 1090.779 701 500.3745 0.7893518 0.289029
Ended 1090.81 701 500 0.7893518 0.2880658
Began 1092.562 361 380 0.002314846 -0.02057613
Stationary 1092.593 361 380 0.002314846 -0.02057613
Moved 1092.624 375.6967 380 0.03633489 -0.02057613
Moved 1092.654 403.8035 397.3214 0.1013969 0.02397474
Moved 1092.685 431.1559 408.4203 0.1647127 0.05252135
Moved 1092.716 457.9855 416.9952 0.2268183 0.07457595
Moved 1092.747 474.3724 421.749 0.264751 0.0868028
Moved 1092.777 485.2308 424.7436 0.2898862 0.094505
Moved 1092.808 492.757 427.2523 0.3073079 0.1009575
Moved 1092.839 497.1193 428 0.3174057 0.1028806
Moved 1092.87 499.9836 428.9836 0.3240361 0.1054104
Moved 1092.9 502.5 429 0.3298611 0.1054526
Moved 1092.931 504.4128 430.4127 0.3342888 0.1090861
Moved 1092.962 505.3729 430 0.3365113 0.1080246
Moved 1092.992 506.3535 430 0.3387812 0.1080246
Moved 1093.023 507.191 431.191 0.34072 0.111088
Moved 1093.054 508.0317 431 0.342666 0.1105966
Moved 1093.085 509.1013 431 0.3451418 0.1105966
Stationary 1093.115 509.1013 431 0.3451418 0.1105966
Moved 1093.146 510.0763 431 0.3473989 0.1105966
Moved 1093.177 511.1963 432 0.3499915 0.1131687
Moved 1093.208 514.5 432 0.3576389 0.1131687
Moved 1093.238 522.1393 433 0.3753224 0.1157406
Moved 1093.269 530.7549 433 0.3952661 0.1157406
Moved 1093.3 538.3675 434 0.4128878 0.1183127
Moved 1093.33 544.3083 434 0.4266397 0.1183127
Moved 1093.361 548.3507 435.1754 0.435997 0.1213357
Moved 1093.392 552.0467 435 0.4445525 0.1208847
Moved 1093.423 554.9202 435 0.4512041 0.1208847
Moved 1093.453 557.5 435 0.457176 0.1208847
Moved 1093.484 560.3638 435 0.4638052 0.1208847
Moved 1093.515 562.1161 435 0.4678613 0.1208847
Moved 1093.546 563.5 435 0.4710648 0.1208847
Moved 1093.576 564.1787 435 0.472636 0.1208847
Moved 1093.607 565.3204 435 0.4752788 0.1208847
Moved 1093.638 566.249 435 0.4774281 0.1208847
Moved 1093.669 567.1866 435 0.4795985 0.1208847
Stationary 1093.699 567.1866 435 0.4795985 0.1208847
Moved 1093.73 568.1713 435 0.481878 0.1208847
Moved 1093.761 569.1005 435 0.484029 0.1208847
Stationary 1093.792 569.1005 435 0.484029 0.1208847
Stationary 1093.822 569.1005 435 0.484029 0.1208847
Stationary 1093.853 569 435 0.4837963 0.1208847
Stationary 1093.884 569 435 0.4837963 0.1208847
Stationary 1093.914 569 435 0.4837963 0.1208847
Stationary 1093.945 569 435 0.4837963 0.1208847
Stationary 1093.976 569 435 0.4837963 0.1208847
Stationary 1094.007 569 435 0.4837963 0.1208847
Moved 1094.037 560.6525 435 0.4644732 0.1208847
Moved 1094.068 557.779 435 0.4578218 0.1208847
Moved 1094.099 555.9133 435 0.453503 0.1208847
Moved 1094.13 552.3813 435 0.4453271 0.1208847
Moved 1094.16 545.5363 435 0.429482 0.1208847
Moved 1094.191 540.3044 435 0.4173714 0.1208847
Moved 1094.222 533.5734 435 0.4017904 0.1208847
Moved 1094.253 528.5739 428 0.3902174 0.1028806
Moved 1094.283 522.8426 427 0.3769504 0.1003086
Moved 1094.314 517.1105 425.5552 0.3636816 0.09659257
Moved 1094.345 513.0125 426 0.3541955 0.09773654
Moved 1094.376 508.1414 425 0.3429198 0.09516452
Moved 1094.406 504.2687 424 0.3339554 0.09259254
Moved 1094.437 501.3985 423 0.3273115 0.09002049
Moved 1094.468 498.8866 421.8866 0.3214967 0.08715684
Moved 1094.498 496 420.5784 0.3148148 0.08379218
Moved 1094.529 494.141 421 0.3105115 0.08487643
Moved 1094.56 492.7032 421 0.3071834 0.08487643
Moved 1094.591 490.5 419.5 0.3020833 0.08101848
Moved 1094.621 488.9128 420 0.2984092 0.08230445
Moved 1094.652 487.5 419 0.2951388 0.07973251
Moved 1094.683 486.7588 419 0.293423 0.07973251
Moved 1094.714 486 419 0.2916667 0.07973251
Moved 1094.744 483.6718 418 0.2862774 0.07716041
Moved 1094.775 482.9342 418 0.2845699 0.07716041
Stationary 1094.806 482.9342 418 0.2845699 0.07716041
Moved 1094.837 481.4242 417 0.2810744 0.0745884
Moved 1094.867 479.7756 417 0.2772584 0.0745884
Moved 1094.898 478.626 417 0.2745973 0.0745884
Moved 1094.929 478 416.1354 0.2731481 0.07236457
Moved 1094.959 476.6328 416 0.2699834 0.07201634
Moved 1094.99 475.7972 416 0.2680491 0.07201634
Stationary 1095.021 475.7972 416 0.2680491 0.07201634
Moved 1095.052 474.8709 416 0.265905 0.07201634
Moved 1095.082 473.5583 415 0.2628663 0.06944436
Moved 1095.113 472.8136 415 0.2611426 0.06944436
Stationary 1095.144 472.8136 415 0.2611426 0.06944436
Moved 1095.175 471.859 415 0.2589328 0.06944436
Moved 1095.205 472 413.7508 0.2592593 0.06623142
Moved 1095.236 470.7544 414 0.2563758 0.06687239
Stationary 1095.267 470.7544 414 0.2563758 0.06687239
Moved 1095.298 469.9532 414 0.2545213 0.06687239
Stationary 1095.328 469.9532 414 0.2545213 0.06687239
Stationary 1095.359 469.9532 414 0.2545213 0.06687239
Moved 1095.39 469 412.8441 0.2523148 0.06389944
Stationary 1095.421 469 412.8441 0.2523148 0.06389944
Moved 1095.451 467.8755 413 0.2497117 0.06430033
Stationary 1095.482 467.8755 413 0.2497117 0.06430033
Stationary 1095.513 467.8755 413 0.2497117 0.06430033
Moved 1095.543 466.9337 411.9337 0.2475316 0.06155775
Stationary 1095.574 466.9337 411.9337 0.2475316 0.06155775
Stationary 1095.605 466.9337 411.9337 0.2475316 0.06155775
Stationary 1095.636 466.9337 411.9337 0.2475316 0.06155775
Moved 1095.666 465.92 412 0.2451853 0.06172835
Stationary 1095.697 465.92 412 0.2451853 0.06172835
Stationary 1095.728 465.92 412 0.2451853 0.06172835
Moved 1095.759 464.9939 412 0.2430415 0.06172835
Stationary 1095.789 464.9939 412 0.2430415 0.06172835
Stationary 1095.82 464.9939 412 0.2430415 0.06172835
Stationary 1095.851 464.9939 412 0.2430415 0.06172835
Stationary 1095.882 464.9939 412 0.2430415 0.06172835
Stationary 1095.912 464.9939 412 0.2430415 0.06172835
Moved 1095.943 465 410.9492 0.2430555 0.05902557
Moved 1095.974 463.7498 411 0.2401617 0.05915629
Stationary 1096.005 463.7498 411 0.2401617 0.05915629
Stationary 1096.035 463.7498 411 0.2401617 0.05915629
Stationary 1096.066 463.7498 411 0.2401617 0.05915629
Stationary 1096.097 463.7498 411 0.2401617 0.05915629
Stationary 1096.127 463.7498 411 0.2401617 0.05915629
Stationary 1096.158 463.7498 411 0.2401617 0.05915629
Stationary 1096.189 463.7498 411 0.2401617 0.05915629
Moved 1096.22 462.986 411 0.2383935 0.05915629
Moved 1096.25 463 409.7728 0.2384259 0.05599999
Stationary 1096.281 463 409.7728 0.2384259 0.05599999
Stationary 1096.312 463 409.7728 0.2384259 0.05599999
Stationary 1096.343 463 409.7728 0.2384259 0.05599999
Stationary 1096.373 463 409.7728 0.2384259 0.05599999
Moved 1096.404 461.9764 410 0.2360565 0.05658428
Stationary 1096.435 461.9764 410 0.2360565 0.05658428
Moved 1096.466 462 408.8605 0.2361111 0.05365344
Stationary 1096.496 462 408.8605 0.2361111 0.05365344
Stationary 1096.527 462 408.8605 0.2361111 0.05365344
Stationary 1096.558 462 408.8605 0.2361111 0.05365344
Moved 1096.589 460.9341 409 0.2336437 0.05401234
Stationary 1096.619 460.9341 409 0.2336437 0.05401234
Stationary 1096.65 460.9341 409 0.2336437 0.05401234
Stationary 1096.681 460.9341 409 0.2336437 0.05401234
Stationary 1096.711 460.9341 409 0.2336437 0.05401234
Stationary 1096.742 461 409 0.2337964 0.05401234
Stationary 1096.773 461 409 0.2337964 0.05401234
Stationary 1096.804 461 409 0.2337964 0.05401234
Stationary 1096.834 461 409 0.2337964 0.05401234
Stationary 1096.865 461 409 0.2337964 0.05401234
Ended 1096.896 461 409 0.2337964 0.05401234
Backspace 1096.957
Candidates 1097.08 13 look ok ph lo hook pool poll log oh l july holy ol
Backspace 1098.371
Began 1099.785 426 219 0.1527777 -0.4346708
Stationary 1099.816 426 219 0.1527777 -0.4346708
Stationary 1099.846 426 219 0.1527777 -0.4346708
Moved 1099.877 411.7627 239.856 0.119821 -0.381029
Moved 1099.908 406.5176 249.4471 0.1076798 -0.3563603
Moved 1099.939 403.6488 256.7024 0.1010389 -0.3376997
Moved 1099.969 402.1013 263.696 0.09745678 -0.3197119
Moved 1100 398.7966 280.0172 0.08980691 -0.2777337
Moved 1100.031 396.9176 293.412 0.08545736 -0.243282
Moved 1100.062 396 303.9131 0.08333336 -0.2162728
Moved 1100.092 396 311.1085 0.08333336 -0.1977662
Moved 1100.123 396 322.6942 0.08333336 -0.1679678
Moved 1100.154 396 332.5359 0.08333336 -0.1426545
Moved 1100.184 396 339.5129 0.08333336 -0.1247098
Moved 1100.215 396 345.2103 0.08333336 -0.110056
Moved 1100.246 404.0836 350.0836 0.1020452 -0.09752179
Moved 1100.277 405.9529 352.9529 0.1063724 -0.09014184
Moved 1100.307 408.9753 353 0.1133687 -0.09002065
Moved 1100.338 422.1833 342.8167 0.1439428 -0.1162123
Moved 1100.369 433.9516 325.7554 0.1711842 -0.1600941
Moved 1100.4 438.4242 315.5355 0.1815375 -0.18638
Moved 1100.43 451.4238 290.1523 0.2116293 -0.2516658
Moved 1100.461 461.4285 267.1906 0.2347883 -0.310724
Moved 1100.492 468.702 248.894 0.251625 -0.3577829
Moved 1100.523 472.7647 236.7058 0.2610295 -0.3891312
Moved 1100.553 476.751 226.7469 0.270257 -0.4147456
Moved 1100.584 477 221.3643 0.2708333 -0.4285899
Moved 1100.615 477 218.5 0.2708333 -0.4359568
Moved 1100.646 455.9396 218 0.2220825 -0.4372429
Moved 1100.676 430.1977 244.1796 0.1624948 -0.3699086
Moved 1100.707 409.5916 266.7605 0.1147954 -0.3118301
Moved 1100.738 392.469 287.2861 0.07515977 -0.2590378
Moved 1100.769 385.0804 297.2875 0.05805641 -0.2333141
Moved 1100.799 370.5363 320.9274 0.02438962 -0.172512
Moved 1100.83 367.1444 327.7111 0.0165381 -0.1550641
Moved 1100.861 361.0747 339.8506 0.002487699 -0.123841
Moved 1100.891 355.308 350.0379 -0.01086101 -0.09763921
Moved 1100.922 351.7906 357.6282 -0.01900325 -0.07811668
Moved 1100.953 350 364.2902 -0.02314816 -0.06098193
Ended 1100.984 350 366 -0.02314816 -0.05658444
Candidates 1101.107 13 the there they further where right tiger threw r turkey either t title
Began 1102.182 398 300 0.08796295 -0.2263375
Moved 1102.213 398 309.9931 0.08796295 -0.2006351
Moved 1102.244 427.0664 339.1731 0.1552463 -0.1255837
Moved 1102.275 457.6308 365.6979 0.2259972 -0.0573615
Moved 1102.305 478.5472 386.5472 0.2744149 -0.003736598
Moved 1102.336 490.1568 398.5424 0.3012889 0.0271152
Moved 1102.367 495.2684 403.5368 0.3131213 0.03996084
Moved 1102.397 497.5 404 0.318287 0.04115226
Moved 1102.428 497 395.88 0.3171296 0.0202675
Moved 1102.459 486.5 387 0.2928241 -0.002572055
Moved 1102.49 467.2538 346.5077 0.2482728 -0.106719
Moved 1102.521 453.2142 309.557 0.2157737 -0.2017567
Moved 1102.551 443.5396 275.3383 0.1933787 -0.2897679
Moved 1102.582 438.2995 252.0963 0.1812488 -0.3495466
Moved 1102.613 436.5 233 0.1770833 -0.3986626
Moved 1102.643 437 214.2377 0.1782407 -0.4469195
Moved 1102.674 437 195.7579 0.1782407 -0.4944498
Moved 1102.705 437 189.42 0.1782407 -0.5107509
Moved 1102.736 437 187.4739 0.1782407 -0.5157565
Moved 1102.766 437 185.5 0.1782407 -0.5208334
Moved 1102.797 437 185 0.1782407 -0.5221194
Moved 1102.828 451.9307 208.8267 0.2128025 -0.4608368
Moved 1102.859 459.5 241.5 0.2303241 -0.3768004
Moved 1102.889 463.3999 271.7983 0.2393516 -0.2988726
Moved 1102.92 468.5076 305.0457 0.251175 -0.21336
Moved 1102.951 470 325.8992 0.2546296 -0.1597242
Moved 1102.981 474.3134 345.5971 0.2646144 -0.109061
Moved 1103.012 481.5514 362.6199 0.281369 -0.06527802
Moved 1103.043 490.1666 379.3333 0.3013116 -0.0222911
Moved 1103.074 495.9213 389.8425 0.3146326 0.004738976
Moved 1103.104 506.3359 398.502 0.3387405 0.0270112
Moved 1103.135 517.8642 404.4321 0.3654264 0.04226347
Moved 1103.166 532.5 410 0.3993056 0.05658428
Moved 1103.197 542.4883 412.1221 0.4224266 0.06204232
Moved 1103.227 548.9804 413 0.4374546 0.06430033
Moved 1103.258 550.4089 413 0.4407613 0.06430033
Moved 1103.289 551 413 0.4421297 0.06430033
Moved 1103.32 496.4224 349.9406 0.3157926 -0.09788952
Moved 1103.35 455.9869 298.6492 0.2221918 -0.2298119
Moved 1103.381 445.0652 279.1305 0.1969103 -0.2800142
Moved 1103.412 440.4785 263.3924 0.1862928 -0.3204929
Moved 1103.442 438.6096 248.0477 0.1819665 -0.3599596
Moved 1103.473 439 233.6781 0.1828703 -0.3969185
Moved 1103.504 439 218.1061 0.1828703 -0.43697
Moved 1103.535 446.667 198.6649 0.200618 -0.4869729
Moved 1103.565 447 183.873 0.2013889 -0.5250179
Moved 1103.596 447 174.7478 0.2013889 -0.5484883
Ended 1103.627 447 171 0.2013889 -0.5581277
Accept 1103.688 0 the
Candidates 1103.688 13 union icon opinion public rubin dublin enough function thin non kingdom moon bin
Began 1104.211 424 199 0.1481481 -0.4861111
Moved 1104.242 420.5385 202.0769 0.1401353 -0.4781972
Moved 1104.272 401.2367 222.2671 0.09545534 -0.4262678
Moved 1104.303 379.9138 248.4482 0.04609684 -0.3589294
Moved 1104.334 358.0387 278.942 -0.004540136 -0.2804989
Moved 1104.365 341.7636 299.2363 -0.04221379 -0.2283017
Moved 1104.395 322.6405 325.3033 -0.08648039 -0.1612568
Moved 1104.426 317.3528 331.559 -0.09872028 -0.1451674
Moved 1104.457 309.6583 341.3417 -0.1165318 -0.1200061
Moved 1104.488 305.3406 346.6594 -0.1265264 -0.1063287
Moved 1104.518 302.7926 349.2075 -0.1324246 -0.09977513
Moved 1104.549 302 351.5 -0.1342593 -0.0938786
Moved 1104.58 302 352.2548 -0.1342593 -0.09193726
Moved 1104.61 320 356 -0.09259259 -0.0823046
Moved 1104.641 359.1838 356 -0.001889269 -0.0823046
Moved 1104.672 393.6396 356 0.07786939 -0.0823046
Moved 1104.703 419.9906 345.7028 0.1388671 -0.108789
Moved 1104.733 437.6802 341.6628 0.1798153 -0.1191801
Moved 1104.764 454.1569 338.4608 0.2179558 -0.1274157
Moved 1104.795 464.2303 336.5899 0.2412738 -0.1322277
Moved 1104.826 469.5695 335.7153 0.253633 -0.1344773
Moved 1104.856 472.8215 333.3571 0.2611608 -0.1405426
Moved 1104.887 476.3729 329.6271 0.2693816 -0.1501359
Moved 1104.918 482.121 322.1976 0.2826874 -0.169245
Moved 1104.949 493.5124 300.9669 0.3090566 -0.2238507
Moved 1104.979 497.8117 292.3138 0.3190086 -0.2461063
Moved 1105.01 504.5982 272.2053 0.3347181 -0.297826
Moved 1105.041 508.6786 258.2854 0.3441636 -0.3336281
Moved 1105.072 513.4448 248.1105 0.3551962 -0.3597982
Moved 1105.102 517.0939 239.7184 0.3636432 -0.3813828
Moved 1105.133 520.9661 233.0679 0.3726066 -0.3984881
Moved 1105.164 526 225.5 0.3842592 -0.4179527
Moved 1105.194 533.6935 211.613 0.4020682 -0.4536702
Moved 1105.225 539.4402 202.1196 0.4153707 -0.4780873
Moved 1105.256 548.2749 188.5419 0.4358215 -0.5130095
Moved 1105.287 553.3286 180.0071 0.4475198 -0.5349611
Moved 1105.317 560.0867 169.37 0.4631636 -0.5623199
Moved 1105.348 564.419 161.743 0.4731921 -0.5819366
Moved 1105.379 568.2925 154.7075 0.4821585 -0.6000322
Ended 1105.41 568.2925 154.7075 0.4821585 -0.6000322
Accept 1105.471 0 union
Candidates 1105.471 13 will well feel with win week el tell gel fell greek won geek
Began 1106.024 390 240 0.06944448 -0.3806585
Stationary 1106.055 390 240 0.06944448 -0.3806585
Stationary 1106.086 390 240 0.06944448 -0.3806585
Moved 1106.116 413.9337 258.5187 0.1248466 -0.333028
Moved 1106.147 445.7403 281.6293 0.1984729 -0.2735872
Moved 1106.178 471.3127 297.893 0.2576683 -0.2317567
Moved 1106.209 486.6846 307.0108 0.2932515 -0.2083056
Moved 1106.24 497.801 315.6008 0.3189839 -0.186212
Moved 1106.27 504.489 321.489 0.3344652 -0.1710676
Moved 1106.301 512.2311 327.2311 0.3523867 -0.1562987
Moved 1106.332 519.9776 334.9776 0.3703185 -0.1363745
Moved 1106.362 525.7139 340.3569 0.383597 -0.1225387
Moved 1106.393 530.7672 345.7672 0.3952944 -0.1086235
Moved 1106.424 533.7581 348.7581 0.4022177 -0.100931
Moved 1106.455 535.6316 351 0.4065546 -0.09516476
Moved 1106.485 536 352.0878 0.4074074 -0.09236684
Ended 1106.516 538 352 0.4120371 -0.09259266
Accept 1106.608 0 will
Candidates 1106.608 13 go p i o ho hi pp ii gp iii po ip gop
Began 1107.069 440 278 0.1851852 -0.2829219
Stationary 1107.1 440 278 0.1851852 -0.2829219
Moved 1107.131 445.4676 296.6865 0.1978417 -0.2348598
Moved 1107.161 458.5 317.5 0.2280092 -0.1813271
Moved 1107.192 476.15 338.3416 0.2688656 -0.1277223
Moved 1107.223 489.2411 353.2411 0.2991693 -0.08940033
Moved 1107.254 503.7071 364.7072 0.3326554 -0.05990966
Moved 1107.284 514.2438 371.9329 0.3570457 -0.04132494
Moved 1107.315 531.9161 381.729 0.3979539 -0.0161291
Moved 1107.346 536.5029 384.3353 0.4085716 -0.009425834
Moved 1107.377 543.0422 387.0422 0.4237088 -0.002463423
Moved 1107.407 547.5951 388 0.4342479 -3.924585E-08
Moved 1107.438 550.4664 388 0.4408944 -3.924585E-08
Moved 1107.469 551 388 0.4421297 -3.924585E-08
Moved 1107.5 538.4416 350.8535 0.4130592 -0.09554152
Moved 1107.53 502.4888 286.4246 0.3298352 -0.2612535
Moved 1107.561 485.2047 246.0157 0.2898257 -0.3651859
Moved 1107.592 476.5443 213.1772 0.2697785 -0.449647
Moved 1107.623 473.9541 195.6786 0.2637825 -0.4946538
Moved 1107.653 471.0902 181.4508 0.2571532 -0.5312479
Moved 1107.684 468.2153 169.8613 0.2504984 -0.5610563
Moved 1107.715 466.5 161 0.2465278 -0.5838477
Ended 1107.745 467 160 0.2476852 -0.5864198
Accept 1107.807 0 go
Candidates 1107.807 13 in on inn iv un ibm gun hiv fun john job going him
Began 1108.606 439 203 0.1828703 -0.4758231
Moved 1108.637 427.7974 221.2457 0.1569384 -0.4288948
Moved 1108.668 421.8279 234.6371 0.1431202 -0.394452
Moved 1108.698 406.4775 275.7784 0.1075869 -0.2886358
Moved 1108.729 397.6909 315.8545 0.08724749 -0.1855595
Moved 1108.76 393.4693 341.7147 0.07747532 -0.1190467
Moved 1108.791 392 358.9857 0.07407407 -0.07462545
Moved 1108.821 391 375.6032 0.07175922 -0.03188475
Moved 1108.852 391 388.2631 0.07175922 0.0006765201
Moved 1108.883 391 400.3591 0.07175922 0.03178777
Moved 1108.913 391 401.1484 0.07175922 0.03381796
Moved 1108.944 391 406.0762 0.07175922 0.04649213
Moved 1108.975 391 409.9516 0.07175922 0.05645979
Moved 1109.006 391 415.8243 0.07175922 0.07156462
Moved 1109.036 391 420.7866 0.07175922 0.08432749
Moved 1109.067 391 424.5344 0.07175922 0.09396702
Moved 1109.098 391 428.1351 0.07175922 0.103228
Moved 1109.129 391 430.7565 0.07175922 0.1099705
Moved 1109.159 391 432.1072 0.07175922 0.1134445
Moved 1109.19 391 435.4225 0.07175922 0.1219713
Ended 1109.221 391 437.3121 0.07175922 0.1268315
Accept 1109.313 1 on
Began 1110.389 433 344 0.1689814 -0.1131688
Stationary 1110.42 433 344 0.1689814 -0.1131688
Moved 1110.45 425.8835 344 0.1525081 -0.1131688
Moved 1110.481 407.5 344 0.1099537 -0.1131688
Moved 1110.512 390.6061 344 0.07084737 -0.1131688
Moved 1110.542 368.545 336.0605 0.0197801 -0.1335891
Moved 1110.573 347.0765 333.1794 -0.02991547 -0.1409995
Moved 1110.604 331.257 330.751 -0.06653473 -0.1472455
Moved 1110.635 315.9201 327.784 -0.1020368 -0.1548766
Moved 1110.665 305.7161 325.9054 -0.1256571 -0.1597085
Moved 1110.696 296.1213 326 -0.1478674 -0.1594652
Moved 1110.727 290.4701 326 -0.1609488 -0.1594652
Moved 1110.758 286.598 326 -0.1699121 -0.1594652
Stationary 1110.788 287 326 -0.1689815 -0.1594652
Moved 1110.819 313.1938 351.7496 -0.1083476 -0.09323677
Moved 1110.85 350.826 374.0735 -0.02123619 -0.03581914
Moved 1110.88 379.9105 389.2346 0.04608899 0.003175225
Moved 1110.911 401.9579 400.6902 0.09712468 0.03263933
Moved 1110.942 413.6578 406.8631 0.1242079 0.04851616
Moved 1110.973 423.6216 411.8109 0.1472723 0.06124182
Moved 1111.004 427.6803 414.6803 0.1566673 0.06862205
Moved 1111.034 429.5 417.5 0.1608796 0.0758744
Moved 1111.065 429 421.2013 0.1597223 0.08539419
Moved 1111.096 420.2439 427.9187 0.1394534 0.1026715
Moved 1111.126 407.6256 431.8436 0.1102445 0.1127665
Moved 1111.157 393.634 433 0.07785648 0.1157406
Moved 1111.188 382.3 433 0.05162041 0.1157406
Moved 1111.219 375.8823 433 0.03676454 0.1157406
Moved 1111.249 374 433 0.03240744 0.1157406
Stationary 1111.28 374 433 0.03240744 0.1157406
Moved 1111.311 429.7767 437.2706 0.16152 0.1267248
Moved 1111.342 464.9109 444.9025 0.2428494 0.1463542
Moved 1111.372 487.9385 449.7641 0.2961539 0.1588582
Moved 1111.403 507.2947 454.4316 0.34096 0.170863
Moved 1111.434 519.7707 457.5902 0.3698395 0.1789871
Moved 1111.464 525.9274 459 0.3840913 0.1826131
Moved 1111.495 527.977 459 0.3888357 0.1826131
Moved 1111.526 517.148 428.8003 0.3637685 0.1049389
Moved 1111.557 488.8877 373.6417 0.2983512 -0.03692988
Moved 1111.588 473 330.5 0.2615741 -0.147891
Moved 1111.618 465.7499 287.124 0.2447914 -0.2594549
Moved 1111.649 464 252.9905 0.2407408 -0.3472468
Moved 1111.68 464 234.6331 0.2407408 -0.3944623
Moved 1111.71 464 225.5 0.2407408 -0.4179527
Moved 1111.741 464 226 0.2407408 -0.4166668
Moved 1111.772 482.9753 238.5326 0.284665 -0.3844327
Moved 1111.803 508.1129 268.1468 0.342854 -0.3082645
Moved 1111.833 525.4732 298.5253 0.3830398 -0.2301305
Moved 1111.864 534.8966 331.9313 0.4048532 -0.1442098
Moved 1111.895 535 355.2112 0.4050927 -0.08433322
Moved 1111.926 505.4621 367.5501 0.3367178 -0.05259745
Moved 1111.956 440.1108 369 0.1854416 -0.04886839
Moved 1111.987 396.0594 371.1921 0.08347084 -0.04323025
Moved 1112.018 360.237 376.4802 0.0005485614 -0.02962913
Moved 1112.048 339.1973 379.9781 -0.04815439 -0.02063249
Ended 1112.079 326 381 -0.07870371 -0.01800419
Candidates 1112.202 13 assume drinks assumed assumes aunt saints sounds some gained designed socks singer aimed
Began 1113.324 409 348 0.113426 -0.1028807
Moved 1113.355 385.2847 348 0.05852938 -0.1028807
Moved 1113.385 334.5607 336.5203 -0.05888725 -0.1324067
Moved 1113.416 319.1172 332.2138 -0.09463613 -0.143483
Moved 1113.447 298.343 332 -0.1427245 -0.144033
Moved 1113.478 276.2064 332 -0.1939667 -0.144033
Moved 1113.509 259.2205 339.5559 -0.2332859 -0.1245992
Moved 1113.539 244.6355 343.0521 -0.2670474 -0.1156069
Moved 1113.57 225.3941 345.9437 -0.3115878 -0.1081695
Moved 1113.601 210.9501 348.81 -0.3450227 -0.1007973
Moved 1113.631 197.2807 351.8597 -0.376665 -0.09295357
Moved 1113.662 191.9115 352.5443 -0.3890938 -0.09119284
Moved 1113.693 188.7765 353 -0.3963508 -0.09002065
Moved 1113.724 185.0094 354.9905 -0.4050707 -0.08490095
Moved 1113.754 180.3536 356 -0.4158482 -0.0823046
Moved 1113.784 175.2231 357.3885 -0.4277244 -0.07873331
Moved 1113.816 170.4578 358.2711 -0.438755 -0.0764634
Moved 1113.847 164.7209 358 -0.4520349 -0.07716057
Moved 1113.877 156.8508 359 -0.4702527 -0.07458848
Moved 1113.908 153.0518 359 -0.4790468 -0.07458848
Moved 1113.939 151.6146 359 -0.4823736 -0.07458848
Ended 1113.969 151 359 -0.4837963 -0.07458848
Accept 1114.031 0 assume
Delete 1114.031 LeftSwipe
Began 1114.431 393 352 0.07638891 -0.09259266
Stationary 1114.461 393 352 0.07638891 -0.09259266
Moved 1114.492 369.3803 357.6197 0.02171358 -0.07813866
Moved 1114.523 359.7009 360.8442 -0.000692308 -0.06984514
Moved 1114.553 334.2241 364.7529 -0.05966644 -0.059792
Moved 1114.584 311.554 367 -0.1121436 -0.05401234
Moved 1114.615 294.4873 367 -0.1516498 -0.05401234
Moved 1114.646 281.6414 367 -0.1813857 -0.05401234
Moved 1114.676 271.2596 367 -0.2054176 -0.05401234
Moved 1114.707 262.3962 367 -0.2259346 -0.05401234
Moved 1114.738 254.2278 367 -0.244843 -0.05401234
Moved 1114.769 251.3572 367 -0.2514881 -0.05401234
Moved 1114.799 248.5 367 -0.2581019 -0.05401234
Stationary 1114.83 248.5 367 -0.2581019 -0.05401234
Moved 1114.861 247.6261 367 -0.2601249 -0.05401234
Moved 1114.891 257.2261 375.272 -0.2379026 -0.03273662
Moved 1114.922 287.3944 399.7958 -0.1680685 0.03033905
Moved 1114.953 314.5771 414.3206 -0.1051455 0.06769694
Moved 1114.984 349.362 430.1357 -0.02462501 0.1083737
Moved 1115.015 369.5321 437.7661 0.02206514 0.127999
Moved 1115.045 377.8624 440.0734 0.04134814 0.1339337
Moved 1115.076 392.5505 444.8202 0.07534841 0.1461424
Moved 1115.107 402.265 447.755 0.09783566 0.1536908
Moved 1115.137 406.6286 449.6286 0.1079367 0.1585097
Moved 1115.168 409.1179 451.059 0.1136988 0.1621886
Moved 1115.199 410 455.5047 0.1157407 0.1736231
Moved 1115.23 410 459.7824 0.1157407 0.1846255
Moved 1115.26 397.4992 463.2504 0.08680363 0.1935453
Moved 1115.291 392.2122 466 0.07456542 0.2006171
Moved 1115.322 390.776 467.2241 0.07124066 0.2037655
Moved 1115.353 391 470.0954 0.07175922 0.2111507
Moved 1115.383 417.6516 479.8606 0.1334526 0.2362669
Moved 1115.414 453.1709 486.8157 0.2156734 0.2541556
Moved 1115.445 472.9267 488.7853 0.2614043 0.2592215
Moved 1115.475 478.8734 489 0.2751699 0.2597736
Moved 1115.506 486.2029 489 0.2921365 0.2597736
Moved 1115.537 489.6474 489 0.3001098 0.2597736
Moved 1115.568 491.5124 489 0.3044268 0.2597736
Moved 1115.598 495.382 475.4722 0.3133841 0.2249798
Moved 1115.629 500.3456 440.8525 0.3248741 0.1359374
Moved 1115.66 503 417.2076 0.3310186 0.07512245
