the collapse of the Roman empire
Moved 1731.658 576 735.8959 0.5000001 0.8947937
Moved 1731.689 576 736 0.5000001 0.8950616
Moved 1731.72 535.9687 688.832 0.407335 0.7737446
Moved 1731.751 514.3906 659.9307 0.3573856 0.6994102
Moved 1731.781 498.0113 626.2247 0.3194704 0.6127179
Moved 1731.812 488.6388 602.597 0.2977751 0.5519471
Moved 1731.843 482 578.5 0.2824074 0.489969
Moved 1731.874 478.766 558.9468 0.2749211 0.439678
Moved 1731.904 476 541.374 0.2685185 0.3944803
Moved 1731.935 475 521.5267 0.2662037 0.3434328
Moved 1731.966 474 508.6287 0.2638889 0.310259
Moved 1731.996 473 491.9015 0.2615741 0.2672362
Moved 1732.027 473 470 0.2615741 0.2109053
Moved 1732.058 473 457.4544 0.2615741 0.1786378
Moved 1732.089 473 450.0089 0.2615741 0.1594879
Moved 1732.119 473 437.5609 0.2615741 0.1274714
Moved 1732.15 473 429.6724 0.2615741 0.1071821
Moved 1732.181 473 423.0222 0.2615741 0.09007748
Moved 1732.212 473 418.4217 0.2615741 0.07824509
Moved 1732.242 473 414.1704 0.2615741 0.06731068
Stationary 1732.273 473 414 0.2615741 0.06687239
Moved 1732.304 462.6171 414 0.2375396 0.06687239
Moved 1732.334 439.087 437.7391 0.1830719 0.1279296
Moved 1732.365 414.4007 457.8661 0.1259274 0.1796966
Moved 1732.396 389.0679 479.6389 0.06728679 0.2356966
Moved 1732.427 363.5416 501.801 0.008198122 0.2926978
Moved 1732.457 340.5096 521.3923 -0.04511669 0.3430872
Moved 1732.488 317.8204 537.5825 -0.09763786 0.3847285
Moved 1732.519 298.9892 550.722 -0.1412287 0.4185235
Moved 1732.55 281.8639 561.7574 -0.1808705 0.4469068
Moved 1732.58 269.2889 568.9037 -0.2099795 0.4652871
Moved 1732.611 252 576.5 -0.25 0.484825
Moved 1732.642 220.4246 586.1439 -0.3230912 0.5096292
Moved 1732.672 204.3819 591.2061 -0.3602272 0.5226492
Moved 1732.703 196.4861 593 -0.3785043 0.5272633
Moved 1732.734 192.6106 594 -0.3874754 0.5298353
Moved 1732.765 189.5 594 -0.3946759 0.5298353
Moved 1732.795 188.7651 594 -0.3963771 0.5298353
Stationary 1732.826 189 594 -0.3958333 0.5298353
Stationary 1732.857 189 594 -0.3958333 0.5298353
Stationary 1732.887 189 594 -0.3958333 0.5298353
Moved 1732.918 207.7551 571.2449 -0.3524188 0.4713089
Moved 1732.949 230.1551 555.4468 -0.3005669 0.4306757
Moved 1732.98 255.3948 539.603 -0.2421417 0.3899255
Moved 1733.01 278.9541 523.7768 -0.1876063 0.3492201
Moved 1733.041 308.9036 507.0482 -0.1182787 0.3061937
Moved 1733.072 333.8268 497.4693 -0.06058609 0.2815568
Moved 1733.103 355.3963 486.8019 -0.01065672 0.25412
Moved 1733.133 370.7187 478.7604 0.02481182 0.2334373
Moved 1733.164 384.8644 470.4813 0.05755653 0.2121433
Moved 1733.195 394.3403 463.9948 0.07949153 0.1954597
Moved 1733.225 409.8626 455.0687 0.1154227 0.1725018
Moved 1733.256 427 447.5 0.1550926 0.1530349
Moved 1733.287 438.5907 441.8031 0.1819228 0.1383824
Moved 1733.318 444.7599 439.7467 0.1962035 0.1330933
Moved 1733.348 457.2462 436.2513 0.225107 0.1241031
Moved 1733.379 470.569 431.1437 0.2559467 0.1109662
Ended 1733.41 490 428 0.300926 0.1028806
Accept 1733.471 0 the
Candidates 1733.471 13 woman ottoman krugman Roman sullivan women taliban program span problem german wolfram slogan
Began 1734.454 440 489 0.1851852 0.2597736
Stationary 1734.485 440 489 0.1851852 0.2597736
Stationary 1734.516 440 489 0.1851852 0.2597736
Moved 1734.547 414.2092 512.3896 0.1254844 0.3199321
Moved 1734.577 386.7797 542.4915 0.06199012 0.3973545
Moved 1734.608 361.4774 567.1312 0.003419916 0.4607282
Moved 1734.639 336.6338 594.3662 -0.05408843 0.5307772
Moved 1734.669 315.1145 616.3998 -0.1039015 0.5874478
Moved 1734.7 299.8683 631.1317 -0.1391937 0.6253386
Moved 1734.731 285.5773 650.1341 -0.1722749 0.6742132
Moved 1734.762 273.0829 663.9171 -0.2011971 0.7096632
Moved 1734.792 262.6778 676.3222 -0.2252829 0.7415693
Moved 1734.823 253.4547 687.5453 -0.2466326 0.7704353
Moved 1734.854 244.4304 698.712 -0.2675222 0.7991563
Moved 1734.885 235.2464 713.1304 -0.2887816 0.8362406
Moved 1734.915 227.2778 726.2037 -0.3072273 0.8698654
Moved 1734.946 217.8376 742.3247 -0.3290796 0.9113287
Moved 1734.977 208.8871 757.1976 -0.3497985 0.9495823
Moved 1735.007 198.5084 774.6554 -0.373823 0.9944838
Moved 1735.038 168.7093 816.936 -0.4428024 1.10323
Ended 1735.069 158.6924 829.1345 -0.4659898 1.134605
Accept 1735.13 3 Roman
Began 1735.929 440 477 0.1851852 0.2289094
Stationary 1735.96 440 477 0.1851852 0.2289094
Stationary 1735.991 440 477 0.1851852 0.2289094
Stationary 1736.021 440 477 0.1851852 0.2289094
Moved 1736.052 428.548 497.0867 0.1586759 0.2805727
Moved 1736.083 419.747 509.5663 0.1383032 0.3126704
Moved 1736.113 413.445 520.4067 0.1237152 0.3405521
Moved 1736.144 405.8511 532.9148 0.1061369 0.3727232
Moved 1736.175 396.8725 544.8367 0.08535296 0.4033864
Moved 1736.206 389.4636 554.7152 0.06820282 0.4287941
Moved 1736.236 381.8438 564.1562 0.05056431 0.4530765
Moved 1736.267 374.2279 571.7722 0.03293495 0.4726649
Moved 1736.298 368.5 578.5 0.01967589 0.489969
Moved 1736.328 361.8888 585.1112 0.004372298 0.5069731
Moved 1736.359 350.3879 596.6121 -0.02225021 0.5365537
Moved 1736.39 346.5599 599.2934 -0.03111134 0.54345
Moved 1736.421 342 605.5 -0.04166668 0.5594135
Moved 1736.451 338.1017 607.9492 -0.05069052 0.5657127
Moved 1736.482 335.5059 610.4941 -0.05669926 0.5722583
Moved 1736.513 332.9659 612.0341 -0.06257897 0.5762193
Moved 1736.544 330.5 613.5 -0.06828706 0.5799896
Moved 1736.574 325.4586 615.6942 -0.07995685 0.5856331
Moved 1736.605 320.2141 618.3929 -0.09209701 0.5925744
Moved 1736.636 318.0669 619.9331 -0.09706745 0.5965356
Moved 1736.667 315.5233 621 -0.1029553 0.5992797
Moved 1736.697 314.6543 622.3456 -0.1049668 0.6027408
Moved 1736.728 315 624.2665 -0.1041667 0.6076812
Moved 1736.759 320.6457 624 -0.091098 0.6069958
Moved 1736.789 347.3046 603.1302 -0.02938752 0.5533185
Moved 1736.82 379.7742 576.3807 0.04577358 0.4845181
Moved 1736.851 401.9612 557.0388 0.09713241 0.4347705
Moved 1736.882 419.0139 540.9861 0.1366063 0.3934827
Moved 1736.912 431.908 526.8651 0.1664536 0.3571631
Moved 1736.943 443.5 515.5 0.193287 0.327932
Moved 1736.974 453.1555 502.7927 0.2156377 0.2952485
Moved 1737.004 465.3781 488.0274 0.2439307 0.2572721
Moved 1737.035 472.4711 478.5289 0.2603498 0.2328418
Moved 1737.066 477.7691 469.4618 0.2726136 0.209521
Moved 1737.097 484.8876 458.2811 0.2890916 0.180764
Moved 1737.127 491 448 0.3032407 0.1543209
Moved 1737.158 499.1866 437.7512 0.3221911 0.1279609
Moved 1737.189 506.0275 428.2875 0.3380266 0.1036202
Moved 1737.22 511.7419 420.3871 0.3512544 0.08330023
Moved 1737.25 515.8672 413.6992 0.3608038 0.06609853
Moved 1737.281 518.9625 407.0563 0.3679688 0.04901297
Moved 1737.312 522.4547 400.0906 0.3760526 0.03109724
Moved 1737.342 526.7839 389.8644 0.3860738 0.004795176
Moved 1737.373 528 384.2991 0.3888889 -0.009518768
Moved 1737.404 529 378.3224 0.3912036 -0.0248909
Moved 1737.435 529 372.6812 0.3912036 -0.03940033
Moved 1737.465 529 365.6596 0.3912036 -0.05745993
Moved 1737.496 530 358.3171 0.3935185 -0.07634488
Moved 1737.527 531.763 350.9479 0.3975995 -0.09529851
Moved 1737.557 535.0627 341.8746 0.4052378 -0.1186354
Moved 1737.588 540.1761 331.2358 0.4170745 -0.1459984
Moved 1737.619 546.438 322.562 0.4315694 -0.1683076
Moved 1737.65 552.4059 314.5941 0.4453841 -0.1888014
Moved 1737.68 555.8507 310.1493 0.4533581 -0.2002333
Moved 1737.711 560.9672 306.0328 0.4652019 -0.210821
Moved 1737.742 565.0574 304.9713 0.47467 -0.2135514
Moved 1737.773 568.1755 305 0.4818878 -0.2134774
Moved 1737.803 570 305 0.4861112 -0.2134774
Moved 1737.834 571.1447 305 0.4887609 -0.2134774
Moved 1737.865 572.3314 305 0.4915079 -0.2134774
Moved 1737.896 572 315.0414 0.4907407 -0.1876507
Moved 1737.926 560.7111 323.0519 0.464609 -0.1670475
Moved 1737.957 556.6749 330.9754 0.4552659 -0.1466682
Moved 1737.988 552.1265 337.7469 0.4447374 -0.1292517
Moved 1738.018 548.576 343.848 0.4365185 -0.1135598
Moved 1738.049 546 346.6561 0.4305556 -0.1063373
Moved 1738.08 543.8015 349.1985 0.4254663 -0.09979805
Moved 1738.111 542.235 351.765 0.4218403 -0.09319706
Moved 1738.141 542 353.1572 0.4212962 -0.08961619
Moved 1738.172 540.5 354.5 0.4178241 -0.08616254
Moved 1738.203 540 355 0.4166667 -0.08487654
Moved 1738.233 540 356.3804 0.4166667 -0.0813262
Moved 1738.264 538.6652 357.3348 0.4135769 -0.07887145
Moved 1738.295 539 358.1075 0.4143518 -0.07688405
Stationary 1738.326 539 358.1075 0.4143518 -0.07688405
Moved 1738.356 537.9262 359.0738 0.4118662 -0.07439876
Moved 1738.387 536.9697 359 0.409652 -0.07458848
Stationary 1738.418 536.9697 359 0.409652 -0.07458848
Stationary 1738.448 536.9697 359 0.409652 -0.07458848
Moved 1738.479 535.7758 360 0.4068884 -0.07201654
Stationary 1738.51 535.7758 360 0.4068884 -0.07201654
Stationary 1738.541 535.7758 360 0.4068884 -0.07201654
Moved 1738.571 536 361.0785 0.4074074 -0.06924264
Moved 1738.602 534.9603 361 0.4050007 -0.06944452
Stationary 1738.633 535 361 0.4050927 -0.06944452
Moved 1738.664 535 362.2145 0.4050927 -0.06632087
Stationary 1738.694 535 362 0.4050927 -0.06687243
Stationary 1738.725 535 362 0.4050927 -0.06687243
Moved 1738.756 535 362.8103 0.4050927 -0.06478847
Stationary 1738.786 535 363 0.4050927 -0.06430049
Stationary 1738.817 535 363 0.4050927 -0.06430049
Stationary 1738.848 535 363 0.4050927 -0.06430049
Stationary 1738.879 535 363 0.4050927 -0.06430049
Stationary 1738.909 535 363 0.4050927 -0.06430049
Stationary 1738.94 535 363 0.4050927 -0.06430049
Stationary 1738.971 535 363 0.4050927 -0.06430049
Moved 1739.002 535 364 0.4050927 -0.06172839
Stationary 1739.032 535 364 0.4050927 -0.06172839
Stationary 1739.063 535 364 0.4050927 -0.06172839
Moved 1739.094 535 368.0067 0.4050927 -0.05142314
Moved 1739.124 533.5 380.5 0.4016204 -0.0192902
Moved 1739.155 531.1502 401.6482 0.3961811 0.03510326
Moved 1739.186 526.3036 429.1784 0.384962 0.1059115
Moved 1739.217 522.1947 444.3185 0.3754506 0.1448519
Moved 1739.247 520.5511 455.7953 0.3716462 0.1743707
Moved 1739.278 520 462.2519 0.3703704 0.190977
Moved 1739.309 520 471.6448 0.3703704 0.2151358
Moved 1739.339 529.2798 481.0397 0.3918514 0.2392996
Moved 1739.37 537.9208 492.2277 0.4118537 0.2680753
Moved 1739.401 549.3393 504.3393 0.4382854 0.2992265
Moved 1739.432 561.6832 516.6832 0.4668591 0.3309751
Moved 1739.462 574.2704 525.9622 0.4959963 0.354841
Moved 1739.493 586.9539 534.7631 0.5253561 0.377477
Moved 1739.524 598.5 546.5 0.5520834 0.4076646
Moved 1739.555 607.9669 552.9835 0.5739975 0.4243402
Moved 1739.585 615 559 0.5902778 0.4398148
Moved 1739.616 620.094 563.094 0.6020694 0.4503445
Moved 1739.647 623.5 565.5 0.6099538 0.4565328
Moved 1739.677 625 567 0.613426 0.4603909
Moved 1739.708 627.4623 569.4623 0.6191257 0.4667241
Moved 1739.739 628 571.006 0.6203704 0.4706945
Moved 1739.77 629.2772 571 0.6233269 0.4706789
Moved 1739.8 629 572.2283 0.6226851 0.4738382
Moved 1739.831 630 575.344 0.6250001 0.4818518
Moved 1739.862 630 576.5 0.6250001 0.484825
Moved 1739.893 630 579.4314 0.6250001 0.4923646
Moved 1739.923 630 585.9347 0.6250001 0.5090911
Moved 1739.954 630 598.0226 0.6250001 0.5401816
Moved 1739.985 630 609.032 0.6250001 0.5684978
Moved 1740.015 630 618.2099 0.6250001 0.5921036
Moved 1740.046 630 623.676 0.6250001 0.6061624
Moved 1740.077 630 630.3068 0.6250001 0.623217
Moved 1740.108 630 634.642 0.6250001 0.6343672
Moved 1740.138 630 638.1963 0.6250001 0.6435089
Moved 1740.169 630 641.4412 0.6250001 0.6518548
Moved 1740.2 630 643 0.6250001 0.6558642
Moved 1740.231 630 644.2697 0.6250001 0.6591298
Moved 1740.261 630 645.1144 0.6250001 0.6613023
Moved 1740.292 620.6825 645 0.6034316 0.6610081
Moved 1740.323 613.1946 645 0.5860987 0.6610081
Moved 1740.353 601.65 645 0.5593751 0.6610081
Moved 1740.384 588.8631 645 0.5297757 0.6610081
Moved 1740.415 575.2537 636.7089 0.4982725 0.6396832
Moved 1740.446 562.7716 635 0.4693787 0.6352879
Moved 1740.476 550.9932 631.5986 0.4421138 0.6265396
Moved 1740.507 541.1194 630.0398 0.419258 0.6225302
Moved 1740.538 530.6096 628.5366 0.3949296 0.6186639
Moved 1740.568 527.7806 629 0.3883811 0.6198559
Moved 1740.599 523.4004 627.7002 0.3782417 0.6165128
Moved 1740.63 520.1457 628 0.3707076 0.6172838
Moved 1740.661 517.8817 627 0.3654668 0.6147118
Moved 1740.691 511.9731 624.3244 0.3517896 0.6078302
Moved 1740.722 506.5269 621.7634 0.3391825 0.6012433
Moved 1740.753 499.6237 618.2079 0.3232031 0.5920984
Moved 1740.783 493.8908 615.9636 0.3099325 0.5863261
Moved 1740.814 487.8157 613 0.2958697 0.5787036
Moved 1740.845 482.8514 610.8514 0.2843782 0.5731773
Moved 1740.876 476.593 608.2965 0.2698913 0.5666062
Moved 1740.906 471.0311 607.0104 0.2570165 0.5632982
Moved 1740.937 464.5 604.5 0.2418981 0.5568415
Moved 1740.968 458.6877 604 0.2284438 0.5555555
Moved 1740.999 451.6888 603 0.2122425 0.5529835
Moved 1741.029 444.2944 602 0.1951259 0.5504114
Moved 1741.06 436.6754 602 0.1774893 0.5504114
Moved 1741.091 429.0413 601 0.1598178 0.5478393
Moved 1741.121 421.5 600 0.1423611 0.5452674
Moved 1741.152 410.9283 599 0.1178895 0.5426954
Moved 1741.183 405.8195 599 0.1060638 0.5426954
Moved 1741.214 398.4991 599 0.08911828 0.5426954
Moved 1741.244 392.2574 599 0.07466982 0.5426954
Moved 1741.275 385.1321 599 0.05817622 0.5426954
Moved 1741.306 378.5081 599 0.04284292 0.5426954
Moved 1741.337 370.8885 599 0.02520492 0.5426954
Moved 1741.367 364.5113 599 0.01044283 0.5426954
Moved 1741.398 357.9251 599 -0.004802992 0.5426954
Moved 1741.429 349.9694 599 -0.02321909 0.5426954
Moved 1741.459 342.319 599 -0.04092817 0.5426954
Moved 1741.49 336.7922 599 -0.05372177 0.5426954
Moved 1741.521 332.4047 599 -0.06387795 0.5426954
Moved 1741.552 328.0829 606 -0.07388218 0.5606995
Moved 1741.582 323.0788 606 -0.08546575 0.5606995
Moved 1741.613 320.9918 606 -0.09029677 0.5606995
Moved 1741.644 319.8925 607.1075 -0.09284139 0.5635479
Moved 1741.675 318.5 607 -0.0960648 0.5632715
Moved 1741.705 317.837 608 -0.09759957 0.5658435
Moved 1741.736 318 609.5 -0.09722222 0.5697016
Moved 1741.767 318 611.0406 -0.09722222 0.5736639
Moved 1741.797 318 613.5 -0.09722222 0.5799896
Moved 1741.828 318 616.1836 -0.09722222 0.5868919
Moved 1741.859 327.1791 617.7264 -0.07597421 0.5908599
Moved 1741.89 334.939 618.9847 -0.05801157 0.5940965
Moved 1741.92 346 619 -0.03240739 0.5941358
Moved 1741.951 357.2343 619 -0.006402185 0.5941358
Moved 1741.982 364.8171 614.1544 0.01115074 0.5816726
Moved 1742.013 369.7539 609.123 0.02257844 0.568732
Moved 1742.043 373.386 605.228 0.03098617 0.5587138
Moved 1742.074 376.8777 603.0612 0.03906876 0.5531407
Moved 1742.105 378.4902 600.5098 0.0428014 0.5465786
Moved 1742.135 380.8212 599.1788 0.04819711 0.5431554
Moved 1742.166 383.3221 597.6779 0.05398631 0.539295
Moved 1742.197 388.7515 595.1243 0.06655434 0.5327269
Moved 1742.228 391.4236 593.5764 0.07273972 0.5287459
Moved 1742.258 395.5033 591.2484 0.08218348 0.522758
Moved 1742.289 400.4586 588.7707 0.09365429 0.5163854
Moved 1742.32 403.7706 586.2294 0.1013209 0.5098491
Ended 1742.35 406.0917 584.9542 0.1066938 0.5065692
Candidates 1742.412 13 empire enjoyed tempted expert employee remote employer snow employed record united review entire
Began 1743.303 347 512 -0.0300926 0.31893
Stationary 1743.334 347 512 -0.0300926 0.31893
Moved 1743.364 382.4666 502.3053 0.05200604 0.293995
Moved 1743.395 445.1165 484.8014 0.1970288 0.2489747
Moved 1743.426 545.4265 448.6821 0.4292279 0.1560754
Moved 1743.457 568.4405 437.4755 0.4825011 0.1272517
Moved 1743.487 597.4932 420.2765 0.5497527 0.08301558
Moved 1743.518 620 408.5 0.6018518 0.05272626
Ended 1743.549 625.5 406.5 0.6145833 0.04758226
Accept 1743.579 0 empire
PhraseEnd 1743.579
