this is a non profit organization
Moved 508.43 427.5 382 0.15625 -0.01543218
Moved 508.4608 411.5186 363.6915 0.1192561 -0.06252187
Moved 508.4915 407.219 357.9587 0.1093032 -0.07726677
Moved 508.5222 402.2739 349.4109 0.09785632 -0.09925182
Moved 508.5529 396.6248 343.6248 0.08477956 -0.1141338
Moved 508.5837 391.8936 338.8936 0.0738278 -0.1263024
Moved 508.6144 387.1462 334.5731 0.06283849 -0.1374149
Moved 508.6451 383.1137 329.1705 0.05350391 -0.1513104
Moved 508.6758 378.3925 323.3925 0.0425753 -0.1661716
Moved 508.7066 373.6355 315.9532 0.03156364 -0.1853054
Moved 508.7373 369.5 306.5 0.02199074 -0.2096194
Moved 508.768 365.8647 299.5941 0.01357565 -0.2273816
Moved 508.7987 362.9937 291.9813 0.006929934 -0.2469618
Moved 508.8295 360.1238 286.1238 0.0002864996 -0.2620274
Ended 508.8602 359.5 285.5 -0.001157423 -0.2636318
Candidates 508.8909 13 organization organizing identification pacific reorganization localization diagnostic presentation precision jackson discussion permission decision
Began 509.9356 369 364 0.02083332 -0.06172839
Stationary 509.9662 369 364 0.02083332 -0.06172839
Stationary 509.9969 369 364 0.02083332 -0.06172839
Stationary 510.0276 369 364 0.02083332 -0.06172839
Moved 510.0584 387.5099 364 0.06368041 -0.06172839
Moved 510.0892 403.6037 364 0.1009346 -0.06172839
Moved 510.1199 422.5077 368.5077 0.1446938 -0.05013462
Moved 510.1506 435.7141 373.1428 0.1752641 -0.03821298
Moved 510.1813 449.1711 375 0.2064145 -0.03343629
Moved 510.212 457.8615 377 0.2265312 -0.02829226
Moved 510.2428 462.8015 378 0.2379665 -0.02572024
Moved 510.2735 465.3171 378 0.2437895 -0.02572024
Moved 510.3042 468.1901 378 0.2504401 -0.02572024
Ended 510.335 469 379 0.2523148 -0.02314815
Accept 510.3964 0 organization
Began 510.8573 686 391 0.7546297 0.007715971
Stationary 510.888 686 391 0.7546297 0.007715971
Stationary 510.9188 686 391 0.7546297 0.007715971
Ended 510.9494 686 391 0.7546297 0.007715971
PhraseEnd 511.0108
