where did you get that tie
Began 1099.592 390 366 0.06944448 -0.05658444
Ended 1099.623 390 366 0.06944448 -0.05658444
NextCandidatePanel 1099.684
Began 1100.698 409 313 0.113426 -0.1929013
Stationary 1100.728 409 313 0.113426 -0.1929013
Stationary 1100.759 409 313 0.113426 -0.1929013
Moved 1100.79 409 327.3852 0.113426 -0.1559024
Moved 1100.82 409 342.267 0.113426 -0.1176259
Moved 1100.851 409 361.0375 0.113426 -0.06934813
Moved 1100.882 409 381.1987 0.113426 -0.01749305
Moved 1100.913 418.2659 398.2068 0.1348749 0.02625214
Moved 1100.943 423.7097 414.4194 0.1474762 0.06795118
Moved 1100.974 430.5321 431.3625 0.1632688 0.111529
Moved 1101.005 437 444 0.1782407 0.1440329
Moved 1101.035 441.1618 451.1619 0.1878746 0.1624533
Moved 1101.066 443.9506 457.9012 0.1943301 0.179787
Moved 1101.097 446.8188 460.8188 0.2009694 0.187291
Moved 1101.127 449.2382 463.2382 0.2065699 0.1935136
Ended 1101.158 450 463 0.2083333 0.1929011
Accept 1101.22 5 tie
Began 1101.742 270 379 -0.2083333 -0.02314815
Stationary 1101.772 270 379 -0.2083333 -0.02314815
Stationary 1101.803 270 379 -0.2083333 -0.02314815
Moved 1101.834 297.2396 395.2798 -0.1452787 0.01872365
Moved 1101.865 323.7921 407.5168 -0.0838147 0.05019764
Moved 1101.895 353.5113 417.2534 -0.01502022 0.07523999
Moved 1101.926 377.3432 424.8614 0.04014621 0.09480797
Moved 1101.957 395.6663 431.2855 0.08256079 0.111331
Moved 1101.987 415.0285 439.0143 0.1273809 0.1312095
Moved 1102.018 434.8936 449.3853 0.1733648 0.1578839
Moved 1102.049 454.3095 461.034 0.218309 0.1878446
Moved 1102.079 480.7447 476.1844 0.2795017 0.2268118
Moved 1102.11 522.3044 504.4131 0.3757048 0.2994164
Moved 1102.141 534.5364 514.4694 0.4040195 0.3252812
Moved 1102.172 553.5556 529.1667 0.4480453 0.3630831
Moved 1102.202 572.7798 545.3165 0.492546 0.4046206
Moved 1102.233 583.3552 554.0164 0.5170259 0.4269969
Moved 1102.264 590.6386 560.4257 0.5338856 0.4434817
Moved 1102.295 596.1522 564.7174 0.5466485 0.45452
Moved 1102.325 600.1733 568 0.5559568 0.4629629
Moved 1102.356 604.9244 570.4622 0.5669546 0.4692958
Moved 1102.387 608.3383 572 0.5748572 0.4732509
Moved 1102.417 610.8839 573.8839 0.5807496 0.4780962
Moved 1102.448 613.7548 575 0.5873952 0.480967
Moved 1102.479 615.1888 575 0.5907148 0.480967
Moved 1102.51 617.0634 576 0.5950541 0.483539
Moved 1102.54 618.0057 577.0057 0.5972354 0.4861258
Stationary 1102.571 618 577 0.5972223 0.4861111
Ended 1102.602 618 577 0.5972223 0.4861111
PhraseEnd 1102.663
